SA1_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50704118018,0,4,4,16,22,34,0,0,0,0,3,6,0,0,0,23,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,0,0,3,0,3,3,0,0,0,0,0,4,0,4,5,0,0,0,47,68,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,96,0,0,0,0,0,0,49,46,96,7,0,6,0,0,0,104,126,226
50704118019,4,5,10,22,26,47,0,0,0,0,4,0,0,0,0,40,38,76,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,0,3,0,0,0,0,0,0,4,8,11,6,10,19,0,0,0,77,87,167,8,3,8,0,4,0,0,0,4,0,0,0,0,4,3,3,4,7,5,9,12,82,71,155,0,0,0,0,0,0,84,74,162,4,9,14,0,0,0,193,189,379
50704118020,13,14,29,30,25,51,0,0,0,5,7,18,0,0,0,59,51,113,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,13,6,8,15,0,0,0,0,0,0,4,6,14,3,9,15,0,0,0,122,117,238,12,5,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,120,128,252,3,0,3,0,0,0,127,128,253,4,4,8,0,0,0,273,272,552
50704118021,8,7,19,29,27,51,0,0,0,4,7,15,0,0,0,41,36,84,0,0,0,0,4,4,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,3,5,3,9,11,14,0,0,0,0,0,0,6,3,8,11,11,23,0,0,0,95,109,205,6,8,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,110,234,0,0,4,0,0,0,125,114,241,0,6,6,3,0,3,232,245,479
50704118022,9,5,13,16,23,36,0,0,0,4,4,5,0,0,0,23,39,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,11,11,14,0,0,0,0,0,0,5,3,5,8,8,23,0,0,0,77,88,165,5,4,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,70,65,141,0,0,0,0,0,0,70,65,141,4,3,12,0,0,0,170,176,346
50704118023,9,8,14,12,6,18,0,0,0,3,3,6,0,0,0,20,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,6,9,15,0,3,3,0,0,0,48,57,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,93,0,0,0,0,0,0,52,44,93,0,4,4,0,0,0,111,112,221
50704118024,3,0,3,7,8,20,0,0,0,0,4,4,0,0,0,19,22,38,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,0,0,0,0,3,3,4,7,12,0,0,4,0,0,0,44,53,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,56,122,0,0,0,0,0,0,67,56,122,0,3,6,0,0,0,109,113,225
50704118025,3,3,3,11,6,20,0,0,0,0,4,3,0,0,0,20,18,35,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,0,0,0,0,3,5,9,0,0,4,0,0,0,40,43,82,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,83,0,0,0,0,0,0,45,37,83,3,3,11,0,0,0,102,89,188
50704118026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704118027,0,5,9,12,7,20,0,0,0,0,0,4,0,0,0,36,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,10,7,0,6,12,0,0,0,0,0,0,0,0,3,8,5,13,0,0,0,62,63,126,5,3,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,79,0,0,0,0,0,0,43,34,79,4,0,4,0,0,0,120,112,230
50704118028,8,13,18,15,13,31,0,0,0,0,0,0,0,0,0,32,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,14,19,0,0,0,0,0,0,0,4,6,4,0,8,0,0,0,68,64,127,0,0,3,6,4,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,61,57,117,0,0,0,0,0,0,61,57,117,4,3,15,0,0,0,146,143,289
50704118029,11,10,24,23,35,56,0,0,0,6,9,14,0,4,7,38,47,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,7,4,8,0,0,0,0,0,0,0,0,0,3,7,7,10,8,17,0,0,0,94,112,205,5,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,103,111,209,0,0,0,0,0,0,103,106,210,3,7,15,4,3,3,218,247,468
50704118030,3,5,13,8,8,18,0,0,0,0,0,8,0,0,0,27,28,48,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,10,9,20,0,0,0,58,49,112,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,48,93,0,3,3,0,0,0,49,50,99,7,4,10,0,0,0,125,113,237
50704118031,6,11,15,21,18,36,0,0,0,0,0,0,0,0,0,21,20,44,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,0,7,7,0,0,0,0,0,0,0,3,3,3,5,10,0,0,0,53,59,113,0,5,4,0,0,4,0,0,0,0,0,0,0,0,0,4,3,5,4,3,5,63,58,125,0,0,0,0,0,0,63,60,123,0,4,6,0,0,0,133,143,271
50704118032,4,0,7,20,20,43,0,0,0,4,5,5,0,0,0,18,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,52,68,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,57,131,0,3,3,0,0,0,71,61,133,0,0,0,0,0,0,129,134,263
50704118101,0,10,11,16,34,56,0,0,0,5,5,9,0,0,0,48,64,111,0,0,0,7,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,7,7,0,0,0,0,4,3,7,6,9,12,12,19,0,0,0,99,142,244,5,5,11,4,5,5,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3,102,115,216,4,0,4,0,0,0,107,117,225,11,21,35,0,0,0,223,299,526
50704118102,0,0,0,18,36,58,0,0,0,0,0,0,0,0,0,54,87,142,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,5,5,0,0,0,0,0,0,3,4,15,4,0,4,0,0,0,88,138,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,101,209,0,0,0,0,0,0,104,102,207,17,8,26,0,0,0,217,253,474
50704118103,0,4,4,23,33,56,0,0,0,7,3,18,0,0,0,53,75,131,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,4,5,6,0,0,0,0,0,0,5,3,10,6,4,8,0,0,0,106,139,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,92,197,0,3,3,0,0,0,109,99,202,8,9,18,0,0,0,221,249,474
50704118104,0,5,5,26,36,64,0,0,0,3,5,14,0,0,0,77,81,157,0,0,0,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,6,11,19,10,6,17,0,0,0,135,155,292,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,109,81,189,0,0,0,0,0,0,114,81,194,12,8,21,0,0,0,261,254,522
50704118105,4,0,3,19,38,60,0,0,0,5,7,8,0,0,0,40,55,93,0,0,4,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,6,5,8,5,8,13,0,0,0,86,120,202,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,70,135,0,0,0,0,0,0,61,70,138,5,6,10,0,0,0,153,201,358
50704118106,0,3,4,15,37,52,0,0,0,0,0,0,0,0,0,84,85,169,0,4,0,4,11,7,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,0,3,0,0,0,0,0,0,10,8,14,8,6,20,0,0,0,130,169,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,93,93,188,0,0,0,0,0,0,95,93,188,7,10,15,0,0,0,241,273,511
50704118107,3,3,9,42,46,94,0,0,0,0,3,3,0,0,0,110,103,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,10,13,19,8,3,11,0,0,0,178,174,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,87,181,0,0,0,0,0,0,99,87,181,13,7,18,0,0,0,284,277,560
50704118108,0,4,4,25,29,54,0,0,0,0,0,3,0,0,0,73,114,183,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,8,10,8,3,4,9,0,0,0,118,164,277,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,84,76,156,0,0,0,0,0,0,83,76,158,0,6,0,0,0,0,203,244,447
50704118109,0,6,5,25,33,64,0,0,0,8,4,8,0,0,0,76,79,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,3,6,10,0,0,0,0,0,0,0,4,7,4,7,11,0,0,0,119,146,268,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,97,218,0,0,0,0,0,0,122,97,218,11,12,20,0,0,0,259,268,520
50704118110,0,4,4,20,35,56,0,0,0,3,9,12,0,0,0,66,74,137,0,0,0,0,3,3,6,4,8,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,3,6,11,0,0,0,0,0,0,4,9,6,4,4,8,0,0,0,104,138,247,0,0,0,0,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,99,118,218,3,3,3,0,0,0,98,119,223,11,14,27,0,0,0,216,287,502
50704118111,3,3,3,35,44,79,0,0,0,7,3,7,0,0,0,90,110,198,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,9,6,0,8,0,0,0,0,0,0,8,8,13,0,6,8,0,0,0,143,186,328,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,130,293,0,0,0,0,0,0,153,139,292,10,9,22,0,0,0,318,336,658
50704118112,4,6,10,34,40,72,0,0,0,6,4,13,0,0,0,107,119,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,0,0,0,3,10,10,3,8,14,0,0,0,162,186,346,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,115,104,219,0,0,0,0,0,0,115,107,220,15,11,23,0,0,3,299,319,617
50704118113,8,5,10,41,38,73,0,0,0,3,3,6,0,0,0,103,133,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,0,7,3,7,11,0,0,0,0,0,0,4,6,10,0,5,8,0,0,0,159,205,358,10,6,12,0,5,5,0,0,0,0,0,0,0,0,4,6,0,7,0,6,8,104,108,214,0,0,0,0,0,0,106,108,212,7,3,11,0,6,6,287,334,623
50704118114,0,0,0,15,34,53,0,0,0,0,4,4,0,3,4,75,91,164,0,0,0,4,7,11,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,7,6,9,3,0,7,0,0,0,108,149,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,81,164,0,0,3,0,0,0,89,88,173,7,6,11,0,0,0,197,237,432
50704118115,0,0,0,27,37,64,0,0,0,0,6,7,0,5,7,67,79,145,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,5,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,115,141,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,104,90,197,0,0,0,0,0,0,104,92,201,4,6,13,0,0,0,226,238,467
50704118116,3,3,8,31,34,63,0,0,0,3,5,7,0,0,0,70,95,164,0,0,3,3,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,6,15,3,12,13,0,0,0,120,160,280,3,0,6,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,109,233,3,0,5,0,0,0,132,111,236,12,4,19,0,0,0,267,284,556
50704118117,7,4,8,20,12,26,0,0,0,0,7,10,0,0,0,21,39,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,9,0,0,8,0,0,0,0,0,0,3,0,8,0,0,5,0,0,0,52,73,121,3,3,4,5,6,9,0,0,0,0,0,0,4,7,7,0,0,0,4,3,10,69,52,116,0,0,0,0,0,6,71,48,124,4,4,9,3,0,3,144,136,278
50704118118,0,3,11,30,32,61,0,0,0,5,3,9,0,0,0,69,80,154,0,4,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,13,0,0,0,0,0,0,9,14,30,3,0,7,0,0,0,137,145,284,0,5,3,3,0,3,0,0,0,0,0,0,4,4,4,0,5,5,4,3,8,181,178,358,0,0,0,0,0,0,181,178,358,11,15,29,0,0,0,338,353,689
50704118119,0,0,0,44,74,125,0,0,0,4,7,16,0,0,0,62,104,166,0,4,6,3,6,9,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,16,0,0,0,0,0,6,5,13,21,0,8,9,0,0,0,130,247,374,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,150,260,0,0,0,0,0,0,109,152,260,15,22,34,0,0,0,254,418,680
50704118120,3,7,5,49,50,94,0,0,0,0,0,0,0,0,0,80,87,173,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,8,7,15,3,3,13,0,0,0,149,165,308,3,0,7,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,159,327,0,4,4,0,0,0,168,166,331,13,11,23,0,0,0,344,349,693
50704118121,0,5,5,19,43,66,0,0,0,5,4,6,0,0,0,68,75,143,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,3,15,0,0,0,0,0,0,5,7,13,11,5,15,0,0,0,124,155,274,3,0,8,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,118,247,0,0,0,0,0,0,131,118,247,10,8,15,0,0,0,265,286,554
50704118122,3,4,9,22,36,59,0,0,0,0,0,0,0,0,0,66,84,155,0,0,4,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,7,17,7,10,18,0,0,0,113,151,264,4,7,8,3,6,15,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,122,138,262,4,3,6,0,0,0,128,142,267,11,14,25,0,0,0,261,311,579
50704118123,0,5,5,13,32,45,0,0,0,0,6,14,0,0,0,63,67,135,8,3,7,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,9,11,6,11,15,0,0,0,108,136,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,117,239,0,0,0,0,0,0,124,117,237,18,14,26,0,0,0,242,270,514
50704118124,3,4,4,42,40,81,0,0,0,3,3,3,0,4,3,99,128,228,0,0,0,4,3,7,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,5,4,4,0,0,0,0,0,0,0,8,12,0,6,7,0,0,0,157,201,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,167,328,0,0,0,0,0,0,160,166,326,10,9,21,0,0,0,333,380,714
50704118125,0,6,5,31,36,62,0,0,0,7,0,9,0,0,0,84,97,179,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,9,12,22,4,7,7,0,0,3,133,165,295,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,175,344,3,0,3,0,0,0,172,179,348,19,25,45,0,0,0,328,376,705
50704118126,0,0,3,24,46,69,0,0,0,3,8,15,0,0,0,84,83,173,0,0,0,6,4,9,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,5,10,11,7,10,16,0,0,0,143,166,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,113,222,0,0,5,0,0,0,112,113,230,11,5,22,0,0,0,265,295,560
50704118127,0,0,0,13,20,32,0,0,0,3,3,5,0,0,0,14,26,39,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,5,4,4,0,0,0,0,0,0,4,4,6,5,6,11,0,0,0,44,69,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,66,112,0,0,0,0,5,5,50,64,115,20,27,49,0,0,0,107,164,273
50704118128,0,0,0,34,34,65,0,0,0,0,0,4,0,0,0,49,74,118,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,6,6,10,0,0,0,0,0,0,4,7,6,5,3,5,0,0,0,95,126,222,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,95,95,191,0,0,0,0,0,0,100,100,195,8,12,18,0,0,5,206,237,447
50704118129,3,8,8,24,35,65,0,0,0,5,0,5,0,0,0,63,52,112,0,0,0,3,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,3,0,5,3,9,10,7,7,17,0,0,0,114,119,238,3,0,3,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,74,154,0,0,0,0,0,0,78,74,154,0,0,4,0,0,0,207,216,422
50704118130,7,6,11,22,35,62,0,0,0,3,5,7,3,3,4,70,90,165,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,13,15,0,0,0,0,0,0,9,12,16,0,3,9,0,0,0,127,166,291,3,5,9,4,0,5,0,0,0,0,0,0,0,0,0,0,10,7,0,10,7,133,153,285,0,0,0,0,0,0,133,158,288,18,19,33,0,0,0,293,358,643
50704118131,3,3,9,29,38,71,0,0,0,5,9,13,0,0,0,106,224,328,0,0,0,3,3,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,7,7,3,13,0,0,0,160,288,451,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,112,194,0,0,3,0,0,3,88,121,205,7,5,9,4,0,8,265,417,683
50704118132,3,0,9,21,33,53,0,0,0,0,0,0,3,5,8,69,95,173,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,9,10,0,0,0,0,0,0,114,151,265,5,4,7,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,89,77,163,0,0,0,0,0,0,89,77,163,5,7,11,3,0,3,224,246,465
50704118201,0,0,9,24,25,48,0,0,0,4,7,9,0,0,0,57,85,145,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,7,0,0,4,0,0,0,0,0,0,0,6,7,9,7,10,0,0,0,103,137,240,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,113,231,0,0,4,0,0,0,119,110,240,19,15,27,0,0,0,252,276,523
50704118202,0,3,6,27,21,47,0,0,0,8,5,10,0,0,0,55,76,136,0,0,0,8,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,5,5,11,0,0,4,0,0,0,101,130,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,87,207,0,0,0,0,0,0,115,91,207,10,10,25,0,4,4,231,240,468
50704118203,3,9,10,10,23,30,0,0,0,4,3,7,0,0,0,38,57,96,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,19,3,7,5,0,0,0,70,110,174,0,0,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,40,96,0,0,0,0,0,0,51,40,96,10,9,25,0,0,0,143,172,317
50704118204,4,8,13,24,19,46,0,0,0,4,0,10,0,0,0,57,64,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,7,3,14,0,0,0,4,0,6,7,5,11,0,5,5,0,0,0,107,110,212,3,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,56,65,126,0,0,0,0,0,0,56,66,124,5,8,13,0,0,0,173,196,370
50704118205,0,7,4,8,10,11,0,0,0,6,9,18,0,0,0,33,49,87,0,3,5,4,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,0,0,0,62,83,142,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,99,0,0,0,0,0,0,52,52,99,0,6,7,0,0,0,120,152,272
50704118206,6,5,18,17,24,46,0,0,0,0,4,9,0,0,0,51,44,102,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,3,3,8,12,0,0,0,0,0,0,0,5,6,4,6,13,0,0,0,91,103,189,10,6,11,5,6,14,0,0,0,0,0,0,3,0,3,9,0,10,10,0,10,86,90,177,0,0,5,0,0,0,89,93,182,16,17,37,0,0,0,224,235,458
50704118207,4,5,11,11,21,37,0,0,0,0,0,5,0,0,0,64,59,126,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,7,5,8,0,0,0,0,0,0,5,4,12,11,10,21,0,0,0,102,115,217,3,5,8,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,97,89,190,0,0,0,0,0,0,99,89,187,0,8,8,0,3,6,215,235,450
50704118208,6,10,23,8,12,27,0,0,0,0,3,3,0,0,0,39,37,80,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,4,19,4,3,7,0,0,0,0,0,0,5,8,12,8,6,16,0,0,0,76,84,164,8,7,16,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,66,136,0,0,0,0,0,0,71,64,138,5,13,13,0,3,3,181,186,366
50704118209,12,9,20,23,33,51,0,0,0,3,4,12,0,0,0,39,52,92,0,0,0,5,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,0,0,0,0,0,0,4,0,6,0,3,9,0,0,0,90,114,200,0,3,3,7,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,86,166,0,0,0,0,0,0,88,86,173,14,21,34,0,0,0,207,239,443
50704118210,7,8,18,17,15,36,0,0,0,3,4,5,0,0,0,77,68,151,0,0,5,0,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,11,7,15,3,6,6,0,0,0,0,0,0,9,5,12,18,7,26,0,0,0,137,133,271,3,4,6,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,89,185,0,0,0,0,0,0,99,89,189,11,4,16,0,0,0,266,245,516
