SA1_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
50901122704,0,18,19,39,4,46,16,0,19,11,0,11,4,0,4,0,0,0,78,26,100
50901122705,4,52,56,62,0,64,22,5,28,28,0,28,19,0,17,8,0,8,138,58,204
50901122706,0,39,43,64,5,68,21,3,25,32,0,32,10,0,10,0,0,0,129,47,179
50901122707,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,13,5,19
50901122708,0,24,28,88,11,99,32,5,35,35,3,32,11,0,11,0,0,0,170,39,210
50901122709,5,37,41,35,5,47,12,5,15,11,0,11,9,0,9,4,0,4,75,48,131
50901122710,3,32,35,60,4,66,11,0,13,20,0,20,3,0,4,0,0,0,98,40,138
50901122711,5,33,34,42,7,53,22,0,26,24,0,24,3,0,3,6,0,6,104,34,140
50901122712,8,109,118,159,8,165,59,4,59,69,0,65,21,0,17,15,0,15,328,118,449
50901122801,5,41,44,30,0,35,9,0,9,8,0,8,7,5,8,6,0,6,61,45,106
50901122802,6,66,77,52,8,61,21,8,30,19,0,21,3,0,6,0,0,0,98,94,194
50901122803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122806,6,15,27,38,6,52,12,9,18,12,3,19,8,0,9,7,0,7,86,39,123
50901122807,8,20,30,27,7,35,5,4,12,16,0,16,0,3,4,0,0,0,53,34,93
50901122808,0,57,59,20,9,36,13,3,20,9,0,13,4,0,4,5,0,5,58,73,131
50901122809,8,23,34,55,20,77,24,0,23,13,6,22,7,0,4,3,0,8,111,47,158
50901122810,9,39,41,44,16,58,19,7,20,14,6,16,10,0,10,0,0,4,89,59,151
50901122811,9,37,46,41,16,52,21,3,22,7,3,9,3,0,3,3,0,3,81,56,137
50901122812,8,67,74,54,7,65,13,0,16,9,0,10,14,0,14,0,0,0,95,80,179
50901122813,6,16,23,55,5,61,15,3,12,13,0,13,9,0,8,4,0,10,98,27,126
50901122814,4,99,99,62,28,85,15,9,24,12,4,19,4,0,5,0,0,0,97,134,233
50901122815,5,64,70,47,15,60,15,4,14,7,0,7,3,0,3,0,0,0,80,77,159
50901122816,5,35,39,35,10,42,22,3,23,16,0,17,0,0,0,3,0,3,87,46,132
50901122817,7,34,40,69,8,81,28,0,31,23,0,21,6,0,7,0,0,0,133,48,186
50901122818,3,23,33,40,10,53,13,0,12,10,0,11,11,0,7,0,0,0,81,38,120
50901122819,4,80,83,42,5,47,6,3,8,6,0,6,3,3,5,0,0,0,61,95,153
50901122820,10,43,55,65,14,83,23,8,27,20,0,26,14,0,14,8,0,8,140,62,203
50901122821,14,49,58,47,13,63,14,0,17,9,3,17,6,0,6,6,0,6,88,70,163
50901122901,3,17,19,22,6,23,11,4,8,14,0,14,4,0,4,0,0,0,47,24,72
50901122902,0,26,26,20,5,32,8,3,13,4,0,10,9,5,12,3,0,3,48,44,97
50901122903,0,28,28,31,8,40,6,5,11,15,0,15,8,0,8,0,0,0,65,40,104
50901122904,0,54,52,29,5,32,9,3,10,14,0,13,5,3,9,0,3,5,62,69,129
50901122905,0,29,32,20,8,25,8,4,12,17,0,23,7,0,7,0,0,0,56,37,97
50901122906,9,26,39,57,8,69,17,0,17,23,3,25,8,0,11,0,0,0,112,48,160
50901122907,0,50,51,36,12,45,5,0,9,3,0,3,0,0,6,0,0,0,47,66,109
50901122908,0,19,19,17,6,22,7,0,8,16,0,20,5,0,5,3,0,3,58,30,85
50901122909,0,47,47,43,3,49,10,0,18,17,0,15,6,0,3,3,0,3,84,51,139
50901122910,0,16,16,36,3,39,7,0,7,7,0,11,7,0,8,4,0,5,65,23,87
50901122911,6,37,42,33,5,39,13,0,12,10,0,10,0,0,5,0,0,3,63,44,107
50901123001,5,43,49,57,16,75,13,3,22,17,4,24,7,0,9,6,6,10,103,64,176
50901123002,0,26,31,22,6,26,9,4,12,8,0,14,3,0,3,4,0,4,54,41,93
50901123003,0,52,52,45,13,59,11,0,10,9,0,9,0,3,5,8,0,10,77,67,143
50901123004,0,41,41,24,5,30,16,0,19,11,0,11,8,0,13,9,0,6,68,52,119
50901123005,3,43,48,34,9,45,13,3,20,12,4,16,9,0,8,0,3,6,74,61,138
50901123006,0,32,35,34,5,35,19,0,19,9,0,10,4,5,4,4,0,4,73,38,110
50901123007,0,30,30,34,11,42,14,3,22,5,0,5,0,0,0,5,0,7,63,42,106
50901123008,3,22,26,56,10,64,17,3,25,15,4,16,6,0,6,10,0,13,107,37,145
50901123009,0,38,44,46,7,56,31,5,36,17,0,17,3,0,3,7,0,3,108,47,160
50901123010,7,42,51,53,6,69,12,3,16,21,3,22,14,0,16,6,0,6,119,62,174
50901123011,0,18,18,20,3,21,14,0,11,0,0,5,3,0,3,9,0,12,45,22,70
50901123012,0,31,31,20,10,29,9,6,14,16,0,18,4,0,4,5,0,5,51,45,105
50901123013,0,44,43,39,0,41,24,0,26,15,0,17,3,0,5,9,0,10,87,50,134
50901123014,0,36,36,25,3,25,12,0,13,10,0,10,8,0,8,3,0,8,53,42,102
50901123101,0,54,50,38,8,49,14,0,15,9,0,8,5,0,6,3,3,6,72,63,131
50901123102,7,35,45,67,14,78,14,0,14,17,0,20,11,0,11,5,0,5,120,50,167
50901123103,5,63,69,41,14,47,23,4,24,20,0,19,0,0,0,0,0,0,87,83,163
50901123104,0,39,45,28,10,40,9,0,10,7,0,7,4,0,4,9,0,9,61,54,117
50901123105,3,18,22,35,4,39,17,4,19,9,3,13,7,0,7,0,0,5,73,27,101
50901123106,3,30,31,40,8,40,9,0,7,11,0,10,6,0,8,0,0,0,58,40,98
50901123107,0,17,21,36,5,43,11,5,15,10,0,10,11,0,11,3,0,3,74,25,104
50901123109,0,73,73,55,15,71,17,0,17,26,0,24,5,0,5,11,0,11,120,88,206
50901123110,0,22,22,28,6,30,13,0,12,9,0,9,4,0,4,3,0,3,54,26,86
50901123111,0,23,25,32,11,45,4,0,9,12,5,15,9,0,9,0,0,0,64,38,106
50901123112,5,24,26,17,5,22,11,0,11,6,0,5,3,0,9,0,0,0,43,28,71
50901123113,0,31,31,41,10,54,13,0,16,9,0,9,3,0,3,0,0,0,67,42,107
50901123114,0,20,20,15,0,15,9,0,9,5,0,5,0,0,0,0,0,0,34,20,55
50901123115,0,82,81,45,10,57,18,3,21,14,0,15,7,0,9,3,0,3,89,96,186
50901123202,0,19,22,45,0,45,15,0,11,14,0,14,10,0,10,0,0,0,81,25,106
50901123203,3,46,57,81,0,87,28,0,26,32,0,32,13,0,13,5,0,5,156,54,207
50901123204,3,43,42,44,4,44,19,0,21,19,0,19,7,0,12,6,0,6,100,47,142
50901123205,7,20,27,41,0,40,11,0,11,17,0,16,12,0,12,0,0,0,84,24,106
50901123206,5,35,39,52,10,56,22,4,24,19,0,18,6,0,6,4,0,4,94,53,150
50901123208,3,24,31,59,11,73,17,3,23,13,0,13,8,0,8,5,0,5,104,38,146
50901123209,5,13,16,40,5,53,12,0,12,21,0,22,3,0,3,5,0,5,81,24,98
50901123210,0,5,6,6,0,6,5,0,5,3,0,3,0,0,0,0,0,0,17,5,26
50901123212,6,20,18,30,7,35,20,0,20,13,0,15,14,0,14,7,0,7,77,24,103
50901123213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901123214,0,7,7,16,0,16,0,0,0,7,0,7,0,0,0,0,0,0,22,7,29
50901123215,3,54,59,23,4,26,8,0,8,5,0,5,6,0,6,4,0,4,52,57,104
50901123216,3,36,42,65,3,65,7,0,7,7,0,7,0,0,0,0,0,0,83,40,126
50901123217,0,8,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
50901123301,0,54,57,63,12,77,19,0,19,19,0,21,21,0,21,11,0,11,127,69,195
50901123302,6,27,35,66,3,72,24,6,21,20,0,23,7,0,7,13,0,13,126,39,164
50901123303,0,23,22,26,7,34,9,0,8,14,0,14,11,0,11,6,0,6,71,30,98
50901123304,4,25,29,32,3,29,16,0,13,19,0,21,6,0,6,3,0,3,69,31,102
50901123305,6,39,47,84,10,93,40,0,40,56,0,53,20,0,20,12,0,12,221,51,271
50901123306,0,42,42,73,4,78,31,0,35,31,0,29,21,0,21,11,0,11,162,52,215
50901123307,3,24,25,31,5,33,10,0,15,9,0,15,11,0,6,4,0,4,60,28,95
50901123308,8,82,87,74,12,85,37,0,34,26,4,27,17,0,17,8,0,8,164,91,257
50901123309,4,48,50,84,10,97,42,4,40,31,0,33,11,0,11,7,0,7,174,63,242
50901123310,0,19,17,54,9,62,24,5,33,16,0,18,10,0,10,9,0,13,121,34,158
50901123311,0,78,78,61,13,77,31,3,30,24,0,20,7,0,7,4,0,4,131,96,226
50901123312,6,57,59,73,14,87,36,5,38,36,0,35,18,0,18,9,0,12,171,73,251
50901123313,5,28,37,38,5,37,19,0,19,15,0,15,0,0,0,4,0,4,80,35,115
50901123315,3,74,75,36,8,38,28,3,31,27,0,25,6,0,9,8,0,7,103,93,194
50901123316,0,47,45,35,7,42,17,0,17,3,0,10,4,0,4,7,0,7,69,58,127
50901123317,0,95,95,47,11,61,24,5,33,9,0,11,10,0,10,10,0,10,104,112,214
50901123318,3,50,50,38,3,45,24,0,25,29,0,27,10,0,11,3,0,4,108,58,164
50901123319,4,63,78,50,8,61,28,4,31,23,0,23,8,0,8,5,0,5,117,81,200
50901123320,3,23,24,70,8,84,35,0,38,33,0,33,9,0,9,9,4,12,158,39,193
50901123321,4,49,54,58,7,68,37,3,37,30,0,25,14,0,16,13,0,13,150,72,218
50901123322,3,13,18,35,4,42,19,0,21,39,0,39,10,0,10,4,0,4,114,19,133
50901123323,0,9,13,38,5,45,14,0,14,14,0,14,11,0,11,0,0,0,80,17,97
50901123324,4,19,21,34,6,38,13,4,16,21,0,20,10,0,10,3,0,3,89,27,118
50901123325,4,16,21,36,8,36,15,0,17,14,0,14,0,0,0,5,0,5,69,21,90
50901123326,4,24,28,31,3,36,25,0,26,30,0,30,10,0,10,7,0,7,108,29,136
50901123401,0,23,23,24,7,34,13,0,19,12,0,12,3,0,9,7,0,7,64,28,97
50901123402,0,31,32,54,7,64,20,0,20,10,0,13,6,3,7,4,0,4,99,44,143
50901123403,3,26,29,37,3,47,21,6,23,14,0,14,7,0,7,0,0,0,83,38,125
50901123404,5,25,32,58,10,66,21,0,18,16,0,16,11,4,11,4,0,4,117,32,149
50901123405,0,9,13,26,3,28,9,0,3,5,0,5,0,0,0,0,0,0,41,11,52
50901123406,4,27,27,28,7,33,7,0,7,9,0,9,0,0,6,0,0,0,49,37,83
50901123407,3,83,86,47,10,61,25,4,25,6,0,9,12,3,14,0,3,4,97,98,196
50901123408,0,20,24,34,4,41,8,0,11,3,3,8,7,0,6,5,0,5,65,29,95
50901123409,7,11,18,44,5,48,16,3,19,10,0,10,5,0,5,5,0,6,78,25,104
50901123410,3,26,29,59,10,67,22,0,22,13,0,13,5,0,5,4,0,4,101,38,136
50901123411,4,31,32,50,9,64,19,5,19,16,5,23,9,0,10,3,0,3,99,43,144
50901123412,4,67,70,50,9,62,27,4,27,22,5,24,8,5,11,3,0,9,112,83,197
50901123413,0,47,52,44,13,56,18,0,19,13,5,16,5,0,5,12,0,12,94,65,164
50901123414,9,92,99,67,12,79,23,0,28,11,0,10,0,0,0,4,0,4,107,109,215
50901123415,7,36,40,63,3,71,19,0,19,11,0,11,3,5,6,5,0,4,108,47,155
50901123416,5,36,42,40,9,50,18,3,17,14,0,18,0,0,0,4,0,4,82,52,131
50901123501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902123601,5,19,27,38,4,45,4,0,5,0,0,0,8,0,8,3,0,3,63,19,87
50902123602,5,28,36,36,0,44,18,6,28,12,0,10,6,0,6,5,0,5,82,37,117
50902123603,3,39,40,63,8,69,11,0,11,9,0,12,6,0,5,0,0,0,93,46,144
50902123604,3,32,32,53,3,60,29,6,32,28,0,28,12,0,12,8,0,8,131,39,169
50902123605,3,22,21,41,4,40,21,0,18,11,5,17,6,0,6,4,0,4,83,27,111
50902123606,9,18,24,55,8,58,28,0,28,10,0,16,10,0,10,9,0,9,110,28,138
50902123607,18,51,64,139,7,152,65,4,70,77,7,88,58,0,59,31,0,31,387,75,456
50902123608,7,8,17,34,0,39,19,0,24,14,0,14,8,0,8,4,0,4,85,13,95
50902123609,4,13,19,58,9,63,35,6,47,31,3,34,10,0,10,19,0,17,163,33,198
50902123610,10,53,65,108,15,125,49,4,52,46,0,46,15,0,15,10,0,12,239,74,317
50902123611,0,34,36,34,6,43,16,0,17,6,0,8,6,0,6,6,0,6,64,44,107
50902123612,7,33,35,54,15,63,19,7,25,20,5,27,9,0,12,9,0,9,112,50,158
50902123701,0,37,37,17,8,21,5,0,0,8,0,9,0,0,0,0,0,0,32,46,75
50902123702,3,24,21,24,7,32,16,3,13,10,0,15,4,0,3,0,0,0,59,33,91
50902123703,0,57,60,34,15,46,5,3,9,3,0,6,0,0,0,0,0,0,52,73,121
50902123704,4,51,55,45,16,61,12,5,14,3,3,8,4,0,4,6,4,8,70,79,152
50902123705,0,89,96,56,9,70,20,0,21,14,0,20,5,0,7,7,3,6,110,110,213
50902123706,8,25,30,42,11,56,18,6,23,7,3,13,6,0,7,4,0,4,87,40,132
50902123707,3,29,33,50,28,74,7,0,15,9,4,16,7,6,6,5,0,5,85,68,150
50902123708,10,109,117,73,16,84,28,4,39,28,6,30,16,0,16,8,0,11,157,133,290
50902123709,0,47,44,58,5,61,11,3,12,7,8,18,0,0,0,0,0,0,83,55,144
50902123710,7,34,38,27,10,35,8,0,13,20,3,21,5,0,5,3,0,3,73,46,122
50902123711,0,10,10,32,4,35,14,0,14,9,0,10,9,0,9,4,0,4,65,17,80
50902123801,4,75,79,49,17,63,10,3,12,6,3,9,9,0,13,3,0,3,86,97,179
50902123802,4,47,56,46,9,58,12,0,18,19,0,19,4,0,4,3,0,3,92,62,152
50902123803,5,100,108,59,24,86,16,4,18,15,0,22,6,0,6,0,0,0,104,128,230
50902123804,8,39,47,78,15,90,21,3,26,22,0,21,15,0,15,4,0,4,147,53,197
50902123805,4,85,84,34,19,53,14,3,18,6,0,6,0,0,0,0,0,0,60,102,166
50902123806,0,16,16,11,0,15,11,0,11,4,0,4,3,0,9,3,0,3,39,19,58
50902123807,5,51,56,32,0,39,11,0,11,7,0,11,4,0,4,0,0,0,52,58,107
50902123808,0,38,40,37,6,46,17,0,16,6,0,6,9,0,9,0,0,0,72,46,117
50902123809,0,81,80,52,10,58,15,0,18,8,0,8,9,0,9,3,0,3,89,89,174
50902123810,4,44,49,42,10,52,17,0,17,9,4,15,13,0,15,0,0,0,92,56,142
50902123811,0,25,19,22,8,32,11,4,13,4,0,4,0,0,0,0,0,0,42,30,74
50902123812,8,25,28,48,9,57,15,0,17,16,5,18,8,0,9,0,0,0,87,38,133
50902123902,6,37,45,43,4,51,11,3,16,18,3,19,6,0,6,0,0,0,86,45,132
50902123903,4,34,40,39,6,48,8,0,8,7,0,7,6,0,6,0,0,0,63,43,106
50902123904,16,58,70,84,11,93,30,4,27,18,0,18,7,0,7,6,0,6,153,72,225
50902123905,10,37,48,78,14,91,30,5,40,31,3,31,14,0,12,13,0,13,168,57,228
50902123906,0,30,30,34,21,50,13,0,15,6,9,14,8,0,8,4,0,7,61,53,113
50902123907,3,48,55,70,8,78,26,0,28,14,4,19,7,0,12,14,0,14,136,63,201
50902123908,5,55,58,45,14,61,7,0,13,5,3,5,0,0,0,0,0,0,72,74,137
50902123909,0,24,24,18,8,29,0,0,0,3,0,7,0,0,0,0,0,0,20,33,60
50902123910,8,75,83,47,37,89,7,9,17,13,7,15,3,0,3,4,0,4,79,133,213
50902123911,7,24,35,69,17,86,22,0,26,18,0,19,4,0,4,0,0,0,125,43,171
50902123914,7,31,36,53,4,61,21,0,21,12,0,17,5,0,5,0,0,0,100,34,137
50902123915,0,27,28,31,14,43,3,0,3,12,0,12,0,0,3,4,0,4,53,37,92
50902123916,10,21,31,48,14,57,9,3,13,12,0,17,12,5,11,4,0,4,85,44,136
50902123918,0,42,47,48,7,51,9,0,11,14,0,14,6,0,6,0,0,3,80,48,129
50902123920,4,52,65,111,11,124,47,0,50,28,0,28,12,0,12,13,0,13,218,67,284
50902123921,0,33,31,49,8,57,10,3,15,9,0,10,0,0,0,9,0,10,85,47,130
50902123922,3,36,38,36,5,47,11,10,19,5,3,8,5,0,8,3,0,3,70,51,119
50902123923,4,23,25,25,3,35,16,0,16,13,0,15,6,0,10,0,0,0,68,33,98
50902123924,10,43,56,77,16,90,27,3,31,41,4,45,6,0,10,8,0,8,171,63,234
50902123925,12,29,36,35,3,40,4,4,7,0,0,0,0,0,0,0,0,0,50,33,85
50902123926,0,42,44,33,31,65,3,0,11,6,3,4,7,0,7,0,0,0,53,81,134
50902123927,3,29,29,26,12,37,0,3,3,0,0,0,4,0,4,3,0,3,39,40,73
50902123928,0,6,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10
50902123929,4,32,30,40,13,51,11,0,11,13,0,6,0,0,0,0,0,0,67,45,108
50902123930,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
50902123931,4,46,57,47,16,59,10,4,9,4,3,7,0,0,0,0,3,3,67,78,138
50902123932,4,51,52,32,16,42,3,0,0,4,0,4,0,0,0,0,0,0,36,66,102
50902123933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50902123934,0,11,11,10,3,11,7,0,4,0,0,0,0,0,0,0,0,0,12,17,32
50902123935,0,48,49,32,11,42,9,0,11,10,3,9,3,0,6,5,0,8,51,65,120
50902124001,6,60,66,56,21,78,28,3,27,14,3,18,4,0,4,0,0,3,100,87,188
50902124002,0,90,98,65,22,89,17,0,17,18,0,15,14,4,12,7,0,7,122,115,236
50902124003,3,84,87,52,14,70,20,6,31,18,3,24,0,0,0,3,0,8,100,116,217
50902124004,7,49,60,39,9,48,12,0,14,7,4,12,0,0,0,0,0,0,65,68,130
50902124005,7,66,72,64,13,82,31,3,39,31,5,35,8,0,8,6,0,6,148,93,237
50902124006,3,77,81,72,17,88,32,7,45,26,3,29,8,0,9,3,0,9,147,109,255
50902124007,0,102,103,53,11,67,23,0,26,11,0,11,13,0,16,3,0,3,109,117,226
50902124008,0,19,19,29,0,32,11,0,10,11,3,17,4,0,10,0,0,0,51,25,76
50902124009,3,13,19,35,14,44,10,5,11,0,0,4,4,0,4,0,0,0,55,33,84
50902124010,0,24,29,37,3,39,9,0,10,13,0,17,15,3,16,6,0,6,79,34,120
50902124011,7,15,18,29,21,51,10,9,17,7,4,8,3,0,8,0,0,0,57,40,97
50902124012,0,8,8,18,0,21,9,0,9,13,0,13,6,0,6,0,0,0,45,9,61
50902124013,0,13,16,19,3,20,8,0,8,9,0,9,4,5,6,0,0,0,41,21,64
50902124014,0,17,17,24,0,22,10,6,12,11,0,9,4,0,3,0,0,0,51,21,72
50902124101,10,42,46,40,4,43,16,0,14,12,0,14,6,0,4,5,0,5,78,50,126
50902124102,3,19,20,13,0,17,8,8,12,5,0,6,8,0,4,0,0,0,37,26,64
50902124103,5,29,28,25,3,26,12,0,12,4,0,3,3,0,3,0,0,0,47,32,77
50902124104,7,67,72,63,16,79,24,7,30,29,3,30,9,0,9,5,0,7,140,92,229
50902124105,7,103,113,58,23,83,16,3,16,15,9,19,7,0,8,7,8,12,108,144,250
50902124106,0,8,10,23,0,28,11,3,11,7,0,10,5,0,5,0,0,0,45,11,62
50902124107,6,16,15,29,6,35,12,0,12,11,0,17,0,0,0,0,0,0,61,21,81
50902124108,0,66,72,47,17,61,27,5,37,13,4,19,10,0,10,5,0,4,113,87,203
50902124109,0,21,20,14,0,16,6,0,6,5,0,5,3,0,7,5,0,5,31,19,51
50902124110,4,30,39,44,28,66,14,0,14,16,6,19,6,0,6,5,0,5,85,65,145
50902124111,4,23,26,24,3,29,6,0,10,11,0,11,4,5,5,0,0,0,48,40,84
50902124112,3,41,46,37,12,48,14,5,19,16,3,20,8,0,9,10,0,12,89,64,153
50902124113,0,18,20,35,3,35,19,4,20,12,0,18,8,0,9,4,0,4,78,32,105
50902124114,0,26,28,23,10,28,7,3,15,18,9,24,9,0,9,0,0,5,59,48,107
50902124115,3,20,32,24,8,30,13,0,12,5,0,5,7,0,7,0,4,5,49,37,82
50902124201,3,11,14,0,0,6,0,0,0,0,0,0,0,4,4,0,0,0,6,15,22
50902124202,5,30,33,3,4,10,0,0,0,0,0,5,0,0,0,0,0,0,12,35,45
50902124203,3,12,16,19,8,26,7,0,4,5,0,5,3,0,3,0,0,0,32,21,50
50902124204,0,45,42,47,3,46,5,0,6,13,0,12,3,0,3,8,0,8,63,51,115
50902124205,3,54,61,37,15,58,6,4,13,8,0,13,5,0,5,3,0,3,72,81,151
50902124206,0,14,11,34,10,41,20,6,22,14,0,17,6,3,10,4,0,4,82,25,105
50902124207,3,52,55,36,8,39,16,0,12,10,0,10,7,5,7,3,0,3,64,63,126
50902124208,6,36,38,35,15,48,9,7,15,8,0,8,5,0,5,0,0,0,61,53,115
50902124209,5,63,70,48,13,58,12,3,17,0,0,0,6,0,0,4,0,4,70,78,150
50902124210,5,57,61,39,7,48,8,0,8,10,0,13,10,0,8,0,0,0,75,70,141
50902124211,0,70,75,34,9,45,6,0,4,7,4,9,0,0,0,0,0,0,48,83,131
50902124212,0,19,19,28,7,35,15,0,13,3,0,3,4,0,4,0,0,0,47,27,79
50902124213,3,25,29,22,8,28,3,0,3,4,3,6,0,0,0,0,0,0,30,35,65
50902124214,0,8,8,5,3,9,5,0,8,0,0,0,0,0,0,0,0,0,12,14,22
50902124301,6,48,52,42,10,51,8,0,12,9,0,14,4,3,5,9,0,9,74,67,140
50902124302,3,50,53,47,12,55,28,0,30,12,0,18,4,5,7,10,0,12,111,73,174
50902124303,11,28,35,47,3,52,19,0,21,18,0,13,4,0,9,6,0,5,99,36,135
50902124304,5,42,46,35,0,36,14,0,18,9,0,13,5,0,3,0,0,0,72,42,115
50902124305,0,47,55,29,11,35,8,0,12,13,0,17,9,0,8,0,0,0,63,68,133
50902124306,6,10,15,39,0,41,16,0,16,8,0,13,6,0,6,3,0,3,77,9,89
50902124307,6,50,56,36,5,50,12,3,16,12,5,14,5,0,6,6,0,5,76,67,144
50902124308,0,66,72,53,8,60,9,0,9,7,4,10,0,0,0,10,0,10,78,83,164
50902124309,4,40,42,78,17,90,13,0,19,24,0,25,11,0,15,5,0,4,136,59,193
50902124310,0,39,40,28,6,36,10,3,12,12,5,18,3,3,8,0,5,5,62,61,119
50902124311,4,28,34,32,3,38,19,0,19,16,0,15,8,0,8,0,0,0,75,39,109
50902124312,6,24,30,33,0,33,8,0,10,12,0,15,9,0,6,0,0,4,63,30,97
50902124313,3,41,44,48,17,61,12,3,17,10,4,11,9,0,9,7,0,5,94,66,153
50902124314,4,59,65,31,13,39,7,0,13,10,4,15,5,0,5,4,0,4,61,76,136
50902124315,4,45,50,30,3,32,16,0,15,10,0,10,3,0,3,0,0,0,63,49,118
50902124316,5,36,40,32,4,41,15,0,19,18,3,16,7,0,5,6,0,6,85,44,130
50902124317,0,41,42,29,5,32,14,3,14,6,0,5,5,0,5,4,0,4,55,49,102
50902124318,0,53,53,28,5,31,15,0,20,9,0,9,9,0,11,3,0,0,66,61,128
50902124319,6,42,47,31,7,36,17,4,17,9,3,10,0,0,5,8,0,9,61,56,119
50902124320,4,57,55,53,4,61,25,3,24,24,0,22,3,0,3,4,0,3,109,62,179
50902124321,12,55,68,69,19,88,32,8,39,38,0,38,21,0,21,5,0,5,172,82,261
50902124322,0,49,49,24,6,28,18,0,18,9,0,9,4,0,4,3,0,3,55,53,105
50902124323,10,46,57,35,6,43,12,0,14,11,0,14,5,0,5,8,0,8,79,52,127
50902124324,0,23,24,46,4,50,16,0,12,15,0,15,0,0,0,3,0,3,79,34,109
50902124325,9,38,42,30,3,32,13,0,13,12,0,12,11,0,11,3,0,3,81,42,120
50902124326,3,31,35,24,0,26,9,0,12,12,0,12,0,0,0,0,0,0,48,30,82
50902124327,0,9,9,21,6,28,11,0,8,10,0,10,11,0,11,0,0,0,56,21,73
50902124328,0,15,18,39,0,38,9,0,9,15,0,15,3,0,3,5,0,5,66,18,82
50902124329,0,19,18,43,3,47,14,0,14,17,0,15,10,0,10,3,0,3,87,24,106
50902124330,5,29,30,34,6,42,10,0,15,20,3,21,0,0,0,4,0,4,73,43,114
50902124331,3,46,45,39,10,51,24,0,25,9,0,12,8,0,8,9,0,9,90,58,142
50902124332,3,16,20,40,3,41,11,0,17,15,0,19,9,0,11,5,0,5,79,23,104
50902124333,7,22,28,49,10,56,27,0,27,26,6,26,6,4,11,13,0,13,115,40,157
50902124334,6,15,22,22,3,21,7,0,4,0,0,0,3,6,6,3,0,5,37,19,61
50902124335,5,41,44,39,6,48,22,0,21,7,0,10,3,0,3,4,0,4,80,50,130
50902124401,7,61,68,68,5,72,16,4,17,13,0,13,4,0,4,0,0,0,109,72,178
50902124402,0,57,61,43,13,57,12,0,16,12,4,14,6,0,6,0,0,4,81,74,151
50902124403,3,61,64,38,6,44,7,0,7,5,0,5,0,0,0,0,0,0,54,69,123
50902124404,0,52,56,65,14,81,7,5,12,14,0,14,7,0,12,0,0,0,102,70,176
50902124405,7,45,51,69,20,85,21,0,25,14,3,13,10,0,10,9,0,9,126,68,196
50902124406,6,26,35,38,6,49,15,0,11,15,0,15,9,0,10,3,0,3,89,36,120
50902124407,8,21,32,47,4,52,23,0,23,14,0,14,5,0,5,6,0,6,105,27,135
50902124408,0,21,21,38,7,42,11,0,11,8,0,5,3,0,6,3,0,3,58,28,82
50902124409,6,38,49,59,18,79,14,4,24,12,0,13,7,0,8,6,0,9,104,66,168
50902124410,3,30,30,48,8,54,15,3,17,6,0,9,5,0,10,3,0,3,88,42,130
50902124411,7,43,48,66,24,88,11,9,23,11,6,19,4,0,4,0,0,0,105,76,177
50902124412,3,38,39,36,6,48,8,4,10,10,5,16,3,0,3,6,0,6,70,48,118
50902124413,8,45,53,83,9,96,31,6,35,9,7,12,7,0,7,3,0,3,149,65,213
50902124501,0,76,78,39,6,51,6,0,11,3,0,3,6,0,7,0,0,0,66,84,143
50902124502,4,53,55,50,13,61,18,0,18,11,3,6,0,0,0,0,0,6,85,74,153
50902124503,3,39,46,43,10,54,15,0,16,5,0,9,3,0,0,6,0,6,73,55,129
50902124504,3,68,70,76,17,93,28,0,27,20,3,21,11,0,11,7,0,7,140,83,227
50902124505,5,31,35,44,7,53,8,0,10,10,0,10,5,0,5,0,0,0,70,40,113
