SA1_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
50902123605,0,14,0,0,14,0,8,0,0,11,0,9,3,0,10,4,9,0,0,13,4,12,0,0,18,3,25,0,0,25,3,10,0,0,17,0,4,0,0,11,0,5,0,0,5,12,98,13,0,123,0,12,0,0,12,0,6,0,0,6,0,9,6,0,14,4,12,0,0,13,3,15,0,0,19,3,23,4,0,27,8,15,0,0,21,0,10,0,0,5,0,0,0,0,0,19,100,13,0,121,0,16,0,0,16,0,12,0,0,14,0,19,8,0,29,3,24,0,0,29,3,31,4,0,38,3,44,3,0,54,4,27,0,0,32,3,17,0,0,16,0,5,0,0,5,27,201,18,0,250
50902123606,0,6,0,0,12,0,6,0,0,6,0,16,0,0,18,0,18,0,0,15,5,27,0,0,33,0,24,0,0,24,0,21,0,0,22,0,5,0,0,5,0,0,0,0,7,10,126,6,0,145,0,13,0,0,11,0,4,0,0,4,0,18,0,0,19,0,13,0,0,23,10,24,0,0,34,10,19,0,0,29,5,19,5,0,24,0,5,0,0,4,0,3,0,0,3,23,120,11,0,153,0,15,3,0,21,0,14,0,0,9,3,35,3,0,38,3,27,3,0,34,9,54,0,0,66,8,43,3,0,61,3,38,7,0,43,0,13,0,0,12,0,3,0,0,7,34,240,17,0,294
50902123607,4,53,5,0,62,0,23,5,0,27,3,37,0,0,46,6,91,8,0,105,8,94,4,0,108,17,80,5,0,96,9,52,3,0,60,0,15,0,0,18,0,0,0,0,3,47,451,28,0,526,7,45,8,0,62,0,31,0,0,31,4,51,3,0,58,15,96,6,0,113,21,85,11,0,114,24,79,5,0,100,11,40,0,0,48,0,15,0,0,17,0,4,0,0,4,76,442,30,0,546,11,102,16,0,126,0,52,5,0,58,8,90,0,0,99,23,184,7,0,212,23,176,16,0,222,38,158,11,0,201,20,87,3,0,112,0,33,0,0,35,0,9,0,0,10,120,893,60,0,1071
50902123608,0,10,0,0,11,0,15,0,0,16,0,7,0,0,7,0,4,0,0,4,0,22,0,0,27,3,11,0,0,16,0,6,0,0,9,0,11,0,0,9,0,0,0,0,0,9,86,3,0,102,0,11,0,0,11,0,10,0,0,10,0,4,0,0,6,6,10,0,0,12,5,25,0,0,30,0,14,0,0,17,5,11,0,0,17,0,8,0,0,8,0,0,0,0,0,15,92,5,0,110,0,18,0,0,23,0,18,0,0,25,0,12,0,0,8,6,17,0,0,17,8,47,5,0,55,7,29,0,0,38,6,18,0,0,20,4,13,0,0,23,0,0,0,0,4,27,181,7,0,212
50902123609,0,12,3,0,19,0,9,5,0,12,0,25,0,0,29,4,26,0,0,31,5,37,9,0,46,7,41,6,0,54,0,20,4,0,19,0,12,0,0,15,0,0,0,0,0,18,187,31,0,233,0,16,4,0,21,0,18,0,0,22,3,25,0,0,33,4,33,0,0,38,10,49,3,0,56,14,37,7,0,58,5,13,4,0,20,3,7,0,0,11,0,6,0,0,8,37,204,19,0,261,4,30,6,0,37,5,31,5,0,33,4,50,3,0,58,12,57,0,0,66,7,89,7,0,101,16,82,11,0,113,3,35,6,0,41,3,15,5,0,24,0,4,0,0,4,53,392,48,5,493
50902123610,5,23,0,0,29,0,21,0,0,18,4,32,0,0,32,3,34,0,0,46,12,55,0,0,66,7,58,3,0,73,4,43,4,0,47,4,17,0,0,20,0,5,0,0,3,30,283,18,0,332,0,13,3,0,15,0,12,0,0,12,5,37,4,0,39,7,38,5,0,53,15,50,4,0,67,3,55,3,0,66,5,35,3,0,49,0,16,0,0,17,0,3,0,0,4,44,260,24,0,324,6,41,8,0,49,0,32,0,0,33,5,68,4,0,74,9,79,9,0,93,23,101,12,0,136,13,115,4,0,135,8,74,7,0,92,5,32,4,0,37,0,8,3,0,5,75,543,40,0,655
50902123611,0,16,0,0,25,0,6,0,0,6,0,4,0,0,12,5,6,4,0,16,3,8,0,0,12,0,14,0,0,20,3,21,5,0,28,3,11,0,0,11,0,0,0,0,3,14,92,19,0,124,0,18,4,0,20,0,4,0,0,4,0,4,0,0,6,7,11,0,0,19,4,6,0,0,13,3,11,0,0,23,0,15,4,0,30,0,11,5,0,14,0,5,0,0,5,15,87,17,0,121,0,36,4,0,46,0,7,0,0,7,0,9,4,0,13,7,19,7,0,35,0,19,0,0,21,10,30,4,0,38,3,40,12,0,56,3,23,6,0,26,0,7,0,0,10,29,182,35,0,248
50902123612,0,0,5,0,8,0,8,0,0,6,0,24,3,0,24,0,15,6,0,19,4,16,8,0,25,4,26,4,0,37,0,22,6,0,30,0,17,4,0,26,0,3,0,0,3,11,133,31,0,181,0,12,3,0,17,0,4,0,0,4,0,15,0,0,18,3,17,3,0,22,4,15,4,0,23,5,27,3,0,41,6,16,3,0,23,0,7,4,0,15,0,0,0,0,0,20,121,22,0,161,4,11,9,0,20,0,6,0,0,9,0,38,5,0,49,3,38,4,0,42,6,37,8,0,50,11,51,12,0,71,3,32,12,0,52,0,26,8,0,33,0,3,0,0,3,38,250,53,0,341
50902123701,0,9,0,0,4,0,4,0,0,4,0,9,0,0,9,0,6,0,0,7,0,4,3,0,4,3,14,4,0,23,0,11,0,0,10,3,10,0,0,10,0,0,0,0,0,7,53,4,0,66,0,4,0,0,0,0,3,3,0,3,0,3,0,0,3,0,3,0,0,9,0,5,5,0,8,0,5,0,0,8,0,9,0,0,9,4,4,4,0,9,0,0,0,0,0,11,34,12,0,63,0,5,0,0,9,0,6,3,0,9,0,11,0,0,11,0,7,0,0,10,0,11,8,0,19,7,17,5,0,28,0,19,3,0,22,5,12,4,0,20,0,0,0,0,4,21,87,19,0,130
50902123702,0,5,0,0,5,0,10,0,0,10,4,20,3,0,19,0,3,0,0,6,9,13,3,0,25,7,16,3,0,25,0,3,0,0,9,0,4,0,0,8,0,0,0,0,3,13,70,13,0,107,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,4,13,0,0,19,4,10,7,0,20,3,11,0,0,15,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,11,49,14,0,73,0,10,0,0,11,0,10,0,0,4,4,27,7,0,34,6,21,5,0,22,10,25,7,0,43,10,24,5,0,37,0,6,7,0,14,0,3,0,0,5,0,0,0,0,4,29,125,28,0,179
50902123703,0,0,0,0,0,0,0,0,0,3,0,8,5,0,13,0,4,0,0,4,0,4,0,0,9,0,16,0,0,17,3,23,8,0,34,0,11,4,0,12,0,3,5,0,5,7,65,18,0,98,0,5,0,0,9,0,3,4,0,3,0,5,0,0,7,0,7,3,0,12,5,5,0,0,4,0,14,0,0,16,4,15,10,0,21,0,12,7,0,17,0,9,0,0,11,14,74,21,0,110,0,6,0,0,12,0,4,0,0,10,0,16,3,0,22,0,13,3,0,17,4,4,3,0,11,6,29,4,0,37,7,34,20,0,57,0,21,5,0,30,5,12,0,0,20,20,142,42,0,206
50902123704,0,5,5,0,8,0,0,0,0,0,0,8,3,0,7,0,12,3,0,13,0,10,9,0,18,0,8,4,0,18,8,17,10,0,39,0,12,7,0,24,0,4,3,0,4,10,82,40,0,133,0,5,0,0,6,0,4,0,0,6,0,12,6,0,25,0,8,4,0,10,0,8,5,0,16,0,21,6,0,32,0,20,6,0,34,5,8,7,0,18,0,6,0,0,11,19,92,35,0,147,0,12,5,0,13,0,4,3,0,7,3,19,9,0,29,0,15,9,0,20,5,21,13,0,35,4,31,17,0,52,7,43,16,0,63,5,21,10,0,38,0,10,0,0,14,32,173,78,0,279
50902123705,0,5,3,0,11,0,8,0,0,8,0,17,0,0,22,0,19,4,0,23,6,20,3,0,26,3,28,6,0,38,0,33,0,0,38,4,24,5,0,29,0,3,4,0,10,18,163,24,0,213,0,10,5,0,15,0,4,0,0,4,0,14,0,0,23,0,20,0,0,20,5,24,0,0,27,8,23,8,0,37,5,24,0,0,32,0,34,3,0,34,0,17,3,0,23,30,168,21,0,216,0,18,9,0,25,0,11,0,0,11,9,33,3,0,44,7,37,3,0,44,7,45,10,0,55,6,55,11,0,77,7,59,0,0,72,7,51,9,0,70,0,27,3,0,29,51,330,51,0,428
50902123706,0,7,0,0,10,0,7,0,0,9,3,10,3,0,15,0,16,5,0,16,6,22,3,0,28,6,18,7,0,35,4,18,9,0,28,0,10,4,0,15,0,0,0,0,0,14,101,28,0,150,0,3,0,0,6,0,7,0,0,12,3,3,0,0,9,0,16,0,0,24,5,16,4,0,28,3,22,3,0,34,0,7,6,0,11,0,9,6,0,12,0,0,0,0,0,20,87,16,0,128,0,10,3,0,15,0,15,5,0,20,3,16,5,0,23,0,32,3,0,34,14,32,3,0,53,15,42,12,0,65,3,25,6,0,36,0,16,8,0,24,0,0,0,0,3,40,191,48,0,276
50902123707,0,0,0,0,3,0,0,0,0,3,0,12,3,0,19,0,14,6,0,26,3,13,8,0,26,3,25,7,0,29,3,15,10,0,27,0,11,0,0,11,0,0,0,0,0,12,94,39,0,147,0,0,0,0,0,0,0,0,0,0,0,16,4,0,23,3,10,3,0,15,6,16,16,0,42,5,20,9,0,33,7,7,4,0,25,0,6,4,0,7,0,0,0,0,0,17,81,46,0,152,0,0,0,0,4,0,0,0,0,3,0,30,10,0,40,4,23,9,0,37,8,34,26,0,73,12,37,15,0,67,3,26,16,0,50,0,20,4,0,17,0,0,0,0,0,26,177,87,0,298
50902123708,0,21,0,0,19,3,16,0,0,17,7,46,4,0,52,0,24,3,0,30,0,35,3,0,38,5,33,0,0,44,3,31,0,0,35,0,21,0,0,20,0,6,0,0,12,25,232,19,0,265,0,22,0,0,23,3,14,0,0,17,6,35,0,0,42,3,28,10,0,41,7,30,3,0,38,4,27,0,0,34,3,26,5,0,32,4,15,0,0,11,0,10,0,0,10,35,198,15,0,249,0,38,3,0,40,10,31,0,0,37,10,81,3,0,96,7,49,8,0,69,7,60,5,0,80,14,63,0,0,74,8,57,4,0,70,4,33,0,0,34,0,20,0,0,16,54,429,32,0,516
50902123709,0,7,0,0,10,0,4,0,0,6,0,18,4,0,22,0,14,0,0,14,0,14,5,0,19,8,20,0,0,33,0,18,0,0,17,4,7,0,0,7,0,0,0,0,0,15,97,14,0,124,0,12,0,0,12,0,0,0,0,3,0,16,0,0,13,7,11,0,0,13,3,18,4,0,27,11,19,4,0,26,0,18,4,0,24,0,9,7,0,11,0,7,0,0,9,21,98,15,0,134,0,11,0,0,19,0,3,4,0,10,0,29,8,0,36,7,23,0,0,29,3,30,10,0,46,12,36,5,0,58,3,32,4,0,43,3,5,4,0,18,0,7,0,0,6,34,196,26,0,259
50902123710,0,3,0,0,4,0,6,0,0,6,0,16,0,0,18,5,9,3,0,13,0,12,5,0,16,0,23,4,0,24,4,12,7,0,20,0,7,0,0,8,0,0,0,0,0,14,92,16,0,117,0,9,4,0,8,4,5,0,0,5,5,12,0,0,16,5,12,4,0,22,0,13,0,0,13,3,18,0,0,24,5,14,0,0,20,0,3,0,0,5,0,0,0,0,0,17,79,11,0,110,0,10,3,0,20,4,9,0,0,11,5,25,0,0,31,5,24,5,0,37,0,19,5,0,29,10,31,4,0,45,6,28,8,0,47,0,8,0,0,14,0,5,0,0,5,31,172,22,0,227
50902123711,5,89,7,0,100,0,0,0,0,5,0,13,0,0,13,3,15,0,0,19,4,11,0,0,14,0,18,0,0,16,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,14,157,9,0,182,0,33,10,0,43,0,4,4,0,4,0,8,0,0,12,0,19,0,0,22,3,8,0,0,16,0,15,0,0,17,3,9,3,0,14,0,4,0,0,9,0,0,0,0,0,14,96,17,0,130,5,117,13,0,136,0,5,8,0,13,0,19,0,0,24,7,33,3,0,40,5,20,5,0,32,0,28,0,0,30,3,16,3,0,25,0,4,0,0,9,0,0,0,0,6,30,259,28,0,312
50902123801,0,7,0,0,7,0,8,0,0,11,0,21,3,0,27,5,12,0,0,18,0,21,0,0,22,0,25,0,0,28,3,24,0,0,29,0,11,4,0,11,0,0,0,0,0,13,127,14,0,152,0,0,0,0,3,0,15,6,0,19,0,17,0,0,22,3,18,4,0,23,0,8,0,0,13,5,21,0,0,27,9,25,0,0,34,3,6,0,0,9,0,0,0,0,0,21,111,13,0,139,0,5,6,0,11,0,22,5,0,22,0,37,4,0,44,4,28,3,0,38,3,31,0,0,31,5,46,0,0,47,9,52,4,0,63,3,15,5,0,20,0,3,0,0,3,32,239,21,0,289
50902123802,0,11,4,0,9,0,15,0,0,15,0,24,0,0,26,0,24,0,0,29,0,17,0,0,21,0,20,5,0,25,3,22,0,0,23,4,0,0,0,9,0,7,0,0,7,13,135,13,0,157,0,7,0,0,7,0,6,0,0,8,0,16,0,0,16,7,20,0,0,22,0,17,0,0,21,0,23,0,0,25,0,11,4,0,11,6,7,0,0,12,0,4,0,0,4,10,120,5,0,140,0,21,4,0,23,0,18,0,0,21,0,44,0,0,41,7,45,5,0,50,4,38,6,0,45,0,45,5,0,48,3,28,0,0,33,3,12,0,0,18,0,10,0,0,10,21,261,17,4,294
50902123803,0,7,3,0,12,0,9,0,0,13,0,13,0,0,16,0,16,4,0,22,8,8,7,0,23,6,24,5,0,37,5,39,7,0,51,0,22,3,0,24,0,8,3,0,9,19,148,39,0,207,0,4,0,0,7,0,4,0,0,9,0,12,3,0,15,6,15,3,0,30,0,16,0,0,17,14,22,5,0,47,9,26,6,0,41,0,16,4,0,18,0,10,0,0,13,33,131,29,0,190,0,13,3,0,16,0,16,4,0,25,0,29,3,0,30,6,38,3,0,47,13,23,9,0,42,19,46,12,0,81,11,66,17,0,95,0,31,11,0,44,0,13,6,0,16,50,279,67,0,400
50902123804,0,9,3,0,11,0,4,0,0,4,0,20,0,0,20,3,26,0,0,35,6,25,6,0,37,5,26,0,0,37,3,26,0,0,29,4,8,0,0,11,0,5,0,0,5,21,146,11,0,185,0,9,0,0,10,0,9,0,0,17,0,20,0,0,20,7,23,0,0,31,11,25,7,0,42,6,26,0,0,45,3,18,0,0,27,0,11,0,0,12,0,0,0,0,0,34,142,18,0,196,0,15,4,0,24,0,12,4,0,15,0,32,0,0,32,12,47,5,0,68,14,55,9,0,76,16,59,6,0,76,9,46,0,0,60,4,16,0,0,18,0,7,0,0,7,56,293,33,0,383
50902123805,0,0,0,0,6,0,8,0,0,8,0,13,0,0,14,4,5,0,0,16,0,15,5,0,17,6,21,0,0,27,7,23,0,0,30,0,18,4,0,26,0,0,0,0,0,19,106,17,0,139,0,3,0,0,7,0,4,3,0,3,0,9,4,0,14,0,9,0,0,18,3,10,4,0,12,3,11,0,0,18,4,18,6,0,25,0,17,0,0,17,0,0,0,0,5,17,84,15,0,117,4,5,0,0,12,0,9,3,0,13,0,21,5,0,31,4,20,9,0,28,4,18,4,0,32,5,30,0,0,40,6,41,5,0,51,3,33,3,0,42,0,4,0,0,3,38,187,29,0,253
50902123806,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,5,9,0,0,14,0,10,0,0,10,0,10,0,0,10,0,11,0,0,10,0,5,0,0,5,0,0,0,0,0,5,58,0,0,60,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,9,0,11,0,0,11,0,13,0,0,15,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,44,0,0,44,0,5,0,0,5,0,3,0,0,3,0,10,0,0,10,5,18,0,0,16,0,19,0,0,19,0,23,0,0,24,0,11,0,0,12,0,9,0,0,9,0,3,0,0,3,3,104,0,0,108
50902123807,0,5,0,0,8,0,4,0,0,4,0,12,0,0,13,0,9,0,0,9,3,13,4,0,24,4,9,0,0,15,3,27,0,0,31,0,11,0,0,10,0,3,0,0,3,13,81,8,0,103,0,6,0,0,6,0,3,0,0,3,0,5,0,0,5,0,9,0,0,11,0,7,0,0,13,8,12,0,0,22,5,17,0,0,21,0,4,0,0,6,0,0,0,0,0,13,63,0,0,80,0,6,3,0,9,0,5,0,0,5,0,17,0,0,21,4,17,0,0,17,7,24,9,0,38,11,24,0,0,28,6,41,0,0,50,0,13,0,0,14,0,3,0,0,3,26,148,9,0,184
50902123808,0,0,0,0,0,0,9,0,0,9,0,14,0,0,16,0,13,0,0,13,6,9,3,0,19,3,21,0,0,28,4,18,0,0,22,0,8,0,0,8,0,0,0,0,0,6,103,6,0,119,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,4,12,0,0,16,6,13,3,0,14,0,14,0,0,18,0,13,0,0,14,0,3,0,0,3,0,3,0,0,3,16,70,9,0,89,0,0,0,0,0,0,11,0,0,10,0,26,0,0,26,4,26,0,0,29,7,21,4,0,37,8,36,7,0,46,6,35,0,0,40,0,13,0,0,13,0,0,0,0,0,21,174,12,0,203
50902123809,0,3,0,0,8,3,6,0,0,12,0,6,0,0,9,0,20,4,0,23,5,20,3,0,26,0,19,0,0,19,4,27,0,0,33,0,10,0,0,18,0,0,0,0,0,14,125,12,0,148,0,6,3,0,9,0,7,0,0,8,0,9,0,0,9,0,25,0,0,32,3,13,0,0,14,3,11,0,0,13,9,25,0,0,34,0,10,0,0,12,0,3,0,0,4,14,110,6,0,133,0,8,0,0,11,5,19,0,0,17,0,20,3,0,18,5,46,6,0,52,10,30,3,0,42,4,34,0,0,35,8,55,0,0,65,0,28,4,0,26,0,3,0,0,4,26,239,15,0,282
50902123810,0,0,0,0,0,0,12,5,0,14,0,8,0,0,14,0,17,3,0,23,3,18,5,0,33,0,22,0,0,23,3,21,3,0,25,0,0,3,0,5,0,4,0,0,4,14,103,19,0,133,0,0,0,0,0,0,6,3,0,7,3,11,0,0,20,5,12,0,0,13,3,11,3,0,23,7,18,5,0,26,9,19,0,0,26,0,8,0,0,8,0,4,0,0,4,23,90,15,0,124,0,3,0,0,5,0,13,7,0,21,7,20,3,0,32,3,29,3,0,35,12,40,8,0,54,6,37,3,0,48,9,36,6,0,52,0,13,3,0,15,0,6,0,0,6,37,192,31,0,262
50902123811,0,0,0,0,0,0,9,0,0,8,0,9,0,0,10,0,12,0,0,12,0,9,0,0,16,3,11,0,0,18,0,10,4,0,14,0,8,3,0,11,0,0,0,0,0,8,61,7,0,78,0,3,0,0,3,0,5,0,0,0,0,10,0,0,11,0,5,0,0,10,0,5,0,0,9,3,5,0,0,13,0,6,3,0,12,0,5,0,0,10,0,4,0,0,3,9,50,9,0,70,0,0,0,0,0,0,7,0,0,8,4,15,0,0,22,0,12,0,0,17,3,16,0,0,22,4,18,5,0,30,0,16,8,0,24,0,13,3,0,20,0,3,0,0,10,16,116,17,0,147
50902123812,0,3,0,0,5,0,3,0,0,5,0,14,3,0,18,5,18,4,0,21,0,16,0,0,23,3,19,6,0,27,3,17,0,0,23,0,15,0,0,18,0,0,0,0,0,13,101,17,0,139,0,9,0,0,9,0,0,0,0,0,0,13,0,0,13,3,18,0,0,24,3,16,0,0,13,8,14,6,0,18,9,16,5,0,26,6,5,0,0,6,0,0,0,0,0,18,83,9,0,111,0,10,0,0,10,0,6,0,0,7,0,27,3,0,25,7,32,5,0,42,8,31,0,0,42,5,32,7,0,44,13,34,3,0,47,0,21,0,0,27,0,0,0,0,0,31,185,29,0,246
50902123902,0,6,0,0,8,0,3,0,0,3,0,11,0,0,14,0,12,0,0,14,0,15,4,0,15,0,22,0,0,24,0,24,0,0,25,0,5,0,0,12,0,0,0,0,0,9,97,7,0,117,0,4,0,0,4,0,4,0,0,5,3,20,0,0,19,7,15,4,0,29,7,12,0,0,17,0,16,0,0,18,7,14,0,0,29,0,7,0,0,7,0,0,0,0,0,20,86,11,0,122,0,9,0,0,9,0,8,0,0,9,3,30,0,0,30,9,28,4,0,41,4,23,9,0,32,5,35,0,0,38,10,40,4,0,50,0,12,0,0,10,0,0,0,0,3,30,187,19,0,235
50902123903,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,16,0,0,16,0,7,5,0,11,0,13,0,0,11,0,26,0,0,29,0,10,0,0,10,0,0,0,0,4,3,81,0,0,89,0,4,0,0,7,0,0,0,0,0,0,12,0,0,11,0,9,0,0,9,3,7,0,0,8,0,15,0,0,20,0,21,0,0,21,4,8,0,0,14,0,3,0,0,3,7,89,4,0,98,0,9,0,0,5,0,0,0,0,0,0,15,0,0,23,0,21,0,0,25,3,20,5,0,23,5,26,0,0,30,3,44,0,0,50,4,23,0,0,23,0,5,0,0,13,13,168,12,0,188
50902123904,0,14,0,0,14,0,4,0,0,6,0,16,0,0,20,3,17,0,0,19,3,26,5,0,33,9,35,0,0,40,5,54,0,0,60,0,17,7,0,27,0,4,0,0,6,24,199,13,0,231,0,7,0,0,6,0,6,0,0,3,0,11,0,0,11,0,25,0,0,26,8,26,0,0,37,5,27,0,0,38,5,43,6,0,54,0,11,0,0,13,0,7,0,0,7,21,166,10,0,195,0,20,0,0,23,0,9,0,0,12,0,28,0,0,31,10,38,0,0,46,9,55,4,0,74,12,66,0,0,75,13,97,3,0,113,4,29,5,0,40,0,16,0,0,14,44,361,19,0,432
50902123905,0,19,0,0,19,0,7,0,0,9,0,15,0,0,18,0,26,4,0,27,9,35,3,0,48,5,29,5,0,35,11,31,5,0,41,0,25,4,0,27,0,5,0,0,3,28,192,23,0,246,0,21,4,0,21,3,3,0,0,7,0,24,0,0,26,4,29,3,0,38,11,32,4,0,46,4,34,3,0,39,11,28,0,0,39,5,21,4,0,27,0,3,0,0,8,37,193,20,0,256,4,38,5,0,42,3,14,0,0,17,3,33,5,0,43,7,52,8,0,67,19,67,7,0,96,6,58,4,0,75,17,56,3,0,80,3,42,7,0,54,0,9,0,0,11,69,380,42,4,499
50902123906,0,5,0,0,4,0,11,0,0,12,0,22,6,6,37,0,15,3,4,22,9,18,4,0,33,0,9,0,0,18,0,19,0,0,23,0,16,6,0,28,0,0,0,0,0,7,128,19,11,168,0,5,0,0,8,0,4,0,0,3,0,21,0,3,24,3,18,5,0,22,5,17,0,0,26,3,12,0,0,13,3,18,5,0,29,0,7,4,0,15,0,0,0,0,0,19,102,16,3,143,0,10,0,0,18,0,15,0,0,20,6,39,6,13,60,3,38,9,4,43,12,36,3,3,52,5,23,0,0,29,3,42,5,0,52,0,25,8,0,40,0,0,0,0,0,29,231,33,17,313
50902123907,0,12,3,0,15,0,18,0,0,15,0,29,0,0,31,0,30,3,4,37,0,30,0,0,37,3,51,5,0,56,7,34,3,0,45,0,16,0,0,16,0,5,0,0,5,19,221,15,5,254,0,15,0,0,12,0,7,4,0,10,0,35,3,0,39,4,28,0,0,36,3,33,0,0,45,6,48,0,0,48,0,14,3,0,22,0,6,0,0,9,0,0,0,0,0,24,188,17,0,223,0,26,0,0,26,0,20,4,0,28,0,65,7,0,76,4,62,3,0,68,6,61,3,0,77,6,95,3,0,105,7,46,9,0,61,4,22,0,0,26,0,7,0,0,7,36,404,28,5,474
