SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50704118216,0,0,0,14,12,21,0,3,3,14,12,23,0,0,0,11,3,14,0,0,0,8,3,20,0,0,0,10,10,15,0,0,0,7,10,17,0,0,0,8,9,19,0,0,0,11,9,23,0,0,0,13,23,37,0,0,0,13,23,37,0,0,0,10,7,21,0,0,0,10,5,15,0,0,0,15,18,28,0,0,0,15,18,28,0,0,0,10,12,25,0,0,0,10,12,25,0,0,0,8,6,16,0,0,4,6,12,17,0,0,0,15,12,26,0,0,0,15,12,26,0,0,0,12,5,20,0,0,0,12,5,20,0,0,0,9,5,16,0,0,0,9,5,16,0,0,0,12,14,26,0,0,0,12,18,30,0,0,0,36,44,77,0,0,0,36,44,77,4,3,8,179,187,364,3,5,12,181,197,379
50704118217,0,0,0,6,17,23,0,0,0,6,17,23,0,0,0,5,3,9,0,0,0,5,3,9,0,0,0,16,13,28,5,0,5,17,13,28,0,0,0,9,18,32,0,0,0,8,18,29,0,0,0,24,13,44,0,0,0,28,19,46,0,0,0,26,26,50,5,0,5,27,26,53,0,0,0,24,20,46,0,0,0,24,20,46,0,0,0,13,15,28,0,0,0,13,15,28,0,0,0,5,19,27,0,0,0,5,21,27,0,0,0,14,11,30,0,0,0,14,11,30,0,0,0,15,17,34,0,0,0,15,20,32,0,0,0,9,11,22,3,0,3,14,11,23,0,0,0,16,14,29,0,0,0,16,14,29,0,0,0,43,52,89,0,0,0,43,52,92,0,0,0,228,247,476,10,3,16,241,251,494
50704118218,0,0,0,9,8,15,0,0,0,3,8,15,0,0,0,9,11,20,0,0,0,9,11,20,0,0,0,13,5,19,0,0,0,13,5,19,0,0,0,14,5,24,0,0,0,17,5,23,0,0,0,14,9,21,0,0,0,14,9,21,0,0,0,21,22,45,0,0,0,21,18,40,0,0,0,11,8,17,0,0,5,12,11,21,0,0,0,14,6,19,0,0,0,14,6,19,0,0,0,14,11,22,0,0,0,14,11,22,0,0,0,9,12,21,0,0,0,6,12,19,0,0,0,13,11,24,0,0,0,13,11,24,0,0,0,14,7,27,0,0,0,14,11,28,0,0,0,12,17,28,0,0,0,9,17,32,0,0,0,50,49,98,0,0,0,55,49,98,5,0,5,206,188,389,3,4,7,211,194,406
50704118219,0,0,0,5,5,10,0,0,0,5,5,10,0,0,0,8,3,6,0,0,0,8,3,6,0,0,0,8,8,15,0,0,0,8,8,15,0,0,0,8,12,16,0,0,0,8,11,18,0,0,0,7,7,20,0,0,0,7,7,20,0,0,0,12,7,16,0,0,0,12,7,16,0,0,0,7,5,13,0,0,0,7,6,11,0,0,0,10,4,11,0,0,0,10,4,11,0,0,0,3,4,12,0,0,0,3,4,12,0,0,0,12,12,22,0,0,0,12,12,22,0,0,0,9,7,17,0,0,0,9,7,17,0,0,0,13,23,33,0,0,0,13,21,33,0,0,0,17,13,24,0,0,0,13,13,26,0,0,0,37,46,86,3,0,0,42,47,89,0,0,0,147,157,302,4,5,7,147,166,310
50704118220,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,13,14,28,0,0,0,13,14,28,0,0,0,13,8,23,0,0,0,13,8,23,0,0,0,12,13,24,0,0,0,12,13,24,0,0,0,9,21,31,0,0,0,9,21,31,0,0,0,7,8,18,0,0,0,7,8,18,0,0,0,5,3,10,0,0,0,5,3,10,0,0,0,6,13,14,0,0,0,6,13,14,0,0,0,11,11,25,0,0,0,11,11,25,0,0,0,11,13,24,0,0,0,11,13,24,0,0,0,10,11,20,0,0,0,10,11,20,0,0,0,21,11,30,0,0,0,21,11,30,0,0,0,9,22,36,0,0,0,9,22,36,0,0,0,40,47,85,0,0,0,40,45,88,0,0,0,185,196,376,0,0,0,185,197,380
50704118221,0,0,0,8,3,11,0,0,0,8,3,11,0,0,0,8,3,9,0,0,0,8,3,9,0,0,0,16,4,18,0,0,0,16,4,18,0,0,0,11,16,31,0,0,0,11,16,31,0,0,0,16,26,44,0,0,0,16,26,44,0,0,0,19,12,28,0,0,0,23,10,29,0,0,0,12,7,15,0,0,0,12,7,15,0,0,0,6,8,16,0,0,0,6,8,16,0,0,0,13,10,24,0,0,0,13,10,24,0,0,0,8,18,24,0,0,0,8,18,24,0,0,0,10,16,28,0,0,0,10,16,28,0,0,0,32,32,68,0,0,0,35,38,68,0,0,0,28,35,65,0,0,0,28,35,65,0,0,0,55,50,104,0,0,0,55,47,105,0,0,0,245,255,495,3,5,3,247,254,500
50704118222,0,0,0,6,11,16,0,0,0,6,11,16,0,0,0,10,9,20,0,0,0,10,9,20,0,0,0,3,3,9,0,0,0,3,3,9,0,0,0,9,3,16,0,0,0,9,6,16,0,0,0,9,11,24,0,0,0,9,11,24,0,0,0,5,3,16,0,0,0,5,3,16,0,0,0,8,8,16,0,0,0,8,8,16,0,0,0,7,10,20,0,0,0,7,10,20,0,0,0,10,14,27,0,0,0,10,14,23,0,0,0,8,13,21,0,0,0,8,13,21,0,0,0,6,12,17,0,0,0,6,12,17,0,0,0,14,15,25,0,0,0,14,15,25,0,0,0,13,15,34,0,0,0,18,15,30,0,0,0,33,42,79,0,0,0,32,43,83,0,0,0,158,174,330,0,0,3,161,177,338
50704118223,0,0,0,18,20,37,0,0,0,18,20,37,0,0,0,13,8,23,0,0,0,13,8,23,0,0,0,13,18,27,0,0,0,13,18,27,0,0,0,19,7,31,5,0,5,18,7,28,0,0,0,10,11,20,0,0,0,12,13,22,0,0,0,11,6,21,0,0,0,11,14,22,0,0,0,20,16,31,0,0,0,22,16,36,0,0,0,15,19,32,0,0,0,15,19,32,0,0,0,14,9,26,0,0,0,14,9,26,0,0,0,14,17,35,0,0,0,14,17,35,0,0,0,13,15,22,0,0,0,13,15,22,0,0,0,15,19,32,0,0,6,13,22,36,0,0,0,25,22,42,0,0,0,25,26,45,0,0,0,47,45,97,0,0,0,47,45,97,0,0,0,238,243,482,9,4,10,247,243,496
50704118224,0,0,0,11,15,25,0,0,0,11,15,25,0,0,0,15,30,43,0,0,0,14,30,41,0,0,0,14,14,31,0,0,0,14,18,25,0,0,0,22,14,34,0,0,0,19,15,34,0,3,3,31,38,71,0,0,0,31,40,75,0,0,0,14,20,33,0,0,0,14,25,36,0,0,0,15,20,38,0,0,0,15,20,38,0,0,0,11,13,28,0,0,0,11,13,28,0,0,0,20,21,43,0,0,0,20,20,39,0,0,0,12,17,24,0,0,0,12,17,26,0,0,0,19,20,43,0,0,0,21,20,44,0,0,0,21,21,38,0,0,0,21,21,38,0,0,0,20,23,41,0,0,0,26,23,47,0,0,0,64,71,133,0,0,0,62,71,139,0,3,3,291,331,624,3,0,9,299,341,640
50704118225,0,0,0,7,11,21,0,0,0,7,11,21,0,0,0,7,7,11,0,0,0,7,7,11,0,0,0,11,8,14,0,0,0,11,10,19,0,0,0,11,8,11,0,0,0,11,10,14,0,0,0,14,14,21,0,0,0,14,14,21,0,0,0,15,12,26,0,0,0,15,12,26,0,0,0,15,13,30,0,0,0,15,13,30,0,0,0,14,9,19,0,0,0,14,9,19,0,0,0,7,10,19,0,0,0,7,10,19,0,0,0,6,6,6,0,0,3,3,4,10,0,0,0,5,7,15,0,0,0,5,7,15,0,0,0,5,10,18,0,0,0,5,9,19,0,0,0,14,9,23,0,0,0,11,9,25,0,0,0,27,17,42,0,0,0,27,17,42,0,0,0,133,139,271,0,5,6,138,141,279
50704118226,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,7,3,11,0,0,0,7,3,11,0,0,0,3,8,10,0,0,0,3,8,10,0,0,0,18,10,29,0,0,0,18,8,24,0,0,0,26,3,31,0,0,0,26,3,31,0,0,0,10,7,18,0,0,0,10,7,18,0,0,0,7,5,18,0,0,0,7,5,18,0,0,0,8,4,14,0,0,0,8,4,14,0,0,0,0,6,10,0,0,0,0,6,10,0,0,0,17,10,21,0,0,0,17,10,21,0,0,0,3,8,14,0,0,0,3,8,14,0,0,0,10,11,19,0,0,0,10,11,19,0,0,0,26,24,48,0,0,0,26,24,48,0,0,0,149,106,252,0,0,0,149,109,256
50704118227,0,0,0,17,9,23,0,0,0,17,13,28,0,0,0,16,6,23,0,0,0,11,10,26,0,0,0,11,12,30,0,0,0,11,12,30,0,0,0,17,27,41,0,0,0,17,27,41,0,0,0,28,25,54,0,0,0,28,25,54,0,0,0,15,15,23,0,0,0,15,15,23,0,0,0,15,14,32,0,0,0,15,14,32,0,0,0,21,17,37,0,0,0,24,17,37,0,0,0,13,12,27,0,0,0,13,18,29,0,0,0,15,23,40,0,0,0,20,23,44,0,0,0,11,20,40,0,0,0,11,20,40,0,0,0,17,27,44,0,0,0,19,29,43,0,0,0,19,24,41,0,0,0,19,24,41,0,0,0,71,64,136,4,0,3,71,69,138,0,0,0,292,289,582,4,9,12,297,296,595
50704118228,0,0,0,4,9,14,0,0,0,4,9,14,0,0,0,6,0,9,0,0,0,6,0,9,0,0,0,0,8,9,0,0,0,0,8,9,0,0,0,12,9,18,0,0,0,12,9,18,0,0,0,15,10,29,0,0,0,15,10,29,0,0,0,25,10,32,0,0,0,23,10,30,0,0,0,5,5,15,0,0,0,6,5,17,0,0,0,10,11,16,0,0,0,10,11,16,0,0,0,5,0,4,0,0,0,5,0,4,0,0,0,8,12,17,0,0,0,8,12,17,0,0,0,8,7,12,0,0,0,8,7,12,0,0,0,18,27,41,0,0,0,18,27,41,0,0,0,25,20,46,0,0,3,27,16,42,0,0,0,34,33,67,0,0,7,32,37,70,0,0,0,170,165,333,0,5,9,173,167,343
50704118301,0,7,6,18,10,34,0,0,0,18,14,39,0,0,0,16,21,36,0,0,0,16,27,36,0,3,5,21,15,34,0,3,5,22,17,45,0,3,3,15,11,21,0,0,5,17,14,30,0,0,3,10,17,28,0,0,0,9,20,30,0,0,4,17,20,38,4,8,7,23,27,51,4,0,4,22,26,50,0,0,0,24,33,58,0,8,5,24,29,50,0,0,0,25,35,55,0,0,3,24,20,41,0,0,0,22,18,41,0,0,0,11,22,39,0,0,0,11,25,35,0,0,0,14,17,32,0,0,0,16,21,36,0,0,0,9,9,19,0,0,0,10,9,21,0,0,0,11,11,23,0,0,0,11,15,23,0,0,0,21,31,53,0,0,0,21,31,53,10,14,28,242,253,496,8,9,23,264,284,541
50704118302,0,0,9,25,17,35,0,0,0,23,16,44,0,0,0,21,14,36,3,0,3,21,14,37,0,3,0,22,18,42,0,3,3,29,21,45,0,0,0,26,22,43,3,0,5,21,25,49,0,0,0,27,17,42,0,0,0,27,17,42,0,0,0,27,25,49,0,0,0,29,25,53,0,3,3,26,28,56,0,0,0,28,33,55,0,0,0,17,26,46,0,0,0,17,24,45,0,0,0,17,22,36,4,0,4,22,24,41,0,0,0,28,24,45,0,5,5,24,26,52,0,0,0,21,33,54,0,0,3,22,38,59,0,0,0,18,14,36,3,0,5,24,19,36,0,0,0,14,15,33,0,0,0,14,15,33,0,0,0,76,148,223,3,4,11,83,151,231,3,16,22,360,413,773,18,15,34,386,444,828
50704118303,0,0,0,11,12,23,0,4,4,11,15,28,0,0,0,22,16,37,0,3,3,22,14,41,0,0,0,9,11,20,0,0,0,10,11,23,0,0,0,6,5,14,0,0,0,3,8,13,0,0,0,13,7,19,0,0,0,16,14,27,0,0,0,24,23,48,0,0,5,24,27,51,0,0,0,18,13,37,0,0,5,17,13,38,0,0,0,19,13,37,0,0,3,20,20,38,0,0,0,16,12,23,3,4,3,17,12,32,3,0,3,12,11,25,0,0,0,18,11,30,0,0,0,21,13,31,0,0,0,20,13,29,0,0,0,8,12,22,0,0,0,8,17,25,0,0,0,6,9,11,0,0,0,6,9,11,0,0,0,42,69,112,7,4,7,43,76,122,8,9,12,224,241,465,11,18,32,245,266,505
50704118304,0,0,0,14,14,33,0,0,0,19,14,37,0,0,0,19,16,32,0,0,0,23,15,34,6,0,4,16,11,26,0,0,0,13,12,30,0,0,0,18,16,34,0,0,0,18,16,34,0,0,0,23,24,46,0,0,0,27,24,45,0,0,0,15,11,23,0,5,5,13,18,29,0,0,0,19,30,46,0,0,0,19,30,46,5,0,3,27,26,47,0,0,0,26,22,47,0,0,0,15,21,37,0,0,3,17,22,43,0,0,0,13,11,27,0,0,0,17,11,32,0,0,0,18,10,23,0,0,0,15,10,20,0,0,0,9,4,11,0,0,0,9,8,12,0,0,0,5,11,15,0,0,0,5,11,15,0,0,0,18,27,43,0,0,0,18,24,46,8,9,13,222,227,449,8,9,11,231,239,472
50704118305,0,0,0,12,10,26,0,0,0,14,10,23,0,0,0,17,12,34,0,0,0,17,12,34,0,0,0,12,3,14,0,0,3,15,4,20,0,0,0,9,7,21,0,0,0,9,7,21,0,0,0,9,22,33,0,0,3,17,24,36,0,0,0,18,20,35,0,0,0,18,25,38,0,0,0,19,22,44,0,0,0,19,22,44,0,0,0,11,26,44,5,0,3,18,32,45,0,0,0,15,14,27,0,0,0,20,14,32,0,0,0,23,10,38,0,0,0,22,10,37,0,0,0,14,12,23,0,0,0,14,12,28,0,0,0,13,13,22,0,0,0,8,13,23,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,18,31,47,0,0,0,18,33,47,3,0,5,197,216,412,8,4,13,206,224,434
50704118306,0,3,4,18,10,24,0,0,0,24,15,34,0,4,6,14,21,33,0,0,0,17,23,41,5,4,12,14,13,21,0,0,0,18,15,32,3,6,8,25,12,32,3,0,3,32,10,42,0,0,4,14,26,42,0,0,0,16,27,46,0,0,0,18,19,42,0,0,0,18,23,37,0,0,0,15,21,30,0,0,0,15,21,38,0,0,0,13,22,37,0,3,8,18,27,45,0,0,0,9,13,24,0,0,0,9,13,24,0,0,0,15,14,24,0,0,0,15,16,33,0,5,5,22,23,41,0,3,3,22,29,46,0,0,0,17,20,32,3,0,3,19,20,36,0,0,0,12,20,28,0,0,0,12,20,28,0,0,0,28,61,90,0,0,0,28,61,88,14,27,42,225,284,515,8,10,22,252,323,576
50704118307,6,3,4,3,8,10,0,0,0,6,9,14,0,0,0,11,8,16,0,0,0,15,8,23,0,0,4,11,5,20,0,0,0,18,6,20,4,5,6,4,11,16,0,0,0,11,12,28,0,0,0,0,6,5,0,0,0,0,5,10,0,0,0,4,6,8,0,0,0,8,6,11,6,0,6,14,17,21,0,0,0,13,17,25,0,0,0,6,14,25,0,0,0,6,14,25,0,3,3,5,7,16,0,0,0,5,16,22,0,3,4,5,3,11,0,0,0,8,6,20,0,0,0,7,9,18,0,0,0,13,9,18,0,4,3,5,11,13,3,0,0,8,14,22,0,0,0,7,6,14,0,3,4,10,7,21,0,0,0,27,39,65,3,6,5,31,46,73,16,22,43,116,148,258,13,9,20,150,176,325
50704118308,0,0,0,16,17,39,0,0,0,16,17,39,0,0,3,16,26,48,0,0,0,20,28,53,0,0,3,22,13,40,0,0,8,25,21,44,0,0,5,20,24,37,4,6,8,22,27,41,0,0,0,16,15,27,0,0,0,16,19,36,0,0,0,11,26,33,0,0,0,11,24,39,0,0,0,22,26,50,0,8,8,22,31,56,0,0,0,21,16,42,4,4,8,20,21,47,0,0,0,5,23,29,0,0,0,5,26,32,0,0,0,17,22,43,5,0,3,20,22,47,0,0,0,25,19,42,0,0,0,25,21,45,0,4,4,14,24,33,0,0,3,18,27,41,6,0,6,12,17,29,0,0,0,15,17,35,0,0,0,37,71,114,0,3,5,44,74,120,10,7,13,269,341,610,15,31,45,289,375,666
50704118309,0,0,0,19,11,34,0,0,0,19,11,34,0,0,5,15,16,28,0,0,4,19,14,34,0,0,0,7,11,11,0,0,0,8,10,23,0,0,0,9,15,20,0,0,0,9,15,22,3,0,3,9,7,19,0,0,0,13,7,21,0,0,0,13,14,23,0,0,0,13,16,25,5,0,7,11,18,27,0,0,0,10,17,32,0,0,0,16,15,38,0,0,0,16,20,35,0,0,0,3,14,16,0,0,0,6,14,18,0,0,0,11,11,26,0,0,0,17,11,29,0,9,9,10,15,23,0,0,0,10,18,31,0,0,0,3,13,14,0,0,0,3,13,14,0,0,0,0,9,12,0,0,0,0,7,13,0,0,0,21,22,42,0,0,4,21,23,47,15,10,20,157,189,350,3,6,15,176,210,387
50704118310,0,0,0,9,19,27,0,0,0,8,19,25,0,0,0,15,13,29,0,0,0,16,13,33,0,0,0,21,22,41,0,6,4,23,28,45,0,0,0,18,22,39,0,0,0,18,22,36,0,0,0,11,14,28,0,4,4,11,17,32,0,0,0,30,28,57,3,0,5,33,27,66,0,0,0,24,28,48,0,0,4,24,29,51,0,0,0,19,21,36,0,0,0,23,21,36,0,0,0,12,21,34,0,4,0,15,23,35,0,0,0,21,30,52,0,0,0,19,30,51,0,0,0,17,20,37,0,4,3,13,20,36,0,0,0,12,22,34,0,0,3,15,19,36,0,0,0,8,9,15,0,0,0,8,10,20,0,0,0,29,31,61,0,5,5,29,32,59,3,3,12,246,293,533,12,18,26,259,312,572
50704118401,0,0,0,12,6,11,0,0,0,12,6,11,0,0,0,10,11,14,0,0,0,6,11,15,0,0,0,9,11,23,0,0,0,11,11,21,0,0,0,12,10,27,0,0,0,12,10,27,0,0,0,4,6,12,0,0,0,4,6,12,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,6,9,11,0,0,0,6,9,11,0,0,0,7,6,21,0,0,0,7,6,21,0,0,0,8,7,12,0,0,0,8,5,15,0,0,0,9,11,20,0,0,0,10,11,19,0,0,0,11,12,26,0,0,0,11,12,26,0,0,0,9,10,21,0,0,3,13,13,22,0,0,0,8,10,18,0,0,0,8,10,18,0,0,0,28,24,52,0,0,0,24,24,54,0,0,0,133,137,266,5,5,9,135,136,276
50704118402,0,0,0,0,7,11,0,0,0,7,7,13,0,0,0,6,15,24,0,0,0,9,15,27,0,0,0,5,9,18,0,0,0,5,9,18,0,0,0,12,11,20,0,0,0,12,11,20,0,0,0,13,11,20,0,0,0,13,11,20,0,0,0,4,10,10,0,0,0,9,10,11,0,0,0,7,11,18,0,0,0,7,11,18,0,0,0,5,8,11,0,0,0,5,6,10,0,0,0,9,10,16,0,0,0,10,10,22,0,0,0,5,7,17,0,0,0,5,7,17,0,0,0,10,10,16,0,0,0,10,10,16,0,0,0,13,10,19,0,0,0,13,12,22,0,0,0,6,8,15,0,0,0,7,8,18,0,0,0,28,27,63,0,0,0,28,27,63,0,0,0,127,148,272,6,0,7,132,145,276
50704118403,0,0,0,5,12,19,0,0,0,5,12,19,0,0,0,9,9,24,0,0,0,9,9,24,0,0,0,23,20,33,0,0,0,23,20,33,0,0,0,19,15,40,0,0,0,19,15,40,0,0,0,28,14,43,0,0,0,28,14,43,0,0,0,10,7,20,0,0,0,10,7,20,0,0,0,7,13,24,0,0,0,7,13,24,0,0,0,9,12,25,0,0,0,9,12,25,0,0,0,9,12,25,0,0,0,9,12,25,0,0,0,12,18,34,0,0,0,12,23,33,0,0,0,16,18,31,0,0,0,16,18,31,0,0,0,12,14,22,0,0,0,12,14,22,0,0,0,20,15,32,0,0,0,20,15,32,0,0,0,75,70,141,0,0,0,75,70,141,0,0,0,251,251,502,0,0,0,251,255,501
50704118404,0,0,0,7,5,16,0,0,0,7,5,16,0,0,0,13,15,25,0,0,0,13,15,26,0,0,0,19,15,31,0,0,0,19,15,31,0,0,0,21,6,30,0,0,0,21,6,30,0,0,0,14,9,21,0,0,0,14,9,21,0,0,0,5,3,9,0,0,0,5,7,15,0,0,0,11,7,18,0,0,0,11,7,18,0,0,0,5,7,18,0,0,0,5,7,18,0,0,0,15,14,25,0,0,0,11,14,29,0,0,0,7,21,23,0,0,0,7,21,23,0,0,0,8,11,14,0,0,0,8,11,14,0,0,0,11,21,32,0,0,0,11,21,32,0,0,0,13,13,34,0,0,0,13,14,31,0,0,0,56,54,105,0,0,0,53,54,105,0,0,0,212,206,414,3,0,0,214,210,420
50704118405,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,7,7,16,0,0,0,7,7,16,0,0,0,12,8,19,0,0,0,12,8,19,0,0,0,15,7,21,0,0,0,15,7,21,0,0,0,11,5,9,0,0,0,11,5,9,0,0,0,3,6,8,0,0,0,3,6,8,0,0,0,4,6,9,0,0,0,4,6,9,0,0,0,4,9,11,0,0,0,4,9,11,0,0,0,7,5,15,0,0,0,7,5,15,0,0,0,3,9,9,0,0,0,3,9,9,0,0,0,5,14,16,0,0,0,5,14,16,0,0,0,12,15,21,0,0,0,12,15,21,0,0,0,26,23,52,0,0,0,26,23,52,0,0,0,113,105,216,0,0,0,113,105,216
50704118406,0,0,0,0,7,10,0,0,0,0,7,10,0,0,0,4,8,16,0,0,0,4,8,16,0,0,0,12,9,18,0,0,0,12,9,18,0,0,0,11,10,17,0,0,0,11,10,21,0,0,0,16,9,26,0,0,0,16,10,23,0,0,0,3,6,13,0,0,0,3,6,13,0,0,0,4,8,10,0,0,0,4,8,10,0,0,0,12,3,14,0,0,0,12,6,16,0,0,0,5,9,10,0,0,0,5,9,10,0,0,0,4,10,11,0,0,0,4,10,11,0,0,0,9,10,22,0,0,0,9,10,22,0,0,0,11,8,16,0,0,0,11,8,16,0,0,0,9,18,27,0,0,0,9,18,27,0,0,0,40,37,70,0,0,0,40,37,70,0,0,0,139,146,282,0,0,0,139,148,287
50704118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704118408,0,0,0,6,8,12,0,0,0,6,8,12,0,0,0,8,16,26,0,0,0,8,16,26,0,0,0,13,8,21,0,0,0,10,8,21,0,0,0,6,10,10,0,0,0,6,10,10,0,0,0,5,10,12,0,0,0,5,10,12,0,0,0,12,0,9,0,0,0,12,0,9,0,0,0,9,9,17,0,0,0,9,9,17,0,0,0,8,7,20,0,0,0,8,7,20,0,0,0,13,7,19,0,0,0,13,7,19,0,0,0,9,12,18,0,0,0,9,12,18,0,0,0,7,7,13,0,0,0,7,7,13,0,0,0,5,9,12,0,0,0,5,9,12,0,0,0,11,15,20,0,0,0,11,15,20,0,0,0,42,49,86,0,0,0,43,49,91,0,0,0,152,164,318,4,0,4,153,164,320
