SA1_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
50704118109,56,14,0,0,0,74,73,9,0,0,0,81,7,9,0,0,0,17,0,9,0,0,0,9,0,0,0,0,0,0,12,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,35,0,0,0,0,0,0,4,3,0,0,0,10,154,51,0,0,0,208
50704118110,64,12,0,0,0,78,60,18,8,0,0,82,6,6,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,8,10,0,0,38,0,0,0,0,0,0,5,0,0,0,0,5,153,37,12,0,0,205
50704118111,87,15,0,0,0,99,91,8,0,0,0,98,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,32,0,0,0,0,0,4,3,0,0,0,0,7,210,32,0,0,0,239
50704118112,85,7,0,0,0,90,82,3,0,0,0,83,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,37,4,0,0,0,0,4,0,0,0,0,0,4,205,13,5,0,0,217
50704118113,67,17,0,0,0,85,76,22,0,0,0,97,11,17,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,43,0,0,0,0,0,3,5,0,0,0,0,10,170,66,0,0,0,233
50704118114,57,5,0,0,0,61,51,4,0,0,0,56,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,129,7,4,0,0,142
50704118115,65,7,0,0,0,74,63,5,0,0,0,66,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,14,3,0,0,0,0,3,5,0,0,0,0,5,138,17,0,0,0,157
50704118116,68,3,0,0,0,72,79,10,0,0,0,88,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,35,3,0,0,0,36,3,0,0,0,0,3,0,0,0,0,0,0,182,17,0,0,0,200
50704118117,30,4,0,0,0,32,40,12,0,0,0,57,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,5,87,19,0,0,0,106
50704118118,72,11,0,0,0,88,98,15,5,0,0,115,24,10,0,0,0,30,3,0,0,0,0,4,0,0,0,0,0,0,17,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,50,4,0,0,0,0,4,4,0,0,0,0,4,219,37,5,0,0,260
50704118119,37,91,0,0,0,131,43,29,0,0,0,68,14,20,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,0,0,57,5,20,0,0,0,21,0,11,0,0,0,11,102,192,0,0,0,296
50704118120,86,3,0,0,0,94,107,5,0,0,0,115,15,10,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,24,12,3,0,0,38,0,0,0,0,0,0,7,0,0,0,0,7,230,18,3,0,0,246
50704118121,82,8,0,0,0,86,93,5,0,0,0,97,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,4,0,0,0,0,3,3,0,0,0,0,3,197,14,0,0,0,217
50704118122,79,5,0,0,0,84,91,9,0,0,0,96,18,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,32,3,0,0,0,0,3,4,0,0,0,0,7,203,21,0,0,0,218
50704118123,58,3,0,0,0,56,101,4,0,0,0,103,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,171,7,0,0,0,174
50704118124,108,8,0,0,0,112,111,11,0,0,0,121,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,9,250,24,0,0,0,272
50704118125,91,6,0,0,0,95,121,11,0,0,0,132,22,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,31,0,4,0,0,0,3,11,0,0,0,0,10,242,24,0,0,0,267
50704118126,82,14,0,0,0,99,79,10,6,0,0,99,4,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,0,0,22,0,0,0,0,0,0,9,0,0,0,0,9,179,34,6,0,0,221
50704118127,27,16,0,0,0,43,13,7,0,0,0,20,4,5,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,24,0,4,0,0,0,3,0,8,0,0,0,8,47,54,0,0,0,109
50704118128,31,31,0,0,0,63,45,32,0,0,0,76,13,13,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,35,0,0,0,0,0,4,5,0,0,0,0,5,92,79,0,0,0,178
50704118129,59,15,0,0,0,73,54,9,0,0,0,59,11,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,4,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,129,30,7,0,0,164
50704118130,52,55,3,0,0,112,35,34,11,0,0,80,16,39,30,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,8,13,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,25,54,35,0,0,113,0,3,5,0,0,5,5,9,4,0,0,18,113,157,51,0,0,324
50704118131,114,5,0,0,0,118,40,0,0,0,0,41,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,3,0,0,0,0,3,5,0,0,0,0,7,174,10,0,0,0,184
50704118132,82,4,0,0,0,82,43,4,0,0,0,50,16,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,0,4,5,0,0,0,0,5,142,5,0,0,0,158
50704118201,82,9,0,0,0,92,71,16,0,0,0,84,8,8,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,36,0,0,0,0,0,0,9,0,0,0,0,9,189,36,0,0,0,220
50704118202,78,8,0,0,0,87,57,9,0,0,0,65,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,24,0,0,0,0,0,0,6,5,0,0,0,6,155,29,0,0,0,188
50704118203,44,18,0,0,0,63,29,17,0,0,0,50,4,3,0,0,0,11,0,6,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,20,0,0,0,0,0,0,4,3,0,0,0,7,82,53,0,0,0,133
50704118204,82,0,0,0,0,81,54,0,0,0,0,54,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,149
50704118205,40,0,0,0,0,41,45,0,0,0,0,40,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,6,0,0,0,0,6,95,0,0,0,0,99
50704118206,57,10,0,0,0,62,45,8,0,0,0,58,21,13,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,0,0,52,0,0,0,0,0,0,5,0,0,0,0,9,147,37,0,0,0,179
50704118207,67,9,0,0,0,70,62,3,0,0,0,65,27,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,169,11,0,0,0,180
50704118208,57,0,0,0,0,56,43,0,0,0,0,43,26,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,41,6,0,0,0,46,3,0,0,0,0,3,4,0,0,0,0,4,140,6,0,0,0,144
50704118209,54,13,0,0,0,63,54,14,0,0,0,70,26,12,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,22,0,0,0,49,0,0,0,0,0,4,6,0,0,0,0,9,149,50,0,0,0,197
50704118210,79,6,0,0,0,81,65,0,0,0,0,68,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,3,189,8,0,0,0,190
50704118211,37,4,0,0,0,42,33,7,0,0,0,37,16,11,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,33,15,0,0,5,49,3,0,0,0,0,3,6,0,0,0,0,6,108,26,0,0,6,139
50704118212,66,0,0,0,0,66,32,0,0,0,0,31,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,134,6,0,0,0,130
50704118213,22,18,22,0,0,61,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,11,95,73,48,0,0,218,3,4,9,4,0,17,120,102,85,4,3,317
50704118214,40,9,19,0,0,57,21,11,18,0,0,44,11,4,48,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,5,9,24,0,0,32,0,0,4,0,0,0,0,0,0,0,0,0,20,9,76,0,0,103,0,0,0,0,0,0,0,0,7,0,0,8,75,27,120,0,0,221
50704118215,36,4,0,0,0,37,35,0,0,0,0,35,22,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,40,12,0,0,0,56,0,0,0,0,0,0,5,0,0,0,0,5,118,13,0,0,0,128
50704118216,56,4,0,0,0,61,42,4,0,0,0,46,19,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,33,7,0,0,0,0,7,0,0,0,0,0,4,132,18,0,0,0,146
50704118217,75,3,0,0,0,78,53,3,0,0,0,60,28,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,44,5,0,0,0,44,0,0,0,0,0,0,9,0,0,0,0,10,175,16,0,0,0,194
50704118218,62,4,0,0,0,67,41,13,0,0,0,57,17,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,25,8,0,0,0,37,4,0,0,0,0,4,3,0,0,0,0,10,135,30,0,0,0,168
50704118219,59,0,0,0,0,62,40,3,0,0,0,42,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,117,5,0,0,0,122
50704118220,73,0,0,0,0,73,46,0,0,0,0,49,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,130,0,0,0,0,133
50704118221,102,0,0,0,0,102,61,0,0,0,0,61,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,179,0,0,0,0,179
50704118222,61,0,0,0,0,61,53,0,0,0,0,53,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,127
50704118223,75,4,0,0,0,81,82,0,0,0,0,82,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,4,0,0,0,0,4,8,0,0,0,0,6,181,7,0,0,0,182
50704118224,106,5,0,0,0,110,47,7,0,0,0,59,33,12,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,44,16,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,205,33,0,0,0,232
50704118225,43,0,0,0,0,43,19,0,0,0,0,19,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,4,92,0,0,0,0,92
50704118226,38,0,0,0,0,41,18,0,0,0,0,18,19,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,90,4,0,0,0,96
50704118227,102,4,0,0,0,108,50,0,0,0,0,54,15,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,34,0,0,0,0,0,0,4,0,0,0,0,4,190,8,0,0,0,201
50704118228,69,0,0,0,0,69,39,0,0,0,0,39,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,130,0,0,0,0,130
50704118301,35,0,0,0,0,39,94,4,0,0,0,99,24,4,0,0,0,31,12,5,0,0,0,21,3,0,0,0,0,3,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,63,15,0,0,0,74,5,0,0,0,0,5,13,0,0,0,0,13,196,29,0,0,0,228
50704118302,75,0,0,0,0,75,114,13,0,0,0,129,21,7,3,0,0,26,6,0,0,0,0,6,0,0,0,0,0,0,12,5,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,0,50,0,0,0,0,0,5,5,3,0,0,0,8,236,26,4,0,3,265
50704118303,29,20,0,0,0,43,66,16,0,0,0,78,13,18,0,0,0,37,5,0,0,0,0,0,0,10,0,0,0,12,4,15,4,0,0,20,0,5,0,0,0,5,0,0,0,0,0,0,23,46,9,0,0,77,3,30,0,0,0,35,6,11,0,0,0,16,134,114,8,0,0,252
50704118304,45,0,0,0,0,44,82,5,0,0,0,84,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,11,0,0,0,0,11,181,3,0,0,0,190
50704118305,24,10,0,0,0,41,78,9,4,0,0,92,24,13,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,38,13,0,0,0,56,0,0,0,0,0,0,3,0,0,0,0,7,155,41,3,0,0,198
50704118306,36,14,0,0,0,54,91,0,0,0,0,91,23,0,0,0,0,23,48,24,0,0,0,63,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,77,19,0,0,0,94,4,0,0,0,0,4,12,0,0,0,0,12,215,40,0,0,0,254
50704118307,13,0,0,0,0,14,28,6,0,0,0,31,3,5,0,0,0,6,39,39,0,0,0,81,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,44,0,0,0,96,0,0,0,0,0,3,8,9,0,0,0,14,96,62,0,0,0,159
50704118308,37,7,0,0,0,44,87,8,0,0,0,93,20,4,0,0,0,25,44,33,0,0,0,77,6,0,0,0,0,5,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,75,35,0,0,0,116,3,21,0,0,0,29,9,4,0,0,0,15,216,82,0,0,0,294
50704118309,24,0,0,0,0,27,64,0,0,0,0,65,11,0,0,0,0,11,31,6,0,0,0,40,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,56,0,0,0,0,0,0,4,0,0,0,0,6,146,6,0,0,0,151
50704118310,23,0,0,0,0,29,82,3,17,0,0,103,20,3,0,0,0,19,34,15,0,0,0,48,5,0,0,0,0,5,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,72,13,0,0,0,84,0,0,0,0,0,0,14,0,0,0,0,20,190,22,19,0,0,232
50704118401,48,0,0,0,0,48,35,0,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,95,0,0,0,0,95
50704118402,48,0,0,0,0,48,27,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94
50704118403,105,5,0,0,0,114,37,0,0,0,0,37,11,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,156,12,0,0,0,171
50704118404,77,4,0,0,0,82,47,0,0,0,0,46,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,135,8,0,0,0,143
50704118405,37,0,0,0,0,37,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72
50704118406,55,0,0,0,0,55,18,0,0,0,0,18,13,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,0,0,90
50704118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704118408,61,0,0,0,0,61,41,0,0,0,0,41,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,115
50704118409,99,0,0,0,0,99,58,0,0,0,0,58,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,4,0,0,0,0,4,7,0,0,0,0,7,188,0,0,0,0,191
50704118410,61,0,0,0,0,61,66,0,0,0,0,66,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,149
50704118411,56,0,0,0,0,56,54,0,0,0,0,54,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,5,0,0,0,0,5,126,0,0,0,0,126
50704118412,39,0,0,0,0,39,17,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72
50704118413,59,0,0,0,0,60,31,0,0,0,0,31,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,102,0,0,0,0,108
50704118414,68,0,0,0,0,68,46,0,0,0,0,46,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,117
50704118415,37,0,0,0,0,37,30,0,0,0,0,30,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,86
50704118416,51,0,0,0,0,51,21,0,0,0,0,21,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,86,0,0,0,0,86
50704118417,40,0,0,0,0,40,40,0,0,0,0,40,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,93,0,0,0,0,93
50704118418,116,0,0,0,0,116,49,0,0,0,0,49,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,4,197,0,0,0,0,197
50705118601,46,0,0,0,0,46,58,3,0,0,0,60,22,0,0,0,0,22,9,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,5,0,0,0,0,5,7,0,0,0,0,7,154,3,0,0,0,153
50705118602,79,0,0,0,0,79,97,0,0,0,0,97,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,5,32,0,0,0,0,32,0,0,0,0,0,0,5,0,0,0,0,5,210,0,0,0,0,210
50705118603,57,0,0,0,0,57,56,0,0,0,0,56,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,13,0,0,0,0,13,156,0,0,0,0,156
50705118604,62,22,0,0,0,78,76,0,0,0,0,72,21,4,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,24,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,50,4,0,0,0,0,5,11,6,0,0,0,15,194,24,0,0,0,224
50705118605,71,0,0,0,0,71,107,0,0,0,0,107,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,0,0,8,0,0,0,0,8,225,0,0,0,0,225
