SA1_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
51103128006,7,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,3,8,8,3,0,0,0,0,0,0,8,7,3,0,0,0,0,0,0,12,5,5,0,3,0,0,0,0,15,0,0,0,4,3,0,0,0,12,0,0,3,0,0,0,0,0,11,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,15,18,4,3,0,9,103
51103128007,8,0,0,0,0,0,0,0,11,10,3,0,0,0,0,0,0,15,9,0,0,0,0,0,0,3,18,11,0,3,4,0,0,0,0,20,8,3,3,0,0,0,0,0,11,6,0,4,9,0,0,0,0,25,0,0,3,9,0,0,0,0,11,4,6,4,0,0,0,0,0,14,0,0,3,9,0,0,0,0,11,0,0,6,3,0,0,0,0,5,0,0,5,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,18,31,35,6,0,6,12,154
51103128008,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,4,3,6,0,0,0,0,0,16,3,4,6,4,0,0,0,5,21,0,6,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,3,0,6,0,0,0,9,0,3,0,0,0,0,0,0,7,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,32,16,10,0,0,4,114
51103128009,10,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,15,20,0,0,3,0,0,0,6,34,6,4,0,0,0,0,0,3,18,4,3,9,5,0,0,0,3,24,3,0,9,0,3,0,0,0,16,3,3,6,0,0,0,0,5,21,0,0,0,0,0,0,0,0,13,0,0,3,8,0,0,0,3,15,0,0,4,3,3,0,0,0,13,0,0,6,4,0,0,0,3,15,0,0,3,0,0,0,0,3,13,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,66,17,44,28,12,5,0,30,205
51103128010,3,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,5,20,16,0,3,0,0,0,0,4,17,3,5,3,3,0,0,0,0,13,0,5,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,7,0,4,0,0,0,0,0,13,3,0,4,0,0,0,0,0,8,0,0,5,4,0,0,0,0,9,0,0,5,0,0,0,0,0,12,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,30,12,8,3,3,21,134
51103128011,12,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,13,10,6,5,0,0,0,0,0,15,3,7,0,0,0,0,0,0,10,0,0,9,4,0,0,0,0,11,0,0,0,0,0,4,0,0,10,0,5,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,11,4,0,3,0,0,0,0,0,7,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,41,19,26,11,7,8,9,11,122
51103128012,17,0,0,0,0,0,0,0,14,8,3,0,0,0,0,0,0,9,15,6,5,0,0,0,0,0,19,3,3,9,0,0,0,0,0,11,4,3,3,0,0,0,0,0,18,3,0,12,0,0,0,0,0,23,3,0,0,5,0,0,0,0,10,0,0,6,4,0,0,0,0,13,0,0,0,5,0,0,0,0,10,0,0,3,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,53,21,43,22,7,5,0,8,160
51103128013,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,10,4,0,5,0,0,0,0,0,12,6,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,7,0,4,0,0,5,0,0,0,12,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,22,12,9,0,4,8,81
51103128014,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,11,3,4,8,4,0,0,0,4,22,0,0,14,3,0,0,0,0,22,0,3,7,0,0,0,0,0,18,0,0,13,3,0,0,0,0,14,0,0,7,3,0,0,0,0,11,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,11,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,55,31,8,0,0,4,154
51103128015,3,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,3,12,16,3,0,0,0,0,0,0,21,8,4,10,4,0,0,0,0,21,0,0,8,3,0,0,0,0,17,0,4,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,8,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,24,15,8,3,0,3,121
51103128016,8,0,0,0,0,0,0,0,8,12,4,0,0,0,0,0,0,17,7,0,7,0,0,0,0,0,14,4,3,7,3,0,0,0,3,13,0,4,0,3,0,0,0,0,6,0,0,8,4,3,0,0,0,12,0,0,3,0,0,0,0,0,10,3,0,4,0,4,0,0,0,8,5,0,5,4,0,0,0,0,14,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,36,21,10,8,0,5,127
51103128017,15,0,0,0,0,0,0,5,18,19,0,5,0,0,0,0,0,21,8,5,5,0,0,0,0,0,15,4,4,3,0,0,5,0,0,19,3,8,11,3,7,0,0,0,26,0,4,7,6,0,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,14,0,6,5,4,4,0,0,0,16,0,0,5,0,0,0,0,0,13,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,54,27,20,4,0,13,190
51103128018,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,6,0,3,5,0,0,0,0,0,10,0,0,10,0,0,0,0,0,18,0,0,4,0,0,0,0,0,12,4,3,6,6,0,0,0,0,21,0,5,5,0,0,0,0,0,13,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,37,26,4,3,0,3,113
51103128019,6,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,21,3,4,4,0,0,0,0,5,18,0,0,9,0,0,0,0,0,12,0,0,3,5,0,0,0,0,9,0,0,5,4,3,0,0,0,16,0,3,4,4,3,0,0,0,13,0,5,4,0,0,0,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,20,37,21,13,0,0,4,141
51103128020,4,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,15,8,0,3,0,0,0,0,0,10,4,3,3,3,0,0,0,0,18,0,0,5,0,0,0,0,0,7,0,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,10,0,0,5,5,3,0,0,0,3,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,33,16,13,7,0,7,109
51103128021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,12,5,3,0,0,0,0,0,0,16,0,4,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,5,0,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,6,0,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,20,11,6,0,5,0,86
51103128022,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,5,3,3,4,6,0,0,0,0,18,0,0,0,3,0,0,0,0,6,0,3,7,0,0,0,0,0,8,0,0,10,0,0,0,0,0,8,0,0,0,0,6,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,29,16,6,0,0,0,87
51103128023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128024,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,10,9,3,7,3,0,0,0,0,16,3,3,5,3,0,0,0,0,15,0,5,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,0,0,5,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,16,18,7,0,4,0,90
51103128025,8,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,11,8,0,7,0,0,0,0,0,18,0,0,5,0,0,0,0,4,13,3,0,4,3,0,0,0,0,16,0,0,9,4,0,0,0,0,9,0,0,6,3,0,0,0,0,7,0,4,5,0,6,0,0,0,14,5,0,4,0,4,0,0,0,12,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,11,46,15,12,4,6,9,136
51103128026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128027,8,0,0,0,0,0,0,0,6,10,3,0,0,0,0,0,0,17,7,3,3,0,0,0,0,0,20,5,3,8,0,0,0,0,0,12,0,0,7,0,0,0,0,4,13,0,0,0,3,0,0,0,0,8,0,4,4,0,3,0,0,0,16,0,0,3,8,0,0,0,3,18,0,0,4,7,0,0,0,0,8,0,0,0,5,0,4,0,0,12,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,42,20,8,0,0,14,143
51103128028,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,4,0,3,0,0,0,0,3,16,0,0,7,0,0,0,0,0,9,0,0,6,0,0,0,0,3,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,21,8,0,0,0,5,68
51103128029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51103128031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,11,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,8,13,3,0,0,9,32
51103128101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
51103128201,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,7,5,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,6,9,0,0,3,0,0,0,0,3,6,0,0,3,0,0,0,0,0,7,0,0,0,6,0,0,0,0,14,0,3,0,4,0,0,0,0,7,0,0,6,0,0,0,0,0,13,0,0,0,6,0,0,0,3,10,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,25,17,3,4,5,16,104
51103128202,8,0,0,0,0,0,0,3,13,18,0,0,0,0,0,0,12,25,15,0,0,0,0,0,0,16,37,11,0,0,0,0,0,0,14,24,7,3,4,0,0,0,0,16,30,8,0,5,0,0,0,0,9,19,5,0,3,0,0,0,0,9,18,0,3,4,0,0,0,0,11,25,0,0,0,3,6,0,0,3,15,4,0,0,5,0,0,0,5,17,0,0,3,0,0,0,0,6,14,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,15,21,16,11,4,0,111,243
51103128203,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,12,0,6,7,5,0,0,0,3,12,0,0,0,7,0,0,0,3,12,5,0,6,3,3,0,0,3,21,0,0,8,5,0,0,0,0,12,0,0,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,13,37,24,12,0,0,21,135
51103128204,6,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3,14,3,3,0,0,0,0,0,3,14,0,4,4,0,0,0,0,0,16,0,0,0,0,0,0,0,4,4,3,0,4,0,0,0,0,0,8,0,0,0,5,3,0,0,0,11,3,0,3,0,0,0,0,0,17,0,0,5,0,3,0,0,0,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,21,17,12,4,0,22,109
51103128205,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,14,14,5,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,6,12,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,3,0,0,0,62,85
51103128206,7,0,0,0,0,0,0,10,15,13,4,0,0,0,0,0,9,23,3,3,0,5,0,0,0,3,15,3,0,3,0,0,0,0,4,13,0,0,6,4,0,0,0,5,18,0,0,7,0,0,0,0,6,11,0,0,0,0,0,0,0,3,11,0,3,3,5,0,0,0,0,15,4,0,0,0,0,0,0,0,7,0,0,5,6,0,0,0,0,9,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,6,4,0,0,3,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,28,25,20,13,0,5,42,165
51103128207,6,0,0,0,0,0,0,5,9,8,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,3,15,0,0,3,0,0,0,0,3,7,3,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,6,11,0,0,5,0,0,0,0,4,12,0,0,3,0,5,0,0,8,11,0,0,0,0,0,0,0,3,9,0,0,5,4,3,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,27,3,20,12,7,4,4,40,129
51103128208,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,4,12,4,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,7,20,3,0,0,0,0,0,0,5,13,0,0,0,6,0,0,0,4,12,0,0,6,3,4,0,0,6,18,0,0,9,5,0,0,0,3,14,0,0,4,4,0,0,0,3,16,0,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,24,16,9,0,0,43,143
51103128209,12,0,0,0,0,0,0,8,22,3,4,0,0,0,0,0,4,11,0,3,4,0,0,0,0,0,12,0,0,0,7,0,0,0,3,21,0,0,0,0,0,0,0,0,13,0,0,4,0,4,0,0,5,12,0,0,4,7,0,0,0,4,17,0,4,0,4,0,0,0,3,11,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,31,17,11,4,3,34,139
51103128210,9,0,0,0,0,0,0,5,10,4,0,0,0,0,0,0,0,11,3,4,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,4,7,0,0,5,4,0,0,0,4,13,0,0,3,0,3,0,0,8,18,0,3,5,5,0,0,0,0,9,0,0,7,7,0,0,0,0,10,0,0,3,0,4,0,0,0,7,0,0,5,0,3,0,0,0,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,23,21,16,6,0,24,128
