SA1_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50901122709,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,6,3,0,0,0,18,0,5,0,3,7,4,4,0,21,9,10,16,12,11,6,4,0,68,3,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,4,10,10,20,16,11,10,4,0,82,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,14,19,33,26,28,18,10,0,143
50901122710,6,0,0,0,0,0,5,0,0,4,0,5,0,0,0,6,0,0,5,3,9,3,3,0,34,0,0,6,7,0,4,8,0,22,4,11,15,13,7,7,8,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,7,11,15,12,11,6,3,0,67,0,0,0,0,0,0,0,0,3,0,0,5,0,6,3,0,4,18,13,16,32,29,35,15,13,6,154
50901122711,4,0,6,0,0,0,8,0,0,0,0,5,0,0,0,12,0,5,8,5,3,11,0,0,27,0,3,8,6,9,3,5,0,32,9,20,9,13,12,12,6,0,82,5,0,0,0,0,0,0,0,6,0,0,0,0,7,3,0,0,12,16,22,15,15,16,12,6,0,98,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,12,18,30,30,35,40,29,15,5,196
50901122712,4,8,6,0,0,0,22,0,4,9,5,4,0,0,0,28,0,12,23,29,6,10,4,0,92,8,13,11,17,7,16,12,5,87,21,57,44,30,18,15,13,5,194,16,4,9,0,0,0,0,0,31,0,0,0,3,0,3,0,0,21,41,63,52,31,24,17,14,3,242,0,0,5,0,0,0,4,0,7,3,4,6,0,3,6,11,0,42,53,91,108,95,53,58,47,11,515
50901122801,3,0,0,3,0,0,4,0,0,0,0,4,0,0,0,6,0,8,0,5,5,5,0,3,21,0,0,0,4,0,3,9,3,19,0,10,8,8,9,3,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,10,9,8,9,10,4,0,41,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,3,4,21,3,15,22,22,16,21,15,5,119
50901122802,3,0,3,6,0,0,17,0,3,4,0,0,0,0,0,5,0,3,8,13,8,9,3,3,40,0,4,8,6,10,8,3,0,37,4,8,15,5,9,6,8,0,49,0,4,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,8,4,12,13,8,10,11,5,0,62,0,0,0,0,0,0,0,0,6,9,0,8,6,3,15,5,0,45,10,24,43,39,40,39,25,8,228
50901122803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50901122806,0,8,0,3,3,0,21,0,0,0,0,6,3,0,0,12,0,15,11,7,8,5,0,0,49,0,0,4,0,6,7,0,3,22,0,7,14,8,9,7,0,0,41,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,7,18,8,13,10,0,0,48,0,0,0,3,0,0,0,0,6,3,6,8,7,15,11,5,5,53,0,23,44,36,38,38,9,8,205
50901122807,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,8,0,5,6,9,5,7,7,0,37,0,0,0,3,9,11,3,0,22,0,3,3,7,3,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,3,5,4,3,7,5,3,29,0,0,0,0,0,0,0,0,0,6,3,4,0,3,4,3,0,23,6,10,17,26,22,30,19,4,128
50901122808,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,11,0,7,4,6,3,0,0,0,22,0,0,3,0,3,0,0,0,19,0,8,8,10,11,8,0,0,37,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,8,6,9,12,8,0,0,43,0,0,0,0,0,0,0,0,0,8,8,4,7,8,9,0,3,49,17,19,29,33,27,17,4,3,146
50901122809,4,4,4,3,3,0,21,0,5,4,0,0,5,3,0,9,0,6,15,20,7,14,4,0,67,0,4,4,0,10,19,0,0,41,0,7,10,7,16,6,0,0,45,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,7,9,7,18,12,0,0,58,0,0,0,3,3,0,0,0,7,6,15,6,0,11,20,6,3,75,5,33,50,46,57,71,19,3,279
50901122810,3,0,5,0,0,0,14,0,0,4,0,3,5,0,0,6,0,9,10,11,12,10,3,0,54,0,3,6,5,6,7,4,0,36,8,3,16,16,19,6,0,0,66,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,10,3,16,14,23,8,0,0,76,0,0,0,0,3,0,0,0,4,5,9,7,4,3,9,7,0,36,9,21,39,42,58,37,19,0,232
50901122811,5,0,0,3,0,0,6,0,0,0,0,0,0,0,0,8,0,0,6,3,12,6,0,0,35,0,0,0,4,9,5,0,0,24,0,5,8,7,20,9,3,0,55,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,6,4,9,10,24,8,3,0,67,0,0,0,0,0,0,0,0,0,0,0,6,6,8,7,3,0,33,11,14,31,24,57,41,10,0,176
50901122812,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,6,4,11,5,9,5,0,30,0,0,12,4,9,9,6,0,36,0,4,10,13,17,6,5,0,54,0,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,5,5,8,11,11,21,6,3,0,70,0,0,0,0,0,0,0,0,0,0,4,5,6,0,8,8,0,22,8,17,34,30,44,31,21,4,174
50901122813,0,0,5,3,5,0,18,0,0,3,0,6,0,0,0,7,0,3,11,18,13,10,4,0,61,0,0,0,6,0,10,3,0,29,0,6,6,18,3,13,3,0,43,3,0,0,0,0,0,5,0,4,0,0,0,3,3,0,0,0,8,7,6,6,21,4,13,4,0,57,0,0,0,0,0,0,0,0,0,3,3,7,9,0,5,3,0,34,6,14,35,53,34,43,20,5,201
50901122814,5,0,7,7,5,0,14,0,0,0,0,0,3,3,0,9,0,5,5,11,11,8,0,0,42,0,4,7,7,12,11,3,0,41,17,11,9,19,13,7,6,0,84,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,29,11,10,18,13,10,5,0,100,0,0,0,0,0,0,0,0,0,8,9,11,19,16,7,5,5,81,38,33,39,51,54,43,26,9,289
50901122815,5,0,0,6,0,0,16,0,0,5,0,4,0,5,0,14,0,9,9,7,13,5,7,6,52,0,0,3,7,5,14,5,0,34,0,10,5,6,9,3,5,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,8,5,4,9,3,7,3,48,0,0,0,0,0,0,5,0,5,0,4,0,3,0,7,5,0,25,5,23,25,25,35,36,29,11,190
50901122816,0,5,10,0,0,0,12,0,0,0,3,4,0,0,0,16,0,12,10,12,15,13,10,0,66,0,0,7,7,6,3,4,0,29,0,6,8,11,9,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,14,11,8,7,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,14,6,15,27,36,51,29,9,3,177
50901122817,0,10,7,9,0,0,21,0,0,0,0,0,0,0,0,7,0,3,10,5,13,12,3,0,55,0,3,3,4,12,11,0,0,37,6,11,11,10,26,12,7,0,80,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,6,4,11,15,10,26,15,4,0,90,0,3,0,3,0,0,0,0,9,9,3,4,6,5,5,10,0,38,10,26,32,40,66,48,26,4,247
50901122818,3,0,3,4,6,0,16,0,3,0,3,0,0,0,0,7,0,5,9,14,18,11,0,0,52,0,0,3,3,10,5,3,4,24,0,3,7,8,6,10,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,11,17,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,25,0,14,21,31,42,42,16,4,166
50901122819,0,0,3,0,0,0,12,0,3,0,0,0,0,4,0,5,0,3,4,6,3,6,0,0,25,0,0,3,0,6,9,7,5,32,0,0,6,5,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,4,7,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,5,25,3,9,14,19,19,31,21,7,126
50901122820,6,5,5,0,0,0,22,0,0,4,4,0,0,0,0,8,0,8,15,15,24,11,10,0,78,0,7,10,7,8,15,0,0,45,7,16,13,11,16,11,3,0,73,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,15,12,9,20,11,7,0,85,0,0,0,0,0,0,0,0,0,3,0,7,9,7,4,4,3,31,9,27,48,50,62,41,29,10,282
50901122821,5,4,8,4,0,0,14,0,0,5,0,0,0,0,0,5,0,13,10,14,13,5,0,0,50,0,0,12,9,9,3,6,0,37,6,6,11,4,20,8,3,0,53,4,0,0,0,4,0,0,0,8,0,0,0,0,0,3,0,0,5,6,6,15,4,25,11,3,0,66,0,0,0,0,0,0,0,0,4,0,6,4,6,3,4,0,3,21,13,25,43,32,57,32,11,3,209
50901122901,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,9,6,11,0,8,0,0,32,0,0,3,4,7,0,0,0,15,0,6,4,6,4,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,22,15,10,9,0,0,80
50901122902,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,8,11,3,0,0,0,31,0,0,5,0,7,0,0,0,14,0,5,6,6,6,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,7,8,10,6,6,3,0,33,0,0,0,0,0,0,0,0,0,0,6,10,8,3,4,0,0,28,0,27,28,29,14,13,6,0,108
50901122903,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,3,3,0,0,0,19,3,5,4,4,0,3,0,0,12,3,11,7,10,0,5,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,4,12,7,10,3,4,0,0,43,0,0,0,0,0,0,0,0,0,3,0,9,0,0,6,0,0,18,9,22,21,16,9,18,3,0,97
50901122904,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,6,5,0,4,0,0,0,17,0,0,0,4,5,0,0,0,18,3,12,12,11,8,6,0,0,48,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,12,11,11,6,0,0,57,0,0,0,0,0,0,0,0,0,3,6,6,11,5,3,0,0,38,9,32,31,19,23,9,6,0,135
50901122905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,25,0,0,6,0,4,0,0,0,8,3,11,8,0,3,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,5,3,0,0,0,33,0,0,0,0,0,0,0,0,5,6,0,8,4,3,0,0,0,24,12,18,28,18,12,5,0,0,98
50901122906,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,4,0,11,6,9,4,0,0,0,36,0,0,6,4,3,4,0,0,25,3,13,16,13,17,6,0,0,58,0,0,0,4,0,0,0,0,4,0,5,6,4,0,0,0,0,5,3,19,16,16,15,6,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,3,0,23,3,35,34,37,35,13,5,0,166
50901122907,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,5,3,4,3,3,0,0,0,0,18,0,0,0,0,6,4,0,0,10,0,9,3,7,6,6,5,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,9,3,7,6,9,4,0,42,0,0,0,0,0,0,0,0,3,0,0,0,3,6,9,0,0,16,6,13,12,8,19,16,5,3,95
50901122908,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,8,3,12,8,4,10,5,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,17,8,6,10,5,0,0,42,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,0,24,6,20,11,8,23,9,0,0,82
50901122909,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,3,6,5,0,0,23,0,0,0,5,0,3,0,0,16,3,12,8,11,13,7,0,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,16,8,11,14,7,0,0,54,0,0,0,0,0,0,0,0,0,6,4,9,3,4,8,0,3,35,8,26,30,22,19,20,4,3,137
50901122910,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,16,0,8,5,0,0,0,26,0,0,3,4,3,0,0,0,14,0,13,5,7,3,0,0,0,30,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,13,3,9,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,6,7,35,10,18,13,6,0,0,92
50901122911,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,6,4,3,4,0,0,0,15,0,3,0,0,4,4,0,0,13,3,7,5,8,0,7,0,0,26,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,5,8,0,7,0,0,31,0,0,0,0,0,0,0,0,0,4,3,3,3,10,3,0,0,27,4,23,9,16,15,15,0,0,93
50901123001,0,0,5,0,0,0,4,0,0,0,4,0,0,0,0,3,0,7,8,3,3,7,0,0,28,0,3,0,3,3,3,0,0,20,17,10,10,10,12,8,0,0,59,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,6,19,8,10,11,10,12,4,0,73,0,0,0,0,0,0,0,0,0,12,11,10,10,11,13,6,4,71,32,35,31,37,38,34,10,4,209
50901123002,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,0,12,0,13,8,0,5,3,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,6,0,5,0,39,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,5,0,19,4,22,15,10,11,10,11,0,83
50901123003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,6,0,0,20,0,0,0,0,3,0,4,0,15,9,5,6,6,8,6,0,0,37,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,6,9,14,8,6,8,11,0,0,50,0,0,0,0,0,0,0,0,4,8,6,4,3,3,5,5,6,37,15,17,16,14,23,21,4,7,125
50901123004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,15,0,0,5,0,0,0,0,0,7,0,9,9,8,3,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,8,9,5,3,0,0,41,0,0,0,0,0,0,0,0,0,11,8,10,0,5,3,4,0,44,14,22,32,13,15,9,4,0,109
50901123005,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,7,3,0,0,0,0,0,15,0,3,3,6,0,0,5,0,11,9,9,8,0,10,0,4,0,34,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,9,9,8,3,10,6,4,0,43,0,0,0,0,0,0,0,0,0,19,8,4,10,10,3,0,0,48,25,23,21,18,25,11,11,0,132
50901123006,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,5,4,3,0,0,0,0,14,0,4,0,4,3,0,0,0,11,3,12,4,4,5,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,5,6,5,0,0,0,39,0,0,0,0,0,0,0,0,0,4,9,4,0,5,0,0,4,27,15,29,20,18,9,4,3,6,100
50901123007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,3,0,0,0,0,18,0,4,0,3,5,0,0,0,12,7,11,4,4,8,0,0,0,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,4,9,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,4,0,21,11,28,14,17,23,14,8,0,115
50901123008,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,5,4,3,0,0,0,15,0,4,3,3,0,5,0,0,19,8,15,9,15,8,5,7,0,54,0,0,3,0,0,0,0,0,9,0,3,3,0,0,0,0,0,6,11,17,12,19,8,6,7,0,72,0,0,0,0,0,0,0,0,0,3,4,6,6,4,3,3,3,40,17,32,24,27,22,15,7,3,147
50901123009,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,3,6,16,6,9,0,0,0,38,0,3,4,15,4,4,0,0,32,9,15,11,9,10,8,0,0,67,0,3,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,5,17,12,15,15,17,7,0,0,84,0,0,0,0,0,0,0,0,0,4,5,8,3,4,0,7,0,29,21,29,40,38,36,15,10,3,194
50901123010,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,3,9,8,8,0,0,0,32,0,3,4,5,9,6,0,0,29,9,9,6,5,16,13,3,0,60,0,8,0,0,0,0,0,0,16,0,4,6,0,0,0,0,0,4,13,16,13,12,19,13,3,0,82,0,0,0,0,0,0,0,0,0,0,4,4,8,6,15,5,0,43,20,27,34,35,37,39,9,0,197
50901123011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,4,8,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,10,0,3,4,3,5,28,12,5,20,10,16,6,8,5,74
50901123012,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,3,0,0,0,0,0,6,3,5,7,10,0,0,0,0,30,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,11,14,8,7,0,0,0,0,40,0,0,0,0,0,0,0,0,4,7,8,3,4,5,5,0,0,31,14,24,15,11,9,11,0,0,87
50901123013,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,3,7,0,0,25,0,0,0,0,4,0,0,0,10,13,7,7,10,0,5,3,3,48,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,23,11,10,9,4,5,3,3,60,0,0,0,0,0,0,0,0,0,0,3,4,5,3,6,3,11,38,22,20,18,22,16,17,7,9,138
50901123014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,12,0,0,0,0,0,3,0,0,9,8,8,5,3,6,0,4,0,34,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,7,12,6,0,6,0,4,0,37,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,12,22,12,12,13,3,4,0,77
50901123101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,9,0,0,5,5,0,0,4,0,6,6,8,4,10,9,3,0,0,35,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,7,15,7,5,3,0,48,0,0,0,0,0,0,0,0,0,3,5,7,4,13,4,7,5,46,6,20,25,22,21,14,9,5,115
50901123102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,12,8,9,0,0,0,31,0,0,8,0,8,3,0,0,19,4,12,4,9,4,11,0,0,60,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,12,12,14,4,11,0,0,68,0,0,0,0,0,0,0,0,4,5,0,3,5,3,17,8,0,45,20,20,32,28,26,27,15,3,172
50901123103,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,7,12,10,0,0,0,0,27,0,3,0,5,9,4,0,0,30,4,11,13,4,13,6,4,0,60,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,8,10,15,13,13,15,4,3,0,72,0,0,0,0,0,0,0,0,3,0,3,0,11,11,3,5,0,40,12,26,29,34,41,19,5,3,180
50901123104,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,3,3,5,5,4,4,0,30,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,3,5,10,5,4,4,0,34,0,0,0,0,0,0,0,0,0,16,7,7,6,8,0,3,0,46,20,13,19,15,18,6,4,0,96
50901123105,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,5,7,8,6,0,0,0,36,0,3,0,4,7,4,0,0,18,6,5,16,0,0,0,0,0,27,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,6,0,3,14,0,0,7,0,0,34,0,0,0,0,0,3,0,0,3,0,3,0,6,11,0,0,0,29,3,17,29,23,22,19,3,0,121
50901123106,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,0,5,0,0,4,0,0,15,0,4,0,0,0,6,0,0,14,0,8,8,4,7,11,5,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,8,11,11,5,0,36,0,0,0,0,7,0,0,0,7,0,0,0,3,3,6,7,0,15,4,11,11,14,21,19,10,0,88
50901123107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,6,5,0,0,0,31,0,0,4,0,5,0,0,0,14,4,10,7,5,6,0,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,4,11,10,6,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,6,0,15,8,25,23,20,21,5,4,0,109
50901123109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,15,4,9,5,4,0,46,0,3,7,0,6,3,0,0,22,6,14,16,12,9,5,0,0,57,3,3,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,11,11,19,17,10,9,7,0,0,75,0,0,0,0,0,0,0,0,3,3,6,3,3,3,0,8,0,35,15,43,43,27,27,20,13,4,188
50901123110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,3,3,0,0,31,0,0,4,0,0,4,4,0,11,0,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,10,0,3,4,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,5,3,4,4,0,13,4,12,27,12,12,15,4,0,85
50901123111,5,0,0,0,4,0,7,0,0,3,0,0,0,0,0,3,6,4,7,8,7,0,0,0,38,0,3,7,0,7,3,0,0,22,7,3,8,4,3,0,0,0,30,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,5,4,13,4,7,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,22,10,12,37,15,28,12,0,0,130
50901123112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,15,0,0,0,0,4,0,0,0,13,4,5,6,11,5,0,0,0,29,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,6,11,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,14,11,21,9,10,3,0,74
50901123113,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10,5,3,3,0,0,0,25,0,0,4,6,4,0,4,0,17,5,3,4,7,4,3,3,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,6,3,4,9,4,0,3,0,39,0,0,0,0,6,5,0,0,4,4,0,0,4,12,3,4,0,31,11,13,16,31,31,11,17,0,128
