SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
505031104,4,0,0,4,0,0,0,31,0,0,0,0,0,20,40,10,0,4,0,0,4,0,4,87,0,0,0,5,6,0,13,22,0,0,0,0,0,0,3,59,7,49,58,24,3,5,8,6,0,0,0,0,0,0,10,167,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,5,4,29,13,18,12,3,3,9,6,0,0,5,107,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,23,41,34,59,33,0,0,3,0,0,0,6,204,0,3,32,64,66,44,21,0,0,0,0,0,0,0,6,250,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10
505031105,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,49,19,75,80,5,0,5,0,0,0,4,265,0,18,15,0,4,4,3,8,0,0,0,0,0,0,3,56,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,18,3,19,11,0,0,0,5,0,0,0,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,16,3,3,6,5,10,4,0,0,0,0,0,0,0,55,0,3,9,51,114,91,152,121,11,13,13,17,3,11,13,619,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,29,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,0,0,11,5,29,12,71,65,0,0,5,0,0,0,0,196,3,4,13,5,4,0,0,8,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,7,5,16,15,3,0,0,9,3,0,6,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,14,9,0,5,0,5,0,0,0,0,0,0,0,0,33,0,0,8,32,58,72,122,83,3,12,6,0,6,0,3,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,25
505031255,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,12,5,57,60,0,0,3,6,0,0,0,139,0,3,8,0,0,0,6,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,20,29,0,5,0,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,5,3,0,0,0,3,0,0,0,23,0,0,6,20,65,93,210,195,15,31,13,20,6,0,11,681,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,12
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,4,7,5,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,4,16,25,35,52,14,5,7,3,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031258,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,31,0,0,0,0,0,0,0,71,4,0,10,3,0,0,3,10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,4,0,0,0,0,0,5,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,5,0,0,3,5,0,0,0,0,0,0,0,38,0,0,9,29,74,75,166,149,7,4,11,18,15,3,15,579,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031303,0,0,0,3,0,0,0,38,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,6,10,20,6,43,54,0,3,0,4,0,0,0,141,0,29,32,10,3,0,4,7,0,0,0,0,0,0,3,94,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,8,9,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,8,15,5,23,16,3,6,15,6,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,6,4,0,3,8,0,0,0,0,0,0,0,0,41,0,0,10,26,65,77,97,85,3,0,3,9,0,0,9,388,0,0,8,4,12,3,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,5,3,3,0,0,4,3,0,0,22
505031304,4,0,0,0,0,0,0,73,0,0,0,0,0,37,36,19,0,0,0,0,0,3,0,92,0,3,0,6,17,6,26,31,4,0,0,0,0,0,0,89,0,23,35,11,7,4,0,7,0,0,0,0,0,0,0,111,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,19,0,0,3,0,10,0,0,8,3,0,0,0,0,0,3,21,0,0,3,9,42,21,41,11,6,0,0,0,0,0,5,139,0,0,0,0,0,0,8,6,0,0,0,4,0,0,0,14,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,22,0,0,3,22,47,47,105,67,7,0,0,5,0,0,9,315,0,0,10,14,33,43,42,19,6,5,0,6,0,0,3,184,0,0,0,0,4,4,16,8,0,13,4,0,4,0,0,63
505031305,0,0,0,0,0,0,0,66,0,0,0,0,0,28,34,20,0,5,4,0,0,0,0,94,0,0,0,0,3,3,21,56,0,0,0,8,0,0,4,95,6,32,31,3,3,0,3,10,0,0,0,0,0,0,8,95,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,5,0,0,0,0,0,24,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,21,0,0,0,8,55,23,59,23,4,0,0,4,5,0,0,177,0,0,0,0,0,0,11,3,4,0,0,0,0,0,0,26,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,33,0,0,5,31,64,59,77,47,0,10,5,5,0,5,8,311,0,0,16,24,61,50,45,13,5,5,8,3,0,0,0,230,0,0,0,0,0,5,16,8,0,0,0,0,0,0,0,32
505031306,0,3,0,0,0,3,0,33,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,3,4,21,44,8,59,43,0,3,7,0,0,0,0,205,11,19,11,3,0,3,6,10,0,0,0,0,0,0,4,66,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,10,25,6,4,15,19,6,3,0,0,103,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,24,0,0,5,0,6,7,5,0,0,0,0,0,4,49,0,0,6,67,134,92,135,80,9,10,3,8,0,4,15,569,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,5
506011110,0,0,0,4,0,0,0,29,0,0,0,0,0,4,16,4,6,0,0,0,0,0,0,25,0,0,3,14,11,0,10,8,0,3,0,0,0,0,0,54,0,7,21,10,0,0,4,6,0,0,0,0,0,0,0,44,0,0,0,0,0,0,10,6,0,0,0,4,0,0,3,29,0,0,0,0,0,0,6,6,0,0,0,5,0,0,0,25,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,12,0,0,4,13,20,8,51,17,10,5,6,0,0,0,3,139,0,0,0,0,0,0,9,0,0,0,5,5,0,0,0,24,5,98,24,8,29,4,5,15,0,0,0,0,0,0,8,203,0,3,17,57,121,119,213,199,18,16,16,15,6,4,33,842,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,17,25,5,0,0,0,0,0,0,48
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,7,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,10,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,11,0,4,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,3,6,3,0,4,0,0,0,0,0,0,48,0,0,9,14,47,33,50,42,0,0,7,4,5,3,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,3,0,0,3,0,0,40
506011114,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,11,0,0,13,9,21,0,3,7,0,0,0,0,0,0,0,45,0,23,15,8,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,9,7,4,9,6,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,31,17,16,9,0,5,4,0,0,0,0,0,0,5,82,0,0,15,34,78,61,75,50,4,6,7,9,0,0,9,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,16,0,0,4,0,0,0,0,30
506011115,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,19,3,5,3,0,0,0,0,0,0,0,47,0,22,14,4,4,0,0,3,0,0,0,0,0,0,0,50,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,7,8,8,0,11,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,12,9,7,13,0,0,0,0,0,0,0,0,90,0,0,9,30,60,42,41,21,0,0,0,0,0,0,6,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011116,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,17,12,0,0,0,0,0,0,0,44,0,16,11,3,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,7,9,7,3,0,0,0,0,0,3,0,0,55,0,0,10,32,53,26,30,8,0,0,0,0,0,3,6,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011117,0,0,0,0,0,0,0,13,0,0,0,0,0,14,8,3,0,0,0,0,0,0,0,29,0,0,3,3,8,0,0,7,0,0,3,0,0,0,0,26,0,3,5,0,0,0,3,7,0,0,0,0,0,0,0,12,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,15,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,24,5,10,4,0,0,0,0,0,0,0,51,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,11,3,0,13,6,6,0,0,0,0,0,0,0,0,41,0,0,4,25,65,58,146,109,14,0,14,6,0,7,10,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,4,0,0,3,0,0,0,28
506011307,0,0,4,0,0,0,0,26,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,3,4,7,17,0,0,0,0,0,0,0,39,3,6,5,0,0,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,49,12,3,4,6,0,0,0,4,86,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,9,0,0,5,17,49,45,211,80,8,17,10,7,0,0,0,464,0,0,0,0,0,0,9,10,0,0,0,7,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,3,5,21,37,111,74,5,0,14,3,8,0,4,282,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,31,34,7,0,5,7,8,3,0,103
506011308,0,0,0,0,0,0,0,33,0,0,0,0,0,3,8,6,0,3,0,0,0,0,0,20,0,0,6,0,3,3,23,35,4,3,0,0,0,0,0,83,5,5,14,0,0,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,10,50,40,6,3,0,4,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,48,34,235,124,18,22,10,11,11,4,0,526,0,0,0,0,0,0,21,13,0,3,0,4,0,0,0,42,0,6,0,0,4,0,5,0,6,0,0,0,0,0,0,21,0,0,0,14,30,47,115,138,16,12,9,16,3,8,9,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,33,39,3,11,5,11,0,0,0,106
506021118,0,0,0,13,0,0,0,49,0,0,0,0,0,3,13,14,0,0,0,0,0,0,0,39,0,4,14,16,13,6,21,62,4,0,0,9,0,0,0,155,3,33,26,3,4,0,6,15,0,4,0,6,0,0,7,105,0,0,0,0,0,4,11,7,0,0,3,0,0,0,0,29,0,0,0,4,0,4,19,21,7,5,3,5,0,0,0,70,0,0,0,6,0,4,3,3,0,0,0,0,0,0,0,18,0,0,6,9,33,31,62,32,6,15,12,7,4,4,6,239,0,0,0,0,3,3,17,20,5,6,16,7,0,0,0,77,3,22,3,0,7,4,0,0,0,0,0,0,0,0,0,39,0,0,12,53,82,55,134,125,14,8,18,7,0,4,17,545,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,5,3,23,39,12,10,8,25,9,0,3,142
506021119,3,4,6,0,3,0,0,66,0,0,0,0,0,7,6,0,0,0,7,0,0,0,0,22,0,4,11,12,19,12,40,42,0,0,5,5,3,0,4,157,10,46,56,12,7,5,7,23,3,0,0,9,0,0,10,178,0,0,0,0,0,9,16,14,0,3,8,0,3,0,3,52,0,0,0,3,3,18,43,29,9,8,8,3,0,0,0,118,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,4,6,19,67,28,87,49,16,16,17,11,7,0,3,337,0,0,0,0,0,0,10,33,27,21,57,38,18,0,0,204,0,16,0,0,0,0,6,0,0,3,0,5,0,0,0,42,0,0,14,41,82,68,91,84,8,9,11,6,7,9,15,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,18,27,0,5,4,10,11,0,0,92
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,11,0,8,5,0,3,0,68,0,0,0,0,0,4,9,11,0,0,0,3,0,0,0,27,0,0,3,7,18,13,20,40,0,0,5,8,8,4,0,127,8,67,40,9,0,5,12,22,3,6,5,0,0,0,0,189,0,0,0,0,3,15,27,9,0,4,9,6,0,0,0,69,0,0,0,0,9,11,45,18,9,6,12,9,0,0,8,124,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,21,46,36,88,60,15,16,13,13,9,0,8,349,0,0,0,0,0,0,17,52,51,40,58,70,30,0,9,322,0,23,6,3,0,6,4,3,0,0,4,0,0,0,0,52,0,4,12,50,81,72,79,59,3,11,6,8,4,7,5,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9,8,9,0,9,7,6,0,0,62
506021309,0,0,0,0,0,0,0,14,0,3,0,0,0,4,5,7,0,0,0,0,0,0,0,15,0,0,5,0,13,4,12,32,0,0,3,3,0,0,0,67,0,30,12,4,4,3,5,9,0,4,0,0,0,0,5,62,0,0,0,0,0,3,12,5,3,0,0,0,0,0,0,22,0,0,0,0,3,0,30,13,0,0,0,4,0,0,3,56,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,10,0,0,4,10,19,7,46,19,15,13,14,0,0,0,0,158,0,0,0,0,0,0,18,16,6,3,6,8,4,0,0,72,0,8,4,0,8,0,4,0,0,0,0,0,0,0,0,22,0,0,4,18,56,32,71,84,7,5,10,4,7,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,14,3,3,13,6,0,0,89
506021310,0,0,0,0,0,0,0,19,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,19,0,0,3,4,5,0,16,11,0,0,0,0,4,0,0,48,4,33,34,0,0,5,3,10,0,0,0,0,0,0,0,95,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,22,0,0,0,0,0,3,19,9,4,0,0,3,0,0,0,49,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,17,0,0,8,10,23,16,47,51,13,10,5,11,4,0,0,190,0,0,0,0,0,0,16,0,0,4,0,3,4,0,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,26,29,39,52,67,4,0,6,0,0,4,4,247,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,30,73,20,25,11,15,7,3,0,193
506021311,0,5,4,0,0,0,0,54,0,0,0,0,0,3,12,9,0,0,0,0,0,0,0,28,0,6,4,0,7,7,10,30,0,8,0,3,0,0,3,75,0,20,18,6,0,3,3,20,0,0,0,0,0,0,0,68,0,0,0,0,0,4,8,12,5,4,3,0,0,0,0,32,0,0,0,0,5,5,50,28,6,10,11,3,4,0,0,118,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,16,0,0,9,11,36,19,61,50,6,13,7,15,0,0,7,237,0,0,0,0,0,0,13,21,9,15,18,27,9,0,0,116,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,13,0,0,3,17,54,66,56,71,7,5,4,8,6,7,3,308,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,20,28,12,11,6,3,11,0,0,104
