SA1_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
51104128505,12,8,12,0,0,35,38,23,7,0,20,12,4,10,48,0,32,243,19,389,0,0,0,0,0,0,0,0,0,0,5,0,45,49,54,28,13,9,33,21,9,15,56,8,43,244,61,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,3,0,4,0,13,0,0,4,3,0,7,0,0,0,3,0,4,0,16,46,24,9,3,30,15,9,10,50,0,38,180,12,336,0,6,0,0,4,0,0,4,0,0,0,0,42,49,54,28,13,9,33,21,9,15,51,8,38,188,58,403
51104128506,3,0,3,0,0,24,21,23,10,0,23,10,0,4,28,3,14,135,10,228,0,0,0,0,0,0,0,0,0,0,0,0,29,28,29,27,11,0,23,15,4,7,32,3,18,138,39,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,22,7,0,21,13,5,7,31,3,15,107,6,206,0,0,6,0,0,0,0,0,0,0,0,0,28,30,29,22,11,0,24,15,4,7,27,3,17,114,36,250
51104128507,3,0,3,3,0,21,31,38,15,0,16,21,5,5,39,0,20,225,12,376,0,0,0,0,0,0,0,0,0,0,0,0,28,30,41,37,15,4,21,29,9,11,41,0,23,229,37,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,10,0,20,4,0,0,0,0,4,0,0,0,0,0,10,0,20,32,32,14,4,20,27,5,5,43,0,20,192,10,339,0,0,0,0,0,0,0,0,0,0,0,4,24,27,41,28,15,4,21,29,9,11,43,0,23,206,35,386
51104128508,0,0,7,3,0,17,43,31,20,0,18,18,0,10,30,0,21,253,12,394,0,0,0,0,0,0,0,0,0,0,0,0,30,35,43,32,21,0,18,28,0,11,37,0,27,254,45,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,3,0,13,0,3,0,0,0,3,0,0,4,0,0,3,0,13,44,26,23,0,14,23,0,14,31,0,22,205,14,347,0,0,0,0,0,0,0,0,0,0,0,4,24,28,43,32,21,0,18,28,0,11,37,0,26,212,41,390
51104128509,10,5,9,7,0,24,32,40,14,0,13,19,5,8,26,0,24,283,18,430,0,0,0,0,0,0,0,0,0,0,0,3,28,36,43,48,20,0,21,28,8,8,38,8,35,294,47,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,9,38,36,17,0,21,28,12,8,28,5,30,220,12,374,0,0,0,0,0,0,0,0,0,0,0,0,26,28,43,37,20,0,21,28,8,8,35,8,30,229,35,413
51104128510,9,4,22,8,0,59,34,27,18,5,26,22,6,10,29,4,22,115,8,243,0,0,0,0,0,0,0,0,0,0,0,0,35,44,60,43,26,14,45,39,18,24,46,12,41,123,50,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,13,54,37,22,7,40,35,19,15,41,9,39,104,13,268,7,0,5,4,5,5,0,0,0,0,0,0,35,44,54,39,26,14,45,39,18,23,46,12,41,105,50,323
51104128511,9,0,13,4,0,28,30,37,13,0,18,18,0,4,24,0,19,242,22,385,0,0,0,0,0,0,0,0,0,0,0,3,25,30,32,42,17,4,24,25,6,10,32,0,27,252,49,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,9,33,38,16,4,27,26,3,10,32,5,25,193,22,343,0,0,0,0,0,0,0,0,0,0,0,0,21,23,32,38,17,4,24,25,6,10,32,0,26,200,42,377
51104128512,3,0,3,5,0,17,32,25,10,0,15,22,6,3,35,4,15,232,12,349,0,0,0,0,0,0,0,0,0,0,0,0,25,25,38,25,15,0,14,19,3,3,40,3,18,236,37,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,3,0,5,4,0,0,0,0,0,0,0,3,0,3,0,0,6,34,23,15,0,7,16,7,3,34,3,12,183,14,299,0,0,0,0,5,0,0,0,0,0,0,0,20,25,38,24,15,0,14,18,3,3,36,3,18,187,32,335
51104128513,52,10,51,3,0,110,10,4,13,0,9,14,0,0,11,0,11,108,8,167,0,0,0,0,0,0,0,0,0,0,0,3,16,16,53,18,23,75,27,37,5,10,60,12,62,111,23,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,0,6,0,0,6,0,0,6,0,0,0,0,0,3,0,6,26,14,18,21,15,17,4,9,24,3,23,81,3,173,33,4,5,53,12,16,8,3,31,6,33,6,17,87,53,18,23,75,27,37,5,10,60,12,65,87,21,264
51104128514,13,4,9,0,0,37,43,28,11,0,25,26,13,11,48,4,24,182,23,337,0,0,0,0,0,0,0,0,3,3,0,0,59,66,68,35,11,0,30,31,15,17,66,11,42,184,84,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,3,0,0,3,0,9,6,0,0,0,0,0,6,0,3,0,0,3,0,6,65,34,13,0,32,31,10,21,56,9,36,135,16,311,0,0,0,0,0,0,0,0,0,0,0,0,44,44,68,33,11,0,30,31,15,17,65,11,37,141,64,369
51104128515,4,0,6,0,0,11,9,15,7,0,4,9,4,3,11,0,10,90,7,143,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,13,7,0,7,9,4,4,18,0,12,95,15,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,5,9,6,0,0,4,9,4,5,15,0,10,63,4,108,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,8,7,0,7,9,4,4,14,0,7,64,13,122
51104128516,3,0,5,0,0,13,16,19,8,0,9,14,3,7,19,0,11,121,3,188,0,0,0,0,0,0,0,0,0,0,0,0,6,8,22,19,8,0,18,17,3,6,19,3,18,121,11,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,7,0,0,0,0,3,3,0,0,0,0,0,6,0,9,20,10,12,0,17,12,3,10,20,0,19,86,3,167,0,0,0,0,0,3,0,0,0,0,0,0,6,8,22,18,8,0,18,17,3,6,19,3,19,95,11,182
51104128517,8,6,12,3,0,23,61,36,20,4,28,24,8,6,44,8,26,336,17,516,0,0,0,0,0,0,0,0,0,0,0,0,22,29,72,39,24,4,30,31,7,8,54,11,34,336,43,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,14,0,18,5,0,4,0,0,0,0,0,0,0,0,16,0,22,70,42,20,4,32,26,5,8,51,11,31,269,15,458,0,0,0,0,0,0,0,0,0,0,0,0,18,24,72,42,24,4,30,31,7,8,54,11,34,279,33,504
51104128518,5,0,6,0,0,18,24,27,9,0,29,14,0,8,25,7,10,122,9,214,0,0,0,0,0,0,0,0,0,0,0,0,14,16,30,27,11,0,33,11,0,7,32,7,20,126,24,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,33,16,11,0,30,16,0,7,29,7,18,90,0,184,0,0,0,0,0,0,0,0,0,0,0,3,16,14,30,21,11,0,33,11,0,7,29,7,20,94,11,207
51104128519,100,20,106,4,6,174,24,26,14,0,17,6,7,3,30,0,21,159,0,261,0,0,0,6,0,0,0,0,0,0,0,0,78,82,113,47,40,112,46,84,34,36,134,21,127,166,85,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,6,6,3,0,9,0,5,3,0,16,12,0,0,4,6,6,3,0,9,0,5,3,0,16,100,42,39,100,41,81,29,32,119,21,111,113,7,352,3,0,0,6,4,7,7,0,8,0,7,8,77,93,113,46,40,112,46,84,34,36,130,21,124,118,86,460
51104128520,21,7,15,3,0,34,24,25,6,0,21,13,0,5,38,0,18,242,21,359,0,0,0,0,0,0,0,0,0,0,0,0,20,22,32,33,9,3,21,13,3,5,53,7,37,245,39,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,6,24,29,4,3,20,11,3,5,48,7,30,189,13,314,0,0,0,0,0,0,0,0,0,0,0,0,15,18,32,29,9,3,21,13,3,5,52,7,28,186,25,342
51104128521,4,3,11,0,0,19,30,25,9,0,28,13,8,4,37,0,20,154,8,284,3,0,0,0,0,0,0,0,0,0,6,4,78,87,36,30,9,0,32,21,7,4,42,7,32,157,91,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,5,5,0,3,3,0,13,3,0,0,0,4,4,0,5,5,0,3,3,0,13,29,21,3,0,35,15,7,0,44,5,28,98,7,230,0,0,0,0,0,0,0,0,0,0,0,0,52,57,36,21,9,0,32,21,7,4,44,7,33,101,65,300
51104128522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51104128523,7,5,0,0,0,24,51,44,21,0,33,29,6,13,33,0,24,218,20,389,0,0,0,0,0,0,0,0,0,0,0,3,33,40,60,46,33,5,34,29,5,19,42,3,30,217,56,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,10,5,0,0,0,0,4,0,0,3,0,0,0,0,10,54,41,28,3,34,23,5,19,38,6,24,166,14,343,0,0,0,0,0,0,0,0,0,0,0,0,28,32,60,47,33,5,34,29,5,19,42,3,24,165,47,388
51104128524,11,0,9,3,0,19,23,20,8,0,16,5,0,3,22,0,9,114,9,204,0,0,0,0,0,0,0,0,0,0,0,0,20,20,29,28,8,0,22,7,0,9,34,0,23,120,33,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,4,28,22,8,0,16,7,0,7,31,0,18,87,11,179,0,0,0,0,0,0,0,0,0,0,0,0,20,22,29,24,8,0,22,7,0,9,34,0,17,94,23,204
51104128525,9,3,6,7,0,43,66,42,15,0,34,25,9,23,43,4,31,158,17,350,0,0,0,0,0,0,0,0,0,0,0,0,49,47,84,46,25,4,39,31,10,27,56,10,38,158,68,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,3,3,0,17,7,0,0,0,4,3,0,0,0,0,3,3,0,18,80,47,22,4,40,30,8,30,50,10,34,147,17,358,0,0,0,0,0,0,0,0,0,0,0,0,46,51,84,47,25,4,39,31,10,27,56,10,36,151,64,424
51104128526,4,8,4,3,0,32,41,34,26,0,17,24,5,13,54,0,30,279,21,477,0,0,0,0,0,0,0,0,0,0,0,5,44,48,56,40,28,0,24,29,6,21,50,11,33,288,65,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,11,4,3,0,0,0,0,0,0,0,0,0,7,0,11,51,35,30,0,22,28,6,18,51,6,30,229,17,440,0,0,0,0,0,0,0,0,0,0,0,0,32,32,56,38,28,0,24,29,6,21,54,11,32,234,53,478
51104128527,6,5,6,0,0,20,32,55,8,0,22,19,4,3,32,3,25,253,18,413,0,0,0,0,0,0,0,0,0,0,0,0,53,56,44,59,8,0,24,26,5,3,40,5,29,252,72,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,0,0,0,0,4,0,14,36,48,8,0,24,23,3,3,40,5,26,198,13,348,0,0,0,0,0,0,0,0,0,0,0,0,42,46,44,48,8,0,24,26,5,3,39,5,27,202,50,402
51104128528,4,0,4,0,5,14,28,35,9,0,13,13,3,6,32,4,10,146,12,247,0,0,0,0,0,0,0,0,0,0,0,5,19,19,27,39,14,0,23,11,3,6,32,4,15,148,31,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,11,25,34,14,0,18,11,4,3,28,4,9,112,7,211,0,0,0,0,0,0,0,0,0,0,0,3,16,20,27,34,14,0,23,11,3,6,32,4,15,114,25,240
51104128529,6,0,9,0,0,29,20,29,7,0,17,23,4,6,30,0,16,146,7,244,0,0,0,0,0,0,0,0,0,0,0,0,104,105,26,34,7,0,29,29,0,3,40,3,22,145,114,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,4,27,27,6,0,29,26,0,3,40,3,19,96,21,224,0,0,0,0,0,0,0,0,0,0,0,0,66,67,26,30,7,0,29,29,0,3,40,3,19,104,83,300
51104128530,4,0,3,0,0,14,19,31,8,0,11,8,0,5,15,4,6,152,11,246,0,0,0,0,0,0,0,0,0,0,0,0,30,27,21,31,13,0,22,12,0,9,22,9,14,159,31,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,21,12,0,16,10,0,6,24,9,14,122,8,206,0,0,0,0,3,0,0,0,0,0,0,0,19,23,21,25,13,0,22,12,0,9,24,9,14,125,31,243
51104128531,3,0,3,0,0,11,38,41,13,0,23,14,0,7,26,0,27,168,25,312,0,0,0,0,0,0,0,0,0,0,0,0,32,32,40,42,20,0,29,16,0,11,28,3,27,170,56,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,10,36,29,17,0,24,12,0,11,28,3,25,116,13,239,0,0,0,0,0,0,0,0,0,0,0,0,24,23,40,36,20,0,29,16,0,11,32,3,24,117,37,276
51104128532,15,0,7,5,0,34,32,36,11,0,20,9,5,0,44,0,23,148,19,296,0,0,0,0,0,0,0,0,0,0,0,0,27,31,44,41,12,0,24,21,8,8,55,0,30,153,52,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,5,0,8,3,0,4,0,0,4,0,0,0,0,0,5,0,13,40,36,8,0,26,12,8,9,52,0,30,103,16,254,0,0,0,0,0,0,0,0,0,0,0,0,20,20,44,40,12,0,24,21,8,8,57,0,28,103,37,289
51104128533,7,0,9,0,0,23,25,27,8,0,23,15,4,9,35,0,11,144,19,257,0,0,0,0,0,0,0,0,0,0,0,0,55,51,31,40,15,3,25,14,4,14,39,5,24,143,78,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,9,0,0,0,0,0,4,0,4,0,0,0,6,0,9,27,32,15,3,23,10,4,6,37,5,18,92,15,205,0,0,0,0,0,0,0,0,0,0,0,0,35,41,31,33,15,3,25,14,4,14,39,5,17,94,46,251
51104128601,3,0,9,4,0,21,40,24,6,0,33,15,5,11,18,0,22,213,11,357,0,0,0,0,0,0,0,0,0,0,0,5,23,27,47,26,6,4,35,18,5,13,23,4,32,219,30,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,17,49,18,10,4,33,18,5,11,19,4,22,159,11,305,0,0,0,0,0,0,0,0,0,0,0,3,20,22,47,19,6,4,35,18,5,13,23,4,25,170,26,341
51104128602,3,0,8,0,0,20,29,38,5,0,28,18,6,10,45,3,26,213,5,345,0,0,0,0,0,0,0,0,0,0,0,4,86,97,35,46,10,0,33,24,10,17,52,12,38,219,97,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,35,42,8,0,33,24,8,16,50,12,25,139,11,278,0,0,0,0,0,0,0,0,0,0,0,4,59,67,35,41,10,0,33,24,10,21,48,12,27,143,66,345
51104128603,12,0,23,0,0,45,40,80,8,0,36,12,8,14,68,3,41,407,42,659,0,0,0,0,0,0,0,0,0,0,0,7,99,103,49,94,12,0,45,16,8,19,87,6,65,413,138,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,49,67,11,0,40,16,3,19,77,6,48,275,28,514,0,0,0,0,0,0,0,0,0,0,0,3,55,60,49,67,12,0,45,16,8,19,77,6,49,282,88,584
51104128604,0,0,3,0,0,14,23,31,14,0,21,12,0,3,32,0,23,242,14,378,0,0,0,0,0,0,0,0,0,0,0,0,17,21,24,30,12,3,21,17,0,3,36,4,28,249,32,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,0,5,0,0,3,0,6,24,27,13,0,24,14,0,3,30,4,22,192,15,314,0,0,0,0,0,0,0,0,0,0,0,0,14,17,24,27,13,3,24,17,0,3,35,4,24,200,26,342
51104128605,3,0,5,4,0,13,20,22,17,0,18,8,3,3,25,0,21,205,4,324,0,0,0,0,0,0,0,0,0,0,0,0,20,25,28,26,22,0,20,10,3,3,29,0,23,214,27,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,13,0,0,4,0,0,5,0,0,0,0,0,4,0,13,25,20,17,0,20,9,3,3,26,0,21,156,4,260,0,0,0,0,0,0,0,0,0,0,0,0,14,16,28,21,22,0,20,10,3,3,26,0,21,164,22,291
51104128606,7,7,16,5,0,39,29,34,9,0,45,7,5,3,36,0,19,215,21,369,0,0,0,0,0,0,0,0,0,0,0,0,49,56,40,46,12,0,53,19,5,8,45,9,33,219,77,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,8,0,0,0,0,0,4,0,0,0,5,0,3,0,8,36,33,10,0,52,16,5,6,42,5,29,163,18,331,0,0,0,0,0,0,0,0,0,0,0,0,35,39,40,40,12,0,53,19,5,8,46,9,32,165,61,371
51104128607,5,3,7,0,0,22,28,39,0,0,18,12,3,5,40,0,23,167,4,272,0,0,0,0,0,0,0,0,0,0,0,0,75,77,31,36,4,4,24,11,3,12,42,10,23,171,88,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,3,0,0,0,11,4,0,0,0,4,0,0,0,4,3,0,3,0,6,30,33,4,4,22,15,4,6,41,3,20,115,6,230,0,0,0,0,0,0,0,0,0,0,0,3,58,60,31,36,4,4,24,11,3,12,42,10,22,127,60,296
51104128608,3,4,7,0,0,15,15,21,6,0,15,6,0,6,27,0,13,110,9,187,0,0,0,0,0,0,0,0,0,0,0,0,23,24,21,24,9,0,17,3,0,11,27,6,21,110,33,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,7,18,18,6,0,19,6,0,4,22,6,17,75,8,158,0,0,0,0,0,0,0,0,0,0,0,0,18,19,21,21,9,0,17,3,0,11,29,6,20,85,28,188
51104128609,8,0,17,6,0,30,54,85,24,0,32,14,5,11,73,0,53,622,40,921,0,0,0,0,0,0,0,0,3,0,0,0,75,82,58,88,18,5,37,24,12,16,87,0,76,626,119,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,17,60,71,18,3,37,16,9,8,78,0,65,425,34,708,0,0,0,0,0,0,0,0,0,0,0,0,66,66,58,74,18,5,37,24,9,11,81,0,69,437,99,792
51104128610,12,0,12,3,0,25,35,30,3,5,33,17,10,4,36,0,24,184,16,331,0,0,0,0,0,0,0,0,0,0,0,3,129,130,48,34,8,5,43,18,9,12,52,3,36,187,141,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,3,11,4,0,0,0,5,0,0,0,0,0,0,0,3,11,43,24,3,5,35,15,4,11,46,3,27,123,15,266,0,0,0,0,0,0,0,0,0,0,0,4,84,87,48,30,8,5,43,18,4,12,49,3,29,126,97,362
51104128611,8,0,7,0,0,16,20,13,3,0,13,5,0,4,22,0,12,95,11,169,0,0,0,0,0,0,0,0,0,0,0,0,76,76,30,24,6,0,19,9,3,7,21,3,19,101,86,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6,3,0,0,0,0,11,0,6,0,0,0,6,0,6,3,0,0,0,0,11,23,15,6,0,13,5,3,6,16,0,18,64,5,132,0,0,0,0,0,0,0,0,0,0,0,0,57,58,30,20,6,0,19,9,3,7,26,3,17,68,62,198
51104128612,3,0,0,0,0,8,23,17,4,0,16,10,7,9,25,3,16,75,3,141,0,0,0,0,0,0,0,0,0,0,0,4,48,54,26,12,3,0,15,13,7,8,26,0,15,80,56,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,3,0,19,13,7,3,28,0,15,46,0,122,0,0,0,0,0,0,0,0,0,0,0,0,31,35,26,12,3,0,15,13,7,8,28,0,15,56,38,162
51104128613,0,0,4,0,0,14,17,22,5,0,12,6,0,9,15,0,18,206,10,285,0,0,0,0,0,0,0,0,0,0,0,0,207,210,20,23,5,3,14,9,0,9,16,0,21,209,214,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,18,5,3,13,4,0,5,17,0,23,143,9,226,0,0,0,0,0,0,0,0,0,0,0,0,202,206,20,18,5,3,14,9,0,9,16,0,23,145,213,434
51104128614,0,0,3,3,0,20,24,21,8,0,22,11,4,3,25,0,25,359,17,492,0,0,0,0,0,0,0,0,0,0,0,3,16,22,33,28,15,0,20,14,4,7,33,5,30,363,34,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,10,4,0,0,0,0,3,0,0,4,0,0,0,0,10,28,18,9,0,18,10,3,5,29,0,26,259,15,383,0,0,0,0,0,0,0,0,0,0,0,0,11,15,33,20,15,0,20,14,4,7,33,5,29,262,30,414
