SA1_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
50701116140,0,0,101,141,0,0,101,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,141,32,..,136,141
50701116141,197,523,10,9,0,0,10,9,0,0,37,47,0,0,0,0,0,0,37,47,0,0,0,0,0,0,0,0,0,0,0,0,241,574,13,..,248,574
50701116142,133,433,3,6,0,0,4,12,11,17,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,146,458,7,..,150,458
50701116143,102,301,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,306,3,..,105,306
50701116144,117,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,340,0,..,115,340
50701116145,222,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,639,3,..,230,639
50701116146,141,428,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,431,6,..,146,431
50701116147,162,461,7,15,5,10,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,486,7,..,182,486
50701116148,132,339,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,141,343,12,..,145,343
50701116301,75,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,203,4,..,83,203
50701116302,253,695,63,101,24,53,90,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,849,21,..,366,849
50701116303,238,679,21,34,21,30,41,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,746,16,..,293,746
50701116304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50701116305,155,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,487,8,..,160,487
50701116306,143,422,16,24,11,17,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,453,11,..,176,453
50701116307,166,429,17,22,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,455,12,..,194,455
50701116308,94,250,19,26,0,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,273,3,..,112,273
50701116309,166,440,4,13,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,451,5,..,176,451
50701116310,98,266,5,12,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,278,6,..,112,278
50701116311,234,628,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,234,635,11,..,246,635
50701116312,120,322,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,333,8,..,139,333
50701116313,114,292,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,302,4,..,117,302
50701116314,150,396,30,37,0,0,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,433,12,..,194,433
50701116315,87,220,5,8,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,224,4,..,91,224
50701116316,161,424,6,11,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,433,7,..,180,433
50701116317,153,369,16,25,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,395,9,..,183,395
50701116318,98,262,5,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,271,6,..,114,271
50701125902,155,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,455,8,..,161,455
50701125903,144,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,371,23,..,165,371
50701125904,95,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,278,3,..,100,278
50701125905,127,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,376,10,..,137,376
50701125906,133,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,353,7,..,148,353
50701125907,199,526,25,54,0,0,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,222,583,12,..,236,583
50701125908,139,422,18,26,6,9,19,41,88,123,0,0,0,0,0,0,0,0,88,123,0,0,0,0,0,0,0,0,0,0,0,0,250,586,17,..,263,586
50701125909,155,430,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,440,0,..,159,440
50701125910,139,408,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,149,427,7,..,157,427
50701125911,255,808,0,0,11,18,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,830,11,..,275,830
50701125912,216,652,0,0,9,13,9,13,8,18,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,237,681,5,..,244,681
50701125913,152,440,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,163,455,4,..,173,455
50701125914,38,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,107,8,..,45,107
50701125915,94,244,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,95,256,19,..,114,256
50701125916,87,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,267,4,..,88,267
50701125918,74,217,14,18,0,0,14,18,0,0,17,27,0,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,0,0,0,0,104,257,6,..,109,257
50701125919,129,361,4,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,372,5,..,141,372
50701125920,211,472,6,7,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,479,11,..,228,479
50701125921,132,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,135,400,4,..,137,400
50701125922,80,233,26,63,5,0,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,296,13,..,127,296
50701125923,49,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,124,6,..,53,124
50701125924,141,337,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,340,9,..,153,340
50701125925,156,491,6,10,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,495,10,..,171,495
50701125926,126,367,0,0,11,17,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,387,7,..,146,387
50701126001,86,226,0,0,9,20,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,248,6,..,103,248
50701126002,178,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,527,13,..,195,527
50701126003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50701126004,195,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,551,10,..,208,551
50701126005,106,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,285,9,..,120,285
50701126006,69,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,75,213,4,..,79,213
50701126007,97,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,269,9,..,102,269
50701126008,102,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,254,8,..,107,254
50701126009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50702116401,106,290,7,12,29,74,35,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,375,9,..,151,375
50702116402,105,304,0,6,3,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,319,8,..,126,319
50702116403,93,256,7,21,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,277,5,..,109,277
50702116404,74,204,25,42,34,69,60,114,4,8,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,141,326,8,..,148,326
50702116405,104,299,0,7,20,37,22,48,4,5,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,132,350,5,..,143,350
50702116406,132,374,10,14,7,3,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,393,8,..,149,393
50702116407,130,329,30,72,11,20,38,90,0,0,0,0,25,43,0,4,0,0,28,44,0,0,0,0,0,0,5,9,5,9,3,4,208,475,16,..,219,475
50702116408,120,313,8,16,11,19,14,38,0,0,0,0,52,90,0,0,0,0,52,90,0,0,0,0,0,0,0,0,0,0,0,0,193,447,25,..,214,447
50702116409,106,277,10,12,81,147,91,165,6,7,20,26,18,27,28,63,0,0,75,118,0,0,0,0,0,0,0,0,0,0,0,0,267,556,46,..,316,556
50702116410,98,258,50,102,42,75,90,179,36,57,56,79,0,0,0,0,0,0,93,135,0,0,0,0,0,0,0,4,0,4,0,0,287,577,44,..,332,577
50702116411,105,306,24,61,4,4,26,60,0,0,11,23,0,0,0,0,0,0,11,23,0,0,0,0,0,0,4,0,4,0,0,0,143,393,10,..,152,393
50702116412,109,316,5,14,22,27,21,42,0,0,32,47,77,112,0,0,0,6,108,159,0,0,0,0,0,0,0,0,0,0,0,0,243,515,48,..,290,515
50702116413,103,302,11,30,14,34,26,64,0,0,19,18,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,143,377,12,..,154,377
50702116414,114,338,12,24,17,29,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,390,10,..,154,390
50702116415,136,368,8,27,6,22,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,417,9,..,169,417
50702116416,161,452,12,26,34,82,48,107,4,7,19,25,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,230,586,20,..,251,586
50702116417,127,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,387,13,..,135,387
50702116501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50702116502,228,575,9,16,18,26,26,39,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,249,617,34,..,290,617
50702116503,48,112,0,4,167,318,170,322,0,0,14,24,121,222,0,0,0,0,140,251,0,0,0,0,0,0,0,0,0,0,0,0,355,682,63,..,421,682
50702116504,120,313,23,48,80,146,101,195,0,0,0,0,36,73,0,0,0,0,36,73,0,0,0,0,0,0,0,0,0,0,0,0,259,578,34,..,293,578
50702116505,129,334,18,28,27,46,51,78,0,0,22,35,0,0,0,0,0,0,22,35,0,0,0,0,0,0,0,0,0,0,0,0,203,441,18,..,220,441
50702116506,21,46,13,34,46,78,64,110,6,8,0,0,28,26,0,0,0,0,27,34,0,0,0,0,0,0,0,0,0,0,0,0,112,188,45,..,162,188
50702116507,110,249,81,131,78,173,160,307,0,0,0,0,22,31,0,0,0,0,22,31,0,0,0,0,0,0,0,0,0,0,0,0,293,584,27,..,318,584
50702116508,62,143,0,5,41,91,41,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,239,13,..,119,239
50702116509,152,352,48,102,45,91,96,194,14,24,15,15,0,0,0,0,0,0,25,39,0,0,0,0,0,0,0,0,0,0,0,0,275,585,39,..,314,585
50702116510,90,206,65,131,11,25,74,154,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,172,369,22,..,193,369
50702116511,63,156,44,96,71,126,116,227,16,30,3,12,0,0,0,0,0,0,21,39,0,0,3,3,0,0,0,0,3,3,0,3,197,424,27,..,228,424
50702116512,38,79,23,51,42,91,72,141,7,12,20,36,34,40,0,0,0,0,61,87,0,0,0,0,0,0,0,0,0,0,0,0,172,307,51,..,221,307
50702116513,15,36,3,10,73,143,85,156,18,29,82,143,31,52,0,0,4,3,131,229,0,0,6,5,0,0,3,5,5,11,5,13,247,450,88,..,329,450
50702116514,0,0,4,12,27,38,33,50,5,13,35,48,29,69,53,83,0,0,127,207,0,0,0,0,0,0,0,0,0,0,0,0,165,259,70,..,227,259
50702116515,156,392,55,105,38,57,93,161,13,17,6,12,21,40,0,0,0,0,42,73,0,0,0,0,0,0,0,0,0,0,0,0,289,621,45,..,333,621
50702116516,210,477,23,37,17,39,44,80,37,57,38,45,0,0,0,0,0,4,85,101,0,0,0,0,0,0,4,6,4,6,5,3,333,665,39,..,375,665
50702116517,179,464,38,75,25,40,61,114,0,0,21,28,25,35,0,0,3,4,44,69,0,0,0,0,0,0,0,0,0,0,0,0,285,648,26,..,306,648
50702116518,176,461,9,24,4,10,19,38,0,0,10,8,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,203,505,24,..,221,505
50702116519,76,163,98,150,17,47,122,195,31,37,12,19,0,0,0,0,0,0,45,56,0,0,0,0,0,0,0,0,0,0,4,0,245,410,45,..,290,410
50702116520,45,127,54,76,78,135,133,209,11,14,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,194,348,23,..,215,348
50702116521,89,199,19,34,21,46,43,78,8,16,0,0,34,41,0,0,0,0,46,58,0,0,0,0,0,0,0,0,0,0,5,3,174,346,41,..,220,346
50702116522,129,332,48,98,24,42,71,132,16,14,0,0,37,48,0,0,0,0,48,63,0,0,0,0,0,0,0,0,0,0,0,0,249,526,45,..,295,526
50702116524,51,120,16,37,14,27,31,68,0,0,35,66,209,377,0,0,0,0,244,444,0,0,0,0,0,0,0,0,0,0,0,0,325,623,74,..,401,623
50702116525,43,92,12,20,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,7,4,5,6,61,124,57,..,119,124
50702116526,217,523,4,14,0,0,4,14,14,23,20,30,0,0,0,0,0,4,35,56,0,0,0,0,0,0,0,0,0,0,0,3,261,594,12,..,275,594
50702116527,153,391,0,0,0,0,0,0,24,31,0,0,0,0,0,0,0,0,24,31,0,0,0,0,0,0,0,8,0,8,0,0,179,427,18,..,194,427
50702116528,168,428,35,62,11,12,46,79,9,9,28,40,0,0,0,0,0,0,38,52,0,0,0,0,0,0,0,0,0,0,0,0,257,557,15,..,275,557
50702116529,126,317,5,5,16,35,19,39,3,0,0,0,18,28,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,168,393,14,..,185,393
50702116530,161,415,14,20,6,10,18,26,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,182,445,17,..,202,445
50702116531,106,280,0,4,27,58,29,65,3,9,8,14,111,209,0,0,0,0,120,228,0,0,0,0,0,0,0,0,0,0,0,0,256,577,29,..,284,577
50702116532,36,97,27,58,68,141,87,201,8,11,9,28,3,5,0,0,0,0,19,48,0,0,0,0,0,0,0,0,0,0,0,0,152,351,20,..,166,351
50702116533,31,74,4,7,0,0,4,7,0,0,0,0,151,203,0,0,0,0,151,203,0,0,0,0,0,0,0,0,0,0,0,0,182,290,32,..,213,290
50702116534,0,0,0,0,45,72,45,72,29,37,19,32,196,280,0,0,0,0,245,344,0,0,0,0,0,0,0,0,0,0,0,0,288,416,29,..,321,416
50702116601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,16,20,8,9,23,31,0,..,23,31
50702116602,121,306,18,22,0,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,324,16,..,159,324
50702116603,77,197,23,27,3,12,26,35,31,43,0,0,0,0,0,0,0,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,133,278,25,..,154,278
50702116604,8,20,50,94,13,38,69,130,0,0,40,58,0,0,0,0,0,0,40,58,0,0,0,0,0,0,0,0,0,0,0,0,110,209,48,..,167,209
50702116605,194,472,12,19,0,0,12,19,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,208,498,19,..,222,498
50702116606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50702116607,111,252,40,77,30,77,74,154,25,25,18,31,0,0,0,0,0,5,47,60,0,0,0,0,0,0,4,9,4,9,0,0,234,469,37,..,274,469
50702116608,186,485,23,51,31,70,59,116,4,7,0,0,0,0,0,0,4,0,6,10,0,0,0,0,0,0,0,3,0,3,0,0,251,613,33,..,286,613
50702116609,132,312,11,17,51,112,63,127,4,9,32,50,0,0,0,0,0,0,36,59,0,0,0,0,0,0,0,3,0,3,0,0,232,502,24,..,260,502
50702116610,149,380,16,33,9,24,24,57,0,0,30,36,25,45,0,0,4,7,57,91,4,6,111,166,0,0,0,0,119,172,0,0,347,702,27,..,373,702
50702116611,119,291,21,46,0,3,25,45,8,10,18,24,0,0,0,0,0,0,24,41,0,0,0,0,0,0,3,9,3,9,0,0,173,394,16,..,186,394
50702116612,124,285,38,70,19,34,54,103,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,180,394,13,..,195,394
50702116613,197,468,35,75,21,43,58,117,11,16,0,0,0,0,0,0,0,7,7,22,0,0,0,0,0,0,0,0,0,0,0,3,270,612,39,..,304,612
50702116614,142,357,5,16,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,376,11,..,158,376
50702116615,82,196,61,74,0,0,61,74,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,144,271,9,..,154,271
50702116616,96,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,270,3,..,100,270
50702116617,137,376,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,385,3,..,151,385
50702116618,111,295,7,18,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,312,4,..,133,312
50702116619,94,229,41,51,27,36,66,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,318,25,..,188,318
50702116620,134,322,9,14,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141,342,4,..,144,342
50702116621,63,178,3,3,5,6,5,13,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,73,195,13,..,84,195
50702116622,150,384,17,25,0,0,17,25,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,6,3,6,3,0,0,168,415,12,..,184,415
50702116623,124,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,297,13,..,145,297
50702116624,162,394,9,15,0,0,9,15,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0,0,0,0,0,0,0,0,0,3,178,423,13,..,185,423
50702116625,181,461,67,94,0,0,67,94,4,10,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,255,566,18,..,273,566
50702116626,166,423,3,8,0,0,3,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,176,431,16,..,190,431
50702116627,59,122,4,11,9,14,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,144,17,..,84,144
50702116628,298,754,4,13,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,306,773,33,..,335,773
50702116629,95,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,275,12,..,113,275
50702116630,106,283,29,39,0,3,26,42,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,136,331,8,..,146,331
50702116631,92,237,9,33,6,4,15,38,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,111,277,10,..,128,277
50702116632,148,361,26,56,3,5,35,62,0,0,11,23,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,195,457,18,..,213,457
50702116633,199,526,13,25,0,7,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,555,6,..,215,555
50702116634,267,675,47,69,36,73,82,142,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,354,823,25,..,373,823
50702116635,234,534,27,49,16,31,46,81,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,276,613,18,..,300,613
50702116636,118,285,0,3,0,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,297,14,..,138,297
50702116701,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,..,3,0
50702116702,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,0,5
50703116904,149,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,423,8,..,161,423
50703116905,106,241,7,14,0,3,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,252,9,..,124,252
50703116907,210,603,12,20,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,621,11,..,227,621
50703116908,191,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,545,4,..,200,545
50703116910,191,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,573,12,..,202,573
50703116912,185,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,577,6,..,187,577
50703116913,155,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,445,9,..,173,445
50703116914,175,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,573,11,..,182,573
50703116916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
50703116917,279,716,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,288,728,30,..,319,728
50703116918,138,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,446,8,..,144,446
50703116919,141,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,472,8,..,149,472
50703116920,127,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,354,3,..,134,354
