SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50704117829,9,15,22,22,35,22,17,8,0,150,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,9,6,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,9,18,23,22,48,33,25,11,8,199,8,12,23,34,35,21,15,6,0,158,0,0,0,0,4,4,4,0,0,12,0,0,0,4,3,6,10,4,3,22,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,6,12,29,36,39,32,27,15,3,208,20,31,48,50,70,43,33,12,6,303,0,0,4,0,8,6,3,0,0,27,0,0,0,0,9,11,14,5,3,54,0,0,0,0,0,7,0,0,0,3
50704117830,8,9,19,12,27,10,5,6,0,91,0,3,0,0,5,0,0,0,0,4,0,0,0,0,3,0,7,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,14,22,15,27,16,13,4,7,123,3,15,19,14,26,12,5,0,0,102,0,0,5,0,3,6,3,0,0,15,3,4,4,0,4,9,5,3,0,29,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,5,10,18,30,19,36,21,19,13,3,169,5,25,38,31,49,20,14,5,4,197,0,3,5,0,3,6,3,0,0,22,6,5,4,5,9,9,9,10,0,42,0,0,0,0,0,3,5,0,4,8
50704117831,4,16,39,25,20,18,8,3,0,129,0,0,4,6,3,6,4,0,0,19,0,6,0,4,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,7,7,20,39,34,24,22,20,10,6,186,8,8,38,34,28,16,7,10,3,146,0,0,3,0,3,0,0,0,0,9,0,0,0,8,6,10,9,6,3,43,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,12,11,10,43,48,41,28,20,11,11,214,10,22,73,55,47,33,16,11,8,271,0,0,7,3,3,4,5,0,0,30,0,6,0,11,8,9,12,8,7,72,0,0,4,0,0,0,0,0,0,8
50704117832,0,10,33,13,8,18,20,9,4,110,0,0,0,0,0,4,0,0,0,7,0,0,3,3,6,0,11,3,0,26,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,13,4,7,41,17,20,24,29,14,4,157,0,4,25,13,11,15,12,8,0,91,0,0,0,0,0,5,0,0,0,10,0,0,0,0,10,12,12,5,0,41,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,26,19,21,30,35,18,3,158,0,12,58,32,15,27,32,19,6,198,0,0,0,0,3,10,0,0,0,20,0,0,4,3,8,15,17,6,0,59,0,0,0,0,0,0,4,5,0,13
50704117833,0,9,23,24,7,11,6,3,0,80,0,0,3,0,0,0,0,0,0,7,0,0,0,5,0,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,28,27,13,16,11,9,0,106,0,11,35,25,11,8,4,0,0,95,0,0,0,0,0,4,3,0,0,14,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,11,36,30,14,19,10,4,0,122,0,17,54,46,15,23,10,5,0,180,0,0,3,5,0,4,6,0,0,14,0,0,0,5,0,4,3,4,0,22,0,0,0,0,0,0,0,0,0,0
50704117834,0,10,17,11,3,14,11,7,0,79,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,11,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,10,16,15,7,22,23,9,0,107,0,12,8,15,13,17,11,7,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,8,14,20,26,17,7,4,116,3,19,28,21,15,32,27,6,3,166,0,0,0,0,0,6,0,0,0,4,0,0,0,0,9,13,9,4,0,31,0,0,0,0,0,0,0,0,0,3
50704117901,4,8,8,18,11,16,7,7,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,10,19,16,16,11,9,0,98,0,5,4,18,13,10,14,4,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,8,17,18,14,15,8,3,97,4,13,14,32,25,27,16,10,0,148,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,12,4,0,21,0,0,0,0,0,0,0,0,0,7
50704117902,0,9,12,23,21,18,20,6,3,122,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,10,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,12,28,24,28,36,8,7,154,0,7,9,30,17,21,18,5,0,117,0,0,0,0,0,3,4,0,0,10,0,0,0,0,4,6,18,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,12,31,21,31,47,14,0,166,5,17,21,47,41,41,45,12,3,234,0,0,0,0,0,4,6,0,0,15,0,0,0,0,3,12,23,11,3,48,0,0,0,0,0,0,0,0,0,0
50704117903,7,4,21,38,34,12,24,7,0,136,0,0,3,4,3,0,3,0,0,14,0,0,3,0,3,9,6,0,0,19,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,8,5,30,44,36,21,36,6,3,191,0,5,16,36,36,17,10,5,3,136,0,0,0,0,3,4,4,6,0,17,0,0,0,0,4,0,16,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,21,45,47,28,30,11,4,193,9,17,35,75,67,21,37,9,6,275,0,0,3,4,0,6,12,3,0,34,0,0,3,4,8,8,25,4,0,47,0,0,0,0,0,4,3,0,0,9
50704117904,4,0,3,10,12,14,11,8,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,20,4,0,3,11,12,14,15,10,12,88,6,0,4,23,7,12,12,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,26,6,0,4,20,7,17,22,13,19,118,6,10,12,34,20,25,20,4,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0
50704117905,8,12,18,39,39,31,19,13,0,188,0,0,0,0,0,0,6,0,0,12,0,0,0,0,5,0,5,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,11,20,22,47,50,32,34,12,4,223,10,14,13,50,41,31,19,13,0,187,0,0,3,5,0,0,5,0,0,12,0,0,0,0,0,5,8,3,0,21,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,11,14,22,56,47,38,37,15,0,238,13,26,35,93,82,59,43,17,0,374,0,0,3,4,3,0,13,0,0,21,0,0,3,6,5,7,11,3,3,42,0,0,0,5,0,0,3,0,0,10
50704117906,7,9,18,16,21,12,10,7,0,100,0,0,5,3,0,3,0,0,0,16,0,0,0,0,0,3,3,9,0,20,0,0,0,0,0,0,0,5,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,6,8,10,25,21,27,20,15,15,0,151,0,13,9,27,21,14,9,4,0,110,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,5,9,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,15,33,29,15,18,18,3,152,8,27,27,44,41,23,24,11,0,211,0,0,5,4,8,3,0,0,0,22,0,0,4,0,4,3,8,13,0,37,0,0,0,0,0,0,0,5,0,6
50704117907,0,0,0,0,0,0,17,45,27,89,0,0,0,0,0,0,3,11,0,16,0,0,0,0,0,0,17,20,12,53,0,0,0,0,0,0,0,10,4,15,0,0,0,0,0,0,6,3,3,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,9,15,30,0,0,0,0,0,0,46,98,71,215,0,0,0,0,0,4,34,55,35,131,0,0,0,0,0,0,3,4,10,20,0,0,0,0,0,0,27,35,33,96,0,0,0,0,0,0,0,5,9,16,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,4,17,21,0,0,0,0,0,0,4,16,20,46,0,0,0,0,0,10,77,138,125,339,0,0,0,0,0,4,51,98,62,222,0,0,0,0,0,0,12,16,11,34,0,0,0,0,0,0,44,55,40,153,0,0,0,0,0,0,0,19,7,34
50704117908,8,8,27,22,23,27,29,12,0,149,0,0,3,0,4,0,0,0,0,9,0,7,0,0,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,26,25,33,32,29,12,4,179,3,12,13,25,37,22,17,13,7,145,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,12,9,0,23,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,13,23,36,24,32,17,11,186,13,18,42,41,62,50,44,22,4,296,0,0,3,0,0,3,4,0,0,17,0,7,0,0,5,4,9,14,8,34,0,0,0,0,0,0,0,0,6,3
50704117909,3,12,27,24,12,14,15,3,0,116,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,5,9,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,12,26,27,17,25,26,6,0,145,3,9,21,21,15,19,18,0,0,101,0,0,0,5,0,0,5,0,0,6,0,0,4,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,21,27,20,24,23,3,4,135,10,21,41,46,27,33,37,7,0,217,0,0,0,3,0,4,8,0,0,16,0,0,0,0,4,7,8,4,0,32,0,0,0,0,0,0,0,0,0,3
50704117910,3,6,11,13,15,21,35,4,0,119,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,3,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,16,21,15,29,46,4,0,139,0,16,14,21,22,30,14,4,0,129,0,0,0,0,4,6,4,0,0,17,0,0,0,0,0,3,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,16,19,19,27,48,27,5,0,161,3,25,32,34,31,51,49,10,0,244,0,0,3,5,4,4,4,0,0,20,0,0,0,0,3,10,13,0,0,30,0,0,0,0,0,0,0,0,0,0
50704117911,6,9,15,22,22,15,15,11,0,118,0,0,0,0,5,0,0,5,0,6,0,0,0,0,3,0,0,4,4,8,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,16,3,11,15,20,39,20,21,25,14,161,6,12,15,38,28,20,21,6,13,157,0,0,0,0,5,3,6,3,0,13,0,4,0,0,4,0,8,11,3,26,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,3,3,7,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,23,0,21,20,36,38,25,35,29,34,233,3,23,34,57,58,37,31,17,19,278,0,0,0,0,3,3,3,9,0,19,0,3,0,0,4,3,9,15,3,39,0,0,0,0,0,0,3,4,4,9
50704117912,7,15,29,32,27,18,22,17,0,165,0,0,0,4,5,0,4,0,0,13,0,0,0,0,4,8,10,8,0,39,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,9,7,20,35,36,36,32,35,24,0,227,9,16,31,35,36,23,25,13,5,194,0,0,0,0,4,5,3,5,0,10,0,0,0,0,0,9,11,4,6,34,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4,15,9,22,26,43,42,36,42,26,16,261,11,36,52,69,65,43,45,30,3,357,0,0,0,4,4,5,9,5,0,25,0,0,7,3,4,11,19,6,6,66,0,0,0,0,0,0,0,5,0,8
50704117913,4,16,20,29,31,22,17,14,0,161,0,0,0,3,6,0,4,0,0,10,0,0,0,6,4,7,4,3,0,23,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,10,20,26,37,41,34,29,28,3,218,4,17,31,38,35,27,20,8,0,171,0,0,0,5,3,0,0,0,0,9,0,0,0,0,6,3,15,3,3,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,17,31,43,49,32,32,16,3,237,11,31,51,70,68,46,32,23,3,335,0,0,0,4,10,3,4,0,0,22,0,0,5,5,9,12,19,11,3,62,6,0,0,0,0,0,0,3,0,9
50704117914,4,15,18,34,16,14,16,6,0,128,0,0,0,6,0,0,0,0,0,7,0,0,0,0,4,6,7,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,21,34,18,21,22,15,0,161,5,12,20,32,18,16,14,3,0,130,0,0,0,0,0,5,0,0,0,12,0,0,0,0,7,0,15,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,25,35,25,25,34,13,4,173,10,30,33,67,34,35,33,14,3,253,0,0,0,6,3,5,3,0,0,18,0,0,0,0,9,10,19,10,3,51,0,0,0,0,0,0,0,0,0,5
50704117915,4,10,12,25,19,6,19,7,0,101,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,12,32,28,7,29,17,0,130,7,5,13,20,23,14,12,7,0,105,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,6,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,14,23,26,24,27,12,0,133,10,15,26,49,39,23,33,12,0,208,0,0,5,0,5,3,0,0,0,14,0,0,0,5,3,3,18,5,0,40,0,0,0,0,0,0,0,0,0,0
50704117916,8,7,18,45,33,17,21,11,4,166,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,5,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,14,10,13,22,47,38,33,35,17,3,215,0,15,17,55,36,27,19,7,5,178,0,0,0,0,5,8,3,0,0,16,0,0,0,0,0,3,11,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,8,22,17,56,40,41,38,11,8,234,7,31,33,95,63,48,39,18,6,344,0,0,0,3,4,7,3,0,0,29,0,0,4,3,6,6,15,4,0,47,0,0,0,0,0,0,3,0,0,6
50704117917,7,14,21,47,32,20,24,3,0,172,0,0,0,4,6,4,0,0,0,16,0,0,0,4,3,11,6,4,0,38,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,12,18,19,55,42,37,30,16,3,248,7,3,20,54,43,29,18,3,0,185,0,0,0,3,0,5,4,0,0,14,0,0,0,0,4,3,14,0,0,28,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,9,3,26,60,48,44,42,11,4,243,14,21,40,103,71,51,44,10,3,357,0,0,0,9,5,8,3,0,0,27,0,0,0,3,10,17,24,7,0,66,0,0,0,0,0,0,0,4,4,9
50704118001,3,15,10,14,10,9,15,3,0,87,0,0,0,0,3,0,3,0,0,7,0,0,0,0,3,4,8,0,0,20,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,22,21,20,21,10,0,119,10,10,11,16,11,15,11,0,0,82,0,0,0,0,5,7,5,0,0,13,0,0,0,0,5,3,12,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,20,22,22,24,3,5,123,11,26,18,33,23,27,23,3,0,165,0,0,0,0,5,7,6,0,0,20,0,0,0,0,10,8,16,0,7,48,0,0,0,0,0,4,0,0,0,3
50704118002,6,11,11,16,11,14,15,0,0,82,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,8,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,10,18,8,23,27,10,0,111,0,4,13,20,10,7,13,0,0,65,0,0,0,6,0,7,3,0,0,15,0,0,0,0,0,7,9,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,10,22,30,6,0,108,6,10,25,42,18,20,26,5,3,147,0,5,0,6,0,12,10,0,0,20,0,0,0,5,4,10,18,3,0,45,0,0,0,0,0,0,0,4,0,4
50704118003,4,6,7,14,20,8,18,3,5,96,0,0,0,0,0,5,3,0,0,8,0,0,0,3,0,5,5,7,3,24,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,8,6,7,20,22,20,33,21,11,147,0,4,12,23,14,22,24,10,3,108,0,0,0,0,0,7,6,0,0,13,0,0,0,0,0,6,16,6,4,36,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,3,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,11,0,4,12,20,20,36,45,27,21,186,3,11,19,35,35,30,38,15,10,204,0,0,0,0,0,5,10,3,0,21,0,0,0,4,0,11,23,19,7,59,0,0,0,0,0,0,0,3,10,11
50704118004,5,12,6,16,13,16,5,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,12,19,18,20,11,9,0,102,0,6,11,20,19,7,10,0,0,81,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,14,22,26,11,16,7,6,112,9,18,19,35,31,25,20,0,0,151,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10,7,8,3,0,43,0,0,0,0,0,0,0,0,0,4
50704118005,3,5,12,18,9,3,16,0,0,76,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,16,10,5,24,7,0,91,4,8,4,13,9,16,13,0,0,69,0,0,0,0,0,3,3,0,0,7,0,0,0,0,5,5,4,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,16,14,22,16,5,3,98,10,13,13,35,18,18,26,0,0,135,0,0,3,3,0,3,6,0,0,12,0,0,0,0,9,8,7,4,3,32,0,0,0,0,0,0,0,0,0,0
