SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
51104128501,0,8,0,9,0,6,0,8,0,14,0,16,0,9,7,20,0,12,0,19,3,7,3,14,0,12,0,14,0,11,3,15,0,4,0,4,8,86,17,107,0,11,0,11,0,7,4,13,5,6,6,14,0,14,0,17,4,16,5,30,4,7,0,15,0,9,0,8,3,7,0,11,0,7,0,3,22,84,12,118,0,19,0,18,0,11,3,16,3,19,6,28,0,22,6,34,7,33,5,45,7,13,0,29,4,20,0,23,3,18,0,22,0,5,0,3,27,167,29,224
51104128502,5,12,0,20,0,12,0,11,0,31,3,35,0,27,4,28,4,27,3,36,4,24,9,39,4,20,0,28,0,15,0,19,0,0,0,0,19,169,22,216,0,9,0,15,5,13,3,17,0,21,3,28,0,18,0,22,4,20,0,30,10,19,0,27,3,28,3,35,5,14,0,17,0,4,0,3,26,149,11,189,4,19,0,25,5,25,3,29,0,51,8,63,0,42,4,46,7,51,6,65,11,43,9,68,8,51,4,64,5,25,0,26,5,5,0,7,51,317,36,404
51104128503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
51104128504,0,6,0,7,5,14,4,16,0,18,0,29,0,13,0,21,7,24,0,33,6,14,4,24,3,16,0,18,0,9,6,8,0,4,0,10,16,127,23,166,0,9,4,9,6,11,3,16,4,18,6,28,9,17,6,28,5,11,0,17,3,16,0,25,3,21,6,33,0,13,0,14,0,9,0,10,28,124,20,173,3,15,4,22,6,28,3,33,4,41,7,52,9,33,4,45,11,33,4,50,8,32,3,48,6,34,7,49,0,24,6,28,0,16,0,15,49,254,41,344
51104128505,0,8,3,12,0,10,0,10,6,21,0,22,0,32,4,33,5,23,3,34,0,16,4,21,0,23,3,29,4,9,0,11,0,9,3,15,18,148,19,186,0,16,0,16,0,8,0,13,0,16,0,23,0,22,3,25,4,19,5,28,14,20,5,35,0,15,4,21,3,22,3,31,4,14,9,24,30,157,22,216,0,23,3,21,0,21,0,26,6,40,0,47,8,50,5,59,9,41,7,62,10,40,8,61,3,40,6,51,3,32,3,40,0,25,11,37,47,308,50,403
51104128506,0,12,3,12,0,6,0,5,0,14,4,21,0,15,6,17,0,13,5,20,5,19,5,20,6,14,0,19,0,0,0,5,0,0,0,5,9,101,18,132,0,9,0,9,0,3,0,6,5,12,0,14,0,16,3,15,9,11,4,18,3,14,4,19,0,13,0,19,0,4,4,10,0,5,0,5,16,86,17,114,0,22,3,24,4,10,0,14,5,22,7,36,0,27,10,38,9,25,7,37,10,33,4,44,3,27,0,34,0,6,3,13,0,9,0,6,24,190,37,250
51104128507,0,5,0,5,0,8,0,8,0,36,3,37,5,10,3,17,3,21,0,22,8,34,4,46,0,31,0,34,0,19,0,19,0,4,0,13,16,163,15,195,0,3,0,3,0,13,0,15,5,21,0,26,4,17,6,19,0,20,0,25,12,31,0,47,4,18,3,28,6,9,0,19,0,10,0,11,25,149,14,190,0,7,0,7,0,21,0,24,3,57,8,64,4,32,6,41,3,35,4,47,21,63,5,93,5,55,5,62,6,32,0,33,4,17,5,23,43,311,25,386
51104128508,0,6,3,11,0,7,4,14,0,18,4,24,0,24,5,29,4,21,3,28,3,33,6,40,6,29,3,39,0,9,0,4,0,3,0,4,18,162,21,195,0,8,0,10,0,7,0,9,0,22,6,26,5,30,5,37,7,23,4,32,8,24,0,31,9,25,0,34,0,13,0,20,0,0,0,0,32,151,13,193,0,21,3,20,0,14,0,20,0,40,4,51,5,57,7,69,14,45,5,64,11,56,3,75,9,56,3,69,4,18,0,25,0,6,0,11,47,308,35,390
51104128509,0,13,0,15,0,9,0,13,4,22,5,26,4,18,0,25,4,30,0,34,4,20,6,30,3,26,0,29,5,10,0,14,0,9,0,8,23,149,12,187,0,9,0,11,0,13,0,13,0,23,4,25,3,25,0,34,10,29,0,41,14,25,5,39,5,23,5,33,0,11,3,16,0,10,0,8,33,171,20,223,0,26,0,23,0,23,0,28,9,48,8,56,7,48,7,55,13,54,7,72,13,43,9,65,5,43,6,55,4,20,3,33,3,12,0,17,56,318,35,413
51104128510,0,3,0,0,0,3,0,3,0,16,0,21,0,17,0,17,0,22,5,23,5,19,9,31,6,26,3,39,0,13,0,19,3,3,4,9,10,122,23,161,0,3,0,5,0,3,0,6,0,11,0,11,3,17,0,20,4,14,3,17,0,19,4,29,9,24,6,38,0,20,6,22,0,17,9,24,17,128,23,169,0,6,0,12,0,3,0,5,0,32,0,28,6,30,0,36,3,35,8,40,9,41,8,58,13,52,8,70,0,33,11,40,3,20,10,32,26,247,45,323
51104128511,0,6,0,5,0,17,0,12,0,24,3,23,0,22,4,31,4,27,0,31,5,26,3,33,3,20,0,24,4,18,3,22,0,0,0,0,17,156,12,187,0,8,0,10,0,12,0,12,4,29,0,33,4,25,0,23,8,30,0,37,3,11,3,19,4,33,0,32,4,10,3,17,0,4,0,4,25,155,10,192,0,17,0,20,0,26,0,30,4,49,5,55,4,43,6,55,12,48,3,68,10,38,4,53,7,48,3,63,0,31,6,39,0,3,0,3,39,305,28,377
51104128512,0,9,0,9,0,7,0,7,0,16,0,19,0,14,4,23,0,36,9,47,3,31,3,33,5,19,0,17,0,4,0,3,0,0,0,0,9,132,14,159,3,13,0,15,0,7,0,7,0,23,3,27,5,16,0,19,7,28,0,36,11,26,0,40,3,15,0,21,0,10,0,15,0,0,0,0,27,141,8,171,3,18,0,25,0,11,0,11,0,42,6,42,6,35,4,38,15,59,12,79,15,56,3,66,10,34,0,40,0,20,0,25,0,3,0,3,38,273,23,335
51104128513,0,0,0,0,0,0,0,3,0,3,0,3,0,13,0,13,3,13,0,19,0,5,7,12,0,16,7,18,4,4,14,17,0,10,13,27,9,72,40,120,0,4,0,6,0,3,0,3,3,6,0,9,6,4,0,11,4,15,0,15,0,8,0,11,3,11,8,23,0,13,17,27,0,18,18,37,11,88,45,144,0,5,0,11,0,4,0,7,3,8,0,16,4,11,0,25,6,33,4,36,0,14,9,25,3,29,17,42,4,17,27,49,0,29,35,61,21,152,85,264
51104128514,0,8,0,8,0,17,0,19,0,17,3,19,0,17,3,24,0,11,4,22,0,26,3,33,0,17,0,16,5,12,0,10,0,5,0,6,9,127,16,161,0,21,6,24,3,10,0,15,4,15,3,26,0,29,7,35,3,18,0,24,7,17,3,33,6,25,3,33,4,16,0,21,0,5,0,7,26,157,25,210,0,29,6,35,5,27,0,30,5,34,10,44,0,49,15,65,9,31,3,45,7,47,3,64,5,42,6,51,12,26,0,33,0,10,0,12,38,286,46,369
51104128515,0,3,0,5,0,5,0,0,0,6,0,6,0,7,4,9,0,8,3,11,3,13,0,10,0,12,0,13,0,3,0,4,0,0,0,0,5,49,6,56,0,13,0,15,0,4,0,4,0,13,0,9,0,10,4,13,0,7,0,10,0,6,0,8,0,3,0,7,0,7,0,7,0,0,0,0,5,50,4,64,0,10,4,13,0,3,0,6,0,21,0,17,0,17,8,21,0,14,0,20,5,17,0,21,0,15,0,16,0,7,0,6,0,0,0,0,8,104,11,122
51104128516,0,0,0,0,0,16,0,16,0,15,0,18,0,10,0,17,0,0,0,0,0,11,0,13,0,3,0,7,0,14,0,14,0,0,0,0,0,78,4,85,0,6,0,11,0,4,0,4,0,15,0,16,0,12,0,7,0,8,0,10,3,12,0,12,0,6,0,12,0,21,0,15,0,4,0,8,6,86,10,99,0,12,0,9,0,21,0,23,3,30,3,29,0,25,0,27,0,14,0,11,3,21,3,24,3,12,0,12,0,27,0,27,0,6,0,7,9,161,12,182
51104128517,3,15,3,20,4,8,0,10,0,16,4,19,0,14,0,14,6,38,4,43,3,42,4,47,3,38,4,44,4,23,3,33,0,10,0,11,19,200,24,240,0,9,0,19,0,14,0,14,0,13,0,22,3,21,0,26,10,34,0,40,10,39,0,44,6,48,4,59,3,19,0,27,0,7,0,9,38,215,13,264,3,29,4,34,4,15,3,27,5,32,3,40,3,34,0,43,10,71,6,79,14,84,4,95,16,83,10,103,8,42,5,59,0,16,0,22,59,415,29,504
51104128518,0,3,3,8,0,13,0,13,0,5,0,9,0,5,0,5,0,8,0,11,0,11,0,11,3,18,0,26,0,9,0,11,0,0,0,0,10,79,8,97,0,5,0,7,0,10,0,13,0,11,0,10,0,15,0,16,0,6,0,13,3,18,0,20,0,18,4,23,0,4,0,5,0,3,0,3,13,89,12,113,6,8,0,14,0,21,0,22,0,14,0,25,0,21,0,27,3,19,9,24,3,29,0,33,10,35,3,47,0,13,0,18,0,3,0,3,18,167,21,207
51104128519,0,15,4,13,0,3,0,3,0,14,3,20,6,11,5,15,0,8,0,8,0,16,0,19,0,13,3,19,0,32,16,47,0,31,14,42,4,147,43,190,0,12,0,16,0,12,0,11,0,13,3,13,3,10,6,19,7,17,0,20,0,18,0,21,0,17,0,23,0,40,12,48,0,74,21,95,12,212,41,269,0,24,4,34,0,12,0,14,0,32,3,33,7,23,9,34,7,27,0,28,0,36,8,40,4,35,5,41,0,72,27,97,0,100,29,135,18,359,87,460
51104128520,0,4,0,9,0,10,0,10,0,30,4,38,5,23,0,27,5,24,0,28,0,17,0,21,0,8,0,14,0,8,6,10,0,0,0,0,11,134,14,156,0,11,0,15,0,7,0,7,6,42,0,49,10,22,4,35,4,22,0,27,0,24,0,28,0,12,3,14,0,14,0,13,0,3,0,3,25,151,6,185,0,16,3,17,0,18,0,18,3,73,8,86,12,49,3,64,9,43,0,54,0,41,0,43,8,13,9,30,3,16,6,24,0,6,0,6,35,283,20,342
51104128521,0,19,0,19,0,16,0,18,5,14,8,20,0,15,8,27,7,16,5,26,0,13,4,14,0,16,0,17,0,0,0,9,0,0,0,0,14,105,24,148,0,7,7,14,0,11,0,17,4,12,10,28,7,11,7,31,3,14,10,29,0,14,5,22,7,12,4,19,0,4,0,4,0,0,0,0,32,91,37,156,0,27,7,32,0,28,4,28,8,25,17,47,12,25,15,51,8,30,9,47,3,25,7,39,7,33,4,38,0,7,0,12,0,0,0,0,44,195,62,300
51104128522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
51104128523,0,12,4,15,0,12,0,14,4,26,3,29,0,19,3,24,0,19,0,21,3,30,3,45,3,21,0,27,0,15,0,14,0,4,0,3,21,150,18,190,0,5,0,13,5,13,0,15,0,28,3,28,3,13,0,19,4,19,4,28,12,28,6,41,7,25,6,34,3,14,0,18,0,10,5,10,27,153,16,201,4,18,0,28,4,20,0,28,0,50,6,55,8,30,3,45,9,39,0,45,11,62,6,80,11,47,4,58,4,26,0,30,0,16,6,16,50,299,33,388
51104128524,3,6,0,11,0,5,0,9,0,19,0,22,0,12,0,16,5,13,6,22,3,17,4,24,0,3,0,5,0,5,0,4,0,0,0,0,9,82,12,108,0,0,0,0,0,5,0,5,8,16,4,22,0,15,0,13,3,12,0,17,6,15,0,17,0,3,0,3,0,11,0,6,0,0,0,3,13,75,8,100,3,11,0,12,4,13,0,13,9,36,5,44,0,26,4,26,8,24,3,37,3,30,4,43,0,11,0,13,0,12,0,12,0,0,0,3,23,160,22,204
51104128525,0,12,0,14,0,4,0,8,0,13,6,17,0,10,0,13,0,17,6,18,4,32,4,37,3,31,0,33,0,30,3,41,0,9,0,9,17,157,20,187,0,4,0,11,0,12,0,7,0,20,4,20,8,5,0,14,6,11,3,26,9,27,4,42,9,40,3,51,4,40,5,50,0,11,3,15,32,169,27,234,0,16,5,20,0,12,0,18,0,34,3,39,8,13,0,28,8,28,7,45,13,58,10,77,9,69,3,87,6,73,7,88,0,21,3,28,50,329,48,424
51104128526,0,10,3,17,4,13,3,14,0,22,0,28,3,28,6,39,3,29,4,37,9,27,5,35,7,23,0,35,0,19,0,19,7,3,0,9,28,179,16,230,0,6,0,6,3,18,0,21,0,24,0,32,5,32,3,38,10,38,0,48,11,25,6,35,3,20,0,29,3,23,0,27,0,13,0,14,33,199,18,251,0,18,3,23,4,30,5,34,0,52,3,56,5,59,7,77,11,63,10,77,18,47,3,77,11,44,6,63,3,44,0,50,10,14,0,24,64,379,39,478
51104128527,0,13,4,21,0,12,0,14,0,16,5,22,3,17,4,21,3,29,4,36,3,31,6,40,8,14,3,19,4,19,0,22,0,3,0,3,18,151,25,195,0,24,0,24,0,13,0,17,3,21,0,23,5,27,0,34,10,25,3,33,6,21,5,32,3,17,0,18,0,15,0,15,0,0,3,4,27,160,18,209,0,36,3,40,0,26,0,29,3,40,5,42,7,40,12,60,5,50,4,65,13,53,8,76,11,30,4,42,5,30,0,36,0,4,3,7,46,316,43,402
51104128528,0,6,0,11,0,9,0,10,0,18,0,19,0,3,0,8,4,7,0,11,6,20,0,23,0,9,3,13,3,10,0,17,0,6,0,7,17,90,10,116,0,10,0,10,0,13,0,13,0,12,0,15,0,6,0,13,7,13,6,24,3,11,0,17,5,15,0,20,0,10,4,13,0,4,0,4,19,98,5,124,0,17,0,16,4,20,0,25,0,32,3,40,0,11,0,17,7,21,0,34,13,32,0,45,5,28,6,32,8,18,0,30,0,7,0,9,38,185,15,240
51104128529,0,6,5,11,0,12,5,15,0,13,0,13,0,9,9,20,0,17,10,26,4,14,7,22,4,12,4,17,0,7,0,9,0,3,0,3,15,90,38,141,0,8,0,13,0,16,0,19,0,7,5,11,3,12,11,29,7,19,9,33,4,16,4,29,0,6,0,14,0,3,0,11,0,5,0,5,19,104,31,157,0,20,8,28,0,26,3,31,0,24,7,25,3,21,22,51,10,36,15,61,10,32,11,55,6,17,7,27,0,13,0,14,0,6,0,6,33,190,75,300
51104128530,0,4,0,5,0,12,0,12,0,17,4,29,0,15,3,24,0,15,3,18,4,16,0,18,0,3,0,11,0,3,0,3,0,3,4,7,6,93,15,116,0,12,0,15,0,9,0,9,0,14,0,13,4,12,0,16,0,13,0,20,4,18,3,26,3,9,0,14,0,8,0,10,0,4,0,3,14,100,10,122,0,17,0,12,0,17,0,17,3,33,7,43,3,28,6,39,4,32,0,34,6,29,6,45,3,16,0,20,0,12,0,12,0,10,0,9,21,194,25,243
51104128531,0,4,0,7,0,5,0,6,0,19,0,24,0,14,4,24,0,14,3,21,0,24,4,33,0,12,0,16,0,8,0,8,0,0,0,0,6,111,15,133,0,9,0,11,0,11,0,14,0,14,7,19,0,15,0,14,3,16,3,24,3,22,0,27,5,19,0,28,0,0,0,3,0,3,0,3,19,112,13,141,0,17,4,15,4,14,0,15,0,35,7,45,5,30,3,37,5,30,7,37,4,47,4,58,5,29,5,41,5,10,0,14,0,3,0,3,28,223,31,276
51104128532,0,10,0,11,0,9,0,7,0,22,0,29,0,15,0,22,6,11,0,16,3,15,0,19,0,17,3,27,0,7,0,7,0,6,0,10,14,117,15,145,0,9,0,9,0,9,0,9,5,15,0,23,4,17,0,16,3,20,4,27,5,14,0,25,5,19,0,19,3,8,0,9,0,0,0,0,19,116,11,149,0,20,0,21,0,15,0,21,5,38,3,49,3,35,4,43,9,34,4,43,10,28,0,44,3,38,5,48,3,15,0,18,0,8,0,9,29,236,27,289
51104128533,0,10,0,10,0,9,4,15,0,14,5,18,0,7,9,11,4,18,7,31,3,18,3,25,0,18,5,20,0,5,0,7,0,3,0,3,7,99,26,139,0,7,4,10,0,3,3,7,0,8,7,20,4,11,6,21,4,16,0,21,0,14,0,14,4,10,0,18,0,7,0,7,0,0,0,0,17,82,21,119,0,13,4,20,0,16,6,19,3,25,10,40,3,19,13,32,8,32,7,42,4,28,5,38,4,29,5,37,0,13,0,10,0,8,0,4,26,186,44,251
51104128601,0,3,0,8,0,6,4,6,0,8,0,15,0,19,0,20,5,23,0,30,3,26,0,35,5,28,5,43,0,15,3,20,0,0,0,0,17,140,18,172,0,7,0,7,0,4,0,3,0,10,0,13,3,18,0,24,3,21,0,31,8,20,8,35,6,25,0,35,0,12,0,12,0,5,0,5,28,129,7,167,0,14,0,16,0,10,4,16,0,26,0,26,6,32,0,44,5,50,3,58,16,48,7,70,17,55,3,80,0,28,3,31,0,8,0,8,42,268,23,341
51104128602,0,17,0,26,0,13,3,20,3,14,12,27,0,25,3,29,3,24,0,25,0,23,9,29,0,8,5,11,3,14,0,12,0,0,0,0,18,136,38,183,0,10,0,7,0,10,0,15,0,18,13,29,4,23,6,35,5,22,3,28,4,23,0,21,0,11,4,18,0,4,0,3,0,0,0,0,16,114,30,161,0,20,4,29,0,25,5,32,4,34,25,56,8,46,16,65,3,44,7,55,0,41,7,57,0,23,9,30,3,18,0,19,0,0,0,0,31,249,70,345
51104128603,4,28,6,37,0,14,4,14,3,55,4,64,6,38,12,54,6,33,7,44,3,26,4,37,0,15,0,21,3,17,0,21,0,0,0,0,26,225,40,287,0,20,3,24,0,20,9,31,8,39,4,52,14,43,11,72,6,31,3,46,8,22,0,31,6,24,0,33,0,12,0,8,0,0,0,0,43,224,30,301,9,51,9,65,0,35,14,48,8,95,12,117,20,85,22,124,12,70,10,89,13,51,7,67,9,45,0,52,4,24,0,31,0,0,0,0,71,446,68,584
51104128604,0,19,0,19,4,11,0,18,0,18,0,18,0,11,0,11,4,30,3,30,9,35,0,47,4,14,0,21,0,4,0,4,0,0,0,0,21,141,12,174,0,12,0,15,0,9,0,13,0,13,3,19,4,9,0,14,6,35,5,41,10,28,0,31,4,17,0,22,0,0,0,0,0,6,0,6,32,132,6,160,5,30,0,38,5,24,4,28,0,29,0,35,8,23,0,33,3,62,5,77,21,59,0,82,7,34,0,44,0,9,0,9,0,7,0,7,46,271,14,342
51104128605,0,3,0,7,0,8,0,8,0,17,8,21,0,9,3,16,10,10,0,20,11,30,0,37,6,19,0,24,0,3,0,5,0,0,0,0,22,107,9,146,0,14,4,13,0,11,3,8,0,14,0,17,0,12,0,17,4,28,0,36,3,23,0,24,4,13,0,14,0,10,3,18,0,0,0,0,18,119,8,149,0,17,6,22,0,21,3,19,4,35,3,43,0,19,6,27,13,40,0,51,12,50,0,67,5,30,0,43,0,19,6,20,0,4,5,10,43,233,18,291
51104128606,0,18,4,23,0,11,0,17,0,20,0,27,4,17,8,34,4,22,7,31,0,30,3,34,0,19,0,23,0,15,0,17,0,0,0,0,23,158,27,204,0,17,4,17,0,13,0,14,8,16,3,23,9,6,5,23,4,26,0,28,5,23,3,37,0,15,0,18,4,5,0,8,0,0,0,0,29,125,17,163,0,36,0,43,0,27,5,27,9,35,7,52,13,31,8,56,9,44,6,60,9,58,7,73,8,32,0,36,4,20,0,28,0,0,0,0,51,286,41,371
51104128607,0,10,3,16,0,8,4,9,0,9,7,19,4,9,4,16,0,18,3,18,0,21,0,23,0,12,3,11,0,4,4,13,0,3,0,3,6,93,29,127,0,7,6,13,5,11,9,22,0,15,8,21,4,11,11,21,9,18,0,27,11,20,4,32,0,12,4,16,0,10,0,7,0,0,0,0,26,112,34,171,0,16,10,27,5,22,6,32,0,25,14,40,7,20,12,39,9,33,5,47,12,39,9,53,0,29,6,35,0,13,8,18,0,3,0,3,37,207,63,296
51104128608,0,3,0,6,0,6,0,5,0,10,5,10,4,10,0,16,0,9,0,9,7,9,5,14,0,15,0,18,0,3,0,6,0,0,0,0,13,66,10,89,0,11,0,11,0,4,0,7,0,19,3,23,3,10,0,14,0,11,0,14,4,9,0,17,0,8,0,4,0,3,0,3,0,0,0,0,17,70,9,94,0,14,0,19,0,10,3,12,5,28,3,36,6,20,4,31,0,26,0,25,11,14,5,27,0,22,0,22,0,8,0,8,0,0,0,0,20,141,22,188
51104128609,0,39,8,50,0,24,0,27,0,35,3,41,13,57,10,71,16,69,14,92,14,47,3,62,0,25,5,28,0,12,4,13,0,6,0,6,43,313,43,396,0,33,0,36,0,17,0,24,9,51,3,58,19,55,7,79,14,69,5,89,15,55,8,79,5,28,0,32,0,3,0,9,0,3,0,3,56,314,29,398,0,75,10,81,0,47,3,55,10,91,8,103,23,112,16,147,28,130,19,179,23,105,11,138,6,46,4,58,0,15,5,23,0,7,0,7,98,624,71,792
51104128610,0,15,6,23,0,11,3,13,0,20,15,37,4,20,7,26,4,13,9,25,0,19,3,25,0,19,4,25,0,0,0,4,0,0,0,0,14,111,47,168,0,19,3,17,0,7,6,14,3,13,14,31,8,16,5,33,4,20,5,31,4,31,8,44,4,12,0,20,3,0,0,4,0,0,0,4,25,122,48,196,0,26,8,41,0,19,3,24,4,28,30,62,9,38,12,58,6,37,9,52,3,50,17,69,4,36,9,47,3,0,0,5,0,0,0,4,34,236,94,362
51104128611,0,6,6,10,0,6,0,10,0,12,9,18,0,5,6,16,0,5,3,17,0,10,5,20,3,8,0,9,0,6,0,9,0,0,0,0,11,57,38,102,0,0,0,6,0,6,0,12,3,18,8,23,0,5,7,7,0,11,4,12,0,9,4,12,0,3,3,9,0,8,0,9,0,3,0,3,8,58,25,92,0,10,4,15,0,16,5,17,3,23,18,44,5,12,12,24,4,19,8,29,0,20,11,30,9,11,3,17,5,13,0,13,0,3,0,4,22,120,60,198
51104128612,0,4,0,9,0,0,0,7,0,12,9,15,0,9,0,11,0,5,3,10,0,15,0,9,3,12,0,10,0,3,0,3,0,0,0,0,3,58,16,77,0,5,0,6,0,14,6,16,0,5,3,6,0,0,5,8,0,13,5,11,4,11,0,21,0,11,0,11,0,3,0,3,0,0,0,0,11,52,26,86,0,10,0,13,0,19,3,23,0,9,11,27,0,6,3,15,0,16,11,25,4,24,3,29,5,18,0,25,0,8,0,8,0,0,0,0,13,111,41,162
51104128613,0,15,0,14,0,7,21,28,0,18,73,90,0,18,49,71,0,15,22,41,0,20,12,30,0,19,6,21,0,8,0,8,0,3,0,3,3,109,187,308,0,8,0,8,0,3,0,3,5,20,3,22,0,13,3,20,3,18,3,26,3,13,0,19,0,18,3,16,0,5,0,3,0,0,0,0,13,95,21,129,0,19,0,23,0,8,27,34,0,38,75,117,0,31,57,90,4,34,25,67,4,33,13,49,3,28,0,35,0,10,0,12,0,3,0,5,23,209,207,434
51104128614,3,24,0,24,0,9,0,14,0,24,3,27,0,26,0,29,4,33,6,46,8,31,0,37,0,14,0,17,0,9,0,10,0,4,0,4,20,170,13,205,0,15,0,12,0,6,0,9,0,32,0,32,4,31,0,38,11,35,0,45,7,24,0,33,4,18,0,22,0,9,0,11,0,0,0,0,27,170,3,204,3,37,0,37,3,17,0,20,0,53,0,55,5,58,0,65,17,70,6,89,13,59,0,73,5,29,5,35,4,19,0,23,0,5,0,5,47,346,19,414
51104128615,0,14,4,17,0,0,0,4,0,6,3,15,0,11,0,17,0,12,0,9,0,22,3,20,0,9,0,11,4,0,0,3,0,0,0,0,5,77,15,92,0,11,3,13,0,9,0,5,0,10,0,10,0,14,0,16,0,11,0,14,4,18,4,22,0,17,0,17,0,3,3,0,0,0,0,0,5,87,17,108,0,24,6,29,0,6,0,6,0,14,5,20,5,26,7,34,0,24,0,23,4,33,10,43,0,21,0,26,4,3,3,11,0,0,0,0,13,157,28,199
