SA1_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50704118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50704118408,0,0,0,6,8,12,0,0,0,6,8,12,0,0,0,15,10,22,0,0,0,15,10,22,0,0,0,13,8,21,0,0,0,10,8,22,0,0,0,3,10,11,0,0,0,3,10,11,0,0,0,5,10,12,0,0,0,5,10,12,0,0,0,12,0,9,0,0,0,12,0,9,0,0,0,10,11,16,0,0,0,10,11,16,0,0,0,12,9,14,0,0,0,12,9,14,0,0,0,13,7,22,0,0,0,13,7,22,0,0,0,11,12,20,0,0,0,9,12,20,0,0,0,7,12,16,0,0,0,7,12,16,0,0,0,7,4,16,0,0,0,7,4,16,0,0,0,11,15,20,0,0,0,11,15,20,0,0,0,38,53,94,0,0,0,42,53,93,0,0,0,157,172,325,0,0,0,160,172,332
50704118409,0,0,0,14,12,23,0,0,5,12,12,26,0,0,0,17,11,23,0,0,0,17,11,23,0,0,0,22,6,29,0,0,0,22,6,29,0,0,0,20,19,38,0,0,0,20,19,38,0,0,0,6,10,16,0,0,0,6,10,18,0,0,0,15,7,20,0,0,0,15,7,17,0,0,0,13,14,27,0,0,0,17,14,26,0,0,0,10,13,23,0,0,0,10,16,27,0,0,0,20,22,41,0,0,0,19,22,45,0,0,0,14,18,34,0,0,0,14,18,34,0,0,0,19,18,39,0,0,0,19,18,39,0,0,0,18,20,34,0,0,0,15,19,41,0,0,0,19,19,37,3,0,3,18,22,44,0,0,0,61,65,123,0,0,0,62,65,124,0,0,0,254,253,509,7,9,19,265,258,522
50704118410,0,0,0,13,17,31,0,0,0,13,17,31,0,0,0,14,21,35,0,0,0,14,21,35,0,0,0,11,16,25,0,0,0,11,16,25,0,0,0,33,14,50,0,0,0,33,14,50,0,0,0,20,17,36,0,0,0,20,17,36,0,0,0,14,13,31,0,0,0,15,13,34,0,0,0,8,8,19,0,0,0,8,6,17,0,0,0,10,16,32,0,0,0,13,16,33,0,0,0,17,11,27,0,0,0,13,11,23,0,0,0,15,21,37,0,0,0,16,21,37,0,0,0,23,27,45,0,0,0,22,27,47,0,0,0,25,28,44,0,0,0,25,28,44,0,0,0,22,16,31,0,0,0,20,16,31,0,0,0,29,33,59,0,0,0,31,33,60,0,0,0,241,255,493,8,0,5,249,257,505
50704118411,0,0,0,9,3,17,0,0,0,11,3,17,0,0,0,16,15,27,0,0,0,16,15,27,0,0,6,18,9,26,0,0,0,17,9,26,0,0,0,11,17,29,0,0,0,11,20,30,0,0,0,9,10,24,0,0,0,9,10,24,0,0,0,0,4,7,0,0,0,4,4,8,0,0,0,8,10,14,0,0,0,8,10,14,0,0,0,11,15,26,0,0,0,11,15,26,0,0,0,13,9,20,0,0,0,13,10,23,0,0,0,17,17,30,0,0,0,17,17,30,0,0,0,19,13,31,0,0,0,19,10,33,0,0,0,13,11,22,0,0,0,13,11,22,0,0,0,15,12,22,0,0,0,15,12,22,0,0,0,39,40,77,0,0,0,39,38,75,4,0,3,190,182,375,0,4,9,193,191,384
50704118412,0,0,0,3,3,8,0,0,0,3,3,8,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,8,10,15,0,0,0,8,10,15,0,0,0,11,4,14,0,0,0,11,4,14,0,0,0,4,4,11,0,0,0,4,4,11,0,0,0,8,4,18,0,0,0,8,4,18,0,0,0,6,0,5,0,0,0,6,0,5,0,0,0,0,5,8,0,0,0,0,5,8,0,0,0,11,8,15,0,0,0,11,8,15,0,0,0,4,5,6,0,0,0,4,5,6,0,0,0,4,6,15,0,0,0,4,6,15,0,0,0,13,10,19,0,0,0,15,10,18,0,0,0,7,9,19,0,0,0,7,9,19,0,0,0,30,25,50,0,0,0,30,25,50,0,0,0,96,100,195,0,0,0,98,100,195
50704118413,0,0,0,6,9,15,0,0,0,6,11,14,0,0,0,3,11,16,0,0,0,3,11,16,0,0,0,17,12,24,0,0,0,17,12,24,0,0,0,10,12,26,0,0,0,10,12,26,0,0,0,4,13,14,0,0,0,4,7,18,0,0,0,9,10,17,0,0,0,9,10,17,0,0,0,12,12,20,0,0,0,10,12,21,0,0,0,10,8,17,0,0,0,10,8,17,0,0,0,10,4,13,0,0,0,10,4,13,0,0,0,10,13,26,0,0,0,10,14,27,0,0,0,10,14,22,0,0,0,10,14,22,0,0,0,11,8,19,0,0,0,11,8,19,0,0,0,16,11,26,0,0,0,16,10,22,0,0,0,27,35,61,0,0,0,31,35,67,0,0,0,151,167,321,0,4,6,151,168,326
50704118414,0,0,0,5,7,12,0,0,0,5,7,12,0,0,0,4,13,14,0,0,0,4,13,14,0,0,0,17,14,23,0,0,0,17,14,23,0,0,0,8,19,26,0,0,0,8,19,26,0,0,0,13,9,22,0,0,0,11,9,25,0,0,0,5,3,9,0,0,0,5,3,9,0,0,0,7,7,9,0,0,0,7,7,9,0,0,0,6,5,17,0,0,0,6,5,17,0,0,0,6,9,15,0,0,0,6,9,15,0,0,0,15,8,24,0,0,0,14,8,25,0,0,0,17,20,38,0,0,0,17,20,38,0,0,0,13,21,30,0,0,0,13,21,30,0,0,0,11,18,35,0,0,0,11,19,33,0,0,0,38,28,69,3,0,0,40,33,73,0,0,0,163,174,336,4,3,6,162,181,344
50704118415,0,0,0,5,3,5,0,0,0,5,3,5,0,0,0,13,7,20,0,0,0,13,7,20,0,0,0,9,0,11,0,0,0,9,0,11,0,0,0,11,9,18,0,0,0,11,9,18,0,0,0,8,12,24,0,0,0,8,12,24,0,0,0,6,0,3,0,0,0,6,0,3,0,0,0,5,10,12,0,0,0,5,10,12,0,0,0,9,8,14,0,0,0,9,8,14,0,0,0,9,4,12,0,0,0,9,4,12,0,0,0,9,5,14,0,0,0,5,5,15,0,0,0,8,12,21,0,0,0,8,12,21,0,0,0,9,8,19,0,0,0,9,8,19,0,0,0,8,14,23,0,0,0,8,14,23,0,0,0,29,31,63,0,0,0,29,31,63,0,0,0,128,127,259,0,0,0,127,127,258
50704118416,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,7,0,11,0,0,0,7,0,11,0,0,0,12,14,24,0,0,0,12,14,24,0,0,0,6,15,20,0,0,0,6,15,20,0,0,0,10,9,13,0,0,0,10,9,13,0,0,0,5,5,7,0,0,0,5,5,7,0,0,0,3,0,11,0,0,0,3,3,10,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,8,16,22,0,0,0,8,16,23,0,0,0,10,4,16,0,0,0,10,4,16,0,0,0,9,10,24,0,0,0,9,16,21,0,0,0,8,9,19,0,0,0,8,9,19,0,0,0,8,9,20,0,0,0,8,9,20,0,0,0,25,28,53,0,0,0,25,32,54,0,0,0,122,127,246,3,0,4,123,128,255
50704118417,0,0,0,8,3,14,0,0,0,8,5,17,0,0,0,7,6,13,0,0,0,7,6,13,0,0,0,10,10,21,0,0,0,9,10,20,0,0,0,7,13,22,0,0,0,7,13,22,0,0,0,6,8,17,0,0,0,6,8,17,0,0,0,8,4,12,0,0,0,10,4,17,0,0,0,3,9,13,0,0,0,3,9,13,0,0,0,13,6,17,0,0,0,13,10,17,0,0,0,7,5,8,0,0,0,7,5,8,0,0,0,11,14,21,0,0,0,8,16,22,0,0,0,15,9,25,0,0,0,15,9,25,0,0,0,5,8,17,0,0,0,5,8,17,0,0,0,8,13,32,0,0,0,8,13,32,0,0,0,26,20,46,0,0,4,30,18,49,0,3,3,141,128,272,0,5,9,149,130,280
50704118418,0,0,0,18,9,24,0,0,0,18,9,24,0,0,0,22,18,41,0,0,0,20,18,39,0,0,0,31,21,47,0,0,0,31,21,47,0,0,0,11,17,27,0,0,0,11,17,27,0,0,0,14,24,30,0,0,0,14,24,33,0,0,0,21,12,35,0,0,0,22,12,36,0,0,0,16,19,28,0,0,0,16,19,28,0,0,0,17,18,39,0,0,4,19,19,41,0,0,0,19,18,41,0,0,0,19,18,41,0,0,0,10,11,21,0,0,0,10,7,19,0,0,0,20,26,45,0,0,0,22,26,45,0,0,0,15,14,28,0,3,6,15,18,36,0,0,0,18,29,52,0,0,0,18,29,52,0,0,0,74,65,136,0,0,0,74,62,137,0,0,0,300,292,595,5,9,12,307,297,607
50705118601,0,0,5,6,9,18,0,0,0,4,7,22,0,0,0,10,12,18,0,3,0,11,14,25,0,0,0,0,15,15,0,0,4,6,16,17,0,0,0,11,7,21,0,0,3,16,5,21,0,0,0,12,12,18,0,0,0,12,12,22,0,0,0,5,9,14,0,0,4,13,13,15,0,0,0,13,5,19,0,0,0,13,10,22,0,0,0,4,8,15,7,0,3,6,7,15,0,0,0,3,9,14,0,0,0,9,9,14,0,0,0,14,8,19,0,0,3,11,14,28,0,0,0,16,8,26,0,0,0,16,8,26,4,0,4,17,14,28,0,0,0,17,11,30,0,0,0,8,12,17,0,0,0,8,15,20,0,0,0,37,44,87,0,0,0,36,44,88,6,4,12,164,170,335,10,11,25,179,187,367
50705118602,0,3,3,4,7,18,0,0,0,12,10,21,0,0,5,17,6,30,0,0,0,17,12,28,7,0,10,18,16,35,0,0,0,25,14,44,3,0,0,20,14,28,0,0,0,18,16,36,0,0,0,11,11,27,0,0,3,14,14,34,0,0,0,10,8,19,3,0,4,12,11,27,0,0,0,13,6,22,0,0,0,16,9,28,3,0,3,19,14,33,0,0,0,17,18,33,0,0,0,11,22,34,0,0,0,14,22,32,0,0,0,18,16,29,0,0,0,18,18,31,0,0,0,18,21,34,0,0,4,16,18,35,0,0,0,9,11,25,0,0,0,15,14,31,0,0,0,21,16,36,0,0,0,21,18,39,0,0,0,47,61,107,3,4,3,50,64,112,15,11,30,239,233,472,16,9,22,268,252,526
50705118603,0,5,3,10,6,17,0,0,0,8,7,21,0,5,5,9,3,15,0,0,3,11,7,20,0,0,0,10,17,24,0,0,0,10,17,25,0,0,0,12,13,20,4,0,4,16,13,25,0,0,0,8,3,14,0,0,0,8,7,13,0,0,0,15,3,19,0,0,0,15,6,22,0,0,3,15,8,21,3,5,3,12,16,28,0,0,0,14,9,24,6,0,3,15,16,30,0,0,0,5,16,16,0,0,0,5,16,18,0,0,0,3,10,19,0,3,3,3,14,22,0,0,0,11,6,18,0,0,0,15,6,19,0,0,0,12,7,16,0,0,0,14,7,19,0,0,0,8,9,26,0,0,0,8,12,25,0,0,0,48,37,83,3,4,4,49,45,91,3,8,13,175,158,335,16,15,31,199,179,375
50705118604,5,0,5,13,9,23,0,3,4,12,17,30,0,0,0,10,4,12,0,0,7,13,5,19,0,0,3,13,19,31,0,4,6,18,20,36,0,4,4,16,8,21,0,0,0,16,9,26,0,0,3,10,7,21,0,0,0,11,13,18,0,0,0,12,10,26,0,0,4,17,12,32,0,4,4,15,13,28,3,3,3,18,16,32,0,0,0,16,16,29,0,0,4,17,14,32,0,0,0,11,11,20,0,0,0,11,11,23,0,0,0,9,8,19,0,0,0,11,6,21,0,0,0,7,19,27,0,0,0,12,19,28,0,0,0,20,19,44,3,0,3,24,19,44,0,0,0,26,14,45,0,0,0,26,19,44,0,0,0,65,98,165,0,4,5,68,102,169,3,7,14,249,266,510,15,17,32,271,290,558
50705118605,3,0,3,22,12,28,0,0,6,19,16,38,0,0,0,19,6,30,4,0,9,25,13,32,3,0,3,21,16,41,0,3,4,25,21,45,0,0,3,14,22,34,0,0,3,14,26,42,5,0,6,9,7,24,0,0,0,13,9,27,0,0,0,9,11,21,0,0,0,9,14,26,0,0,0,15,16,32,4,0,7,16,17,36,0,0,0,18,18,38,0,0,5,22,23,38,0,0,0,18,20,34,0,0,6,18,22,35,0,0,0,20,21,35,0,0,0,22,21,40,0,0,4,12,14,29,0,0,0,16,19,32,0,0,0,11,13,29,0,0,0,11,14,29,0,0,0,22,19,42,0,0,0,22,19,44,0,0,0,51,57,109,0,0,0,55,55,107,14,9,17,265,255,518,16,12,31,294,274,570
50705118606,0,3,5,10,9,20,0,0,0,12,12,28,0,0,0,14,9,21,0,0,0,16,6,26,6,0,3,6,6,17,0,0,0,12,17,23,0,0,0,11,14,23,0,0,3,14,11,25,0,0,0,15,7,23,0,0,0,16,7,28,6,0,6,6,16,22,0,0,0,9,16,24,3,3,3,10,9,17,0,0,0,8,11,22,0,0,0,5,7,14,0,0,4,9,11,16,6,3,5,3,12,12,0,0,0,3,11,19,0,0,0,6,12,18,0,0,3,4,15,17,0,0,0,25,12,39,0,0,0,25,12,42,0,0,0,14,15,28,0,0,0,14,15,28,0,0,0,16,18,32,0,0,0,16,18,32,0,3,4,34,48,84,6,0,3,37,50,89,12,14,28,166,198,364,12,9,19,195,216,409
50705118607,0,0,0,8,14,24,0,0,0,8,14,24,0,0,0,4,6,7,0,0,0,4,6,10,0,0,0,9,9,12,0,0,0,9,5,19,0,0,0,8,9,15,3,0,3,9,9,16,0,3,4,7,6,15,0,0,0,11,4,18,0,0,3,13,11,20,0,0,0,12,8,24,0,0,0,13,12,20,0,0,0,12,16,27,0,0,0,5,0,12,0,0,0,5,0,12,0,0,0,6,12,18,3,0,3,9,12,21,0,0,0,5,6,14,0,0,3,8,11,22,0,0,0,9,13,15,0,0,4,11,10,19,0,0,0,12,13,23,0,0,0,11,16,32,0,0,0,12,10,24,0,0,0,15,10,21,0,0,0,24,28,50,0,0,0,25,28,52,4,5,10,134,131,266,11,8,18,145,148,296
50705118608,0,0,0,3,5,7,0,0,0,4,4,16,0,0,0,4,10,17,0,0,0,8,9,23,0,3,3,4,0,7,0,0,0,4,7,10,4,0,4,6,6,6,0,0,0,10,6,12,0,0,3,4,10,13,0,0,0,3,8,15,0,0,0,12,5,18,0,0,0,9,5,23,0,0,0,0,3,4,3,0,6,6,5,10,0,0,0,4,11,7,0,0,0,4,11,7,0,0,0,6,4,13,0,0,0,6,0,13,0,0,0,5,9,14,0,0,0,5,9,12,0,0,0,10,9,18,0,4,4,10,12,18,0,0,0,3,17,26,0,0,0,3,19,23,0,0,0,10,11,20,0,0,0,10,11,20,0,0,0,26,31,55,7,0,7,36,29,64,11,3,15,107,126,229,14,8,16,125,137,260
50705118609,0,0,0,8,14,22,0,0,0,6,14,23,0,0,0,11,8,20,0,0,4,13,15,29,0,4,4,13,11,19,0,0,4,14,18,28,0,0,0,11,11,20,0,4,0,13,6,18,0,0,4,12,7,17,0,0,0,9,11,20,4,0,4,14,13,27,0,0,0,16,7,31,0,0,0,11,5,22,0,5,6,14,9,22,0,0,0,11,11,20,0,4,9,10,17,32,0,0,0,11,16,28,0,0,0,13,16,29,0,0,0,7,11,19,0,0,6,8,12,20,0,0,0,14,19,33,0,0,0,14,19,33,0,0,0,24,18,40,6,4,3,26,20,47,0,0,0,20,22,39,0,0,0,21,17,38,0,0,0,58,74,132,5,8,13,63,85,148,8,6,18,214,244,452,23,25,45,247,270,517
50705118610,0,0,3,13,12,19,0,0,0,11,12,25,9,0,9,18,15,29,0,0,0,19,17,39,0,0,0,12,15,30,0,0,0,17,15,30,4,0,5,20,15,32,0,0,0,23,18,41,0,0,5,8,13,22,0,0,0,13,14,27,3,0,3,16,15,30,0,0,3,17,15,34,0,0,0,11,13,28,0,0,0,13,18,30,0,0,0,14,12,21,0,0,0,14,14,26,0,0,0,14,10,22,0,0,0,11,13,26,0,0,0,10,9,19,0,0,0,10,8,19,0,0,0,19,16,37,0,0,0,19,18,40,0,0,5,12,12,26,0,0,0,16,16,31,0,0,0,17,17,37,0,4,4,17,18,36,0,0,0,34,46,79,0,0,0,34,46,79,14,11,28,209,226,435,10,6,21,231,242,473
50705118611,0,0,0,7,11,18,0,0,0,7,11,17,0,0,0,4,10,19,0,0,0,4,10,19,0,0,0,10,17,28,0,0,0,10,17,28,0,0,0,13,10,26,0,0,0,13,10,26,0,0,0,7,4,14,0,0,0,9,6,16,0,0,0,11,9,20,0,0,0,11,9,20,0,0,0,6,7,12,0,0,0,8,7,15,0,0,0,11,11,20,0,0,0,15,11,23,0,0,3,7,6,14,0,0,0,6,7,13,0,0,0,7,8,15,0,0,0,7,8,15,0,4,4,10,9,16,0,0,0,10,11,19,0,4,4,5,10,18,0,0,0,5,8,16,0,0,0,12,16,34,0,0,0,10,16,36,0,0,0,35,32,64,0,0,0,34,37,73,6,3,10,146,165,313,3,0,3,159,174,332
50705118612,0,4,5,6,11,22,0,0,0,10,14,26,0,0,5,11,10,11,0,0,0,10,6,14,0,0,0,11,5,14,0,0,0,11,5,17,0,5,5,8,7,20,0,0,7,10,13,24,0,0,0,10,8,19,0,0,0,10,8,19,0,0,0,12,4,22,6,0,5,20,7,25,0,0,0,3,9,12,4,0,4,4,9,18,0,0,0,10,9,19,3,0,5,12,13,24,0,0,0,8,5,13,0,0,0,6,5,13,0,0,0,9,6,12,0,5,5,9,13,16,0,0,0,12,15,20,0,0,0,11,15,25,0,0,0,9,13,25,0,0,0,9,17,23,0,0,0,3,14,15,0,0,0,5,14,19,0,0,0,32,36,70,0,0,5,39,45,77,8,12,19,142,154,299,14,9,23,169,173,340
50705118613,0,0,0,10,8,13,0,0,0,10,8,13,0,0,0,8,9,22,0,0,0,13,9,25,0,0,0,11,5,14,6,0,6,13,5,17,0,0,0,8,5,9,0,0,0,8,5,11,0,0,0,7,5,16,0,0,0,7,5,16,0,0,0,16,12,29,0,0,0,16,12,29,0,0,0,8,12,14,0,0,0,8,10,19,0,0,0,8,11,16,0,3,0,13,10,20,0,0,0,8,7,17,3,0,3,12,7,19,0,0,0,16,11,25,0,3,5,13,12,31,0,3,3,5,6,8,6,0,6,7,7,14,4,0,4,11,10,18,0,0,0,10,10,23,0,0,0,9,12,19,0,0,0,9,12,19,0,0,0,22,25,48,4,0,4,26,28,55,3,6,7,147,136,279,12,4,17,161,141,308
50705118614,0,3,3,13,12,23,0,0,0,13,10,26,0,0,0,11,10,22,0,0,0,11,10,22,0,0,0,9,15,25,0,0,0,14,15,29,0,0,0,10,7,14,3,0,8,13,6,19,0,0,0,0,5,8,0,0,0,0,5,8,0,0,0,6,15,20,0,0,0,10,14,22,0,0,0,13,14,30,0,0,0,14,13,30,0,0,0,11,8,18,0,0,0,11,8,18,0,3,3,10,3,13,3,0,3,13,5,20,0,0,0,9,18,28,0,0,3,15,19,30,0,0,0,3,4,10,0,0,0,3,8,12,0,0,0,6,0,10,0,0,0,10,0,13,0,0,0,10,3,18,0,0,7,11,6,18,0,0,0,15,22,36,0,0,0,15,23,33,6,8,14,127,134,260,14,6,18,145,152,292
50705118615,0,0,0,0,0,8,0,0,5,5,8,12,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,4,9,0,0,0,10,10,17,0,0,0,13,4,10,0,0,0,13,4,10,0,0,0,8,16,26,0,0,0,13,12,27,0,4,4,11,3,18,0,0,0,16,6,28,0,0,0,6,0,7,0,0,4,9,9,14,0,0,0,6,5,11,0,0,0,7,5,11,0,0,3,5,6,15,0,3,3,6,12,17,0,0,0,9,4,13,0,0,0,9,9,16,0,0,0,18,10,24,0,0,0,18,16,30,0,0,0,10,10,25,5,0,3,9,13,22,0,0,0,4,8,11,5,0,0,5,11,18,0,0,0,28,34,64,0,0,3,30,33,62,8,4,15,122,124,242,16,14,33,141,145,291
50705118616,6,0,6,14,11,27,0,0,0,16,16,30,6,0,4,16,12,23,0,0,0,18,11,31,0,0,4,15,21,35,4,0,3,19,19,39,0,0,0,9,12,23,0,5,5,9,20,26,0,0,0,13,9,24,0,0,0,18,7,23,3,0,3,12,13,25,0,0,0,16,15,30,5,0,0,14,17,34,0,0,0,19,19,40,0,0,0,20,18,37,3,0,3,17,17,38,3,0,3,15,11,29,0,0,4,20,13,34,0,0,0,22,15,36,0,0,0,31,11,38,0,0,0,16,15,34,5,0,4,21,16,36,0,0,0,16,17,36,0,0,4,16,19,44,0,0,0,19,16,35,0,0,0,19,16,35,0,0,0,44,42,95,4,0,7,48,47,95,18,12,31,253,240,492,15,11,25,288,255,550
50705118617,0,0,0,10,8,15,0,0,6,13,11,21,0,0,0,3,5,12,0,0,0,9,11,14,0,0,3,4,13,19,3,0,3,16,12,25,5,0,3,10,4,16,0,0,0,12,4,18,0,0,0,6,11,23,0,0,4,12,12,19,0,0,0,9,10,18,3,3,6,13,16,28,0,0,0,15,17,33,0,0,0,16,16,33,0,0,0,10,11,19,0,0,3,10,10,19,0,0,0,15,13,25,0,0,0,14,15,27,0,0,0,7,7,16,0,5,3,11,12,22,0,0,0,17,21,29,0,3,5,18,20,33,0,0,0,22,17,41,0,0,0,20,16,41,0,0,0,4,11,15,0,0,0,6,11,16,0,0,0,37,25,61,0,0,4,35,27,64,12,9,19,168,168,341,15,18,34,194,199,390
50705118618,0,0,0,4,4,9,0,0,0,5,6,12,3,0,3,5,8,13,0,0,0,11,6,18,0,0,0,10,9,17,0,4,3,11,5,19,0,0,0,12,3,14,0,0,0,11,3,15,0,0,0,9,3,18,0,0,0,9,3,18,0,0,0,7,12,19,0,0,0,12,9,21,0,0,0,3,6,4,0,0,0,3,6,4,0,0,0,3,10,11,0,3,3,0,11,13,0,0,0,9,3,11,0,0,0,9,7,12,0,0,0,9,5,14,0,0,0,9,9,17,0,0,0,10,13,19,0,0,0,11,13,24,0,0,0,13,19,30,0,0,3,13,18,36,0,0,0,15,20,32,0,0,0,15,19,27,0,0,0,24,25,46,0,0,0,27,25,53,6,8,14,131,124,249,7,13,20,144,141,286
