SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50705131324,66,33,24,40,38,11,5,0,0,222,9,8,7,10,8,0,0,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,9,8,13,16,6,8,3,0,0,57,7,0,0,7,7,0,0,0,0,23,83,34,36,60,57,12,6,0,0,297,90,26,32,48,36,3,3,0,0,241,7,6,3,12,6,3,4,0,0,52,0,0,0,4,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,7,11,8,14,19,12,4,0,0,71,9,5,0,5,4,0,0,0,0,23,108,42,39,62,56,19,7,0,0,330,157,56,58,87,71,16,7,3,0,458,10,18,17,25,20,8,6,0,0,98,0,0,4,4,7,3,0,0,0,18,0,0,0,0,0,4,0,0,0,6,10,17,17,25,21,15,7,0,0,121,16,5,0,8,10,6,0,0,0,47
50705131325,47,24,17,20,17,22,7,3,0,150,3,4,5,5,7,8,4,5,0,44,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,4,3,0,5,3,4,5,4,9,4,14,5,0,58,7,0,0,4,0,4,0,0,0,17,54,35,20,33,26,34,14,12,0,232,48,13,10,23,21,18,9,0,0,134,9,6,7,10,4,8,3,0,0,41,0,0,0,8,0,9,4,0,0,18,0,0,0,0,0,3,4,0,0,4,9,5,7,13,6,12,9,0,0,63,0,0,0,0,0,4,0,0,0,8,53,20,13,37,32,33,14,3,0,209,87,37,22,45,36,41,15,8,0,290,10,14,9,12,15,14,15,7,0,88,0,0,0,6,7,9,3,0,0,21,0,0,0,0,0,4,4,3,0,11,10,11,9,18,14,24,20,7,0,117,10,0,0,4,0,9,0,0,0,27
50705131326,83,29,25,31,22,16,3,3,0,218,13,6,5,6,7,8,3,0,0,52,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,3,3,0,5,13,6,5,9,10,7,8,3,0,62,0,3,4,5,4,0,0,0,0,22,100,35,37,50,38,25,12,5,0,301,64,33,30,30,28,10,7,5,0,205,8,9,3,12,11,9,9,4,0,60,0,5,6,0,3,5,0,0,0,17,0,0,0,5,0,0,5,0,0,10,8,15,9,18,14,11,10,4,0,81,5,0,3,4,0,0,0,0,0,8,73,43,40,50,49,18,18,7,0,299,148,56,54,62,58,24,13,10,0,423,19,14,6,23,23,15,11,5,0,115,0,5,6,5,5,5,4,0,0,24,0,0,0,5,0,0,3,3,0,13,19,14,15,26,25,20,19,8,0,144,3,3,10,8,5,0,3,0,0,30
50705131327,77,21,58,29,8,7,0,0,0,196,15,0,10,6,4,5,0,0,0,42,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,5,0,0,0,5,15,0,10,6,4,8,3,0,0,50,13,3,5,10,0,3,0,0,0,34,104,21,81,42,14,12,3,0,0,280,71,28,75,23,8,4,0,0,0,217,10,6,12,12,0,7,0,0,0,41,0,0,4,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,6,5,16,12,5,9,0,0,0,62,10,0,8,5,0,0,0,0,0,21,89,34,104,35,19,15,0,0,0,298,155,44,138,52,21,10,4,0,0,409,21,3,21,19,7,11,0,4,0,84,0,3,8,0,0,0,3,0,0,20,0,0,0,0,0,3,0,0,0,3,23,5,31,19,4,16,5,4,0,108,16,3,15,11,10,0,0,0,0,58
50705131328,30,24,3,23,20,7,7,4,0,119,13,9,0,6,10,3,0,7,0,40,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,8,13,7,0,6,14,0,8,5,3,58,0,4,0,0,6,0,4,0,0,10,42,36,3,25,41,13,10,10,3,185,30,23,8,20,18,13,0,5,0,122,4,3,6,4,7,5,5,3,0,37,0,0,0,0,0,5,5,0,0,13,0,0,0,0,0,0,3,0,0,3,4,3,6,10,12,10,9,7,6,52,4,4,5,3,0,4,0,0,0,16,41,28,6,33,36,22,13,12,6,192,57,50,11,45,43,23,10,4,0,239,14,13,6,9,16,10,3,5,3,76,0,0,0,0,6,5,3,0,0,19,0,0,0,0,0,0,3,0,0,13,14,10,6,13,25,11,13,15,4,110,3,6,5,3,3,3,4,0,0,29
50705131329,60,17,23,30,17,8,4,0,0,150,12,3,8,6,4,4,5,3,0,42,0,0,3,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,12,3,6,18,4,4,11,3,0,57,0,4,0,3,3,0,0,0,0,12,73,23,28,45,22,11,16,7,0,218,48,14,28,25,8,10,10,0,0,150,3,4,10,7,3,3,7,0,0,47,0,0,0,5,4,6,0,0,0,17,0,0,0,0,0,0,3,0,0,11,3,9,14,18,5,10,13,4,0,76,5,0,5,4,0,3,0,0,0,22,63,20,47,43,21,19,24,8,0,247,105,28,50,53,28,12,18,0,0,295,15,10,13,17,11,4,14,4,0,90,0,0,3,13,4,5,4,0,0,31,0,0,0,0,0,7,3,0,0,8,15,17,19,32,12,15,22,8,0,135,11,4,5,4,8,3,0,0,0,35
50705131330,28,15,9,6,10,12,3,9,0,95,4,0,0,7,4,3,0,5,0,25,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,3,0,4,4,0,0,7,4,3,3,10,0,34,4,0,0,0,5,4,0,5,0,15,36,15,9,16,21,18,15,19,0,149,20,12,3,12,18,10,4,0,0,77,3,3,0,3,3,5,3,5,0,31,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,4,3,3,3,3,9,3,5,5,0,43,0,0,0,5,0,0,0,0,0,10,26,16,8,19,26,9,10,15,0,127,43,35,8,22,27,20,12,8,0,173,6,3,0,12,10,6,4,11,0,55,0,0,0,0,0,0,3,6,3,13,0,0,0,0,0,0,5,3,0,12,6,3,3,12,11,9,7,22,0,74,9,0,4,4,4,3,0,0,0,29
50705131331,22,27,8,7,13,27,9,4,0,119,0,0,0,4,12,5,8,5,0,35,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,8,10,3,0,45,0,3,0,0,5,9,4,0,0,21,27,35,13,14,20,44,19,3,0,183,17,19,11,3,27,14,8,0,0,106,5,3,0,4,3,9,5,0,0,35,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,5,3,0,4,6,17,5,0,0,47,0,0,0,0,0,6,0,0,0,17,24,28,14,13,38,43,16,6,0,165,45,46,21,13,38,41,14,3,0,226,5,3,0,8,17,19,9,5,0,67,0,0,0,0,0,4,6,3,0,16,0,0,0,0,0,0,0,0,0,0,5,3,0,11,16,29,16,4,0,89,3,4,0,0,5,13,5,0,0,31
50705131332,31,19,18,10,27,16,7,0,0,124,3,3,4,4,0,14,4,4,0,34,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,13,8,11,0,51,5,0,0,0,5,4,0,0,0,10,34,24,22,13,35,29,13,8,0,184,28,10,11,17,16,20,4,3,0,106,5,3,0,0,14,10,7,4,0,45,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,5,7,3,4,16,12,11,7,0,61,3,3,0,5,9,0,0,0,0,21,32,22,12,19,40,33,13,12,0,186,59,35,24,22,40,31,8,3,0,226,8,9,7,0,15,21,13,7,0,84,0,0,0,0,3,9,6,3,0,24,0,0,0,0,0,0,5,0,0,3,8,11,6,9,22,28,15,12,0,110,3,3,3,3,9,0,0,0,0,29
50705131333,58,39,24,35,24,5,0,0,0,190,10,13,0,9,9,4,4,0,0,42,0,0,4,0,0,7,3,3,0,11,0,0,0,0,0,0,0,0,0,0,10,13,0,8,11,8,3,8,0,52,3,4,0,4,5,0,0,0,0,21,68,49,30,42,36,21,7,8,0,264,42,29,19,24,20,14,4,0,0,162,5,7,4,14,3,7,0,0,0,46,0,0,0,0,3,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,5,7,9,14,13,5,0,4,0,59,5,0,8,4,5,0,0,0,0,24,56,41,40,44,34,18,3,4,0,250,102,67,53,62,45,20,7,0,0,356,15,17,6,17,14,8,4,0,0,83,0,0,5,0,7,5,5,6,0,25,0,0,0,0,0,0,0,0,0,8,15,17,10,26,20,13,5,6,0,109,14,7,4,7,10,0,0,0,0,49
50705131334,58,33,18,33,29,11,4,0,0,192,17,0,4,0,8,5,0,0,0,40,0,0,0,5,0,3,0,4,0,7,0,0,0,0,0,5,0,0,0,5,17,4,4,10,8,11,0,0,0,58,8,5,0,3,3,0,0,0,0,17,81,39,25,44,35,22,3,0,0,260,57,12,24,31,19,6,4,0,0,158,7,6,7,17,3,3,5,0,0,53,0,0,0,4,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,3,10,19,12,6,5,0,0,69,10,7,6,0,8,0,0,0,0,29,79,28,38,49,34,19,3,0,0,247,112,51,39,68,46,20,4,0,0,343,26,8,9,22,13,10,5,6,0,89,4,0,0,9,5,6,0,4,0,26,0,0,0,0,0,5,0,0,0,3,25,10,17,24,16,18,3,8,0,121,14,5,8,6,9,0,0,0,0,42
50705131335,31,13,21,20,11,4,4,0,0,107,0,0,8,0,0,7,0,0,0,21,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,0,4,0,0,23,0,0,7,3,3,0,0,0,0,16,39,15,33,25,14,9,6,0,0,150,38,17,20,18,12,12,0,0,0,111,4,4,13,8,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,11,11,10,4,4,0,0,0,40,4,0,0,0,0,3,0,0,0,6,45,27,36,24,17,16,4,0,0,161,70,33,40,36,24,12,3,0,0,217,6,4,14,7,7,6,3,0,0,54,3,0,3,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,3,11,8,17,11,4,10,3,0,0,65,7,0,3,3,3,5,0,0,0,21
50705131336,70,20,41,44,9,9,5,0,0,195,10,5,6,13,12,6,0,0,0,47,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,10,5,12,14,10,6,4,0,0,61,9,4,3,3,0,0,0,0,0,25,89,30,52,63,26,17,7,0,0,284,73,21,49,34,13,8,4,0,0,206,3,10,19,11,9,5,5,0,0,64,0,0,10,3,0,0,0,0,0,17,0,0,0,0,3,3,0,0,0,3,3,9,27,11,10,10,8,3,0,86,10,4,8,7,3,0,3,0,0,42,93,36,82,59,24,19,16,3,0,330,146,38,91,77,22,20,10,0,0,398,14,13,25,26,15,14,5,3,0,113,0,0,10,3,3,0,3,0,0,24,0,0,0,0,3,3,0,0,0,8,14,14,40,24,20,17,11,7,0,148,19,9,12,10,5,7,3,0,0,67
50705131337,10,0,5,12,5,0,0,0,0,32,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,7,7,13,8,5,0,0,0,44,17,4,6,9,4,0,0,0,0,42,3,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,5,11,12,5,0,0,0,0,50,22,6,17,19,4,3,0,0,0,69,0,0,7,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0
50705131338,19,12,3,5,14,7,7,8,0,77,0,0,0,0,4,0,10,3,0,27,0,0,0,0,0,3,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,3,0,36,0,4,3,5,3,0,0,0,0,18,22,17,16,12,25,18,15,9,0,131,15,6,7,3,13,14,6,4,0,62,3,4,3,5,3,9,3,0,4,32,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,5,0,0,7,4,4,3,0,5,9,8,0,6,44,3,6,0,8,0,0,0,0,0,14,23,18,15,11,18,13,18,4,6,126,33,19,13,12,24,18,14,6,0,142,8,8,6,0,9,11,7,4,4,57,0,0,0,3,3,3,6,3,0,21,0,0,0,0,0,0,5,3,0,6,3,8,6,7,10,8,22,12,6,83,9,0,7,9,6,6,5,0,0,31
50705131339,31,10,9,22,13,4,3,0,0,98,6,8,0,11,0,3,3,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,6,0,12,0,5,3,0,0,43,3,3,6,0,3,3,0,0,0,16,40,24,19,32,21,12,6,0,0,155,40,17,17,25,10,9,8,0,0,125,0,3,4,8,0,4,4,0,0,28,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,15,3,11,4,0,0,41,0,5,0,0,3,5,0,0,0,16,48,20,20,40,20,21,12,4,0,180,71,28,28,47,21,10,8,0,0,222,14,7,5,21,5,10,9,0,0,67,0,0,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,6,3,25,11,14,11,3,0,83,8,3,4,3,3,4,0,0,0,26
50705131340,40,32,16,27,28,9,0,3,0,160,8,5,5,0,12,4,4,3,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,5,5,0,13,10,6,4,0,49,8,4,6,4,0,0,0,0,0,23,54,47,14,29,40,23,10,8,0,228,43,26,19,26,38,22,3,0,0,175,4,3,8,3,10,6,4,0,0,37,0,0,0,3,4,0,0,0,0,10,0,0,0,0,4,3,0,0,0,12,3,3,4,8,11,4,8,0,0,55,0,4,0,0,0,0,0,0,0,13,49,31,26,35,51,31,6,0,0,239,84,64,27,53,63,34,8,3,0,334,14,9,7,8,22,8,5,3,0,77,3,0,0,3,6,0,0,0,0,18,0,0,0,0,4,3,0,5,0,11,11,9,13,12,28,17,9,7,0,103,9,9,6,5,7,0,0,0,0,36
50705131341,21,12,18,3,9,0,0,0,0,60,8,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,12,26,17,24,3,14,0,0,0,0,80,21,4,15,9,8,0,0,0,0,62,0,4,6,3,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,26,13,19,8,9,3,4,0,0,83,46,23,25,16,13,3,0,0,0,120,8,3,4,0,0,0,3,0,0,22,0,0,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,3,9,0,8,0,5,0,0,28,0,6,6,0,0,0,0,0,0,15
50705131342,60,20,27,40,24,10,6,0,0,184,17,0,4,3,8,3,5,0,0,42,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,3,12,0,7,5,9,3,5,0,0,52,0,3,0,5,8,0,0,0,0,19,75,24,36,51,38,15,12,0,0,254,66,15,25,35,16,8,4,0,0,177,9,0,9,10,8,3,0,0,0,43,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,11,3,12,17,7,5,6,0,0,59,7,0,6,5,0,0,0,0,0,14,83,21,42,57,28,12,9,0,0,245,127,34,54,79,43,8,9,0,0,359,21,10,14,16,19,3,6,0,0,90,0,0,0,3,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,7,25,9,17,24,15,8,7,0,0,107,8,4,9,7,9,0,0,0,0,33
50705131343,37,17,22,21,22,12,0,0,0,137,3,4,0,11,4,0,0,0,0,26,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,0,0,0,9,3,4,5,8,9,6,6,0,0,44,0,4,0,0,3,0,0,0,0,9,37,25,24,38,31,20,10,5,0,187,59,8,23,18,25,16,3,0,0,150,0,3,13,5,0,5,4,0,0,36,0,0,0,5,3,6,6,0,0,14,0,0,0,0,6,0,0,0,0,3,0,3,13,7,6,8,11,0,0,54,8,0,0,6,0,0,0,0,0,10,62,17,31,29,34,29,11,3,0,214,92,26,42,39,42,28,10,0,0,285,6,8,14,14,9,10,4,0,0,58,0,0,0,4,3,3,10,0,0,28,0,0,0,0,4,3,0,0,0,11,6,8,17,20,17,14,14,0,0,96,6,3,0,7,0,0,0,0,0,24
50705131344,81,40,30,55,24,13,8,0,0,254,9,3,3,9,6,14,7,0,0,56,0,0,0,0,6,3,0,6,0,11,0,0,0,0,0,0,3,0,0,3,9,4,3,9,11,13,9,3,0,66,7,4,0,5,5,0,0,0,0,18,99,51,39,69,40,27,21,8,0,344,114,36,36,47,40,20,4,0,0,293,8,8,3,18,11,5,0,4,0,57,0,0,3,0,4,0,3,4,0,12,0,0,0,0,0,0,0,0,0,8,11,5,7,17,12,3,4,5,0,75,3,3,8,0,0,6,0,0,0,18,129,38,47,68,52,32,13,7,0,384,199,77,62,101,63,34,8,3,0,550,25,7,12,26,17,19,3,3,0,109,0,0,0,0,3,0,10,4,0,26,0,0,0,0,0,0,3,0,0,8,20,13,12,29,21,20,15,9,0,138,7,7,5,8,9,6,0,0,0,40
50705131345,49,24,28,24,20,12,3,0,0,164,11,5,7,7,6,9,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,8,7,6,10,9,0,0,0,42,5,3,6,3,0,3,0,0,0,19,62,32,35,40,27,21,9,0,0,224,53,21,37,27,18,6,4,0,0,165,0,5,8,4,6,3,0,0,0,29,0,0,5,4,3,4,0,0,0,18,0,0,0,0,0,5,4,0,0,7,0,7,12,16,7,8,3,6,0,54,8,4,3,3,0,0,0,0,0,24,69,32,53,43,26,16,4,5,0,242,105,48,64,52,37,20,7,4,0,327,10,9,13,13,11,8,0,6,0,73,0,0,5,6,6,6,0,0,0,18,0,0,0,0,0,5,4,0,0,7,11,13,17,17,15,17,8,4,0,101,19,8,9,12,0,3,0,0,0,44
50705131346,16,13,10,5,16,14,0,0,0,83,3,3,6,0,6,4,9,0,0,26,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,3,3,3,0,5,11,12,0,0,40,3,0,0,3,0,0,0,0,0,13,21,20,12,16,15,28,14,3,0,128,14,11,9,9,9,18,7,0,0,79,0,3,3,0,5,6,0,0,0,21,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,3,3,0,3,7,7,0,0,33,0,3,0,0,0,3,0,0,0,8,16,18,9,16,20,25,9,3,0,121,33,31,18,17,23,33,7,0,0,159,4,6,7,3,8,12,10,0,0,47,0,0,0,0,0,5,8,0,0,12,0,0,0,0,4,0,3,0,0,9,4,6,6,3,11,16,18,4,3,74,7,4,0,5,0,3,0,3,0,19
50705131347,105,32,54,47,20,12,3,0,0,280,24,4,6,11,10,4,6,0,0,68,0,0,3,0,6,0,0,3,0,13,0,0,0,0,0,0,3,5,0,11,28,4,9,18,9,3,13,6,0,93,9,5,4,3,3,0,0,0,0,23,130,45,66,60,36,20,19,8,3,393,81,39,47,53,26,12,11,4,0,268,13,10,24,12,13,5,4,6,0,79,0,0,0,0,3,3,4,4,0,23,0,0,0,0,0,0,0,0,0,6,11,8,29,17,17,13,7,11,0,109,3,6,4,8,4,3,0,0,0,25,103,50,74,75,47,33,17,13,0,406,188,71,102,95,46,29,13,8,0,549,36,15,27,28,17,10,15,9,0,147,4,0,5,5,7,6,5,0,0,41,0,0,0,0,3,0,3,4,0,14,35,13,35,36,21,21,25,14,0,198,10,9,9,8,7,3,0,0,0,46
50705131348,52,30,20,35,18,3,0,0,0,155,12,7,5,4,5,3,0,0,0,34,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,7,6,4,12,3,4,0,0,39,4,0,0,6,3,0,0,0,0,6,64,34,29,42,32,5,4,3,0,212,70,24,37,31,18,0,4,0,0,188,9,6,11,10,9,10,0,0,3,57,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,12,9,11,13,7,10,0,0,3,67,0,0,4,0,0,0,0,0,0,3,88,34,53,43,25,13,0,3,3,262,126,49,54,65,31,5,5,3,0,342,20,16,17,17,7,11,0,0,3,92,0,0,0,0,6,0,0,0,0,16,0,0,0,0,3,0,0,0,0,4,21,11,19,17,20,11,3,3,3,110,3,0,5,4,3,0,0,0,0,18
50705131349,51,26,40,30,16,12,5,0,0,173,13,8,15,4,7,4,3,0,0,44,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,13,8,19,5,4,3,6,0,0,60,10,3,7,7,7,0,0,0,0,35,76,33,70,44,25,12,9,4,0,268,86,19,48,33,12,10,5,0,0,203,10,14,16,13,5,3,4,0,0,62,0,4,3,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,17,18,19,13,5,3,4,0,0,80,6,0,12,4,0,0,0,0,0,28,106,39,73,51,20,12,12,0,0,311,137,40,87,63,27,15,7,0,0,377,26,17,29,18,7,4,3,0,0,107,0,4,7,5,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,11,27,20,31,25,11,6,9,0,0,142,21,4,16,13,6,5,0,0,0,61
50705131350,95,37,34,48,24,22,3,0,0,258,12,12,9,16,6,6,8,0,0,68,0,0,0,3,0,3,4,3,0,9,0,0,0,0,3,3,0,0,0,6,10,12,9,17,10,14,12,9,0,85,11,3,6,14,0,8,0,0,0,43,115,49,50,75,41,42,18,5,0,391,90,39,41,48,33,14,3,0,0,268,3,10,18,18,12,10,0,0,0,70,0,3,0,4,8,8,3,0,0,23,0,0,0,0,4,3,0,0,0,9,3,13,15,21,20,19,3,0,0,101,6,5,0,5,3,0,0,0,0,28,105,59,60,72,51,30,5,0,0,397,185,73,78,86,58,34,5,0,0,523,13,24,26,29,16,19,8,0,0,136,0,3,0,4,4,7,9,3,0,36,0,0,0,0,4,5,0,0,0,14,17,22,28,34,29,28,17,8,0,186,20,13,11,20,6,9,0,0,0,72
50705131351,78,27,29,36,19,6,4,0,0,200,8,5,0,8,4,4,5,0,0,41,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,6,10,4,3,4,3,0,47,5,5,6,6,0,0,0,0,0,18,90,41,39,47,28,14,6,3,0,266,73,24,35,40,14,6,0,0,0,192,3,4,20,5,5,11,5,0,0,58,0,3,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,3,10,19,14,10,12,5,3,0,70,6,0,5,9,0,0,0,0,0,18,81,35,58,54,29,18,6,3,0,282,143,55,64,74,35,10,4,0,0,388,15,14,22,17,17,13,5,0,0,95,0,6,0,6,0,0,0,0,0,22,0,0,4,0,0,0,0,0,0,6,15,12,26,21,16,19,10,5,0,120,11,5,4,15,3,0,0,0,0,41
