LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA56090,4,14,11,38,56,20,17,14,16,25,225,0,0,0,3,4,4,12,19,0,10,10,13,79,0,0,0,0,0,3,4,4,5,8,5,8,33,3,3,10,21,15,61,73,31,11,12,3,36,280,0,0,0,0,0,0,4,0,0,0,0,464,470,11,13,30,54,50,289,799,706,558,670,672,802,4653,0,0,5,16,9,86,164,78,29,24,15,68,491,0,0,13,44,45,95,49,17,10,4,6,46,319,0,5,0,6,3,4,3,9,0,0,0,15,49,8,3,11,15,3,9,0,4,0,0,0,9,72,21,8,34,82,51,93,55,22,3,5,5,57,436,0,0,0,0,0,0,0,0,0,0,0,7,7,30,13,69,165,119,283,277,131,39,34,23,201,1375,91,48,137,488,651,1262,1803,1350,960,1045,957,1449,10249,6,0,0,3,0,12,54,118,143,233,217,3,789,0,0,0,10,9,35,56
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,9,0,0,3,0,6,28,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0
LGA56230,0,5,5,18,26,7,3,5,7,4,87,0,0,0,0,0,0,12,6,3,0,7,6,39,0,0,0,0,0,0,3,4,3,4,0,3,19,0,5,0,16,14,38,23,14,3,5,9,19,152,0,0,0,0,0,0,0,0,6,0,0,233,234,4,11,8,32,37,120,304,267,189,203,185,386,1745,0,0,0,5,7,43,41,18,11,6,0,14,135,0,3,20,26,23,36,21,3,0,0,0,15,153,0,0,0,5,0,0,0,0,0,0,0,5,14,3,6,15,21,5,5,8,0,0,0,0,4,63,14,6,47,66,47,53,36,6,4,0,0,36,315,0,0,0,0,0,0,0,0,0,0,0,8,8,17,11,76,131,84,140,102,26,7,3,0,82,682,52,37,113,343,469,645,753,484,329,343,280,720,4573,0,0,0,5,0,13,18,45,53,84,51,9,279,0,0,0,0,5,17,29
LGA56300,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,8,5,12,27,16,15,13,5,21,101,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,6,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,6,3,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,6,0,0,0,0,4,42,3,0,10,41,44,63,79,23,17,19,5,43,352,0,0,0,0,0,0,4,6,3,5,4,0,25,0,0,0,0,0,7,5
LGA56370,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,14,19,12,14,3,9,14,84,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,16,0,0,0,12,19,41,43,29,17,9,19,28,217,0,0,0,0,0,6,0,6,0,0,0,0,23,0,0,0,0,0,0,4
LGA56460,0,0,0,5,3,6,0,0,0,3,21,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,14,3,11,8,0,0,0,0,3,47,0,0,0,0,0,0,0,4,0,0,0,44,51,0,6,7,12,6,66,105,66,47,45,40,89,493,0,0,0,0,5,10,13,7,0,0,0,9,54,0,0,3,9,15,13,7,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,11,21,18,18,11,0,0,0,0,14,98,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,38,35,49,36,14,0,0,0,33,226,6,5,26,84,111,209,231,156,85,86,67,172,1231,0,0,0,0,0,3,10,22,12,24,13,0,89,0,0,0,0,0,7,14
LGA56580,3,0,7,14,18,11,11,14,51,12,159,0,0,0,0,0,4,3,4,0,9,4,4,24,0,0,0,0,0,0,0,0,0,3,11,4,17,0,3,0,3,3,15,23,11,14,10,23,24,138,0,0,0,0,0,0,0,0,0,0,0,260,260,16,3,9,4,16,58,152,186,160,472,1424,495,3002,0,0,6,3,5,8,41,23,17,35,37,36,207,0,3,0,6,12,30,29,7,5,8,9,14,119,0,0,0,0,0,0,0,0,0,4,0,0,8,5,0,3,0,0,3,3,0,0,0,0,7,30,18,6,12,20,26,17,35,16,8,9,8,15,188,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,18,31,40,69,106,49,32,55,56,74,551,63,18,41,82,137,318,559,412,331,748,1964,756,5426,0,0,0,0,0,0,3,12,23,55,191,3,290,0,0,0,0,0,20,23
LGA56620,0,9,3,4,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,11,10,8,0,0,0,0,14,69,0,0,0,0,0,0,0,0,0,0,0,37,38,0,0,0,38,21,26,16,0,0,0,0,66,172,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,14,13,4,3,0,0,0,0,0,12,52,0,0,0,0,0,0,0,0,0,0,0,23,28,0,4,19,21,6,8,6,0,0,0,0,45,104,0,3,24,70,37,49,23,16,3,8,7,141,373,0,0,0,0,0,0,0,0,0,3,9,0,16,0,0,0,0,0,0,0
LGA56730,0,9,0,16,19,3,5,0,0,8,57,0,0,0,0,0,0,0,0,0,0,4,3,18,0,0,0,0,0,0,0,3,0,0,0,0,8,0,7,7,13,20,23,9,7,0,0,0,19,100,0,0,0,0,0,0,0,0,0,0,0,94,99,0,8,5,26,25,96,211,161,99,119,64,201,1011,0,0,0,0,11,27,31,15,3,3,7,19,121,0,0,5,20,14,18,16,5,5,0,0,18,109,0,0,0,3,0,4,0,0,0,0,0,0,17,0,0,8,14,0,3,0,0,0,0,0,6,39,5,3,24,47,22,46,19,5,5,3,4,18,202,0,0,0,4,0,0,0,0,0,0,0,6,11,8,4,43,89,46,103,74,31,15,11,9,65,493,20,15,62,210,284,372,499,306,202,218,107,386,2695,0,0,0,0,9,4,19,44,44,54,33,0,208,0,0,0,3,9,17,20
LGA56790,0,3,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,3,4,6,3,4,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,28,28,3,4,4,14,13,32,69,33,17,17,20,58,285,0,0,0,0,0,8,12,3,0,0,0,0,27,0,0,5,6,3,4,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,5,4,7,0,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,22,3,0,0,0,13,89,19,9,21,80,104,116,169,89,44,40,43,131,867,3,0,0,0,0,7,13,16,10,13,11,3,84,0,0,0,0,0,6,14
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,4,4,4,0,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,4,13,13,6,0,4,0,12,60,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,5,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,0,4,3,6,5,9,26,113,48,203,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,4,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,3,0,4,4,0,0,5,9,40,4,0,3,9,9,12,30,16,19,45,172,64,382,0,0,0,0,0,0,0,0,4,0,10,0,19,0,0,0,0,0,0,3
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,15,6,6,0,4,11,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,6,0,0,3,5,12,25,11,6,11,9,20,112,0,0,0,0,0,0,0,0,0,4,5,0,19,0,0,0,0,0,0,0
LGA57080,4,6,9,19,10,3,0,11,7,0,73,0,0,0,0,0,0,4,0,0,6,8,4,23,0,0,0,0,0,0,0,0,0,5,3,0,9,10,3,7,23,3,22,22,7,10,7,4,9,121,0,0,0,0,0,0,0,0,0,0,0,108,105,14,5,6,40,24,97,151,130,54,167,195,155,1031,0,0,0,0,3,19,30,22,5,10,16,11,113,0,0,8,11,12,7,6,6,4,9,0,6,66,0,0,0,0,0,4,4,0,0,0,0,4,13,3,3,13,10,0,5,0,4,0,0,0,0,33,21,7,14,18,8,18,12,4,0,0,4,22,133,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,24,35,24,51,62,33,17,19,21,36,361,109,32,72,172,166,441,776,566,388,650,773,566,4707,0,0,0,0,0,5,54,197,178,349,446,8,1224,3,0,0,3,7,48,80
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,4,6,15,18,11,4,6,0,24,91,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,9,3,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,8,8,0,0,0,0,0,6,47,9,3,8,25,41,45,47,21,20,20,6,53,300,0,0,0,0,0,5,3,4,5,5,0,0,21,0,0,0,0,0,0,0
LGA57210,0,0,0,20,8,0,7,0,0,10,46,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,5,0,3,0,8,0,0,0,9,9,15,6,5,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,44,42,0,0,5,13,19,73,115,53,49,33,21,88,477,0,0,0,5,6,8,10,0,0,4,0,3,37,0,0,0,16,4,11,6,0,0,0,0,3,48,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,0,0,13,0,0,15,26,9,20,5,0,0,0,0,6,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25,43,27,38,19,5,3,3,4,21,181,14,9,34,128,141,234,279,118,90,51,48,179,1333,0,0,0,0,0,5,16,23,23,16,21,0,118,0,0,0,5,0,7,18
LGA57280,0,0,3,3,3,10,0,3,3,3,33,0,0,0,0,3,3,6,12,9,9,5,6,50,0,0,0,0,0,0,7,0,6,5,15,8,35,0,0,3,6,5,9,11,4,0,3,0,12,57,0,0,0,0,0,0,0,8,0,5,0,108,115,0,0,4,5,8,36,168,222,138,337,433,205,1563,0,0,0,0,0,11,38,23,10,16,14,11,131,0,0,8,10,4,12,6,10,0,7,0,0,54,0,0,0,0,5,0,0,0,0,3,0,4,13,3,0,6,6,4,0,0,0,0,0,0,4,19,9,3,35,30,18,17,19,7,4,4,0,15,158,0,0,0,0,0,0,0,0,0,0,0,10,8,11,5,50,45,28,50,64,39,14,21,15,38,382,20,8,59,68,60,125,342,385,277,638,741,407,3136,0,0,0,0,0,0,7,36,67,188,237,9,551,0,0,0,0,0,0,6
LGA57350,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,7,4,13,7,4,5,4,24,78,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,11,3,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,7,12,4,0,0,0,0,0,40,4,0,3,26,39,39,43,20,16,11,16,36,248,0,0,0,0,0,0,0,7,7,4,4,0,21,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,4,3,15,30,20,18,13,14,29,146,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,6,4,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,4,0,0,0,0,0,4,41,6,0,7,37,36,56,70,46,30,29,29,59,408,0,0,0,0,0,3,7,7,6,10,9,0,50,0,0,0,0,5,0,4
LGA57490,14,57,50,169,195,86,35,25,39,60,734,3,0,0,10,5,32,81,51,29,39,25,21,302,0,0,0,0,0,3,22,19,17,17,29,29,133,43,12,39,101,65,210,226,94,35,17,29,124,993,0,0,3,0,0,4,4,5,3,4,0,2034,2055,68,18,65,214,198,1069,3198,2607,1766,1994,1590,3055,15829,3,3,4,40,69,347,505,221,91,68,33,188,1570,0,10,76,278,177,361,181,40,15,12,3,91,1240,3,0,3,22,11,28,24,14,9,11,3,26,148,31,9,81,161,46,58,32,8,9,3,0,29,473,110,27,230,506,241,313,185,31,28,20,8,179,1880,0,0,0,5,5,0,5,0,0,0,0,31,49,154,48,398,1010,548,1109,927,314,142,116,54,542,5368,383,159,602,1915,2203,3932,6239,4369,2858,3109,2160,5043,32965,3,0,0,3,0,18,194,448,453,751,509,23,2412,0,0,3,10,13,79,156
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,3,0,0,0,5,19,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA57700,3,16,8,48,45,25,15,9,7,18,194,0,0,0,0,5,10,21,18,3,5,8,8,76,0,0,0,0,0,0,4,3,0,5,0,3,22,15,3,9,14,10,39,44,17,4,8,3,20,184,0,0,0,0,0,0,3,0,0,0,0,355,360,17,10,19,44,37,289,845,635,429,465,364,611,3750,0,0,0,6,15,56,101,45,14,10,6,29,282,0,6,17,45,24,68,35,13,5,0,3,14,225,0,0,0,0,3,3,5,3,0,3,0,8,28,4,0,11,11,6,13,12,0,0,0,0,8,69,16,9,31,55,20,44,34,6,10,5,0,28,263,0,0,0,0,0,0,0,0,0,0,0,7,9,28,6,68,113,74,180,185,66,26,21,10,102,876,91,30,130,279,341,798,1587,1094,715,710,515,991,7278,0,3,0,0,0,3,45,165,163,204,143,8,732,0,0,0,4,3,22,38
LGA57770,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,10,25,13,3,4,0,12,79,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,0,0,5,12,0,0,0,6,26,39,51,21,11,14,12,32,219,0,0,0,0,0,0,9,9,4,9,0,0,30,0,0,0,0,0,0,0
LGA57840,5,28,7,26,37,26,10,26,48,14,227,0,0,0,3,0,7,3,3,4,11,10,3,48,0,0,0,0,0,0,0,3,0,4,5,5,27,22,5,14,24,24,28,49,35,12,25,27,26,294,0,0,0,0,0,0,0,0,0,0,0,312,310,41,6,19,66,48,171,439,419,339,733,1414,541,4245,0,0,5,4,9,61,113,62,26,35,27,54,394,0,0,16,37,29,95,55,22,7,9,5,25,314,0,0,0,4,0,8,5,0,0,0,3,3,23,4,3,12,17,9,12,4,3,3,0,0,0,76,37,5,44,74,48,87,47,23,8,10,9,46,456,0,0,0,0,0,0,0,0,0,0,0,13,20,48,13,83,143,97,251,226,115,51,59,43,141,1282,170,55,150,356,393,991,1429,1072,838,1363,2165,1157,10146,0,0,0,0,0,6,50,120,187,314,497,3,1185,0,0,0,5,9,37,81
LGA57910,40,120,121,290,274,135,70,93,101,91,1356,0,0,0,7,14,35,63,34,16,38,24,38,270,0,0,0,0,0,8,22,17,27,20,29,24,164,122,32,72,265,154,326,384,148,82,77,99,199,1963,0,0,0,0,0,9,10,6,8,5,4,1664,1704,171,53,147,501,479,1824,3793,2875,2266,3430,4853,3088,23482,3,0,10,43,79,413,698,366,133,194,92,297,2333,5,22,98,323,222,482,370,106,35,46,17,183,1908,0,0,15,17,17,36,34,20,7,12,4,32,211,24,16,96,148,35,71,37,19,4,10,0,47,504,114,47,255,508,314,541,443,128,74,42,30,281,2777,0,0,4,3,0,3,7,0,0,0,0,65,79,152,88,472,1039,676,1551,1581,646,257,309,144,901,7810,648,286,832,2619,3201,6532,9366,6247,4465,6150,7076,6179,53607,3,0,0,0,0,32,333,918,987,1676,1917,25,5901,4,4,0,24,46,252,501
LGA57980,3,0,4,11,12,18,4,10,22,8,82,0,0,0,3,0,0,0,4,0,4,0,0,13,0,0,0,0,0,0,4,0,0,0,4,0,14,0,0,3,5,3,10,10,3,7,4,12,10,63,0,0,0,0,0,0,0,0,0,0,0,125,125,7,0,5,12,11,52,139,148,123,290,625,217,1634,0,0,0,3,0,15,43,39,14,27,22,20,184,0,0,0,9,7,32,24,10,6,11,4,14,121,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,3,3,0,4,5,6,0,0,0,0,26,6,0,16,21,8,17,22,7,5,3,3,11,125,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,16,38,21,65,99,59,17,43,24,49,469,46,15,36,98,115,305,514,427,326,602,1027,435,3949,0,0,0,0,0,4,12,29,57,135,256,0,493,0,0,0,6,5,19,28
