LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA56090,6,0,0,3,0,0,0,0,0,54,0,58,0,0,0,0,0,0,0,7,0,20,0,23,0,0,0,0,0,3,0,14,0,34,0,47,0,0,0,0,0,0,0,5,0,12,0,14,0,4,0,0,0,0,0,16,4,88,0,108,0,6,0,0,0,6,0,24,0,49,0,86,0,9,0,0,0,9,3,27,4,398,0,453,5,17,0,7,0,18,0,43,3,228,0,317,3,21,0,17,0,41,0,74,0,236,3,397,19,24,0,39,3,42,5,64,5,202,0,398,4,20,0,29,3,59,0,34,0,54,0,195,36,16,3,56,3,42,0,16,5,73,0,253,118,29,3,119,9,105,8,26,10,67,0,485,143,10,7,108,6,34,5,9,7,30,0,363,128,16,4,81,14,38,6,4,5,16,0,318,102,8,7,52,11,9,5,3,0,4,0,197,217,7,12,100,22,53,6,15
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,0,3,0,0,0,6,0,40,0,49,0,0,0,0,0,0,0,3,0,14,0,23,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,3,0,13,0,15,5,4,0,0,0,0,0,4,0,67,4,80,0,0,0,0,0,0,0,13,0,39,0,47,0,5,0,0,0,7,0,19,4,330,7,371,3,5,0,3,0,8,0,27,4,147,3,202,4,11,0,6,0,14,0,22,0,116,0,183,9,18,0,15,0,13,0,20,0,105,0,176,10,6,0,23,0,21,0,10,0,29,0,103,8,9,0,22,4,26,7,12,8,33,0,115,45,16,4,49,5,52,3,15,5,24,0,217,53,4,4,47,7,21,3,3,5,14,0,156,49,4,0,29,8,16,0,5,0,3,0,111,33,4,0,10,4,5,0,0,0,0,0,50,51,8,0,28,6,23,4,4
LGA56300,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,35,0,42,0,3,0,0,0,0,0,8,0,14,0,28,0,8,0,0,0,0,0,0,0,5,0,23,4,0,0,5,0,0,0,6,0,17,0,27,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,3,0,0,0,3,0,19,6,3,0,10,0,3,0,0,0,0,0,26,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,6,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,3,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,3,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA56460,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,41,4,47,0,0,0,0,0,3,0,3,0,23,0,37,5,6,0,10,0,9,0,8,3,15,0,55,4,5,0,10,0,5,0,0,0,21,0,48,5,5,0,7,0,4,0,3,0,3,0,25,5,5,0,11,0,3,0,0,0,3,0,26,22,4,0,14,3,11,0,0,0,8,0,68,12,0,0,7,0,3,0,4,0,4,0,27,15,0,0,10,0,7,0,0,0,3,0,36,13,0,0,4,0,0,0,0,0,0,0,21,13,0,0,11,0,3,0,4
LGA56580,0,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,21,0,29,0,0,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,14,0,64,0,82,0,3,0,8,0,6,0,12,0,61,0,98,0,8,0,6,0,3,0,12,4,81,0,114,0,9,0,6,0,8,0,28,5,90,0,143,0,5,0,9,0,7,0,16,0,34,0,78,3,6,0,8,0,9,0,14,0,79,0,117,12,15,0,18,0,25,0,30,0,95,0,196,23,11,0,34,3,4,0,19,0,56,0,150,27,11,0,21,3,19,0,18,7,37,0,139,30,7,0,12,0,11,0,9,0,24,0,89,191,51,3,121,10,114,7,71
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0
LGA56730,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,4,0,6,0,8,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,4,0,24,0,31,0,4,0,0,0,0,0,12,0,14,0,35,9,9,0,0,0,6,0,15,0,160,9,192,0,4,0,9,0,8,0,23,5,59,3,112,5,11,0,9,0,21,0,15,0,42,0,100,0,7,0,13,0,22,0,4,3,48,0,97,6,5,0,10,4,12,0,4,4,9,0,56,13,3,0,19,4,23,0,4,0,9,0,64,44,6,0,38,7,23,0,12,3,8,0,136,44,0,0,26,0,4,3,0,6,3,0,97,35,0,0,14,0,8,0,0,0,5,0,62,20,0,0,5,0,0,0,0,0,0,0,33,33,3,0,16,3,7,4,5
LGA56790,3,0,0,3,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,21,0,31,0,0,0,0,0,0,0,4,0,13,0,16,0,0,0,0,0,5,0,5,0,65,0,80,0,6,0,0,0,3,0,5,0,29,0,42,3,8,0,0,0,4,0,4,0,14,0,33,4,11,0,6,0,3,0,0,0,15,0,42,5,0,0,4,0,4,4,0,0,0,0,20,6,3,0,4,0,0,0,0,0,4,0,25,16,3,0,9,0,0,0,3,0,8,0,49,10,0,0,16,0,0,0,0,0,7,0,39,9,0,0,4,5,0,0,0,0,0,0,19,7,0,0,4,0,0,0,0,0,0,0,8,11,3,4,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,3,0,12,4,0,0,3,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,3,0,4,10,9,0,10,0,15,3,14
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0
LGA57080,0,3,0,0,0,0,0,3,0,63,0,73,0,0,0,0,0,0,0,3,0,16,0,19,0,0,0,0,0,0,0,5,0,11,0,21,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,3,0,29,0,35,0,4,0,0,0,0,0,12,0,11,0,33,0,7,0,3,0,6,0,15,0,54,0,93,0,20,0,0,0,13,0,33,6,46,0,117,5,31,0,14,0,25,3,19,6,62,0,160,7,50,0,30,0,48,5,21,5,61,0,233,13,14,0,49,6,49,0,16,0,29,3,177,29,12,0,62,3,33,6,4,5,29,0,185,197,35,0,129,12,86,3,16,0,53,0,530,178,22,0,97,12,37,0,16,0,23,0,387,187,14,5,59,5,32,3,10,4,23,0,339,157,8,6,40,7,13,0,0,0,17,0,250,446,26,10,128,31,136,3,34
LGA57140,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,22,5,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,4,0,3,0,6,0,4,0,21,0,0,0,3,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,6,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,5,0,19,0,33,0,0,0,0,0,0,0,9,0,9,0,15,0,0,0,3,0,3,0,8,0,90,0,109,5,5,0,5,0,10,0,7,4,36,0,73,3,3,0,4,0,15,0,12,3,29,0,66,6,7,0,13,0,5,0,5,3,19,0,58,9,8,0,10,0,4,0,5,0,3,0,36,4,3,4,6,0,4,0,0,0,7,0,34,23,6,0,22,4,7,0,0,0,0,0,75,23,3,0,21,3,0,0,0,0,0,0,62,7,0,0,11,4,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,15,21,0,0,13,0,6,0,0
LGA57280,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,8,0,0,0,15,0,21,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,8,0,6,0,12,0,25,0,0,0,0,0,9,0,5,0,0,0,15,0,0,0,0,0,10,0,0,0,3,0,18,6,6,0,11,0,13,0,0,0,4,0,43,36,5,0,23,6,24,0,3,4,8,0,101,67,5,0,29,3,5,0,0,0,3,0,116,105,0,0,33,5,22,0,0,0,0,0,170,83,5,4,20,5,9,0,0,0,5,0,131,237,7,11,41,20,18,0,6
LGA57350,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,4,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,5,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,31,0,36,3,0,0,3,0,4,0,0,0,11,0,23,0,0,0,0,0,3,0,0,0,8,0,14,0,3,0,5,0,0,0,4,0,5,0,17,4,0,0,0,0,3,0,3,0,0,0,8,7,0,0,3,0,0,0,0,0,0,0,15,7,6,0,8,0,10,0,0,0,0,0,35,6,0,0,3,0,3,0,0,0,0,0,20,5,0,0,4,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,7,9,0,3,3,5,0,0,0
LGA57490,3,0,0,0,0,4,0,4,0,207,0,221,0,0,0,0,0,0,0,5,4,72,0,78,0,0,0,0,0,0,0,12,0,59,0,75,0,0,0,0,0,0,0,12,0,43,0,59,0,0,0,0,0,6,0,21,0,254,4,293,7,5,0,0,0,12,0,53,5,174,0,246,0,13,0,6,0,27,0,103,10,1206,18,1388,11,26,0,8,6,64,3,118,12,710,6,963,12,52,8,45,6,133,8,127,22,542,4,945,40,68,6,128,9,144,13,112,23,471,10,1016,54,43,3,163,8,203,14,46,16,130,0,679,108,42,3,211,6,139,10,45,9,113,4,692,448,60,9,401,40,338,30,83,43,123,4,1582,453,36,21,351,52,80,34,20,19,43,0,1112,436,26,15,201,42,116,19,19,17,29,6,916,318,12,12,103,19,28,11,6,0,0,0,511,509,14,21,141,51,124,17,19
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,0,0,0,0,51,0,54,3,0,0,0,0,0,0,3,0,25,0,27,0,0,0,0,0,0,0,5,0,11,0,18,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,4,0,8,0,48,0,59,0,4,0,0,0,4,0,20,0,12,0,48,0,3,0,3,0,3,0,17,0,207,0,232,3,8,3,7,0,16,0,24,0,113,0,168,0,8,0,15,3,27,0,27,6,80,0,170,11,23,0,48,0,42,3,27,3,65,0,216,10,10,0,26,0,30,0,16,3,16,0,117,28,4,0,68,0,29,0,12,4,22,0,165,165,13,11,112,9,64,3,21,12,23,0,431,163,11,7,96,14,12,4,6,5,11,0,326,122,5,3,47,13,21,5,12,3,13,0,243,79,6,0,28,0,7,4,0,0,4,0,124,143,8,3,44,18,34,3,6
LGA57770,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,14,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,4,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,14,9,0,0,0,0,5,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA57840,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,14,0,22,0,31,0,0,0,0,0,0,0,3,0,14,0,15,0,0,0,0,0,0,0,6,0,68,0,78,0,3,0,0,0,0,0,23,0,49,0,84,0,9,0,4,0,10,0,29,4,187,4,251,4,10,0,4,0,14,0,41,0,140,4,210,3,25,0,3,0,25,0,40,0,160,3,261,12,35,3,58,0,51,4,55,0,166,0,378,16,20,0,44,0,35,0,24,3,76,0,224,33,24,0,56,4,43,0,24,0,81,0,273,120,31,0,128,4,96,0,54,4,118,0,562,187,22,7,125,9,41,9,28,4,60,0,488,177,21,3,71,8,51,3,18,0,39,0,402,138,19,0,47,6,17,0,10,4,24,0,258,497,38,9,214,23,143,11,53
LGA57910,3,4,3,4,0,0,0,9,6,402,3,432,0,4,0,0,0,3,0,14,3,136,6,157,0,0,0,0,0,5,0,35,6,89,0,136,0,0,0,0,0,6,0,19,3,50,0,82,0,3,0,5,0,0,3,59,4,418,4,502,0,20,0,5,0,10,0,95,7,232,3,374,0,46,8,5,0,31,7,175,17,1507,28,1814,9,88,0,27,0,99,3,190,15,887,9,1330,27,162,3,79,4,185,13,217,20,845,7,1565,67,255,9,293,4,209,19,214,11,727,20,1837,81,118,7,337,11,186,12,104,10,244,4,1115,192,124,5,342,26,169,15,106,10,282,4,1272,918,193,28,780,54,355,29,138,33,339,9,2885,987,115,8,613,70,132,18,77,9,166,8,2196,936,54,16,413,54,160,24,56,10,79,6,1815,737,33,16,215,40,46,13,22,3,44,0,1185,1917,115,37,581,109,294,35,121
LGA57980,0,0,0,0,0,0,0,0,0,24,0,29,0,0,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,27,0,28,0,4,0,0,0,5,0,8,0,14,0,26,0,5,0,0,0,3,0,6,0,64,0,76,0,7,0,0,0,0,4,13,0,47,0,74,0,9,0,5,0,6,0,17,0,65,3,107,6,9,0,7,0,10,0,14,0,66,0,112,0,6,0,9,0,12,0,7,0,23,0,69,9,10,0,20,0,20,0,14,0,48,0,118,29,13,0,50,0,27,4,26,0,46,0,192,57,10,3,52,3,14,0,16,6,34,0,196,71,8,0,29,0,23,0,7,0,14,0,151,69,5,3,18,3,8,0,7,0,12,0,133,256,25,0,87,15,70,5,30
