Month,Sex,Group,Reason for seeking assistance,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
DEC18,Male,Interpersonal,Family and domestic violence,1794.0,2940.0,785.0,560.0,264.0,89.0,139.0,231.0,6794.0
DEC18,Male,Interpersonal,Non-family violence,154.0,250.0,76.0,86.0,16.0,45.0,19.0,17.0,662.0
DEC18,Male,Health,Health,2534.0,3039.0,1121.0,607.0,712.0,384.0,186.0,200.0,8768.0
DEC18,Male,Health,Mental health issues,1707.0,2088.0,669.0,323.0,426.0,289.0,135.0,73.0,5699.0
DEC18,Male,Health,Medical issues,779.0,1088.0,443.0,195.0,217.0,138.0,67.0,67.0,2990.0
DEC18,Male,Health,Problematic drug or substance use,796.0,952.0,275.0,248.0,231.0,79.0,44.0,47.0,2669.0
DEC18,Male,Health,Problematic alcohol use,426.0,355.0,180.0,101.0,117.0,54.0,22.0,72.0,1327.0
DEC18,Male,Other,Other,2946.0,3783.0,1676.0,802.0,696.0,473.0,312.0,449.0,11120.0
DEC18,Male,Other,Transition from custodial arrangements,377.0,844.0,127.0,60.0,136.0,55.0,20.0,64.0,1682.0
DEC18,Male,Other,Transition from foster care and child safety residential placements,31.0,68.0,26.0,13.0,4.0,11.0,9.0,4.0,166.0
DEC18,Male,Other,Transition from other care arrangements,91.0,131.0,48.0,42.0,28.0,31.0,29.0,8.0,408.0
DEC18,Male,Other,Discrimination including racial discrimination,60.0,66.0,21.0,8.0,29.0,1.0,1.0,2.0,188.0
DEC18,Male,Other,Itinerant,294.0,501.0,176.0,68.0,219.0,91.0,6.0,69.0,1420.0
DEC18,Male,Other,Unable to return home due to environmental reasons,209.0,178.0,88.0,63.0,39.0,21.0,19.0,7.0,624.0
DEC18,Male,Other,Disengagement with school or other education and training,229.0,213.0,50.0,72.0,91.0,11.0,9.0,14.0,689.0
DEC18,Male,Other,Lack of family and/or community support,1719.0,1884.0,1001.0,441.0,220.0,311.0,145.0,193.0,5907.0
DEC18,Male,Other,Other (not elsewhere classified),738.0,876.0,459.0,258.0,68.0,50.0,108.0,159.0,2716.0
DEC18,Male,Not stated,Not stated,215.0,74.0,10.0,50.0,0.0,5.0,4.0,10.0,363.0
DEC18,Male,Total,Total Clients,9091.0,11833.0,4996.0,2224.0,2327.0,1046.0,683.0,1131.0,33256.0
DEC18,Total,Accommodation,Accommodation,11725.0,15587.0,6765.0,2401.0,3904.0,1668.0,944.0,1436.0,44359.0
DEC18,Total,Accommodation,Housing crisis (e.g. eviction),7915.0,10548.0,4231.0,1478.0,2256.0,1070.0,571.0,643.0,28686.0
DEC18,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4282.0,7350.0,3225.0,1136.0,1536.0,784.0,440.0,891.0,19622.0
DEC18,Total,Accommodation,Previous accommodation ended,3289.0,3998.0,1791.0,737.0,408.0,716.0,313.0,260.0,11506.0
DEC18,Total,Financial,Financial,10483.0,14070.0,6086.0,2514.0,1473.0,1106.0,853.0,949.0,37480.0
DEC18,Total,Financial,Financial difficulties,7731.0,11277.0,4741.0,1944.0,968.0,803.0,624.0,677.0,28729.0
DEC18,Total,Financial,Housing affordability stress,5968.0,8008.0,3817.0,1159.0,437.0,774.0,567.0,471.0,21190.0
DEC18,Total,Financial,Employment difficulties,990.0,1245.0,566.0,269.0,129.0,82.0,95.0,134.0,3509.0
DEC18,Total,Financial,Unemployment,2296.0,2440.0,1257.0,679.0,484.0,217.0,166.0,201.0,7739.0
DEC18,Total,Financial,Problematic gambling,105.0,67.0,33.0,6.0,21.0,6.0,4.0,2.0,244.0
DEC18,Total,Interpersonal,Interpersonal Relationships,10709.0,16563.0,4934.0,3632.0,2284.0,1026.0,801.0,1311.0,41192.0
DEC18,Total,Interpersonal,Time out from family/other situation,2033.0,1916.0,1097.0,795.0,182.0,415.0,204.0,324.0,6963.0
DEC18,Total,Interpersonal,Relationship/family breakdown,5523.0,5479.0,2243.0,1487.0,596.0,630.0,588.0,373.0,16906.0
DEC18,Total,Interpersonal,Sexual abuse,393.0,477.0,145.0,210.0,62.0,28.0,29.0,23.0,1366.0
DEC18,Total,Interpersonal,Family and domestic violence,7001.0,13019.0,3164.0,2709.0,1639.0,419.0,473.0,1043.0,29419.0
DEC18,Total,Interpersonal,Non-family violence,418.0,716.0,183.0,223.0,33.0,114.0,62.0,77.0,1825.0
DEC18,Total,Health,Health,5635.0,6760.0,2433.0,1489.0,1530.0,836.0,498.0,430.0,19580.0
DEC18,Total,Health,Mental health issues,4051.0,4954.0,1532.0,823.0,1061.0,655.0,388.0,138.0,13578.0
DEC18,Total,Health,Medical issues,1718.0,2364.0,980.0,480.0,480.0,325.0,157.0,158.0,6656.0
DEC18,Total,Health,Problematic drug or substance use,1472.0,1721.0,506.0,526.0,343.0,138.0,106.0,92.0,4897.0
DEC18,Total,Health,Problematic alcohol use,693.0,568.0,317.0,241.0,165.0,79.0,47.0,151.0,2261.0
DEC18,Total,Other,Other,6955.0,8425.0,3781.0,2012.0,1429.0,951.0,688.0,1062.0,25265.0
DEC18,Total,Other,Transition from custodial arrangements,580.0,1078.0,175.0,92.0,167.0,70.0,33.0,89.0,2283.0
DEC18,Total,Other,Transition from foster care and child safety residential placements,81.0,193.0,66.0,35.0,12.0,16.0,14.0,27.0,444.0
DEC18,Total,Other,Transition from other care arrangements,216.0,266.0,92.0,76.0,44.0,52.0,35.0,19.0,800.0
DEC18,Total,Other,Discrimination including racial discrimination,151.0,156.0,45.0,23.0,60.0,5.0,5.0,4.0,449.0
DEC18,Total,Other,Itinerant,582.0,902.0,329.0,117.0,356.0,162.0,8.0,121.0,2572.0
DEC18,Total,Other,Unable to return home due to environmental reasons,476.0,451.0,212.0,147.0,116.0,42.0,61.0,17.0,1522.0
DEC18,Total,Other,Disengagement with school or other education and training,595.0,476.0,111.0,126.0,234.0,22.0,24.0,48.0,1636.0
DEC18,Total,Other,Lack of family and/or community support,4449.0,4896.0,2445.0,1220.0,551.0,685.0,418.0,524.0,15171.0
DEC18,Total,Other,Other (not elsewhere classified),1695.0,2066.0,1032.0,644.0,210.0,96.0,177.0,396.0,6316.0
DEC18,Total,Not stated,Not stated,306.0,208.0,18.0,91.0,0.0,7.0,5.0,18.0,647.0
DEC18,Total,Total,Total Clients,22359.0,31627.0,11712.0,6202.0,6020.0,2218.0,1565.0,3060.0,84570.0
NOV18,Female,Accommodation,Accommodation,7268.0,9357.0,4013.0,1455.0,2481.0,980.0,577.0,867.0,26942.0
NOV18,Female,Accommodation,Housing crisis (e.g. eviction),4945.0,6512.0,2657.0,866.0,1514.0,661.0,354.0,412.0,17897.0
NOV18,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2626.0,4311.0,1804.0,678.0,893.0,443.0,272.0,533.0,11552.0
NOV18,Female,Accommodation,Previous accommodation ended,2008.0,2384.0,1037.0,438.0,272.0,415.0,191.0,144.0,6888.0
NOV18,Female,Financial,Financial,6424.0,8769.0,3629.0,1568.0,917.0,625.0,553.0,596.0,23048.0
NOV18,Female,Financial,Financial difficulties,4763.0,7164.0,2900.0,1269.0,625.0,448.0,412.0,422.0,17987.0
NOV18,Female,Financial,Housing affordability stress,3755.0,5064.0,2257.0,751.0,276.0,461.0,363.0,289.0,13207.0
NOV18,Female,Financial,Employment difficulties,505.0,652.0,291.0,138.0,56.0,38.0,52.0,50.0,1782.0
NOV18,Female,Financial,Unemployment,1289.0,1445.0,689.0,369.0,256.0,87.0,95.0,102.0,4332.0
NOV18,Female,Financial,Problematic gambling,33.0,25.0,10.0,3.0,7.0,2.0,3.0,1.0,84.0
NOV18,Female,Interpersonal,Interpersonal Relationships,7759.0,12503.0,3421.0,2570.0,1958.0,660.0,538.0,1027.0,30358.0
NOV18,Female,Interpersonal,Time out from family/other situation,1331.0,1259.0,651.0,499.0,143.0,238.0,132.0,227.0,4477.0
NOV18,Female,Interpersonal,Relationship/family breakdown,3832.0,3621.0,1441.0,1048.0,415.0,371.0,388.0,246.0,11353.0
NOV18,Female,Interpersonal,Sexual abuse,314.0,434.0,140.0,176.0,50.0,23.0,25.0,31.0,1193.0
NOV18,Female,Interpersonal,Family and domestic violence,5498.0,10492.0,2431.0,2071.0,1544.0,355.0,358.0,842.0,23528.0
NOV18,Female,Interpersonal,Non-family violence,301.0,475.0,111.0,128.0,25.0,67.0,40.0,52.0,1199.0
NOV18,Female,Health,Health,3349.0,3931.0,1431.0,868.0,875.0,482.0,314.0,248.0,11484.0
NOV18,Female,Health,Mental health issues,2533.0,3000.0,961.0,538.0,685.0,391.0,263.0,68.0,8432.0
NOV18,Female,Health,Medical issues,1051.0,1356.0,566.0,248.0,283.0,205.0,84.0,92.0,3882.0
NOV18,Female,Health,Problematic drug or substance use,724.0,836.0,232.0,278.0,129.0,61.0,69.0,50.0,2376.0
NOV18,Female,Health,Problematic alcohol use,298.0,235.0,161.0,130.0,55.0,30.0,26.0,85.0,1020.0
NOV18,Female,Other,Other,4319.0,4836.0,2212.0,1161.0,817.0,498.0,413.0,636.0,14879.0
NOV18,Female,Other,Transition from custodial arrangements,206.0,252.0,50.0,35.0,44.0,18.0,20.0,26.0,651.0
NOV18,Female,Other,Transition from foster care and child safety residential placements,68.0,129.0,41.0,21.0,10.0,5.0,5.0,28.0,307.0
NOV18,Female,Other,Transition from other care arrangements,126.0,132.0,50.0,35.0,19.0,25.0,6.0,8.0,401.0
NOV18,Female,Other,Discrimination including racial discrimination,100.0,88.0,25.0,14.0,28.0,5.0,5.0,1.0,266.0
NOV18,Female,Other,Itinerant,340.0,421.0,156.0,48.0,157.0,72.0,3.0,55.0,1252.0
NOV18,Female,Other,Unable to return home due to environmental reasons,287.0,296.0,121.0,95.0,72.0,22.0,41.0,15.0,949.0
NOV18,Female,Other,Disengagement with school or other education and training,394.0,278.0,62.0,55.0,170.0,12.0,16.0,43.0,1030.0
NOV18,Female,Other,Lack of family and/or community support,2953.0,3134.0,1540.0,803.0,358.0,389.0,299.0,321.0,9788.0
NOV18,Female,Other,Other (not elsewhere classified),1036.0,1225.0,595.0,324.0,147.0,52.0,75.0,264.0,3718.0
NOV18,Female,Not stated,Not stated,69.0,144.0,5.0,41.0,0.0,2.0,1.0,7.0,267.0
NOV18,Female,Total,Total Clients,14060.0,20502.0,7112.0,3901.0,4035.0,1261.0,946.0,2039.0,53698.0
NOV18,Male,Accommodation,Accommodation,5432.0,7011.0,3385.0,1050.0,1801.0,836.0,417.0,665.0,20551.0
NOV18,Male,Accommodation,Housing crisis (e.g. eviction),3708.0,4736.0,2125.0,634.0,991.0,529.0,254.0,301.0,13264.0
NOV18,Male,Accommodation,Inadequate or inappropriate dwelling conditions,1994.0,3280.0,1630.0,540.0,753.0,405.0,186.0,393.0,9167.0
NOV18,Male,Accommodation,Previous accommodation ended,1554.0,1814.0,903.0,348.0,195.0,358.0,140.0,109.0,5414.0
NOV18,Male,Financial,Financial,4747.0,5900.0,2919.0,1166.0,675.0,539.0,318.0,416.0,16655.0
NOV18,Male,Financial,Financial difficulties,3465.0,4670.0,2245.0,908.0,416.0,388.0,218.0,270.0,12567.0
NOV18,Male,Financial,Housing affordability stress,2589.0,3229.0,1799.0,476.0,195.0,361.0,211.0,232.0,9085.0
NOV18,Male,Financial,Employment difficulties,515.0,688.0,318.0,121.0,77.0,50.0,41.0,80.0,1890.0
NOV18,Male,Financial,Unemployment,1257.0,1271.0,700.0,364.0,255.0,138.0,73.0,115.0,4171.0
NOV18,Male,Financial,Problematic gambling,74.0,45.0,26.0,5.0,12.0,4.0,2.0,2.0,170.0
NOV18,Male,Interpersonal,Interpersonal Relationships,3718.0,4550.0,1669.0,1028.0,634.0,439.0,284.0,344.0,12649.0
NOV18,Male,Interpersonal,Time out from family/other situation,782.0,743.0,423.0,294.0,77.0,201.0,63.0,79.0,2662.0
NOV18,Male,Interpersonal,Relationship/family breakdown,2235.0,2115.0,899.0,527.0,226.0,307.0,216.0,115.0,6636.0
NOV18,Male,Interpersonal,Sexual abuse,69.0,82.0,30.0,17.0,10.0,5.0,4.0,5.0,222.0
NOV18,Male,Interpersonal,Family and domestic violence,1961.0,2879.0,803.0,551.0,353.0,113.0,143.0,241.0,7037.0
NOV18,Male,Interpersonal,Non-family violence,159.0,272.0,77.0,86.0,18.0,40.0,18.0,13.0,683.0
NOV18,Male,Health,Health,2748.0,3208.0,1178.0,639.0,747.0,416.0,185.0,218.0,9321.0
NOV18,Male,Health,Mental health issues,1853.0,2193.0,713.0,355.0,453.0,312.0,138.0,75.0,6078.0
NOV18,Male,Health,Medical issues,827.0,1149.0,456.0,198.0,240.0,150.0,58.0,72.0,3149.0
NOV18,Male,Health,Problematic drug or substance use,889.0,1024.0,274.0,247.0,246.0,86.0,42.0,50.0,2854.0
NOV18,Male,Health,Problematic alcohol use,475.0,392.0,187.0,116.0,124.0,55.0,19.0,77.0,1445.0
NOV18,Male,Other,Other,3256.0,4040.0,1768.0,800.0,748.0,505.0,317.0,473.0,11892.0
NOV18,Male,Other,Transition from custodial arrangements,413.0,984.0,111.0,69.0,140.0,63.0,18.0,71.0,1868.0
NOV18,Male,Other,Transition from foster care and child safety residential placements,27.0,70.0,32.0,15.0,4.0,12.0,8.0,8.0,176.0
NOV18,Male,Other,Transition from other care arrangements,101.0,135.0,43.0,41.0,24.0,33.0,28.0,8.0,413.0
NOV18,Male,Other,Discrimination including racial discrimination,71.0,69.0,25.0,8.0,31.0,0.0,1.0,2.0,207.0
NOV18,Male,Other,Itinerant,329.0,528.0,177.0,52.0,250.0,113.0,6.0,62.0,1516.0
NOV18,Male,Other,Unable to return home due to environmental reasons,213.0,178.0,89.0,78.0,43.0,18.0,22.0,12.0,653.0
NOV18,Male,Other,Disengagement with school or other education and training,261.0,221.0,55.0,80.0,107.0,11.0,10.0,15.0,760.0
NOV18,Male,Other,Lack of family and/or community support,1937.0,1968.0,1063.0,463.0,226.0,339.0,147.0,185.0,6322.0
NOV18,Male,Other,Other (not elsewhere classified),800.0,887.0,511.0,246.0,81.0,51.0,112.0,179.0,2866.0
NOV18,Male,Not stated,Not stated,185.0,103.0,5.0,52.0,0.0,5.0,4.0,8.0,357.0
NOV18,Male,Total,Total Clients,9795.0,12332.0,5325.0,2311.0,2583.0,1115.0,683.0,1220.0,35269.0
NOV18,Total,Accommodation,Accommodation,12700.0,16368.0,7398.0,2505.0,4282.0,1816.0,994.0,1532.0,47493.0
NOV18,Total,Accommodation,Housing crisis (e.g. eviction),8653.0,11248.0,4782.0,1500.0,2505.0,1190.0,608.0,713.0,31161.0
NOV18,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4620.0,7591.0,3434.0,1218.0,1646.0,848.0,458.0,926.0,20719.0
NOV18,Total,Accommodation,Previous accommodation ended,3562.0,4198.0,1940.0,786.0,467.0,773.0,331.0,253.0,12302.0
NOV18,Total,Financial,Financial,11171.0,14669.0,6548.0,2734.0,1592.0,1164.0,871.0,1012.0,39703.0
NOV18,Total,Financial,Financial difficulties,8228.0,11834.0,5145.0,2177.0,1041.0,836.0,630.0,692.0,30554.0
NOV18,Total,Financial,Housing affordability stress,6344.0,8293.0,4056.0,1227.0,471.0,822.0,574.0,521.0,22292.0
NOV18,Total,Financial,Employment difficulties,1020.0,1340.0,609.0,259.0,133.0,88.0,93.0,130.0,3672.0
NOV18,Total,Financial,Unemployment,2546.0,2716.0,1389.0,733.0,511.0,225.0,168.0,217.0,8503.0
NOV18,Total,Financial,Problematic gambling,107.0,70.0,36.0,8.0,19.0,6.0,5.0,3.0,254.0
NOV18,Total,Interpersonal,Interpersonal Relationships,11477.0,17053.0,5090.0,3598.0,2592.0,1099.0,822.0,1371.0,43007.0
NOV18,Total,Interpersonal,Time out from family/other situation,2113.0,2002.0,1074.0,793.0,220.0,439.0,195.0,306.0,7139.0
NOV18,Total,Interpersonal,Relationship/family breakdown,6067.0,5736.0,2340.0,1575.0,641.0,678.0,604.0,361.0,17989.0
NOV18,Total,Interpersonal,Sexual abuse,383.0,516.0,170.0,193.0,60.0,28.0,29.0,36.0,1415.0
NOV18,Total,Interpersonal,Family and domestic violence,7459.0,13371.0,3234.0,2622.0,1897.0,468.0,501.0,1083.0,30565.0
NOV18,Total,Interpersonal,Non-family violence,460.0,747.0,188.0,214.0,43.0,107.0,58.0,65.0,1882.0
NOV18,Total,Health,Health,6097.0,7139.0,2609.0,1507.0,1622.0,898.0,499.0,466.0,20805.0
NOV18,Total,Health,Mental health issues,4386.0,5193.0,1674.0,893.0,1138.0,703.0,401.0,143.0,14510.0
NOV18,Total,Health,Medical issues,1878.0,2505.0,1022.0,446.0,523.0,355.0,142.0,164.0,7031.0
NOV18,Total,Health,Problematic drug or substance use,1613.0,1860.0,506.0,525.0,375.0,147.0,111.0,100.0,5230.0
NOV18,Total,Health,Problematic alcohol use,773.0,627.0,348.0,246.0,179.0,85.0,45.0,162.0,2465.0
NOV18,Total,Other,Other,7575.0,8876.0,3980.0,1961.0,1565.0,1003.0,730.0,1109.0,26771.0
NOV18,Total,Other,Transition from custodial arrangements,619.0,1236.0,161.0,104.0,184.0,81.0,38.0,97.0,2519.0
NOV18,Total,Other,Transition from foster care and child safety residential placements,95.0,199.0,73.0,36.0,14.0,17.0,13.0,36.0,483.0
NOV18,Total,Other,Transition from other care arrangements,227.0,267.0,93.0,76.0,43.0,58.0,34.0,16.0,814.0
NOV18,Total,Other,Discrimination including racial discrimination,171.0,157.0,50.0,22.0,59.0,5.0,6.0,3.0,473.0
NOV18,Total,Other,Itinerant,669.0,949.0,333.0,100.0,407.0,185.0,9.0,117.0,2768.0
NOV18,Total,Other,Unable to return home due to environmental reasons,500.0,474.0,210.0,173.0,115.0,40.0,63.0,27.0,1602.0
NOV18,Total,Other,Disengagement with school or other education and training,655.0,499.0,117.0,135.0,277.0,23.0,26.0,58.0,1790.0
NOV18,Total,Other,Lack of family and/or community support,4890.0,5102.0,2603.0,1266.0,584.0,728.0,446.0,506.0,16110.0
NOV18,Total,Other,Other (not elsewhere classified),1836.0,2112.0,1106.0,570.0,228.0,103.0,187.0,443.0,6584.0
NOV18,Total,Not stated,Not stated,254.0,247.0,10.0,93.0,0.0,7.0,5.0,15.0,624.0
NOV18,Total,Total,Total Clients,23855.0,32834.0,12437.0,6212.0,6618.0,2376.0,1629.0,3259.0,88967.0
OCT18,Female,Accommodation,Accommodation,7219.0,9535.0,4057.0,1457.0,2422.0,948.0,566.0,861.0,27017.0
OCT18,Female,Accommodation,Housing crisis (e.g. eviction),4936.0,6662.0,2706.0,845.0,1506.0,641.0,350.0,419.0,18039.0
OCT18,Female,Accommodation,Inadequate or inappropriate dwelling conditions,2607.0,4375.0,1870.0,714.0,867.0,427.0,261.0,551.0,11663.0
OCT18,Female,Accommodation,Previous accommodation ended,2006.0,2479.0,1026.0,453.0,252.0,370.0,199.0,111.0,6894.0
OCT18,Female,Financial,Financial,6397.0,8917.0,3658.0,1693.0,929.0,593.0,537.0,596.0,23293.0
OCT18,Female,Financial,Financial difficulties,4709.0,7338.0,2928.0,1373.0,639.0,429.0,405.0,429.0,18229.0
OCT18,Female,Financial,Housing affordability stress,3787.0,5121.0,2242.0,791.0,281.0,421.0,347.0,274.0,13257.0
OCT18,Female,Financial,Employment difficulties,512.0,669.0,274.0,132.0,67.0,32.0,52.0,48.0,1785.0
OCT18,Female,Financial,Unemployment,1309.0,1497.0,678.0,365.0,281.0,82.0,99.0,89.0,4397.0
OCT18,Female,Financial,Problematic gambling,30.0,30.0,12.0,3.0,6.0,1.0,4.0,4.0,90.0
OCT18,Female,Interpersonal,Interpersonal Relationships,7722.0,12195.0,3321.0,2691.0,2026.0,646.0,526.0,937.0,29992.0
OCT18,Female,Interpersonal,Time out from family/other situation,1321.0,1285.0,632.0,527.0,134.0,229.0,143.0,180.0,4449.0
OCT18,Female,Interpersonal,Relationship/family breakdown,3871.0,3566.0,1430.0,1111.0,403.0,364.0,379.0,203.0,11320.0
OCT18,Female,Interpersonal,Sexual abuse,304.0,443.0,124.0,160.0,49.0,22.0,27.0,28.0,1157.0
OCT18,Female,Interpersonal,Family and domestic violence,5504.0,10134.0,2331.0,2151.0,1641.0,358.0,341.0,797.0,23196.0
OCT18,Female,Interpersonal,Non-family violence,278.0,474.0,86.0,118.0,31.0,50.0,42.0,41.0,1119.0
OCT18,Female,Health,Health,3384.0,3973.0,1397.0,868.0,900.0,461.0,294.0,242.0,11507.0
OCT18,Female,Health,Mental health issues,2529.0,3033.0,942.0,538.0,699.0,354.0,241.0,63.0,8392.0
OCT18,Female,Health,Medical issues,1092.0,1372.0,573.0,253.0,298.0,204.0,83.0,90.0,3961.0
OCT18,Female,Health,Problematic drug or substance use,778.0,859.0,229.0,263.0,135.0,65.0,67.0,45.0,2438.0
OCT18,Female,Health,Problematic alcohol use,307.0,245.0,138.0,142.0,54.0,25.0,23.0,94.0,1028.0
OCT18,Female,Other,Other,4446.0,4958.0,2241.0,1194.0,820.0,495.0,386.0,648.0,15170.0
OCT18,Female,Other,Transition from custodial arrangements,209.0,271.0,57.0,34.0,44.0,20.0,16.0,24.0,674.0
OCT18,Female,Other,Transition from foster care and child safety residential placements,69.0,138.0,36.0,19.0,7.0,10.0,5.0,23.0,307.0
OCT18,Female,Other,Transition from other care arrangements,114.0,142.0,46.0,40.0,23.0,27.0,7.0,9.0,408.0
OCT18,Female,Other,Discrimination including racial discrimination,99.0,83.0,24.0,13.0,32.0,7.0,5.0,2.0,265.0
OCT18,Female,Other,Itinerant,311.0,431.0,162.0,40.0,138.0,67.0,2.0,62.0,1213.0
OCT18,Female,Other,Unable to return home due to environmental reasons,303.0,286.0,113.0,105.0,77.0,25.0,44.0,13.0,966.0
OCT18,Female,Other,Disengagement with school or other education and training,393.0,294.0,57.0,67.0,162.0,12.0,14.0,44.0,1043.0
OCT18,Female,Other,Lack of family and/or community support,2912.0,3171.0,1538.0,818.0,381.0,380.0,284.0,327.0,9805.0
OCT18,Female,Other,Other (not elsewhere classified),1197.0,1304.0,644.0,350.0,148.0,52.0,66.0,267.0,4027.0
OCT18,Female,Not stated,Not stated,75.0,132.0,6.0,46.0,0.0,2.0,1.0,9.0,270.0
OCT18,Female,Total,Total Clients,14037.0,20430.0,7149.0,4097.0,4025.0,1226.0,907.0,1982.0,53713.0
OCT18,Male,Accommodation,Accommodation,5480.0,7108.0,3455.0,1067.0,1757.0,838.0,415.0,691.0,20771.0
OCT18,Male,Accommodation,Housing crisis (e.g. eviction),3740.0,4838.0,2179.0,607.0,1002.0,537.0,268.0,311.0,13469.0
OCT18,Male,Accommodation,Inadequate or inappropriate dwelling conditions,2051.0,3277.0,1687.0,577.0,705.0,412.0,181.0,400.0,9278.0
OCT18,Male,Accommodation,Previous accommodation ended,1596.0,1915.0,897.0,374.0,177.0,352.0,140.0,117.0,5563.0
OCT18,Male,Financial,Financial,4785.0,5980.0,2944.0,1147.0,666.0,526.0,316.0,431.0,16770.0
OCT18,Male,Financial,Financial difficulties,3497.0,4756.0,2245.0,888.0,425.0,374.0,219.0,297.0,12687.0
OCT18,Male,Financial,Housing affordability stress,2649.0,3242.0,1772.0,500.0,169.0,353.0,210.0,212.0,9100.0
OCT18,Male,Financial,Employment difficulties,527.0,679.0,312.0,127.0,71.0,46.0,43.0,73.0,1878.0
OCT18,Male,Financial,Unemployment,1246.0,1292.0,688.0,341.0,259.0,139.0,70.0,110.0,4145.0
OCT18,Male,Financial,Problematic gambling,76.0,45.0,26.0,5.0,9.0,3.0,2.0,3.0,169.0
OCT18,Male,Interpersonal,Interpersonal Relationships,3741.0,4368.0,1703.0,1041.0,648.0,449.0,279.0,305.0,12527.0
OCT18,Male,Interpersonal,Time out from family/other situation,796.0,775.0,439.0,303.0,76.0,198.0,60.0,72.0,2718.0
OCT18,Male,Interpersonal,Relationship/family breakdown,2271.0,2110.0,956.0,544.0,225.0,302.0,206.0,104.0,6717.0
OCT18,Male,Interpersonal,Sexual abuse,68.0,77.0,27.0,19.0,9.0,4.0,5.0,0.0,209.0
OCT18,Male,Interpersonal,Family and domestic violence,1947.0,2659.0,816.0,546.0,375.0,133.0,140.0,214.0,6825.0
OCT18,Male,Interpersonal,Non-family violence,158.0,263.0,65.0,76.0,18.0,32.0,18.0,11.0,641.0
OCT18,Male,Health,Health,2758.0,3224.0,1234.0,631.0,746.0,397.0,179.0,206.0,9356.0
OCT18,Male,Health,Mental health issues,1820.0,2201.0,762.0,351.0,460.0,295.0,135.0,72.0,6085.0
OCT18,Male,Health,Medical issues,852.0,1155.0,476.0,204.0,250.0,148.0,56.0,74.0,3212.0
OCT18,Male,Health,Problematic drug or substance use,877.0,1074.0,266.0,232.0,236.0,77.0,44.0,42.0,2845.0
OCT18,Male,Health,Problematic alcohol use,474.0,395.0,188.0,122.0,115.0,65.0,24.0,76.0,1459.0
OCT18,Male,Other,Other,3388.0,4137.0,1861.0,784.0,734.0,506.0,309.0,512.0,12217.0
OCT18,Male,Other,Transition from custodial arrangements,428.0,1009.0,126.0,61.0,153.0,66.0,24.0,63.0,1926.0
OCT18,Male,Other,Transition from foster care and child safety residential placements,27.0,72.0,30.0,13.0,4.0,13.0,9.0,10.0,178.0
OCT18,Male,Other,Transition from other care arrangements,113.0,122.0,40.0,43.0,31.0,30.0,28.0,14.0,421.0
OCT18,Male,Other,Discrimination including racial discrimination,64.0,66.0,27.0,9.0,35.0,1.0,1.0,2.0,205.0
OCT18,Male,Other,Itinerant,304.0,583.0,176.0,60.0,194.0,120.0,8.0,80.0,1524.0
OCT18,Male,Other,Unable to return home due to environmental reasons,232.0,182.0,88.0,75.0,44.0,18.0,25.0,11.0,675.0
OCT18,Male,Other,Disengagement with school or other education and training,261.0,228.0,53.0,92.0,112.0,9.0,10.0,14.0,779.0
OCT18,Male,Other,Lack of family and/or community support,1942.0,1965.0,1138.0,466.0,246.0,338.0,130.0,216.0,6439.0
OCT18,Male,Other,Other (not elsewhere classified),886.0,977.0,528.0,228.0,74.0,50.0,107.0,182.0,3032.0
OCT18,Male,Not stated,Not stated,164.0,85.0,5.0,51.0,0.0,4.0,4.0,8.0,319.0
OCT18,Male,Total,Total Clients,9854.0,12308.0,5461.0,2300.0,2518.0,1113.0,680.0,1241.0,35390.0
OCT18,Total,Accommodation,Accommodation,12699.0,16643.0,7512.0,2524.0,4179.0,1786.0,981.0,1552.0,47788.0
OCT18,Total,Accommodation,Housing crisis (e.g. eviction),8676.0,11500.0,4885.0,1452.0,2508.0,1178.0,618.0,730.0,31508.0
OCT18,Total,Accommodation,Inadequate or inappropriate dwelling conditions,4658.0,7652.0,3557.0,1291.0,1572.0,839.0,442.0,951.0,20941.0
OCT18,Total,Accommodation,Previous accommodation ended,3602.0,4394.0,1923.0,827.0,429.0,722.0,339.0,228.0,12457.0
OCT18,Total,Financial,Financial,11182.0,14897.0,6602.0,2840.0,1595.0,1119.0,853.0,1027.0,40063.0
OCT18,Total,Financial,Financial difficulties,8206.0,12094.0,5173.0,2261.0,1064.0,803.0,624.0,726.0,30916.0
OCT18,Total,Financial,Housing affordability stress,6436.0,8363.0,4014.0,1291.0,450.0,774.0,557.0,486.0,22357.0
OCT18,Total,Financial,Employment difficulties,1039.0,1348.0,586.0,259.0,138.0,78.0,95.0,121.0,3663.0
OCT18,Total,Financial,Unemployment,2555.0,2789.0,1366.0,706.0,540.0,221.0,169.0,199.0,8542.0
OCT18,Total,Financial,Problematic gambling,106.0,75.0,38.0,8.0,15.0,4.0,6.0,7.0,259.0
OCT18,Total,Interpersonal,Interpersonal Relationships,11463.0,16563.0,5024.0,3732.0,2674.0,1095.0,805.0,1242.0,42519.0
OCT18,Total,Interpersonal,Time out from family/other situation,2117.0,2060.0,1071.0,830.0,210.0,427.0,203.0,252.0,7167.0
