DATE,MONTH,AGE GROUP,MEASURE,VALUE
2020-05-31,May20,0 to 4,proportion of national population,0.1121206465001549
2020-05-31,May20,10 to 14,proportion of national population,0.10896454921991225
2020-05-31,May20,15 to 19,proportion of national population,0.10503380383670033
2020-05-31,May20,20 to 24,proportion of national population,0.09938374555510278
2020-05-31,May20,25 to 29,proportion of national population,0.10009427775693855
2020-05-31,May20,30 to 34,proportion of national population,0.10866865329524901
2020-05-31,May20,35 to 39,proportion of national population,0.1102798416829736
2020-05-31,May20,40 to 44,proportion of national population,0.10937274983234803
2020-05-31,May20,45 to 49,proportion of national population,0.10817188394165264
2020-05-31,May20,5 to 9,proportion of national population,0.10955680190842472
2020-05-31,May20,50 to 54,proportion of national population,0.10944535983297855
2020-05-31,May20,55 to 59,proportion of national population,0.10598480341718858
2020-05-31,May20,60 to 64,proportion of national population,0.10420511445483219
2020-05-31,May20,65+,proportion of national population,0.0985485698801116
2021-05-31,May21,0 to 4,proportion of national population,0.11299530352414337
2021-05-31,May21,10 to 14,proportion of national population,0.11006273566044254
2021-05-31,May21,15 to 19,proportion of national population,0.10699369495765648
2021-05-31,May21,20 to 24,proportion of national population,0.10228130093827305
2021-05-31,May21,25 to 29,proportion of national population,0.101264234366748
2021-05-31,May21,30 to 34,proportion of national population,0.10844760637289792
2021-05-31,May21,35 to 39,proportion of national population,0.11145373785880336
2021-05-31,May21,40 to 44,proportion of national population,0.11048264543188864
2021-05-31,May21,45 to 49,proportion of national population,0.1090012427156353
2021-05-31,May21,5 to 9,proportion of national population,0.11095408502169021
2021-05-31,May21,50 to 54,proportion of national population,0.11014306745215463
2021-05-31,May21,55 to 59,proportion of national population,0.10753098372731103
2021-05-31,May21,60 to 64,proportion of national population,0.10493116474450007
2021-05-31,May21,65+,proportion of national population,0.0997996361476461
2022-05-31,May22,0 to 4,proportion of national population,0.1126972186453092
2022-05-31,May22,10 to 14,proportion of national population,0.11035604824325507
2022-05-31,May22,15 to 19,proportion of national population,0.10745576107263739
2022-05-31,May22,20 to 24,proportion of national population,0.10182125708225728
2022-05-31,May22,25 to 29,proportion of national population,0.10175324693188664
2022-05-31,May22,30 to 34,proportion of national population,0.10757913129938004
2022-05-31,May22,35 to 39,proportion of national population,0.11209704111379384
2022-05-31,May22,40 to 44,proportion of national population,0.11128805637227654
2022-05-31,May22,45 to 49,proportion of national population,0.10942773035211635
2022-05-31,May22,5 to 9,proportion of national population,0.11214510385517402
2022-05-31,May22,50 to 54,proportion of national population,0.11045168092805345
2022-05-31,May22,55 to 59,proportion of national population,0.10872240704392833
2022-05-31,May22,60 to 64,proportion of national population,0.1053365953455046
2022-05-31,May22,65+,proportion of national population,0.1006465417925332
2023-05-31,May23,0 to 4,proportion of national population,0.1122725811382011
2023-05-31,May23,10 to 14,proportion of national population,0.11088996148809423
2023-05-31,May23,15 to 19,proportion of national population,0.10821825889553624
2023-05-31,May23,20 to 24,proportion of national population,0.10122303395179551
2023-05-31,May23,25 to 29,proportion of national population,0.1034996580267961
2023-05-31,May23,30 to 34,proportion of national population,0.10776383998073213
2023-05-31,May23,35 to 39,proportion of national population,0.11337390031459683
2023-05-31,May23,40 to 44,proportion of national population,0.11237983399428307
2023-05-31,May23,45 to 49,proportion of national population,0.11036549499402502
2023-05-31,May23,5 to 9,proportion of national population,0.11384264572186537
2023-05-31,May23,50 to 54,proportion of national population,0.11042124361469047
2023-05-31,May23,55 to 59,proportion of national population,0.10982364488223978
2023-05-31,May23,60 to 64,proportion of national population,0.10603928676476433
2023-05-31,May23,65+,proportion of national population,0.1014488238662877
2017-11-30,Nov17,0 to 4,proportion of national population,
2017-11-30,Nov17,10 to 14,proportion of national population,
2017-11-30,Nov17,15 to 19,proportion of national population,
2017-11-30,Nov17,20 to 24,proportion of national population,
2017-11-30,Nov17,25 to 29,proportion of national population,
2017-11-30,Nov17,30 to 34,proportion of national population,
2017-11-30,Nov17,35 to 39,proportion of national population,
2017-11-30,Nov17,40 to 44,proportion of national population,
2017-11-30,Nov17,45 to 49,proportion of national population,
2017-11-30,Nov17,5 to 9,proportion of national population,
2017-11-30,Nov17,50 to 54,proportion of national population,
2017-11-30,Nov17,55 to 59,proportion of national population,
2017-11-30,Nov17,60 to 64,proportion of national population,
2017-11-30,Nov17,65+,proportion of national population,
2018-11-30,Nov18,0 to 4,proportion of national population,
2018-11-30,Nov18,10 to 14,proportion of national population,
2018-11-30,Nov18,15 to 19,proportion of national population,
2018-11-30,Nov18,20 to 24,proportion of national population,
2018-11-30,Nov18,25 to 29,proportion of national population,
2018-11-30,Nov18,30 to 34,proportion of national population,
2018-11-30,Nov18,35 to 39,proportion of national population,
2018-11-30,Nov18,40 to 44,proportion of national population,
2018-11-30,Nov18,45 to 49,proportion of national population,
2018-11-30,Nov18,5 to 9,proportion of national population,
2018-11-30,Nov18,50 to 54,proportion of national population,
2018-11-30,Nov18,55 to 59,proportion of national population,
2018-11-30,Nov18,60 to 64,proportion of national population,
2018-11-30,Nov18,65+,proportion of national population,
2019-11-30,Nov19,0 to 4,proportion of national population,
2019-11-30,Nov19,10 to 14,proportion of national population,
2019-11-30,Nov19,15 to 19,proportion of national population,
2019-11-30,Nov19,20 to 24,proportion of national population,
2019-11-30,Nov19,25 to 29,proportion of national population,
2019-11-30,Nov19,30 to 34,proportion of national population,
2019-11-30,Nov19,35 to 39,proportion of national population,
2019-11-30,Nov19,40 to 44,proportion of national population,
2019-11-30,Nov19,45 to 49,proportion of national population,
2019-11-30,Nov19,5 to 9,proportion of national population,
2019-11-30,Nov19,50 to 54,proportion of national population,
2019-11-30,Nov19,55 to 59,proportion of national population,
2019-11-30,Nov19,60 to 64,proportion of national population,
2019-11-30,Nov19,65+,proportion of national population,
2020-11-30,Nov20,0 to 4,proportion of national population,
2020-11-30,Nov20,10 to 14,proportion of national population,
2020-11-30,Nov20,15 to 19,proportion of national population,
2020-11-30,Nov20,20 to 24,proportion of national population,
2020-11-30,Nov20,25 to 29,proportion of national population,
2020-11-30,Nov20,30 to 34,proportion of national population,
2020-11-30,Nov20,35 to 39,proportion of national population,
2020-11-30,Nov20,40 to 44,proportion of national population,
2020-11-30,Nov20,45 to 49,proportion of national population,
2020-11-30,Nov20,5 to 9,proportion of national population,
2020-11-30,Nov20,50 to 54,proportion of national population,
2020-11-30,Nov20,55 to 59,proportion of national population,
2020-11-30,Nov20,60 to 64,proportion of national population,
2020-11-30,Nov20,65+,proportion of national population,
2021-11-30,Nov21,0 to 4,proportion of national population,
2021-11-30,Nov21,10 to 14,proportion of national population,
2021-11-30,Nov21,15 to 19,proportion of national population,
2021-11-30,Nov21,20 to 24,proportion of national population,
2021-11-30,Nov21,25 to 29,proportion of national population,
2021-11-30,Nov21,30 to 34,proportion of national population,
2021-11-30,Nov21,35 to 39,proportion of national population,
2021-11-30,Nov21,40 to 44,proportion of national population,
2021-11-30,Nov21,45 to 49,proportion of national population,
2021-11-30,Nov21,5 to 9,proportion of national population,
2021-11-30,Nov21,50 to 54,proportion of national population,
2021-11-30,Nov21,55 to 59,proportion of national population,
2021-11-30,Nov21,60 to 64,proportion of national population,
2021-11-30,Nov21,65+,proportion of national population,
2022-11-30,Nov22,0 to 4,proportion of national population,
2022-11-30,Nov22,10 to 14,proportion of national population,
2022-11-30,Nov22,15 to 19,proportion of national population,
2022-11-30,Nov22,20 to 24,proportion of national population,
2022-11-30,Nov22,25 to 29,proportion of national population,
2022-11-30,Nov22,30 to 34,proportion of national population,
2022-11-30,Nov22,35 to 39,proportion of national population,
2022-11-30,Nov22,40 to 44,proportion of national population,
2022-11-30,Nov22,45 to 49,proportion of national population,
2022-11-30,Nov22,5 to 9,proportion of national population,
2022-11-30,Nov22,50 to 54,proportion of national population,
2022-11-30,Nov22,55 to 59,proportion of national population,
2022-11-30,Nov22,60 to 64,proportion of national population,
2022-11-30,Nov22,65+,proportion of national population,
2017-10-31,Oct17,0 to 4,proportion of national population,
2017-10-31,Oct17,10 to 14,proportion of national population,
2017-10-31,Oct17,15 to 19,proportion of national population,
2017-10-31,Oct17,20 to 24,proportion of national population,
2017-10-31,Oct17,25 to 29,proportion of national population,
2017-10-31,Oct17,30 to 34,proportion of national population,
2017-10-31,Oct17,35 to 39,proportion of national population,
2017-10-31,Oct17,40 to 44,proportion of national population,
2017-10-31,Oct17,45 to 49,proportion of national population,
2017-10-31,Oct17,5 to 9,proportion of national population,
2017-10-31,Oct17,50 to 54,proportion of national population,
2017-10-31,Oct17,55 to 59,proportion of national population,
2017-10-31,Oct17,60 to 64,proportion of national population,
2017-10-31,Oct17,65+,proportion of national population,
2018-10-31,Oct18,0 to 4,proportion of national population,
2018-10-31,Oct18,10 to 14,proportion of national population,
2018-10-31,Oct18,15 to 19,proportion of national population,
2018-10-31,Oct18,20 to 24,proportion of national population,
2018-10-31,Oct18,25 to 29,proportion of national population,
2018-10-31,Oct18,30 to 34,proportion of national population,
2018-10-31,Oct18,35 to 39,proportion of national population,
2018-10-31,Oct18,40 to 44,proportion of national population,
2018-10-31,Oct18,45 to 49,proportion of national population,
2018-10-31,Oct18,5 to 9,proportion of national population,
2018-10-31,Oct18,50 to 54,proportion of national population,
2018-10-31,Oct18,55 to 59,proportion of national population,
2018-10-31,Oct18,60 to 64,proportion of national population,
2018-10-31,Oct18,65+,proportion of national population,
2019-10-31,Oct19,0 to 4,proportion of national population,
2019-10-31,Oct19,10 to 14,proportion of national population,
2019-10-31,Oct19,15 to 19,proportion of national population,
2019-10-31,Oct19,20 to 24,proportion of national population,
2019-10-31,Oct19,25 to 29,proportion of national population,
2019-10-31,Oct19,30 to 34,proportion of national population,
2019-10-31,Oct19,35 to 39,proportion of national population,
2019-10-31,Oct19,40 to 44,proportion of national population,
2019-10-31,Oct19,45 to 49,proportion of national population,
2019-10-31,Oct19,5 to 9,proportion of national population,
2019-10-31,Oct19,50 to 54,proportion of national population,
2019-10-31,Oct19,55 to 59,proportion of national population,
2019-10-31,Oct19,60 to 64,proportion of national population,
2019-10-31,Oct19,65+,proportion of national population,
2020-10-31,Oct20,0 to 4,proportion of national population,
2020-10-31,Oct20,10 to 14,proportion of national population,
2020-10-31,Oct20,15 to 19,proportion of national population,
2020-10-31,Oct20,20 to 24,proportion of national population,
2020-10-31,Oct20,25 to 29,proportion of national population,
2020-10-31,Oct20,30 to 34,proportion of national population,
2020-10-31,Oct20,35 to 39,proportion of national population,
2020-10-31,Oct20,40 to 44,proportion of national population,
2020-10-31,Oct20,45 to 49,proportion of national population,
2020-10-31,Oct20,5 to 9,proportion of national population,
2020-10-31,Oct20,50 to 54,proportion of national population,
2020-10-31,Oct20,55 to 59,proportion of national population,
2020-10-31,Oct20,60 to 64,proportion of national population,
2020-10-31,Oct20,65+,proportion of national population,
2021-10-31,Oct21,0 to 4,proportion of national population,
2021-10-31,Oct21,10 to 14,proportion of national population,
2021-10-31,Oct21,15 to 19,proportion of national population,
2021-10-31,Oct21,20 to 24,proportion of national population,
2021-10-31,Oct21,25 to 29,proportion of national population,
2021-10-31,Oct21,30 to 34,proportion of national population,
2021-10-31,Oct21,35 to 39,proportion of national population,
2021-10-31,Oct21,40 to 44,proportion of national population,
2021-10-31,Oct21,45 to 49,proportion of national population,
2021-10-31,Oct21,5 to 9,proportion of national population,
2021-10-31,Oct21,50 to 54,proportion of national population,
2021-10-31,Oct21,55 to 59,proportion of national population,
2021-10-31,Oct21,60 to 64,proportion of national population,
2021-10-31,Oct21,65+,proportion of national population,
2022-10-31,Oct22,0 to 4,proportion of national population,
2022-10-31,Oct22,10 to 14,proportion of national population,
2022-10-31,Oct22,15 to 19,proportion of national population,
2022-10-31,Oct22,20 to 24,proportion of national population,
2022-10-31,Oct22,25 to 29,proportion of national population,
2022-10-31,Oct22,30 to 34,proportion of national population,
2022-10-31,Oct22,35 to 39,proportion of national population,
2022-10-31,Oct22,40 to 44,proportion of national population,
2022-10-31,Oct22,45 to 49,proportion of national population,
2022-10-31,Oct22,5 to 9,proportion of national population,
2022-10-31,Oct22,50 to 54,proportion of national population,
2022-10-31,Oct22,55 to 59,proportion of national population,
2022-10-31,Oct22,60 to 64,proportion of national population,
2022-10-31,Oct22,65+,proportion of national population,
2017-09-30,Sep17,0 to 4,proportion of national population,0.11056050690026625
2017-09-30,Sep17,10 to 14,proportion of national population,0.10751044691838814
2017-09-30,Sep17,15 to 19,proportion of national population,0.1042365965753272
2017-09-30,Sep17,20 to 24,proportion of national population,0.09960138671440767
2017-09-30,Sep17,25 to 29,proportion of national population,0.10639393397397333
2017-09-30,Sep17,30 to 34,proportion of national population,0.11232454915242401
2017-09-30,Sep17,35 to 39,proportion of national population,0.11003737779122702
2017-09-30,Sep17,40 to 44,proportion of national population,0.10781013391827807
2017-09-30,Sep17,45 to 49,proportion of national population,0.10857562931502598
2017-09-30,Sep17,5 to 9,proportion of national population,0.10819414252500649
2017-09-30,Sep17,50 to 54,proportion of national population,0.10742928929712606
2017-09-30,Sep17,55 to 59,proportion of national population,0.1036930489986014
2017-09-30,Sep17,60 to 64,proportion of national population,0.10247979658493239
2017-09-30,Sep17,65+,proportion of national population,0.09527722614677289
2018-09-30,Sep18,0 to 4,proportion of national population,0.11097181490519152
2018-09-30,Sep18,10 to 14,proportion of national population,0.10824537463191762
2018-09-30,Sep18,15 to 19,proportion of national population,0.10386038798733585
2018-09-30,Sep18,20 to 24,proportion of national population,0.09739597057912523
2018-09-30,Sep18,25 to 29,proportion of national population,0.10267613998106051
2018-09-30,Sep18,30 to 34,proportion of national population,0.11074547430352909
2018-09-30,Sep18,35 to 39,proportion of national population,0.10969643625937898
2018-09-30,Sep18,40 to 44,proportion of national population,0.10812532525754127
2018-09-30,Sep18,45 to 49,proportion of national population,0.1083268045069488
2018-09-30,Sep18,5 to 9,proportion of national population,0.1082384671181692
2018-09-30,Sep18,50 to 54,proportion of national population,0.10797182475262454
2018-09-30,Sep18,55 to 59,proportion of national population,0.10436572215570737
2018-09-30,Sep18,60 to 64,proportion of national population,0.10292738574104761
2018-09-30,Sep18,65+,proportion of national population,0.09637108979891473
2019-09-30,Sep19,0 to 4,proportion of national population,0.11143743134780625
2019-09-30,Sep19,10 to 14,proportion of national population,0.10851322555389975
2019-09-30,Sep19,15 to 19,proportion of national population,0.10402147139533297
2019-09-30,Sep19,20 to 24,proportion of national population,0.0973747258096123
2019-09-30,Sep19,25 to 29,proportion of national population,0.1001065930749909
2019-09-30,Sep19,30 to 34,proportion of national population,0.10936200373311761
2019-09-30,Sep19,35 to 39,proportion of national population,0.1098335978459674
2019-09-30,Sep19,40 to 44,proportion of national population,0.10881407380216407
2019-09-30,Sep19,45 to 49,proportion of national population,0.10794675986284291
2019-09-30,Sep19,5 to 9,proportion of national population,0.10877383360049692
2019-09-30,Sep19,50 to 54,proportion of national population,0.1089909502497378
2019-09-30,Sep19,55 to 59,proportion of national population,0.10516075424774426
2019-09-30,Sep19,60 to 64,proportion of national population,0.1035340401461451
2019-09-30,Sep19,65+,proportion of national population,0.09746161629710919
2020-09-30,Sep20,0 to 4,proportion of national population,0.11227317678237088
2020-09-30,Sep20,10 to 14,proportion of national population,0.10919178798394331
2020-09-30,Sep20,15 to 19,proportion of national population,0.10545460906022547
2020-09-30,Sep20,20 to 24,proportion of national population,0.09969494610362445
2020-09-30,Sep20,25 to 29,proportion of national population,0.09990249533431156
2020-09-30,Sep20,30 to 34,proportion of national population,0.10847498115407767
2020-09-30,Sep20,35 to 39,proportion of national population,0.11046406752918216
2020-09-30,Sep20,40 to 44,proportion of national population,0.10955043357789043
2020-09-30,Sep20,45 to 49,proportion of national population,0.10825796560617044
2020-09-30,Sep20,5 to 9,proportion of national population,0.10983436699590733
2020-09-30,Sep20,50 to 54,proportion of national population,0.10962594463899042
2020-09-30,Sep20,55 to 59,proportion of national population,0.10625506908634245
2020-09-30,Sep20,60 to 64,proportion of national population,0.10439902051023775
2020-09-30,Sep20,65+,proportion of national population,0.09881462848879399
2021-09-30,Sep21,0 to 4,proportion of national population,0.11316957377761844
2021-09-30,Sep21,10 to 14,proportion of national population,0.1103417522083995
2021-09-30,Sep21,15 to 19,proportion of national population,0.10735310422035516
2021-09-30,Sep21,20 to 24,proportion of national population,0.10262529391756998
2021-09-30,Sep21,25 to 29,proportion of national population,0.10154098186056444
2021-09-30,Sep21,30 to 34,proportion of national population,0.10845156075999021
2021-09-30,Sep21,35 to 39,proportion of national population,0.1117334084589116
2021-09-30,Sep21,40 to 44,proportion of national population,0.11076704358280479
2021-09-30,Sep21,45 to 49,proportion of national population,0.10923874702720787
2021-09-30,Sep21,5 to 9,proportion of national population,0.11131301169889136
2021-09-30,Sep21,50 to 54,proportion of national population,0.11032700582288141
2021-09-30,Sep21,55 to 59,proportion of national population,0.107946657312373
2021-09-30,Sep21,60 to 64,proportion of national population,0.10508304559660447
2021-09-30,Sep21,65+,proportion of national population,0.1001154554277379
2022-09-30,Sep22,0 to 4,proportion of national population,0.11243191727432489
2022-09-30,Sep22,10 to 14,proportion of national population,0.11042644918581981
2022-09-30,Sep22,15 to 19,proportion of national population,0.10770573766056472
2022-09-30,Sep22,20 to 24,proportion of national population,0.1016439630978464
2022-09-30,Sep22,25 to 29,proportion of national population,0.10194950970758723
2022-09-30,Sep22,30 to 34,proportion of national population,0.10740321326782122
2022-09-30,Sep22,35 to 39,proportion of national population,0.11238538042534413
2022-09-30,Sep22,40 to 44,proportion of national population,0.11150450991054088
2022-09-30,Sep22,45 to 49,proportion of national population,0.10953511263916943
2022-09-30,Sep22,5 to 9,proportion of national population,0.11254049809163502
2022-09-30,Sep22,50 to 54,proportion of national population,0.11052076183680196
2022-09-30,Sep22,55 to 59,proportion of national population,0.10902687504683341
2022-09-30,Sep22,60 to 64,proportion of national population,0.10543170382441965
2022-09-30,Sep22,65+,proportion of national population,0.10087000145041597
2018-04-30,Apr18,0 to 4,proportion of national compared to prop pop,0.5529360118694123
2018-04-30,Apr18,10 to 14,proportion of national compared to prop pop,0.5676189374721898
2018-04-30,Apr18,15 to 19,proportion of national compared to prop pop,0.6094700953523676
2018-04-30,Apr18,20 to 24,proportion of national compared to prop pop,0.5477519193518742
2018-04-30,Apr18,25 to 29,proportion of national compared to prop pop,0.692283496901174
2018-04-30,Apr18,30 to 34,proportion of national compared to prop pop,0.6741315470712145
2018-04-30,Apr18,35 to 39,proportion of national compared to prop pop,0.6651305158416981
2018-04-30,Apr18,40 to 44,proportion of national compared to prop pop,0.7104966412523384
2018-04-30,Apr18,45 to 49,proportion of national compared to prop pop,0.6186613554636198
2018-04-30,Apr18,5 to 9,proportion of national compared to prop pop,0.6914036544655511
2018-04-30,Apr18,50 to 54,proportion of national compared to prop pop,0.6403778085365341
2018-04-30,Apr18,55 to 59,proportion of national compared to prop pop,0.6959567831652518
2018-04-30,Apr18,60 to 64,proportion of national compared to prop pop,0.6287922676236837
2018-04-30,Apr18,65+,proportion of national compared to prop pop,0.6789896574926559
2019-04-30,Apr19,0 to 4,proportion of national compared to prop pop,0.6727476013152504
2019-04-30,Apr19,10 to 14,proportion of national compared to prop pop,0.6517575609430207
2019-04-30,Apr19,15 to 19,proportion of national compared to prop pop,0.6031260921094207
2019-04-30,Apr19,20 to 24,proportion of national compared to prop pop,0.6312644940789102
2019-04-30,Apr19,25 to 29,proportion of national compared to prop pop,0.7486106881320165
2019-04-30,Apr19,30 to 34,proportion of national compared to prop pop,0.758692570875301
2019-04-30,Apr19,35 to 39,proportion of national compared to prop pop,0.7533848533912841
2019-04-30,Apr19,40 to 44,proportion of national compared to prop pop,0.7438098340793522
2019-04-30,Apr19,45 to 49,proportion of national compared to prop pop,0.7294012567410015
2019-04-30,Apr19,5 to 9,proportion of national compared to prop pop,0.6771617438876193
2019-04-30,Apr19,50 to 54,proportion of national compared to prop pop,0.7046741910647047
2019-04-30,Apr19,55 to 59,proportion of national compared to prop pop,0.7537168531235502
2019-04-30,Apr19,60 to 64,proportion of national compared to prop pop,0.7470688282826533
2019-04-30,Apr19,65+,proportion of national compared to prop pop,0.7617492710285916
2020-04-30,Apr20,0 to 4,proportion of national compared to prop pop,0.5207498748557216
2020-04-30,Apr20,10 to 14,proportion of national compared to prop pop,0.5620713921182683
2020-04-30,Apr20,15 to 19,proportion of national compared to prop pop,0.6015306868174418
2020-04-30,Apr20,20 to 24,proportion of national compared to prop pop,0.5856877202867243
2020-04-30,Apr20,25 to 29,proportion of national compared to prop pop,0.5829975735549475
2020-04-30,Apr20,30 to 34,proportion of national compared to prop pop,0.6512848744643015
2020-04-30,Apr20,35 to 39,proportion of national compared to prop pop,0.6194649362134914
2020-04-30,Apr20,40 to 44,proportion of national compared to prop pop,0.6102186344777317
2020-04-30,Apr20,45 to 49,proportion of national compared to prop pop,0.6386869827466962
2020-04-30,Apr20,5 to 9,proportion of national compared to prop pop,0.5009352219145857
2020-04-30,Apr20,50 to 54,proportion of national compared to prop pop,0.5947026673417919
2020-04-30,Apr20,55 to 59,proportion of national compared to prop pop,0.5594602897823211
2020-04-30,Apr20,60 to 64,proportion of national compared to prop pop,0.6933856906940429
2020-04-30,Apr20,65+,proportion of national compared to prop pop,0.5908106478076857
2021-04-30,Apr21,0 to 4,proportion of national compared to prop pop,0.6401095850779763
2021-04-30,Apr21,10 to 14,proportion of national compared to prop pop,0.6571666067771614
2021-04-30,Apr21,15 to 19,proportion of national compared to prop pop,0.6620522614616502
2021-04-30,Apr21,20 to 24,proportion of national compared to prop pop,0.6126947438247317
2021-04-30,Apr21,25 to 29,proportion of national compared to prop pop,0.7649229200627236
2021-04-30,Apr21,30 to 34,proportion of national compared to prop pop,0.7306136806223157
2021-04-30,Apr21,35 to 39,proportion of national compared to prop pop,0.7724734946852706
2021-04-30,Apr21,40 to 44,proportion of national compared to prop pop,0.7263830606730677
2021-04-30,Apr21,45 to 49,proportion of national compared to prop pop,0.6467874306487035
2021-04-30,Apr21,5 to 9,proportion of national compared to prop pop,0.5793432184165465
2021-04-30,Apr21,50 to 54,proportion of national compared to prop pop,0.7849639140556006
2021-04-30,Apr21,55 to 59,proportion of national compared to prop pop,0.7311234244076188
2021-04-30,Apr21,60 to 64,proportion of national compared to prop pop,0.8111745798289757
2021-04-30,Apr21,65+,proportion of national compared to prop pop,0.7455750353545699
2022-04-30,Apr22,0 to 4,proportion of national compared to prop pop,0.6113152481654758
2022-04-30,Apr22,10 to 14,proportion of national compared to prop pop,0.5563727144015318
2022-04-30,Apr22,15 to 19,proportion of national compared to prop pop,0.5391805375136075
2022-04-30,Apr22,20 to 24,proportion of national compared to prop pop,0.6269951730660088
2022-04-30,Apr22,25 to 29,proportion of national compared to prop pop,0.7423993166838593
2022-04-30,Apr22,30 to 34,proportion of national compared to prop pop,0.7123528818415117
2022-04-30,Apr22,35 to 39,proportion of national compared to prop pop,0.7355820349196985
2022-04-30,Apr22,40 to 44,proportion of national compared to prop pop,0.7121153351622478
2022-04-30,Apr22,45 to 49,proportion of national compared to prop pop,0.744002214267217
2022-04-30,Apr22,5 to 9,proportion of national compared to prop pop,0.5399937324737379
2022-04-30,Apr22,50 to 54,proportion of national compared to prop pop,0.7506381471640202
2022-04-30,Apr22,55 to 59,proportion of national compared to prop pop,0.683677107908888
2022-04-30,Apr22,60 to 64,proportion of national compared to prop pop,0.6749541529722721
2022-04-30,Apr22,65+,proportion of national compared to prop pop,0.8713752792063822
2023-04-30,Apr23,0 to 4,proportion of national compared to prop pop,0.7215915046298335
2023-04-30,Apr23,10 to 14,proportion of national compared to prop pop,0.6484297973143537
2023-04-30,Apr23,15 to 19,proportion of national compared to prop pop,0.5663809405068192
2023-04-30,Apr23,20 to 24,proportion of national compared to prop pop,0.616717373727248
2023-04-30,Apr23,25 to 29,proportion of national compared to prop pop,0.7354381756324473
2023-04-30,Apr23,30 to 34,proportion of national compared to prop pop,0.7731026996456889
2023-04-30,Apr23,35 to 39,proportion of national compared to prop pop,0.7583512074522203
2023-04-30,Apr23,40 to 44,proportion of national compared to prop pop,0.7706181675973857
2023-04-30,Apr23,45 to 49,proportion of national compared to prop pop,0.7907925827586291
2023-04-30,Apr23,5 to 9,proportion of national compared to prop pop,0.6257238164102514
2023-04-30,Apr23,50 to 54,proportion of national compared to prop pop,0.8376923257115412
2023-04-30,Apr23,55 to 59,proportion of national compared to prop pop,0.8078121985383453
2023-04-30,Apr23,60 to 64,proportion of national compared to prop pop,0.777026326170675
2023-04-30,Apr23,65+,proportion of national compared to prop pop,0.7617894384821923
2017-08-31,Aug17,0 to 4,proportion of national compared to prop pop,0.6806555971126131
2017-08-31,Aug17,10 to 14,proportion of national compared to prop pop,0.6297837584540147
2017-08-31,Aug17,15 to 19,proportion of national compared to prop pop,0.5830230329603895
2017-08-31,Aug17,20 to 24,proportion of national compared to prop pop,0.6133916438911754
2017-08-31,Aug17,25 to 29,proportion of national compared to prop pop,0.7191836120259054
2017-08-31,Aug17,30 to 34,proportion of national compared to prop pop,0.6791425422198456
2017-08-31,Aug17,35 to 39,proportion of national compared to prop pop,0.7069350842611734
2017-08-31,Aug17,40 to 44,proportion of national compared to prop pop,0.7375432115286876
2017-08-31,Aug17,45 to 49,proportion of national compared to prop pop,0.7066423507288526
2017-08-31,Aug17,5 to 9,proportion of national compared to prop pop,0.6512920486568446
2017-08-31,Aug17,50 to 54,proportion of national compared to prop pop,0.6936528217301338
2017-08-31,Aug17,55 to 59,proportion of national compared to prop pop,0.7057389716621089
2017-08-31,Aug17,60 to 64,proportion of national compared to prop pop,0.5937578808182773
2017-08-31,Aug17,65+,proportion of national compared to prop pop,0.7163228918430161
2018-08-31,Aug18,0 to 4,proportion of national compared to prop pop,0.6177231582330064
2018-08-31,Aug18,10 to 14,proportion of national compared to prop pop,0.6294100623470025
2018-08-31,Aug18,15 to 19,proportion of national compared to prop pop,0.5955259503989714
2018-08-31,Aug18,20 to 24,proportion of national compared to prop pop,0.6059681053097941
2018-08-31,Aug18,25 to 29,proportion of national compared to prop pop,0.6900250402753002
2018-08-31,Aug18,30 to 34,proportion of national compared to prop pop,0.6859319856151089
2018-08-31,Aug18,35 to 39,proportion of national compared to prop pop,0.6733521922431481
2018-08-31,Aug18,40 to 44,proportion of national compared to prop pop,0.7123185370319723
2018-08-31,Aug18,45 to 49,proportion of national compared to prop pop,0.6588504342708209
2018-08-31,Aug18,5 to 9,proportion of national compared to prop pop,0.6553393078871557
2018-08-31,Aug18,50 to 54,proportion of national compared to prop pop,0.6298545360399374
2018-08-31,Aug18,55 to 59,proportion of national compared to prop pop,0.6769120477033069
2018-08-31,Aug18,60 to 64,proportion of national compared to prop pop,0.7425565543178527
2018-08-31,Aug18,65+,proportion of national compared to prop pop,0.8153326444224994
2019-08-31,Aug19,0 to 4,proportion of national compared to prop pop,0.6774819585802776
2019-08-31,Aug19,10 to 14,proportion of national compared to prop pop,0.7064436271908582
2019-08-31,Aug19,15 to 19,proportion of national compared to prop pop,0.6398746190688039
2019-08-31,Aug19,20 to 24,proportion of national compared to prop pop,0.6356553845386035
2019-08-31,Aug19,25 to 29,proportion of national compared to prop pop,0.7063456371875183
2019-08-31,Aug19,30 to 34,proportion of national compared to prop pop,0.7480775820253016
2019-08-31,Aug19,35 to 39,proportion of national compared to prop pop,0.7139209591085551
2019-08-31,Aug19,40 to 44,proportion of national compared to prop pop,0.7191826247001265
2019-08-31,Aug19,45 to 49,proportion of national compared to prop pop,0.7271541782249806
2019-08-31,Aug19,5 to 9,proportion of national compared to prop pop,0.7433894107643917
2019-08-31,Aug19,50 to 54,proportion of national compared to prop pop,0.715187394952236
2019-08-31,Aug19,55 to 59,proportion of national compared to prop pop,0.7561895530967317
2019-08-31,Aug19,60 to 64,proportion of national compared to prop pop,0.8097079492986698
2019-08-31,Aug19,65+,proportion of national compared to prop pop,0.7519873470670541
