DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2021-02-28,Feb21,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.3428516874587867
2021-02-28,Feb21,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.822894597663614
2021-02-28,Feb21,Other,Itinerant,proportion of national compared to prop pop,0.8391661901136529
2021-02-28,Feb21,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.9147767159267707
2021-02-28,Feb21,Other,Other,proportion of national compared to prop pop,0.8659186785311813
2021-02-28,Feb21,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.8811827047075574
2021-02-28,Feb21,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.4426605421914613
2021-02-28,Feb21,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.8909568998961082
2021-02-28,Feb21,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.7891733107026268
2021-02-28,Feb21,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.0521282336021727
2021-02-28,Feb21,Total,Total clients,proportion of national compared to prop pop,0.6905350539165495
2022-02-28,Feb22,Accommodation,Accommodation,proportion of national compared to prop pop,0.5652493052900476
2022-02-28,Feb22,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.48807371430878455
2022-02-28,Feb22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.631551408034029
2022-02-28,Feb22,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6403033417608558
2022-02-28,Feb22,Covid,Covid-19,proportion of national compared to prop pop,0.16650097030793953
2022-02-28,Feb22,Financial,Employment difficulties,proportion of national compared to prop pop,0.6663750801143897
2022-02-28,Feb22,Financial,Financial,proportion of national compared to prop pop,0.5931011282049942
2022-02-28,Feb22,Financial,Financial difficulties,proportion of national compared to prop pop,0.5650397802025604
2022-02-28,Feb22,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5823613852883893
2022-02-28,Feb22,Financial,Problematic gambling,proportion of national compared to prop pop,0.10368469514630779
2022-02-28,Feb22,Financial,Unemployment,proportion of national compared to prop pop,0.8723325478029225
2022-02-28,Feb22,Health,Health,proportion of national compared to prop pop,0.7327899926904697
2022-02-28,Feb22,Health,Medical issues,proportion of national compared to prop pop,0.6713306572337149
2022-02-28,Feb22,Health,Mental health issues,proportion of national compared to prop pop,0.582557657784708
2022-02-28,Feb22,Health,Problematic alcohol use,proportion of national compared to prop pop,1.516963273815439
2022-02-28,Feb22,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7681158293869572
2022-02-28,Feb22,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8520438373838891
2022-02-28,Feb22,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8178442541751454
2022-02-28,Feb22,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.611241652609238
2022-02-28,Feb22,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7307238706193754
2022-02-28,Feb22,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.299254192986366
2022-02-28,Feb22,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0336646645026721
2022-02-28,Feb22,Not stated,Not stated,proportion of national compared to prop pop,0.20736939029261559
2022-02-28,Feb22,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.7882877507698742
2022-02-28,Feb22,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.6442768362097967
2022-02-28,Feb22,Other,Itinerant,proportion of national compared to prop pop,1.0390815354101965
2022-02-28,Feb22,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7950709807183243
2022-02-28,Feb22,Other,Other,proportion of national compared to prop pop,0.7788282716114191
2022-02-28,Feb22,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.6867427860339866
2022-02-28,Feb22,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3873649880933043
2022-02-28,Feb22,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.6600415959313739
2022-02-28,Feb22,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.5825521600127813
2022-02-28,Feb22,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.984037673447383
2022-02-28,Feb22,Total,Total clients,proportion of national compared to prop pop,0.6773395211085121
2023-02-28,Feb23,Accommodation,Accommodation,proportion of national compared to prop pop,0.5727578017449442
2023-02-28,Feb23,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.45555573357244045
2023-02-28,Feb23,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.7116482774748653
2023-02-28,Feb23,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.690498752553684
2023-02-28,Feb23,Covid,Covid-19,proportion of national compared to prop pop,0.07379970586409261
2023-02-28,Feb23,Financial,Financial,proportion of national compared to prop pop,0.6444225444349163
2023-02-28,Feb23,Health,Health,proportion of national compared to prop pop,0.7971761676488083
2023-02-28,Feb23,Health,Medical issues,proportion of national compared to prop pop,0.7943602344968312
2023-02-28,Feb23,Health,Mental health issues,proportion of national compared to prop pop,0.6457053224165474
2023-02-28,Feb23,Health,Problematic alcohol use,proportion of national compared to prop pop,1.4948964942606662
2023-02-28,Feb23,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.8010888104802206
2023-02-28,Feb23,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.941437285680948
2023-02-28,Feb23,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8813011497149809
2023-02-28,Feb23,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.6320081193680273
2023-02-28,Feb23,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7321301726768596
2023-02-28,Feb23,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3220989960486733
2023-02-28,Feb23,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.8787620540665065
2023-02-28,Feb23,Not stated,Not stated,proportion of national compared to prop pop,0.20587667023340966
2023-02-28,Feb23,Other,Other,proportion of national compared to prop pop,0.8173835421795753
2023-02-28,Feb23,Total,Total clients,proportion of national compared to prop pop,0.7171287573188369
2018-01-31,Jan18,Accommodation,Accommodation,proportion of national compared to prop pop,0.5000454083901434
2018-01-31,Jan18,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.42396866261658184
2018-01-31,Jan18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5244462190961066
2018-01-31,Jan18,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6227276340559977
2018-01-31,Jan18,Financial,Employment difficulties,proportion of national compared to prop pop,0.703470762872203
2018-01-31,Jan18,Financial,Financial,proportion of national compared to prop pop,0.624063145225887
2018-01-31,Jan18,Financial,Financial difficulties,proportion of national compared to prop pop,0.6279831405794765
2018-01-31,Jan18,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5173321955985795
2018-01-31,Jan18,Financial,Problematic gambling,proportion of national compared to prop pop,0.27090296857490526
2018-01-31,Jan18,Financial,Unemployment,proportion of national compared to prop pop,0.7909213397860054
2018-01-31,Jan18,Health,Health,proportion of national compared to prop pop,0.5967128013430856
2018-01-31,Jan18,Health,Medical issues,proportion of national compared to prop pop,0.5138264568940616
2018-01-31,Jan18,Health,Mental health issues,proportion of national compared to prop pop,0.5204806029393826
2018-01-31,Jan18,Health,Problematic alcohol use,proportion of national compared to prop pop,0.8686268781873483
2018-01-31,Jan18,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.8672659751232656
2018-01-31,Jan18,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8264522106941028
2018-01-31,Jan18,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7921366142479199
2018-01-31,Jan18,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.5708499691495517
2018-01-31,Jan18,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7826582874104612
2018-01-31,Jan18,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3094269701574823
2018-01-31,Jan18,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0111802521861446
2018-01-31,Jan18,Not stated,Not stated,proportion of national compared to prop pop,2.3162099965862586
2018-01-31,Jan18,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.39667934684182554
2018-01-31,Jan18,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.6002784694695391
2018-01-31,Jan18,Other,Itinerant,proportion of national compared to prop pop,0.38843427958645277
2018-01-31,Jan18,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.6964183764971478
2018-01-31,Jan18,Other,Other,proportion of national compared to prop pop,0.6921344912409629
2018-01-31,Jan18,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.7561682805842783
2018-01-31,Jan18,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3921198141195057
2018-01-31,Jan18,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.7965194852919524
2018-01-31,Jan18,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.9290767710187419
2018-01-31,Jan18,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9954690833292961
2018-01-31,Jan18,Total,Total clients,proportion of national compared to prop pop,0.6819142507690326
2019-01-31,Jan19,Accommodation,Accommodation,proportion of national compared to prop pop,0.5189854763228079
2019-01-31,Jan19,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4752469064468731
2019-01-31,Jan19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5672566916033454
2019-01-31,Jan19,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6124613282837871
2019-01-31,Jan19,Financial,Employment difficulties,proportion of national compared to prop pop,0.6863019957509313
2019-01-31,Jan19,Financial,Financial,proportion of national compared to prop pop,0.6658272346773193
2019-01-31,Jan19,Financial,Financial difficulties,proportion of national compared to prop pop,0.6791986748871524
2019-01-31,Jan19,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5115572619922587
2019-01-31,Jan19,Financial,Problematic gambling,proportion of national compared to prop pop,0.29690567750513186
2019-01-31,Jan19,Financial,Unemployment,proportion of national compared to prop pop,0.8719316054157186
2019-01-31,Jan19,Health,Health,proportion of national compared to prop pop,0.7626246769610616
2019-01-31,Jan19,Health,Medical issues,proportion of national compared to prop pop,0.7494120789927965
2019-01-31,Jan19,Health,Mental health issues,proportion of national compared to prop pop,0.5950943253945585
2019-01-31,Jan19,Health,Problematic alcohol use,proportion of national compared to prop pop,1.108803530945337
2019-01-31,Jan19,Health,Problematic drug or substance use,proportion of national compared to prop pop,1.0347587582117097
2019-01-31,Jan19,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8845290949513502
2019-01-31,Jan19,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8454265539135463
2019-01-31,Jan19,Interpersonal,Non-family violence,proportion of national compared to prop pop,1.1030449872618378
2019-01-31,Jan19,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8215137656807961
2019-01-31,Jan19,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.4108010134318072
2019-01-31,Jan19,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.106258941751722
2019-01-31,Jan19,Not stated,Not stated,proportion of national compared to prop pop,1.2828321894197448
2019-01-31,Jan19,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.38772743454684394
2019-01-31,Jan19,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.6690169517335312
2019-01-31,Jan19,Other,Itinerant,proportion of national compared to prop pop,0.34101161565435684
2019-01-31,Jan19,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.751370244709895
2019-01-31,Jan19,Other,Other,proportion of national compared to prop pop,0.7508057986202371
2019-01-31,Jan19,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.0086965976259537
2019-01-31,Jan19,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3885742143282986
2019-01-31,Jan19,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.7353156853410411
2019-01-31,Jan19,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8870099725350645
2019-01-31,Jan19,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.0152083152360385
2019-01-31,Jan19,Total,Total clients,proportion of national compared to prop pop,0.7204997008362802
2020-01-31,Jan20,Accommodation,Accommodation,proportion of national compared to prop pop,0.5607418605456918
2020-01-31,Jan20,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4613802365145064
2020-01-31,Jan20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.6109948091238819
2020-01-31,Jan20,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6514458546480322
2020-01-31,Jan20,Financial,Employment difficulties,proportion of national compared to prop pop,0.45776865126100624
2020-01-31,Jan20,Financial,Financial,proportion of national compared to prop pop,0.6193485524866308
2020-01-31,Jan20,Financial,Financial difficulties,proportion of national compared to prop pop,0.607878274995548
2020-01-31,Jan20,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5148079901911676
2020-01-31,Jan20,Financial,Problematic gambling,proportion of national compared to prop pop,0.31541220066699815
2020-01-31,Jan20,Financial,Unemployment,proportion of national compared to prop pop,0.8386294940559559
2020-01-31,Jan20,Health,Health,proportion of national compared to prop pop,0.7504525206634649
2020-01-31,Jan20,Health,Medical issues,proportion of national compared to prop pop,0.7690177321268765
2020-01-31,Jan20,Health,Mental health issues,proportion of national compared to prop pop,0.6043520411178301
2020-01-31,Jan20,Health,Problematic alcohol use,proportion of national compared to prop pop,1.2840260196072053
2020-01-31,Jan20,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.9853710787504182
2020-01-31,Jan20,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7931742204594766
2020-01-31,Jan20,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.771285880491222
2020-01-31,Jan20,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.8239166959146234
2020-01-31,Jan20,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8182188034227659
2020-01-31,Jan20,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3442203045763086
2020-01-31,Jan20,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.1686429071789781
2020-01-31,Jan20,Not stated,Not stated,proportion of national compared to prop pop,0.22693793202195883
2020-01-31,Jan20,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.471596321171911
2020-01-31,Jan20,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.5607022250594408
2020-01-31,Jan20,Other,Itinerant,proportion of national compared to prop pop,0.97690592607167
2020-01-31,Jan20,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8416655567743423
2020-01-31,Jan20,Other,Other,proportion of national compared to prop pop,0.8302436038341663
2020-01-31,Jan20,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.9513376565264112
2020-01-31,Jan20,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3995901434248707
2020-01-31,Jan20,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.8129875974411396
2020-01-31,Jan20,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.7097214052633806
2020-01-31,Jan20,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.7674340268626608
2020-01-31,Jan20,Total,Total clients,proportion of national compared to prop pop,0.6780414098700812
2021-01-31,Jan21,Accommodation,Accommodation,proportion of national compared to prop pop,0.5743490099485647
2021-01-31,Jan21,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4603067598709781
2021-01-31,Jan21,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.6685331980432291
2021-01-31,Jan21,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.594754496526648
2021-01-31,Jan21,Covid,Covid-19,proportion of national compared to prop pop,0.2715010345383207
2021-01-31,Jan21,Financial,Employment difficulties,proportion of national compared to prop pop,0.5376785193798116
2021-01-31,Jan21,Financial,Financial,proportion of national compared to prop pop,0.634975150137016
2021-01-31,Jan21,Financial,Financial difficulties,proportion of national compared to prop pop,0.6091785224463292
2021-01-31,Jan21,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5838440166551443
2021-01-31,Jan21,Financial,Problematic gambling,proportion of national compared to prop pop,0.3780552089389301
2021-01-31,Jan21,Financial,Unemployment,proportion of national compared to prop pop,0.8191021022140843
2021-01-31,Jan21,Health,Health,proportion of national compared to prop pop,0.7868327906458759
2021-01-31,Jan21,Health,Medical issues,proportion of national compared to prop pop,0.7583475717740048
2021-01-31,Jan21,Health,Mental health issues,proportion of national compared to prop pop,0.6403970317017302
2021-01-31,Jan21,Health,Problematic alcohol use,proportion of national compared to prop pop,1.5526886153137387
2021-01-31,Jan21,Health,Problematic drug or substance use,proportion of national compared to prop pop,1.0209902747009578
2021-01-31,Jan21,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8662476145900198
2021-01-31,Jan21,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8263346897975966
2021-01-31,Jan21,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.827652476230606
2021-01-31,Jan21,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8518666897241646
2021-01-31,Jan21,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.496351851676802
2021-01-31,Jan21,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0489219439458923
2021-01-31,Jan21,Not stated,Not stated,proportion of national compared to prop pop,0.17971519406282924
2021-01-31,Jan21,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.404083549840656
2021-01-31,Jan21,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.701821301698731
2021-01-31,Jan21,Other,Itinerant,proportion of national compared to prop pop,0.7838698539164336
2021-01-31,Jan21,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.9386706500693017
2021-01-31,Jan21,Other,Other,proportion of national compared to prop pop,0.9334206378049368
2021-01-31,Jan21,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.1422437295718955
2021-01-31,Jan21,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.47275623462487487
2021-01-31,Jan21,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.8153321810267635
2021-01-31,Jan21,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8765185739609163
2021-01-31,Jan21,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.139061383618532
2021-01-31,Jan21,Total,Total clients,proportion of national compared to prop pop,0.7216698684865446
2022-01-31,Jan22,Accommodation,Accommodation,proportion of national compared to prop pop,0.5675234501514724
2022-01-31,Jan22,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.49229443721744637
2022-01-31,Jan22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.6489312275018608
2022-01-31,Jan22,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6503319117602194
2022-01-31,Jan22,Covid,Covid-19,proportion of national compared to prop pop,0.16455469619105423
2022-01-31,Jan22,Financial,Employment difficulties,proportion of national compared to prop pop,0.6373863454504416
2022-01-31,Jan22,Financial,Financial,proportion of national compared to prop pop,0.6018768861472596
2022-01-31,Jan22,Financial,Financial difficulties,proportion of national compared to prop pop,0.5728481456674916
2022-01-31,Jan22,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5810967601862647
2022-01-31,Jan22,Financial,Problematic gambling,proportion of national compared to prop pop,0.15132360913244922
2022-01-31,Jan22,Financial,Unemployment,proportion of national compared to prop pop,0.8849300376187363
2022-01-31,Jan22,Health,Health,proportion of national compared to prop pop,0.6904664438637508
2022-01-31,Jan22,Health,Medical issues,proportion of national compared to prop pop,0.635300196822801
2022-01-31,Jan22,Health,Mental health issues,proportion of national compared to prop pop,0.5435661043166207
2022-01-31,Jan22,Health,Problematic alcohol use,proportion of national compared to prop pop,1.433370853171255
2022-01-31,Jan22,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7629258463792005
2022-01-31,Jan22,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.896798183627016
2022-01-31,Jan22,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8543532492504418
2022-01-31,Jan22,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.6903645532625634
2022-01-31,Jan22,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.723533182810572
2022-01-31,Jan22,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3340867586564602
2022-01-31,Jan22,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.044812485021053
2022-01-31,Jan22,Not stated,Not stated,proportion of national compared to prop pop,0.19996334063930787
2022-01-31,Jan22,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.6944463302822474
2022-01-31,Jan22,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.663453845294767
2022-01-31,Jan22,Other,Itinerant,proportion of national compared to prop pop,1.00207702731831
2022-01-31,Jan22,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.794345717036084
2022-01-31,Jan22,Other,Other,proportion of national compared to prop pop,0.8145520460958025
2022-01-31,Jan22,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.9312962710741807
2022-01-31,Jan22,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3931538626365574
2022-01-31,Jan22,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.6362469929432523
2022-01-31,Jan22,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.5832264101979813
2022-01-31,Jan22,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9161956698382833
2022-01-31,Jan22,Total,Total clients,proportion of national compared to prop pop,0.7026250080188118
2023-01-31,Jan23,Accommodation,Accommodation,proportion of national compared to prop pop,0.5544049110208438
2023-01-31,Jan23,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4445845560299534
2023-01-31,Jan23,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.6879418336753578
2023-01-31,Jan23,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6462869798003219
2023-01-31,Jan23,Covid,Covid-19,proportion of national compared to prop pop,0.07910100798665504
2023-01-31,Jan23,Financial,Financial,proportion of national compared to prop pop,0.619038525317565
2023-01-31,Jan23,Health,Health,proportion of national compared to prop pop,0.7289844023670525
2023-01-31,Jan23,Health,Medical issues,proportion of national compared to prop pop,0.7292096062776942
2023-01-31,Jan23,Health,Mental health issues,proportion of national compared to prop pop,0.6206194940886846
2023-01-31,Jan23,Health,Problematic alcohol use,proportion of national compared to prop pop,1.2447162989046174
2023-01-31,Jan23,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7589619952230513
2023-01-31,Jan23,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.9366273089063073
2023-01-31,Jan23,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8709768187822277
2023-01-31,Jan23,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.521268808508401
2023-01-31,Jan23,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7270936215407464
2023-01-31,Jan23,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.4057769214111622
2023-01-31,Jan23,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.8375269042859022
2023-01-31,Jan23,Not stated,Not stated,proportion of national compared to prop pop,0.21785017982569388
2023-01-31,Jan23,Other,Other,proportion of national compared to prop pop,0.7637378336990902
2023-01-31,Jan23,Total,Total clients,proportion of national compared to prop pop,0.6975043231570293
2017-07-31,Jul17,Accommodation,Accommodation,proportion of national compared to prop pop,0.5023499525647193
2017-07-31,Jul17,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4470117432037944
2017-07-31,Jul17,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.554733136702365
2017-07-31,Jul17,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6037678776227886
2017-07-31,Jul17,Financial,Employment difficulties,proportion of national compared to prop pop,0.6641964814795004
2017-07-31,Jul17,Financial,Financial,proportion of national compared to prop pop,0.6526972480035201
2017-07-31,Jul17,Financial,Financial difficulties,proportion of national compared to prop pop,0.6563250085908142
2017-07-31,Jul17,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5367734778064518
2017-07-31,Jul17,Financial,Problematic gambling,proportion of national compared to prop pop,0.4118904361580825
2017-07-31,Jul17,Financial,Unemployment,proportion of national compared to prop pop,0.7554450085995281
2017-07-31,Jul17,Health,Health,proportion of national compared to prop pop,0.5983179701708095
2017-07-31,Jul17,Health,Medical issues,proportion of national compared to prop pop,0.48152840892337695
2017-07-31,Jul17,Health,Mental health issues,proportion of national compared to prop pop,0.5325683035739489
2017-07-31,Jul17,Health,Problematic alcohol use,proportion of national compared to prop pop,0.8815196132723536
2017-07-31,Jul17,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.8588936846276005
2017-07-31,Jul17,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8271861539641371
2017-07-31,Jul17,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7914974404124479
2017-07-31,Jul17,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.56562767544496
2017-07-31,Jul17,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7424841225909614
2017-07-31,Jul17,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3981872086149425
2017-07-31,Jul17,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0059181233669434
2017-07-31,Jul17,Not stated,Not stated,proportion of national compared to prop pop,2.0928684975714082
2017-07-31,Jul17,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.2790491330095211
2017-07-31,Jul17,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.7161677406787426
2017-07-31,Jul17,Other,Itinerant,proportion of national compared to prop pop,0.31471316546354033
2017-07-31,Jul17,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7277272546477475
2017-07-31,Jul17,Other,Other,proportion of national compared to prop pop,0.7178487204727815
2017-07-31,Jul17,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.7835172427666167
2017-07-31,Jul17,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.40728047020594826
2017-07-31,Jul17,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.7670100497371918
2017-07-31,Jul17,Other,Transition from other care arrangements,proportion of national compared to prop pop,1.1241185526159911
2017-07-31,Jul17,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9553249138239709
2017-07-31,Jul17,Total,Total clients,proportion of national compared to prop pop,0.6882020593621453
2018-07-31,Jul18,Accommodation,Accommodation,proportion of national compared to prop pop,0.4964952137043782
2018-07-31,Jul18,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4434107043909326
2018-07-31,Jul18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5461450047181738
2018-07-31,Jul18,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6036520447070832
2018-07-31,Jul18,Financial,Employment difficulties,proportion of national compared to prop pop,0.7154638222210427
2018-07-31,Jul18,Financial,Financial,proportion of national compared to prop pop,0.6249839755815352
2018-07-31,Jul18,Financial,Financial difficulties,proportion of national compared to prop pop,0.6332206450097791
2018-07-31,Jul18,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5124175280896508
2018-07-31,Jul18,Financial,Problematic gambling,proportion of national compared to prop pop,0.30515192039703687
