DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2023-02-28,Feb23,Male,25-29,proportion of national population,
2023-02-28,Feb23,Male,30-34,proportion of national population,
2023-02-28,Feb23,Male,35-39,proportion of national population,
2023-02-28,Feb23,Male,45-49,proportion of national population,
2023-02-28,Feb23,Female,10-14,proportion of national population,
2023-03-31,Mar23,Total,65+,proportion of national population,10.2
2023-03-31,Mar23,Total,All ages,proportion of national population,10.8
2023-03-31,Mar23,Male,25-29,proportion of national population,10.5
2023-03-31,Mar23,Male,20-24,proportion of national population,10.2
2023-03-31,Mar23,Male,15-19,proportion of national population,10.8
2023-03-31,Mar23,Male,10-14,proportion of national population,11.1
2023-03-31,Mar23,Male,0-4,proportion of national population,11.2
2023-03-31,Mar23,Female,65+,proportion of national population,10.1
2023-03-31,Mar23,Female,60-64,proportion of national population,10.5
2023-03-31,Mar23,Female,50-54,proportion of national population,10.8
2023-03-31,Mar23,Male,30-34,proportion of national population,10.8
2023-03-31,Mar23,Female,5-9,proportion of national population,11.4
2023-03-31,Mar23,Female,40-44,proportion of national population,11.1
2023-03-31,Mar23,Female,35-39,proportion of national population,11.2
2023-03-31,Mar23,Female,30-34,proportion of national population,10.7
2023-03-31,Mar23,Female,25-29,proportion of national population,10.3
2023-03-31,Mar23,Female,20-24,proportion of national population,10.1
2023-03-31,Mar23,Female,15-19,proportion of national population,10.8
2023-03-31,Mar23,Female,0-4,proportion of national population,11.2
2023-03-31,Mar23,Female,10-14,proportion of national population,11.1
2023-03-31,Mar23,Female,45-49,proportion of national population,10.9
2023-03-31,Mar23,Male,35-39,proportion of national population,11.5
2023-03-31,Mar23,Female,55-59,proportion of national population,10.8
2023-03-31,Mar23,Male,45-49,proportion of national population,11.2
2023-03-31,Mar23,Male,40-44,proportion of national population,11.4
2023-03-31,Mar23,Total,55-59,proportion of national population,11.0
2023-03-31,Mar23,Total,50-54,proportion of national population,11.0
2023-03-31,Mar23,Total,5-9,proportion of national population,11.4
2023-03-31,Mar23,Total,45-49,proportion of national population,11.0
2023-03-31,Mar23,Total,40-44,proportion of national population,11.2
2023-03-31,Mar23,Total,35-39,proportion of national population,11.3
2023-03-31,Mar23,Total,30-34,proportion of national population,10.8
2023-03-31,Mar23,Total,25-29,proportion of national population,10.4
2023-03-31,Mar23,Total,60-64,proportion of national population,10.6
2023-03-31,Mar23,Total,15-19,proportion of national population,10.8
2023-03-31,Mar23,Total,20-24,proportion of national population,10.1
2023-03-31,Mar23,Male,50-54,proportion of national population,11.3
2023-03-31,Mar23,Male,55-59,proportion of national population,11.2
2023-03-31,Mar23,Male,60-64,proportion of national population,10.7
2023-03-31,Mar23,Male,5-9,proportion of national population,11.4
2023-03-31,Mar23,Total,0-4,proportion of national population,11.2
2023-03-31,Mar23,Total,10-14,proportion of national population,11.1
2023-03-31,Mar23,Male,65+,proportion of national population,10.3
2023-04-30,Apr23,Female,50-54,proportion of national population,
2023-04-30,Apr23,Male,15-19,proportion of national population,
2023-04-30,Apr23,Male,10-14,proportion of national population,
2023-04-30,Apr23,Male,0-4,proportion of national population,
2023-04-30,Apr23,Female,65+,proportion of national population,
2023-04-30,Apr23,Female,60-64,proportion of national population,
2023-04-30,Apr23,Male,20-24,proportion of national population,
2023-04-30,Apr23,Female,55-59,proportion of national population,
2023-04-30,Apr23,Female,5-9,proportion of national population,
2023-04-30,Apr23,Female,30-34,proportion of national population,
2023-04-30,Apr23,Female,40-44,proportion of national population,
2023-04-30,Apr23,Female,35-39,proportion of national population,
2023-04-30,Apr23,Female,25-29,proportion of national population,
2023-04-30,Apr23,Female,20-24,proportion of national population,
2023-04-30,Apr23,Female,15-19,proportion of national population,
2023-04-30,Apr23,Female,10-14,proportion of national population,
2023-04-30,Apr23,Female,0-4,proportion of national population,
2023-04-30,Apr23,Male,25-29,proportion of national population,
2023-04-30,Apr23,Female,45-49,proportion of national population,
2023-04-30,Apr23,Male,30-34,proportion of national population,
2023-04-30,Apr23,Total,15-19,proportion of national population,
2023-04-30,Apr23,Male,40-44,proportion of national population,
2023-04-30,Apr23,Male,35-39,proportion of national population,
2023-04-30,Apr23,Total,65+,proportion of national population,
2023-04-30,Apr23,Total,60-64,proportion of national population,
2023-04-30,Apr23,Total,55-59,proportion of national population,
2023-04-30,Apr23,Total,50-54,proportion of national population,
2023-04-30,Apr23,Total,5-9,proportion of national population,
2023-04-30,Apr23,Total,45-49,proportion of national population,
2023-04-30,Apr23,Total,40-44,proportion of national population,
2023-04-30,Apr23,Total,35-39,proportion of national population,
2023-04-30,Apr23,Total,30-34,proportion of national population,
2023-04-30,Apr23,Total,All ages,proportion of national population,10.8
2023-04-30,Apr23,Total,20-24,proportion of national population,
2023-04-30,Apr23,Total,25-29,proportion of national population,
2023-04-30,Apr23,Male,5-9,proportion of national population,
2023-04-30,Apr23,Male,50-54,proportion of national population,
2023-04-30,Apr23,Male,55-59,proportion of national population,
2023-04-30,Apr23,Male,45-49,proportion of national population,
2023-04-30,Apr23,Male,65+,proportion of national population,
2023-04-30,Apr23,Total,0-4,proportion of national population,
2023-04-30,Apr23,Total,10-14,proportion of national population,
2023-04-30,Apr23,Male,60-64,proportion of national population,
2023-05-31,May23,Female,55-59,proportion of national population,
2023-05-31,May23,Male,20-24,proportion of national population,
2023-05-31,May23,Male,15-19,proportion of national population,
2023-05-31,May23,Male,10-14,proportion of national population,
2023-05-31,May23,Male,0-4,proportion of national population,
2023-05-31,May23,Female,65+,proportion of national population,
2023-05-31,May23,Male,25-29,proportion of national population,
2023-05-31,May23,Female,60-64,proportion of national population,
2023-05-31,May23,Female,50-54,proportion of national population,
2023-05-31,May23,Female,30-34,proportion of national population,
2023-05-31,May23,Female,45-49,proportion of national population,
2023-05-31,May23,Female,40-44,proportion of national population,
2023-05-31,May23,Female,35-39,proportion of national population,
2023-05-31,May23,Female,25-29,proportion of national population,
2023-05-31,May23,Female,20-24,proportion of national population,
2023-05-31,May23,Female,15-19,proportion of national population,
2023-05-31,May23,Female,10-14,proportion of national population,
2023-05-31,May23,Female,0-4,proportion of national population,
2023-05-31,May23,Male,30-34,proportion of national population,
2023-05-31,May23,Female,5-9,proportion of national population,
2023-05-31,May23,Male,40-44,proportion of national population,
2023-05-31,May23,Male,35-39,proportion of national population,
2023-05-31,May23,Male,5-9,proportion of national population,
2023-05-31,May23,Total,All ages,proportion of national population,10.8
2023-05-31,May23,Total,65+,proportion of national population,
2023-05-31,May23,Total,60-64,proportion of national population,
2023-05-31,May23,Total,55-59,proportion of national population,
2023-05-31,May23,Total,50-54,proportion of national population,
2023-05-31,May23,Male,45-49,proportion of national population,
2023-05-31,May23,Total,45-49,proportion of national population,
2023-05-31,May23,Total,40-44,proportion of national population,
2023-05-31,May23,Total,35-39,proportion of national population,
2023-05-31,May23,Total,5-9,proportion of national population,
2023-05-31,May23,Total,25-29,proportion of national population,
2023-05-31,May23,Total,30-34,proportion of national population,
2023-05-31,May23,Male,55-59,proportion of national population,
2023-05-31,May23,Male,60-64,proportion of national population,
2023-05-31,May23,Male,65+,proportion of national population,
2023-05-31,May23,Male,50-54,proportion of national population,
2023-05-31,May23,Total,10-14,proportion of national population,
2023-05-31,May23,Total,15-19,proportion of national population,
2023-05-31,May23,Total,20-24,proportion of national population,
2023-05-31,May23,Total,0-4,proportion of national population,
2023-06-30,Jun23,Male,30-34,proportion of national population,10.9
2023-06-30,Jun23,Male,25-29,proportion of national population,10.5
2023-06-30,Jun23,Male,20-24,proportion of national population,10.2
2023-06-30,Jun23,Male,15-19,proportion of national population,10.8
2023-06-30,Jun23,Male,10-14,proportion of national population,11.1
2023-06-30,Jun23,Male,0-4,proportion of national population,11.2
2023-06-30,Jun23,Female,65+,proportion of national population,10.1
2023-06-30,Jun23,Female,60-64,proportion of national population,10.5
2023-06-30,Jun23,Female,15-19,proportion of national population,10.8
2023-06-30,Jun23,Female,50-54,proportion of national population,10.8
2023-06-30,Jun23,Female,5-9,proportion of national population,11.4
2023-06-30,Jun23,Female,45-49,proportion of national population,10.9
2023-06-30,Jun23,Female,40-44,proportion of national population,11.1
2023-06-30,Jun23,Female,35-39,proportion of national population,11.2
2023-06-30,Jun23,Female,30-34,proportion of national population,10.7
2023-06-30,Jun23,Female,25-29,proportion of national population,10.3
2023-06-30,Jun23,Female,20-24,proportion of national population,10.1
2023-06-30,Jun23,Male,35-39,proportion of national population,11.5
2023-06-30,Jun23,Female,55-59,proportion of national population,10.8
2023-06-30,Jun23,Male,40-44,proportion of national population,11.4
2023-06-30,Jun23,Total,25-29,proportion of national population,10.4
2023-06-30,Jun23,Male,5-9,proportion of national population,11.4
2023-06-30,Jun23,Female,0-4,proportion of national population,11.1
2023-06-30,Jun23,Total,All ages,proportion of national population,10.8
2023-06-30,Jun23,Total,65+,proportion of national population,10.2
2023-06-30,Jun23,Total,60-64,proportion of national population,10.6
2023-06-30,Jun23,Total,55-59,proportion of national population,11.0
2023-06-30,Jun23,Total,50-54,proportion of national population,11.0
2023-06-30,Jun23,Total,5-9,proportion of national population,11.4
2023-06-30,Jun23,Total,45-49,proportion of national population,11.1
2023-06-30,Jun23,Total,40-44,proportion of national population,11.3
2023-06-30,Jun23,Total,35-39,proportion of national population,11.4
2023-06-30,Jun23,Total,30-34,proportion of national population,10.8
2023-06-30,Jun23,Total,20-24,proportion of national population,10.2
2023-06-30,Jun23,Total,15-19,proportion of national population,10.8
2023-06-30,Jun23,Total,10-14,proportion of national population,11.1
2023-06-30,Jun23,Total,0-4,proportion of national population,11.2
2023-06-30,Jun23,Male,65+,proportion of national population,10.3
2023-06-30,Jun23,Male,60-64,proportion of national population,10.8
2023-06-30,Jun23,Male,55-59,proportion of national population,11.2
2023-06-30,Jun23,Male,50-54,proportion of national population,11.3
2023-06-30,Jun23,Male,45-49,proportion of national population,11.3
2023-06-30,Jun23,Female,10-14,proportion of national population,11.1
2023-07-31,Jul23,Male,40-44,proportion of national population,
2023-07-31,Jul23,Total,65+,proportion of national population,
2023-07-31,Jul23,Male,25-29,proportion of national population,
2023-07-31,Jul23,Male,20-24,proportion of national population,
2023-07-31,Jul23,Male,15-19,proportion of national population,
2023-07-31,Jul23,Male,10-14,proportion of national population,
2023-07-31,Jul23,Male,0-4,proportion of national population,
2023-07-31,Jul23,Female,65+,proportion of national population,
2023-07-31,Jul23,Female,60-64,proportion of national population,
2023-07-31,Jul23,Female,55-59,proportion of national population,
2023-07-31,Jul23,Male,30-34,proportion of national population,
2023-07-31,Jul23,Female,5-9,proportion of national population,
2023-07-31,Jul23,Female,40-44,proportion of national population,
2023-07-31,Jul23,Female,35-39,proportion of national population,
2023-07-31,Jul23,Female,30-34,proportion of national population,
2023-07-31,Jul23,Female,25-29,proportion of national population,
2023-07-31,Jul23,Female,20-24,proportion of national population,
2023-07-31,Jul23,Female,15-19,proportion of national population,
2023-07-31,Jul23,Female,10-14,proportion of national population,
2023-07-31,Jul23,Female,0-4,proportion of national population,
2023-07-31,Jul23,Female,45-49,proportion of national population,
2023-07-31,Jul23,Male,35-39,proportion of national population,
2023-07-31,Jul23,Female,50-54,proportion of national population,
2023-07-31,Jul23,Male,45-49,proportion of national population,
2023-07-31,Jul23,Total,60-64,proportion of national population,
2023-07-31,Jul23,Total,55-59,proportion of national population,
2023-07-31,Jul23,Total,50-54,proportion of national population,
2023-07-31,Jul23,Total,5-9,proportion of national population,
2023-07-31,Jul23,Total,45-49,proportion of national population,
2023-07-31,Jul23,Total,40-44,proportion of national population,
2023-07-31,Jul23,Total,35-39,proportion of national population,
2023-07-31,Jul23,Total,30-34,proportion of national population,
2023-07-31,Jul23,Total,25-29,proportion of national population,
2023-07-31,Jul23,Total,All ages,proportion of national population,
2023-07-31,Jul23,Total,15-19,proportion of national population,
2023-07-31,Jul23,Total,10-14,proportion of national population,
2023-07-31,Jul23,Total,0-4,proportion of national population,
2023-07-31,Jul23,Male,65+,proportion of national population,
2023-07-31,Jul23,Male,60-64,proportion of national population,
2023-07-31,Jul23,Male,55-59,proportion of national population,
2023-07-31,Jul23,Male,50-54,proportion of national population,
2023-07-31,Jul23,Male,5-9,proportion of national population,
2023-07-31,Jul23,Total,20-24,proportion of national population,
2023-08-31,Aug23,Male,35-39,proportion of national population,
2023-08-31,Aug23,Female,65+,proportion of national population,
2023-08-31,Aug23,Male,0-4,proportion of national population,
2023-08-31,Aug23,Male,10-14,proportion of national population,
2023-08-31,Aug23,Male,30-34,proportion of national population,
2023-08-31,Aug23,Male,20-24,proportion of national population,
2023-08-31,Aug23,Male,25-29,proportion of national population,
2023-08-31,Aug23,Female,60-64,proportion of national population,
2023-08-31,Aug23,Male,15-19,proportion of national population,
2023-08-31,Aug23,Female,55-59,proportion of national population,
2023-08-31,Aug23,Female,35-39,proportion of national population,
2023-08-31,Aug23,Female,5-9,proportion of national population,
2023-08-31,Aug23,Female,45-49,proportion of national population,
2023-08-31,Aug23,Female,40-44,proportion of national population,
2023-08-31,Aug23,Female,30-34,proportion of national population,
2023-08-31,Aug23,Female,25-29,proportion of national population,
2023-08-31,Aug23,Female,20-24,proportion of national population,
2023-08-31,Aug23,Female,15-19,proportion of national population,
2023-08-31,Aug23,Female,0-4,proportion of national population,
2023-08-31,Aug23,Female,50-54,proportion of national population,
2023-08-31,Aug23,Female,10-14,proportion of national population,
2023-08-31,Aug23,Male,40-44,proportion of national population,
2023-08-31,Aug23,Male,5-9,proportion of national population,
2023-08-31,Aug23,Total,All ages,proportion of national population,
2023-08-31,Aug23,Total,65+,proportion of national population,
2023-08-31,Aug23,Total,60-64,proportion of national population,
2023-08-31,Aug23,Total,55-59,proportion of national population,
2023-08-31,Aug23,Total,50-54,proportion of national population,
2023-08-31,Aug23,Male,45-49,proportion of national population,
2023-08-31,Aug23,Total,45-49,proportion of national population,
2023-08-31,Aug23,Total,40-44,proportion of national population,
2023-08-31,Aug23,Total,35-39,proportion of national population,
2023-08-31,Aug23,Total,5-9,proportion of national population,
2023-08-31,Aug23,Total,25-29,proportion of national population,
2023-08-31,Aug23,Total,30-34,proportion of national population,
2023-08-31,Aug23,Male,55-59,proportion of national population,
2023-08-31,Aug23,Male,60-64,proportion of national population,
2023-08-31,Aug23,Male,65+,proportion of national population,
2023-08-31,Aug23,Male,50-54,proportion of national population,
2023-08-31,Aug23,Total,10-14,proportion of national population,
2023-08-31,Aug23,Total,15-19,proportion of national population,
2023-08-31,Aug23,Total,20-24,proportion of national population,
2023-08-31,Aug23,Total,0-4,proportion of national population,
2023-09-30,Sep23,Male,5-9,proportion of national population,
2023-09-30,Sep23,Male,50-54,proportion of national population,
2023-09-30,Sep23,Male,55-59,proportion of national population,
2023-09-30,Sep23,Male,60-64,proportion of national population,
2023-09-30,Sep23,Male,65+,proportion of national population,
2023-09-30,Sep23,Total,0-4,proportion of national population,
2023-09-30,Sep23,Total,10-14,proportion of national population,
2023-09-30,Sep23,Total,15-19,proportion of national population,
2023-09-30,Sep23,Total,60-64,proportion of national population,
2023-09-30,Sep23,Total,25-29,proportion of national population,
2023-09-30,Sep23,Total,30-34,proportion of national population,
2023-09-30,Sep23,Total,35-39,proportion of national population,
2023-09-30,Sep23,Total,40-44,proportion of national population,
2023-09-30,Sep23,Total,45-49,proportion of national population,
2023-09-30,Sep23,Total,5-9,proportion of national population,
2023-09-30,Sep23,Total,50-54,proportion of national population,
2023-09-30,Sep23,Total,55-59,proportion of national population,
2023-09-30,Sep23,Male,45-49,proportion of national population,
2023-09-30,Sep23,Total,20-24,proportion of national population,
2023-09-30,Sep23,Male,40-44,proportion of national population,
2023-09-30,Sep23,Female,50-54,proportion of national population,
2023-09-30,Sep23,Male,30-34,proportion of national population,
2023-09-30,Sep23,Total,65+,proportion of national population,
2023-09-30,Sep23,Female,0-4,proportion of national population,
2023-09-30,Sep23,Female,10-14,proportion of national population,
2023-09-30,Sep23,Female,15-19,proportion of national population,
2023-09-30,Sep23,Female,20-24,proportion of national population,
2023-09-30,Sep23,Female,25-29,proportion of national population,
2023-09-30,Sep23,Female,30-34,proportion of national population,
2023-09-30,Sep23,Female,35-39,proportion of national population,
2023-09-30,Sep23,Female,40-44,proportion of national population,
2023-09-30,Sep23,Female,45-49,proportion of national population,
2023-09-30,Sep23,Female,5-9,proportion of national population,
2023-09-30,Sep23,Female,55-59,proportion of national population,
2023-09-30,Sep23,Female,60-64,proportion of national population,
2023-09-30,Sep23,Female,65+,proportion of national population,
2023-09-30,Sep23,Male,0-4,proportion of national population,
2023-09-30,Sep23,Male,10-14,proportion of national population,
2023-09-30,Sep23,Male,15-19,proportion of national population,
2023-09-30,Sep23,Male,20-24,proportion of national population,
2023-09-30,Sep23,Male,25-29,proportion of national population,
2023-09-30,Sep23,Male,35-39,proportion of national population,
2023-09-30,Sep23,Total,All ages,proportion of national population,
2017-07-31,Jul17,Total,60-64,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,45-49,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,5-9,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,50-54,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,55-59,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,60-64,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,65+,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,0-4,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,10-14,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,40-44,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,15-19,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,25-29,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,30-34,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,35-39,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,40-44,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,45-49,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,5-9,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,50-54,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,55-59,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,20-24,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,65+,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,35-39,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,25-29,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,0-4,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,10-14,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,15-19,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,20-24,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,25-29,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,30-34,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,35-39,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,40-44,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,30-34,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,45-49,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,50-54,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,55-59,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,60-64,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,65+,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,0-4,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,10-14,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,15-19,proportion of national compared to prop pop,
2017-07-31,Jul17,Male,20-24,proportion of national compared to prop pop,
2017-07-31,Jul17,Female,5-9,proportion of national compared to prop pop,
2017-07-31,Jul17,Total,All ages,proportion of national compared to prop pop,67.0
2017-08-31,Aug17,Total,All ages,proportion of national compared to prop pop,66.2
2017-08-31,Aug17,Male,45-49,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,5-9,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,50-54,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,55-59,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,60-64,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,65+,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,0-4,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,10-14,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,15-19,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,0-4,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,20-24,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,30-34,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,35-39,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,40-44,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,45-49,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,5-9,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,50-54,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,55-59,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,60-64,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,25-29,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,40-44,proportion of national compared to prop pop,
2017-08-31,Aug17,Total,65+,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,30-34,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,10-14,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,15-19,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,20-24,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,25-29,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,30-34,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,35-39,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,40-44,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,35-39,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,5-9,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,45-49,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,55-59,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,60-64,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,65+,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,0-4,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,10-14,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,15-19,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,20-24,proportion of national compared to prop pop,
2017-08-31,Aug17,Male,25-29,proportion of national compared to prop pop,
2017-08-31,Aug17,Female,50-54,proportion of national compared to prop pop,
2017-09-30,Sep17,Total,65+,proportion of national compared to prop pop,67.6
2017-09-30,Sep17,Total,All ages,proportion of national compared to prop pop,66.6
2017-09-30,Sep17,Total,55-59,proportion of national compared to prop pop,68.4
2017-09-30,Sep17,Total,60-64,proportion of national compared to prop pop,54.6
2017-09-30,Sep17,Female,5-9,proportion of national compared to prop pop,61.0
2017-09-30,Sep17,Male,20-24,proportion of national compared to prop pop,52.8
2017-09-30,Sep17,Male,15-19,proportion of national compared to prop pop,56.8
2017-09-30,Sep17,Male,0-4,proportion of national compared to prop pop,60.6
2017-09-30,Sep17,Female,65+,proportion of national compared to prop pop,63.3
2017-09-30,Sep17,Female,60-64,proportion of national compared to prop pop,54.0
2017-09-30,Sep17,Female,55-59,proportion of national compared to prop pop,70.5
2017-09-30,Sep17,Female,50-54,proportion of national compared to prop pop,75.4
2017-09-30,Sep17,Male,25-29,proportion of national compared to prop pop,57.0
2017-09-30,Sep17,Female,45-49,proportion of national compared to prop pop,71.8
2017-09-30,Sep17,Female,35-39,proportion of national compared to prop pop,74.7
2017-09-30,Sep17,Female,30-34,proportion of national compared to prop pop,73.9
2017-09-30,Sep17,Female,25-29,proportion of national compared to prop pop,73.0
2017-09-30,Sep17,Female,20-24,proportion of national compared to prop pop,65.6
2017-09-30,Sep17,Female,15-19,proportion of national compared to prop pop,63.6
2017-09-30,Sep17,Female,10-14,proportion of national compared to prop pop,58.5
2017-09-30,Sep17,Female,0-4,proportion of national compared to prop pop,63.1
2017-09-30,Sep17,Female,40-44,proportion of national compared to prop pop,75.1
2017-09-30,Sep17,Male,30-34,proportion of national compared to prop pop,61.4
2017-09-30,Sep17,Male,10-14,proportion of national compared to prop pop,56.8
2017-09-30,Sep17,Male,40-44,proportion of national compared to prop pop,59.1
2017-09-30,Sep17,Total,50-54,proportion of national compared to prop pop,70.3
2017-09-30,Sep17,Total,5-9,proportion of national compared to prop pop,62.5
2017-09-30,Sep17,Total,45-49,proportion of national compared to prop pop,71.3
2017-09-30,Sep17,Total,40-44,proportion of national compared to prop pop,68.6
2017-09-30,Sep17,Total,35-39,proportion of national compared to prop pop,72.4
2017-09-30,Sep17,Male,35-39,proportion of national compared to prop pop,69.0
2017-09-30,Sep17,Total,25-29,proportion of national compared to prop pop,68.4
2017-09-30,Sep17,Total,20-24,proportion of national compared to prop pop,61.2
2017-09-30,Sep17,Total,15-19,proportion of national compared to prop pop,60.9
2017-09-30,Sep17,Total,30-34,proportion of national compared to prop pop,69.9
2017-09-30,Sep17,Total,10-14,proportion of national compared to prop pop,57.7
2017-09-30,Sep17,Male,5-9,proportion of national compared to prop pop,63.8
2017-09-30,Sep17,Male,50-54,proportion of national compared to prop pop,64.5
2017-09-30,Sep17,Male,55-59,proportion of national compared to prop pop,66.2
2017-09-30,Sep17,Male,45-49,proportion of national compared to prop pop,71.3
2017-09-30,Sep17,Male,65+,proportion of national compared to prop pop,73.1
2017-09-30,Sep17,Total,0-4,proportion of national compared to prop pop,61.8
2017-09-30,Sep17,Male,60-64,proportion of national compared to prop pop,55.3
2017-10-31,Oct17,Total,10-14,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,0-4,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,45-49,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,5-9,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,50-54,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,55-59,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,60-64,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,65+,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,0-4,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,15-19,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,10-14,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,25-29,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,30-34,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,35-39,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,40-44,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,45-49,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,5-9,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,50-54,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,65+,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,40-44,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,20-24,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,35-39,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,60-64,proportion of national compared to prop pop,
2017-10-31,Oct17,Male,30-34,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,55-59,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,15-19,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,20-24,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,25-29,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,30-34,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,35-39,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,40-44,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,45-49,proportion of national compared to prop pop,
2017-10-31,Oct17,Total,All ages,proportion of national compared to prop pop,67.5
2017-10-31,Oct17,Female,5-9,proportion of national compared to prop pop,
2017-10-31,Oct17,Female,55-59,proportion of national compared to prop pop,
