POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
506071147,44,0,0,44,0,49,0,3,0,3,0,0,0,0,48,0,0,48,0,51,4,0,0,3,53,3,0,55,8,0,0,8,0,66,5,8,0,8,79,0,0,84,0,0,0,0,0,95,35,31,0,63,229,39,0,271,4,6,0,5,6,344,30,24,0,48,68,38,0,101,5,11,0,14,5,169,31,91,0,120,73,136,0,209,16,38,0,51,11,395,107,157,0,260,498,218,0,719,148,47,0,196,13,1197
507011148,22,0,0,21,0,21,0,0,0,0,0,0,0,0,19,0,0,19,0,25,3,3,0,4,14,0,0,12,0,0,0,0,0,19,0,3,0,7,29,0,0,36,0,6,0,6,0,44,3,11,0,16,65,12,0,82,0,0,0,0,0,97,10,5,0,16,21,7,0,28,6,0,0,3,0,47,11,33,0,44,26,25,0,57,0,13,0,15,0,109,32,53,0,83,151,52,0,205,67,14,0,84,0,379
507011150,16,0,0,15,0,19,4,6,0,16,0,0,0,0,21,0,0,21,0,38,4,24,0,24,37,4,0,38,6,0,0,11,0,72,4,37,0,38,33,4,0,33,0,0,0,3,0,75,30,80,0,111,125,40,0,167,4,7,0,16,5,294,19,35,0,51,49,28,0,73,3,8,0,11,3,135,24,104,0,139,33,60,3,88,6,33,0,42,24,295,86,293,0,380,263,133,3,407,73,51,0,127,36,946
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,6,0,0,6,0,11,0,4,0,4,0,0,0,0,8,0,0,8,0,13,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,0,15,0,0,0,0,0,14,4,5,0,14,25,3,0,29,0,0,0,0,0,39,3,0,0,6,4,3,0,10,5,0,0,4,0,19,4,14,0,14,6,18,0,21,0,3,0,7,4,41,10,22,0,36,50,26,0,70,29,7,0,37,4,144
507011153,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,9,4,0,0,4,5,0,0,5,0,0,0,0,0,11,3,0,0,4,3,6,0,11,0,0,0,0,0,13,0,0,0,0,29,4,0,33,0,0,0,0,0,33,0,4,0,4,5,4,0,6,0,0,0,0,0,6,3,7,0,15,12,7,0,23,3,8,0,6,0,43,9,9,0,20,52,22,0,81,28,8,0,31,0,130
507011154,25,0,0,25,0,30,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,5,0,5,12,0,0,14,3,0,0,6,0,21,0,4,0,4,28,0,0,32,0,0,0,0,0,38,9,10,0,23,62,16,0,73,0,5,0,5,0,94,7,7,0,10,6,11,0,17,0,0,0,0,0,32,3,25,0,32,15,33,0,50,6,15,0,19,7,106,24,51,0,69,123,61,0,186,65,22,0,89,13,357
507011155,5,0,0,5,0,3,0,13,0,12,0,0,0,0,6,0,0,6,0,19,5,21,0,21,0,3,0,3,0,4,0,4,0,27,5,25,0,32,3,0,0,4,0,0,0,0,0,37,27,86,0,108,24,16,0,39,0,0,0,0,0,151,13,45,0,63,9,11,0,19,0,0,0,3,0,86,9,98,0,113,12,73,0,86,12,19,0,33,12,245,58,291,0,346,51,101,0,149,28,28,0,58,13,569
507011158,12,0,0,12,0,12,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,3,0,5,5,0,0,6,6,0,0,6,0,9,4,3,0,3,3,0,0,7,0,0,0,0,0,16,0,5,0,5,42,12,0,48,0,0,0,4,0,56,0,3,0,9,6,3,0,14,0,0,0,4,0,18,0,10,0,14,7,5,0,17,0,7,0,6,0,39,9,22,0,27,65,28,0,89,28,17,0,42,0,166
507011159,70,0,0,75,0,76,5,0,0,5,0,0,0,0,86,0,0,86,0,88,8,12,0,19,54,5,0,54,20,0,0,20,0,88,8,13,0,14,50,13,0,65,0,0,0,0,0,75,22,41,0,60,151,46,0,194,0,7,0,13,0,270,9,21,0,24,34,26,0,64,0,3,0,7,3,99,21,48,0,68,29,101,0,131,8,24,0,32,10,242,69,134,0,198,312,187,0,504,254,37,3,290,9,1009
507011160,35,0,0,41,0,41,0,0,0,0,0,0,0,0,67,0,0,67,0,69,0,0,0,0,23,0,0,28,5,0,0,8,0,38,0,3,0,4,24,3,0,30,0,0,0,0,0,35,17,17,0,35,79,14,0,96,7,0,0,7,0,136,4,4,0,8,22,9,0,27,0,0,0,0,0,35,10,18,0,34,18,33,0,52,6,13,0,13,7,104,35,50,0,83,173,58,4,231,154,10,0,174,3,494
507011161,95,0,0,95,0,98,0,0,0,0,3,0,0,3,129,0,0,129,0,132,10,11,0,20,70,3,0,77,18,0,0,18,0,112,10,11,0,18,93,9,0,100,0,0,0,0,0,115,30,15,0,46,196,30,0,232,3,3,0,12,0,285,19,8,0,30,30,18,0,50,0,5,0,0,0,81,12,36,0,52,20,32,0,50,5,15,0,22,0,123,77,83,0,163,414,100,0,511,323,19,0,342,4,1018
507011163,10,0,0,10,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,5,10,0,0,10,3,0,0,3,0,17,0,5,0,3,10,0,0,10,0,0,0,0,0,18,4,9,0,13,25,0,0,28,0,0,0,0,0,43,0,6,0,6,5,4,0,10,0,0,0,0,0,18,0,22,0,23,7,13,0,21,0,10,0,10,0,56,12,43,0,60,60,22,0,82,27,6,0,37,0,173
507011259,50,0,0,50,0,52,0,0,0,0,0,0,0,0,31,0,0,31,0,31,5,6,0,10,20,3,0,24,0,0,0,0,0,32,0,0,0,3,14,0,0,17,0,0,0,0,0,24,11,14,0,21,48,7,0,59,3,0,0,5,0,81,6,4,0,11,20,7,0,27,0,0,0,0,0,42,3,22,0,28,12,22,0,35,0,7,0,10,4,74,20,63,0,83,111,48,0,163,124,9,0,135,5,383
507011260,57,0,0,57,0,62,0,6,0,10,0,0,0,0,58,0,0,58,0,67,8,13,0,20,39,0,0,41,16,0,0,17,0,76,10,23,0,34,32,9,0,36,0,0,0,0,0,70,40,63,0,100,145,51,0,199,4,12,0,13,5,312,14,18,0,37,36,40,0,78,7,4,0,11,6,128,18,111,0,130,47,93,0,142,9,37,0,43,14,335,95,243,0,339,296,196,0,488,192,47,0,235,19,1087
507021164,21,0,0,21,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,23,6,4,0,7,24,3,0,25,3,0,0,3,0,34,0,4,0,3,30,0,0,31,0,0,0,0,0,34,10,15,0,17,93,29,0,122,3,0,0,0,0,145,7,9,0,15,28,3,0,34,0,3,0,5,0,50,7,23,0,32,22,39,0,65,0,11,0,8,5,107,29,54,0,79,193,79,0,270,70,10,0,78,3,437
507021165,97,0,0,97,0,104,0,0,0,0,0,0,0,0,148,0,0,148,0,147,19,13,0,29,105,11,0,111,19,0,0,19,0,159,16,26,0,38,135,17,0,156,0,0,0,5,5,194,86,72,0,159,548,126,0,675,11,14,0,21,4,861,45,51,0,97,160,79,0,239,21,22,0,42,5,375,67,168,0,238,155,344,0,498,25,80,0,104,42,883,233,324,0,556,1103,573,0,1674,402,110,0,508,54,2803
507021166,55,0,0,55,0,60,0,4,0,3,0,0,0,0,53,0,0,53,0,59,4,4,0,7,37,9,0,39,15,0,0,15,0,64,4,11,0,8,47,6,0,58,3,0,0,3,0,69,25,32,0,48,139,31,0,168,0,7,0,10,0,228,19,4,0,22,35,19,0,57,4,4,0,5,0,86,24,38,0,59,37,63,0,105,3,20,4,28,5,206,75,83,0,162,294,129,0,427,176,32,4,210,10,804
507021167,25,0,0,25,0,25,0,0,0,3,0,0,0,0,32,0,0,32,0,29,0,6,0,9,26,0,0,26,4,0,0,4,0,41,0,15,0,17,34,3,0,44,0,0,0,4,0,55,20,37,0,54,126,39,0,164,0,4,0,7,0,226,9,16,0,26,34,12,0,46,3,5,0,3,0,80,12,50,0,63,21,33,3,54,7,13,0,19,10,141,44,129,0,176,233,87,3,324,89,23,0,112,7,618
507031169,22,0,0,22,0,22,0,0,0,4,0,0,0,0,22,0,0,22,0,26,0,0,0,0,8,3,0,10,7,0,0,7,0,18,0,0,0,0,6,0,0,8,0,0,0,0,0,10,5,9,0,13,31,4,0,36,0,0,0,0,0,48,3,0,0,0,7,9,0,14,0,0,0,0,0,20,0,11,0,17,8,30,0,38,4,8,0,10,5,65,18,24,0,42,65,41,0,109,76,8,0,81,10,234
507031170,11,0,0,11,0,15,0,0,0,5,0,0,0,0,20,0,0,20,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,6,0,0,0,0,0,7,4,8,0,12,17,6,0,23,0,0,0,0,0,32,6,9,0,16,9,0,0,9,0,4,0,3,0,26,10,18,0,29,7,17,0,22,0,13,0,12,0,67,25,33,0,60,39,25,0,68,47,10,0,59,0,186
507031172,15,0,0,15,0,13,0,0,0,3,0,0,0,0,13,0,0,13,0,12,0,6,0,3,10,0,0,8,4,0,0,4,0,9,0,5,0,5,9,0,0,8,0,0,0,0,0,14,0,9,0,13,13,6,0,19,0,0,0,0,0,31,0,4,0,8,5,5,0,10,0,0,0,4,0,14,0,10,0,8,0,9,0,14,0,10,0,12,0,39,6,37,0,42,33,18,0,56,33,10,0,47,0,141
507031173,9,0,0,9,0,15,0,4,0,9,0,0,0,0,7,0,0,7,0,11,0,15,0,19,5,5,0,7,0,0,0,0,0,21,8,17,0,18,9,0,0,9,0,0,0,0,0,29,12,53,0,67,32,15,0,48,0,0,0,0,3,118,8,19,0,33,8,13,0,20,0,3,0,3,0,58,12,106,0,119,19,90,0,113,4,26,0,31,15,279,46,217,0,262,72,125,0,198,22,33,0,59,18,531
507031174,52,0,0,52,0,57,3,0,0,6,0,0,0,0,54,0,0,54,0,60,5,4,0,10,18,3,0,19,8,0,0,8,0,36,4,0,0,4,16,5,0,23,0,0,0,0,0,31,13,4,0,18,48,11,0,59,0,0,0,0,0,77,0,6,0,12,13,10,0,26,0,0,0,0,0,33,11,36,0,42,14,28,0,48,3,15,0,21,0,111,40,59,0,95,109,61,0,166,157,13,0,176,3,439
507031261,8,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,5,0,12,0,0,0,0,0,0,0,0,0,7,0,4,0,3,7,0,0,6,0,0,0,0,0,9,3,8,0,10,7,0,0,11,0,0,0,3,0,22,0,0,0,10,6,0,0,6,0,0,0,5,0,16,3,19,0,21,10,22,0,28,3,9,0,15,3,71,14,41,0,53,28,23,0,52,13,13,0,31,3,136
507041175,62,0,0,62,0,62,0,4,0,0,0,0,0,0,71,0,0,71,0,73,3,3,0,8,46,6,0,49,11,0,0,11,0,63,4,0,0,6,56,0,0,60,3,0,0,3,0,74,18,22,0,42,158,34,0,188,6,6,0,4,0,235,9,14,0,17,30,18,0,49,0,4,0,3,0,77,16,46,0,63,17,69,0,89,0,25,0,29,9,181,50,89,0,139,318,123,0,435,208,32,0,237,12,820
507041176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,5,0,3,18,0,0,19,0,0,0,0,0,28,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,5,0,11,3,12,0,16,0,6,0,6,0,25,3,13,0,17,29,13,0,44,4,5,0,12,0,73
507041177,66,0,0,66,0,66,4,6,0,6,0,0,0,0,73,0,0,73,0,82,5,0,0,9,41,4,0,47,9,0,0,9,0,58,7,4,0,10,49,0,0,47,0,0,0,0,0,57,14,11,0,29,158,30,0,185,3,0,0,3,3,225,15,12,0,22,32,17,0,52,0,0,0,3,0,80,14,40,0,52,23,27,0,52,5,24,5,29,5,130,48,73,0,125,303,73,3,382,214,28,5,241,3,754
507041178,94,0,0,94,0,94,0,0,0,6,0,0,0,4,93,0,0,93,0,99,11,10,0,13,122,10,0,136,19,0,0,19,0,170,8,8,0,14,144,8,0,158,0,0,0,0,4,175,30,36,0,67,421,85,0,510,8,7,0,16,0,595,15,26,0,45,70,40,0,105,7,9,0,16,0,168,26,67,0,91,47,89,0,130,14,24,0,35,8,258,89,144,0,241,803,230,0,1036,305,41,0,345,17,1629
507041179,31,0,0,31,0,36,0,0,0,5,0,0,0,0,40,0,0,40,0,39,5,6,0,10,49,0,0,48,7,0,0,7,0,65,0,0,0,7,38,0,0,40,4,0,0,4,0,47,6,3,0,9,80,19,0,97,5,3,0,7,0,121,5,0,0,3,14,9,0,22,0,0,0,0,0,33,11,23,0,33,19,38,0,53,6,11,0,15,9,105,29,41,0,72,196,64,0,263,110,14,0,126,3,467
507041180,22,0,0,22,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,23,0,0,0,0,15,0,0,15,11,0,0,11,0,23,0,5,0,3,16,5,0,17,0,0,0,0,0,25,0,9,0,15,53,16,0,69,0,0,0,0,0,78,0,3,0,3,10,9,0,8,0,0,0,0,0,20,3,18,0,20,5,22,0,26,0,0,0,4,0,52,9,41,0,46,95,43,0,137,69,10,0,78,0,262
507041181,86,0,0,86,0,89,0,3,0,3,0,0,0,0,112,0,0,112,0,117,0,14,0,15,56,7,0,62,22,0,0,27,3,106,10,10,0,19,54,7,0,68,0,0,0,0,0,81,34,46,0,78,241,47,0,288,13,5,0,15,0,376,14,27,0,38,59,37,0,93,5,8,0,9,0,140,33,79,0,116,44,84,0,129,5,23,0,29,8,280,88,174,3,266,453,180,0,634,345,35,0,375,10,1292
507041182,49,0,0,49,0,49,4,0,0,4,0,0,0,0,40,0,0,40,0,41,5,5,0,7,46,8,0,51,15,0,0,15,0,74,3,5,0,9,59,5,0,69,0,0,0,0,0,85,23,15,0,36,298,85,0,385,6,7,0,12,0,431,10,23,0,32,129,136,0,268,8,5,0,18,3,318,46,131,3,174,183,460,7,648,13,71,0,89,16,930,95,174,3,272,710,703,5,1411,170,92,0,260,25,1974
507041183,8,0,0,7,0,7,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,12,0,0,13,0,0,0,0,0,9,0,5,0,5,9,0,0,11,0,0,0,0,0,17,7,8,0,15,28,4,0,36,4,0,0,0,0,54,4,3,0,8,12,3,0,16,0,0,0,0,0,23,5,15,0,18,5,16,0,15,0,0,0,4,4,41,12,28,0,47,66,25,0,92,24,5,0,34,4,174
507041184,19,0,0,19,0,19,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,15,0,0,15,0,0,0,0,0,15,0,0,0,0,16,0,0,16,0,0,0,0,0,21,0,0,0,9,30,4,0,28,0,0,0,0,0,37,0,0,0,0,3,3,0,3,0,0,0,0,0,4,3,4,0,9,0,10,0,11,0,0,0,0,0,18,11,9,0,18,57,13,0,75,33,3,0,36,0,125
507051186,15,0,0,15,0,16,0,0,0,0,0,0,0,0,9,0,0,9,0,13,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,5,0,3,5,0,0,4,0,0,0,0,0,9,8,0,0,8,14,11,0,22,0,0,0,0,0,26,0,5,0,3,15,13,0,25,0,0,0,0,0,29,7,16,0,18,12,46,0,62,0,15,0,18,0,101,12,18,0,32,44,71,0,118,50,15,0,67,5,219
507051187,44,0,0,44,0,54,3,4,0,10,0,0,0,0,47,0,0,47,0,52,0,6,0,13,17,5,0,21,4,0,0,6,0,33,4,8,0,13,17,3,0,18,0,4,0,4,0,36,8,18,0,22,58,18,0,76,0,3,0,5,0,106,3,10,0,14,13,5,0,22,0,0,0,0,0,35,5,22,0,28,21,27,0,44,4,18,0,23,12,113,27,78,0,107,125,61,0,182,143,26,0,172,12,470
507051188,145,0,0,145,0,158,4,18,0,20,0,0,0,0,168,0,0,168,0,195,18,31,0,42,60,15,0,65,20,0,0,20,0,133,18,24,0,46,79,8,0,87,0,4,0,3,0,139,51,92,3,145,203,65,0,272,7,14,0,20,7,446,16,74,0,96,52,69,0,126,6,11,0,14,5,237,25,168,0,197,66,253,4,322,10,62,0,69,37,627,140,425,3,564,459,404,4,869,471,80,0,556,58,2043
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4
507051190,12,0,0,12,0,12,0,0,0,0,0,0,0,0,21,0,0,21,0,24,0,0,0,0,0,0,0,4,5,0,0,5,0,7,3,0,0,3,12,0,0,10,0,0,0,0,0,14,0,8,0,9,21,6,0,27,0,0,0,0,0,34,3,7,0,8,3,3,0,6,0,0,0,0,0,19,13,18,0,33,9,16,0,23,0,7,0,7,5,72,17,33,0,50,49,26,0,73,47,7,0,53,5,187
507051191,48,0,0,48,0,57,3,0,0,4,0,0,0,0,68,0,0,68,0,73,0,9,0,5,18,7,0,25,8,4,0,11,0,42,0,3,0,7,17,4,0,20,0,0,0,0,0,31,5,14,0,21,43,12,0,56,4,0,0,0,0,81,4,5,0,14,6,7,0,18,0,3,0,5,0,32,8,30,0,42,7,25,0,26,0,6,0,6,0,77,28,69,0,99,95,55,5,151,190,15,0,205,5,457
507051192,21,0,0,21,0,23,0,5,0,5,3,0,0,3,33,0,0,33,0,37,6,0,0,9,11,0,0,14,0,0,0,0,0,20,0,3,0,3,11,0,0,11,0,0,0,0,0,10,7,8,0,13,24,3,0,31,0,0,0,0,0,43,0,0,0,5,14,0,0,13,0,0,0,0,0,21,0,15,0,24,3,20,0,28,0,11,0,11,0,57,16,44,0,60,57,34,0,89,68,12,0,77,4,231
507051193,54,0,0,54,0,58,0,0,0,6,0,0,0,0,56,0,0,56,0,61,0,3,0,7,27,4,0,33,10,0,0,11,0,47,3,0,0,3,19,0,0,23,0,0,0,0,0,26,4,7,0,13,51,13,0,65,0,0,0,3,3,81,0,0,0,4,7,9,0,16,3,3,0,8,0,26,10,27,0,33,9,25,0,34,0,18,0,18,3,91,24,42,0,71,113,52,0,166,195,22,0,218,6,454
507051312,118,0,0,118,0,126,5,10,0,13,0,0,0,0,152,0,0,152,0,162,8,7,0,10,38,10,0,43,24,0,0,24,0,82,7,14,0,18,43,6,0,53,0,0,0,0,0,70,20,21,0,45,102,19,0,129,3,0,0,3,0,172,12,7,0,18,24,6,0,27,3,0,0,3,0,56,9,31,0,41,10,25,0,33,4,14,0,16,7,99,58,95,0,153,218,67,0,282,407,13,0,419,6,865
507051313,13,0,0,13,0,14,0,0,0,0,0,0,0,0,17,0,0,17,0,21,0,3,0,3,7,0,0,9,0,0,0,0,0,16,0,0,0,0,3,0,0,4,0,0,0,0,0,6,9,14,0,25,35,9,0,37,0,5,0,3,0,70,0,10,0,10,14,8,0,19,0,0,0,6,0,34,7,36,0,42,18,51,0,64,0,11,0,16,4,130,12,66,0,86,65,73,0,141,43,19,0,63,5,298
507051314,5,0,0,5,0,5,0,4,0,7,0,0,0,0,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,10,0,6,0,4,7,4,0,11,0,0,0,0,3,15,0,5,0,5,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,6,10,7,10,0,18,20,6,0,26,19,0,0,15,7,63
509011225,144,0,0,144,0,171,15,19,0,32,0,0,0,0,187,0,0,187,0,220,13,23,0,39,15,6,0,19,27,3,0,32,0,90,15,24,0,43,15,8,0,22,0,0,0,4,0,65,20,56,0,75,37,28,0,60,3,0,0,8,0,142,10,44,0,55,26,28,0,55,0,9,0,7,8,125,34,161,0,199,31,196,0,230,6,50,0,55,32,517,124,349,0,473,116,266,0,381,515,63,0,575,44,1482
509011226,6,0,0,6,0,8,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,4,0,4,0,0,0,0,3,0,0,3,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,16,0,18,0,14,0,5,0,5,6,38,4,18,0,22,8,18,0,25,19,8,0,25,6,76
509011227,9,0,0,9,0,9,0,0,0,0,0,0,0,0,16,0,0,16,0,16,0,3,0,3,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,10,3,0,0,8,0,3,0,3,3,21,5,12,0,21,3,10,0,15,29,12,0,37,4,72
509011228,27,0,0,27,0,32,3,0,0,3,0,0,0,0,31,0,0,30,0,35,3,3,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,15,4,4,0,4,0,0,0,0,0,22,3,5,0,6,7,6,0,10,0,0,0,0,0,19,3,37,0,45,7,24,0,33,4,11,0,9,21,108,20,63,0,85,16,38,0,47,86,11,0,97,26,253
509011229,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,6,0,0,0,0,0,13,0,11,0,11,0,0,0,0,0,0,0,0,0,9,0,10,0,10,4,10,0,14,0,4,0,4,6,43,0,23,0,25,9,15,0,27,3,3,0,9,7,70
509011230,14,0,0,14,0,14,0,0,0,4,0,0,0,0,15,0,0,15,0,17,0,0,0,4,0,0,0,0,4,0,0,4,0,10,6,5,0,7,0,0,0,0,0,0,0,0,0,10,4,21,0,28,6,5,0,9,0,0,0,5,0,38,3,7,0,7,0,9,0,9,0,3,0,3,5,22,0,32,0,31,5,10,0,20,5,3,0,8,14,80,15,63,3,80,13,25,0,33,46,12,0,54,29,199
509011231,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,6,0,8,3,4,0,6,0,0,0,4,0,21,0,5,0,5,6,3,0,3,0,0,0,0,3,9,7,25,0,30,3,11,0,14,0,3,0,6,21,68,8,35,0,43,14,17,0,28,11,3,0,20,26,116
509011232,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,5,0,6,0,6,0,0,0,0,3,20,4,14,0,17,0,12,0,13,7,9,0,9,3,46
509011233,15,0,0,15,0,20,0,8,0,9,0,0,0,0,11,0,0,11,0,22,0,10,0,10,0,0,0,0,4,0,0,4,0,16,0,8,0,6,3,0,0,3,0,0,0,0,0,11,7,26,0,25,5,5,0,4,0,0,0,0,0,33,0,8,0,10,0,3,0,9,0,6,0,3,0,19,5,41,0,45,5,34,0,41,0,6,0,8,5,93,12,99,0,118,12,45,0,58,43,11,0,53,7,236
509011234,11,0,0,11,0,15,0,0,0,0,0,0,0,0,9,0,0,9,0,11,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,6,0,0,0,0,0,0,0,0,0,11,0,4,0,8,5,3,0,5,0,0,0,0,0,14,0,9,0,9,0,7,0,4,0,0,0,0,3,19,0,17,0,18,4,19,0,22,0,3,0,3,19,67,8,43,0,51,9,25,0,33,33,5,0,42,28,151
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
