POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
505031303,0,5,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,7,0,5,0,10,0,0,8,0,0,3,0,7,0,14,5,3,10,3,0,0,0,5,0,28,3,0,3,0,3,6,0,4,0,20,0,6,0,7,5,10,7,12,0,47,0,0,0,3,7,17,3,6,0,36,0,5,0,5,5,7,6,20,0,53,0,0,0,0,3,18,6,6,0,34,5,0,0,0,10,22,9,28,0,83,0,0,0,0,0,6,0,15,0,25,0,3,4,0,0,7,7,17,0,39,0,0,0,0,0,0,0,0,0,4,8,25,32,33,48,109,38,126,0,422,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,13
505031304,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,8,0,0,0,3,0,4,3,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,9,8,3,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,10,11,4,15,20,13,22,0,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
505031305,0,0,0,0,6,8,0,8,0,18,0,5,0,0,0,4,0,6,0,12,0,5,3,0,0,0,3,3,0,16,0,4,0,4,0,5,3,9,0,23,0,7,14,0,0,5,0,0,0,34,0,11,17,11,7,8,6,11,0,68,0,4,19,11,21,17,8,18,0,91,5,4,15,10,34,36,15,26,0,147,0,12,12,9,67,68,24,72,0,268,4,6,12,8,82,109,32,58,0,312,6,5,8,8,58,113,46,103,0,353,5,3,9,9,48,103,45,103,0,325,13,6,15,18,75,179,103,222,0,629,0,3,8,3,29,31,23,85,0,187,6,12,7,8,27,77,36,185,0,355,0,0,0,0,5,4,3,9,4,20,48,96,136,100,458,759,346,912,16,2864,0,3,0,0,0,0,0,4,0,8,0,16,0,0,0,0,0,0,0,17,0,22,0,4,0,0,0,0,0,33
505031306,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,10,5,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,0,0,8,0,4,4,0,0,0,18,0,4,12,10,3,3,0,3,0,26,0,0,0,7,16,7,0,3,0,34,0,0,4,0,21,22,0,8,0,62,0,4,0,0,15,10,5,9,0,49,0,0,0,4,21,14,4,7,0,46,0,0,4,0,10,15,0,10,0,39,5,0,3,0,19,12,3,15,0,56,0,0,0,0,7,6,0,5,0,22,0,0,0,0,3,6,5,6,0,20,0,0,0,0,4,0,0,0,0,6,5,27,37,27,108,91,34,74,4,416,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,13
506011110,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,12,0,0,3,0,0,0,0,3,0,10,0,4,0,4,0,0,0,0,0,8,3,0,10,3,0,0,0,3,0,25,0,0,9,11,7,3,0,9,0,44,4,0,3,4,22,6,0,11,0,54,0,3,5,4,25,24,6,7,0,74,3,0,4,0,27,29,9,9,0,81,4,0,6,4,11,18,7,20,0,74,4,0,0,0,4,5,0,12,0,34,0,0,0,0,18,27,21,35,0,101,3,0,0,0,0,6,0,13,0,29,0,0,3,0,3,0,0,8,0,21,0,0,0,0,0,3,0,0,0,5,21,30,51,28,123,143,49,121,7,575,0,0,0,0,5,0,0,0,0,7,0,12,3,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,18
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,6,5,13,3,16,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011114,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,4,5,0,3,0,3,0,15,0,5,3,5,5,0,0,3,0,10,0,6,4,5,0,3,0,0,0,17,0,0,0,0,9,7,0,10,0,27,0,3,0,8,10,14,0,9,0,48,0,0,0,0,14,13,3,9,0,48,0,0,3,0,0,16,7,14,0,47,0,0,3,5,0,14,5,10,0,38,3,0,0,3,10,7,8,26,0,55,0,0,0,0,0,0,0,5,0,14,0,0,4,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,5,4,11,25,26,26,49,76,24,103,4,343,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
506011115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,4,4,0,6,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,7,0,4,0,19,0,0,0,0,0,0,0,5,0,11,0,0,0,4,4,0,0,0,0,10,0,0,0,0,5,5,0,5,0,10,4,0,0,0,8,3,5,3,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,7,10,10,12,25,25,3,23,0,120,5,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,7
506011116,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,13,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,0,0,0,9,0,3,0,0,3,3,0,3,0,18,0,0,0,0,9,5,0,6,0,15,0,0,0,0,0,8,9,3,0,21,0,0,0,3,3,6,0,10,0,22,0,0,0,0,4,3,0,9,0,13,0,0,0,0,0,9,3,4,0,25,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,15,18,12,23,39,15,38,0,161,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,3,0,11,0,0,3,0,0,7,0,0,0,16,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,13,15,3,14,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
506011307,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,3,0,0,0,17,0,0,0,0,5,5,0,0,0,11,0,0,5,3,7,10,0,0,0,26,0,0,0,0,10,10,5,0,0,27,0,0,0,0,3,5,3,3,0,9,0,0,0,0,3,0,0,4,0,8,0,0,0,0,4,8,3,7,0,23,0,0,0,0,4,5,0,5,0,8,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,3,10,9,11,34,42,6,33,0,156,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,9
506011308,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,4,0,0,0,4,0,0,0,8,0,0,5,0,0,0,0,0,0,7,0,0,5,3,0,4,0,4,0,9,0,3,0,4,0,5,0,3,0,22,0,0,7,4,5,12,0,5,0,33,0,0,8,4,9,17,9,7,0,53,0,5,0,0,6,10,0,9,0,31,0,4,0,0,11,17,4,20,0,58,0,0,0,0,5,13,10,17,0,49,0,0,0,3,12,37,14,46,0,116,0,0,0,0,3,4,5,15,0,39,0,0,0,0,0,10,5,39,0,56,0,0,0,0,0,0,0,0,0,0,7,27,24,28,53,135,49,160,3,492,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,8
506021118,0,0,0,0,0,5,0,3,0,7,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,5,9,3,0,0,0,0,0,12,0,3,4,0,5,0,0,0,0,18,0,9,9,3,0,0,0,0,0,25,0,0,10,8,13,6,0,6,0,46,4,3,16,4,25,20,3,12,0,90,8,6,8,12,47,50,16,14,0,160,0,9,6,10,57,73,23,15,0,206,6,5,10,8,48,62,23,39,0,203,6,5,3,3,35,58,27,41,0,177,16,0,9,14,85,195,86,149,0,567,5,0,0,0,27,53,33,94,0,222,15,3,14,4,31,96,66,236,0,469,0,0,0,0,0,0,6,5,6,7,63,68,90,75,378,640,281,624,9,2232,0,0,0,0,0,5,0,0,0,7,0,8,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,13
506021119,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,12,0,5,6,3,0,0,0,0,0,19,0,3,3,0,0,0,0,0,0,16,0,6,7,0,3,0,0,8,0,26,0,5,10,4,7,12,0,3,0,36,0,5,12,10,15,21,0,15,3,76,0,0,8,7,35,33,4,15,0,97,0,5,0,3,17,30,8,22,0,93,6,3,0,10,13,21,7,9,0,66,0,0,6,5,11,22,8,19,0,70,3,3,0,0,40,24,10,49,0,133,0,0,0,0,3,8,0,12,0,30,0,0,6,0,8,6,5,18,3,40,0,0,0,0,0,0,0,0,3,3,13,40,53,49,145,189,47,180,10,725,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,0,23,5,15,4,0,0,0,0,0,0,30
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,9,0,3,4,0,0,0,0,4,0,12,0,0,0,0,6,11,5,7,0,31,0,0,3,0,22,19,4,15,0,68,3,0,0,0,30,34,11,15,0,99,5,5,0,0,27,43,10,26,0,113,8,5,4,0,20,49,15,38,0,137,7,6,4,4,43,107,45,111,0,326,6,5,0,0,14,38,19,61,0,134,5,6,8,3,5,60,20,95,0,197,0,0,0,0,0,0,4,8,3,16,28,30,23,24,179,359,128,378,7,1161,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
506021121,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,16,0,0,3,6,6,10,0,0,0,24,0,0,8,5,28,19,0,7,3,67,3,0,6,3,50,25,8,3,0,101,6,0,0,3,37,30,13,4,0,95,3,4,0,5,40,31,14,17,0,116,8,0,3,0,37,36,12,23,0,131,13,5,0,8,64,155,58,92,0,401,12,0,0,4,20,54,19,45,0,159,16,10,3,8,20,95,55,217,0,421,0,0,0,0,0,0,0,0,4,6,64,29,43,37,309,455,186,415,9,1546,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3
506021123,0,0,6,0,0,3,0,3,0,14,0,5,0,0,0,0,0,3,3,13,0,13,0,3,0,3,0,0,0,22,0,4,5,0,0,0,0,4,0,8,0,7,11,3,0,0,0,0,0,26,0,8,18,5,0,5,0,3,0,49,3,14,10,14,11,12,0,7,0,76,0,16,17,12,26,20,9,6,0,100,4,8,14,9,45,63,21,24,0,195,0,6,8,3,49,77,20,28,0,185,6,6,3,9,42,67,27,46,0,200,5,3,5,3,37,56,16,32,0,166,11,5,4,11,68,133,45,95,6,373,6,0,0,5,13,47,19,44,0,138,3,3,6,5,20,89,39,159,0,321,0,0,0,0,4,3,0,0,0,10,44,100,105,83,310,575,201,460,19,1890,0,0,0,0,4,0,0,0,0,4,0,15,5,5,0,0,0,0,0,22,0,27,5,0,0,3,0,0,0,39
506021309,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,0,0,13,0,0,9,0,3,3,0,3,0,25,0,0,9,8,21,12,0,0,0,50,0,6,0,0,19,21,0,3,0,53,5,0,0,0,3,12,12,9,0,41,0,0,0,3,9,17,9,3,0,43,0,0,0,0,9,5,5,7,0,30,0,0,0,0,10,10,12,13,0,48,0,0,0,0,3,6,0,3,0,15,0,0,0,0,3,4,3,10,0,24,0,0,0,0,0,0,0,0,0,4,14,26,24,24,88,88,41,57,0,360,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,12
506021310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,5,3,0,0,16,0,0,0,0,7,3,0,0,0,10,0,0,0,0,7,9,5,0,0,15,0,0,0,0,0,5,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,8,18,25,9,17,0,95,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
506021311,0,0,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0,0,3,0,0,0,3,3,0,0,3,0,10,0,6,3,6,7,7,3,3,3,39,0,0,0,6,14,21,7,6,0,55,0,0,0,0,23,11,5,3,0,61,0,0,0,0,15,23,6,8,0,57,3,0,0,0,14,16,5,3,0,45,4,6,0,3,26,75,23,47,0,185,0,0,5,0,6,27,12,20,0,77,0,0,0,0,12,35,17,78,0,140,0,0,0,0,0,0,0,0,0,0,11,19,30,24,116,213,85,183,3,686,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6
506031124,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,9,3,0,0,5,0,0,0,15,0,4,5,5,0,5,0,0,0,18,4,12,3,0,0,0,4,4,0,32,0,8,3,0,7,0,0,4,0,23,0,6,11,6,19,4,0,0,0,44,0,10,9,8,26,12,11,23,0,96,6,3,3,9,25,19,8,7,0,81,5,9,0,10,37,43,14,15,0,137,7,4,0,8,58,51,16,19,0,159,10,3,12,17,90,133,49,74,0,389,0,0,0,5,17,39,21,29,0,107,3,4,5,4,23,45,27,107,0,214,0,0,0,0,0,0,0,0,6,10,42,73,52,73,295,362,151,283,4,1344,0,8,5,0,0,4,0,0,0,11,3,26,4,3,0,0,0,0,0,41,6,54,3,0,0,0,0,0,0,65
506031125,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,10,0,4,4,0,0,0,0,0,0,11,0,6,0,3,3,6,0,0,0,25,0,0,0,0,6,5,0,0,0,13,0,0,7,0,11,10,0,0,0,28,0,0,0,0,0,5,0,9,0,17,0,0,0,0,0,9,4,4,0,18,0,0,0,0,5,0,0,0,0,9,0,0,5,0,0,4,5,8,0,23,0,0,0,0,0,5,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,18,13,25,44,15,32,3,177,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10
506031126,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,3,0,0,0,4,0,0,0,9,0,4,3,0,5,3,0,5,0,17,0,5,14,0,9,3,0,5,3,33,0,0,16,4,6,8,0,4,0,49,0,4,11,8,21,28,5,11,7,88,7,0,17,3,61,50,16,29,0,172,8,6,4,7,57,73,30,45,0,220,3,3,10,3,73,113,49,67,0,320,3,4,3,0,51,79,32,71,0,248,9,5,8,12,96,193,107,232,0,660,3,3,6,0,15,50,29,74,0,174,4,8,11,5,26,85,51,173,0,368,3,0,0,0,3,0,0,9,0,15,41,56,99,50,412,677,318,720,13,2385,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,12
506031127,0,0,0,0,0,3,0,3,0,11,0,3,0,3,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,11,5,3,3,0,0,0,0,0,0,16,0,4,11,0,0,0,0,0,0,20,0,11,17,5,6,3,0,0,0,42,0,8,12,19,23,14,4,5,0,73,0,4,14,7,67,31,10,11,0,142,10,9,3,14,96,57,10,9,0,205,5,5,4,5,49,40,19,14,0,135,8,3,3,7,31,36,6,13,6,105,3,0,0,0,29,31,14,22,0,110,10,3,3,4,46,53,21,42,0,176,4,0,0,0,4,9,5,16,0,41,0,0,0,0,0,15,6,26,0,59,0,0,0,0,0,0,0,3,0,11,33,59,77,69,349,303,97,164,10,1155,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,3,13,4,3,0,0,0,0,0,18
506031128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,4,3,3,0,0,3,0,11,0,0,6,0,7,8,4,0,0,26,0,0,0,7,3,7,6,3,0,23,0,0,0,0,4,4,0,0,0,12,0,0,0,0,4,10,0,4,0,18,0,0,0,0,0,4,4,0,0,6,5,0,0,0,3,3,3,7,0,26,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,15,19,30,37,12,27,0,157,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,14,0,7,0,0,0,3,0,0,0,15
506031129,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,3,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,0,3,0,3,5,3,4,0,0,21,3,0,0,0,6,4,0,5,0,20,0,3,4,0,3,7,6,12,0,26,0,0,0,0,3,7,0,10,0,15,0,6,3,3,0,10,0,13,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,26,20,19,25,33,8,32,0,181,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,13,6,0,0,0,0,0,0,18
