POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
505011072,31,265,126,77,160,268,86,176,17,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,13,0,3,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,3,0,0,0,37,0,0,4,0,0,0,0,0,0,9,3,101,51,18,18,10,5,7,0,206,5,90,27,17,9,6,5,9,4,172,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,4,4,3,0,0,3,0,18,4,8,10,10,8,9,3,0,0,50,0,25,20,16,6,15,0,11,0,100,0,11,8,6,0,3,0,0,0,30,5,9,9,0,0,4,0,0,0,25,37,89,115,73,65,94,17,66,0,568,36,178,221,98,119,74,14,32,0,780,0,8,3,0,0,0,0,6,0,14,0,42,30,5,10,0,6,5,0,100
505011073,52,410,181,94,212,353,94,216,22,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,15,4,9,3,0,4,0,61,0,0,0,0,0,0,0,0,0,0,0,19,14,0,8,4,0,0,3,55,0,5,0,0,3,0,0,0,0,10,20,199,112,34,56,27,14,12,3,471,5,136,61,14,21,12,0,12,4,261,0,6,0,0,3,0,0,0,0,18,0,14,8,6,7,4,0,0,0,27,4,5,9,6,17,11,0,0,0,52,0,4,5,3,5,0,4,0,0,21,0,21,17,15,9,6,0,3,0,76,7,17,4,5,16,0,0,0,0,54,12,7,10,10,14,16,6,7,0,69,18,86,106,59,85,68,31,48,3,508,16,85,96,53,83,33,9,12,5,393,0,18,14,4,8,8,0,0,0,47,6,37,30,12,22,12,3,6,0,129
505011074,20,73,52,45,69,122,17,80,5,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,5,0,15,9,3,5,0,0,3,0,36,0,32,15,6,17,0,0,8,0,85,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,13,0,4,0,0,0,0,0,0,0,3,0,7,9,4,7,0,0,0,0,21,0,11,0,6,0,3,0,0,0,18,0,4,0,0,0,0,0,0,0,4,13,31,46,23,27,32,4,25,0,202,0,25,24,24,10,6,3,7,0,91,0,0,0,0,0,0,0,0,0,5,8,19,5,7,9,3,5,0,4,57
505011075,60,461,234,116,254,337,76,239,31,1811,0,0,0,0,0,5,0,0,0,8,0,0,5,0,5,3,0,0,0,11,0,20,8,4,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,21,5,3,10,6,0,3,0,43,0,3,7,0,4,0,0,0,0,17,28,379,242,76,112,63,13,4,7,917,18,321,116,52,42,38,10,12,6,610,0,5,4,0,6,0,0,0,0,23,0,8,0,4,0,0,0,0,0,12,8,14,15,12,20,16,4,0,0,79,0,17,15,8,13,12,5,10,0,75,5,15,25,7,15,14,4,5,0,94,6,27,14,4,13,3,4,3,0,63,7,14,28,9,32,11,0,0,0,105,16,74,54,29,50,44,24,39,6,333,11,83,74,33,73,31,4,9,0,322,0,16,14,6,8,7,0,0,0,52,6,39,35,18,30,19,0,3,0,156
505011076,6,69,47,29,50,117,25,94,6,439,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,10,6,4,4,0,0,0,37,0,3,4,0,0,0,0,0,0,5,0,6,6,6,3,0,0,5,0,23,0,24,17,0,0,0,0,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,4,0,0,19,0,3,0,0,0,4,0,0,0,11,0,17,14,0,3,5,0,0,0,46,0,13,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,3,7,4,0,5,0,0,0,21,4,19,11,9,14,3,3,0,0,64,0,0,0,0,0,0,0,0,0,8,0,9,6,8,3,0,0,4,0,27
505011077,176,1057,667,453,1679,1786,474,789,130,7218,0,4,0,0,0,0,0,6,0,5,0,0,3,0,4,0,0,0,0,8,0,25,18,15,13,6,3,3,0,96,0,0,4,5,13,6,0,0,0,30,0,26,15,9,16,22,5,8,0,100,0,17,12,5,10,11,0,0,0,59,81,832,516,200,324,134,44,32,10,2172,15,320,137,54,66,33,7,20,7,660,4,14,22,7,11,15,3,5,0,86,0,13,5,5,9,6,0,0,0,34,15,35,42,25,78,33,8,13,0,258,6,27,32,21,51,27,9,18,0,196,7,48,50,31,66,45,10,21,0,276,13,76,61,38,93,37,11,10,0,349,83,97,141,111,364,244,26,42,5,1117,90,345,328,200,558,343,88,151,4,2117,279,711,1053,835,1090,511,101,197,35,4810,14,122,47,19,19,11,7,5,5,239,26,134,109,80,151,89,20,25,0,638
505011078,20,134,73,58,96,125,41,111,17,674,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,4,6,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,23,0,3,6,3,0,0,0,0,0,14,0,40,22,14,14,7,0,5,0,100,0,38,15,12,7,6,0,3,0,89,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,8,0,3,8,5,3,5,0,0,0,20,0,0,0,0,0,4,0,0,0,10,4,18,21,10,3,9,7,0,0,69,0,13,9,4,0,4,0,0,0,34,0,4,0,0,0,0,0,0,0,5,11,64,64,29,43,27,10,29,0,275,56,138,199,137,177,54,20,34,13,825,0,11,5,4,0,0,0,0,0,17,0,21,7,0,8,7,5,3,0,49
505011079,16,117,58,49,73,148,38,102,8,608,0,0,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,14,11,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,15,6,0,8,0,0,0,0,40,0,0,0,0,4,0,0,3,0,6,0,38,8,8,0,5,0,6,0,69,0,63,14,4,6,3,0,0,0,93,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,6,3,0,0,3,0,0,0,16,4,18,13,3,8,8,0,3,0,60,0,13,4,7,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,6,33,29,15,18,21,3,4,0,138,5,43,35,13,14,11,0,3,0,125,0,4,5,0,0,3,0,0,0,10,4,15,12,4,4,8,3,0,0,58
505011080,9,102,56,33,72,143,28,115,11,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,3,4,31,10,15,6,10,0,0,0,75,0,24,11,4,0,0,0,5,0,49,0,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,0,4,0,8,0,6,4,0,0,10,0,0,0,20,0,8,5,3,5,9,0,0,0,33,0,13,0,0,4,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,13,73,94,39,73,70,30,64,0,465,5,52,44,28,30,14,0,8,0,190,0,0,0,0,0,0,0,3,0,9,0,14,10,6,3,6,0,3,0,54
505011081,12,78,39,27,72,126,31,90,9,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,11,0,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,5,5,29,13,9,8,4,3,4,0,62,0,24,7,6,5,3,0,6,0,49,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,3,4,5,0,0,0,17,0,9,9,0,0,3,4,0,0,28,0,13,0,0,0,5,0,0,0,22,0,0,0,0,5,10,0,0,0,13,32,77,117,87,152,113,47,56,3,687,6,43,37,23,38,13,3,7,3,169,0,0,0,0,0,0,0,0,0,4,0,19,14,18,16,8,0,4,0,78
505011082,14,109,78,43,64,159,38,109,13,623,0,4,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,7,0,3,0,0,0,0,28,0,3,0,4,0,0,0,4,0,10,6,27,17,10,6,4,0,0,0,62,0,39,16,16,15,3,5,3,0,99,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,4,4,4,0,10,0,0,0,24,0,9,0,4,3,6,4,3,0,32,4,23,15,8,7,15,5,5,0,75,0,6,3,0,0,0,0,0,0,18,0,3,0,0,3,0,0,0,0,4,17,43,50,29,30,52,27,28,4,263,4,28,16,16,18,9,3,3,0,98,0,0,7,0,0,0,0,0,0,6,0,22,10,7,6,11,0,5,0,64
505011083,20,129,82,49,84,107,47,90,11,619,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,0,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,3,7,4,5,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,8,0,60,33,14,19,12,6,5,0,148,5,40,19,4,14,8,3,4,4,96,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,14,0,0,3,0,4,0,0,6,0,12,5,20,3,3,0,0,0,4,0,32,0,5,5,0,4,0,0,0,0,14,4,0,3,0,7,0,0,0,0,20,13,54,52,37,42,28,21,37,0,282,5,58,49,28,32,8,5,7,0,187,0,11,0,0,0,0,0,0,0,12,8,30,20,5,15,8,0,4,0,84
505021084,217,511,448,325,1745,2291,697,1434,122,7787,0,0,3,0,5,0,0,0,0,15,4,0,5,0,10,11,3,9,0,42,8,26,50,32,83,76,13,11,0,304,19,17,33,29,115,45,11,5,0,280,12,63,76,45,100,124,22,23,7,470,4,36,35,24,37,29,7,9,0,187,15,127,98,45,105,67,19,24,4,509,27,62,31,23,69,75,14,56,3,367,0,8,15,3,7,14,4,4,0,59,0,3,3,7,17,13,3,0,0,42,0,25,31,16,35,25,7,10,0,142,0,7,8,6,15,14,4,6,0,57,16,62,69,49,124,114,17,30,6,491,11,36,38,22,33,41,4,27,3,211,14,14,19,12,30,22,7,7,0,123,20,116,91,48,79,61,36,33,6,488,24,115,126,86,152,55,14,36,11,618,0,24,11,3,3,4,0,0,0,56,8,52,36,15,67,27,8,13,0,230
505021085,26,123,87,80,164,148,61,110,28,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,23,21,5,3,0,3,4,0,77,0,4,4,5,0,4,0,5,0,19,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,13,0,0,0,0,4,4,0,0,0,11,0,9,3,0,0,3,0,3,0,26,0,23,4,3,0,0,0,0,0,44,0,13,0,4,3,3,0,0,0,28,23,128,134,106,119,99,28,58,4,704,12,35,38,21,52,19,8,12,0,196,0,6,0,0,3,0,0,0,0,10,0,9,5,5,4,3,3,0,0,32
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,51,499,224,144,253,286,82,191,26,1767,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,3,8,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,3,9,7,4,5,0,0,0,33,0,3,0,3,3,0,0,0,0,13,51,413,174,59,110,58,13,11,3,887,11,157,74,24,20,24,6,8,5,329,0,8,6,0,0,0,0,0,0,16,0,0,4,0,3,3,0,0,0,18,6,12,13,7,14,15,0,4,0,61,0,13,13,4,12,6,5,7,0,54,9,44,27,4,25,32,10,11,0,156,0,15,5,8,7,8,3,4,0,58,4,0,5,4,5,9,0,4,0,27,10,46,40,19,32,40,19,15,0,212,20,100,108,72,89,51,8,20,3,465,4,16,9,4,3,4,0,0,0,36,4,29,30,17,30,13,5,9,0,138
505021089,72,425,251,150,365,525,204,410,38,2447,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,0,0,10,0,15,10,5,12,0,0,0,0,51,0,3,0,0,0,0,0,0,0,3,0,24,14,3,3,14,0,3,0,60,0,12,5,3,8,3,0,5,0,38,38,476,305,109,181,65,23,21,15,1237,10,90,50,27,29,23,0,13,0,233,3,3,0,0,13,14,9,3,0,49,0,10,0,0,0,0,0,0,0,15,4,3,14,4,9,8,4,6,0,56,4,11,9,3,3,10,8,9,0,48,5,44,25,19,16,17,0,8,0,143,0,27,23,8,19,9,7,7,0,87,0,4,0,4,10,0,0,3,0,34,40,209,160,82,143,125,72,124,11,960,51,205,238,133,178,68,12,34,5,924,0,17,4,0,0,0,3,0,0,32,6,41,42,17,25,18,7,0,0,151
505021090,12,134,117,58,104,165,49,110,20,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,76,45,27,34,21,3,5,0,231,0,10,13,9,4,3,0,0,0,38,0,0,7,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,4,0,0,13,0,0,4,0,4,0,0,0,0,9,0,20,7,3,9,6,0,0,0,40,0,11,11,0,0,0,0,0,0,26,0,6,0,4,9,5,0,0,0,13,4,50,48,32,43,28,14,18,0,247,7,60,54,24,62,28,7,15,4,259,0,4,0,0,6,0,0,3,0,22,3,21,12,0,7,11,5,3,0,72
505021091,343,837,777,608,3284,4086,1291,2499,207,13923,5,10,6,13,22,21,4,3,0,81,9,3,8,9,13,38,10,19,0,114,18,52,76,77,181,143,36,32,10,621,3,3,4,0,16,15,0,5,0,49,31,72,107,80,209,371,72,92,9,1041,18,41,51,37,120,95,23,28,0,414,47,177,241,131,256,176,42,64,5,1138,9,50,33,10,29,33,12,22,0,197,7,26,16,4,25,5,8,0,0,90,24,53,59,39,93,69,23,33,0,392,8,25,39,31,42,47,19,16,0,225,6,18,18,14,35,39,9,14,0,155,14,73,102,71,161,176,37,41,0,678,21,95,59,40,102,66,19,36,5,441,64,62,119,87,425,179,39,37,10,1034,20,75,40,19,122,58,11,20,0,368,132,391,440,297,685,242,83,148,28,2452,13,39,24,24,58,36,7,13,3,215,13,58,52,31,59,70,20,21,0,325
505021092,34,249,192,115,187,275,80,174,23,1329,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,11,0,0,10,0,4,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,17,8,0,4,4,0,0,0,34,0,4,3,0,0,0,0,0,0,10,8,31,25,15,10,6,6,4,0,102,14,188,111,54,63,34,11,17,8,490,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,4,7,7,0,8,0,17,0,12,10,0,16,22,4,3,0,71,3,31,23,22,22,29,0,4,0,138,3,15,15,10,0,4,0,7,0,64,0,12,15,7,9,7,0,0,0,57,7,39,31,20,19,11,4,11,0,149,20,65,69,51,51,20,14,24,0,318,0,17,7,0,0,0,0,5,0,34,6,27,33,19,26,19,0,0,0,127
505021093,92,291,246,194,885,1005,257,645,60,3678,0,0,0,0,3,0,0,0,0,9,0,3,0,0,5,3,3,0,0,25,3,33,20,16,94,45,11,8,0,228,0,0,0,0,0,0,0,0,0,3,4,31,39,11,31,51,4,11,0,186,3,11,8,6,9,11,9,4,0,68,3,61,42,23,44,30,6,8,0,212,9,29,29,11,9,13,6,9,0,113,0,12,6,0,9,3,0,0,0,24,0,0,6,0,11,8,0,4,0,22,8,18,25,23,28,26,8,12,0,146,3,9,9,13,22,21,3,5,0,88,4,39,57,37,65,57,13,20,0,297,12,39,36,26,34,31,5,6,0,188,18,45,45,38,127,58,17,6,6,354,3,45,23,21,27,19,11,12,0,165,93,183,209,211,296,191,44,60,9,1297,0,12,9,0,4,8,0,4,0,36,5,33,20,11,28,16,5,10,0,129
505021094,17,166,72,45,50,132,28,100,19,621,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,6,0,0,5,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,3,0,3,0,37,0,0,0,0,0,0,0,0,0,0,5,40,9,10,10,3,0,7,0,87,8,87,33,16,19,14,7,4,0,181,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,7,3,0,3,8,0,3,0,18,0,5,8,7,6,11,9,0,0,52,0,17,16,6,8,8,3,4,0,63,0,12,4,0,0,0,0,0,0,22,3,4,5,3,13,0,3,0,0,29,7,25,24,17,9,21,5,12,0,134,0,24,5,11,11,3,3,0,0,65,0,16,4,4,0,0,0,0,0,34,3,22,13,4,3,10,4,0,0,64
505021095,12,167,83,53,107,158,51,115,11,759,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,7,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,11,15,3,12,10,0,0,0,52,6,52,21,10,24,8,0,7,0,126,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,14,0,5,0,0,8,0,0,3,0,23,0,9,4,4,3,3,3,0,0,32,0,10,9,0,8,0,0,0,0,24,0,7,3,9,0,5,0,0,0,24,14,41,46,44,49,44,19,34,5,295,11,48,41,33,52,11,3,8,3,207,0,4,3,3,14,10,0,6,0,40,3,13,9,5,3,4,0,6,0,51
505021096,35,278,138,85,129,263,78,228,21,1252,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,13,0,13,3,0,0,7,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,0,0,0,0,16,0,4,4,0,0,9,0,0,0,21,3,74,46,19,17,15,5,5,5,193,3,50,31,5,15,5,4,3,0,116,0,0,0,0,5,5,0,0,0,10,6,16,4,9,3,0,0,0,0,35,0,7,0,6,4,4,0,0,0,24,0,8,4,6,6,4,0,0,0,34,3,31,15,7,5,8,5,6,0,82,3,13,4,0,8,0,0,3,0,31,0,0,0,0,3,5,0,0,0,5,31,164,128,88,106,128,68,96,8,811,7,69,98,43,51,35,3,22,0,323,0,11,9,0,3,0,0,4,0,31,3,21,14,8,7,0,0,0,0,59
505021097,33,230,147,100,213,207,74,153,33,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,8,4,0,0,0,33,0,0,0,0,0,3,0,0,0,3,0,13,6,12,8,3,3,4,0,45,0,0,0,3,0,0,0,0,0,8,5,61,40,25,30,20,4,4,0,197,0,52,22,9,12,4,3,5,0,110,0,0,4,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,10,0,10,5,3,4,5,0,0,0,26,0,7,8,3,12,5,0,5,0,44,4,28,18,11,15,26,3,7,3,107,0,14,10,6,10,4,0,5,0,50,0,9,4,0,0,0,0,0,0,16,12,60,53,45,50,38,18,25,3,296,47,158,228,162,229,116,23,61,3,1030,0,12,3,5,6,3,0,0,0,26,6,20,19,8,9,8,3,8,0,80
505021301,41,282,164,94,266,270,67,162,34,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,4,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,8,11,7,7,4,0,0,0,34,0,0,0,0,0,0,0,0,0,5,27,214,123,52,90,29,10,9,11,568,5,115,38,8,15,15,0,9,4,202,0,4,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,5,5,3,3,9,4,0,0,0,24,5,6,8,4,22,10,0,3,0,56,0,14,11,10,15,8,0,3,0,64,0,8,14,7,41,15,3,7,3,109,20,29,27,22,93,50,16,7,5,266,22,79,78,53,64,45,28,32,0,401,34,107,144,88,228,87,15,45,0,756,0,4,3,3,3,0,0,0,0,18,0,35,25,12,15,10,0,0,0,105
505021302,17,147,94,54,112,123,52,108,17,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,6,4,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,6,8,5,4,3,3,4,0,29,0,3,0,7,0,5,0,0,0,10,6,71,32,16,20,11,3,4,5,172,4,21,4,11,4,3,6,3,0,52,0,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,6,4,4,5,0,0,3,0,23,0,3,3,0,0,7,0,7,0,14,4,12,10,3,0,3,0,3,0,28,0,8,8,3,0,4,0,0,0,17,0,0,3,3,8,4,0,0,0,26,11,50,52,17,61,48,19,25,0,285,10,23,34,13,35,7,3,0,0,129,0,0,3,5,0,0,0,0,0,10,0,23,13,15,7,6,0,8,0,76
505031098,7,118,91,41,98,110,25,92,13,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,4,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,11,10,4,4,0,0,0,0,24,0,0,3,0,0,0,0,0,0,6,11,60,42,16,29,9,4,9,0,168,0,21,7,3,4,4,0,0,0,46,0,3,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,3,4,0,3,0,0,3,0,14,0,5,5,0,0,3,0,0,0,17,0,0,0,0,8,0,0,0,0,8,15,33,59,39,58,63,19,43,0,338,7,22,26,25,36,12,4,6,3,130,0,0,0,0,0,0,0,0,0,5,3,7,3,4,3,0,0,0,0,20
