POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
502011026,0,0,0,0,0,3,13,0,0,0,0,13,3,4,0,0,0,10,10,0,4,0,0,14,11,3,0,0,0,18,18,3,0,3,0,22,11,3,8,3,0,27,31,0,7,0,0,37,33,6,8,0,0,40,17,9,13,0,0,28,16,10,4,0,0,31,9,4,0,0,0,15,22,8,5,0,0,34,4,3,0,0,0,6,3,5,3,0,0,17,3,0,0,0,0,4,200,52,61,8,4,323,7,0,0,0,0,8,16,0,0,0,0,25,24,0,6,0,0,32,23,5,0,0,0,30,20,3,15,4,0,41,28,3,4,4,0,38,42,0,4,3,0,52,40,5,3,0,0,51,26,3,6,0,0,36,7,0,4,0,0,11,7,4,0,0,0,10,8,0,0,0,0,10,21,5,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,9,7,0,0,0,0,4,276,30
502011027,0,0,0,0,0,6,88,0,0,0,0,84,64,0,3,5,0,76,34,0,5,0,0,36,25,5,3,0,0,37,53,9,20,4,0,82,54,8,18,0,0,79,59,3,13,0,0,80,91,17,25,0,0,140,67,17,19,0,0,106,50,11,18,0,0,86,34,0,14,0,0,46,75,12,14,0,0,107,10,12,3,0,0,22,14,4,9,0,0,31,6,0,0,0,0,12,732,108,156,16,13,1021,4,3,0,7,0,19,127,0,4,3,0,143,121,6,21,0,5,151,99,0,12,0,0,110,110,3,18,0,0,138,188,0,31,0,0,217,220,4,19,0,0,252,244,4,24,3,0,266,189,8,21,0,0,219,124,7,18,3,0,153,96,12,9,0,0,110,80,4,8,0,0,93,119,9,0,0,0,130,8,0,0,0,0,10,7,3,0,0,0,10,13,0,0,0,4,18,1752,75
502011028,4,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,6,0,4,0,0,10,0,0,0,0,0,8,8,3,5,3,0,19,19,3,7,0,0,26,24,7,9,0,0,39,41,5,8,0,0,63,27,3,8,5,0,42,24,6,9,0,0,34,34,0,4,0,0,45,61,0,10,0,0,72,0,0,0,0,0,4,5,0,0,0,0,14,4,0,0,0,0,4,268,35,76,4,0,392,0,0,0,0,0,5,9,0,0,0,0,14,13,0,16,3,0,32,26,0,9,4,0,35,35,5,14,0,0,55,80,5,9,0,0,92,105,8,5,0,5,122,109,0,10,4,0,118,132,5,4,0,0,141,64,0,6,0,0,71,65,0,3,0,0,73,39,0,0,0,0,39,70,0,0,0,0,76,6,0,0,0,0,8,5,0,0,0,0,3,8,0,5,0,0,7,769,26
502011029,3,0,0,17,0,26,62,0,0,0,0,59,31,0,0,0,0,41,26,0,6,8,0,39,30,5,13,0,4,55,80,6,7,11,6,108,92,5,21,0,0,119,132,4,17,4,7,159,175,10,21,3,0,212,184,16,11,4,0,211,256,16,11,0,3,287,266,8,12,0,0,284,916,22,12,0,6,958,178,12,9,0,0,200,136,19,8,0,0,165,15,0,5,3,3,24,2596,116,156,56,22,2946,11,0,0,12,0,23,95,0,14,5,0,118,92,3,9,5,0,104,94,0,10,9,0,113,102,0,11,6,0,118,194,3,20,4,0,223,182,5,18,0,3,206,176,4,14,0,0,198,190,9,14,0,0,213,130,7,4,0,0,142,107,6,11,0,0,119,97,0,4,0,0,108,161,7,11,0,0,178,28,3,3,0,0,41,24,3,3,0,0,28,12,3,0,0,3,18,1688,69
503011030,0,0,0,0,0,0,42,0,0,0,0,44,16,0,4,0,0,26,16,0,0,0,0,18,13,0,0,0,0,21,26,4,0,0,0,31,16,3,0,3,0,28,34,6,6,6,0,51,56,8,7,0,0,70,50,3,11,0,0,61,42,7,8,0,0,56,21,10,8,3,0,42,17,27,16,0,0,57,8,10,6,0,0,31,17,41,20,4,0,82,5,3,0,0,0,10,390,124,93,19,3,633,0,0,0,0,0,0,63,0,0,0,0,67,40,0,0,0,0,43,32,0,3,4,0,45,51,3,7,0,0,63,71,0,7,0,0,74,72,0,9,0,0,81,59,6,13,4,0,77,75,3,5,5,0,92,49,0,3,0,0,56,37,7,6,3,0,56,22,4,3,3,0,31,25,7,5,5,0,41,12,6,4,0,0,21,6,18,7,3,0,31,0,0,0,0,0,3,617,65
503011031,7,0,0,3,0,7,111,0,3,0,0,116,117,0,8,0,0,128,80,0,4,0,0,86,86,9,7,0,0,103,124,4,3,6,0,144,109,17,10,5,0,139,179,18,18,0,0,218,202,11,17,3,0,238,154,24,16,3,0,192,122,19,15,0,0,162,105,17,11,0,0,142,196,65,19,3,0,281,54,23,11,0,0,89,89,106,41,6,0,232,17,0,0,0,0,25,1766,309,183,29,11,2300,13,0,0,10,0,22,165,0,6,0,0,173,237,0,15,8,0,261,224,3,3,4,0,241,228,5,8,0,0,252,345,5,18,0,0,372,348,11,17,5,3,381,391,10,16,3,0,421,438,13,26,3,5,479,339,23,19,0,0,375,246,16,12,0,0,273,141,10,14,0,0,169,251,31,23,3,0,303,40,8,5,0,0,54,41,34,20,3,0,101,18,0,5,0,5,27,3470,165
503011032,8,5,0,4,0,13,34,0,4,0,0,39,33,4,0,6,0,40,30,0,3,0,0,35,36,3,0,4,0,43,49,3,9,0,0,58,57,0,6,0,0,66,79,3,11,0,0,94,106,9,24,4,0,151,82,13,14,0,0,112,56,19,14,0,0,97,45,10,9,4,0,77,74,37,8,3,0,121,18,26,5,7,0,50,60,94,26,4,0,189,3,6,3,0,0,9,785,235,139,32,9,1193,3,0,0,4,0,10,70,0,9,0,0,77,82,0,11,0,0,93,82,0,6,4,0,98,85,3,4,0,0,93,161,3,13,4,0,176,149,3,15,4,0,174,150,9,19,0,0,182,181,12,11,9,4,220,127,6,7,6,4,148,95,4,15,0,0,116,47,8,15,0,0,76,64,23,15,7,0,106,13,6,7,0,0,30,21,34,13,8,0,82,9,0,0,0,0,15,1338,115
503011033,0,0,0,0,0,7,54,0,0,0,0,58,34,0,0,0,0,39,28,0,3,3,0,31,34,0,4,0,0,37,30,8,3,0,0,44,36,0,6,0,0,43,45,12,5,0,0,64,65,10,6,0,0,91,39,11,13,0,0,58,32,15,5,0,0,54,23,9,12,0,0,46,35,37,8,0,0,77,5,15,4,4,0,24,21,29,13,0,0,70,8,0,0,0,0,15,499,154,98,11,4,762,10,0,0,4,0,16,82,0,6,0,0,89,76,0,10,0,6,94,64,0,6,0,0,73,66,0,6,4,0,78,102,6,7,0,0,118,109,3,11,0,0,125,104,10,14,0,0,126,94,4,15,0,0,117,61,6,8,0,0,77,55,5,4,0,0,71,33,3,8,0,0,44,49,14,12,0,0,75,8,4,4,0,0,18,12,17,12,3,0,42,10,0,0,0,0,8,933,83
503011034,3,0,0,0,0,3,43,0,0,4,0,49,65,0,5,0,0,68,43,4,5,3,0,56,54,0,4,0,0,64,73,5,5,0,0,86,67,10,13,0,0,91,97,9,18,0,0,124,128,23,19,4,5,171,105,10,13,0,0,136,76,18,13,0,0,107,53,14,12,0,0,78,109,35,21,7,0,172,14,23,10,0,0,45,37,63,25,8,0,135,6,0,0,0,0,11,971,213,167,38,7,1392,8,0,0,4,0,14,101,0,7,0,0,106,94,0,12,0,0,105,105,0,13,5,0,126,116,3,4,0,0,124,145,0,15,0,0,167,196,4,20,0,3,222,250,12,19,3,0,281,279,7,17,3,0,312,184,9,11,0,0,202,176,18,20,7,0,215,143,10,3,0,0,156,225,13,9,0,0,252,15,10,3,5,0,35,35,28,13,0,0,79,13,0,0,0,0,17,2082,105
503011035,9,0,3,15,0,30,163,0,4,6,0,168,180,5,13,0,0,199,165,4,9,10,0,188,170,9,16,3,3,203,281,11,24,0,3,312,317,17,17,5,6,357,442,23,24,5,9,500,716,52,38,3,4,810,672,32,30,9,3,744,790,44,41,0,0,875,706,47,27,6,0,786,1499,90,44,5,0,1636,332,39,16,0,0,390,818,233,121,8,0,1182,47,3,6,0,6,62,7315,605,427,65,37,8451,36,0,4,11,0,51,211,4,15,6,0,236,299,3,17,5,0,327,322,7,17,3,0,354,403,11,13,3,0,439,862,16,33,3,0,914,1108,13,33,9,3,1160,1400,18,31,6,0,1455,2270,28,44,4,10,2350,2376,28,30,4,4,2439,2223,33,19,5,6,2286,1630,21,21,0,0,1671,2146,48,46,8,4,2258,348,20,11,6,0,387,484,68,47,12,0,612,88,4,4,0,3,95,16214,317
503011036,4,0,3,0,0,12,101,0,3,0,0,106,75,0,5,0,0,79,45,3,11,0,0,58,41,0,6,3,0,51,63,3,10,0,0,76,61,5,10,0,0,75,105,11,17,0,0,133,220,4,11,4,3,242,239,14,11,0,0,256,218,24,13,0,0,248,233,7,12,6,0,250,579,25,11,0,0,619,107,13,3,0,0,126,119,36,14,0,0,172,14,0,0,0,0,17,2231,152,126,16,6,2528,9,0,0,0,0,15,75,0,7,0,0,80,78,0,10,4,0,89,71,0,15,0,0,87,74,0,5,0,0,84,138,5,14,0,0,153,164,8,13,3,0,187,201,4,14,5,0,217,252,3,9,0,0,263,272,8,15,0,0,293,227,10,7,5,0,247,160,12,6,3,0,175,272,17,16,0,0,306,30,3,0,0,0,41,37,15,7,3,0,69,16,0,0,0,0,15,2073,79
503021037,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,8,8,0,0,0,0,13,13,0,0,0,0,17,5,0,0,0,0,10,11,0,0,0,0,11,24,0,3,0,0,26,32,0,0,0,0,35,24,0,0,0,0,21,13,0,0,0,0,13,45,0,0,0,0,48,14,0,0,0,0,14,35,6,0,0,0,47,0,0,0,0,0,3,244,6,7,3,0,260,0,0,0,0,0,0,13,0,0,4,0,16,15,0,0,0,0,15,9,0,0,0,0,9,17,0,0,0,0,17,24,0,0,0,0,24,40,0,0,0,0,40,28,0,0,0,0,30,24,0,0,0,0,24,48,0,0,0,0,48,41,0,0,0,0,38,26,0,0,0,0,26,35,0,0,0,0,33,12,0,0,0,0,12,28,6,0,0,0,36,3,0,0,0,0,3,353,0
503021038,6,0,0,7,0,13,68,0,0,3,0,75,83,0,4,0,0,90,58,4,13,0,0,75,90,3,14,0,0,110,115,10,8,0,0,137,143,13,20,3,0,179,242,27,27,4,0,294,328,30,30,0,0,384,356,29,25,3,0,417,334,44,19,0,4,405,318,38,7,0,0,375,901,97,31,0,0,1026,251,45,9,0,0,304,303,122,30,0,0,454,25,0,4,0,0,27,3631,469,239,26,17,4372,12,0,0,14,0,26,113,0,6,3,4,123,139,3,18,4,0,165,148,4,13,3,0,168,187,3,22,0,0,220,306,14,15,4,0,337,383,14,24,3,3,425,470,20,23,4,0,514,600,21,34,0,4,660,521,12,18,0,3,557,500,28,24,0,0,555,326,21,15,0,0,364,604,24,30,3,0,657,105,11,13,0,0,129,85,32,4,3,0,121,14,0,0,0,3,20,4517,221
503021039,7,7,0,8,0,13,80,0,0,8,0,87,89,4,7,5,6,104,89,4,12,0,0,101,87,5,17,0,0,111,125,12,13,3,5,147,124,10,18,6,0,160,171,20,34,3,0,225,210,29,30,9,0,280,162,20,31,0,0,219,141,30,27,3,0,205,113,22,24,0,0,159,201,53,41,0,0,298,37,38,13,0,0,90,56,90,37,3,0,191,16,4,4,0,0,30,1706,359,302,38,13,2413,7,0,0,7,0,22,165,0,10,4,0,180,188,0,13,0,0,208,216,0,23,4,3,241,228,0,16,6,0,249,363,14,23,6,3,409,389,7,14,9,4,424,513,13,33,5,5,566,494,8,33,0,0,540,330,19,26,0,0,381,278,25,36,0,0,344,236,15,17,0,0,266,290,32,32,0,0,354,30,17,7,0,0,54,30,33,26,0,0,84,23,0,0,3,0,28,3770,187
503021040,7,0,0,3,0,9,50,0,0,0,0,51,45,0,3,0,0,50,50,3,9,3,0,61,38,0,13,0,0,53,87,9,18,0,0,115,75,14,14,0,0,105,103,11,26,6,0,143,137,27,15,5,0,184,93,15,15,0,0,122,69,29,19,0,0,130,38,21,17,0,0,77,65,46,25,0,0,135,21,14,3,0,0,33,21,53,17,0,0,96,9,0,0,0,0,11,897,247,195,26,6,1371,8,0,6,3,0,20,85,0,6,3,0,99,93,9,7,0,0,103,92,6,13,0,0,114,94,5,18,3,5,123,181,5,20,3,3,210,213,14,30,0,0,246,256,18,26,0,0,304,219,13,20,0,0,258,125,9,10,0,0,147,85,15,15,0,0,129,38,13,10,0,0,67,64,26,16,0,0,108,13,3,8,0,0,19,9,18,7,0,0,40,10,0,0,0,0,10,1581,149
503021042,19,7,5,11,0,37,208,0,5,0,0,211,169,9,6,5,0,189,159,10,14,0,0,181,172,8,12,0,3,201,250,22,24,3,3,308,289,20,27,0,0,336,398,40,40,6,3,492,797,47,53,0,0,909,770,64,44,7,0,884,753,85,49,0,5,892,661,62,42,5,8,770,1515,200,82,3,0,1800,410,101,36,0,5,549,878,453,142,8,4,1485,64,10,5,0,5,88,7522,1132,583,64,40,9336,40,0,4,7,0,59,284,0,18,4,0,308,350,7,24,5,3,390,347,3,34,5,0,396,431,15,28,8,0,485,742,17,35,3,6,803,910,14,37,8,6,973,1192,32,60,9,6,1293,1631,40,49,7,6,1740,1498,33,40,3,3,1580,1274,52,34,0,0,1372,859,48,25,0,0,937,1244,71,56,5,4,1382,200,38,25,3,3,271,312,89,52,6,0,458,84,3,0,3,7,101,11404,483
503021043,8,3,0,0,0,16,53,0,3,0,0,54,71,5,5,3,0,78,64,10,9,4,0,84,83,0,3,4,4,96,126,7,19,4,0,153,145,6,24,4,0,180,227,17,35,0,0,283,320,31,36,4,4,387,278,40,35,5,0,349,263,31,32,0,0,325,231,49,17,0,0,296,537,94,36,4,0,672,145,48,9,5,0,206,252,174,109,0,0,535,19,0,3,0,6,33,2816,505,388,30,14,3752,19,0,3,3,0,28,114,0,12,5,0,133,172,4,10,0,4,186,159,8,20,0,0,191,254,7,27,0,0,294,491,10,33,0,0,534,639,16,26,4,0,686,864,23,22,3,0,907,1012,19,35,0,4,1068,776,19,24,0,0,820,588,22,29,0,0,638,448,25,12,0,0,486,564,42,41,0,0,648,80,27,13,0,0,118,113,46,51,0,0,201,23,4,0,0,0,35,6306,260
503021295,9,3,0,6,0,24,39,0,0,0,0,37,76,4,8,0,0,87,67,5,8,0,0,79,106,3,9,5,0,122,141,15,18,0,3,173,204,3,10,0,0,226,308,14,25,0,4,355,602,23,25,8,0,654,715,28,19,0,0,767,772,35,22,0,0,827,992,24,11,0,0,1032,2614,59,28,3,5,2709,815,37,14,0,0,866,1250,132,20,3,0,1408,50,3,0,0,3,59,8767,392,207,28,28,9424,17,0,0,4,0,19,59,0,7,0,0,71,107,0,4,0,0,116,144,5,5,0,0,163,162,5,12,0,0,186,311,8,16,4,0,337,421,8,12,4,3,451,648,14,14,6,3,683,962,7,21,3,4,992,1132,13,9,4,4,1166,1112,14,12,0,0,1142,864,7,6,0,0,883,1720,21,4,3,5,1760,273,9,5,0,0,288,303,26,8,0,0,336,58,0,0,5,8,64,8288,157
503021296,11,4,5,7,0,20,56,0,0,6,0,61,81,4,10,0,0,98,93,7,14,3,0,109,110,9,13,3,0,137,188,19,20,3,0,237,224,26,35,3,0,295,312,26,30,3,0,378,472,38,38,4,3,558,459,50,35,5,3,545,448,70,36,4,0,559,416,42,24,0,3,483,763,115,39,0,0,916,156,38,13,0,0,208,186,96,38,3,0,324,32,3,4,0,4,43,4011,547,345,46,23,4974,15,5,0,5,0,23,91,0,9,0,0,106,167,8,15,0,0,194,181,6,13,11,4,206,209,9,16,0,0,237,347,14,27,5,0,394,435,16,17,0,4,468,499,28,29,0,3,557,665,27,22,4,0,718,604,28,20,4,0,649,456,25,17,0,0,502,310,24,12,0,0,352,419,37,19,0,0,482,57,17,4,0,0,83,41,31,9,0,0,82,30,3,0,0,0,34,4530,277
503021297,99,14,6,35,4,155,306,9,10,12,3,337,484,6,18,3,7,514,553,15,15,16,6,607,645,25,30,3,7,709,1050,50,44,12,3,1163,1312,70,53,8,12,1457,2289,102,78,12,8,2491,4305,128,86,9,23,4553,4739,133,93,9,19,4993,5351,208,75,7,9,5646,5266,153,77,3,11,5513,16378,451,154,9,14,16999,6336,285,66,8,6,6708,15444,1308,650,15,21,17432,460,35,24,0,38,559,65009,3004,1481,153,185,69831,138,4,6,30,0,177,508,8,23,18,9,556,982,10,32,16,6,1038,1189,21,35,10,14,1269,1481,21,44,19,14,1580,2530,32,68,25,15,2669,3427,39,53,15,12,3544,5065,55,64,13,14,5208,7823,73,57,5,15,7967,8165,64,57,4,10,8304,7816,73,53,8,10,7956,5588,54,35,4,5,5689,10667,141,91,5,8,10913,2394,56,23,4,3,2476,3758,243,168,13,8,4191,378,7,10,8,22,426,61911,895
504011044,9,4,6,4,0,22,48,0,5,0,0,53,54,0,8,0,0,58,49,4,8,0,0,67,76,0,7,0,0,87,140,3,20,0,3,167,214,13,26,0,0,256,440,16,28,5,0,488,566,27,48,0,4,641,478,33,22,0,3,535,392,27,21,0,3,446,280,22,16,3,5,319,466,60,30,3,8,568,75,27,12,0,0,110,73,41,0,0,0,126,28,5,0,0,10,39,3389,279,253,16,27,3978,11,0,3,6,0,27,60,0,8,4,0,69,79,0,17,3,0,105,92,3,12,0,4,113,119,4,14,0,0,136,190,7,19,8,0,214,242,14,27,3,0,287,361,11,11,5,0,382,332,17,27,0,3,372,219,8,17,0,0,246,152,10,3,0,0,164,88,7,3,0,0,102,129,14,17,0,0,159,8,4,4,0,0,16,7,8,3,0,0,22,21,0,0,0,0,28,2100,105
504011045,9,0,3,10,0,32,66,0,10,0,0,74,76,7,17,4,0,105,79,7,13,9,4,109,117,19,30,0,3,176,185,10,39,0,7,245,277,41,42,5,0,359,515,46,52,10,7,633,683,66,75,4,0,829,584,71,46,5,5,710,471,89,46,0,10,614,349,60,33,0,0,438,481,118,35,0,6,643,97,44,17,4,0,162,92,69,21,0,0,182,31,0,9,0,8,48,4103,657,486,55,44,5344,9,0,0,5,0,24,63,4,14,5,0,81,120,11,20,0,4,151,118,4,28,3,0,159,156,13,22,9,3,197,285,10,26,6,0,325,394,23,36,10,4,460,484,18,25,0,0,534,434,20,20,0,0,477,287,17,22,0,0,322,181,31,19,4,0,235,123,14,6,0,0,149,148,21,15,0,0,186,15,9,9,0,0,29,21,18,9,0,0,43,29,0,5,0,0,34,2869,198
504011046,3,0,0,0,0,6,53,0,0,0,0,58,35,0,9,0,0,44,34,0,13,0,0,48,39,0,19,0,5,63,62,11,15,4,0,94,79,4,19,0,0,104,86,3,18,0,8,114,117,13,20,5,0,155,124,15,13,0,0,156,104,26,14,0,0,143,84,12,7,0,0,100,229,13,24,0,0,261,29,11,7,0,0,46,23,21,10,0,0,51,11,0,0,0,0,12,1118,132,177,15,8,1447,3,0,0,3,0,3,56,0,3,0,0,67,69,0,5,0,0,86,56,3,5,0,0,71,68,0,14,3,0,91,131,3,18,0,0,150,149,4,19,0,0,171,134,6,26,0,0,164,164,6,15,0,3,187,120,3,13,0,0,136,86,8,12,0,0,106,56,4,0,0,0,68,100,8,8,0,0,118,9,0,3,0,0,11,10,6,8,0,0,17,12,4,0,0,0,16,1228,64
504011047,7,0,6,9,0,26,154,0,0,6,0,164,135,0,5,5,0,145,105,15,19,0,3,140,144,13,19,0,4,180,193,14,37,3,0,249,198,29,39,0,0,263,300,29,51,3,0,383,315,56,67,3,0,435,268,44,43,3,4,365,199,35,34,4,0,271,133,29,33,0,0,188,210,41,35,0,5,287,23,20,11,0,0,56,47,52,19,4,0,113,30,7,5,4,0,42,2465,381,420,42,20,3324,15,0,0,11,0,30,273,0,16,5,0,286,292,6,14,0,0,321,319,8,23,7,5,361,265,6,27,10,3,311,466,13,29,3,6,518,487,19,30,5,0,546,545,17,25,7,7,590,487,22,35,6,0,557,344,21,21,3,4,394,195,12,10,0,0,221,131,11,7,5,0,160,127,16,8,0,0,148,24,8,0,0,0,32,17,19,7,0,0,35,30,6,7,0,3,43,4013,180
504011048,0,0,0,0,0,7,29,0,3,0,0,29,16,0,3,0,0,25,17,0,0,0,0,21,23,0,8,4,0,30,24,5,13,0,0,41,18,4,11,0,0,36,31,8,12,0,0,48,38,10,4,0,0,49,23,6,14,0,0,44,15,12,3,0,0,34,18,5,6,0,0,34,30,7,16,0,0,49,3,0,0,0,0,9,4,8,6,0,0,21,4,0,0,0,0,7,289,59,103,12,3,475,0,0,0,0,0,0,50,0,5,0,0,57,39,0,6,0,0,45,38,0,12,0,0,46,49,0,8,0,0,52,78,0,10,0,3,90,72,3,17,0,0,92,77,0,7,0,0,89,63,7,3,0,0,79,26,9,3,0,0,30,40,5,7,0,0,54,20,4,0,0,0,24,46,0,0,0,0,50,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,7,599,29
504021049,0,0,0,3,0,5,5,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,0,3,5,0,6,0,0,6,16,0,4,0,0,24,11,6,0,0,0,19,45,8,0,3,0,57,34,0,4,0,0,42,60,0,11,0,0,70,136,0,9,0,0,143,124,4,7,3,0,136,100,10,4,4,0,115,6,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,4,565,35,42,14,4,657,0,0,0,3,0,4,9,0,0,0,0,8,9,0,3,0,0,13,10,0,3,0,0,17,7,0,0,0,0,10,24,0,3,0,0,24,23,5,5,0,0,30,42,0,3,0,0,49,60,0,0,0,0,56,45,4,3,0,0,52,90,0,0,0,0,94,59,0,0,3,0,61,47,4,4,0,0,57,3,0,0,0,0,3,6,0,0,0,0,3,5,0,0,0,0,9,434,17
504021050,0,4,0,0,0,5,12,0,3,0,0,15,10,0,8,0,0,22,5,0,0,0,0,15,9,0,13,0,0,19,11,0,10,3,0,28,5,4,9,0,0,18,11,6,13,0,0,31,8,7,13,0,0,26,17,9,7,0,0,35,17,3,11,0,0,29,20,8,6,0,0,42,37,20,13,4,0,73,9,9,10,0,0,21,7,20,9,0,0,36,5,3,0,0,0,13,183,92,131,9,5,422,3,0,9,3,0,13,20,0,16,4,0,34,20,0,4,0,0,27,30,3,8,0,0,49,35,0,9,0,0,50,37,4,10,7,0,59,42,7,16,0,0,71,56,7,14,0,0,83,44,11,10,3,0,65,40,3,7,3,0,51,27,0,8,0,0,35,22,3,5,0,0,24,36,5,8,0,0,47,3,5,4,0,0,14,5,6,0,0,0,14,3,0,0,0,0,5,424,60
504021051,0,0,0,0,0,0,11,0,0,0,0,11,3,0,4,0,0,10,5,0,4,0,0,9,7,4,3,0,0,15,11,8,0,0,0,18,8,4,3,0,0,24,7,0,8,0,0,17,13,3,4,0,0,26,8,11,3,0,0,23,12,3,0,0,0,20,5,10,3,0,0,17,15,6,6,0,0,32,0,5,0,0,0,8,0,0,9,0,0,11,0,0,0,0,0,4,117,49,59,0,5,233,0,0,0,3,0,3,13,0,8,0,0,16,15,0,8,0,0,18,12,0,8,0,0,27,16,0,3,0,0,25,32,0,3,0,0,40,35,4,10,0,0,44,24,0,10,4,0,32,30,3,3,0,0,41,15,5,0,0,0,18,12,7,0,0,0,20,11,3,0,0,0,18,18,4,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,7,232,26
