POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
507051313,27,55,31,28,13,0,13,9,0,169,24,73,26,11,17,4,8,3,0,165,10,70,4,4,8,6,0,4,0,110,23,90,26,9,8,3,9,10,4,180,6,7,0,6,0,0,3,0,0,26,10,13,5,0,0,4,0,0,0,46,0,0,4,7,0,0,4,5,0,20,177,471,268,479,189,103,80,196,24,1986,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051314,6,0,7,3,0,4,0,4,0,25,0,0,6,3,0,0,0,4,5,19,3,0,4,0,0,0,4,0,0,13,7,3,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,9,0,0,6,0,0,0,0,0,0,6,43,29,65,36,33,89,28,82,9,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011225,127,210,163,108,101,61,35,32,9,854,88,219,116,56,59,31,31,30,3,635,65,160,46,18,26,11,17,11,4,355,130,239,54,20,30,22,39,14,3,553,30,37,11,3,6,9,0,0,3,99,47,126,8,5,11,14,4,5,4,224,6,8,9,12,3,11,7,9,5,59,900,1608,1260,1459,962,1254,402,1063,65,8975,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,5,3,6,0,6,0,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
509011226,29,11,8,0,3,0,8,23,0,88,32,21,9,0,9,0,11,8,4,89,19,14,7,0,0,0,3,10,0,57,50,42,12,0,0,0,0,4,0,109,10,0,3,0,0,0,0,0,0,12,33,0,3,0,0,0,0,0,0,41,16,0,0,0,0,0,0,0,0,16,452,131,97,53,73,24,71,194,9,1118,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011227,13,5,3,4,4,0,3,6,0,40,6,9,5,0,0,0,6,3,0,31,0,8,3,0,0,0,3,5,0,12,8,14,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,62,60,42,42,81,27,58,3,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011228,51,30,29,10,14,10,3,9,0,139,38,33,13,4,8,4,6,5,0,109,23,24,6,3,3,6,8,4,0,74,30,31,12,0,8,4,0,4,0,90,9,10,0,0,0,0,3,0,0,19,13,15,0,0,0,0,0,0,0,33,3,5,5,0,5,0,0,0,0,21,411,247,228,171,154,160,64,247,18,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011229,51,7,10,0,6,3,19,36,0,130,68,8,11,0,9,0,17,23,0,145,41,7,13,0,0,0,7,8,0,78,67,9,17,0,4,4,15,10,0,123,33,0,3,0,0,0,0,0,0,45,30,6,0,0,0,5,0,0,0,47,6,0,0,0,4,0,0,0,0,18,565,46,128,37,87,46,122,202,5,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
509011230,26,14,27,10,27,8,13,21,0,145,43,13,22,0,4,0,4,7,0,106,24,20,17,0,8,8,10,0,0,85,38,28,12,4,3,5,0,0,0,100,12,4,0,0,3,0,0,0,0,22,16,8,0,0,0,3,4,4,0,36,8,0,0,0,0,0,0,3,0,11,305,133,229,132,159,153,91,392,11,1605,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011231,66,7,7,3,3,3,19,24,0,139,57,11,10,6,4,4,14,26,0,137,63,7,4,4,3,0,15,7,5,102,81,12,0,0,5,4,13,3,0,119,33,8,4,0,3,0,0,0,0,53,72,11,3,0,6,3,8,3,0,102,20,0,0,0,0,0,0,7,0,26,758,83,122,56,112,55,150,280,11,1612,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011232,7,9,14,0,9,0,9,9,0,52,12,5,16,6,4,5,11,0,0,57,3,8,4,0,4,0,3,0,0,30,5,5,5,0,0,0,0,0,0,25,5,4,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,93,56,131,25,63,22,57,92,7,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509011233,29,15,70,9,33,15,65,16,9,251,24,29,50,8,20,14,49,21,0,216,31,22,38,0,11,8,21,8,0,147,59,28,41,6,9,13,21,3,0,184,9,5,6,0,0,0,4,0,0,29,20,3,5,0,6,13,4,0,0,54,3,0,0,0,0,0,0,0,0,18,280,179,519,186,259,219,307,268,27,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
509011234,48,19,23,3,11,0,22,55,3,178,31,12,33,3,3,7,16,16,0,119,40,10,14,0,3,0,20,9,0,93,49,16,10,0,8,4,5,0,0,86,16,5,3,0,0,0,5,3,0,27,34,8,0,0,10,0,0,4,0,62,12,0,0,0,5,0,0,6,0,21,506,103,223,78,148,100,136,511,19,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,21,20,25,0,15,0,16,13,0,111,30,9,24,3,10,4,22,8,0,115,13,10,21,0,3,0,15,4,0,74,27,26,48,5,7,0,49,13,0,177,17,10,20,0,3,0,10,0,0,49,29,12,3,0,7,0,0,0,0,54,5,4,3,0,6,0,4,0,0,15,288,142,295,63,155,73,154,202,12,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021237,33,6,18,5,6,4,10,21,0,111,34,11,20,0,7,5,7,6,0,98,43,4,13,0,5,9,12,3,0,75,53,17,7,0,0,0,7,3,0,94,17,0,0,0,4,0,0,0,0,30,33,9,0,0,0,0,3,0,0,49,12,0,0,0,0,0,4,3,0,23,399,66,144,85,93,69,80,179,7,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021238,62,8,17,7,6,3,22,20,0,142,47,7,9,0,9,0,18,7,0,101,49,12,4,0,4,3,14,7,0,96,77,9,8,0,10,6,18,7,0,139,20,4,3,0,0,0,4,0,0,40,35,5,3,0,0,3,0,4,0,55,12,0,3,0,0,0,0,3,0,20,544,84,146,74,138,83,134,168,6,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021239,76,12,42,10,29,6,38,81,7,300,91,15,35,6,23,8,45,19,3,243,53,16,34,3,17,0,43,26,0,194,83,44,74,0,4,0,129,12,5,363,28,16,28,3,4,4,7,7,0,100,39,12,15,0,0,10,9,3,0,87,12,0,9,0,5,3,3,12,0,49,810,198,452,147,293,176,416,920,38,3455,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
509021240,42,25,29,13,15,9,23,19,0,171,56,28,35,7,16,12,12,13,6,178,52,12,20,0,4,7,29,5,4,130,56,27,50,3,9,8,41,3,0,207,22,3,5,5,4,0,8,0,0,43,40,20,3,0,5,0,5,3,0,79,7,0,0,0,0,0,4,0,3,18,524,158,272,146,163,148,199,204,20,1843,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
509021241,71,20,30,4,20,10,33,22,8,217,71,16,30,3,18,10,33,21,0,197,73,11,19,0,5,3,27,6,3,153,86,25,23,0,8,3,23,3,0,168,31,3,0,0,4,4,0,0,0,50,55,16,3,0,0,3,3,5,0,85,10,0,3,0,0,0,6,0,0,24,652,125,228,92,173,122,197,240,23,1847,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021242,52,4,15,10,10,3,21,24,0,144,43,9,46,8,11,0,47,26,0,196,35,11,33,0,8,0,60,18,4,174,66,41,116,4,10,3,218,22,3,485,21,22,79,0,3,0,40,4,3,170,59,9,64,0,0,0,19,6,0,157,3,0,8,0,0,0,3,0,0,26,517,114,420,58,101,41,472,205,15,1951,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021243,43,74,81,61,55,9,41,47,6,406,52,64,54,42,24,11,25,20,4,304,46,45,36,27,13,11,18,14,3,212,86,108,30,25,11,6,39,13,4,319,16,18,9,3,3,0,4,0,0,57,27,25,0,0,4,0,4,0,3,71,12,0,7,3,7,3,0,11,0,42,529,471,527,446,397,406,271,562,45,3653,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
509021244,12,6,17,0,4,0,13,4,3,58,11,8,12,3,3,0,13,11,0,57,5,10,6,0,0,4,9,7,0,35,19,9,0,0,3,0,8,3,0,49,5,0,4,0,0,0,0,0,0,14,10,4,0,0,0,0,0,0,0,17,8,0,3,3,0,0,0,0,0,18,159,69,114,63,74,70,78,103,11,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021245,39,21,12,9,3,3,14,10,3,115,41,23,16,4,8,0,11,5,0,110,16,6,9,0,6,0,10,4,0,48,48,22,16,0,3,5,5,0,0,95,10,4,0,0,0,0,0,0,0,18,16,9,0,0,0,0,6,0,0,31,10,3,0,0,3,5,0,0,4,16,382,128,178,123,111,104,97,153,17,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031246,46,12,10,5,10,0,15,14,6,109,60,8,20,0,11,9,23,15,0,138,45,8,6,0,0,5,11,5,0,76,56,19,19,0,3,0,9,3,0,111,15,0,3,0,0,3,0,4,0,25,30,0,4,0,0,0,0,0,0,46,19,0,6,0,0,0,0,0,0,30,492,73,124,92,105,73,106,181,9,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031247,100,9,11,5,12,10,25,29,0,197,93,9,25,0,8,7,34,22,0,201,80,24,30,0,13,0,28,17,0,194,95,31,56,3,9,13,64,5,0,279,31,10,20,0,6,5,7,0,0,73,54,11,24,4,3,3,4,0,0,104,26,0,5,0,0,5,0,5,0,51,924,117,266,62,139,84,252,254,26,2127,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
509031248,12,6,25,8,15,3,56,20,3,149,10,13,53,7,17,0,96,31,11,235,12,34,89,5,13,0,189,28,0,366,30,97,392,13,21,0,487,40,12,1088,17,48,112,0,3,0,76,6,4,260,53,47,70,0,9,0,26,0,0,202,0,0,11,0,0,0,13,0,5,41,216,263,819,99,147,32,1022,226,42,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5
509031249,21,28,24,7,15,10,13,11,0,128,22,29,14,10,18,10,14,3,0,129,17,26,19,0,13,0,14,3,0,90,32,31,15,6,13,7,8,3,0,118,10,10,0,0,3,4,0,0,0,27,0,24,5,3,0,5,0,3,0,38,7,0,0,0,0,4,0,3,0,12,208,240,220,212,191,173,112,207,13,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
