POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
505031306,4,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,14,0,6,0,0,3,0,0,0,0,16,4,8,3,8,3,4,0,6,0,41,0,4,0,6,0,4,0,7,0,23,0,18,6,20,9,3,0,10,0,61,10,24,7,26,6,4,0,10,0,90,5,36,6,24,4,0,0,9,0,91,17,50,3,28,7,9,6,4,0,115,21,66,3,13,6,0,0,4,0,120,23,124,9,14,11,0,0,0,0,186,19,91,0,7,6,0,0,0,3,126,39,109,0,15,6,0,0,0,0,173,8,8,0,0,0,0,0,0,0,27,11,38,0,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,9,169,585,51,164,74,29,5,54,8,1141,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,9,0,4,0,0,0,17
506011110,0,0,0,0,0,3,0,0,0,10,0,6,0,3,0,0,0,0,0,12,0,6,0,9,0,10,0,4,0,34,3,5,4,14,0,9,0,10,0,41,0,11,3,9,0,17,0,4,0,47,4,17,4,19,10,15,4,7,0,77,0,20,3,19,15,14,0,0,0,76,10,50,10,34,7,14,0,3,0,135,17,88,6,27,24,8,0,4,0,173,19,136,6,26,22,6,0,0,0,220,17,148,5,20,10,0,0,0,0,207,7,154,8,22,7,0,0,0,0,198,63,186,0,15,3,0,0,0,0,264,12,16,0,0,0,0,0,0,0,35,8,41,0,0,0,0,0,0,0,55,3,3,0,0,0,0,0,0,0,3,172,896,53,206,99,95,16,30,9,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,10,0,3,0,11,0,8,5,5,0,25
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,4,0,0,3,0,0,14,0,4,0,0,0,0,4,0,0,10,0,0,0,0,3,0,3,0,0,9,0,11,0,4,0,0,0,0,0,17,0,16,0,3,0,0,0,0,0,22,0,19,0,4,0,0,5,0,0,36,4,30,0,5,0,0,4,0,0,40,0,28,0,0,0,0,5,0,0,36,11,51,0,0,0,0,0,0,0,61,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,19,173,3,25,12,3,27,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011114,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,18,0,0,0,3,0,3,3,3,0,26,0,3,0,9,0,6,0,0,0,20,0,12,5,10,3,3,0,5,0,44,0,15,3,11,8,0,0,8,0,50,0,26,3,11,13,0,0,7,0,57,13,40,12,12,3,0,0,6,0,81,8,39,3,8,7,3,4,0,3,84,12,55,3,8,0,0,3,0,0,79,7,62,3,3,0,0,0,0,0,84,19,85,3,10,3,0,0,0,0,119,3,14,0,0,0,0,6,0,0,20,3,31,0,0,0,0,0,0,0,38,0,5,0,0,0,0,0,0,0,9,72,395,37,86,53,29,18,27,7,729,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,3,0,0,0,9
506011115,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,12,0,9,0,0,3,0,0,0,0,13,0,6,0,4,0,0,0,0,0,9,0,18,5,6,3,0,0,0,0,32,0,28,0,0,0,0,0,5,0,38,0,57,5,5,5,0,3,0,0,79,0,101,0,17,6,0,0,3,0,134,3,147,7,12,5,0,0,0,3,174,4,213,4,0,0,0,0,0,0,229,4,165,0,0,3,0,0,0,0,177,16,264,0,0,10,0,0,0,0,295,0,29,0,0,0,0,0,0,0,29,6,90,0,0,0,0,0,0,0,92,0,3,0,0,0,0,0,0,0,5,42,1147,22,59,39,3,6,11,12,1336,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,5
506011116,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,10,0,4,0,5,0,0,0,0,0,10,0,6,3,3,0,3,0,4,0,19,0,10,5,4,3,0,0,10,0,22,5,9,3,0,0,0,0,7,0,25,0,10,0,4,3,0,0,0,0,23,3,19,0,4,0,0,0,5,0,28,4,20,0,0,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,12,11,18,0,0,4,0,0,0,0,32,3,3,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,39,118,18,18,14,8,0,19,3,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,3,0,11
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,14,0,4,0,3,0,4,0,0,0,12,0,3,0,7,0,0,0,0,0,10,0,5,0,11,0,0,0,0,0,21,0,11,0,0,4,0,4,0,0,20,0,12,0,9,0,0,0,0,0,25,7,17,0,5,0,0,0,0,0,33,0,25,0,0,0,0,0,0,0,30,0,29,0,0,0,0,0,0,0,38,8,31,0,0,0,0,0,0,0,44,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,21,156,4,37,13,4,5,9,8,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
506011307,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,10,3,6,0,0,0,0,0,20,0,3,0,4,0,0,0,7,0,19,0,9,4,6,0,3,0,3,0,29,0,15,6,8,3,9,0,0,0,38,8,16,0,6,4,0,5,0,0,45,8,27,4,20,0,9,0,7,0,72,12,31,0,15,6,7,0,0,0,73,11,57,0,4,7,0,0,0,0,83,4,75,0,0,0,0,0,0,0,84,5,65,0,0,0,0,0,0,0,72,18,107,0,4,0,6,0,0,0,135,3,18,0,0,0,0,0,0,0,21,9,10,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,3,70,445,14,73,30,33,15,28,8,705,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10
506011308,0,5,0,0,4,0,0,0,0,12,0,4,0,3,0,0,0,0,3,14,0,4,0,9,0,0,0,0,0,13,0,5,0,8,6,0,4,0,0,17,4,11,0,6,3,9,0,0,0,34,5,8,3,4,0,6,4,0,0,37,9,18,6,7,3,3,0,8,0,44,9,28,9,13,14,0,4,13,0,97,12,40,11,10,20,3,4,6,0,107,10,57,11,3,8,9,3,0,4,102,8,74,7,3,3,0,4,0,0,106,8,62,6,0,4,0,0,0,0,77,36,70,6,6,5,0,0,0,0,127,14,13,0,0,0,5,0,0,0,28,17,18,0,0,3,0,0,0,6,43,0,0,0,0,0,0,0,0,0,4,138,413,48,76,69,34,36,30,17,856,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,7
506021118,4,3,0,0,0,0,0,0,6,11,4,6,0,8,5,0,0,0,0,22,0,7,0,14,10,0,0,3,0,36,5,10,5,19,3,3,7,15,3,72,5,19,4,27,13,17,0,14,0,98,7,28,7,32,27,20,10,13,0,150,15,35,10,50,26,22,22,24,4,212,30,72,22,64,75,19,23,18,4,330,57,166,41,105,85,17,35,21,6,529,69,204,28,61,85,16,15,5,5,498,56,233,31,73,68,11,13,6,7,496,44,221,28,72,26,3,3,0,5,407,239,474,56,192,52,12,9,8,3,1043,103,128,9,18,18,5,0,0,0,279,291,190,16,3,20,4,0,0,6,531,3,12,0,0,0,0,0,0,4,24,927,1801,267,745,512,148,141,133,45,4726,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,5,5,0,7,0,6,0,6,0,18
506021119,0,5,0,0,0,0,0,0,0,10,3,8,0,4,8,0,0,0,0,27,0,20,0,21,0,12,0,12,0,62,3,17,6,16,6,4,0,10,0,72,5,18,0,32,9,12,0,10,0,92,5,26,9,35,19,18,0,15,4,130,17,48,16,44,19,11,8,16,0,169,30,63,13,53,29,20,6,13,0,221,38,106,27,54,43,10,6,10,0,299,26,112,21,27,21,0,5,8,0,215,39,110,6,14,16,4,0,3,3,193,19,64,8,14,8,5,0,0,0,110,64,125,6,7,6,5,0,4,3,223,13,29,0,3,8,5,0,0,0,53,27,50,3,0,3,4,0,0,0,86,4,0,0,0,0,0,0,0,0,7,284,798,128,333,184,116,21,96,20,1974,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,4,0,12,0,3,0,8,0,0,0,3,0,21
506021120,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,10,0,0,0,0,4,5,3,0,0,13,0,0,0,0,3,0,11,0,0,13,4,5,0,0,12,0,7,0,5,37,3,13,4,0,16,4,8,5,0,44,13,10,4,0,19,4,35,14,5,107,20,39,19,6,48,17,46,10,3,200,21,62,16,3,40,13,29,12,0,188,26,76,21,4,29,6,24,0,4,187,24,59,14,0,13,4,14,3,3,135,100,103,24,0,24,10,9,0,0,269,50,14,8,0,4,0,0,0,4,80,86,22,0,0,4,0,0,0,0,116,3,3,0,0,0,0,0,0,3,6,360,405,97,17,217,76,184,51,24,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
506021121,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,9,0,0,0,4,0,11,9,5,0,28,0,5,5,5,3,10,8,0,0,31,0,4,4,15,4,12,4,4,0,47,5,12,6,23,6,24,17,17,0,110,8,5,8,13,23,37,19,13,0,132,20,28,25,51,47,31,60,30,3,289,33,66,30,59,102,24,106,28,12,464,27,77,40,34,105,20,95,12,4,415,34,114,30,21,82,14,62,5,8,369,26,120,23,23,43,5,28,5,6,278,147,432,47,22,71,10,46,0,7,788,65,177,13,5,19,0,3,0,5,290,268,294,18,0,15,0,3,6,0,606,0,4,0,0,0,0,0,0,0,8,629,1351,252,277,524,220,453,127,51,3879,0,0,0,5,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,7,0,3,0,0,0,9,0,0,0,18
506021123,5,4,0,0,0,0,0,3,0,21,0,6,0,19,3,7,3,3,3,49,9,23,11,32,7,13,6,13,0,108,0,14,5,43,9,18,3,15,0,114,9,22,9,51,18,17,5,33,0,159,19,39,10,90,25,12,17,47,6,274,30,75,17,90,30,14,8,38,0,315,33,116,34,127,63,25,15,42,4,465,80,216,70,158,106,29,20,38,3,721,83,242,47,129,75,23,5,18,5,629,75,282,20,72,44,23,3,12,0,528,68,205,14,23,28,13,4,0,3,351,197,392,27,23,33,19,3,0,6,707,84,88,7,4,12,9,0,0,0,206,199,115,0,0,15,4,0,0,0,336,4,13,0,3,0,0,0,0,6,24,891,1849,274,876,474,224,96,279,46,5004,6,4,3,0,0,0,0,0,0,15,5,0,0,11,0,0,0,4,0,20,3,8,0,15,9,6,0,0,0,40
506021309,0,0,0,0,0,3,0,0,0,11,0,0,0,4,0,5,0,0,0,10,0,3,6,4,0,14,0,0,0,29,0,11,0,5,0,13,0,5,0,32,0,5,3,7,3,22,0,4,0,47,0,9,8,13,4,25,0,8,3,67,3,15,8,16,10,21,5,9,0,88,10,27,6,19,5,18,3,10,0,101,12,47,11,14,7,17,0,9,0,121,13,53,8,13,12,6,0,0,0,94,15,55,3,11,11,0,0,3,0,97,16,39,0,13,0,0,0,0,0,74,26,52,5,5,6,3,0,0,0,93,9,17,0,0,0,0,0,0,0,22,8,34,0,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,5,4,119,371,41,116,71,137,20,46,10,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,9
506021310,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,11,0,0,0,3,0,0,0,3,0,9,0,0,0,7,4,0,0,0,0,14,0,6,0,8,0,0,0,0,0,14,0,7,0,13,0,0,5,0,0,21,0,5,7,10,6,0,3,5,0,27,3,17,0,14,6,0,3,0,0,38,0,28,0,7,5,0,0,4,0,45,6,39,6,7,5,0,0,0,0,58,3,50,0,0,0,0,0,0,0,57,7,29,0,0,0,0,0,0,0,44,12,45,0,4,0,0,0,0,0,57,8,6,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,46,239,10,69,25,5,11,10,0,421,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
506021311,5,0,0,4,0,0,0,0,0,7,4,0,0,0,0,3,0,0,0,8,0,6,0,4,3,0,0,5,0,14,0,6,3,4,6,0,0,4,0,25,4,8,0,8,3,5,0,3,0,37,3,12,0,19,6,0,0,5,0,45,3,16,7,10,14,5,4,3,0,60,18,26,9,23,14,4,3,6,0,95,25,46,11,13,37,11,6,4,3,157,22,95,15,16,26,7,0,9,5,176,22,108,14,7,28,3,0,0,5,183,23,105,4,9,10,4,0,0,0,159,103,249,9,9,23,4,0,0,4,393,41,59,0,0,7,0,0,0,0,110,82,72,5,4,11,0,0,0,0,177,0,3,0,0,0,0,0,0,4,8,352,809,66,122,186,48,18,45,20,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
506031124,0,9,0,0,7,0,0,0,3,21,3,24,0,0,4,0,0,6,0,41,0,44,4,16,7,6,0,0,0,80,8,45,3,19,15,4,3,4,0,102,3,65,10,22,12,3,0,17,0,135,10,164,13,60,25,8,8,28,3,323,10,156,14,69,26,17,4,22,0,327,13,222,25,82,40,20,19,40,9,455,43,375,39,106,86,13,21,35,0,716,34,426,36,68,111,3,23,10,4,715,60,608,41,44,105,4,16,17,6,902,93,544,17,21,60,7,8,0,12,760,278,1173,25,17,62,4,11,5,6,1581,82,202,4,4,11,3,0,0,0,305,172,261,4,0,15,0,0,0,3,454,4,10,0,3,0,0,0,0,0,22,817,4325,239,535,577,100,127,181,43,6944,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,7,0,3,0,7,3,0,0,0,0,18
506031125,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,10,4,3,0,0,0,0,0,24,0,3,0,3,3,0,0,0,0,22,0,0,0,0,0,7,0,4,0,16,3,11,0,4,4,3,0,5,0,31,7,13,0,6,5,7,5,0,0,51,5,13,0,10,4,3,0,0,0,44,15,31,4,5,5,0,3,3,0,68,7,22,0,0,4,0,0,0,0,38,5,29,0,0,6,0,0,0,0,41,4,28,0,3,3,0,0,0,0,34,12,51,3,0,5,0,0,0,0,69,4,15,3,0,0,0,0,0,0,18,11,21,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,76,246,28,41,42,27,7,19,6,495,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
506031126,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,15,3,5,6,4,6,5,0,8,0,35,4,12,4,3,13,3,7,9,0,51,3,4,5,0,9,6,11,16,0,59,9,22,11,6,14,7,20,25,8,109,9,28,21,8,43,12,37,44,0,203,22,51,51,8,57,19,57,61,3,338,55,127,89,9,105,29,94,50,10,574,54,142,47,10,72,9,55,28,8,428,65,146,36,9,58,19,36,15,6,387,63,110,32,9,21,4,15,4,0,248,183,211,45,13,47,21,14,4,3,544,57,49,11,0,9,7,0,0,0,131,146,74,3,0,11,4,7,0,0,242,4,3,0,0,3,0,3,0,8,22,684,968,357,94,464,144,360,271,44,3390,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,8,0,3,0,0,10,0,20
506031127,9,0,0,0,0,0,0,0,0,9,0,3,3,4,8,4,0,4,0,29,0,15,8,12,4,33,0,11,4,87,6,9,0,28,12,43,4,10,0,118,3,9,12,30,9,49,6,18,3,141,13,25,10,47,23,66,5,30,5,213,19,42,20,46,36,44,5,15,3,229,29,86,17,57,36,56,14,23,0,316,52,123,26,60,51,34,19,10,7,379,45,165,15,44,42,19,8,4,3,339,40,186,15,23,30,15,4,6,8,317,44,169,8,25,18,3,0,3,9,283,88,301,25,34,35,4,0,0,3,492,25,23,0,0,3,5,0,0,0,67,36,56,4,0,0,8,0,0,0,105,5,6,0,0,0,0,0,0,0,14,424,1229,164,411,304,379,69,124,38,3150,0,0,0,0,0,0,0,0,0,9,0,4,4,3,0,6,0,0,0,17,0,0,3,14,0,9,0,0,0,38
506031128,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,0,15,0,0,3,3,3,11,5,0,0,24,0,4,3,5,3,6,0,4,0,24,0,10,0,3,4,4,0,11,0,35,0,13,3,6,3,9,5,11,0,56,5,22,3,7,6,9,0,3,0,54,8,13,8,14,4,10,0,6,0,64,9,54,9,3,12,4,0,3,0,91,0,51,3,4,4,3,0,0,0,68,6,63,4,4,0,5,0,0,0,79,0,62,0,7,3,0,0,0,0,71,14,70,0,3,8,0,0,0,0,93,10,3,0,0,0,0,0,0,0,12,3,16,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,4,69,388,33,63,56,61,17,31,4,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
506031129,0,0,0,0,0,0,0,0,0,3,0,6,3,4,5,0,0,0,0,11,0,8,5,3,0,0,0,5,0,17,3,6,0,8,5,3,0,4,0,24,0,10,4,11,3,3,0,5,0,39,3,14,4,16,6,3,0,4,0,47,9,18,4,15,6,0,0,0,0,61,8,26,7,18,3,6,0,4,0,81,15,40,9,22,9,0,0,0,3,90,8,25,0,6,8,3,3,4,0,61,11,40,0,14,0,0,0,0,0,76,10,46,0,3,0,0,0,0,5,61,25,64,0,3,0,3,0,0,0,101,5,10,0,0,0,0,0,0,0,15,0,22,0,0,3,3,0,0,0,32,0,3,0,0,0,0,0,0,0,3,93,350,40,118,49,30,8,30,8,735,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,14
506031130,3,5,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,4,0,15,3,5,0,3,9,4,10,7,0,30,4,7,8,3,8,7,3,4,0,38,5,9,4,3,15,4,11,17,0,79,5,18,10,4,31,5,18,13,0,113,9,19,11,13,49,9,17,12,0,149,31,39,25,7,75,8,58,41,0,290,40,98,59,12,136,23,94,31,13,504,59,114,48,5,107,15,58,21,3,438,75,138,50,9,65,11,35,6,3,400,71,106,24,5,30,10,23,6,3,286,214,291,37,8,44,20,8,4,3,641,95,65,4,3,17,4,9,0,0,194,232,89,14,0,9,5,3,0,0,349,0,8,0,0,3,0,0,0,6,21,843,1003,307,80,606,130,350,183,44,3551,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,7,0,0,9,4,0,0,0,4,0,3,3,0,12
506031131,3,4,0,6,0,0,0,0,0,7,0,6,4,9,4,4,0,0,0,20,5,17,5,14,7,6,0,3,0,67,3,17,3,15,10,16,0,14,0,77,4,22,0,22,10,19,0,7,0,89,8,29,6,22,18,14,3,8,0,109,9,37,8,31,16,15,0,3,4,119,16,65,15,37,19,17,10,6,3,184,19,79,14,29,22,10,0,5,0,179,18,106,7,5,16,8,0,4,0,173,8,138,5,9,5,8,0,3,3,176,12,95,5,8,5,0,0,0,0,130,43,167,7,0,9,0,0,4,0,225,13,26,0,0,0,0,0,0,0,41,13,47,0,0,6,0,0,0,0,68,0,7,0,0,0,0,0,0,3,13,182,866,81,198,143,114,22,57,24,1687,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,7,0,3,0,21
506041132,3,0,0,0,0,0,0,0,0,14,5,0,0,3,0,0,0,3,0,15,3,3,0,10,3,4,0,5,0,23,4,9,0,10,0,3,4,4,0,35,0,11,4,7,3,3,4,0,0,30,9,21,6,10,5,9,6,5,0,71,3,28,3,21,7,13,7,11,0,97,9,29,14,20,20,8,7,4,0,105,13,59,8,17,27,4,24,6,3,170,10,54,5,9,19,5,13,4,4,127,15,83,10,4,3,3,10,0,0,134,15,74,9,0,3,0,4,0,0,112,40,74,9,0,3,0,0,0,0,127,9,13,0,0,0,0,0,0,0,25,12,18,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,4,4,155,486,64,112,92,63,82,38,11,1112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,9,0,0,0,5,0,4,0,0,0,12
