DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2021-11-30,Nov21,Number of clients with problematic drug or alcohol issues,proportion of national population,
2021-11-30,Nov21,Number of indigenous clients,proportion of national population,
2021-11-30,Nov21,Number of nights in short-term/emergency accommodation,proportion of national population,
2022-11-30,Nov22,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2022-11-30,Nov22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2022-11-30,Nov22,Number of clients who are at risk of homelessness,proportion of national population,
2022-11-30,Nov22,Number of clients who are homeless,proportion of national population,
2022-11-30,Nov22,Number of clients who have experienced family and domestic violence,proportion of national population,
2022-11-30,Nov22,Number of clients with a current mental health issue,proportion of national population,
2022-11-30,Nov22,Number of clients with problematic drug or alcohol issues,proportion of national population,
2022-11-30,Nov22,Number of indigenous clients,proportion of national population,
2022-11-30,Nov22,Number of nights in short-term/emergency accommodation,proportion of national population,
2017-10-31,Oct17,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2017-10-31,Oct17,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2017-10-31,Oct17,Number of clients who are at risk of homelessness,proportion of national population,
2017-10-31,Oct17,Number of clients who are homeless,proportion of national population,
2017-10-31,Oct17,Number of clients who have experienced family and domestic violence,proportion of national population,
2017-10-31,Oct17,Number of clients with a current mental health issue,proportion of national population,
2017-10-31,Oct17,Number of clients with problematic drug or alcohol issues,proportion of national population,
2017-10-31,Oct17,Number of indigenous clients,proportion of national population,
2017-10-31,Oct17,Number of nights in short-term/emergency accommodation,proportion of national population,
2018-10-31,Oct18,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2018-10-31,Oct18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2018-10-31,Oct18,Number of clients who are at risk of homelessness,proportion of national population,
2018-10-31,Oct18,Number of clients who are homeless,proportion of national population,
2018-10-31,Oct18,Number of clients who have experienced family and domestic violence,proportion of national population,
2018-10-31,Oct18,Number of clients with a current mental health issue,proportion of national population,
2018-10-31,Oct18,Number of clients with problematic drug or alcohol issues,proportion of national population,
2018-10-31,Oct18,Number of indigenous clients,proportion of national population,
2018-10-31,Oct18,Number of nights in short-term/emergency accommodation,proportion of national population,
2019-10-31,Oct19,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2019-10-31,Oct19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2019-10-31,Oct19,Number of clients who are at risk of homelessness,proportion of national population,
2019-10-31,Oct19,Number of clients who are homeless,proportion of national population,
2019-10-31,Oct19,Number of clients who have experienced family and domestic violence,proportion of national population,
2019-10-31,Oct19,Number of clients with a current mental health issue,proportion of national population,
2019-10-31,Oct19,Number of clients with problematic drug or alcohol issues,proportion of national population,
2019-10-31,Oct19,Number of indigenous clients,proportion of national population,
2019-10-31,Oct19,Number of nights in short-term/emergency accommodation,proportion of national population,
2020-10-31,Oct20,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2020-10-31,Oct20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2020-10-31,Oct20,Number of clients who are at risk of homelessness,proportion of national population,
2020-10-31,Oct20,Number of clients who are homeless,proportion of national population,
2020-10-31,Oct20,Number of clients who have experienced family and domestic violence,proportion of national population,
2020-10-31,Oct20,Number of clients with a current mental health issue,proportion of national population,
2020-10-31,Oct20,Number of clients with problematic drug or alcohol issues,proportion of national population,
2020-10-31,Oct20,Number of indigenous clients,proportion of national population,
2020-10-31,Oct20,Number of nights in short-term/emergency accommodation,proportion of national population,
2021-10-31,Oct21,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2021-10-31,Oct21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2021-10-31,Oct21,Number of clients who are at risk of homelessness,proportion of national population,
2021-10-31,Oct21,Number of clients who are homeless,proportion of national population,
2021-10-31,Oct21,Number of clients who have experienced family and domestic violence,proportion of national population,
2021-10-31,Oct21,Number of clients with a current mental health issue,proportion of national population,
2021-10-31,Oct21,Number of clients with problematic drug or alcohol issues,proportion of national population,
2021-10-31,Oct21,Number of indigenous clients,proportion of national population,
2021-10-31,Oct21,Number of nights in short-term/emergency accommodation,proportion of national population,
2022-10-31,Oct22,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,
2022-10-31,Oct22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,
2022-10-31,Oct22,Number of clients who are at risk of homelessness,proportion of national population,
2022-10-31,Oct22,Number of clients who are homeless,proportion of national population,
2022-10-31,Oct22,Number of clients who have experienced family and domestic violence,proportion of national population,
2022-10-31,Oct22,Number of clients with a current mental health issue,proportion of national population,
2022-10-31,Oct22,Number of clients with problematic drug or alcohol issues,proportion of national population,
2022-10-31,Oct22,Number of indigenous clients,proportion of national population,
2022-10-31,Oct22,Number of nights in short-term/emergency accommodation,proportion of national population,
2017-09-30,Sep17,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of clients who are at risk of homelessness,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of clients who are homeless,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of clients who have experienced family and domestic violence,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of clients with a current mental health issue,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of clients with problematic drug or alcohol issues,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of indigenous clients,proportion of national population,0.10514224855066087
2017-09-30,Sep17,Number of nights in short-term/emergency accommodation,proportion of national population,0.10514224855066087
2018-09-30,Sep18,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of clients who are at risk of homelessness,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of clients who are homeless,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of clients who have experienced family and domestic violence,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of clients with a current mental health issue,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of clients with problematic drug or alcohol issues,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of indigenous clients,proportion of national population,0.10486579916772082
2018-09-30,Sep18,Number of nights in short-term/emergency accommodation,proportion of national population,0.10486579916772082
2019-09-30,Sep19,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of clients who are at risk of homelessness,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of clients who are homeless,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of clients who have experienced family and domestic violence,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of clients with a current mental health issue,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of clients with problematic drug or alcohol issues,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of indigenous clients,proportion of national population,0.104979011894536
2019-09-30,Sep19,Number of nights in short-term/emergency accommodation,proportion of national population,0.104979011894536
2020-09-30,Sep20,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of clients who are at risk of homelessness,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of clients who are homeless,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of clients who have experienced family and domestic violence,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of clients with a current mental health issue,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of clients with problematic drug or alcohol issues,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of indigenous clients,proportion of national population,0.1057696506345917
2020-09-30,Sep20,Number of nights in short-term/emergency accommodation,proportion of national population,0.1057696506345917
2021-09-30,Sep21,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of clients who are at risk of homelessness,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of clients who are homeless,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of clients who have experienced family and domestic violence,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of clients with a current mental health issue,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of clients with problematic drug or alcohol issues,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of indigenous clients,proportion of national population,0.10703994158240483
2021-09-30,Sep21,Number of nights in short-term/emergency accommodation,proportion of national population,0.10703994158240483
2022-09-30,Sep22,Number of clients accommodated in short-term/emergency accommodation,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of clients who are at risk of homelessness,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of clients who are homeless,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of clients who have experienced family and domestic violence,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of clients with a current mental health issue,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of clients with problematic drug or alcohol issues,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of indigenous clients,proportion of national population,0.10730886303614942
2022-09-30,Sep22,Number of nights in short-term/emergency accommodation,proportion of national population,0.10730886303614942
2018-04-30,Apr18,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0097405235694514
2018-04-30,Apr18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.2892817035527868
2018-04-30,Apr18,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7022390276617361
2018-04-30,Apr18,Number of clients who are homeless,proportion of national compared to prop pop,0.578056800692021
2018-04-30,Apr18,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.7630550699742468
2018-04-30,Apr18,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.5847968913933733
2018-04-30,Apr18,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.927339708408412
2018-04-30,Apr18,Number of indigenous clients,proportion of national compared to prop pop,1.0557792415565217
2018-04-30,Apr18,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7381140567936749
2019-04-30,Apr19,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.258475334354031
2019-04-30,Apr19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.21857256979601267
2019-04-30,Apr19,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7779926293313488
2019-04-30,Apr19,Number of clients who are homeless,proportion of national compared to prop pop,0.6246871411146072
2019-04-30,Apr19,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.853726127863425
2019-04-30,Apr19,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6088979674364781
2019-04-30,Apr19,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9719138467645528
2019-04-30,Apr19,Number of indigenous clients,proportion of national compared to prop pop,1.1925750396236248
2019-04-30,Apr19,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8407295488648816
2020-04-30,Apr20,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,0.9552237232233777
2020-04-30,Apr20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.22965770538252805
2020-04-30,Apr20,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.653885901839855
2020-04-30,Apr20,Number of clients who are homeless,proportion of national compared to prop pop,0.5660000637499067
2020-04-30,Apr20,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.7323295843772757
2020-04-30,Apr20,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.60096019279971
2020-04-30,Apr20,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9167332950991147
2020-04-30,Apr20,Number of indigenous clients,proportion of national compared to prop pop,0.9568911859523651
2020-04-30,Apr20,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.723980534198386
2021-04-30,Apr21,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1442348424587971
2021-04-30,Apr21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.327568099114129
2021-04-30,Apr21,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.755266084363257
2021-04-30,Apr21,Number of clients who are homeless,proportion of national compared to prop pop,0.647146080161286
2021-04-30,Apr21,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8678075539059618
2021-04-30,Apr21,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6569457129925865
2021-04-30,Apr21,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.0197255377706087
2021-04-30,Apr21,Number of indigenous clients,proportion of national compared to prop pop,1.0895022760962076
2021-04-30,Apr21,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8681906142120204
2022-04-30,Apr22,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0250796917835483
2022-04-30,Apr22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.2957726828602873
2022-04-30,Apr22,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.6917593380287061
2022-04-30,Apr22,Number of clients who are homeless,proportion of national compared to prop pop,0.6613723928292821
2022-04-30,Apr22,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8466069788772851
2022-04-30,Apr22,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6097704965502508
2022-04-30,Apr22,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9222945040728749
2022-04-30,Apr22,Number of indigenous clients,proportion of national compared to prop pop,1.0741140322048814
2022-04-30,Apr22,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7370277395940651
2023-04-30,Apr23,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0775508759194035
2023-04-30,Apr23,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.23184537285213547
2023-04-30,Apr23,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7868911206408894
2023-04-30,Apr23,Number of clients who are homeless,proportion of national compared to prop pop,0.6687914702645815
2023-04-30,Apr23,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.9657778677402933
2023-04-30,Apr23,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6549819894482275
2023-04-30,Apr23,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9702397609605002
2023-04-30,Apr23,Number of indigenous clients,proportion of national compared to prop pop,1.1827625546082212
2023-04-30,Apr23,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7818288242342862
2017-08-31,Aug17,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0585514750504517
2017-08-31,Aug17,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.3862535080855232
2017-08-31,Aug17,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7532488969878135
2017-08-31,Aug17,Number of clients who are homeless,proportion of national compared to prop pop,0.6117712917413957
2017-08-31,Aug17,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8238480821415161
2017-08-31,Aug17,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6312913466427791
2017-08-31,Aug17,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9486665311100411
2017-08-31,Aug17,Number of indigenous clients,proportion of national compared to prop pop,1.0482601806019485
2017-08-31,Aug17,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7220268771033408
2018-08-31,Aug18,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0453117568140546
2018-08-31,Aug18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.30291741272911304
2018-08-31,Aug18,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7230770659011116
2018-08-31,Aug18,Number of clients who are homeless,proportion of national compared to prop pop,0.5713075840577335
2018-08-31,Aug18,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8537730368366299
2018-08-31,Aug18,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6186572222140172
2018-08-31,Aug18,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9275464314496955
2018-08-31,Aug18,Number of indigenous clients,proportion of national compared to prop pop,1.0362350686390016
2018-08-31,Aug18,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7663089966354381
2019-08-31,Aug19,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.420456488987853
2019-08-31,Aug19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.22022275292816584
2019-08-31,Aug19,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7994953919377817
2019-08-31,Aug19,Number of clients who are homeless,proportion of national compared to prop pop,0.6022587373390241
2019-08-31,Aug19,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8604023151433186
2019-08-31,Aug19,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.60019740083475
2019-08-31,Aug19,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9036588371141874
2019-08-31,Aug19,Number of indigenous clients,proportion of national compared to prop pop,1.226816277726777
2019-08-31,Aug19,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8214764052129885
2020-08-31,Aug20,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0714862093844306
2020-08-31,Aug20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.15056946925423945
2020-08-31,Aug20,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7361899081941538
2020-08-31,Aug20,Number of clients who are homeless,proportion of national compared to prop pop,0.5762524383034573
2020-08-31,Aug20,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.7560359558692714
2020-08-31,Aug20,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.5988695045631934
2020-08-31,Aug20,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9090214164967916
2020-08-31,Aug20,Number of indigenous clients,proportion of national compared to prop pop,1.093585355590056
2020-08-31,Aug20,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.6792914854611373
2021-08-31,Aug21,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1072411173943981
2021-08-31,Aug21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.26705810668461555
2021-08-31,Aug21,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7396724987227506
2021-08-31,Aug21,Number of clients who are homeless,proportion of national compared to prop pop,0.636698603956568
2021-08-31,Aug21,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.830940218666046
2021-08-31,Aug21,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6143518784274105
2021-08-31,Aug21,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9461006010201508
2021-08-31,Aug21,Number of indigenous clients,proportion of national compared to prop pop,1.1299829649559339
2021-08-31,Aug21,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7438709252353846
2022-08-31,Aug22,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.1646941166246612
2022-08-31,Aug22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.208631971936471
2022-08-31,Aug22,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.720559700390122
2022-08-31,Aug22,Number of clients who are homeless,proportion of national compared to prop pop,0.6873881278927738
2022-08-31,Aug22,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.9046738221425248
2022-08-31,Aug22,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6123138361120591
2022-08-31,Aug22,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9977806496247926
2022-08-31,Aug22,Number of indigenous clients,proportion of national compared to prop pop,1.1886209844388325
2022-08-31,Aug22,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8348197575943987
2017-12-31,Dec17,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of clients who are homeless,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of clients with a current mental health issue,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of indigenous clients,proportion of national compared to prop pop,
2017-12-31,Dec17,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients who are homeless,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients with a current mental health issue,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of indigenous clients,proportion of national compared to prop pop,
2018-12-31,Dec18,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients who are homeless,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients with a current mental health issue,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of indigenous clients,proportion of national compared to prop pop,
2019-12-31,Dec19,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients who are homeless,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients with a current mental health issue,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of indigenous clients,proportion of national compared to prop pop,
2020-12-31,Dec20,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients who are homeless,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients with a current mental health issue,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of indigenous clients,proportion of national compared to prop pop,
2021-12-31,Dec21,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients who are homeless,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients with a current mental health issue,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of indigenous clients,proportion of national compared to prop pop,
2022-12-31,Dec22,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,
2018-02-28,Feb18,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.0571384693436623
2018-02-28,Feb18,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.26369515320144277
2018-02-28,Feb18,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7245631944855477
2018-02-28,Feb18,Number of clients who are homeless,proportion of national compared to prop pop,0.6061541373784011
2018-02-28,Feb18,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8218437488812349
2018-02-28,Feb18,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6353373322544109
2018-02-28,Feb18,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9108058399475095
2018-02-28,Feb18,Number of indigenous clients,proportion of national compared to prop pop,1.0195926597833485
2018-02-28,Feb18,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.7796953426461292
2019-02-28,Feb19,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.2739162003056508
2019-02-28,Feb19,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.3689703225509806
2019-02-28,Feb19,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7912867896495931
2019-02-28,Feb19,Number of clients who are homeless,proportion of national compared to prop pop,0.5925308923257456
2019-02-28,Feb19,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.8620185590599502
2019-02-28,Feb19,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.6183870482110504
2019-02-28,Feb19,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,1.0296238318925095
2019-02-28,Feb19,Number of indigenous clients,proportion of national compared to prop pop,1.1436232126677524
2019-02-28,Feb19,Number of nights in short-term/emergency accommodation,proportion of national compared to prop pop,0.8588950340512644
2020-02-29,Feb20,Number of clients accommodated in short-term/emergency accommodation,proportion of national compared to prop pop,1.2971393958394644
2020-02-29,Feb20,Number of clients financially assisted with payments for short term/emergency accommodation,proportion of national compared to prop pop,0.3527991391377995
2020-02-29,Feb20,Number of clients who are at risk of homelessness,proportion of national compared to prop pop,0.7070396241640592
2020-02-29,Feb20,Number of clients who are homeless,proportion of national compared to prop pop,0.6147581607502889
2020-02-29,Feb20,Number of clients who have experienced family and domestic violence,proportion of national compared to prop pop,0.7525772628499244
2020-02-29,Feb20,Number of clients with a current mental health issue,proportion of national compared to prop pop,0.622208398842901
2020-02-29,Feb20,Number of clients with problematic drug or alcohol issues,proportion of national compared to prop pop,0.9859426397009696
