DATE,STATE,MONTH,AGE GROUP,MEASURE,VALUE
2021-07-31,NT,Jul21,60 to 64,proportion of national,0.05061349693251534
2021-07-31,NT,Jul21,65+,proportion of national,0.05084138918725385
2022-07-31,NT,Jul22,0 to 4,proportion of national,0.032702915681639085
2022-07-31,NT,Jul22,10 to 14,proportion of national,0.029776247848537007
2022-07-31,NT,Jul22,15 to 19,proportion of national,0.028135483172816795
2022-07-31,NT,Jul22,20 to 24,proportion of national,0.032393909944930355
2022-07-31,NT,Jul22,25 to 29,proportion of national,0.03128430296377607
2022-07-31,NT,Jul22,30 to 34,proportion of national,0.0362962962962963
2022-07-31,NT,Jul22,35 to 39,proportion of national,0.03482164523173987
2022-07-31,NT,Jul22,40 to 44,proportion of national,0.04096289400186195
2022-07-31,NT,Jul22,45 to 49,proportion of national,0.03589168402499599
2022-07-31,NT,Jul22,5 to 9,proportion of national,0.030871670702179176
2022-07-31,NT,Jul22,50 to 54,proportion of national,0.0364656381486676
2022-07-31,NT,Jul22,55 to 59,proportion of national,0.05184049079754601
2022-07-31,NT,Jul22,60 to 64,proportion of national,0.04583723105706267
2022-07-31,NT,Jul22,65+,proportion of national,0.043550531914893616
2018-06-30,NT,Jun18,0 to 4,proportion of national,0.036008356888288066
2018-06-30,NT,Jun18,10 to 14,proportion of national,0.04721105088302151
2018-06-30,NT,Jun18,15 to 19,proportion of national,0.029968613951604738
2018-06-30,NT,Jun18,20 to 24,proportion of national,0.024244400956729723
2018-06-30,NT,Jun18,25 to 29,proportion of national,0.029424011103400417
2018-06-30,NT,Jun18,30 to 34,proportion of national,0.028838759292489104
2018-06-30,NT,Jun18,35 to 39,proportion of national,0.03121927236971485
2018-06-30,NT,Jun18,40 to 44,proportion of national,0.03470118424676398
2018-06-30,NT,Jun18,45 to 49,proportion of national,0.03642490372272144
2018-06-30,NT,Jun18,5 to 9,proportion of national,0.04905660377358491
2018-06-30,NT,Jun18,50 to 54,proportion of national,0.04056271981242673
2018-06-30,NT,Jun18,55 to 59,proportion of national,0.045871559633027525
2018-06-30,NT,Jun18,60 to 64,proportion of national,0.055745164960182024
2018-06-30,NT,Jun18,65+,proportion of national,0.04533450704225352
2019-06-30,NT,Jun19,0 to 4,proportion of national,0.03345454545454545
2019-06-30,NT,Jun19,10 to 14,proportion of national,0.06775327580696708
2019-06-30,NT,Jun19,15 to 19,proportion of national,0.04156674660271783
2019-06-30,NT,Jun19,20 to 24,proportion of national,0.025236254295532647
2019-06-30,NT,Jun19,25 to 29,proportion of national,0.026167698368036015
2019-06-30,NT,Jun19,30 to 34,proportion of national,0.030245746691871456
2019-06-30,NT,Jun19,35 to 39,proportion of national,0.03009002343075595
2019-06-30,NT,Jun19,40 to 44,proportion of national,0.029965753424657533
2019-06-30,NT,Jun19,45 to 49,proportion of national,0.028506271379703536
2019-06-30,NT,Jun19,5 to 9,proportion of national,0.039735099337748346
2019-06-30,NT,Jun19,50 to 54,proportion of national,0.03875416072277699
2019-06-30,NT,Jun19,55 to 59,proportion of national,0.04322127816771334
2019-06-30,NT,Jun19,60 to 64,proportion of national,0.0530565167243368
2019-06-30,NT,Jun19,65+,proportion of national,0.04003371260008428
2020-06-30,NT,Jun20,0 to 4,proportion of national,0.03759587577014963
2020-06-30,NT,Jun20,10 to 14,proportion of national,0.05334522747546833
2020-06-30,NT,Jun20,15 to 19,proportion of national,0.03567767069920033
2020-06-30,NT,Jun20,20 to 24,proportion of national,0.025320412628946545
2020-06-30,NT,Jun20,25 to 29,proportion of national,0.030876363158586256
2020-06-30,NT,Jun20,30 to 34,proportion of national,0.03050135836008891
2020-06-30,NT,Jun20,35 to 39,proportion of national,0.029602109300095877
2020-06-30,NT,Jun20,40 to 44,proportion of national,0.03195720751611576
2020-06-30,NT,Jun20,45 to 49,proportion of national,0.033196332595637056
2020-06-30,NT,Jun20,5 to 9,proportion of national,0.042020701374942064
2020-06-30,NT,Jun20,50 to 54,proportion of national,0.03286082474226804
2020-06-30,NT,Jun20,55 to 59,proportion of national,0.04352404352404352
2020-06-30,NT,Jun20,60 to 64,proportion of national,0.052222222222222225
2020-06-30,NT,Jun20,65+,proportion of national,0.03527980535279805
2021-06-30,NT,Jun21,0 to 4,proportion of national,0.032535527299925204
2021-06-30,NT,Jun21,10 to 14,proportion of national,0.05819940708378842
2021-06-30,NT,Jun21,15 to 19,proportion of national,0.034792806880375296
2021-06-30,NT,Jun21,20 to 24,proportion of national,0.027939227082696035
2021-06-30,NT,Jun21,25 to 29,proportion of national,0.03189094547273637
2021-06-30,NT,Jun21,30 to 34,proportion of national,0.02932135256561835
2021-06-30,NT,Jun21,35 to 39,proportion of national,0.036473816601875146
2021-06-30,NT,Jun21,40 to 44,proportion of national,0.03453126998337383
2021-06-30,NT,Jun21,45 to 49,proportion of national,0.03328220858895706
2021-06-30,NT,Jun21,5 to 9,proportion of national,0.03937232524964337
2021-06-30,NT,Jun21,50 to 54,proportion of national,0.04073773814349412
2021-06-30,NT,Jun21,55 to 59,proportion of national,0.05356586733104952
2021-06-30,NT,Jun21,60 to 64,proportion of national,0.050175614651279475
2021-06-30,NT,Jun21,65+,proportion of national,0.05306561491574041
2022-06-30,NT,Jun22,0 to 4,proportion of national,0.03454475407730834
2022-06-30,NT,Jun22,10 to 14,proportion of national,0.034839139856642776
2022-06-30,NT,Jun22,15 to 19,proportion of national,0.02857142857142857
2022-06-30,NT,Jun22,20 to 24,proportion of national,0.03142192128650021
2022-06-30,NT,Jun22,25 to 29,proportion of national,0.03398950131233596
2022-06-30,NT,Jun22,30 to 34,proportion of national,0.038391667675911345
2022-06-30,NT,Jun22,35 to 39,proportion of national,0.03557173045315802
2022-06-30,NT,Jun22,40 to 44,proportion of national,0.03950811093668236
2022-06-30,NT,Jun22,45 to 49,proportion of national,0.041032017407522534
2022-06-30,NT,Jun22,5 to 9,proportion of national,0.03382203512846567
2022-06-30,NT,Jun22,50 to 54,proportion of national,0.041985481655876004
2022-06-30,NT,Jun22,55 to 59,proportion of national,0.05006142506142506
2022-06-30,NT,Jun22,60 to 64,proportion of national,0.052432687765706185
2022-06-30,NT,Jun22,65+,proportion of national,0.04078249336870027
2023-06-30,NT,Jun23,0 to 4,proportion of national,0.031573692749282414
2023-06-30,NT,Jun23,10 to 14,proportion of national,0.030449492508458194
2023-06-30,NT,Jun23,15 to 19,proportion of national,0.02339058054999473
2023-06-30,NT,Jun23,20 to 24,proportion of national,0.02836655066961932
2023-06-30,NT,Jun23,25 to 29,proportion of national,0.03455497382198953
2023-06-30,NT,Jun23,30 to 34,proportion of national,0.034016830627000116
2023-06-30,NT,Jun23,35 to 39,proportion of national,0.035639656373345714
2023-06-30,NT,Jun23,40 to 44,proportion of national,0.03756906077348066
2023-06-30,NT,Jun23,45 to 49,proportion of national,0.037552155771905425
2023-06-30,NT,Jun23,5 to 9,proportion of national,0.029238967072004372
2023-06-30,NT,Jun23,50 to 54,proportion of national,0.03961122317990097
2023-06-30,NT,Jun23,55 to 59,proportion of national,0.0453029460811562
2023-06-30,NT,Jun23,60 to 64,proportion of national,0.04583683767872161
2023-06-30,NT,Jun23,65+,proportion of national,0.03513909224011713
2018-03-31,NT,Mar18,0 to 4,proportion of national,0.037784935579781964
2018-03-31,NT,Mar18,10 to 14,proportion of national,0.05084125822970007
2018-03-31,NT,Mar18,15 to 19,proportion of national,0.029050168550465993
2018-03-31,NT,Mar18,20 to 24,proportion of national,0.02250942380183091
2018-03-31,NT,Mar18,25 to 29,proportion of national,0.030440148087206912
2018-03-31,NT,Mar18,30 to 34,proportion of national,0.02950778503264691
2018-03-31,NT,Mar18,35 to 39,proportion of national,0.031118587047939444
2018-03-31,NT,Mar18,40 to 44,proportion of national,0.03229830884391461
2018-03-31,NT,Mar18,45 to 49,proportion of national,0.030684754521963824
2018-03-31,NT,Mar18,5 to 9,proportion of national,0.04692632566870014
2018-03-31,NT,Mar18,50 to 54,proportion of national,0.04025913928736696
2018-03-31,NT,Mar18,55 to 59,proportion of national,0.03903345724907063
2018-03-31,NT,Mar18,60 to 64,proportion of national,0.06034968979131416
2018-03-31,NT,Mar18,65+,proportion of national,0.0380057212913772
2019-03-31,NT,Mar19,0 to 4,proportion of national,0.03371835258429588
2019-03-31,NT,Mar19,10 to 14,proportion of national,0.05150631681243926
2019-03-31,NT,Mar19,15 to 19,proportion of national,0.032554010062148565
2019-03-31,NT,Mar19,20 to 24,proportion of national,0.026780217525138518
2019-03-31,NT,Mar19,25 to 29,proportion of national,0.03082597813199842
2019-03-31,NT,Mar19,30 to 34,proportion of national,0.03403942696216481
2019-03-31,NT,Mar19,35 to 39,proportion of national,0.035333572882979995
2019-03-31,NT,Mar19,40 to 44,proportion of national,0.033763788001076135
2019-03-31,NT,Mar19,45 to 49,proportion of national,0.034241245136186774
2019-03-31,NT,Mar19,5 to 9,proportion of national,0.04566145092460882
2019-03-31,NT,Mar19,50 to 54,proportion of national,0.041891891891891894
2019-03-31,NT,Mar19,55 to 59,proportion of national,0.04329754069968826
2019-03-31,NT,Mar19,60 to 64,proportion of national,0.04753914988814318
2019-03-31,NT,Mar19,65+,proportion of national,0.04317434210526316
2020-03-31,NT,Mar20,0 to 4,proportion of national,0.03057771331883007
2020-03-31,NT,Mar20,10 to 14,proportion of national,0.0596344982366143
2020-03-31,NT,Mar20,15 to 19,proportion of national,0.04029925187032419
2020-03-31,NT,Mar20,20 to 24,proportion of national,0.027754934210526317
2020-03-31,NT,Mar20,25 to 29,proportion of national,0.031340531998946534
2020-03-31,NT,Mar20,30 to 34,proportion of national,0.03353733170134639
2020-03-31,NT,Mar20,35 to 39,proportion of national,0.03247136615893258
2020-03-31,NT,Mar20,40 to 44,proportion of national,0.031078860898138008
2020-03-31,NT,Mar20,45 to 49,proportion of national,0.03202846975088968
2020-03-31,NT,Mar20,5 to 9,proportion of national,0.03706985674198789
2020-03-31,NT,Mar20,50 to 54,proportion of national,0.03637551731648878
2020-03-31,NT,Mar20,55 to 59,proportion of national,0.04533060668029993
2020-03-31,NT,Mar20,60 to 64,proportion of national,0.051762114537444934
2020-03-31,NT,Mar20,65+,proportion of national,0.031714956930305405
2021-03-31,NT,Mar21,0 to 4,proportion of national,0.03496332518337408
2021-03-31,NT,Mar21,10 to 14,proportion of national,0.05275665399239544
2021-03-31,NT,Mar21,15 to 19,proportion of national,0.0331152092008725
2021-03-31,NT,Mar21,20 to 24,proportion of national,0.027886841840330214
2021-03-31,NT,Mar21,25 to 29,proportion of national,0.0316289536192024
2021-03-31,NT,Mar21,30 to 34,proportion of national,0.03286934144344368
2021-03-31,NT,Mar21,35 to 39,proportion of national,0.03887935963407661
2021-03-31,NT,Mar21,40 to 44,proportion of national,0.033136869679109365
2021-03-31,NT,Mar21,45 to 49,proportion of national,0.036705737199259715
2021-03-31,NT,Mar21,5 to 9,proportion of national,0.04244336105534844
2021-03-31,NT,Mar21,50 to 54,proportion of national,0.04701739850869925
2021-03-31,NT,Mar21,55 to 59,proportion of national,0.05455712451861361
2021-03-31,NT,Mar21,60 to 64,proportion of national,0.055614406779661014
2021-03-31,NT,Mar21,65+,proportion of national,0.050512723129510065
2022-03-31,NT,Mar22,0 to 4,proportion of national,0.0326530612244898
2022-03-31,NT,Mar22,10 to 14,proportion of national,0.04367445608380338
2022-03-31,NT,Mar22,15 to 19,proportion of national,0.03320575152580946
2022-03-31,NT,Mar22,20 to 24,proportion of national,0.029271824575920563
2022-03-31,NT,Mar22,25 to 29,proportion of national,0.02871927554980595
2022-03-31,NT,Mar22,30 to 34,proportion of national,0.03669501822600243
2022-03-31,NT,Mar22,35 to 39,proportion of national,0.03439370818171147
2022-03-31,NT,Mar22,40 to 44,proportion of national,0.033941236068895646
2022-03-31,NT,Mar22,45 to 49,proportion of national,0.03693444136657433
2022-03-31,NT,Mar22,5 to 9,proportion of national,0.03463024282560707
2022-03-31,NT,Mar22,50 to 54,proportion of national,0.03967786289530544
2022-03-31,NT,Mar22,55 to 59,proportion of national,0.05405405405405406
2022-03-31,NT,Mar22,60 to 64,proportion of national,0.05179090029041626
2022-03-31,NT,Mar22,65+,proportion of national,0.0381173351010938
2023-03-31,NT,Mar23,0 to 4,proportion of national,0.029870928088506454
2023-03-31,NT,Mar23,10 to 14,proportion of national,0.028245867437008507
2023-03-31,NT,Mar23,15 to 19,proportion of national,0.02752387799116771
2023-03-31,NT,Mar23,20 to 24,proportion of national,0.02862692976178305
2023-03-31,NT,Mar23,25 to 29,proportion of national,0.03118293144804949
2023-03-31,NT,Mar23,30 to 34,proportion of national,0.03268275782422913
2023-03-31,NT,Mar23,35 to 39,proportion of national,0.036689997742153986
2023-03-31,NT,Mar23,40 to 44,proportion of national,0.036921929388364
2023-03-31,NT,Mar23,45 to 49,proportion of national,0.037092882991556095
2023-03-31,NT,Mar23,5 to 9,proportion of national,0.027823240589198037
2023-03-31,NT,Mar23,50 to 54,proportion of national,0.042087851497886415
2023-03-31,NT,Mar23,55 to 59,proportion of national,0.049244543928371576
2023-03-31,NT,Mar23,60 to 64,proportion of national,0.045064377682403435
2023-03-31,NT,Mar23,65+,proportion of national,0.03748169838945827
2018-05-31,NT,May18,0 to 4,proportion of national,0.03579552256674249
2018-05-31,NT,May18,10 to 14,proportion of national,0.045744864491627825
2018-05-31,NT,May18,15 to 19,proportion of national,0.02943500592651126
2018-05-31,NT,May18,20 to 24,proportion of national,0.021380186282811176
2018-05-31,NT,May18,25 to 29,proportion of national,0.02812374447569305
2018-05-31,NT,May18,30 to 34,proportion of national,0.029733764618064196
2018-05-31,NT,May18,35 to 39,proportion of national,0.030856871587942085
2018-05-31,NT,May18,40 to 44,proportion of national,0.032870122928915016
2018-05-31,NT,May18,45 to 49,proportion of national,0.031914893617021274
2018-05-31,NT,May18,5 to 9,proportion of national,0.04647583871960603
2018-05-31,NT,May18,50 to 54,proportion of national,0.042998390434582666
2018-05-31,NT,May18,55 to 59,proportion of national,0.044310528181495924
2018-05-31,NT,May18,60 to 64,proportion of national,0.05824175824175824
2018-05-31,NT,May18,65+,proportion of national,0.04208754208754209
2019-05-31,NT,May19,0 to 4,proportion of national,0.03662532178797098
2019-05-31,NT,May19,10 to 14,proportion of national,0.06348699952145477
2019-05-31,NT,May19,15 to 19,proportion of national,0.03462282398452611
2019-05-31,NT,May19,20 to 24,proportion of national,0.024457917994039666
2019-05-31,NT,May19,25 to 29,proportion of national,0.02714153316562955
2019-05-31,NT,May19,30 to 34,proportion of national,0.03038674033149171
2019-05-31,NT,May19,35 to 39,proportion of national,0.030170889805539187
2019-05-31,NT,May19,40 to 44,proportion of national,0.031181917211328975
2019-05-31,NT,May19,45 to 49,proportion of national,0.029151806481625058
2019-05-31,NT,May19,5 to 9,proportion of national,0.04258380089195799
2019-05-31,NT,May19,50 to 54,proportion of national,0.0401854714064915
2019-05-31,NT,May19,55 to 59,proportion of national,0.041739740441950196
2019-05-31,NT,May19,60 to 64,proportion of national,0.050081654872074034
2019-05-31,NT,May19,65+,proportion of national,0.03899268887083672
2020-05-31,NT,May20,0 to 4,proportion of national,0.04118616144975288
2020-05-31,NT,May20,10 to 14,proportion of national,0.060971223021582734
2020-05-31,NT,May20,15 to 19,proportion of national,0.041653682351719123
2020-05-31,NT,May20,20 to 24,proportion of national,0.02530159069072275
2020-05-31,NT,May20,25 to 29,proportion of national,0.02740280777537797
2020-05-31,NT,May20,30 to 34,proportion of national,0.028856964397251716
2020-05-31,NT,May20,35 to 39,proportion of national,0.0284193977506349
2020-05-31,NT,May20,40 to 44,proportion of national,0.030709101060859854
2020-05-31,NT,May20,45 to 49,proportion of national,0.030635278942276686
2020-05-31,NT,May20,5 to 9,proportion of national,0.05404556166535742
2020-05-31,NT,May20,50 to 54,proportion of national,0.03464254192409532
2020-05-31,NT,May20,55 to 59,proportion of national,0.04318100035984167
2020-05-31,NT,May20,60 to 64,proportion of national,0.053806525472238124
2020-05-31,NT,May20,65+,proportion of national,0.03432398493093344
2021-05-31,NT,May21,0 to 4,proportion of national,0.03359901900674433
2021-05-31,NT,May21,10 to 14,proportion of national,0.053701691758497594
2021-05-31,NT,May21,15 to 19,proportion of national,0.03253541768441622
2021-05-31,NT,May21,20 to 24,proportion of national,0.026527905315784105
2021-05-31,NT,May21,25 to 29,proportion of national,0.03081373412149415
2021-05-31,NT,May21,30 to 34,proportion of national,0.029071845585607055
2021-05-31,NT,May21,35 to 39,proportion of national,0.03610693206804768
2021-05-31,NT,May21,40 to 44,proportion of national,0.03436203319502075
2021-05-31,NT,May21,45 to 49,proportion of national,0.03358496379602527
2021-05-31,NT,May21,5 to 9,proportion of national,0.03925472905703314
2021-05-31,NT,May21,50 to 54,proportion of national,0.045463812436289504
2021-05-31,NT,May21,55 to 59,proportion of national,0.050906776964683424
2021-05-31,NT,May21,60 to 64,proportion of national,0.04957436154231347
2021-05-31,NT,May21,65+,proportion of national,0.04940923737916219
2022-05-31,NT,May22,0 to 4,proportion of national,0.029810985665355828
2022-05-31,NT,May22,10 to 14,proportion of national,0.050911479717523404
2022-05-31,NT,May22,15 to 19,proportion of national,0.03504380475594493
2022-05-31,NT,May22,20 to 24,proportion of national,0.03167708443691069
2022-05-31,NT,May22,25 to 29,proportion of national,0.03386480432204506
2022-05-31,NT,May22,30 to 34,proportion of national,0.03598624416605257
2022-05-31,NT,May22,35 to 39,proportion of national,0.03766721426895095
2022-05-31,NT,May22,40 to 44,proportion of national,0.03806870937790158
2022-05-31,NT,May22,45 to 49,proportion of national,0.041309431021044424
2022-05-31,NT,May22,5 to 9,proportion of national,0.037510778959471115
2022-05-31,NT,May22,50 to 54,proportion of national,0.04038423838463046
2022-05-31,NT,May22,55 to 59,proportion of national,0.04840724547158026
2022-05-31,NT,May22,60 to 64,proportion of national,0.05366814377154111
2022-05-31,NT,May22,65+,proportion of national,0.042468480424684804
2023-05-31,NT,May23,0 to 4,proportion of national,0.03206782159970512
2023-05-31,NT,May23,10 to 14,proportion of national,0.027902501603592048
2023-05-31,NT,May23,15 to 19,proportion of national,0.025165562913907286
2023-05-31,NT,May23,20 to 24,proportion of national,0.02901414309484193
2023-05-31,NT,May23,25 to 29,proportion of national,0.030739549839228296
2023-05-31,NT,May23,30 to 34,proportion of national,0.03380576208178439
2023-05-31,NT,May23,35 to 39,proportion of national,0.03700742432895488
2023-05-31,NT,May23,40 to 44,proportion of national,0.036280082234853066
2023-05-31,NT,May23,45 to 49,proportion of national,0.03828041926173477
2023-05-31,NT,May23,5 to 9,proportion of national,0.02733949945593036
2023-05-31,NT,May23,50 to 54,proportion of national,0.04097171863669326
2023-05-31,NT,May23,55 to 59,proportion of national,0.04631460039536854
2023-05-31,NT,May23,60 to 64,proportion of national,0.044123711340206186
2023-05-31,NT,May23,65+,proportion of national,0.03521536670547148
2017-11-30,NT,Nov17,0 to 4,proportion of national,0.04350018913125709
2017-11-30,NT,Nov17,10 to 14,proportion of national,0.06568265682656826
2017-11-30,NT,Nov17,15 to 19,proportion of national,0.0333027803238619
2017-11-30,NT,Nov17,20 to 24,proportion of national,0.02512342292923752
2017-11-30,NT,Nov17,25 to 29,proportion of national,0.032647267565649396
2017-11-30,NT,Nov17,30 to 34,proportion of national,0.033051498847040735
2017-11-30,NT,Nov17,35 to 39,proportion of national,0.031019577930333078
2017-11-30,NT,Nov17,40 to 44,proportion of national,0.031307033553278116
2017-11-30,NT,Nov17,45 to 49,proportion of national,0.03127136021872864
2017-11-30,NT,Nov17,5 to 9,proportion of national,0.05685672750767243
2017-11-30,NT,Nov17,50 to 54,proportion of national,0.04112983151635283
2017-11-30,NT,Nov17,55 to 59,proportion of national,0.04600389863547758
2017-11-30,NT,Nov17,60 to 64,proportion of national,0.0546218487394958
2017-11-30,NT,Nov17,65+,proportion of national,0.040103492884864166
2018-11-30,NT,Nov18,0 to 4,proportion of national,0.03774912075029308
2018-11-30,NT,Nov18,10 to 14,proportion of national,0.04880093912460171
2018-11-30,NT,Nov18,15 to 19,proportion of national,0.029773017588680357
2018-11-30,NT,Nov18,20 to 24,proportion of national,0.03281667557455906
2018-11-30,NT,Nov18,25 to 29,proportion of national,0.031450749464668096
2018-11-30,NT,Nov18,30 to 34,proportion of national,0.031069907291405664
2018-11-30,NT,Nov18,35 to 39,proportion of national,0.031808172253486665
2018-11-30,NT,Nov18,40 to 44,proportion of national,0.03425042111173498
2018-11-30,NT,Nov18,45 to 49,proportion of national,0.034988713318284424
2018-11-30,NT,Nov18,5 to 9,proportion of national,0.04857351865398683
2018-11-30,NT,Nov18,50 to 54,proportion of national,0.03722661703117729
2018-11-30,NT,Nov18,55 to 59,proportion of national,0.04507753335737468
2018-11-30,NT,Nov18,60 to 64,proportion of national,0.06
2018-11-30,NT,Nov18,65+,proportion of national,0.04716981132075472
2019-11-30,NT,Nov19,0 to 4,proportion of national,0.035178916827853
2019-11-30,NT,Nov19,10 to 14,proportion of national,0.06639544344995932
2019-11-30,NT,Nov19,15 to 19,proportion of national,0.040683321812975216
2019-11-30,NT,Nov19,20 to 24,proportion of national,0.027167019027484144
2019-11-30,NT,Nov19,25 to 29,proportion of national,0.031805929919137464
2019-11-30,NT,Nov19,30 to 34,proportion of national,0.030872824291703724
2019-11-30,NT,Nov19,35 to 39,proportion of national,0.03602163757069093
2019-11-30,NT,Nov19,40 to 44,proportion of national,0.03154305200341006
2019-11-30,NT,Nov19,45 to 49,proportion of national,0.030046348090139043
2019-11-30,NT,Nov19,5 to 9,proportion of national,0.03994593782850278
2019-11-30,NT,Nov19,50 to 54,proportion of national,0.03987167736021998
2019-11-30,NT,Nov19,55 to 59,proportion of national,0.042782608695652175
2019-11-30,NT,Nov19,60 to 64,proportion of national,0.045835662381218556
2019-11-30,NT,Nov19,65+,proportion of national,0.03210815378115758
2020-11-30,NT,Nov20,0 to 4,proportion of national,0.04159817928941712
2020-11-30,NT,Nov20,10 to 14,proportion of national,0.05900050142069196
2020-11-30,NT,Nov20,15 to 19,proportion of national,0.035953930896344515
2020-11-30,NT,Nov20,20 to 24,proportion of national,0.029975777149777956
2020-11-30,NT,Nov20,25 to 29,proportion of national,0.03239795918367347
2020-11-30,NT,Nov20,30 to 34,proportion of national,0.03095752339812815
2020-11-30,NT,Nov20,35 to 39,proportion of national,0.03279631760644419
2020-11-30,NT,Nov20,40 to 44,proportion of national,0.03185912084957655
2020-11-30,NT,Nov20,45 to 49,proportion of national,0.029333749414885316
2020-11-30,NT,Nov20,5 to 9,proportion of national,0.046195245926147405
2020-11-30,NT,Nov20,50 to 54,proportion of national,0.03706878080137133
2020-11-30,NT,Nov20,55 to 59,proportion of national,0.04832214765100671
2020-11-30,NT,Nov20,60 to 64,proportion of national,0.04951033732317737
2020-11-30,NT,Nov20,65+,proportion of national,0.03875968992248062
2021-11-30,NT,Nov21,0 to 4,proportion of national,0.03539493293591654
2021-11-30,NT,Nov21,10 to 14,proportion of national,0.05647135629182308
2021-11-30,NT,Nov21,15 to 19,proportion of national,0.03469640644361834
2021-11-30,NT,Nov21,20 to 24,proportion of national,0.026933278922668842
2021-11-30,NT,Nov21,25 to 29,proportion of national,0.03387533875338753
2021-11-30,NT,Nov21,30 to 34,proportion of national,0.03328308013452395
2021-11-30,NT,Nov21,35 to 39,proportion of national,0.03793609574347973
2021-11-30,NT,Nov21,40 to 44,proportion of national,0.033003300330033
2021-11-30,NT,Nov21,45 to 49,proportion of national,0.034201201663842246
2021-11-30,NT,Nov21,5 to 9,proportion of national,0.04537695590327169
2021-11-30,NT,Nov21,50 to 54,proportion of national,0.040946133969389786
2021-11-30,NT,Nov21,55 to 59,proportion of national,0.05383411580594679
2021-11-30,NT,Nov21,60 to 64,proportion of national,0.05180294565769426
2021-11-30,NT,Nov21,65+,proportion of national,0.04232995658465991
2022-11-30,NT,Nov22,0 to 4,proportion of national,0.033981808994441635
2022-11-30,NT,Nov22,10 to 14,proportion of national,0.033541598158500496
2022-11-30,NT,Nov22,15 to 19,proportion of national,0.02634094530005311
2022-11-30,NT,Nov22,20 to 24,proportion of national,0.02934322033898305
2022-11-30,NT,Nov22,25 to 29,proportion of national,0.035046728971962614
2022-11-30,NT,Nov22,30 to 34,proportion of national,0.04067636277639825
2022-11-30,NT,Nov22,35 to 39,proportion of national,0.04166173511658185
2022-11-30,NT,Nov22,40 to 44,proportion of national,0.040678398367763324
2022-11-30,NT,Nov22,45 to 49,proportion of national,0.04081632653061224
2022-11-30,NT,Nov22,5 to 9,proportion of national,0.03375527426160337
2022-11-30,NT,Nov22,50 to 54,proportion of national,0.04411193159735717
2022-11-30,NT,Nov22,55 to 59,proportion of national,0.05601415094339623
2022-11-30,NT,Nov22,60 to 64,proportion of national,0.045787545787545784
2022-11-30,NT,Nov22,65+,proportion of national,0.04393505253104107
2017-10-31,NT,Oct17,0 to 4,proportion of national,0.04661768431720294
2017-10-31,NT,Oct17,10 to 14,proportion of national,0.06835974794729807
2017-10-31,NT,Oct17,15 to 19,proportion of national,0.03220495935795864
2017-10-31,NT,Oct17,20 to 24,proportion of national,0.025024695423114918
2017-10-31,NT,Oct17,25 to 29,proportion of national,0.03327118887136096
2017-10-31,NT,Oct17,30 to 34,proportion of national,0.030745381733626148
2017-10-31,NT,Oct17,35 to 39,proportion of national,0.02711820422992085
2017-10-31,NT,Oct17,40 to 44,proportion of national,0.033646209386281586
2017-10-31,NT,Oct17,45 to 49,proportion of national,0.03146067415730337
2017-10-31,NT,Oct17,5 to 9,proportion of national,0.05564784053156146
2017-10-31,NT,Oct17,50 to 54,proportion of national,0.03911735205616851
2017-10-31,NT,Oct17,55 to 59,proportion of national,0.04258738449176376
2017-10-31,NT,Oct17,60 to 64,proportion of national,0.05228758169934641
2017-10-31,NT,Oct17,65+,proportion of national,0.03878942881500426
2018-10-31,NT,Oct18,0 to 4,proportion of national,0.03482469602172117
2018-10-31,NT,Oct18,10 to 14,proportion of national,0.05471956224350205
2018-10-31,NT,Oct18,15 to 19,proportion of national,0.028397565922920892
2018-10-31,NT,Oct18,20 to 24,proportion of national,0.029274994715704925
2018-10-31,NT,Oct18,25 to 29,proportion of national,0.02967121090617482
2018-10-31,NT,Oct18,30 to 34,proportion of national,0.030337078651685393
2018-10-31,NT,Oct18,35 to 39,proportion of national,0.03267411865864144
2018-10-31,NT,Oct18,40 to 44,proportion of national,0.0349095966620306
2018-10-31,NT,Oct18,45 to 49,proportion of national,0.035885933995514256
2018-10-31,NT,Oct18,5 to 9,proportion of national,0.046730389925656195
2018-10-31,NT,Oct18,50 to 54,proportion of national,0.039373704812341696
2018-10-31,NT,Oct18,55 to 59,proportion of national,0.046397188049209136
2018-10-31,NT,Oct18,60 to 64,proportion of national,0.05889079473985134
2018-10-31,NT,Oct18,65+,proportion of national,0.04924242424242424
2019-10-31,NT,Oct19,0 to 4,proportion of national,0.0330886776561184
2019-10-31,NT,Oct19,10 to 14,proportion of national,0.07012735773013058
2019-10-31,NT,Oct19,15 to 19,proportion of national,0.04139154429880753
2019-10-31,NT,Oct19,20 to 24,proportion of national,0.02907278579586751
2019-10-31,NT,Oct19,25 to 29,proportion of national,0.030697674418604652
2019-10-31,NT,Oct19,30 to 34,proportion of national,0.03307467243353263
2019-10-31,NT,Oct19,35 to 39,proportion of national,0.03593031696104525
2019-10-31,NT,Oct19,40 to 44,proportion of national,0.03172141548005075
2019-10-31,NT,Oct19,45 to 49,proportion of national,0.030834246360932852
2019-10-31,NT,Oct19,5 to 9,proportion of national,0.04254999248233348
2019-10-31,NT,Oct19,50 to 54,proportion of national,0.03984691580369203
2019-10-31,NT,Oct19,55 to 59,proportion of national,0.03918169209431346
2019-10-31,NT,Oct19,60 to 64,proportion of national,0.0520775623268698
2019-10-31,NT,Oct19,65+,proportion of national,0.03496503496503497
2020-10-31,NT,Oct20,0 to 4,proportion of national,0.036418816388467376
