DATE,MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2019-01-31,Jan19,Financial,Financial difficulties,proportion of national per 10k,0.6791951225434039
2019-01-31,Jan19,Financial,Housing affordability stress,proportion of national per 10k,0.5115545864463413
2019-01-31,Jan19,Financial,Problematic gambling,proportion of national per 10k,0.29690412462956484
2019-01-31,Jan19,Financial,Unemployment,proportion of national per 10k,0.8719270450405262
2019-01-31,Jan19,Health,Health,proportion of national per 10k,0.7626206882827797
2019-01-31,Jan19,Health,Medical issues,proportion of national per 10k,0.7494081594190218
2019-01-31,Jan19,Health,Mental health issues,proportion of national per 10k,0.595091212933235
2019-01-31,Jan19,Health,Problematic alcohol use,proportion of national per 10k,1.1087977316830049
2019-01-31,Jan19,Health,Problematic drug or substance use,proportion of national per 10k,1.0347533462182212
2019-01-31,Jan19,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8845244686887896
2019-01-31,Jan19,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.845422132165029
2019-01-31,Jan19,Interpersonal,Non-family violence,proportion of national per 10k,1.1030392181178306
2019-01-31,Jan19,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.821509469000903
2019-01-31,Jan19,Interpersonal,Sexual abuse,proportion of national per 10k,1.4107936346627579
2019-01-31,Jan19,Interpersonal,Time out from family/other situation,proportion of national per 10k,1.1062531557980957
2019-01-31,Jan19,Not stated,Not stated,proportion of national per 10k,1.28282547995302
2019-01-31,Jan19,Other,Discrimination including racial discrimination,proportion of national per 10k,0.3877254066554785
2019-01-31,Jan19,Other,Disengagement with school or other education and training,proportion of national per 10k,0.6690134526422136
2019-01-31,Jan19,Other,Itinerant,proportion of national per 10k,0.34100983209598745
2019-01-31,Jan19,Other,Lack of family and/or community support,proportion of national per 10k,0.7513663148945253
2019-01-31,Jan19,Other,Other,proportion of national per 10k,0.7508018717570323
2019-01-31,Jan19,Other,Other (not elsewhere classified),proportion of national per 10k,1.008691321942733
2019-01-31,Jan19,Other,Transition from custodial arrangements,proportion of national per 10k,0.38857218200810706
2019-01-31,Jan19,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.7353118394942004
2019-01-31,Jan19,Other,Transition from other care arrangements,proportion of national per 10k,0.8870053332970222
2019-01-31,Jan19,Other,Unable to return home due to environmental reasons,proportion of national per 10k,1.0152030054952434
2019-01-31,Jan19,Total,Total clients,proportion of national per 10k,0.7204959324799763
2020-01-31,Jan20,Accommodation,Accommodation,proportion of national per 10k,0.5601285772361023
2020-01-31,Jan20,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.46087562500190515
2020-01-31,Jan20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.6103265641701044
2020-01-31,Jan20,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6507333683903307
2020-01-31,Jan20,Financial,Employment difficulties,proportion of national per 10k,0.4572679897387891
2020-01-31,Jan20,Financial,Financial,proportion of national per 10k,0.6186711710446804
2020-01-31,Jan20,Financial,Financial difficulties,proportion of national per 10k,0.607213438594795
2020-01-31,Jan20,Financial,Housing affordability stress,proportion of national per 10k,0.5142449447504005
2020-01-31,Jan20,Financial,Problematic gambling,proportion of national per 10k,0.3150672343787284
2020-01-31,Jan20,Financial,Unemployment,proportion of national per 10k,0.8377122850729609
2020-01-31,Jan20,Health,Health,proportion of national per 10k,0.749631750826317
2020-01-31,Jan20,Health,Medical issues,proportion of national per 10k,0.7681766575200463
2020-01-31,Jan20,Health,Mental health issues,proportion of national per 10k,0.6036910613586712
2020-01-31,Jan20,Health,Problematic alcohol use,proportion of national per 10k,1.2826216804944857
2020-01-31,Jan20,Health,Problematic drug or substance use,proportion of national per 10k,0.9842933785128051
2020-01-31,Jan20,Interpersonal,Family and domestic violence,proportion of national per 10k,0.7923067259040836
2020-01-31,Jan20,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7704423252107818
2020-01-31,Jan20,Interpersonal,Non-family violence,proportion of national per 10k,0.823015578317295
2020-01-31,Jan20,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.8173239176098125
2020-01-31,Jan20,Interpersonal,Sexual abuse,proportion of national per 10k,1.3427501309809122
2020-01-31,Jan20,Interpersonal,Time out from family/other situation,proportion of national per 10k,1.1673647625632981
2020-01-31,Jan20,Not stated,Not stated,proportion of national per 10k,0.22668973003132026
2020-01-31,Jan20,Other,Discrimination including racial discrimination,proportion of national per 10k,0.4710805363286732
2020-01-31,Jan20,Other,Disengagement with school or other education and training,proportion of national per 10k,0.5600889850991783
2020-01-31,Jan20,Other,Itinerant,proportion of national per 10k,0.9758374841705861
2020-01-31,Jan20,Other,Lack of family and/or community support,proportion of national per 10k,0.8407450272498949
2020-01-31,Jan20,Other,Other,proportion of national per 10k,0.8293355664983603
2020-01-31,Jan20,Other,Other (not elsewhere classified),proportion of national per 10k,0.9502971786388432
2020-01-31,Jan20,Other,Transition from custodial arrangements,proportion of national per 10k,0.39915311173010753
2020-01-31,Jan20,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.812098432997578
2020-01-31,Jan20,Other,Transition from other care arrangements,proportion of national per 10k,0.7089451830425483
2020-01-31,Jan20,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.7665946843540993
2020-01-31,Jan20,Total,Total clients,proportion of national per 10k,0.677299836056635
2021-01-31,Jan21,Accommodation,Accommodation,proportion of national per 10k,0.573457767899446
2021-01-31,Jan21,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.45959248208380593
2021-01-31,Jan21,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.6674958063406103
2021-01-31,Jan21,Accommodation,Previous accommodation ended,proportion of national per 10k,0.5938315904068057
2021-01-31,Jan21,Covid,Covid-19,proportion of national per 10k,0.2710797347116153
2021-01-31,Jan21,Financial,Employment difficulties,proportion of national per 10k,0.5368441805073165
2021-01-31,Jan21,Financial,Financial,proportion of national per 10k,0.6339898318999423
2021-01-31,Jan21,Financial,Financial difficulties,proportion of national per 10k,0.6082332339454006
2021-01-31,Jan21,Financial,Housing affordability stress,proportion of national per 10k,0.5829380407959434
2021-01-31,Jan21,Financial,Problematic gambling,proportion of national per 10k,0.37746856441920695
2021-01-31,Jan21,Financial,Unemployment,proportion of national per 10k,0.8178310662701379
2021-01-31,Jan21,Health,Health,proportion of national per 10k,0.7856118283798977
2021-01-31,Jan21,Health,Medical issues,proportion of national per 10k,0.7571708112466862
2021-01-31,Jan21,Health,Mental health issues,proportion of national per 10k,0.6394033000979542
2021-01-31,Jan21,Health,Problematic alcohol use,proportion of national per 10k,1.5502792416416582
2021-01-31,Jan21,Health,Problematic drug or substance use,proportion of national per 10k,1.019405960200901
2021-01-31,Jan21,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8649034209278066
2021-01-31,Jan21,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8250524307365789
2021-01-31,Jan21,Interpersonal,Non-family violence,proportion of national per 10k,0.8263681723037308
2021-01-31,Jan21,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.8505448115612796
2021-01-31,Jan21,Interpersonal,Sexual abuse,proportion of national per 10k,1.4940298981826883
2021-01-31,Jan21,Interpersonal,Time out from family/other situation,proportion of national per 10k,1.0472942866739288
2021-01-31,Jan21,Not stated,Not stated,proportion of national per 10k,0.1794363222705219
2021-01-31,Jan21,Other,Discrimination including racial discrimination,proportion of national per 10k,0.40345651602543725
2021-01-31,Jan21,Other,Disengagement with school or other education and training,proportion of national per 10k,0.7007322554146656
2021-01-31,Jan21,Other,Itinerant,proportion of national per 10k,0.7826534893667508
2021-01-31,Jan21,Other,Lack of family and/or community support,proportion of national per 10k,0.93721407446958
2021-01-31,Jan21,Other,Other,proportion of national per 10k,0.9319722088749357
2021-01-31,Jan21,Other,Other (not elsewhere classified),proportion of national per 10k,1.1404712608734158
2021-01-31,Jan21,Other,Transition from custodial arrangements,proportion of national per 10k,0.47202263845254333
2021-01-31,Jan21,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.8140669950315864
2021-01-31,Jan21,Other,Transition from other care arrangements,proportion of national per 10k,0.8751584424095142
2021-01-31,Jan21,Other,Unable to return home due to environmental reasons,proportion of national per 10k,1.1372938531030723
2021-01-31,Jan21,Total,Total clients,proportion of national per 10k,0.7205500223281351
2022-01-31,Jan22,Accommodation,Accommodation,proportion of national per 10k,0.5672580807557565
2022-01-31,Jan22,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.49206424430245066
2022-01-31,Jan22,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.6486277924849335
2022-01-31,Jan22,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6500278217946109
2022-01-31,Jan22,Covid,Covid-19,proportion of national per 10k,0.16447775174007379
2022-01-31,Jan22,Financial,Employment difficulties,proportion of national per 10k,0.6370883087274045
2022-01-31,Jan22,Financial,Financial,proportion of national per 10k,0.6015954533614786
2022-01-31,Jan22,Financial,Financial difficulties,proportion of national per 10k,0.5725802864870256
2022-01-31,Jan22,Financial,Housing affordability stress,proportion of national per 10k,0.5808250440200656
2022-01-31,Jan22,Financial,Problematic gambling,proportion of national per 10k,0.15125285143124353
2022-01-31,Jan22,Financial,Unemployment,proportion of national per 10k,0.8845162514584092
2022-01-31,Jan22,Health,Health,proportion of national per 10k,0.690143587314085
2022-01-31,Jan22,Health,Medical issues,proportion of national per 10k,0.6350031355660652
2022-01-31,Jan22,Health,Mental health issues,proportion of national per 10k,0.5433119371829178
2022-01-31,Jan22,Health,Problematic alcohol use,proportion of national per 10k,1.4327006205015012
2022-01-31,Jan22,Health,Problematic drug or substance use,proportion of national per 10k,0.7625691083963458
2022-01-31,Jan22,Interpersonal,Family and domestic violence,proportion of national per 10k,0.896378848017175
2022-01-31,Jan22,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8539537605501581
2022-01-31,Jan22,Interpersonal,Non-family violence,proportion of national per 10k,0.6900417443561225
2022-01-31,Jan22,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7231948645200209
2022-01-31,Jan22,Interpersonal,Sexual abuse,proportion of national per 10k,1.3334629504298874
2022-01-31,Jan22,Interpersonal,Time out from family/other situation,proportion of national per 10k,1.0443239391156587
2022-01-31,Jan22,Not stated,Not stated,proportion of national per 10k,0.19986983939128608
2022-01-31,Jan22,Other,Discrimination including racial discrimination,proportion of national per 10k,0.6941216127697377
2022-01-31,Jan22,Other,Disengagement with school or other education and training,proportion of national per 10k,0.6631436196186925
2022-01-31,Jan22,Other,Itinerant,proportion of national per 10k,1.0016084641688412
2022-01-31,Jan22,Other,Lack of family and/or community support,proportion of national per 10k,0.7939742873746962
2022-01-31,Jan22,Other,Other,proportion of national per 10k,0.8141711681176431
2022-01-31,Jan22,Other,Other (not elsewhere classified),proportion of national per 10k,0.9308608044364206
2022-01-31,Jan22,Other,Transition from custodial arrangements,proportion of national per 10k,0.3929700270559776
2022-01-31,Jan22,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.6359494889722739
2022-01-31,Jan22,Other,Transition from other care arrangements,proportion of national per 10k,0.5829536982245843
2022-01-31,Jan22,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.9157672641200744
2022-01-31,Jan22,Total,Total clients,proportion of national per 10k,0.7022964662224452
2023-01-31,Jan23,Accommodation,Accommodation,proportion of national per 10k,0.553978265051804
2023-01-31,Jan23,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4442424230420291
2023-01-31,Jan23,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.6874124234835706
2023-01-31,Jan23,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6457896253770594
2023-01-31,Jan23,Covid,Covid-19,proportion of national per 10k,0.07904013528236686
2023-01-31,Jan23,Financial,Financial,proportion of national per 10k,0.618562140122815
2023-01-31,Jan23,Health,Health,proportion of national per 10k,0.7284234075948561
2023-01-31,Jan23,Health,Medical issues,proportion of national per 10k,0.7286484381983377
2023-01-31,Jan23,Health,Mental health issues,proportion of national per 10k,0.6201418922489518
2023-01-31,Jan23,Health,Problematic alcohol use,proportion of national per 10k,1.2437584192376643
2023-01-31,Jan23,Health,Problematic drug or substance use,proportion of national per 10k,0.7583779309958423
2023-01-31,Jan23,Interpersonal,Family and domestic violence,proportion of national per 10k,0.935906521160936
2023-01-31,Jan23,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8703065528060908
2023-01-31,Jan23,Interpersonal,Non-family violence,proportion of national per 10k,0.520867662646387
2023-01-31,Jan23,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7265340818314505
2023-01-31,Jan23,Interpersonal,Sexual abuse,proportion of national per 10k,1.4046950964760538
2023-01-31,Jan23,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.8368823799128805
2023-01-31,Jan23,Not stated,Not stated,proportion of national per 10k,0.21768253177779676
2023-01-31,Jan23,Other,Other,proportion of national per 10k,0.7631500941937694
2023-01-31,Jan23,Total,Total clients,proportion of national per 10k,0.6969675540881644
2017-07-31,Jul17,Accommodation,Accommodation,proportion of national per 10k,0.5023499525647193
2017-07-31,Jul17,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4470117432037943
2017-07-31,Jul17,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.554733136702365
2017-07-31,Jul17,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6037678776227886
2017-07-31,Jul17,Financial,Employment difficulties,proportion of national per 10k,0.6641964814795005
2017-07-31,Jul17,Financial,Financial,proportion of national per 10k,0.6526972480035202
2017-07-31,Jul17,Financial,Financial difficulties,proportion of national per 10k,0.6563250085908141
2017-07-31,Jul17,Financial,Housing affordability stress,proportion of national per 10k,0.5367734778064518
2017-07-31,Jul17,Financial,Problematic gambling,proportion of national per 10k,0.4118904361580825
2017-07-31,Jul17,Financial,Unemployment,proportion of national per 10k,0.755445008599528
2017-07-31,Jul17,Health,Health,proportion of national per 10k,0.5983179701708096
2017-07-31,Jul17,Health,Medical issues,proportion of national per 10k,0.481528408923377
2017-07-31,Jul17,Health,Mental health issues,proportion of national per 10k,0.5325683035739489
2017-07-31,Jul17,Health,Problematic alcohol use,proportion of national per 10k,0.8815196132723537
2017-07-31,Jul17,Health,Problematic drug or substance use,proportion of national per 10k,0.8588936846276005
2017-07-31,Jul17,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8271861539641371
2017-07-31,Jul17,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.791497440412448
2017-07-31,Jul17,Interpersonal,Non-family violence,proportion of national per 10k,0.5656276754449598
2017-07-31,Jul17,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7424841225909613
2017-07-31,Jul17,Interpersonal,Sexual abuse,proportion of national per 10k,1.3981872086149423
2017-07-31,Jul17,Interpersonal,Time out from family/other situation,proportion of national per 10k,1.0059181233669436
2017-07-31,Jul17,Not stated,Not stated,proportion of national per 10k,2.0928684975714087
2017-07-31,Jul17,Other,Discrimination including racial discrimination,proportion of national per 10k,0.2790491330095211
2017-07-31,Jul17,Other,Disengagement with school or other education and training,proportion of national per 10k,0.7161677406787424
2017-07-31,Jul17,Other,Itinerant,proportion of national per 10k,0.31471316546354033
2017-07-31,Jul17,Other,Lack of family and/or community support,proportion of national per 10k,0.7277272546477473
2017-07-31,Jul17,Other,Other,proportion of national per 10k,0.7178487204727816
2017-07-31,Jul17,Other,Other (not elsewhere classified),proportion of national per 10k,0.7835172427666166
2017-07-31,Jul17,Other,Transition from custodial arrangements,proportion of national per 10k,0.40728047020594826
2017-07-31,Jul17,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.7670100497371917
2017-07-31,Jul17,Other,Transition from other care arrangements,proportion of national per 10k,1.1241185526159911
2017-07-31,Jul17,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.9553249138239708
2017-07-31,Jul17,Total,Total clients,proportion of national per 10k,0.6882020593621452
2018-07-31,Jul18,Accommodation,Accommodation,proportion of national per 10k,0.49649521370437827
2018-07-31,Jul18,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.44341070439093266
2018-07-31,Jul18,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.546145004718174
2018-07-31,Jul18,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6036520447070832
2018-07-31,Jul18,Financial,Employment difficulties,proportion of national per 10k,0.7154638222210427
2018-07-31,Jul18,Financial,Financial,proportion of national per 10k,0.6249839755815353
2018-07-31,Jul18,Financial,Financial difficulties,proportion of national per 10k,0.6332206450097791
2018-07-31,Jul18,Financial,Housing affordability stress,proportion of national per 10k,0.5124175280896508
2018-07-31,Jul18,Financial,Problematic gambling,proportion of national per 10k,0.3051519203970369
2018-07-31,Jul18,Financial,Unemployment,proportion of national per 10k,0.7943752660879259
2018-07-31,Jul18,Health,Health,proportion of national per 10k,0.6511342956773686
2018-07-31,Jul18,Health,Medical issues,proportion of national per 10k,0.5504977637412269
2018-07-31,Jul18,Health,Mental health issues,proportion of national per 10k,0.5815638621321124
2018-07-31,Jul18,Health,Problematic alcohol use,proportion of national per 10k,0.8016111100733646
2018-07-31,Jul18,Health,Problematic drug or substance use,proportion of national per 10k,0.9268492248329597
2018-07-31,Jul18,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8073072472913135
2018-07-31,Jul18,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8004975233634958
2018-07-31,Jul18,Interpersonal,Non-family violence,proportion of national per 10k,0.7892970913985856
2018-07-31,Jul18,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.8644282968784094
2018-07-31,Jul18,Interpersonal,Sexual abuse,proportion of national per 10k,1.1725142641410666
2018-07-31,Jul18,Interpersonal,Time out from family/other situation,proportion of national per 10k,1.0690456616047594
2018-07-31,Jul18,Not stated,Not stated,proportion of national per 10k,1.4250934279273386
2018-07-31,Jul18,Other,Discrimination including racial discrimination,proportion of national per 10k,0.560941030141612
2018-07-31,Jul18,Other,Disengagement with school or other education and training,proportion of national per 10k,0.8421954203244101
2018-07-31,Jul18,Other,Itinerant,proportion of national per 10k,0.4147710516760273
2018-07-31,Jul18,Other,Lack of family and/or community support,proportion of national per 10k,0.7142432376658242
2018-07-31,Jul18,Other,Other,proportion of national per 10k,0.6930574876413912
2018-07-31,Jul18,Other,Other (not elsewhere classified),proportion of national per 10k,0.8089241466675433
2018-07-31,Jul18,Other,Transition from custodial arrangements,proportion of national per 10k,0.3524678203205011
2018-07-31,Jul18,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.7979914236324186
2018-07-31,Jul18,Other,Transition from other care arrangements,proportion of national per 10k,0.8980087343522669
2018-07-31,Jul18,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.952992749489473
2018-07-31,Jul18,Total,Total clients,proportion of national per 10k,0.663705602330998
2019-07-31,Jul19,Accommodation,Accommodation,proportion of national per 10k,0.5322004055218567
2019-07-31,Jul19,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.48456391954014927
2019-07-31,Jul19,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.5375684868759504
2019-07-31,Jul19,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6241669241134615
2019-07-31,Jul19,Financial,Employment difficulties,proportion of national per 10k,0.5422052372634585
2019-07-31,Jul19,Financial,Financial,proportion of national per 10k,0.6191510948864699
2019-07-31,Jul19,Financial,Financial difficulties,proportion of national per 10k,0.6067835425488266
2019-07-31,Jul19,Financial,Housing affordability stress,proportion of national per 10k,0.5722843668204185
2019-07-31,Jul19,Financial,Problematic gambling,proportion of national per 10k,0.35810953336247514
2019-07-31,Jul19,Financial,Unemployment,proportion of national per 10k,0.7808971280882516
2019-07-31,Jul19,Health,Health,proportion of national per 10k,0.6881985545052841
2019-07-31,Jul19,Health,Medical issues,proportion of national per 10k,0.6855676951116283
2019-07-31,Jul19,Health,Mental health issues,proportion of national per 10k,0.5796169553671265
2019-07-31,Jul19,Health,Problematic alcohol use,proportion of national per 10k,0.9486548935871726
2019-07-31,Jul19,Health,Problematic drug or substance use,proportion of national per 10k,0.8701197589448023
2019-07-31,Jul19,Interpersonal,Family and domestic violence,proportion of national per 10k,0.812575952807508
2019-07-31,Jul19,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7895880511209016
2019-07-31,Jul19,Interpersonal,Non-family violence,proportion of national per 10k,0.832131301891471
2019-07-31,Jul19,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7658273137708342
2019-07-31,Jul19,Interpersonal,Sexual abuse,proportion of national per 10k,1.1964348568990093
2019-07-31,Jul19,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9741192853440725
2019-07-31,Jul19,Not stated,Not stated,proportion of national per 10k,0.2694978816904111
2019-07-31,Jul19,Other,Discrimination including racial discrimination,proportion of national per 10k,0.5726881916297699
2019-07-31,Jul19,Other,Disengagement with school or other education and training,proportion of national per 10k,0.5298069986204882
2019-07-31,Jul19,Other,Itinerant,proportion of national per 10k,0.7633400113842282
2019-07-31,Jul19,Other,Lack of family and/or community support,proportion of national per 10k,0.7839276160144079
2019-07-31,Jul19,Other,Other,proportion of national per 10k,0.8165196452109564
2019-07-31,Jul19,Other,Other (not elsewhere classified),proportion of national per 10k,1.025803077051395
2019-07-31,Jul19,Other,Transition from custodial arrangements,proportion of national per 10k,0.40653985161752565
2019-07-31,Jul19,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,1.0584126208268707
2019-07-31,Jul19,Other,Transition from other care arrangements,proportion of national per 10k,0.825061806786301
2019-07-31,Jul19,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.9659550736196367
2019-07-31,Jul19,Total,Total clients,proportion of national per 10k,0.7063511094153999
2020-07-31,Jul20,Accommodation,Accommodation,proportion of national per 10k,0.5003694502461299
2020-07-31,Jul20,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.4185678426598001
2020-07-31,Jul20,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.545918977623837
2020-07-31,Jul20,Accommodation,Previous accommodation ended,proportion of national per 10k,0.5565487278638522
2020-07-31,Jul20,Covid,Covid-19,proportion of national per 10k,0.2699876892684338
2020-07-31,Jul20,Financial,Employment difficulties,proportion of national per 10k,0.46722858924713656
2020-07-31,Jul20,Financial,Financial,proportion of national per 10k,0.574207725375429
2020-07-31,Jul20,Financial,Financial difficulties,proportion of national per 10k,0.5609588829322971
2020-07-31,Jul20,Financial,Housing affordability stress,proportion of national per 10k,0.5012459661701435
2020-07-31,Jul20,Financial,Problematic gambling,proportion of national per 10k,0.4823728532443427
2020-07-31,Jul20,Financial,Unemployment,proportion of national per 10k,0.6943268155141583
2020-07-31,Jul20,Health,Health,proportion of national per 10k,0.6845621905106473
2020-07-31,Jul20,Health,Medical issues,proportion of national per 10k,0.6509745222530865
2020-07-31,Jul20,Health,Mental health issues,proportion of national per 10k,0.6041013598730474
2020-07-31,Jul20,Health,Problematic alcohol use,proportion of national per 10k,1.1478811917072922
2020-07-31,Jul20,Health,Problematic drug or substance use,proportion of national per 10k,0.8757859971324657
2020-07-31,Jul20,Interpersonal,Family and domestic violence,proportion of national per 10k,0.7446125729972868
2020-07-31,Jul20,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.7218794619757888
2020-07-31,Jul20,Interpersonal,Non-family violence,proportion of national per 10k,0.7679998868303975
2020-07-31,Jul20,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.7431066029536759
2020-07-31,Jul20,Interpersonal,Sexual abuse,proportion of national per 10k,1.3386341588118655
2020-07-31,Jul20,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9355828292731205
2020-07-31,Jul20,Not stated,Not stated,proportion of national per 10k,0.08583859333997902
2020-07-31,Jul20,Other,Discrimination including racial discrimination,proportion of national per 10k,0.3923032333439467
2020-07-31,Jul20,Other,Disengagement with school or other education and training,proportion of national per 10k,0.7022685443549928
2020-07-31,Jul20,Other,Itinerant,proportion of national per 10k,0.6616317680490025
2020-07-31,Jul20,Other,Lack of family and/or community support,proportion of national per 10k,0.7916791008190424
2020-07-31,Jul20,Other,Other,proportion of national per 10k,0.8270673209966245
2020-07-31,Jul20,Other,Other (not elsewhere classified),proportion of national per 10k,1.222324584518308
2020-07-31,Jul20,Other,Transition from custodial arrangements,proportion of national per 10k,0.36060101734785666
2020-07-31,Jul20,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.9133597732971209
2020-07-31,Jul20,Other,Transition from other care arrangements,proportion of national per 10k,0.9260679742923281
2020-07-31,Jul20,Other,Unable to return home due to environmental reasons,proportion of national per 10k,0.7508161454285799
2020-07-31,Jul20,Total,Total clients,proportion of national per 10k,0.6500559700090829
2021-07-31,Jul21,Accommodation,Accommodation,proportion of national per 10k,0.5704145379286439
2021-07-31,Jul21,Accommodation,Housing crisis (e.g. eviction),proportion of national per 10k,0.47829386777399857
2021-07-31,Jul21,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national per 10k,0.6345912194592127
2021-07-31,Jul21,Accommodation,Previous accommodation ended,proportion of national per 10k,0.6630499656885624
2021-07-31,Jul21,Covid,Covid-19,proportion of national per 10k,0.37616706499464664
2021-07-31,Jul21,Financial,Employment difficulties,proportion of national per 10k,0.5998600468738918
2021-07-31,Jul21,Financial,Financial,proportion of national per 10k,0.6112528622863809
2021-07-31,Jul21,Financial,Financial difficulties,proportion of national per 10k,0.5730250591434226
2021-07-31,Jul21,Financial,Housing affordability stress,proportion of national per 10k,0.5691816842887443
2021-07-31,Jul21,Financial,Problematic gambling,proportion of national per 10k,0.2416113890122716
2021-07-31,Jul21,Financial,Unemployment,proportion of national per 10k,0.874685516780504
2021-07-31,Jul21,Health,Health,proportion of national per 10k,0.7461959326554413
2021-07-31,Jul21,Health,Medical issues,proportion of national per 10k,0.7338404473701756
2021-07-31,Jul21,Health,Mental health issues,proportion of national per 10k,0.5961025041095843
2021-07-31,Jul21,Health,Problematic alcohol use,proportion of national per 10k,1.2959307904785198
2021-07-31,Jul21,Health,Problematic drug or substance use,proportion of national per 10k,0.8480571546004184
2021-07-31,Jul21,Interpersonal,Family and domestic violence,proportion of national per 10k,0.8330774832508765
2021-07-31,Jul21,Interpersonal,Interpersonal relationships,proportion of national per 10k,0.8026468513863622
2021-07-31,Jul21,Interpersonal,Non-family violence,proportion of national per 10k,0.7300392694244667
2021-07-31,Jul21,Interpersonal,Relationship/family breakdown,proportion of national per 10k,0.8062818301039729
2021-07-31,Jul21,Interpersonal,Sexual abuse,proportion of national per 10k,1.434825313588234
2021-07-31,Jul21,Interpersonal,Time out from family/other situation,proportion of national per 10k,0.9028016857181945
2021-07-31,Jul21,Not stated,Not stated,proportion of national per 10k,0.1941819015618257
2021-07-31,Jul21,Other,Discrimination including racial discrimination,proportion of national per 10k,0.42669190815949254
2021-07-31,Jul21,Other,Disengagement with school or other education and training,proportion of national per 10k,0.776622101274979
2021-07-31,Jul21,Other,Itinerant,proportion of national per 10k,0.7552440132384909
2021-07-31,Jul21,Other,Lack of family and/or community support,proportion of national per 10k,0.8926723988346632
2021-07-31,Jul21,Other,Other,proportion of national per 10k,0.8698103734007879
2021-07-31,Jul21,Other,Other (not elsewhere classified),proportion of national per 10k,0.9725526369719875
2021-07-31,Jul21,Other,Transition from custodial arrangements,proportion of national per 10k,0.42176615889903535
2021-07-31,Jul21,Other,Transition from foster care and child safety residential placements,proportion of national per 10k,0.7519417862918502
2021-07-31,Jul21,Other,Transition from other care arrangements,proportion of national per 10k,0.8096666102900125
2021-07-31,Jul21,Other,Unable to return home due to environmental reasons,proportion of national per 10k,1.0244650423478456
