DATE,MONTH,SEX,GROUP,REASON FOR SEEKING ASSISTANCE,MEASURE,VALUE
2019-06-30,Jun19,Female,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.0025982240500466
2019-06-30,Jun19,Male,Financial,Employment difficulties,proportion of national compared to prop pop,0.49252084339813035
2019-06-30,Jun19,Male,Financial,Financial difficulties,proportion of national compared to prop pop,0.6045632195500505
2019-06-30,Jun19,Male,Financial,Housing affordability stress,proportion of national compared to prop pop,0.554471209415195
2019-06-30,Jun19,Male,Financial,Unemployment,proportion of national compared to prop pop,0.827142153036284
2019-06-30,Jun19,Male,Financial,Problematic gambling,proportion of national compared to prop pop,0.5061571511527639
2019-06-30,Jun19,Male,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7646212292075929
2019-06-30,Jun19,Male,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9653663926333876
2019-06-30,Jun19,Male,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.7137709358935135
2019-06-30,Jun19,Male,Interpersonal,Sexual abuse,proportion of national compared to prop pop,0.8183538191866211
2019-06-30,Jun19,Female,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.5607777099738918
2019-06-30,Jun19,Male,Financial,Financial,proportion of national compared to prop pop,0.6064991234570737
2019-06-30,Jun19,Female,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8627094438900949
2019-06-30,Jun19,Female,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8900422160096829
2019-06-30,Jun19,Female,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.48641988410361997
2019-06-30,Jun19,Female,Accommodation,Accommodation,proportion of national compared to prop pop,0.5571322984188206
2019-06-30,Jun19,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.5179657761432385
2019-06-30,Jun19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.571368286413338
2019-06-30,Jun19,Female,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6443605802158697
2019-06-30,Jun19,Female,Financial,Financial,proportion of national compared to prop pop,0.6691515326758142
2019-06-30,Jun19,Female,Financial,Financial difficulties,proportion of national compared to prop pop,0.6638708347181002
2019-06-30,Jun19,Female,Financial,Housing affordability stress,proportion of national compared to prop pop,0.6397146054484198
2019-06-30,Jun19,Female,Financial,Employment difficulties,proportion of national compared to prop pop,0.5900948796479482
2019-06-30,Jun19,Female,Financial,Unemployment,proportion of national compared to prop pop,0.8439529819232672
2019-06-30,Jun19,Female,Financial,Problematic gambling,proportion of national compared to prop pop,0.20652297383447094
2019-06-30,Jun19,Female,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.7775966221297893
2019-06-30,Jun19,Female,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8284147294746377
2019-06-30,Jun19,Male,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7804625939830816
2019-06-30,Jun19,Female,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.3996411651317617
2019-06-30,Jun19,Female,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8736771481533865
2019-06-30,Jun19,Female,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.8769757202654546
2019-06-30,Jun19,Female,Health,Health,proportion of national compared to prop pop,0.8077872321452046
2019-06-30,Jun19,Female,Health,Mental health issues,proportion of national compared to prop pop,0.6726633288446278
2019-06-30,Jun19,Female,Health,Medical issues,proportion of national compared to prop pop,0.7631940753233212
2019-06-30,Jun19,Female,Health,Problematic drug or substance use,proportion of national compared to prop pop,1.1146708721690863
2019-06-30,Jun19,Female,Health,Problematic alcohol use,proportion of national compared to prop pop,1.38751015014729
2019-06-30,Jun19,Female,Other,Other,proportion of national compared to prop pop,0.8697466508342133
2019-06-30,Jun19,Female,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9936677796474961
2019-06-30,Jun19,Male,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.7312900016655002
2019-06-30,Jun19,Male,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6193067634906336
2019-06-30,Jun19,Male,Health,Mental health issues,proportion of national compared to prop pop,0.5433020495009694
2019-06-30,Jun19,Male,Health,Medical issues,proportion of national compared to prop pop,0.7174397774733039
2019-06-30,Jun19,Male,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7744481001244476
2019-06-30,Jun19,Male,Health,Problematic alcohol use,proportion of national compared to prop pop,0.762769446367811
2019-06-30,Jun19,Male,Other,Other,proportion of national compared to prop pop,0.7790410085158253
2019-06-30,Jun19,Male,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.4475494810192861
2019-06-30,Jun19,Male,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.393013698044359
2019-06-30,Jun19,Male,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.803208365140255
2019-06-30,Jun19,Male,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.6748762015370187
2019-06-30,Jun19,Male,Other,Itinerant,proportion of national compared to prop pop,0.6856675799133795
2019-06-30,Jun19,Male,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.1088801896637188
2019-06-30,Jun19,Male,Health,Health,proportion of national compared to prop pop,0.6422537869612112
2019-06-30,Jun19,Male,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8097243265655268
2019-06-30,Jun19,Male,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.8710224867128025
2019-06-30,Jun19,Male,Not stated,Not stated,proportion of national compared to prop pop,0.23666178936365587
2019-06-30,Jun19,Male,Total,Total clients,proportion of national compared to prop pop,0.6382867607140063
2019-06-30,Jun19,Male,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.665554707040651
2019-07-31,Jul19,Male,Accommodation,Accommodation,proportion of national compared to prop pop,0.5177323327104807
2019-07-31,Jul19,Female,Total,Total clients,proportion of national compared to prop pop,0.738455779771962
2019-07-31,Jul19,Female,Not stated,Not stated,proportion of national compared to prop pop,0.4141592790642759
2019-07-31,Jul19,Female,Other,Itinerant,proportion of national compared to prop pop,0.7331331418092158
2019-07-31,Jul19,Female,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8131248122072604
2019-07-31,Jul19,Female,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.47730210155581004
2019-07-31,Jul19,Female,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.0242286623092132
2019-07-31,Jul19,Female,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.0125612658895564
2019-07-31,Jul19,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.47437732362595686
2019-07-31,Jul19,Male,Financial,Housing affordability stress,proportion of national compared to prop pop,0.545723855464917
2019-07-31,Jul19,Male,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6208205834527429
2019-07-31,Jul19,Male,Financial,Financial,proportion of national compared to prop pop,0.613219467126237
2019-07-31,Jul19,Male,Financial,Financial difficulties,proportion of national compared to prop pop,0.6049836773243876
2019-07-31,Jul19,Female,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.5190982855839404
2019-07-31,Jul19,Male,Financial,Employment difficulties,proportion of national compared to prop pop,0.5453420153510311
2019-07-31,Jul19,Male,Financial,Unemployment,proportion of national compared to prop pop,0.8018214187990126
2019-07-31,Jul19,Male,Financial,Problematic gambling,proportion of national compared to prop pop,0.4472552341547106
2019-07-31,Jul19,Male,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7600095459723823
2019-07-31,Jul19,Male,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9816816236542023
2019-07-31,Jul19,Male,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.6707146848784208
2019-07-31,Jul19,Male,Interpersonal,Sexual abuse,proportion of national compared to prop pop,0.5880663996795599
2019-07-31,Jul19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5053561850943937
2019-07-31,Jul19,Female,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.9124292905750971
2019-07-31,Jul19,Female,Health,Medical issues,proportion of national compared to prop pop,0.6980705869740622
2019-07-31,Jul19,Female,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.45917505452951013
2019-07-31,Jul19,Male,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.761762321451011
2019-07-31,Jul19,Female,Accommodation,Accommodation,proportion of national compared to prop pop,0.5445067598498109
2019-07-31,Jul19,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.49331120691409097
2019-07-31,Jul19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5647093398666871
2019-07-31,Jul19,Female,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6278424806165478
2019-07-31,Jul19,Female,Financial,Financial,proportion of national compared to prop pop,0.6248677243009154
2019-07-31,Jul19,Female,Financial,Financial difficulties,proportion of national compared to prop pop,0.6094580959485068
2019-07-31,Jul19,Female,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5926690581943105
2019-07-31,Jul19,Female,Financial,Employment difficulties,proportion of national compared to prop pop,0.5384600695172272
2019-07-31,Jul19,Female,Financial,Unemployment,proportion of national compared to prop pop,0.7603561281409426
2019-07-31,Jul19,Female,Financial,Problematic gambling,proportion of national compared to prop pop,0.1980065625423278
2019-07-31,Jul19,Female,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.80586625633619
2019-07-31,Jul19,Female,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9725140639509062
2019-07-31,Jul19,Female,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.326774236508953
2019-07-31,Jul19,Female,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8325965559310953
2019-07-31,Jul19,Female,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.8917366977352691
2019-07-31,Jul19,Female,Health,Health,proportion of national compared to prop pop,0.7398001403545107
2019-07-31,Jul19,Female,Health,Mental health issues,proportion of national compared to prop pop,0.6198192957356333
2019-07-31,Jul19,Female,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.9783431669690504
2019-07-31,Jul19,Female,Health,Problematic alcohol use,proportion of national compared to prop pop,1.1558549564830258
2019-07-31,Jul19,Female,Other,Other,proportion of national compared to prop pop,0.8483765376619766
2019-07-31,Jul19,Female,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,0.9378240511037986
2019-07-31,Jul19,Female,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8259991843602241
2019-07-31,Jul19,Male,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.73147872166593
2019-07-31,Jul19,Male,Health,Mental health issues,proportion of national compared to prop pop,0.5276132105868949
2019-07-31,Jul19,Male,Health,Health,proportion of national compared to prop pop,0.6276405243967496
2019-07-31,Jul19,Male,Health,Medical issues,proportion of national compared to prop pop,0.6718001933258199
2019-07-31,Jul19,Male,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7818802168015807
2019-07-31,Jul19,Male,Health,Problematic alcohol use,proportion of national compared to prop pop,0.8067366286065593
2019-07-31,Jul19,Male,Other,Other,proportion of national compared to prop pop,0.778925637320028
2019-07-31,Jul19,Male,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3837386085578219
2019-07-31,Jul19,Male,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.2446818567269566
2019-07-31,Jul19,Male,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.6516046083805698
2019-07-31,Jul19,Male,Other,Itinerant,proportion of national compared to prop pop,0.7859214053114765
2019-07-31,Jul19,Male,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.8756930224821804
2019-07-31,Jul19,Male,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.5998899569217944
2019-07-31,Jul19,Male,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.7469783598208882
2019-07-31,Jul19,Male,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.0458499600241256
2019-07-31,Jul19,Male,Not stated,Not stated,proportion of national compared to prop pop,0.17241362812989527
2019-07-31,Jul19,Male,Total,Total clients,proportion of national compared to prop pop,0.660842349498325
2019-07-31,Jul19,Male,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7439352246109661
2019-08-31,Aug19,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.46188122362184936
2019-08-31,Aug19,Male,Accommodation,Accommodation,proportion of national compared to prop pop,0.5114948927742741
2019-08-31,Aug19,Female,Total,Total clients,proportion of national compared to prop pop,0.7514241225862809
2019-08-31,Aug19,Female,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.1303516656416834
2019-08-31,Aug19,Female,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.9322173372081395
2019-08-31,Aug19,Female,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8559543137302674
2019-08-31,Aug19,Female,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.46618049918946103
2019-08-31,Aug19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5030098035350322
2019-08-31,Aug19,Female,Not stated,Not stated,proportion of national compared to prop pop,0.4341925819578438
2019-08-31,Aug19,Male,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.5793049853987856
2019-08-31,Aug19,Male,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7837766795123104
2019-08-31,Aug19,Male,Financial,Financial difficulties,proportion of national compared to prop pop,0.6406619454388176
2019-08-31,Aug19,Male,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5366772535171848
2019-08-31,Aug19,Male,Financial,Employment difficulties,proportion of national compared to prop pop,0.5869839028554833
2019-08-31,Aug19,Male,Financial,Unemployment,proportion of national compared to prop pop,0.8365652914885962
2019-08-31,Aug19,Male,Financial,Problematic gambling,proportion of national compared to prop pop,0.3477889627552735
2019-08-31,Aug19,Male,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7517446488349836
2019-08-31,Aug19,Male,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9198312672800848
2019-08-31,Aug19,Male,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.6982187122407979
2019-08-31,Aug19,Male,Interpersonal,Sexual abuse,proportion of national compared to prop pop,0.6476634514750421
2019-08-31,Aug19,Female,Other,Itinerant,proportion of national compared to prop pop,0.690725909007865
2019-08-31,Aug19,Male,Financial,Financial,proportion of national compared to prop pop,0.6423687846659478
2019-08-31,Aug19,Female,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.4767604821497893
2019-08-31,Aug19,Female,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.4215692390408152
2019-08-31,Aug19,Female,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.067035364811433
2019-08-31,Aug19,Male,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.8060132833522689
2019-08-31,Aug19,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4857709637468392
2019-08-31,Aug19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5611533265823841
2019-08-31,Aug19,Female,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6057624945896602
2019-08-31,Aug19,Female,Financial,Financial,proportion of national compared to prop pop,0.6269775749245499
2019-08-31,Aug19,Female,Financial,Financial difficulties,proportion of national compared to prop pop,0.628664615141387
2019-08-31,Aug19,Female,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5822313496835977
2019-08-31,Aug19,Female,Financial,Employment difficulties,proportion of national compared to prop pop,0.5241670970856364
2019-08-31,Aug19,Female,Financial,Unemployment,proportion of national compared to prop pop,0.7642280315541344
2019-08-31,Aug19,Female,Financial,Problematic gambling,proportion of national compared to prop pop,0.3273858505671442
2019-08-31,Aug19,Female,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8278722658019739
2019-08-31,Aug19,Female,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.8533623814719761
2019-08-31,Aug19,Female,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.883193260892207
2019-08-31,Aug19,Female,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8937290874206016
2019-08-31,Aug19,Female,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.870654422783581
2019-08-31,Aug19,Female,Health,Health,proportion of national compared to prop pop,0.7633955256900025
2019-08-31,Aug19,Female,Health,Mental health issues,proportion of national compared to prop pop,0.6324944110727081
2019-08-31,Aug19,Female,Health,Medical issues,proportion of national compared to prop pop,0.7676749434769419
2019-08-31,Aug19,Female,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.993034158032567
2019-08-31,Aug19,Female,Health,Problematic alcohol use,proportion of national compared to prop pop,1.2748692389150744
2019-08-31,Aug19,Female,Other,Other,proportion of national compared to prop pop,0.8618767906855764
2019-08-31,Aug19,Female,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.5342415869951408
2019-08-31,Aug19,Female,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.035149569491561
2019-08-31,Aug19,Female,Accommodation,Accommodation,proportion of national compared to prop pop,0.5362502988712289
2019-08-31,Aug19,Male,Health,Health,proportion of national compared to prop pop,0.6410826951272122
2019-08-31,Aug19,Male,Health,Medical issues,proportion of national compared to prop pop,0.7036251417802445
2019-08-31,Aug19,Male,Health,Mental health issues,proportion of national compared to prop pop,0.5204427742416418
2019-08-31,Aug19,Male,Health,Problematic alcohol use,proportion of national compared to prop pop,0.8228220355075964
2019-08-31,Aug19,Male,Other,Other,proportion of national compared to prop pop,0.8115075797623047
2019-08-31,Aug19,Male,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3665275922140705
2019-08-31,Aug19,Male,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.2597689095357683
2019-08-31,Aug19,Male,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8366715759875782
2019-08-31,Aug19,Male,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.605061422067672
2019-08-31,Aug19,Male,Other,Itinerant,proportion of national compared to prop pop,0.7263463206292258
2019-08-31,Aug19,Male,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9390479256860658
2019-08-31,Aug19,Male,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.5905166763448914
2019-08-31,Aug19,Male,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8326841109873325
2019-08-31,Aug19,Male,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.73988506641134
2019-08-31,Aug19,Male,Not stated,Not stated,proportion of national compared to prop pop,0.15894280634329785
2019-08-31,Aug19,Male,Other,Other (not elsewhere classified),proportion of national compared to prop pop,1.024432245150806
2019-08-31,Aug19,Male,Total,Total clients,proportion of national compared to prop pop,0.6555962168147496
2019-09-30,Sep19,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.43267022767300256
2019-09-30,Sep19,Female,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.0785950982725645
2019-09-30,Sep19,Female,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.38702770817212345
2019-09-30,Sep19,Female,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8265355102835651
2019-09-30,Sep19,Female,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.8184167851076006
2019-09-30,Sep19,Female,Not stated,Not stated,proportion of national compared to prop pop,0.3495847931757839
2019-09-30,Sep19,Female,Other,Itinerant,proportion of national compared to prop pop,0.775060973322754
2019-09-30,Sep19,Female,Total,Total clients,proportion of national compared to prop pop,0.7194860105927281
2019-09-30,Sep19,Male,Accommodation,Accommodation,proportion of national compared to prop pop,0.4897426457512597
2019-09-30,Sep19,Male,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.4884180677062228
2019-09-30,Sep19,Male,Financial,Unemployment,proportion of national compared to prop pop,0.7744080608899729
2019-09-30,Sep19,Male,Financial,Financial,proportion of national compared to prop pop,0.6139283000737149
2019-09-30,Sep19,Male,Financial,Financial difficulties,proportion of national compared to prop pop,0.6131475223202534
2019-09-30,Sep19,Male,Financial,Housing affordability stress,proportion of national compared to prop pop,0.4854175141498256
2019-09-30,Sep19,Male,Financial,Employment difficulties,proportion of national compared to prop pop,0.5706903034533372
2019-09-30,Sep19,Male,Financial,Problematic gambling,proportion of national compared to prop pop,0.3166440896767069
2019-09-30,Sep19,Male,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7279324453526134
2019-09-30,Sep19,Male,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9548327132751173
2019-09-30,Sep19,Male,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.6958303657452186
2019-09-30,Sep19,Male,Interpersonal,Sexual abuse,proportion of national compared to prop pop,0.6122591443901515
2019-09-30,Sep19,Female,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.42689023667649534
2019-09-30,Sep19,Male,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6000254770644002
2019-09-30,Sep19,Female,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8737286152537616
2019-09-30,Sep19,Female,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.4708747310905165
2019-09-30,Sep19,Female,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.5885225602822435
2019-09-30,Sep19,Female,Accommodation,Inadequate or inappropriate dwelling conditions,proportion of national compared to prop pop,0.5691832480251764
2019-09-30,Sep19,Female,Accommodation,Previous accommodation ended,proportion of national compared to prop pop,0.6142769963206653
2019-09-30,Sep19,Female,Financial,Financial,proportion of national compared to prop pop,0.62399323352883
2019-09-30,Sep19,Female,Financial,Financial difficulties,proportion of national compared to prop pop,0.6208093287973675
2019-09-30,Sep19,Male,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.7543901756212986
2019-09-30,Sep19,Female,Financial,Housing affordability stress,proportion of national compared to prop pop,0.5573282421222037
2019-09-30,Sep19,Female,Financial,Employment difficulties,proportion of national compared to prop pop,0.5332249488710494
2019-09-30,Sep19,Female,Financial,Unemployment,proportion of national compared to prop pop,0.8066940519296101
2019-09-30,Sep19,Female,Financial,Problematic gambling,proportion of national compared to prop pop,0.26390673770544104
2019-09-30,Sep19,Female,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7935073326015317
2019-09-30,Sep19,Female,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.1572462118922502
2019-09-30,Sep19,Female,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,1.0230871405264674
2019-09-30,Sep19,Female,Interpersonal,Sexual abuse,proportion of national compared to prop pop,1.475747234049202
2019-09-30,Sep19,Female,Interpersonal,Family and domestic violence,proportion of national compared to prop pop,0.8326048197129294
2019-09-30,Sep19,Female,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.9259760174063053
2019-09-30,Sep19,Female,Health,Health,proportion of national compared to prop pop,0.7677876625988637
2019-09-30,Sep19,Female,Health,Mental health issues,proportion of national compared to prop pop,0.6139117964153337
2019-09-30,Sep19,Female,Accommodation,Accommodation,proportion of national compared to prop pop,0.5345945914295425
2019-09-30,Sep19,Female,Health,Medical issues,proportion of national compared to prop pop,0.7673888741603383
2019-09-30,Sep19,Female,Health,Problematic drug or substance use,proportion of national compared to prop pop,1.0698037590456102
2019-09-30,Sep19,Female,Health,Problematic alcohol use,proportion of national compared to prop pop,1.2744357017041235
2019-09-30,Sep19,Female,Other,Other,proportion of national compared to prop pop,0.8236727808465102
2019-09-30,Sep19,Female,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.8946688739304576
2019-09-30,Sep19,Male,Interpersonal,Non-family violence,proportion of national compared to prop pop,0.732608219904182
2019-09-30,Sep19,Male,Health,Mental health issues,proportion of national compared to prop pop,0.5042585661301927
2019-09-30,Sep19,Male,Health,Health,proportion of national compared to prop pop,0.619890037160356
2019-09-30,Sep19,Male,Health,Medical issues,proportion of national compared to prop pop,0.6654520887409271
2019-09-30,Sep19,Male,Health,Problematic drug or substance use,proportion of national compared to prop pop,0.7416795737628293
2019-09-30,Sep19,Male,Health,Problematic alcohol use,proportion of national compared to prop pop,0.8521946396018698
2019-09-30,Sep19,Male,Other,Other,proportion of national compared to prop pop,0.7579900180498675
2019-09-30,Sep19,Male,Other,Transition from custodial arrangements,proportion of national compared to prop pop,0.3778538412960549
2019-09-30,Sep19,Male,Other,Transition from foster care and child safety residential placements,proportion of national compared to prop pop,1.6023385820998637
2019-09-30,Sep19,Male,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.8839819967575864
2019-09-30,Sep19,Male,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.6164217102550565
2019-09-30,Sep19,Male,Other,Itinerant,proportion of national compared to prop pop,0.7882230458286389
2019-09-30,Sep19,Male,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,0.9150963850784065
2019-09-30,Sep19,Male,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.47429598829352226
2019-09-30,Sep19,Male,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.9445799200255404
2019-09-30,Sep19,Male,Not stated,Not stated,proportion of national compared to prop pop,0.15993209953162482
2019-09-30,Sep19,Male,Total,Total clients,proportion of national compared to prop pop,0.6346947171550215
2019-09-30,Sep19,Male,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.7383661505897078
2019-10-31,Oct19,Female,Total,Total clients,proportion of national compared to prop pop,0.725866354066017
2019-10-31,Oct19,Female,Not stated,Not stated,proportion of national compared to prop pop,0.3973181548327772
2019-10-31,Oct19,Female,Other,Other (not elsewhere classified),proportion of national compared to prop pop,0.877642819754007
2019-10-31,Oct19,Female,Other,Discrimination including racial discrimination,proportion of national compared to prop pop,0.42835721343483385
2019-10-31,Oct19,Female,Other,Disengagement with school or other education and training,proportion of national compared to prop pop,0.44444254347961026
2019-10-31,Oct19,Female,Other,Unable to return home due to environmental reasons,proportion of national compared to prop pop,1.1748891524462257
2019-10-31,Oct19,Female,Other,Itinerant,proportion of national compared to prop pop,0.882210105079677
2019-10-31,Oct19,Male,Accommodation,Accommodation,proportion of national compared to prop pop,0.5145624148526206
2019-10-31,Oct19,Female,Other,Lack of family and/or community support,proportion of national compared to prop pop,0.8455102351495715
2019-10-31,Oct19,Male,Accommodation,Housing crisis (e.g. eviction),proportion of national compared to prop pop,0.43323764056610314
2019-10-31,Oct19,Male,Financial,Unemployment,proportion of national compared to prop pop,0.7704915699467197
2019-10-31,Oct19,Male,Financial,Financial,proportion of national compared to prop pop,0.6313118885127323
2019-10-31,Oct19,Male,Financial,Financial difficulties,proportion of national compared to prop pop,0.6364368024605049
2019-10-31,Oct19,Male,Financial,Housing affordability stress,proportion of national compared to prop pop,0.4788762043300531
2019-10-31,Oct19,Male,Financial,Employment difficulties,proportion of national compared to prop pop,0.5028060677992467
2019-10-31,Oct19,Male,Financial,Problematic gambling,proportion of national compared to prop pop,0.3724734423302315
2019-10-31,Oct19,Male,Interpersonal,Interpersonal relationships,proportion of national compared to prop pop,0.7233899185504626
2019-10-31,Oct19,Male,Interpersonal,Time out from family/other situation,proportion of national compared to prop pop,0.9079740177886297
2019-10-31,Oct19,Male,Interpersonal,Relationship/family breakdown,proportion of national compared to prop pop,0.6994955799221797
2019-10-31,Oct19,Male,Interpersonal,Sexual abuse,proportion of national compared to prop pop,0.49865008268600103
2019-10-31,Oct19,Female,Other,Transition from other care arrangements,proportion of national compared to prop pop,0.9566868586812511
