DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2022-07-31,Jul22,Male,35 to 39,proportion of national,0.06203376521397723
2022-07-31,Jul22,Female,50 to 54,proportion of national,0.09137614678899082
2022-07-31,Jul22,Male,45 to 49,proportion of national,0.06681852695520121
2022-07-31,Jul22,Male,40 to 44,proportion of national,0.0570592538405267
2022-07-31,Jul22,Male,50 to 54,proportion of national,0.07105030891438659
2022-07-31,Jul22,Male,65+,proportion of national,0.08811188811188811
2022-07-31,Jul22,Male,60 to 64,proportion of national,0.0814299900695134
2022-07-31,Jul22,Male,55 to 59,proportion of national,0.06368221941992434
2022-07-31,Jul22,Male,5 to 9,proportion of national,0.07837917775805975
2022-08-31,Aug22,Male,65+,proportion of national,0.07526881720430108
2022-08-31,Aug22,Male,5 to 9,proportion of national,0.07586206896551724
2022-08-31,Aug22,Male,55 to 59,proportion of national,0.06413449564134496
2022-08-31,Aug22,Male,50 to 54,proportion of national,0.07315010570824525
2022-08-31,Aug22,Male,60 to 64,proportion of national,0.0799623706491063
2022-08-31,Aug22,Male,45 to 49,proportion of national,0.06634364517331345
2022-08-31,Aug22,Male,40 to 44,proportion of national,0.05711318795430945
2022-08-31,Aug22,Female,0 to 4,proportion of national,0.07885117493472585
2022-08-31,Aug22,Male,30 to 34,proportion of national,0.04909240924092409
2022-08-31,Aug22,Female,10 to 14,proportion of national,0.06972730410769762
2022-08-31,Aug22,Female,15 to 19,proportion of national,0.06708839687031797
2022-08-31,Aug22,Female,20 to 24,proportion of national,0.06777795250825601
2022-08-31,Aug22,Female,25 to 29,proportion of national,0.08078961798574301
2022-08-31,Aug22,Female,30 to 34,proportion of national,0.09004502251125562
2022-08-31,Aug22,Female,35 to 39,proportion of national,0.08977176669484362
2022-08-31,Aug22,Female,40 to 44,proportion of national,0.09257028112449799
2022-08-31,Aug22,Female,45 to 49,proportion of national,0.08610354223433242
2022-08-31,Aug22,Female,5 to 9,proportion of national,0.0818014705882353
2022-08-31,Aug22,Female,50 to 54,proportion of national,0.08821453775582216
2022-08-31,Aug22,Female,55 to 59,proportion of national,0.09133765468473777
2022-08-31,Aug22,Female,60 to 64,proportion of national,0.0738488271068636
2022-08-31,Aug22,Female,65+,proportion of national,0.08687727825030377
2022-08-31,Aug22,Male,0 to 4,proportion of national,0.07844092570036541
2022-08-31,Aug22,Male,10 to 14,proportion of national,0.07439678284182305
2022-08-31,Aug22,Male,15 to 19,proportion of national,0.05973079080201907
2022-08-31,Aug22,Male,20 to 24,proportion of national,0.05053547523427041
2022-08-31,Aug22,Male,25 to 29,proportion of national,0.047596382674916705
2022-08-31,Aug22,Male,35 to 39,proportion of national,0.05781010719754977
2022-09-30,Sep22,Female,0 to 4,proportion of national,0.07094418362023996
2022-09-30,Sep22,Male,25 to 29,proportion of national,0.0555019305019305
2022-09-30,Sep22,Male,20 to 24,proportion of national,0.05042016806722689
2022-09-30,Sep22,Male,15 to 19,proportion of national,0.061347926267281104
2022-09-30,Sep22,Male,10 to 14,proportion of national,0.07591973244147157
2022-09-30,Sep22,Male,0 to 4,proportion of national,0.07884615384615384
2022-09-30,Sep22,Female,65+,proportion of national,0.07628205128205129
2022-09-30,Sep22,Female,60 to 64,proportion of national,0.06753246753246753
2022-09-30,Sep22,Female,55 to 59,proportion of national,0.09205020920502092
2022-09-30,Sep22,Female,50 to 54,proportion of national,0.08458781362007169
2022-09-30,Sep22,Female,5 to 9,proportion of national,0.07834101382488479
2022-09-30,Sep22,Female,45 to 49,proportion of national,0.07728144697177308
2022-09-30,Sep22,Female,40 to 44,proportion of national,0.0866734486266531
2022-09-30,Sep22,Female,35 to 39,proportion of national,0.08749569410954185
2022-09-30,Sep22,Female,30 to 34,proportion of national,0.08765743073047859
2022-09-30,Sep22,Female,25 to 29,proportion of national,0.0828434974283615
2022-09-30,Sep22,Female,20 to 24,proportion of national,0.07253158633598503
2022-09-30,Sep22,Female,15 to 19,proportion of national,0.06509385224728775
2022-09-30,Sep22,Male,30 to 34,proportion of national,0.06026600166251039
2022-09-30,Sep22,Male,35 to 39,proportion of national,0.05893832943013271
2022-09-30,Sep22,Male,40 to 44,proportion of national,0.05707282913165266
2022-09-30,Sep22,Male,45 to 49,proportion of national,0.06925925925925926
2022-09-30,Sep22,Female,10 to 14,proportion of national,0.0678842177808408
2022-09-30,Sep22,Male,65+,proportion of national,0.07809397749834547
2022-09-30,Sep22,Male,60 to 64,proportion of national,0.07169811320754717
2022-09-30,Sep22,Male,55 to 59,proportion of national,0.07052896725440806
2022-09-30,Sep22,Male,50 to 54,proportion of national,0.07692307692307693
2022-09-30,Sep22,Male,5 to 9,proportion of national,0.07623568835520804
2022-10-31,Oct22,Female,10 to 14,proportion of national,0.06743476787529651
2022-10-31,Oct22,Male,50 to 54,proportion of national,0.08139534883720931
2022-10-31,Oct22,Male,55 to 59,proportion of national,0.06936067551266586
2022-10-31,Oct22,Male,60 to 64,proportion of national,0.06972301814708691
2022-10-31,Oct22,Male,65+,proportion of national,0.0802675585284281
2022-10-31,Oct22,Male,5 to 9,proportion of national,0.07498568975386377
2022-10-31,Oct22,Male,45 to 49,proportion of national,0.06970708194289951
2022-10-31,Oct22,Male,40 to 44,proportion of national,0.05903145987981619
2022-10-31,Oct22,Male,35 to 39,proportion of national,0.06409767264402899
2022-10-31,Oct22,Female,15 to 19,proportion of national,0.06423581530073266
2022-10-31,Oct22,Female,20 to 24,proportion of national,0.06906338694418164
2022-10-31,Oct22,Female,25 to 29,proportion of national,0.08365508365508366
2022-10-31,Oct22,Female,30 to 34,proportion of national,0.09194630872483221
2022-10-31,Oct22,Female,35 to 39,proportion of national,0.09296699498876793
2022-10-31,Oct22,Female,40 to 44,proportion of national,0.08757637474541752
2022-10-31,Oct22,Female,45 to 49,proportion of national,0.08413527632664283
2022-10-31,Oct22,Female,5 to 9,proportion of national,0.07692307692307693
2022-10-31,Oct22,Female,0 to 4,proportion of national,0.07641806722689076
2022-10-31,Oct22,Female,50 to 54,proportion of national,0.0892018779342723
2022-10-31,Oct22,Female,60 to 64,proportion of national,0.07982456140350877
2022-10-31,Oct22,Female,65+,proportion of national,0.08290488431876607
2022-10-31,Oct22,Male,0 to 4,proportion of national,0.07579819644162808
2022-10-31,Oct22,Male,10 to 14,proportion of national,0.07368775235531629
2022-10-31,Oct22,Male,15 to 19,proportion of national,0.05468527485046995
2022-10-31,Oct22,Male,20 to 24,proportion of national,0.05365371955233706
2022-10-31,Oct22,Male,25 to 29,proportion of national,0.06064880112834979
2022-10-31,Oct22,Male,30 to 34,proportion of national,0.059548254620123205
2022-10-31,Oct22,Female,55 to 59,proportion of national,0.09400705052878966
2022-11-30,Nov22,Female,50 to 54,proportion of national,0.09838998211091235
2022-11-30,Nov22,Male,25 to 29,proportion of national,0.06591928251121076
2022-11-30,Nov22,Male,20 to 24,proportion of national,0.04821664464993395
2022-11-30,Nov22,Male,10 to 14,proportion of national,0.07569721115537849
2022-11-30,Nov22,Male,0 to 4,proportion of national,0.072642206353115
2022-11-30,Nov22,Female,65+,proportion of national,0.08111455108359134
2022-11-30,Nov22,Female,60 to 64,proportion of national,0.07766990291262135
2022-11-30,Nov22,Female,55 to 59,proportion of national,0.09901563404748118
2022-11-30,Nov22,Female,5 to 9,proportion of national,0.0796728264162375
2022-11-30,Nov22,Female,45 to 49,proportion of national,0.0893732970027248
2022-11-30,Nov22,Female,40 to 44,proportion of national,0.0930888575458392
2022-11-30,Nov22,Female,35 to 39,proportion of national,0.09723910401111303
2022-11-30,Nov22,Female,30 to 34,proportion of national,0.09022806725486932
2022-11-30,Nov22,Female,25 to 29,proportion of national,0.08385093167701864
2022-11-30,Nov22,Female,20 to 24,proportion of national,0.06706175920149719
2022-11-30,Nov22,Female,15 to 19,proportion of national,0.05978719810842763
2022-11-30,Nov22,Female,10 to 14,proportion of national,0.06872964169381107
2022-11-30,Nov22,Female,0 to 4,proportion of national,0.07782101167315175
2022-11-30,Nov22,Male,30 to 34,proportion of national,0.060816326530612246
2022-11-30,Nov22,Male,35 to 39,proportion of national,0.0691449814126394
2022-11-30,Nov22,Male,15 to 19,proportion of national,0.051230681167716084
2022-11-30,Nov22,Male,45 to 49,proportion of national,0.07719799857040743
2022-11-30,Nov22,Male,40 to 44,proportion of national,0.06252170892671066
2022-11-30,Nov22,Male,50 to 54,proportion of national,0.07954062101233518
2022-11-30,Nov22,Male,55 to 59,proportion of national,0.07747747747747748
2022-11-30,Nov22,Male,60 to 64,proportion of national,0.08277830637488107
2022-11-30,Nov22,Male,5 to 9,proportion of national,0.07166853303471445
2022-11-30,Nov22,Male,65+,proportion of national,0.07536041939711664
2022-12-31,Dec22,Male,5 to 9,proportion of national,0.07106455266138165
2022-12-31,Dec22,Male,50 to 54,proportion of national,0.0794351279788173
2022-12-31,Dec22,Male,55 to 59,proportion of national,0.06703567035670356
2022-12-31,Dec22,Male,60 to 64,proportion of national,0.06983805668016195
2022-12-31,Dec22,Male,65+,proportion of national,0.07157057654075547
2022-12-31,Dec22,Male,45 to 49,proportion of national,0.07132188200149366
2022-12-31,Dec22,Male,40 to 44,proportion of national,0.0592057761732852
2022-12-31,Dec22,Female,50 to 54,proportion of national,0.10011082379017362
2022-12-31,Dec22,Male,30 to 34,proportion of national,0.055848724714160074
2022-12-31,Dec22,Male,35 to 39,proportion of national,0.05951448707909162
2022-12-31,Dec22,Female,0 to 4,proportion of national,0.08090787716955941
2022-12-31,Dec22,Female,10 to 14,proportion of national,0.07292370020256583
2022-12-31,Dec22,Female,15 to 19,proportion of national,0.06320621468926553
2022-12-31,Dec22,Female,20 to 24,proportion of national,0.07081686429512517
2022-12-31,Dec22,Female,25 to 29,proportion of national,0.08410683841636674
2022-12-31,Dec22,Female,35 to 39,proportion of national,0.1007502679528403
2022-12-31,Dec22,Female,40 to 44,proportion of national,0.09336099585062241
2022-12-31,Dec22,Female,45 to 49,proportion of national,0.08716502115655854
2022-12-31,Dec22,Female,30 to 34,proportion of national,0.09011373578302712
2022-12-31,Dec22,Male,20 to 24,proportion of national,0.04937413073713491
2022-12-31,Dec22,Female,55 to 59,proportion of national,0.10206561360874848
2022-12-31,Dec22,Female,60 to 64,proportion of national,0.08260869565217391
2022-12-31,Dec22,Female,65+,proportion of national,0.08370044052863436
2022-12-31,Dec22,Male,0 to 4,proportion of national,0.07626478731437202
2022-12-31,Dec22,Male,10 to 14,proportion of national,0.06724436741767764
2022-12-31,Dec22,Male,15 to 19,proportion of national,0.05247727939020815
2022-12-31,Dec22,Female,5 to 9,proportion of national,0.07987616099071207
2022-12-31,Dec22,Male,25 to 29,proportion of national,0.0500485908649174
2023-01-31,Jan23,Female,60 to 64,proportion of national,0.07092819614711034
2023-01-31,Jan23,Female,65+,proportion of national,0.09541284403669725
2023-01-31,Jan23,Male,0 to 4,proportion of national,0.08079306071871127
2023-01-31,Jan23,Male,25 to 29,proportion of national,0.055789967182372245
2023-01-31,Jan23,Male,15 to 19,proportion of national,0.051862891207153504
2023-01-31,Jan23,Male,20 to 24,proportion of national,0.043025210084033615
2023-01-31,Jan23,Female,55 to 59,proportion of national,0.09822485207100591
2023-01-31,Jan23,Male,10 to 14,proportion of national,0.06247877758913412
2023-01-31,Jan23,Female,50 to 54,proportion of national,0.1056998556998557
2023-01-31,Jan23,Female,0 to 4,proportion of national,0.08022093634928985
2023-01-31,Jan23,Female,45 to 49,proportion of national,0.08799114554510237
2023-01-31,Jan23,Female,40 to 44,proportion of national,0.09235474006116208
2023-01-31,Jan23,Female,35 to 39,proportion of national,0.09516214779372674
2023-01-31,Jan23,Female,30 to 34,proportion of national,0.09029192124915139
2023-01-31,Jan23,Female,25 to 29,proportion of national,0.08096564531104922
2023-01-31,Jan23,Female,20 to 24,proportion of national,0.07491702228544334
2023-01-31,Jan23,Female,15 to 19,proportion of national,0.0580861581920904
2023-01-31,Jan23,Female,10 to 14,proportion of national,0.06016042780748663
2023-01-31,Jan23,Male,30 to 34,proportion of national,0.05122777307366638
2023-01-31,Jan23,Female,5 to 9,proportion of national,0.07907542579075426
2023-01-31,Jan23,Male,35 to 39,proportion of national,0.05943251533742331
2023-01-31,Jan23,Male,45 to 49,proportion of national,0.0692079940784604
2023-01-31,Jan23,Male,40 to 44,proportion of national,0.06034788782392616
2023-01-31,Jan23,Male,65+,proportion of national,0.08161953727506427
2023-01-31,Jan23,Male,60 to 64,proportion of national,0.07907425265188042
2023-01-31,Jan23,Male,55 to 59,proportion of national,0.06814106395696354
2023-01-31,Jan23,Male,50 to 54,proportion of national,0.07522311942201446
2023-01-31,Jan23,Male,5 to 9,proportion of national,0.06535947712418301
2023-02-28,Feb23,Female,60 to 64,proportion of national,0.08203445447087777
2023-02-28,Feb23,Female,65+,proportion of national,0.08630054315027158
2023-02-28,Feb23,Male,0 to 4,proportion of national,0.08054493307839389
2023-02-28,Feb23,Male,25 to 29,proportion of national,0.0648320895522388
2023-02-28,Feb23,Male,15 to 19,proportion of national,0.05419136325148179
2023-02-28,Feb23,Male,20 to 24,proportion of national,0.04374158815612382
2023-02-28,Feb23,Female,55 to 59,proportion of national,0.1017724413950829
2023-02-28,Feb23,Male,10 to 14,proportion of national,0.06487549148099607
2023-02-28,Feb23,Female,50 to 54,proportion of national,0.0996415770609319
2023-02-28,Feb23,Female,30 to 34,proportion of national,0.09444809461235217
2023-02-28,Feb23,Female,45 to 49,proportion of national,0.09350237717908082
2023-02-28,Feb23,Female,40 to 44,proportion of national,0.0905811623246493
2023-02-28,Feb23,Female,35 to 39,proportion of national,0.09483199727102166
2023-02-28,Feb23,Female,25 to 29,proportion of national,0.08175760849990996
2023-02-28,Feb23,Female,20 to 24,proportion of national,0.07407407407407407
2023-02-28,Feb23,Female,15 to 19,proportion of national,0.0643732970027248
2023-02-28,Feb23,Female,10 to 14,proportion of national,0.06577266922094509
2023-02-28,Feb23,Female,0 to 4,proportion of national,0.08507386653082018
2023-02-28,Feb23,Male,30 to 34,proportion of national,0.05161561057490558
2023-02-28,Feb23,Female,5 to 9,proportion of national,0.0784313725490196
2023-02-28,Feb23,Male,35 to 39,proportion of national,0.06252339947585174
2023-02-28,Feb23,Male,40 to 44,proportion of national,0.059732958538299366
2023-02-28,Feb23,Male,45 to 49,proportion of national,0.07203861864092091
2023-02-28,Feb23,Male,65+,proportion of national,0.07832080200501253
2023-02-28,Feb23,Male,60 to 64,proportion of national,0.07678244972577697
2023-02-28,Feb23,Male,55 to 59,proportion of national,0.0752498530276308
2023-02-28,Feb23,Male,50 to 54,proportion of national,0.08525535420098847
2023-02-28,Feb23,Male,5 to 9,proportion of national,0.07127882599580712
2023-03-31,Mar23,Female,60 to 64,proportion of national,0.07926341072858287
2023-03-31,Mar23,Female,65+,proportion of national,0.08527572484366117
2023-03-31,Mar23,Male,0 to 4,proportion of national,0.07886585656421254
2023-03-31,Mar23,Male,25 to 29,proportion of national,0.06663623916020082
2023-03-31,Mar23,Male,15 to 19,proportion of national,0.053477417567193125
2023-03-31,Mar23,Male,20 to 24,proportion of national,0.04878048780487805
2023-03-31,Mar23,Female,55 to 59,proportion of national,0.1005464480874317
2023-03-31,Mar23,Male,10 to 14,proportion of national,0.0682626981559366
2023-03-31,Mar23,Female,50 to 54,proportion of national,0.09709066305818674
2023-03-31,Mar23,Female,30 to 34,proportion of national,0.09910054609701253
2023-03-31,Mar23,Female,45 to 49,proportion of national,0.09679897567221511
2023-03-31,Mar23,Female,40 to 44,proportion of national,0.09619905956112852
2023-03-31,Mar23,Female,35 to 39,proportion of national,0.09300411522633745
2023-03-31,Mar23,Female,25 to 29,proportion of national,0.08551483420593368
2023-03-31,Mar23,Female,20 to 24,proportion of national,0.06978824932895913
2023-03-31,Mar23,Female,15 to 19,proportion of national,0.06413185378590078
2023-03-31,Mar23,Female,10 to 14,proportion of national,0.07292993630573248
2023-03-31,Mar23,Female,0 to 4,proportion of national,0.08836973082783138
2023-03-31,Mar23,Male,30 to 34,proportion of national,0.05425400739827373
2023-03-31,Mar23,Female,5 to 9,proportion of national,0.0790845886442642
2023-03-31,Mar23,Male,35 to 39,proportion of national,0.0639597556593604
2023-03-31,Mar23,Male,45 to 49,proportion of national,0.0737073707370737
2023-03-31,Mar23,Male,40 to 44,proportion of national,0.06802721088435375
2023-03-31,Mar23,Male,65+,proportion of national,0.07971014492753623
2023-03-31,Mar23,Male,60 to 64,proportion of national,0.06753006475485661
2023-03-31,Mar23,Male,55 to 59,proportion of national,0.07396788990825688
2023-03-31,Mar23,Male,50 to 54,proportion of national,0.08169014084507042
2023-03-31,Mar23,Male,5 to 9,proportion of national,0.07525773195876288
2023-04-30,Apr23,Male,65+,proportion of national,0.07082521117608837
2023-04-30,Apr23,Male,5 to 9,proportion of national,0.06773667029379761
2023-04-30,Apr23,Male,55 to 59,proportion of national,0.07407407407407407
2023-04-30,Apr23,Male,50 to 54,proportion of national,0.08234797297297297
2023-04-30,Apr23,Male,60 to 64,proportion of national,0.07707129094412331
2023-04-30,Apr23,Male,45 to 49,proportion of national,0.06957866254348666
2023-04-30,Apr23,Male,40 to 44,proportion of national,0.06422995031937544
2023-04-30,Apr23,Male,15 to 19,proportion of national,0.05120744835612453
2023-04-30,Apr23,Male,30 to 34,proportion of national,0.05632543585158695
2023-04-30,Apr23,Female,0 to 4,proportion of national,0.08291390728476822
2023-04-30,Apr23,Female,10 to 14,proportion of national,0.07092198581560284
2023-04-30,Apr23,Female,15 to 19,proportion of national,0.06723842195540308
2023-04-30,Apr23,Female,20 to 24,proportion of national,0.06972361809045226
2023-04-30,Apr23,Female,25 to 29,proportion of national,0.07985983032091479
2023-04-30,Apr23,Female,30 to 34,proportion of national,0.09377708441671
2023-04-30,Apr23,Female,35 to 39,proportion of national,0.09803574588568395
2023-04-30,Apr23,Female,40 to 44,proportion of national,0.09944976564092113
2023-04-30,Apr23,Female,45 to 49,proportion of national,0.09975470155355683
2023-04-30,Apr23,Female,5 to 9,proportion of national,0.07512874886398062
2023-04-30,Apr23,Female,50 to 54,proportion of national,0.10115190784737221
2023-04-30,Apr23,Female,55 to 59,proportion of national,0.10326409495548962
2023-04-30,Apr23,Female,60 to 64,proportion of national,0.08706677937447169
2023-04-30,Apr23,Female,65+,proportion of national,0.08323353293413174
2023-04-30,Apr23,Male,0 to 4,proportion of national,0.07921784908498371
2023-04-30,Apr23,Male,10 to 14,proportion of national,0.07290946786454734
2023-04-30,Apr23,Male,20 to 24,proportion of national,0.046527540198426275
2023-04-30,Apr23,Male,25 to 29,proportion of national,0.06610754810064134
2023-04-30,Apr23,Male,35 to 39,proportion of national,0.05983889528193326
2023-05-31,May23,Female,50 to 54,proportion of national,0.10284167794316644
2023-05-31,May23,Male,25 to 29,proportion of national,0.06684856753069578
2023-05-31,May23,Male,20 to 24,proportion of national,0.048559404337973455
2023-05-31,May23,Male,15 to 19,proportion of national,0.04907306434023991
2023-05-31,May23,Male,10 to 14,proportion of national,0.06969205834683954
2023-05-31,May23,Male,0 to 4,proportion of national,0.07712387280493593
2023-05-31,May23,Female,65+,proportion of national,0.08342792281498297
2023-05-31,May23,Female,60 to 64,proportion of national,0.08068269976726145
2023-05-31,May23,Female,5 to 9,proportion of national,0.07978421351504827
2023-05-31,May23,Male,30 to 34,proportion of national,0.058192323565827486
2023-05-31,May23,Female,45 to 49,proportion of national,0.09994780793319416
2023-05-31,May23,Female,35 to 39,proportion of national,0.09458567183889072
2023-05-31,May23,Female,30 to 34,proportion of national,0.0942603071948262
2023-05-31,May23,Female,25 to 29,proportion of national,0.08016499282639886
2023-05-31,May23,Female,20 to 24,proportion of national,0.06863796537459782
2023-05-31,May23,Female,15 to 19,proportion of national,0.06604847893281275
2023-05-31,May23,Female,10 to 14,proportion of national,0.07204062202475404
2023-05-31,May23,Female,0 to 4,proportion of national,0.07847133757961783
2023-05-31,May23,Female,40 to 44,proportion of national,0.09492947007243614
2023-05-31,May23,Male,35 to 39,proportion of national,0.06562847608453838
2023-05-31,May23,Female,55 to 59,proportion of national,0.10941906373378454
2023-05-31,May23,Male,45 to 49,proportion of national,0.07415485278080698
2023-05-31,May23,Male,40 to 44,proportion of national,0.06814422758848826
2023-05-31,May23,Male,5 to 9,proportion of national,0.06553524804177546
2023-05-31,May23,Male,55 to 59,proportion of national,0.0752262443438914
2023-05-31,May23,Male,60 to 64,proportion of national,0.07834507042253522
2023-05-31,May23,Male,50 to 54,proportion of national,0.08359375
2023-05-31,May23,Male,65+,proportion of national,0.08482676224611709
2023-06-30,Jun23,Female,60 to 64,proportion of national,0.07976973684210527
2023-06-30,Jun23,Male,30 to 34,proportion of national,0.05258657545959812
2023-06-30,Jun23,Male,25 to 29,proportion of national,0.06694176983035305
2023-06-30,Jun23,Male,20 to 24,proportion of national,0.05061197485941118
2023-06-30,Jun23,Male,15 to 19,proportion of national,0.050790067720090294
2023-06-30,Jun23,Male,10 to 14,proportion of national,0.07654563297350343
2023-06-30,Jun23,Male,0 to 4,proportion of national,0.07779383429672447
2023-06-30,Jun23,Female,65+,proportion of national,0.08551881413911061
2023-06-30,Jun23,Female,55 to 59,proportion of national,0.11695579182988249
2023-06-30,Jun23,Female,15 to 19,proportion of national,0.06406591558769127
2023-06-30,Jun23,Female,5 to 9,proportion of national,0.08736751647092524
2023-06-30,Jun23,Female,45 to 49,proportion of national,0.10156873172028716
2023-06-30,Jun23,Female,40 to 44,proportion of national,0.09452928668084284
2023-06-30,Jun23,Female,35 to 39,proportion of national,0.09760216143194866
2023-06-30,Jun23,Female,30 to 34,proportion of national,0.09429321088881601
2023-06-30,Jun23,Female,25 to 29,proportion of national,0.08334859864444037
2023-06-30,Jun23,Female,20 to 24,proportion of national,0.071671826625387
2023-06-30,Jun23,Male,35 to 39,proportion of national,0.0713224368499257
2023-06-30,Jun23,Female,50 to 54,proportion of national,0.10578568983224923
2023-06-30,Jun23,Male,40 to 44,proportion of national,0.07133243606998654
2023-06-30,Jun23,Male,5 to 9,proportion of national,0.07392894461859979
2023-06-30,Jun23,Female,0 to 4,proportion of national,0.07692307692307693
2023-06-30,Jun23,Male,65+,proportion of national,0.07104154124021674
2023-06-30,Jun23,Male,60 to 64,proportion of national,0.07487091222030981
2023-06-30,Jun23,Male,55 to 59,proportion of national,0.07344008834897847
2023-06-30,Jun23,Male,50 to 54,proportion of national,0.09439178515007898
2023-06-30,Jun23,Male,45 to 49,proportion of national,0.07749077490774908
2023-06-30,Jun23,Female,10 to 14,proportion of national,0.07682539682539682
2017-07-31,Jul17,Male,45 to 49,proportion of national per 10k,0.6515886365417299
2017-07-31,Jul17,Male,5 to 9,proportion of national per 10k,0.6659215552617214
2017-07-31,Jul17,Male,50 to 54,proportion of national per 10k,0.6993174359325486
2017-07-31,Jul17,Male,55 to 59,proportion of national per 10k,0.602062278624498
2017-07-31,Jul17,Male,60 to 64,proportion of national per 10k,0.666635437947415
2017-07-31,Jul17,Male,65+,proportion of national per 10k,0.7993014537411554
2017-07-31,Jul17,Male,40 to 44,proportion of national per 10k,0.6048279941200796
2017-07-31,Jul17,Male,35 to 39,proportion of national per 10k,0.5709459715770561
2017-07-31,Jul17,Male,30 to 34,proportion of national per 10k,0.6215288162251088
2017-07-31,Jul17,Male,25 to 29,proportion of national per 10k,0.6127051085278421
2017-07-31,Jul17,Female,0 to 4,proportion of national per 10k,0.6398009989311628
2017-07-31,Jul17,Female,10 to 14,proportion of national per 10k,0.6774687997636905
2017-07-31,Jul17,Female,15 to 19,proportion of national per 10k,0.6198310692025825
2017-07-31,Jul17,Female,20 to 24,proportion of national per 10k,0.6648892711091193
2017-07-31,Jul17,Female,25 to 29,proportion of national per 10k,0.7288105426803211
2017-07-31,Jul17,Female,30 to 34,proportion of national per 10k,0.7382860409091623
2017-07-31,Jul17,Female,35 to 39,proportion of national per 10k,0.7644603597015643
2017-07-31,Jul17,Female,40 to 44,proportion of national per 10k,0.7939975146741445
2017-07-31,Jul17,Female,45 to 49,proportion of national per 10k,0.7493796223054954
2017-07-31,Jul17,Female,50 to 54,proportion of national per 10k,0.7377064367281648
2017-07-31,Jul17,Female,55 to 59,proportion of national per 10k,0.7281994022928374
2017-07-31,Jul17,Female,60 to 64,proportion of national per 10k,0.7365582387199306
2017-07-31,Jul17,Female,65+,proportion of national per 10k,0.7253111769864913
2017-07-31,Jul17,Male,0 to 4,proportion of national per 10k,0.7098542142919237
2017-07-31,Jul17,Male,10 to 14,proportion of national per 10k,0.5938380120177974
2017-07-31,Jul17,Male,15 to 19,proportion of national per 10k,0.5799815934976639
2017-07-31,Jul17,Male,20 to 24,proportion of national per 10k,0.5620354812557646
2017-07-31,Jul17,Female,5 to 9,proportion of national per 10k,0.7230404170818501
2017-08-31,Aug17,Female,10 to 14,proportion of national per 10k,0.6884613304357219
2017-08-31,Aug17,Female,0 to 4,proportion of national per 10k,0.7024525523776245
2017-08-31,Aug17,Male,30 to 34,proportion of national per 10k,0.589097498373962
2017-08-31,Aug17,Male,25 to 29,proportion of national per 10k,0.5597686697340205
2017-08-31,Aug17,Male,20 to 24,proportion of national per 10k,0.5235114992823738
2017-08-31,Aug17,Male,15 to 19,proportion of national per 10k,0.5595536140914292
2017-08-31,Aug17,Male,10 to 14,proportion of national per 10k,0.5695951341414374
2017-08-31,Aug17,Male,0 to 4,proportion of national per 10k,0.6600346172740628
2017-08-31,Aug17,Female,65+,proportion of national per 10k,0.6688980854430976
2017-08-31,Aug17,Male,35 to 39,proportion of national per 10k,0.5704925184042688
2017-08-31,Aug17,Female,55 to 59,proportion of national per 10k,0.6662783759685537
2017-08-31,Aug17,Female,5 to 9,proportion of national per 10k,0.6696693234063519
2017-08-31,Aug17,Female,45 to 49,proportion of national per 10k,0.7537024224341647
2017-08-31,Aug17,Female,40 to 44,proportion of national per 10k,0.7975199247862906
2017-08-31,Aug17,Female,35 to 39,proportion of national per 10k,0.7797865367444398
2017-08-31,Aug17,Female,30 to 34,proportion of national per 10k,0.7237220299989913
2017-08-31,Aug17,Female,25 to 29,proportion of national per 10k,0.7832867847889926
2017-08-31,Aug17,Female,20 to 24,proportion of national per 10k,0.6591019243666438
2017-08-31,Aug17,Female,15 to 19,proportion of national per 10k,0.5982347419169516
2017-08-31,Aug17,Female,50 to 54,proportion of national per 10k,0.728470258754582
2017-08-31,Aug17,Male,40 to 44,proportion of national per 10k,0.6483624392513877
2017-08-31,Aug17,Female,60 to 64,proportion of national per 10k,0.5629912853373633
2017-08-31,Aug17,Male,5 to 9,proportion of national per 10k,0.6339084494328673
2017-08-31,Aug17,Male,45 to 49,proportion of national per 10k,0.6474559390583786
2017-08-31,Aug17,Male,50 to 54,proportion of national per 10k,0.6554655116446503
2017-08-31,Aug17,Male,60 to 64,proportion of national per 10k,0.6259676882103171
2017-08-31,Aug17,Male,65+,proportion of national per 10k,0.7755901187497909
2017-08-31,Aug17,Male,55 to 59,proportion of national per 10k,0.7498838162481163
2017-09-30,Sep17,Male,50 to 54,proportion of national per 10k,0.6454434282404744
2017-09-30,Sep17,Male,55 to 59,proportion of national per 10k,0.6618316992641274
2017-09-30,Sep17,Male,60 to 64,proportion of national per 10k,0.5525244435134586
2017-09-30,Sep17,Male,65+,proportion of national per 10k,0.7383962167638134
2017-09-30,Sep17,Male,5 to 9,proportion of national per 10k,0.6384187616533799
2017-09-30,Sep17,Male,45 to 49,proportion of national per 10k,0.7126621637871421
2017-09-30,Sep17,Female,0 to 4,proportion of national per 10k,0.6307293609651063
2017-09-30,Sep17,Male,35 to 39,proportion of national per 10k,0.6898248716958735
2017-09-30,Sep17,Female,10 to 14,proportion of national per 10k,0.5852658186051899
2017-09-30,Sep17,Female,15 to 19,proportion of national per 10k,0.6361882679327256
2017-09-30,Sep17,Female,20 to 24,proportion of national per 10k,0.65565563103235
