SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
506021120,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,7,37,395,1611,769,135,33,93,3076,0,31,187,510,36,0,0,27,798,18,102,291,635,82,3,0,79,1204,21,134,472,1143,114,4,0,105,2001,0,82,80,17,0,0,0,8,186,10,126,169,21,0,0,0,24,344,0,413,424,80,5,0,0,74,997,0,73,414,114,22,0,3,27,658,0,0,0,0,0,0,0,0,0,8,698,1078,233,25,0,6,136,2186,0,0,0,0,0,0,0,6,12,0,4,0,5,0,0,0,10,19,30,875,1955,2989,916,144,36,350,7290
506021309,3,31,247,1410,702,87,23,161,2659,0,21,61,190,42,4,0,25,341,0,55,181,73,34,0,0,22,367,0,80,240,269,73,4,0,47,707,0,19,62,0,0,0,0,45,124,0,12,40,0,0,0,0,10,64,0,12,18,3,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,44,119,7,0,0,0,50,224,0,5,0,0,0,0,0,12,14,0,0,0,0,0,0,0,3,12,5,148,612,1686,777,89,23,279,3614
506021310,0,17,157,1126,629,87,15,85,2117,0,10,159,278,38,0,0,38,529,0,19,92,63,6,0,0,13,200,0,30,253,337,49,0,0,55,728,0,15,44,4,0,0,0,3,63,0,3,13,0,0,0,0,0,22,0,7,34,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,32,90,4,0,0,0,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,78,506,1466,684,87,15,141,2979
506021311,4,83,271,1023,612,69,10,90,2155,0,100,194,257,25,0,0,40,624,0,37,84,217,93,3,0,20,461,0,143,283,470,124,3,0,64,1087,0,63,145,34,0,0,0,19,258,3,135,298,62,0,0,0,24,525,0,140,167,21,0,0,0,14,345,0,218,328,152,0,0,0,32,730,0,0,0,0,0,0,0,0,4,0,550,936,270,3,0,0,95,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,779,1491,1762,745,71,10,245,5110
506031124,8,122,580,2170,1569,350,126,229,5156,24,161,368,869,214,41,51,159,1894,3,58,66,127,64,27,53,38,428,24,219,432,995,275,71,102,194,2321,5,144,164,22,0,0,0,34,368,0,34,36,25,0,0,0,9,100,12,36,55,0,0,0,0,8,114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,19,214,255,48,4,0,0,54,592,0,0,0,3,0,0,0,4,8,0,6,0,3,4,0,0,9,19,53,558,1271,3218,1854,424,231,488,8106
506031125,0,11,21,318,2342,385,77,50,3207,0,0,0,11,20,0,0,0,30,0,0,0,7,4,4,0,0,10,0,0,0,17,23,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,339,2363,389,77,53,3252
506031126,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,10
506031127,3,49,257,2244,1848,238,44,261,4943,4,59,315,1078,118,5,0,112,1687,0,37,89,111,19,0,0,21,276,5,94,404,1184,134,8,0,135,1958,0,42,150,86,0,0,0,33,319,0,3,12,15,0,0,0,8,44,0,18,106,0,0,0,0,27,154,0,41,61,0,0,0,0,13,111,0,3,4,0,0,0,0,0,8,0,112,339,106,0,0,0,82,640,4,12,15,3,0,0,0,16,50,0,7,13,6,5,0,0,0,30,15,275,1026,3540,1986,248,47,492,7627
506031128,0,15,112,2356,1840,233,55,112,4715,0,25,218,354,33,0,0,35,665,0,0,14,18,0,0,0,0,30,0,26,228,369,35,0,0,35,698,0,4,22,89,10,0,0,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,14,0,8,21,90,17,0,0,6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,363,2816,1888,234,55,154,5555
506031129,0,12,144,1476,1991,426,88,70,4217,0,8,274,348,57,3,4,30,728,0,0,4,11,23,6,0,0,41,0,8,277,360,78,8,4,30,765,0,12,15,13,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,70,20,8,0,0,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,39,494,1862,2077,435,92,108,5109
506031130,4,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,5,18
506031131,3,27,58,1512,3259,558,107,93,5616,0,24,14,160,34,0,0,4,225,0,0,0,15,21,0,0,0,43,0,24,15,175,53,0,0,4,271,0,22,69,231,11,0,0,8,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,13,0,25,73,231,8,3,3,11,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,75,152,1916,3322,560,116,109,6249
506041132,11,38,258,3106,2324,251,65,341,6392,4,58,125,312,36,3,0,52,595,0,21,96,100,7,0,0,17,243,4,85,221,416,46,3,0,75,838,0,0,16,5,0,0,0,0,23,0,32,104,13,0,0,0,7,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,14,0,45,123,19,4,0,0,9,198,0,0,0,5,6,0,0,4,12,0,0,3,7,3,0,0,0,17,12,162,602,3543,2377,262,66,436,7458
506041133,3,10,64,1243,4753,508,62,158,6810,0,5,87,306,30,0,0,21,451,0,0,15,6,0,0,0,4,25,0,7,106,312,29,0,0,18,479,0,12,34,20,8,0,0,0,70,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,43,21,8,0,0,0,82,0,0,0,5,0,0,0,0,10,0,0,0,4,0,0,0,0,4,4,29,212,1579,4789,508,65,187,7382
506041134,7,48,386,3429,2162,228,56,366,6688,3,151,308,633,27,0,6,92,1219,0,6,49,37,0,0,0,14,103,3,157,352,672,29,3,6,101,1324,0,39,84,103,0,0,5,24,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,9,0,37,92,103,0,0,5,24,259,0,3,4,4,0,0,0,19,37,0,0,0,0,0,0,0,3,6,12,249,845,4199,2197,233,57,512,8315
506041135,4,21,109,1726,4356,398,59,223,6894,0,0,7,77,9,0,0,6,104,0,0,0,12,4,0,0,0,16,0,0,7,96,12,0,0,6,123,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,10,0,0,0,0,3,15,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,21,123,1824,4366,400,59,232,7033
506041136,4,18,191,2114,1705,226,56,266,4579,0,16,159,234,12,3,0,32,461,0,4,52,24,0,0,0,4,85,0,29,210,256,12,3,0,35,550,0,16,38,78,8,0,0,9,145,0,16,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,16,0,27,59,83,6,0,0,9,188,21,92,10,6,12,4,4,37,186,4,0,3,6,5,0,0,4,17,31,166,472,2466,1736,229,59,348,5517
506041137,9,25,171,3013,3796,522,56,287,7878,0,22,233,317,21,0,0,39,630,0,0,38,4,0,0,0,0,48,0,22,274,324,21,0,0,39,674,0,0,22,0,0,0,0,0,21,0,8,29,27,0,0,0,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,10,0,8,61,26,0,0,5,12,112,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,10,56,503,3360,3817,521,60,340,8664
506051138,5,26,157,2433,3316,373,62,272,6639,3,56,141,211,9,0,0,33,463,0,12,0,14,0,0,0,4,22,3,64,141,230,9,0,0,33,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,9,0,9,0,0,3,0,0,0,9,9,22,76,9,0,0,0,70,199,0,0,0,0,0,0,0,0,7,21,125,376,2668,3333,377,62,382,7336
506051139,5,30,249,1766,2041,233,35,169,4521,0,0,18,109,19,0,0,11,154,0,0,5,0,4,0,0,0,16,0,0,30,108,23,0,0,7,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,5,37,279,1877,2065,234,35,180,4702
506051140,4,40,291,1786,2489,611,127,117,5474,0,38,112,124,4,4,0,17,295,0,0,23,16,0,0,0,0,45,0,40,138,138,6,4,0,15,331,0,0,34,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,4,18,0,7,35,3,7,0,0,7,54,3,7,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,3,10,90,463,1934,2500,615,127,140,5879
506051141,5,23,156,1175,1763,497,113,91,3824,0,44,44,7,0,0,0,8,106,0,0,0,0,0,0,0,0,0,0,44,46,7,0,0,0,8,108,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,14,0,3,10,3,0,0,4,4,27,0,0,3,13,11,11,3,0,43,0,0,3,0,3,0,0,0,13,6,74,220,1202,1784,505,121,100,4012
506061142,0,7,92,1494,4272,397,75,222,6562,0,7,13,45,3,0,0,6,77,0,0,0,0,0,0,0,0,0,0,7,13,45,3,0,0,6,77,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,120,1544,4277,397,75,230,6663
506061143,4,14,83,446,1292,294,99,103,2334,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,4,13,0,4,7,0,0,0,0,4,15,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,5,4,18,97,450,1296,291,99,108,2361
506061144,8,29,108,363,658,126,36,90,1413,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,48,36,0,3,0,15,127,0,3,0,6,9,0,0,0,16,8,41,162,406,664,131,36,106,1553
506071145,0,19,199,913,833,150,29,73,2220,4,54,1104,655,55,0,0,86,1955,0,16,323,971,185,15,4,44,1553,4,66,1426,1626,241,17,4,125,3507,0,47,359,138,32,3,7,38,620,0,79,183,27,0,0,0,12,296,0,23,38,25,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,582,191,32,3,7,54,1011,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,5,231,2211,2728,1101,173,35,254,6746
506071146,0,13,184,1095,1571,379,89,92,3419,0,64,151,135,56,7,0,35,452,0,8,0,69,26,4,4,3,122,0,73,151,206,88,12,9,40,577,0,13,8,0,0,0,0,9,25,0,0,58,12,0,0,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,63,13,0,0,0,7,101,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,9,0,110,403,1316,1659,386,96,143,4110
506071147,0,33,430,1233,1200,313,34,74,3320,0,15,186,215,13,3,0,20,453,4,172,628,926,96,12,0,81,1930,4,190,814,1141,117,18,4,104,2384,0,75,173,43,0,0,0,27,328,0,136,242,57,5,0,0,32,467,0,119,161,212,3,0,0,37,540,0,83,327,117,5,3,0,22,562,0,0,0,0,0,0,0,0,0,9,418,906,436,12,3,0,116,1890,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,10,12,638,2145,2805,1328,333,40,303,7602
507011148,4,12,61,1432,4288,421,83,116,6421,0,5,75,335,114,7,0,26,558,0,4,25,57,6,0,0,0,92,0,4,98,389,114,10,0,30,649,0,9,32,11,0,0,0,3,56,0,10,57,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,15,0,24,97,11,0,0,0,8,134,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,4,43,257,1839,4406,435,83,155,7218
507011150,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,13
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,3,17,61,856,1886,293,41,102,3257,0,7,23,82,14,0,0,12,139,0,5,0,5,13,5,0,0,23,0,6,24,88,22,5,0,17,163,0,4,20,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,6,0,0,0,0,29,10,58,122,28,0,0,0,61,285,0,0,0,0,0,0,0,0,3,9,87,227,976,1916,295,41,181,3736
507011153,6,30,167,1420,970,127,14,116,2851,0,66,40,146,12,0,0,25,298,3,8,47,43,0,0,0,9,106,5,77,83,186,16,0,0,31,401,0,43,47,8,0,0,0,10,112,0,7,112,106,0,0,0,17,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,15,0,56,167,127,3,0,0,27,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,164,418,1734,991,130,14,177,3639
507011154,6,53,341,1845,879,118,11,148,3410,0,126,385,407,28,5,0,79,1026,0,19,78,121,24,0,4,21,260,0,146,461,525,54,5,4,103,1296,0,7,111,11,0,0,0,11,140,0,17,104,0,0,0,0,18,142,0,16,20,4,0,0,0,6,40,0,0,0,0,0,0,0,0,0,3,3,9,4,3,0,0,0,20,3,40,238,18,4,0,0,39,340,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,6,12,244,1045,2389,932,124,15,295,5054
507011155,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,32
507011158,0,0,4,226,407,58,7,15,720,0,0,7,13,6,0,0,0,27,0,25,27,56,25,3,0,3,141,0,25,27,73,27,3,0,8,166,0,0,3,5,0,0,0,0,6,0,7,4,3,0,0,0,0,16,3,151,247,69,3,0,0,16,494,0,13,98,25,0,0,0,12,141,0,0,0,0,0,0,0,0,0,3,163,359,94,9,0,0,29,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,194,396,392,443,66,7,52,1546
507011159,6,9,60,1385,1891,210,17,130,3710,0,67,203,113,27,0,0,44,453,0,0,0,0,4,0,0,0,4,0,67,203,113,30,0,0,44,457,0,0,0,0,0,0,0,0,0,0,38,43,0,0,0,0,9,94,0,106,295,14,0,0,0,30,445,0,8,46,0,0,0,0,0,54,0,0,3,0,0,0,0,0,9,0,154,389,17,0,0,0,41,604,0,0,0,0,0,0,0,5,3,0,4,4,0,0,0,0,7,15,5,231,660,1507,1924,214,19,222,4789
507011160,0,18,126,1729,1338,137,18,103,3477,0,33,336,462,35,0,3,44,915,0,16,44,0,7,0,0,5,69,0,42,379,465,39,0,3,53,987,0,7,90,10,0,0,0,3,113,0,68,70,0,0,0,0,8,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,75,162,10,0,0,0,11,259,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,5,0,140,674,2208,1386,138,19,168,4732
507011161,3,5,44,1135,3398,234,20,102,4940,0,5,92,385,23,0,0,19,527,0,0,47,140,6,0,0,8,204,0,8,141,528,32,0,0,23,730,0,27,65,0,0,0,0,9,99,0,45,106,22,0,0,0,10,186,0,14,45,0,0,0,0,0,56,0,46,66,0,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0,130,282,21,0,0,0,31,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,140,462,1683,3433,234,20,159,6132
507011163,0,7,29,1062,1254,132,17,88,2584,0,33,41,134,7,0,0,16,240,0,17,16,20,5,0,0,5,58,0,51,55,158,13,0,0,23,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,58,89,1219,1267,132,17,113,2887
507011259,6,7,75,898,2055,154,20,112,3320,0,0,27,69,0,0,0,3,112,0,12,21,5,0,0,0,10,42,0,16,50,72,0,0,0,9,151,0,37,74,6,0,0,0,5,127,0,6,5,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,44,81,10,0,0,0,5,146,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,7,67,206,982,2061,152,20,131,3623
507011260,0,10,10,131,557,116,27,13,857,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,10,11,142,557,116,27,13,875
507021164,4,17,188,807,699,194,34,46,1982,0,11,87,108,9,6,0,9,233,0,3,90,200,28,3,0,9,335,0,12,183,305,38,8,0,21,570,0,16,24,12,0,0,0,8,60,0,39,97,17,0,0,0,11,163,3,35,102,41,0,0,0,7,182,0,0,30,4,0,0,0,0,35,0,0,0,0,0,0,0,0,4,4,89,250,77,0,0,0,23,449,0,4,7,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,8,120,630,1197,736,201,34,93,3022
507021165,5,94,595,1650,757,118,38,116,3374,6,82,446,262,36,6,0,51,899,6,154,415,504,73,7,0,81,1242,13,237,864,765,113,11,4,136,2142,8,114,129,20,4,3,3,34,317,6,81,236,76,3,0,0,48,451,41,352,528,188,13,0,0,98,1225,0,33,25,0,0,0,0,7,69,0,6,0,0,4,0,0,5,9,49,586,922,290,30,3,8,182,2074,5,13,5,3,6,0,0,113,136,6,4,10,7,4,0,0,10,45,76,935,2395,2714,905,139,49,553,7769
507021166,13,99,645,2306,1401,176,39,164,4849,3,105,329,184,34,0,0,52,712,0,27,86,158,21,3,0,22,320,5,135,418,343,53,9,0,70,1034,0,44,39,5,0,0,0,8,94,3,43,57,37,0,0,0,13,162,0,11,8,8,0,0,0,4,31,0,0,0,0,0,0,0,0,0,3,14,3,11,7,0,0,4,37,7,110,108,57,8,0,4,23,327,33,75,51,13,0,0,0,18,190,0,7,7,5,0,0,0,0,20,54,422,1224,2726,1469,185,45,284,6413
507021167,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
