SAL_CODE_2021,Ag_Frs_Fsh_Mgr,Ag_Frs_Fsh_Pfn,Ag_Frs_Fsh_Tch_trwk,Ag_Frs_Fsh_Co_Pswk,Ag_Frs_Fsh_Cl_Adwk,Ag_Frs_Fsh_Sal,Ag_Frs_Fsh_MchOp,Ag_Frs_Fsh_Lab,Ag_Frs_Fsh_Inad_ns,Ag_Frs_Fsh_To,Min_Mgr,Min_Pfn,Min_Tch_trwk,Min_Co_Pswk,Min_Cl_Adwk,Min_Sal,Min_MchOp,Min_Lab,Min_Inad_ns,Min_To,Manf_Mgr,Manf_Pfn,Manf_Tch_trwk,Manf_Co_Pswk,Manf_Cl_Adwk,Manf_Sal,Manf_MchOp,Manf_Lab,Manf_Inad_ns,Manf_To,ElecGWWSvc_Mgr,ElecGWWSvc_Pfn,ElecGWWSvc_Tch_trwk,ElecGWWSvc_Co_Pswk,ElecGWWSvc_Cl_Adwk,ElecGWWSvc_Sal,ElecGWWSvc_MchOp,ElecGWWSvc_Lab,ElecGWWSvc_Inad_ns,ElecGWWSvc_To,Con_Mgr,Con_Pfn,Con_Tch_trwk,Con_Co_Pswk,Con_Cl_Adwk,Con_Sal,Con_MchOp,Con_Lab,Con_Inad_ns,Con_To,WhlTr_Mgr,WhlTr_Pfn,WhlTr_Tch_trwk,WhlTr_Co_Pswk,WhlTr_Cl_Adwk,WhlTr_Sal,WhlTr_MchOp,WhlTr_Lab,WhlTr_Inad_ns,WhlTr_To,ReTr_Mgr,ReTr_Pfn,ReTr_Tch_trwk,ReTr_Co_Pswk,ReTr_Cl_Adwk,ReTr_Sal,ReTr_MchOp,ReTr_Lab,ReTr_Inad_ns,ReTr_To,Acc_Fdsvc_Mgr,Acc_Fdsvc_Pfn,Acc_Fdsvc_Tch_trwk,Acc_Fdsvc_Co_Pswk,Acc_Fdsvc_Cl_Adwk,Acc_Fdsvc_Sal,Acc_Fdsvc_MchOp,Acc_Fdsvc_Lab,Acc_Fdsvc_Inad_ns,Acc_Fdsvc_To,TrPo_wh_Mgr,TrPo_wh_Pfn,TrPo_wh_Tch_trwk,TrPo_wh_Co_Pswk,TrPo_wh_Cl_Adwk,TrPo_wh_Sal,TrPo_wh_MchOp,TrPo_wh_Lab,TrPo_wh_Inad_ns,TrPo_wh_To,InMe_Telco_Mgr,InMe_Telco_Pfn,InMe_Telco_Tch_trwk,InMe_Telco_Co_Pswk,InMe_Telco_Cl_Adwk,InMe_Telco_Sal,InMe_Telco_MchOp,InMe_Telco_Lab,InMe_Telco_Inad_ns,InMe_Telco_To,FinIn_Mgr,FinIn_Pfn,FinIn_Tch_trwk,FinIn_Co_Pswk,FinIn_Cl_Adwk,FinIn_Sal,FinIn_MchOp,FinIn_Lab,FinIn_Inad_ns,FinIn_To,REst_Mgr,REst_Pfn,REst_Tch_trwk,REst_Co_Pswk,REst_Cl_Adwk,REst_Sal,REst_MchOp,REst_Lab,REst_Inad_ns,REst_To,PSc_Tech_Mgr,PSc_Tech_Pfn,PSc_Tech_Tch_trwk,PSc_Tech_Co_Pswk,PSc_Tech_Cl_Adwk,PSc_Tech_Sal,PSc_Tech_MchOp,PSc_Tech_Lab,PSc_Tech_Inad_ns,PSc_Tech_To,AdmSu_Mgr,AdmSu_Pfn,AdmSu_Tch_trwk,AdmSu_Co_Pswk,AdmSu_Cl_Adwk,AdmSu_Sal,AdmSu_MchOp,AdmSu_Lab,AdmSu_Inad_ns,AdmSu_To,PubAd_Sf_Mgr,PubAd_Sf_Pfn,PubAd_Sf_Tch_trwk,PubAd_Sf_Co_Pswk,PubAd_Sf_Cl_Adwk,PubAd_Sf_Sal,PubAd_Sf_MchOp,PubAd_Sf_Lab,PubAd_Sf_Inad_ns,PubAd_Sf_To,EdTr_Mgr,EdTr_Pfn,EdTr_Tch_trwk,EdTr_Co_Pswk,EdTr_Cl_Adwk,EdTr_Sal,EdTr_MchOp,EdTr_Lab,EdTr_Inad_ns,EdTr_To,Hlth_SAss_Mgr,Hlth_SAss_Pfn,Hlth_SAss_Tch_trwk,Hlth_SAss_Co_Pswk,Hlth_SAss_Cl_Adwk,Hlth_SAss_Sal,Hlth_SAss_MchOp,Hlth_SAss_Lab,Hlth_SAss_Inad_ns,Hlth_SAss_To,ArtRec_Mgr,ArtRec_Pfn,ArtRec_Tch_trwk,ArtRec_Co_Pswk,ArtRec_Cl_Adwk,ArtRec_Sal,ArtRec_MchOp,ArtRec_Lab,ArtRec_Inad_ns,ArtRec_To,OthS_Mgr,OthS_Pfn,OthS_Tch_trwk,OthS_Co_Pswk,OthS_Cl_Adwk,OthS_Sal,OthS_MchOp,OthS_Lab,OthS_Inad_ns,OthS_To,Inad_ns_Mgr,Inad_ns_Pfn,Inad_ns_Tch_trwk,Inad_ns_Co_Pswk,Inad_ns_Cl_Adwk,Inad_ns_Sal,Inad_ns_MchOp,Inad_ns_Lab,Inad_ns_Inad_ns,Inad_ns_To
SAL51277,7,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51278,12,4,5,0,6,3,3,13,0,38,23,36,73,8,17,0,79,19,9,256,37,13,48,3,17,14,14,12,6,160,7,5,14,0,6,0,0,3,0,41,76,28,357,5,62,5,35,91,4,667,10,16,17,0,13,11,14,6,0,93,60,13,23,4,20,241,21,44,3,422,36,12,16,102,4,48,10,68,0,297,17,16,12,3,31,3,56,10,0,156,3,10,3,0,7,6,0,3,0,29,8,23,0,0,39,4,0,0,0,81,5,0,7,0,15,23,0,3,0,61,26,115,38,0,65,3,5,3,4,255,16,10,19,18,25,3,6,74,3,169,30,32,9,76,52,0,0,13,5,226,41,230,25,118,32,0,0,19,0,462,35,237,29,221,105,6,0,27,0,668,15,10,9,34,6,4,0,0,0,81,18,9,82,32,21,4,3,15,0,181,32,29,37,7,31,7,7,18,33,197
SAL51279,0,0,0,0,0,0,0,0,0,4,3,0,4,0,5,0,16,0,0,28,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
SAL51280,0,0,5,0,0,0,3,6,0,14,0,0,8,0,0,0,9,7,0,29,0,0,0,0,0,3,4,3,0,14,0,0,0,0,0,0,0,0,0,4,6,0,18,0,9,0,4,14,4,52,0,0,0,0,0,5,5,0,0,7,3,4,9,0,5,52,7,11,0,81,0,0,4,5,4,11,3,20,0,57,0,0,0,0,3,0,16,0,0,21,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12,0,0,4,0,0,0,0,24,0,28,0,3,0,7,6,0,0,3,0,30,0,4,3,8,5,0,0,13,0,29,4,12,3,33,15,0,0,8,0,73,0,0,0,0,0,0,0,0,0,3,6,0,12,3,0,0,0,4,0,29,0,0,7,6,0,0,0,4,0,24
SAL51281,41,0,0,0,0,0,5,9,0,62,8,9,27,0,3,0,56,10,0,103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,10,0,0,18,4,0,0,0,0,0,0,0,0,9,8,0,0,0,0,7,0,0,0,15,9,0,3,0,0,0,0,3,0,24,3,0,6,0,8,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,6,4,0,28,3,14,0,0,0,0,0,4,0,21,4,10,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,17,0,0,4,0,0,0,3,5,9,13
SAL51282,3,0,0,0,0,0,0,3,0,9,5,9,38,0,9,0,48,6,4,112,7,0,24,0,6,0,32,10,0,90,0,4,0,0,0,0,3,10,0,22,5,0,41,0,6,0,18,13,0,92,4,0,0,0,4,0,3,0,0,12,16,0,4,0,5,51,0,15,0,87,5,0,11,19,0,4,3,12,0,50,4,0,0,0,0,0,22,0,0,31,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,4,4,0,0,0,5,3,0,4,0,19,0,12,12,0,11,0,0,0,0,31,4,0,0,8,0,0,0,7,0,21,9,4,6,11,10,0,0,6,0,44,3,17,3,17,4,0,0,8,0,52,3,15,4,58,20,0,0,7,0,109,0,0,6,7,0,0,0,0,0,15,0,3,22,8,0,0,0,0,0,38,4,0,0,0,3,0,4,9,15,50
SAL51283,9,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51284,11,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SAL51286,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51287,0,0,0,0,0,0,0,0,0,3,6,31,42,0,20,0,38,8,0,147,14,12,44,0,9,5,30,17,3,130,6,7,7,0,4,0,0,3,0,20,21,15,62,0,20,4,20,22,0,168,3,6,10,0,8,6,7,0,0,50,28,13,13,4,13,105,6,28,0,213,22,3,35,32,6,33,5,31,0,163,18,8,6,10,37,3,72,13,4,178,5,3,5,0,0,8,0,4,0,21,6,22,0,5,28,5,0,0,0,68,5,3,6,0,10,16,0,3,0,46,13,53,22,0,33,0,0,0,0,122,10,11,11,8,11,0,7,68,0,119,9,41,11,43,36,0,0,11,3,156,5,94,7,39,19,0,0,9,0,164,19,93,6,120,40,3,6,16,3,293,10,4,7,22,5,3,0,5,0,59,0,9,27,8,11,3,4,11,0,74,11,15,20,9,14,4,14,13,28,118
SAL51288,3,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51289,23,0,0,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,4
SAL51290,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51292,8,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51293,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,3,0,8,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,4,0,0,4,0,0,0,6,0,10,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,11,3,6,4,6,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,4,0,0,0,0,0,3,7,0,18,7,12,40,0,17,0,26,15,0,109,21,4,29,0,11,4,15,14,0,95,0,0,5,0,6,0,5,0,0,24,14,8,124,0,21,0,21,43,8,233,6,4,11,4,3,5,3,4,0,32,28,3,10,3,13,93,11,28,0,187,20,0,15,32,3,26,6,36,3,149,3,0,8,6,14,0,42,0,0,86,5,0,5,0,3,0,0,0,0,22,4,4,0,0,22,0,0,0,0,37,0,0,4,0,5,5,0,0,0,16,14,37,19,0,15,0,3,4,0,91,9,4,5,8,20,3,0,35,0,83,5,18,11,33,30,0,5,0,8,107,10,70,5,56,15,0,0,10,0,172,18,66,13,129,46,3,0,18,0,292,11,9,0,14,4,0,0,8,4,48,7,3,38,23,15,0,0,4,0,95,7,8,17,13,17,0,9,9,23,105
SAL51297,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL51298,3,0,3,0,0,0,0,5,0,12,9,70,12,0,22,0,11,5,4,138,24,24,32,0,22,8,16,16,0,144,5,16,5,0,6,0,4,0,0,35,23,25,90,0,27,5,6,19,0,210,20,12,7,0,9,6,17,7,0,81,28,29,9,3,14,137,10,27,0,258,32,3,27,52,0,28,4,63,0,207,22,11,7,8,33,4,52,3,0,130,8,10,4,0,0,4,0,0,0,29,3,24,0,0,35,5,0,0,0,65,6,11,0,0,11,13,3,0,0,39,41,169,29,0,27,6,0,6,0,272,4,9,7,4,4,0,0,18,0,53,17,46,17,27,46,0,0,0,4,158,26,184,14,57,24,0,0,4,0,313,19,191,26,128,61,0,9,12,0,448,4,3,3,24,3,4,0,0,0,42,12,13,32,17,12,5,0,22,0,113,23,35,26,9,17,9,12,16,18,158
SAL51299,11,4,0,0,4,0,3,13,0,31,58,143,105,9,59,3,78,20,6,478,32,29,70,4,35,16,33,35,7,259,9,14,5,0,13,0,5,0,0,49,55,75,195,0,47,14,24,52,0,458,32,28,33,0,33,19,36,5,0,192,68,43,19,9,24,241,20,34,0,471,77,5,119,162,18,35,3,76,4,501,39,40,19,19,55,10,166,14,3,363,5,19,14,0,11,11,0,3,0,64,21,67,3,3,59,11,0,0,0,162,14,14,0,0,13,37,4,3,3,80,70,357,86,0,70,7,7,8,6,608,31,43,11,16,28,4,13,111,4,260,39,95,22,83,106,3,0,7,5,361,26,217,20,75,29,0,0,5,0,375,48,295,45,271,119,3,5,38,5,826,21,23,22,85,12,11,0,16,3,192,18,21,84,47,23,4,5,25,0,226,31,44,41,10,24,13,25,35,61,282
SAL51300,9,0,0,0,0,0,0,0,0,16,6,0,5,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,21,0,0,3,0,0,0,0,0,0,7,8,0,20,0,6,0,4,5,0,47,0,0,6,0,0,0,3,0,0,14,6,0,0,0,0,21,0,3,0,31,5,0,4,0,0,3,0,4,0,15,0,0,0,0,0,0,8,3,4,22,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,3,0,17,0,3,0,8,10,0,0,0,0,20,0,16,0,4,0,0,0,0,0,21,0,13,3,14,8,0,0,4,0,45,4,0,0,0,0,0,0,0,0,5,8,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,9
SAL51301,3,3,0,0,5,0,12,26,4,53,19,38,118,3,22,0,86,42,3,334,61,36,183,9,60,18,90,55,10,512,6,3,10,0,16,0,24,13,4,83,51,26,272,10,62,0,58,123,7,609,23,5,15,0,24,21,35,9,5,133,76,14,33,8,22,321,26,59,3,565,58,0,53,115,4,54,12,103,6,399,23,12,19,0,60,9,135,26,4,292,3,3,7,3,6,8,0,3,0,32,7,18,0,3,40,0,0,4,0,79,11,5,5,6,12,33,0,6,0,83,16,72,53,0,54,7,0,4,0,204,7,17,20,23,22,0,9,111,0,214,130,96,122,216,109,5,14,37,10,734,30,217,20,140,43,0,0,22,4,482,36,194,36,360,123,4,5,42,0,815,21,8,7,27,13,3,0,5,0,72,22,20,83,61,15,6,0,25,5,234,21,22,69,16,41,13,35,49,60,320
SAL51302,0,0,0,0,0,0,0,0,0,0,23,59,115,4,13,0,133,28,4,379,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,15,53,0,5,0,15,10,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,10,16,0,48,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,3,5,0,37,0,0,3,0,0,0,16,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,21,0,0,0,0,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
