SAL_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
SAL50026,0,0,0,12,19,10,58,49,15,4,12,7,14,0,4,204,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,21,0,0,0,7,5,4,15,3,0,5,0,0,0,0,0,47,0,0,0,8,8,10,26,5,0,0,5,3,0,0,0,63,0,0,0,0,0,0,7,14,0,5,0,0,0,0,0,32,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,11,0,0,0,4,0,8,22,21,4,9,6,7,0,0,6,83,21,76,516,306,199,67,63,25,3,7,7,0,0,5,60,1340,0,0,3,9,3,10,11,4,0,0,0,0,0,0,0,42,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,22,5,17,50,45,39,43,201,92,20,12,12,18,0,4,19,569,38,207,659,488,453,268,676,447,69,63,55,83,34,12,135,3679
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,10
SAL50031,0,0,0,0,7,0,6,8,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,8,4,16,6,7,3,0,0,0,3,3,0,0,48,0,0,3,0,5,10,22,0,3,0,0,0,0,0,0,60,0,0,0,0,8,3,6,4,0,4,3,0,0,0,0,28,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,11,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,8,0,11,76,38,30,24,28,23,0,0,0,0,0,0,4,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,11,10,3,3,0,0,0,0,0,0,3,30,0,8,16,14,17,16,48,23,6,11,8,9,0,0,0,170,12,34,121,103,150,125,216,143,27,24,21,46,19,0,27,1068
SAL50032,0,0,0,0,0,0,11,5,7,0,0,3,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,14,50,7,0,0,0,3,3,0,0,83,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,84,81,89,63,114,76,0,0,3,6,0,0,11,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,4,0,9,4,11,14,59,15,0,4,7,4,0,0,0,132,7,23,112,107,137,132,343,189,19,11,29,36,16,3,19,1172
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,4,3,0,3,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,7,27,7,14,9,13,7,0,0,0,0,0,0,0,88,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,7,4,0,0,3,3,14,23,7,0,0,5,0,0,0,0,66,5,21,48,30,47,44,84,56,4,8,10,5,3,0,11,363
SAL50035,0,0,0,0,0,0,6,4,0,0,0,0,7,0,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,0,3,9,9,9,9,8,8,0,3,0,0,0,0,4,60,0,0,4,15,15,26,42,10,0,0,8,0,4,0,0,129,0,0,0,4,4,5,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,17,9,15,113,93,129,74,123,53,9,3,4,3,0,0,12,641,0,0,3,0,0,3,8,4,0,0,3,0,0,0,4,27,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8,4,4,42,26,30,34,57,20,0,3,5,10,4,0,3,254,37,73,239,200,298,218,372,176,27,15,33,27,27,9,32,1778
SAL50036,0,0,0,0,9,7,28,47,0,0,13,0,0,0,0,106,0,0,0,0,16,12,3,8,0,0,0,0,0,0,0,40,0,0,4,3,13,17,35,11,4,0,0,7,0,0,0,86,0,0,0,16,17,30,65,19,4,0,9,5,4,0,0,171,0,0,0,3,11,12,11,7,0,0,0,0,3,0,0,52,0,0,0,0,3,7,0,12,3,0,0,0,0,0,0,23,0,0,0,0,5,0,9,6,0,6,0,0,0,0,0,28,0,10,118,111,122,79,167,102,4,7,4,9,4,0,7,770,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,28,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,9,3,0,15,40,45,62,102,48,9,9,5,9,0,0,4,355,13,30,172,216,377,384,911,550,47,51,60,60,32,8,41,2951
SAL50037,0,0,0,0,5,5,49,34,4,4,4,4,0,0,0,107,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,40,24,0,0,0,6,0,0,0,84,0,0,0,8,22,20,58,33,3,0,0,6,0,0,0,152,0,0,0,0,3,3,23,11,0,0,0,6,0,0,0,48,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,21,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,10,3,13,46,48,77,53,158,124,9,7,10,8,10,0,15,571,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,19,0,0,9,23,48,45,81,47,6,3,3,6,11,0,0,296,5,26,59,100,232,236,881,569,54,39,60,90,41,12,39,2446
SAL50038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,20,67,37,19,7,21,0,0,0,0,0,0,0,5,176,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,3,3,5,9,4,0,0,0,0,0,0,3,28,7,33,87,59,36,24,34,8,8,0,0,0,0,0,12,316
SAL50039,0,0,0,0,11,10,44,38,9,3,3,6,0,0,0,118,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,6,3,4,10,6,0,0,0,0,0,0,0,24,0,5,6,13,13,25,131,55,0,5,11,5,4,0,0,268,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,3,10,0,0,3,3,3,0,0,32,0,0,0,0,0,0,8,9,0,0,4,0,0,0,3,35,29,30,230,155,130,68,207,97,13,0,7,0,5,0,11,981,0,0,4,6,6,0,5,7,0,0,0,0,0,0,0,26,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0,16,3,0,17,19,39,29,87,50,0,5,7,7,0,14,4,284,48,97,306,272,342,257,856,525,42,53,66,48,17,18,59,3020
SAL50040,0,0,0,0,14,13,101,141,7,8,15,5,0,0,0,311,0,0,0,0,15,3,0,5,0,0,0,0,0,0,0,23,0,0,0,3,10,6,25,6,0,0,3,0,0,0,0,56,0,0,0,3,10,27,175,79,9,8,8,10,3,0,10,343,0,0,0,0,0,8,15,10,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,4,3,18,13,0,0,3,0,0,0,0,44,6,13,113,108,157,97,346,149,10,5,7,15,0,0,11,1044,0,0,3,0,0,8,9,5,0,6,0,3,0,0,3,36,0,0,0,4,10,6,17,11,0,0,0,0,0,0,4,58,0,4,11,34,57,87,433,249,19,19,8,26,10,0,10,977,14,36,181,188,403,406,1837,1256,119,101,96,122,41,17,64,4869
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,12
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,4,3,5,6,4,0,0,0,0,11,10,0,3,57
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,3,0,0,0,0,0,0,0,0,14
SAL50051,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,39,23,14,10,16,4,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,4,12,50,30,27,28,27,10,0,0,0,3,5,0,8,202
SAL50052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,3,0,0,0,0,0,0,0,0,19
SAL50053,0,0,0,4,10,7,23,29,15,14,0,7,0,5,0,115,3,0,0,0,15,4,3,0,0,0,0,0,0,0,0,36,0,0,5,8,5,4,16,0,0,0,0,0,0,0,0,32,0,0,0,4,13,22,29,12,7,0,0,0,0,0,3,98,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,23,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,24,0,0,0,3,10,0,6,17,0,6,0,3,0,0,3,43,0,19,91,61,74,31,84,42,15,0,0,9,0,0,14,452,0,0,0,5,3,0,11,3,0,5,0,0,3,0,5,40,0,0,0,10,36,19,11,12,6,3,4,0,0,0,6,123,8,9,57,36,59,122,162,134,36,33,39,53,12,5,15,777,65,337,478,281,375,363,702,663,146,107,120,153,54,11,171,4024
SAL50054,0,0,0,0,19,15,157,173,19,19,14,15,4,3,8,457,0,0,0,0,8,6,14,5,0,0,0,0,0,0,0,30,0,0,0,8,7,9,28,15,0,0,3,3,0,0,0,92,0,0,9,20,33,63,494,222,45,22,28,26,14,8,7,996,0,0,0,0,0,3,16,5,0,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,10,23,24,7,0,5,3,0,5,6,93,24,64,546,500,545,351,1356,926,57,47,54,46,15,0,68,4598,4,0,3,13,11,17,27,12,5,4,0,0,6,4,3,114,0,0,0,0,4,0,16,4,4,5,0,3,7,0,0,44,5,16,50,61,70,99,573,285,41,36,32,19,20,12,21,1337,51,158,706,728,1020,898,3938,2862,305,223,252,225,117,70,181,11721
SAL50055,0,0,0,3,12,9,86,82,16,12,9,14,0,0,6,261,0,0,0,3,20,8,4,6,0,0,0,0,0,0,0,49,0,8,3,9,4,10,14,9,0,0,0,0,0,0,0,49,0,0,0,5,0,8,25,15,0,0,0,5,0,0,0,64,0,0,0,0,0,0,29,17,3,0,6,13,0,0,0,76,0,0,0,0,0,0,11,13,0,7,4,0,0,0,0,34,0,0,0,0,5,10,40,19,0,5,8,0,0,0,0,98,4,36,146,70,63,34,53,10,5,3,8,0,0,0,18,458,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,23,0,0,0,7,63,51,128,100,22,14,20,26,12,0,18,466,8,4,50,37,86,226,660,442,163,148,143,196,76,6,42,2290,27,94,300,228,385,542,1682,1308,345,327,350,465,172,26,141,6390
