SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL51319,0,3,33,29,3,72,8,47,9,201,8,22,55,32,20,35,21,20,3,214,37,116,152,82,67,30,43,60,8,601,85,136,140,89,68,28,45,64,10,671,83,109,127,112,90,41,74,54,15,702,64,124,83,85,92,52,74,49,13,636,16,19,24,18,27,12,16,14,4,160,0,5,0,5,3,0,4,0,4,17,0,0,0,0,0,0,0,0,3,3,295,534,618,449,374,270,284,314,63,3199
SAL51320,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,11,8,0,0,0,0,0,0,0,3,15,16,0,0,0,0,0,0,0,0,26,4,0,0,0,4,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,3,3,4,8,4,4,4,72
SAL51321,0,6,8,26,3,24,3,23,0,90,11,27,19,29,24,17,4,9,4,145,21,89,19,10,16,3,8,8,4,172,47,106,7,15,25,6,6,7,0,217,88,132,18,9,40,9,10,4,0,309,65,106,11,18,42,14,3,5,4,270,12,31,7,0,17,6,0,4,0,82,0,11,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,250,491,91,103,172,84,35,56,14,1291
SAL51322,0,0,3,15,0,14,0,10,0,43,0,3,13,22,9,14,6,9,0,71,14,52,27,15,15,9,5,12,3,151,28,77,31,29,20,7,9,7,8,213,20,47,20,15,20,12,9,11,0,154,33,38,28,15,26,11,15,17,4,195,3,15,5,7,13,9,9,6,0,68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,105,230,129,119,111,65,51,71,15,900
SAL51323,0,0,8,13,3,11,5,8,0,36,0,4,10,11,3,8,0,0,0,35,4,4,9,3,10,0,0,3,0,39,12,28,15,8,15,3,5,0,0,89,25,17,18,18,7,15,6,0,0,112,15,20,15,3,15,14,10,5,0,101,6,0,4,3,4,3,6,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,81,79,56,50,48,30,27,4,430
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51326,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,4,0,10,5,0,3,5,0,0,0,0,0,25,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,11,4,5,0,9,18,5,69
SAL51327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,5,3,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,3,5,0,37
SAL51328,0,0,9,4,0,10,0,3,0,28,0,0,7,3,4,0,0,10,0,35,0,15,21,3,9,6,8,6,0,64,9,14,17,10,16,0,6,6,0,84,14,27,23,13,21,0,4,6,0,117,18,16,14,11,16,6,7,4,0,95,8,10,8,5,11,0,0,6,0,40,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,55,98,101,53,62,21,33,39,6,470
SAL51329,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,11,0,0,0,0,0,0,4,0,11,4,0,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5,0,8,0,0,12,0,57
SAL51330,5,3,32,92,13,102,17,65,3,338,32,147,86,209,68,109,18,48,11,738,380,1228,470,391,344,156,114,157,67,3310,502,887,315,208,242,106,78,100,36,2476,357,561,184,135,230,98,65,78,24,1728,203,374,141,100,188,81,53,63,20,1213,60,105,29,25,79,30,11,15,8,357,9,12,5,6,11,4,0,0,3,54,0,0,0,0,0,0,0,0,0,0,1557,3319,1263,1165,1173,683,354,524,168,10214
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51332,0,0,0,6,0,4,0,0,0,11,0,0,3,0,0,0,0,0,0,3,9,9,3,4,0,0,0,4,0,25,14,10,4,0,7,0,0,7,0,39,24,16,3,0,7,0,0,0,0,55,17,8,3,9,4,4,0,3,0,52,25,4,0,0,5,0,0,5,0,42,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,80,50,22,24,21,15,9,22,0,237
SAL51333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,3,0,10,0,26
SAL51334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,9,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,13,0,36
SAL51335,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,8,8,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,5,0,0,3,0,0,0,0,43
SAL51336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,6,0,0,0,0,24
SAL51337,5,10,90,116,18,218,27,138,5,620,21,55,128,124,47,91,24,63,12,573,90,183,219,137,105,56,56,83,13,940,214,300,298,207,198,92,93,101,26,1516,274,343,285,242,253,103,106,94,34,1729,119,146,158,111,120,49,84,47,19,852,4,28,11,14,20,4,16,13,0,112,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,733,1062,1189,951,761,610,404,535,109,6347
SAL51338,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,4,5,0,5,0,4,6,6,0,0,0,5,0,19,0,7,6,3,0,6,6,0,0,34,0,0,7,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,15,8,10,6,12,0,86
SAL51339,0,0,19,10,6,18,8,20,5,80,3,7,32,16,9,13,9,14,0,102,13,25,48,18,26,12,15,13,8,177,18,32,59,12,35,8,19,8,10,202,37,46,62,29,40,15,38,32,15,311,37,29,45,22,46,19,32,19,3,247,13,15,4,3,8,0,8,0,0,59,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,128,152,267,113,168,87,124,104,49,1200
SAL51340,3,6,34,30,13,98,21,89,3,299,21,37,91,80,57,79,57,87,11,518,80,153,251,170,163,74,155,151,28,1235,121,153,285,202,181,89,171,151,17,1379,68,108,160,143,125,56,143,122,8,940,46,63,76,78,95,39,125,77,6,606,6,7,16,19,12,12,21,8,0,106,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,350,538,908,719,649,446,694,697,74,5085
SAL51341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,5,4,0,0,0,0,0,6,0,0,12,0,0,0,5,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,5,4,4,5,4,0,39
SAL51342,0,0,3,0,0,3,0,3,0,18,0,0,0,4,0,0,0,0,0,5,7,10,8,5,5,0,0,0,0,30,11,19,10,8,10,0,3,9,0,64,24,20,9,9,9,0,0,7,0,80,11,21,6,4,9,4,10,6,0,66,10,9,0,4,3,0,0,0,0,28,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,72,72,42,26,30,8,8,24,7,288
SAL51343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,0,6,15,37,13,33,9,25,0,129,8,56,16,39,20,44,4,26,3,224,32,151,31,28,28,17,8,17,0,318,77,228,47,36,67,20,11,24,3,524,114,198,56,38,62,21,21,23,9,541,89,135,35,23,70,17,19,17,9,411,21,49,10,3,27,8,5,5,4,135,7,9,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,347,833,215,200,294,152,81,138,25,2295
SAL51346,0,6,3,38,8,41,8,19,0,119,3,51,13,59,25,32,0,8,0,186,30,235,18,34,25,14,7,15,3,386,95,289,21,19,41,12,4,17,8,497,128,281,19,18,45,12,10,21,11,537,63,186,23,20,33,16,5,15,0,362,26,83,8,5,21,4,0,4,0,154,3,12,0,0,0,0,0,5,3,21,0,0,0,0,0,0,0,0,0,0,344,1139,100,193,195,127,40,93,20,2262
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,0,0,9,20,0,26,5,18,0,80,4,11,34,27,13,32,11,29,0,158,26,50,66,48,35,13,13,26,4,284,40,85,69,46,38,15,25,23,9,348,53,64,61,53,35,23,24,36,10,363,49,91,66,40,55,17,36,33,8,389,12,19,7,7,14,9,4,3,3,79,5,5,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,194,326,313,254,194,131,117,173,41,1735
SAL51349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51350,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,8,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,7,0,0,8,5,0,39
SAL51351,3,0,3,5,0,17,0,7,0,41,5,0,7,8,3,11,0,4,0,42,7,20,16,15,15,8,3,4,0,89,19,25,23,8,12,0,6,12,0,106,24,21,21,16,11,12,11,10,8,144,19,28,20,14,15,14,4,7,0,126,3,14,4,0,4,6,4,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,113,108,66,62,68,36,57,7,590
SAL51352,0,0,8,13,4,21,3,13,6,71,3,13,35,31,11,26,5,21,0,149,50,90,105,60,61,28,31,37,9,472,53,97,86,39,63,22,32,20,9,433,29,47,42,42,40,19,17,34,4,281,16,25,23,25,29,8,27,16,0,170,5,9,5,4,6,3,0,8,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,152,276,308,215,224,134,125,161,38,1622
SAL51353,0,0,7,0,0,3,5,6,0,26,0,0,12,8,4,4,7,5,0,44,10,6,13,3,11,5,5,10,0,69,4,7,15,10,7,7,11,8,0,66,4,9,9,12,13,12,4,3,0,68,3,5,11,3,6,3,14,12,3,61,3,3,0,0,3,0,5,3,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,28,74,34,41,35,41,54,8,347
SAL51354,0,4,21,24,5,59,8,47,4,175,8,14,58,24,7,31,8,36,5,190,24,78,83,38,33,19,28,19,7,339,47,94,91,62,44,16,36,26,14,433,62,91,82,75,60,27,35,31,11,471,31,57,52,33,35,17,35,24,5,286,8,7,5,6,11,0,5,0,0,38,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,176,345,391,262,198,177,150,186,47,1933
SAL51355,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,7,0,4,0,0,0,0,8,7,0,16,0,3,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,0,0,0,16,8,0,41
SAL51356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,6,3,0,0,11,0,40
SAL51358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51359,0,0,53,16,6,47,6,33,0,163,4,32,74,16,23,9,30,30,0,213,39,126,112,44,47,18,100,38,5,531,74,113,112,59,51,21,65,17,6,525,92,85,106,37,60,15,78,25,10,512,56,44,68,22,44,17,62,34,3,358,19,15,13,3,8,0,8,4,6,81,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,288,414,536,195,248,127,353,182,28,2373
SAL51360,3,6,22,76,19,81,10,55,4,274,15,63,34,74,46,71,9,30,3,345,40,139,60,46,45,31,8,20,6,407,161,276,72,52,83,32,9,10,9,701,224,327,97,92,133,44,17,23,26,969,196,236,76,79,107,41,15,24,6,784,51,81,28,22,52,29,12,11,7,295,4,13,3,0,8,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,703,1135,393,436,495,330,85,172,58,3806
SAL51361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,12
SAL51362,0,3,12,7,0,12,3,7,0,42,0,3,7,0,0,0,10,8,0,50,9,6,31,11,5,9,30,19,4,117,5,3,30,11,7,6,22,19,0,105,18,7,25,15,4,8,29,19,0,126,15,8,17,5,8,6,37,13,3,107,3,0,3,0,4,3,12,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,28,121,52,37,48,142,79,14,569
SAL51363,0,3,47,55,10,80,6,55,8,266,6,51,66,52,32,25,29,43,7,315,46,204,152,64,103,52,46,76,13,751,96,212,154,80,87,39,55,84,18,824,112,232,140,102,138,58,64,82,8,938,91,144,108,81,108,47,70,67,5,720,29,59,30,20,31,18,26,20,3,233,3,6,0,3,4,3,0,5,0,27,0,0,0,0,0,4,0,0,0,4,390,906,687,447,515,329,291,431,64,4071
SAL51364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10
SAL51365,0,0,8,7,0,9,0,0,0,23,0,0,7,3,8,10,0,12,0,35,5,6,9,13,7,4,3,8,0,57,6,10,6,11,10,10,6,4,0,69,16,14,9,15,14,3,12,23,0,103,17,19,10,12,10,3,11,5,0,86,3,4,0,0,0,0,5,3,0,24,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,53,53,57,50,38,36,54,10,406
SAL51366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,14
SAL51367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,3,0,4,31
SAL51368,0,4,6,22,0,27,0,14,0,74,6,18,13,46,16,8,4,9,0,111,28,161,38,50,20,7,11,10,10,334,72,142,28,29,16,8,10,14,5,328,65,162,26,16,40,9,9,16,5,355,77,144,33,29,39,15,17,24,4,375,14,57,12,8,9,5,4,5,5,114,3,7,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,266,695,150,192,132,84,62,104,20,1704
SAL51369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,9
SAL51370,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,7,6,0,8,4,0,47
SAL51371,0,0,7,17,4,32,0,22,4,91,7,12,20,25,10,12,10,11,0,116,47,129,82,39,69,26,26,22,9,444,84,152,84,51,89,22,41,18,7,551,74,82,45,45,67,25,27,18,0,402,31,63,44,24,60,21,30,22,0,293,12,20,4,4,17,6,5,11,0,82,5,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,261,454,291,212,318,144,152,130,29,1994
SAL51372,4,8,62,35,20,64,16,53,10,270,13,40,115,42,50,35,46,74,13,414,101,229,484,152,156,76,230,177,46,1654,118,177,436,155,147,64,235,162,40,1521,95,114,265,85,101,34,261,106,34,1092,68,100,156,61,81,39,196,86,22,811,18,26,29,8,18,8,21,18,0,146,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,405,689,1538,533,566,317,1012,679,172,5912
SAL51373,3,5,41,23,3,33,6,30,0,145,7,17,57,26,14,23,36,35,5,214,26,72,139,49,55,27,84,55,0,503,49,46,118,60,59,24,86,41,8,485,29,52,101,39,48,21,94,35,7,424,33,35,57,36,48,20,67,41,7,339,13,10,16,8,13,8,23,18,0,99,0,0,0,0,0,0,3,3,4,11,0,0,0,0,0,0,0,0,0,0,161,234,527,232,241,147,402,254,23,2224
SAL51374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,15
SAL51375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,3,0,0,6,7,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,7,0,0,0,0,4,0,49
SAL51376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6
SAL51377,0,0,25,29,8,45,8,40,0,161,12,25,55,47,28,39,28,37,0,274,58,150,146,73,108,32,61,67,12,706,75,126,100,62,74,33,48,70,8,591,48,103,110,73,87,33,67,74,14,605,37,56,66,69,69,27,64,70,9,465,6,14,10,12,15,7,15,14,0,101,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,241,477,511,363,385,215,294,381,50,2911
SAL51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,22
