SAL_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,6,22
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,3,12
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,5,0,0,0,0,19
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,5,0,0,0,28
SAL50031,65,0,0,0,0,0,0,3,69,95,0,0,0,0,0,0,16,108,62,9,4,0,0,0,0,15,90,70,28,10,6,0,0,0,7,119,32,27,28,16,8,0,0,3,110,16,15,34,9,0,0,3,4,74,27,11,40,11,0,0,0,4,102,21,19,42,19,0,0,5,12,115,26,20,38,16,7,0,0,6,113,23,23,45,24,13,4,0,7,135,18,12,34,23,7,3,0,3,98,6,6,37,23,8,3,0,6,94,0,4,7,13,4,0,0,9,42,3,3,5,7,10,0,0,21,46,0,0,4,9,3,0,4,60,76,458,179,325,171,54,11,15,181,1393
SAL50032,52,0,0,0,0,0,0,3,57,75,4,0,0,0,0,0,3,81,45,15,13,0,3,0,0,0,78,27,27,38,11,0,0,0,3,104,18,31,37,14,8,0,0,7,108,17,13,43,20,7,0,0,0,101,8,16,48,17,0,0,0,0,98,12,7,44,5,4,0,0,0,73,10,6,24,11,7,0,0,0,56,8,9,31,12,7,0,0,4,69,7,11,27,30,8,0,0,0,81,0,5,28,16,8,0,0,5,73,7,10,38,29,10,0,0,4,96,5,8,21,14,13,0,0,7,73,3,0,16,18,9,4,0,3,56,282,172,402,208,79,13,7,43,1200
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,30,0,0,0,0,0,0,7,29,33,0,0,0,0,0,0,4,36,33,4,3,0,0,0,0,6,52,32,6,9,0,0,0,0,5,47,17,13,30,4,0,0,0,3,66,13,8,16,3,0,0,0,0,50,13,3,17,9,3,3,0,4,54,3,3,19,9,4,0,4,9,49,7,6,12,8,0,0,0,4,36,6,5,6,8,5,0,0,0,29,4,3,6,3,0,0,0,3,33,5,0,10,3,10,0,0,0,30,4,0,4,10,0,0,0,0,20,0,0,3,10,0,0,0,0,27,0,0,3,7,3,0,0,0,15,208,61,135,69,27,15,9,44,569
SAL50035,312,0,0,0,0,0,0,13,323,181,0,0,0,0,0,0,3,185,104,10,7,0,0,0,0,3,127,67,28,31,13,0,0,0,5,143,38,24,87,33,4,0,0,0,186,27,33,105,49,7,3,0,8,236,19,28,104,71,10,0,3,7,244,38,38,112,65,20,0,3,3,274,40,37,108,40,16,0,0,0,242,25,19,93,55,11,0,0,7,207,20,11,59,40,8,0,5,0,148,13,13,77,39,8,0,0,4,165,11,8,59,37,19,3,0,4,138,9,6,33,36,12,8,0,0,106,5,3,24,26,26,12,3,6,109,910,265,886,505,131,36,20,69,2829
SAL50036,369,0,0,0,0,0,0,15,389,281,9,4,0,0,0,0,18,313,175,44,10,5,0,0,0,16,255,100,89,70,20,3,3,0,5,290,68,60,159,62,13,3,0,8,373,46,52,186,85,17,9,7,9,401,41,52,218,89,17,8,6,9,438,33,45,171,83,19,8,4,9,367,25,32,119,59,19,5,6,4,257,21,20,92,41,11,5,0,6,190,3,19,64,31,17,4,0,3,140,0,9,50,24,11,5,0,3,102,5,3,18,19,18,4,0,3,68,0,3,10,14,12,0,0,3,44,0,0,0,12,6,3,0,0,27,1177,431,1174,536,162,55,21,101,3656
SAL50037,175,0,0,0,0,0,0,6,189,159,11,4,0,0,0,0,8,176,112,39,18,5,0,0,0,5,177,90,80,84,35,3,3,0,8,298,40,67,211,61,10,0,3,7,405,40,59,178,64,23,0,0,5,365,15,46,106,49,8,0,0,3,230,14,30,84,20,6,0,0,3,170,9,18,46,29,13,0,0,0,114,6,10,39,22,3,5,5,4,88,0,4,41,20,7,3,3,3,94,0,10,24,17,9,0,0,0,58,4,0,14,10,7,0,0,0,45,0,0,6,4,3,5,0,0,27,8,3,19,12,11,5,5,4,66,675,381,884,354,104,24,16,60,2497
SAL50038,20,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,12,5,0,4,0,0,0,0,0,14,3,4,10,0,0,0,0,0,24,8,6,13,4,0,0,0,3,30,9,4,4,0,6,0,0,3,29,4,4,10,10,0,0,0,4,29,11,11,26,14,0,4,0,5,63,4,8,24,10,5,0,0,5,53,10,5,22,21,9,0,0,0,78,16,9,34,23,8,0,0,4,93,7,3,30,32,13,0,0,3,86,9,6,20,7,6,0,0,5,56,3,0,10,6,5,0,0,5,38,4,0,8,18,7,3,0,4,52,120,70,208,151,70,15,9,46,684
SAL50039,482,0,0,0,0,0,0,41,527,262,45,20,4,0,0,0,17,351,211,114,77,24,4,0,0,24,462,114,116,191,84,22,12,5,27,568,73,85,281,123,33,11,11,16,631,46,82,219,119,40,20,4,15,542,42,43,225,115,36,4,7,19,492,39,63,181,100,33,10,4,14,448,44,41,184,122,49,4,5,25,466,34,39,168,118,42,11,12,12,439,23,29,136,93,38,10,9,16,363,28,25,134,104,42,6,0,17,364,16,9,72,71,36,10,3,9,223,7,9,39,38,21,12,9,7,152,0,9,16,30,26,16,7,4,99,1416,704,1952,1150,438,129,69,272,6131
SAL50040,380,3,0,0,0,0,0,28,407,366,33,13,0,0,0,0,8,428,365,150,89,22,7,4,0,20,657,218,188,217,74,16,4,6,23,736,87,124,292,91,33,7,8,11,663,89,97,242,88,30,9,5,15,575,37,68,189,91,32,10,6,14,448,48,54,141,89,33,8,12,8,386,22,36,119,70,25,7,3,8,285,12,30,105,63,19,6,0,6,243,11,23,75,48,18,0,4,3,184,0,14,65,39,18,3,3,4,146,0,0,21,24,13,7,0,0,60,0,6,18,13,6,5,6,0,56,0,7,8,8,0,6,0,3,26,1647,827,1584,728,254,71,46,141,5298
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,3,0,0,7,24
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,9
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,17
SAL50046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50048,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,7,8,0,0,0,0,0,0,3,14,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,5,0,0,6,0,0,0,0,3,7,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,16,16,5,0,0,12,77
SAL50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
SAL50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,6,0,0,0,0,22
SAL50051,25,0,0,0,0,0,0,4,34,24,0,0,0,0,0,0,0,24,3,8,4,0,5,0,0,0,14,10,3,11,7,0,0,0,0,37,3,3,17,6,3,0,0,10,44,8,5,20,5,0,0,0,9,42,14,0,16,7,0,0,0,4,51,0,3,17,8,5,0,6,5,51,3,4,9,11,0,0,0,0,37,10,5,16,5,5,4,0,4,44,5,7,14,9,3,3,0,7,54,0,3,18,10,3,0,0,10,45,6,3,10,6,0,0,0,0,21,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,4,111,45,153,88,33,11,8,54,499
SAL50052,8,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,3,0,0,0,5,0,0,5,0,0,0,0,0,11,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,19,6,7,3,0,0,64
SAL50053,217,0,0,0,0,0,0,22,238,261,9,0,0,0,0,0,19,284,341,37,17,6,3,0,0,26,436,236,122,83,16,9,0,0,28,489,154,112,135,30,17,0,0,15,468,88,63,118,60,3,0,0,19,357,65,54,113,44,14,4,0,14,311,67,47,115,38,12,3,0,14,301,72,45,110,55,12,4,4,15,317,29,28,99,71,16,4,3,16,261,31,30,100,75,16,3,4,16,272,26,28,113,75,28,12,3,18,305,15,14,105,70,27,5,4,16,256,15,13,64,63,32,8,0,17,215,9,21,77,76,28,6,6,32,261,1629,626,1261,679,207,70,31,275,4772
SAL50054,1120,5,0,0,0,0,0,73,1205,868,112,42,8,3,0,0,77,1112,686,341,254,90,17,4,0,78,1469,453,396,589,267,73,13,11,85,1889,215,284,706,328,117,33,14,58,1746,136,190,516,279,106,35,17,39,1329,121,149,475,263,78,23,20,40,1170,112,131,376,224,80,22,13,30,985,78,86,336,179,77,26,11,21,816,37,66,238,173,66,29,13,17,638,46,55,198,138,67,15,7,27,559,15,39,185,134,49,18,3,36,494,14,25,124,100,49,11,5,26,356,6,9,46,48,33,13,15,23,185,0,9,20,24,19,11,7,9,91,3915,1893,4110,2253,837,253,134,641,14035
SAL50055,204,5,0,0,0,0,0,52,264,367,47,18,3,0,0,0,58,496,400,143,77,26,9,0,0,59,720,256,184,154,61,21,0,4,57,742,144,130,173,65,37,11,9,63,635,103,78,106,56,15,8,9,40,413,78,63,101,52,17,8,11,34,374,59,57,101,49,16,12,7,31,336,46,35,89,45,27,13,15,20,291,33,39,94,45,27,8,17,23,276,19,36,99,58,26,6,8,23,276,16,18,64,69,24,10,7,26,227,13,15,49,37,23,10,9,18,176,3,7,21,28,14,5,3,11,100,3,0,6,15,9,10,8,11,62,1747,860,1159,614,273,111,105,525,5391
SAL50056,8,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,4,7,3,4,4,0,0,0,0,19,0,0,0,3,0,0,0,0,4,4,0,4,3,3,0,0,0,17,4,0,4,3,0,0,0,0,19,6,0,6,0,0,0,4,0,18,9,4,18,7,3,0,0,0,38,11,0,9,7,6,0,0,0,38,4,0,8,6,0,0,0,3,32,7,6,9,7,0,0,0,0,26,3,3,0,0,0,0,0,0,13,0,3,0,3,0,0,0,0,3,66,28,72,39,24,3,6,13,256
SAL50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9
SAL50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
SAL50059,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,16,3,0,0,3,38
SAL50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50061,573,3,0,0,0,0,0,44,621,531,28,10,5,0,0,0,44,622,349,96,59,28,5,4,0,37,571,172,126,158,58,19,9,4,25,573,96,103,229,91,40,10,5,23,604,68,79,217,94,37,15,17,17,539,63,91,218,113,57,18,13,21,598,79,108,291,135,44,20,15,19,714,64,85,287,186,48,25,25,20,746,67,69,236,143,58,16,12,14,617,51,52,154,101,44,15,10,20,441,23,36,108,70,33,13,13,14,310,10,15,73,59,23,10,17,10,215,4,8,31,29,28,9,13,5,136,3,10,23,28,26,6,15,0,112,2146,910,2103,1141,471,177,154,313,7411
SAL50062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,10
