SAL_CODE_2021,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_3499_15_19_yr,P_3000_3499_20_24_yr,P_3000_3499_25_34_yr,P_3000_3499_35_44_yr,P_3000_3499_45_54_yr,P_3000_3499_55_64_yr,P_3000_3499_65_74_yr,P_3000_3499_75_84_yr,P_3000_3499_85_yr_over,P_3000_3499_Tot,P_3500_more_15_19_yr,P_3500_more_20_24_yr,P_3500_more_25_34_yr,P_3500_more_35_44_yr,P_3500_more_45_54_yr,P_3500_more_55_64_yr,P_3500_more_65_74_yr,P_3500_more_75_84_yr,P_3500_more_85_yr_over,P_3500_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr_over,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL51202,0,0,6,0,0,3,0,0,0,13,0,0,0,0,0,0,5,4,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,5,8,19,17,16,22,14,0,109
SAL51203,0,0,0,0,4,9,29,8,0,41,0,0,0,0,0,4,25,9,0,39,0,0,4,0,0,9,12,4,0,29,0,0,0,0,3,10,7,0,0,23,0,0,9,0,0,11,13,3,0,42,0,0,0,3,0,5,6,4,0,18,0,0,0,7,0,0,3,0,0,16,0,0,7,0,3,8,0,0,0,21,0,0,8,13,6,7,0,0,0,26,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,5,0,0,14,0,0,12,13,0,9,7,3,0,40,0,0,6,0,0,0,0,0,0,12,0,8,58,42,24,113,177,40,0,461
SAL51204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51205,7,9,11,11,15,15,19,20,7,105,9,13,6,13,19,21,22,8,9,127,6,9,19,16,22,22,15,4,0,118,3,7,18,20,21,25,13,9,0,120,3,9,20,23,34,38,18,4,0,145,0,5,25,25,33,30,7,0,0,118,0,12,20,23,42,31,7,3,0,139,0,0,26,32,38,24,7,0,0,121,0,0,29,55,66,43,8,0,0,203,0,0,0,17,9,15,0,0,0,46,0,0,7,18,22,26,0,0,0,77,7,0,7,3,8,15,3,0,3,56,0,0,0,0,0,0,0,0,0,0,216,98,209,294,373,364,203,90,20,1876
SAL51206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL51207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,11,12,9,7,0,0,46
SAL51208,0,3,5,6,5,8,10,0,0,36,0,0,3,3,0,11,11,0,0,34,0,0,0,0,0,0,9,3,0,20,0,4,6,3,4,8,7,4,0,38,0,5,5,9,10,11,4,0,0,39,0,4,4,5,0,13,0,0,0,25,0,0,5,3,8,5,0,0,0,27,0,0,4,0,5,4,6,0,0,24,0,0,4,11,10,16,4,0,0,41,0,0,0,0,0,3,0,0,0,7,0,0,3,3,4,5,6,0,0,18,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,39,26,42,64,60,110,74,26,3,456
SAL51209,13,33,30,40,30,34,110,90,41,411,17,35,38,42,39,48,72,48,16,349,8,23,67,57,46,63,71,36,5,377,3,31,75,64,69,85,44,10,5,398,0,30,100,102,75,92,42,5,0,451,0,20,79,68,82,78,34,6,0,359,0,13,95,67,63,67,25,3,0,327,0,4,39,66,46,40,15,0,0,207,0,0,74,105,83,57,14,0,0,339,0,0,5,21,20,10,4,0,0,68,0,0,10,18,12,11,6,0,0,55,10,6,28,27,6,23,19,21,3,139,0,0,5,7,0,3,0,4,0,12,282,311,740,811,715,817,771,358,94,4902
SAL51210,16,23,48,49,51,64,116,83,26,487,17,42,67,57,60,46,52,29,18,383,8,46,70,48,55,27,33,7,6,299,5,45,92,81,84,69,32,8,0,413,8,38,107,91,88,86,36,0,0,459,0,28,57,70,60,56,22,0,0,298,0,11,44,85,63,29,4,4,0,242,0,3,27,42,31,28,0,0,0,135,0,5,42,59,79,49,5,0,0,235,0,0,0,8,10,5,0,0,0,29,3,0,3,11,5,4,0,0,5,25,34,40,77,59,47,49,33,17,11,360,0,0,0,0,0,0,0,0,0,7,370,410,787,836,801,758,559,255,82,4864
SAL51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,6,3,12,14,12,13,0,0,62
SAL51212,3,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,5,4,3,0,3,0,0,30
SAL51213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,9,3,15,11,17,4,0,67
SAL51214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,7,13,14,3,0,0,49
SAL51215,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,5,8,18,14,12,0,64
SAL51216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
SAL51217,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,6,14,13,0,50
SAL51218,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,3,3,0,0,12,0,0,0,0,3,3,0,0,0,6,0,0,0,3,3,5,0,0,0,10,0,0,0,4,6,0,0,0,0,11,0,0,4,4,3,3,0,0,0,16,0,3,11,5,3,4,0,0,0,32,0,3,0,5,0,0,0,0,0,17,0,0,5,0,6,5,6,0,0,12,6,24,46,22,28,22,9,0,0,151,0,0,0,0,0,0,0,0,0,3,4,41,82,52,62,59,25,8,0,333
SAL51219,3,22,23,17,21,27,37,22,4,175,13,25,33,47,25,22,45,18,0,221,6,26,48,41,31,18,14,11,0,197,3,37,86,50,48,34,12,0,0,269,3,35,102,71,69,50,19,6,0,360,0,14,103,70,49,37,17,0,0,284,0,5,79,67,60,40,7,0,0,262,0,7,59,42,39,25,3,0,0,181,0,0,76,117,69,34,4,0,0,294,0,0,12,17,12,11,0,0,0,50,0,0,6,27,22,12,4,0,0,63,16,11,29,22,23,17,12,4,4,132,0,0,0,0,0,3,0,0,0,8,230,257,747,671,531,392,280,99,19,3220
SAL51220,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,12,4,8,3,16,10,0,57
SAL51221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,10,0,0,21
SAL51222,5,4,7,7,4,8,7,4,6,53,4,4,6,7,4,3,10,5,0,44,4,7,16,6,12,13,3,0,0,57,5,11,24,22,13,4,0,0,0,83,0,21,44,38,22,9,3,0,0,146,3,21,35,23,26,17,3,0,0,124,0,5,49,25,29,17,0,0,0,132,0,3,47,32,31,18,5,0,0,142,0,11,64,62,51,34,11,0,0,237,0,0,26,13,18,10,0,0,0,71,0,0,14,21,21,20,4,0,0,97,22,22,88,78,73,51,28,4,3,371,0,0,5,0,3,4,0,0,0,14,108,123,460,364,340,239,109,19,7,1772
SAL51223,3,3,0,4,5,7,16,16,0,50,3,0,6,3,4,10,21,11,0,54,0,0,4,7,10,6,13,5,0,41,0,9,6,6,11,17,18,4,0,65,0,3,6,4,11,12,15,8,0,65,0,0,5,10,10,17,4,3,0,46,0,0,5,12,10,10,7,0,0,43,0,0,7,12,8,19,3,3,0,45,0,0,10,11,16,16,6,0,0,62,0,0,4,0,4,5,0,0,0,15,0,0,3,8,18,10,0,0,0,38,0,3,8,7,4,11,8,9,0,47,0,0,0,0,0,0,0,0,0,0,53,31,69,99,111,154,140,80,5,740
SAL51224,0,3,0,0,5,14,12,10,13,63,8,5,4,16,13,0,16,12,4,73,0,8,14,6,9,13,13,4,0,69,4,4,13,9,16,10,12,6,0,72,0,4,7,10,17,11,9,0,0,61,0,4,11,8,0,13,3,0,0,38,0,3,0,6,9,11,5,0,0,35,0,0,5,3,9,11,0,0,0,28,0,0,0,8,14,10,3,4,0,42,0,0,0,0,3,0,0,0,0,7,0,0,0,0,9,7,0,0,0,24,7,3,15,5,11,7,7,3,3,71,0,0,9,3,0,0,0,0,0,15,55,42,94,102,132,144,108,55,36,765
SAL51225,4,6,0,0,6,5,7,3,3,35,0,11,0,10,5,6,9,5,3,43,0,4,7,5,0,5,5,6,4,36,5,0,4,0,6,3,0,4,6,37,0,8,13,3,7,6,9,4,0,54,0,4,20,7,10,7,13,6,0,62,0,3,5,8,9,12,7,8,3,65,0,0,17,7,10,9,10,3,0,52,0,6,5,17,19,14,22,7,4,95,0,3,5,8,14,18,13,0,3,55,0,0,11,38,108,101,44,25,5,331,12,3,0,6,4,9,8,6,6,59,0,0,0,0,0,0,0,0,0,0,231,96,110,110,213,219,174,98,45,1291
SAL51226,0,0,4,0,7,6,12,3,0,34,0,0,0,0,7,3,3,4,0,28,4,3,0,0,3,3,9,4,0,31,0,0,0,0,8,4,3,0,0,16,0,4,4,6,6,13,4,0,0,29,0,0,0,3,9,6,0,0,0,18,0,0,0,3,6,7,0,0,0,27,0,0,8,8,3,6,0,0,0,21,0,0,8,10,13,11,3,0,0,50,0,0,0,0,0,4,0,0,0,13,0,0,0,4,3,0,0,0,0,3,3,0,3,9,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,24,11,39,49,87,93,62,25,6,384
SAL51227,0,3,0,0,5,3,0,0,5,16,0,0,0,0,4,0,0,5,0,10,0,0,4,0,3,8,3,0,0,20,0,0,0,0,3,0,4,0,0,12,0,0,0,3,8,6,5,0,0,29,0,0,0,3,0,5,0,0,0,12,0,3,0,0,0,3,0,0,0,16,0,0,0,3,0,6,0,0,0,5,0,0,0,0,8,0,0,0,0,13,0,0,3,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,7,6,0,4,21,5,11,20,5,4,64,0,0,0,0,0,0,0,0,0,0,8,14,27,41,44,47,44,13,5,244
SAL51228,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,6,4,0,35
SAL51229,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,13
SAL51230,28,103,152,67,65,66,79,58,22,640,15,126,256,95,37,71,71,34,0,709,19,142,268,108,48,40,45,13,6,696,22,129,413,128,76,72,47,19,0,888,9,145,530,217,93,76,43,12,0,1127,10,99,428,178,102,65,28,11,3,928,7,53,435,202,84,81,32,7,0,894,0,32,319,200,106,68,31,0,0,753,0,40,575,467,274,161,43,7,0,1555,0,4,142,139,79,62,18,0,0,442,0,5,148,284,188,138,29,4,4,803,69,291,628,388,322,269,192,96,61,2317,13,82,203,108,62,46,17,8,0,549,376,1775,5101,2922,1789,1429,897,349,136,14771
SAL51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,24
SAL51232,0,0,0,0,0,4,4,0,0,8,3,0,0,3,6,4,0,0,0,11,5,0,0,0,0,0,0,0,0,11,0,0,5,0,3,0,0,0,0,12,0,0,0,0,6,4,0,0,0,11,0,0,0,0,5,3,0,0,0,6,0,0,0,0,8,0,0,0,0,12,0,0,0,0,6,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,6,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,10,9,34,35,19,0,3,131
SAL51233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,10
SAL51234,28,56,89,77,44,24,50,18,10,394,13,67,134,144,48,29,39,11,0,499,17,78,193,177,77,31,22,0,0,604,11,89,257,258,120,53,14,0,0,806,0,69,369,422,139,91,12,0,0,1117,0,50,391,373,141,51,7,0,0,1014,0,26,331,396,172,55,14,0,0,1002,0,8,186,280,122,52,8,0,0,650,0,13,320,579,210,88,7,0,0,1211,0,0,56,116,45,23,0,0,0,243,0,0,33,127,49,11,4,0,0,232,19,18,61,86,29,23,8,0,0,248,0,5,5,0,3,16,22,12,0,62,650,688,2836,3445,1335,737,435,118,19,10254
SAL51235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,7,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,12,4,0,0,44
SAL51236,5,0,10,8,0,11,9,14,0,61,7,8,10,10,9,10,17,6,0,76,3,24,15,19,13,5,3,0,0,86,3,16,14,21,22,21,4,3,0,97,9,19,37,20,25,28,5,0,0,146,4,24,45,27,43,23,4,0,0,158,3,17,48,40,32,25,3,0,0,182,0,17,47,29,20,21,0,0,0,135,0,20,97,82,58,42,9,0,0,306,0,0,26,14,17,9,3,0,0,73,0,0,4,9,15,18,0,0,0,49,10,14,33,33,32,18,17,9,3,176,0,0,0,0,0,0,0,0,0,3,117,184,435,343,314,265,136,63,14,1868
SAL51237,6,3,0,4,4,5,3,8,9,33,0,3,5,0,10,8,7,5,0,35,0,4,4,5,10,10,11,5,4,40,0,5,3,17,7,6,4,3,0,44,0,0,9,6,15,11,3,0,0,38,0,0,6,3,3,9,4,0,0,31,0,0,6,0,5,10,3,0,0,22,0,0,0,0,6,0,4,0,0,18,0,0,3,11,5,11,3,0,0,30,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,3,6,10,4,6,4,4,0,36,0,0,0,0,0,0,0,0,0,0,44,23,39,65,86,76,71,38,17,464
SAL51238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,9,0,0,26
SAL51239,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,9,4,0,21,0,0,0,0,0,0,5,0,0,7,0,0,0,5,0,4,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,4,5,3,26,0,0,0,0,0,0,0,0,0,0,5,0,10,10,24,28,40,21,4,137
SAL51240,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,3,0,0,0,10,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,0,15,0,0,0,3,3,0,0,0,0,6,0,0,0,5,4,9,0,0,0,16,0,0,0,6,0,0,0,0,0,4,0,0,0,4,7,4,0,0,0,16,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,16,6,13,17,38,34,21,18,0,172
SAL51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,4,8,0,0,33
SAL51242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12
