SAL_CODE_2021,F_Mgmt_Cmrce_35_44_yr,F_Mgmt_Cmrce_45_54_yr,F_Mgmt_Cmrce_55_64_yr,F_Mgmt_Cmrce_65_74_yr,F_Mgmt_Cmrce_75_84_yr,F_Mgmt_Cmrce_85_yr_over,F_Mgmt_Cmrce_Tot,F_Scty_Cul_15_24_yr,F_Scty_Cul_25_34_yr,F_Scty_Cul_35_44_yr,F_Scty_Cul_45_54_yr,F_Scty_Cul_55_64_yr,F_Scty_Cul_65_74_yr,F_Scty_Cul_75_84_yr,F_Scty_Cul_85_yr_over,F_Scty_Cul_Tot,F_Crtve_Arts_15_24_yr,F_Crtve_Arts_25_34_yr,F_Crtve_Arts_35_44_yr,F_Crtve_Arts_45_54_yr,F_Crtve_Arts_55_64_yr,F_Crtve_Arts_65_74_yr,F_Crtve_Arts_75_84_yr,F_Crtve_Arts_85_yr_over,F_Crtve_Arts_Tot,F_FoodHos_PsnlSvcs_15_24_yr,F_FoodHos_PsnlSvcs_25_34_yr,F_FoodHos_PsnlSvcs_35_44_yr,F_FoodHos_PsnlSvcs_45_54_yr,F_FoodHos_PsnlSvcs_55_64_yr,F_FoodHos_PsnlSvcs_65_74_yr,F_FoodHos_PsnlSvcs_75_84_ye,F_FoodHos_PsnlSvcs_85_over,F_FoodHos_PsnlSvcs_Tot,F_Mix_Fld_Prog_15_24_yr,F_Mix_Fld_Prog_25_34_yr,F_Mix_Fld_Prog_35_44_yr,F_Mix_Fld_Prog_45_54_yr,F_Mix_Fld_Prog_55_64_yr,F_Mix_Fld_Prog_65_74_yr,F_Mix_Fld_Prog_75_84_yr,F_Mix_Fld_Prog_85_yr_over,F_Mix_Fld_Prog_Tot,F_Fld_stud_inad_desc_15_24,F_Fld_stud_inad_desc_25_34,F_Fld_stud_inad_desc_35_44,F_Fld_stud_inad_desc_45_54,F_Fld_stud_inad_desc_55_64,F_Fld_stud_inad_desc_65_74,F_Fld_stud_inad_desc_75_84,F_Fld_stud_inad_desc_85_over,F_Fld_stud_inad_desc_Tot,F_Fld_stud_ns_15_24_yr,F_Fld_stud_ns_25_34_yr,F_Fld_stud_ns_35_44_yr,F_Fld_stud_ns_45_54_yr,F_Fld_stud_ns_55_64_yr,F_Fld_stud_ns_65_74_yr,F_Fld_stud_ns_75_84_yr,F_Fld_stud_ns_85_yr_over,F_Fld_stud_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Nat_Phy_Sci_15_24_yr,P_Nat_Phy_Sci_25_34_yr,P_Nat_Phy_Sci_35_44_yr,P_Nat_Phy_Sci_45_54_yr,P_Nat_Phy_Sci_55_64_yr,P_Nat_Phy_Sci_65_74_yr,P_Nat_Phy_Sci_75_84_yr,P_Nat_Phy_Sci_85_yr_over,P_Nat_Phy_Sci_Tot,P_IT_15_24_yr,P_IT_25_34_yr,P_IT_35_44_yr,P_IT_45_54_yr,P_IT_55_64_yr,P_IT_65_74_yr,P_IT_75_84_yr,P_IT_85_yr_over,P_IT_Tot,P_Egnr_rel_Tech_15_24_yr,P_Egnr_rel_Tech_25_34_yr,P_Egnr_rel_Tech_35_44_yr,P_Egnr_rel_Tech_45_54_yr,P_Egnr_rel_Tech_55_64_yr,P_Egnr_rel_Tech_65_74_yr,P_Egnr_rel_Tech_75_84_yr,P_Egnr_rel_Tech_85_yr_over,P_Egnr_rel_Tech_Tot,P_Arc_Bld_15_24_yr,P_Arc_Bld_25_34_yr,P_Arc_Bld_35_44_yr,P_Arc_Bld_45_54_yr,P_Arc_Bld_55_64_yr,P_Arc_Bld_65_74_yr,P_Arc_Bld_75_84_yr,P_Arc_Bld_85_yr_over,P_Arc_Bld_Tot,P_Agric_Env_Rel_Stud_15_24,P_Agric_Env_Rel_Stud_25_34,P_Agric_Env_Rel_Stud_35_44,P_Agric_Env_Rel_Stud_45_54,P_Agric_Env_Rel_Stud_55_64,P_Agric_Env_Rel_Stud_65_74,P_Agric_Env_Rel_Stud_75_84,P_Agric_Env_Rel_Stud_85_over,P_Agric_Envir_Rel_Stud_Tot,P_Hlth_15_24_yr,P_Hlth_25_34_yr,P_Hlth_35_44_yr,P_Hlth_45_54_yr,P_Hlth_55_64_yr,P_Hlth_65_74_yr,P_Hlth_75_84_yr,P_Hlth_85_yr_over,P_Hlth_Tot,P_Edu_15_24_yr,P_Edu_25_34_yr,P_Edu_35_44_yr,P_Edu_45_54_yr,P_Edu_55_64_yr,P_Edu_65_74_yr,P_Edu_75_84_yr,P_Edu_85_yr_over,P_Edu_Tot,P_Mgmt_Cmrce_15_24_yr,P_Mgmt_Cmrce_25_34_yr,P_Mgmt_Cmrce_35_44_yr,P_Mgmt_Cmrce_45_54_yr,P_Mgmt_Cmrce_55_64_yr,P_Mgmt_Cmrce_65_74_yr,P_Mgmt_Cmrce_75_84_yr,P_Mgmt_Cmrce_85_yr_over,P_Mgmt_Cmrce_Tot,P_Scty_Cul_15_24_yr,P_Scty_Cul_25_34_yr,P_Scty_Cul_35_44_yr,P_Scty_Cul_45_54_yr,P_Scty_Cul_55_64_yr,P_Scty_Cul_65_74_yr,P_Scty_Cul_75_84_yr,P_Scty_Cul_85_yr_over,P_Scty_Cul_Tot,P_Crtve_Arts_15_24_yr,P_Crtve_Arts_25_34_yr,P_Crtve_Arts_35_44_yr,P_Crtve_Arts_45_54_yr,P_Crtve_Arts_55_64_yr,P_Crtve_Arts_65_74_yr,P_Crtve_Arts_75_84_yr,P_Crtve_Arts_85_yr_over,P_Crtve_Arts_Tot,P_FoodHos_PsnlSvcs_15_24,P_FoodHos_PsnlSvcs_25_34,P_FoodHos_PsnlSvcs_35_44,P_FoodHos_PsnlSvcs_45_54,P_FoodHos_PsnlSvcs_55_64,P_FoodHos_PsnlSvcs_65_74,P_FoodHos_PsnlSvcs_75_84,P_FoodHos_PsnlSvcs_85_over,P_FoodHos_PsnlSvcs_Tot,P_Mix_Fld_Prog_15_24_yr,P_Mix_Fld_Prog_25_34_yr,P_Mix_Fld_Prog_35_44_yr,P_Mix_Fld_Prog_45_54_yr,P_Mix_Fld_Prog_55_64_yr,P_Mix_Fld_Prog_65_74_yr,P_Mix_Fld_Prog_75_84_yr,P_Mix_Fld_Prog_85_yr_over,P_Mix_Fld_Prog_Tot,P_Fld_stud_inad_desc_15_24,P_Fld_stud_inad_desc_25_34,P_Fld_stud_inad_desc_35_44,P_Fld_stud_inad_desc_45_54,P_Fld_stud_inad_desc_55_64,P_Fld_stud_inad_desc_65_74,P_Fld_stud_inad_desc_75_84,P_Fld_stud_inad_desc_85_over,P_Fld_stud_inad_desc_Tot,P_Fld_stud_ns_15_24_yr,P_Fld_stud_ns_25_34_yr,P_Fld_stud_ns_35_44_yr,P_Fld_stud_ns_45_54_yr,P_Fld_stud_ns_55_64_yr,P_Fld_stud_ns_65_74_yr,P_Fld_stud_ns_75_84_yr,P_Fld_stud_ns_85_yr_over,P_Fld_stud_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr
SAL50290,22,26,15,9,0,0,91,4,4,21,21,16,6,0,0,71,3,0,4,3,6,3,0,0,19,3,16,12,0,3,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,4,7,3,11,12,5,0,52,25,67,91,108,93,53,17,10,463,0,9,3,10,7,7,0,0,32,0,0,4,4,4,0,0,0,8,13,25,29,40,41,26,9,0,197,0,9,10,5,8,4,3,0,34,0,0,11,7,12,4,0,0,33,0,16,15,15,17,14,5,5,89,0,11,8,17,32,8,3,3,77,3,9,27,31,30,11,0,0,120,3,8,24,26,18,11,0,0,93,3,4,4,7,8,5,0,0,29,4,17,9,9,4,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,0,0,19,19,13,8,11,17,18,11,0,92,56,126,157,192
SAL50291,13,15,17,3,0,0,63,4,0,3,14,7,0,0,0,31,6,0,5,4,0,0,0,0,12,0,0,7,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,6,10,8,3,0,42,20,30,48,57,59,26,9,4,253,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,14,7,17,15,24,29,16,6,0,109,0,0,5,9,5,0,8,0,27,0,3,4,3,6,0,0,0,17,0,10,4,10,7,6,6,0,43,0,4,7,9,18,0,0,0,45,3,10,13,13,27,5,6,0,80,3,0,5,18,7,0,0,0,37,4,0,5,7,0,0,3,0,15,0,4,7,3,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,12,18,15,11,3,3,84,32,56,78,113
SAL50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SAL50293,89,78,36,27,4,7,292,17,28,29,33,21,10,6,0,153,8,11,14,4,4,3,7,0,52,3,8,3,6,10,4,5,0,38,0,0,0,0,0,0,0,0,0,0,4,5,5,3,5,0,0,24,3,10,5,3,9,0,4,0,33,78,176,258,248,183,104,52,10,1097,8,14,27,25,11,12,0,0,104,4,10,37,26,13,0,0,0,96,13,36,60,52,48,35,24,4,283,4,17,12,13,12,7,3,0,63,0,7,0,5,9,0,0,0,25,15,49,68,72,40,31,22,6,307,9,19,20,32,39,33,22,6,179,35,69,147,144,82,59,32,7,581,26,44,42,50,40,34,11,0,247,13,18,20,10,7,3,7,0,75,4,15,10,12,7,4,5,0,54,0,0,0,0,0,0,0,0,0,0,5,11,7,3,7,0,0,39,8,18,17,5,15,10,4,5,77,140,313,468,452
SAL50294,89,138,81,31,32,16,457,23,14,54,83,51,35,28,14,299,18,11,16,25,11,9,12,0,98,3,5,7,17,3,8,7,6,59,0,0,0,0,0,0,0,0,7,0,0,0,7,0,5,4,0,25,9,3,11,12,13,12,17,12,91,121,139,308,501,396,218,199,83,1956,26,14,30,54,65,39,28,10,269,4,9,9,12,13,9,4,4,55,14,23,66,104,112,61,52,24,459,3,18,30,27,32,17,15,9,149,0,3,6,14,4,0,3,4,40,15,61,87,166,168,72,60,26,665,11,18,19,74,82,70,62,21,360,60,72,155,287,196,96,70,35,969,35,34,75,142,94,56,35,22,494,24,23,14,29,19,5,12,0,141,13,4,7,21,14,11,7,5,79,0,0,0,0,0,0,0,0,4,0,3,6,7,7,7,11,6,44,16,9,13,26,27,21,26,15,157,234,298,519,966
SAL50295,4,0,0,3,0,0,11,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,5,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,12,10,12,12,15,19,10,5,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,8,3,8,0,0,38,0,0,0,4,0,0,0,0,8,0,0,0,0,4,3,0,0,9,3,3,0,0,3,4,0,0,11,0,0,0,5,0,4,3,0,9,6,3,4,0,4,3,0,0,17,0,3,0,4,0,0,0,0,10,0,3,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,8,0,0,27,16,26,24,22
SAL50296,123,144,88,61,36,16,613,27,80,83,90,74,61,51,21,492,16,42,34,26,11,12,27,12,174,11,14,4,10,13,9,4,0,73,0,0,0,0,0,0,0,0,3,6,3,8,11,4,11,8,5,60,47,33,28,32,29,22,41,34,264,217,487,471,538,451,411,327,177,3086,39,75,41,50,46,43,36,8,338,3,21,28,26,14,5,4,0,94,21,96,95,103,65,78,45,26,531,13,57,32,40,37,19,12,6,226,7,12,15,12,14,14,6,3,72,45,153,129,136,154,161,111,64,945,8,37,56,74,82,108,85,28,482,101,178,229,288,202,143,104,36,1280,47,145,125,143,129,119,100,32,847,32,74,53,36,19,15,26,12,264,14,25,11,20,17,13,7,5,113,0,0,0,0,0,6,0,0,5,6,8,12,23,6,12,11,5,86,69,70,55,64,58,46,70,52,483,390,951,889,1003
SAL50297,218,153,88,39,14,3,791,72,144,141,108,76,32,7,0,576,20,43,47,18,9,5,0,0,136,41,123,72,58,33,15,5,0,344,4,0,0,0,0,0,0,0,10,8,16,9,5,5,4,0,0,48,42,58,77,41,28,18,16,3,293,353,948,831,596,421,169,58,14,3396,16,57,38,23,17,6,4,0,166,13,51,78,43,14,7,0,0,209,56,231,192,187,179,111,39,13,994,31,115,111,82,51,31,9,0,424,12,21,23,17,13,4,0,0,97,61,202,166,115,94,34,10,3,684,39,128,94,84,69,29,10,0,455,79,312,335,241,147,67,21,3,1205,98,216,188,138,102,44,10,0,805,39,85,77,28,15,5,0,0,241,66,145,114,80,60,19,7,0,480,12,4,3,0,4,0,0,0,19,9,24,35,16,20,7,4,0,112,97,112,154,99,77,38,30,0,608,622,1705,1599,1142
SAL50298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50299,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,7,3,3,16,11,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,5,6,3,0,0,11,0,3,0,0,4,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,14,0,7,8,11
SAL50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50301,130,89,47,33,10,4,516,36,91,89,69,43,29,3,0,359,19,25,19,16,7,4,4,0,86,37,63,34,15,11,6,5,0,176,0,0,0,0,0,0,0,0,7,0,6,8,4,5,0,0,0,22,49,81,57,35,32,27,22,13,318,269,662,485,351,196,142,70,26,2193,19,43,40,25,3,10,0,0,137,16,52,44,20,6,3,0,0,139,63,202,179,116,89,72,39,17,774,12,56,33,19,20,8,15,9,169,6,15,10,22,3,3,0,0,55,48,128,59,59,33,25,11,3,371,15,54,40,34,29,26,10,6,221,95,255,223,133,86,45,13,8,863,57,135,112,85,53,42,8,0,494,29,57,39,20,4,6,4,0,151,59,114,73,22,26,17,5,0,312,0,4,0,0,0,0,0,0,9,3,13,12,3,9,5,3,0,53,111,161,112,86,70,48,36,19,631,526,1277,981,653
SAL50302,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SAL50303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50304,14,16,8,0,0,0,103,19,30,16,7,7,0,0,0,76,9,3,5,0,0,0,0,0,16,12,20,3,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,9,9,4,5,0,0,0,41,92,175,66,51,34,12,9,0,428,3,15,6,3,3,0,0,0,29,6,25,10,3,4,0,0,0,49,13,58,28,30,16,10,4,4,157,4,17,7,0,0,3,0,0,34,0,3,0,0,0,0,0,0,11,14,54,12,6,4,5,0,0,100,6,12,9,8,5,5,0,0,42,34,63,30,22,15,0,0,0,160,22,50,19,13,7,0,0,0,119,8,19,7,0,0,0,0,0,35,15,32,13,3,7,0,4,0,75,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,18,23,18,9,9,3,3,0,91,149,360,162,101
SAL50305,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,3,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,21,4,11,6,3
SAL50306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
SAL50307,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,6,3,0,0,6,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6
SAL50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0
SAL50309,10,12,12,4,3,0,65,11,0,13,19,12,6,0,0,61,0,3,0,4,0,0,0,0,8,4,4,8,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,4,10,6,12,12,4,70,55,65,68,79,57,32,20,10,388,3,6,5,6,0,0,0,0,22,0,4,5,0,6,0,0,0,15,12,17,20,23,18,23,9,0,115,0,8,6,8,6,0,0,3,28,0,3,0,3,0,0,0,0,16,3,24,18,17,11,9,3,4,85,6,17,12,25,11,6,5,0,73,8,19,20,16,18,6,5,0,102,11,3,15,24,18,14,0,0,84,5,4,0,4,0,0,0,0,14,7,8,8,4,5,0,0,0,34,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,19,43,39,34,9,25,18,12,191,86,143,150,160
SAL50310,58,48,26,18,4,4,257,24,42,55,52,56,19,3,0,249,3,9,7,5,0,7,3,0,31,18,32,21,25,8,8,0,0,111,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,5,0,13,38,43,51,32,40,40,41,37,315,159,276,274,257,213,162,80,41,1468,0,3,11,6,4,5,0,0,32,13,4,10,5,3,3,0,0,31,67,137,144,141,146,105,51,11,799,11,30,30,20,22,18,13,3,134,9,15,12,13,20,7,3,0,72,22,27,24,38,49,51,19,5,231,16,46,52,49,47,27,6,4,242,43,79,72,65,36,27,11,5,329,30,45,61,55,58,29,4,0,288,4,9,10,8,5,7,3,0,41,17,41,30,44,27,13,7,0,172,0,0,0,0,0,0,0,0,6,3,9,0,13,10,4,3,0,43,78,97,104,83,89,86,81,65,671,304,541,555,526
SAL50311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,9
SAL50312,9,5,6,0,4,0,41,0,10,10,10,8,3,0,0,30,0,0,0,0,0,0,0,0,5,0,4,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,17,34,41,31,22,14,11,0,163,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,0,13,8,3,4,6,4,0,47,0,7,3,5,6,0,0,0,20,3,5,7,0,5,0,0,0,25,4,6,5,11,3,5,3,0,36,0,4,7,14,3,0,5,0,33,9,14,11,12,6,0,4,0,62,5,10,9,7,3,7,0,0,38,0,0,5,0,0,0,0,0,12,0,4,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,7,0,7,0,4,0,27,29,65,73,53
SAL50313,0,3,0,0,0,0,8,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,12,4,10,7,5,0,49,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,3,0,9,6,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,7,0,4,3,0,5,0,0,0,14,0,0,0,0,0,3,0,0,12,0,0,0,3,0,4,0,0,10,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,15,6,18,18,12
SAL50314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
