SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL50826,0,0,5,9,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50828,0,0,4,0,0,0,0,0,0,8,0,17,73,99,53,15,0,0,0,258,3,18,45,33,51,23,0,0,0,168,0,0,9,9,8,0,0,0,0,29,14,26,57,61,26,13,4,0,0,201,0,4,13,15,10,9,0,0,0,42,18,19,22,16,14,9,0,3,0,102,45,14,15,17,10,9,0,0,0,107,0,0,12,21,19,19,10,0,0,76,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,8,0,0,3,14,14,5,4,0,0,40,3,0,10,11,9,4,4,0,0,43,0,7,28,26,20,11,0,0,0,97,6,4,9,11,11,11,5,0,0,54,0,3,14,4,12,7,0,0,0,39,5,4,0,0,0,0,0,0,0,8,3,8,23,12,10,12,0,0,0,67,8,6,25,27,12,9,0,0,0,91
SAL50829,0,0,0,0,0,0,0,0,0,0,3,21,64,56,69,37,5,0,0,256,0,9,5,16,10,7,0,0,0,38,0,0,0,6,0,0,0,0,0,9,0,3,25,9,10,12,3,0,0,60,0,0,3,0,5,0,0,0,0,13,3,5,0,0,5,0,4,0,0,14,7,6,0,0,0,5,0,0,0,19,3,3,6,3,5,8,0,0,0,30,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,7,0,0,0,14,0,0,0,0,4,3,0,0,0,16,0,0,0,0,4,0,0,0,0,3,0,6,9,3,0,7,0,0,0,30,0,0,3,3,5,6,0,0,0,11,0,0,3,7,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,3,9,5,9,0,0,0,23,5,0,12,0,4,0,3,0,0,25
SAL50830,0,9,28,11,5,9,3,0,0,73,0,0,0,6,9,6,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,8,6,0,0,23,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,4,0,0,0,12,0,0,0,3,4,3,0,0,0,12,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8
SAL50831,0,3,3,11,10,7,0,0,0,29,0,11,82,124,82,48,7,0,0,356,5,15,62,102,88,64,3,0,0,340,0,5,23,24,19,10,0,0,0,86,23,61,163,215,148,96,4,4,0,715,4,7,40,37,36,34,5,0,0,159,74,76,69,116,63,31,5,3,0,442,71,30,35,43,27,23,6,3,0,238,5,17,57,92,59,59,15,0,0,308,0,5,11,17,9,3,0,0,0,49,0,9,33,33,34,15,4,0,0,122,0,0,8,13,13,6,0,0,0,47,3,39,74,112,49,33,5,0,0,322,0,10,27,29,23,19,9,0,0,127,0,13,49,62,66,46,6,0,0,247,8,11,25,30,28,13,7,0,0,120,3,17,53,60,41,26,3,0,0,198,9,13,8,9,8,3,0,0,0,63,9,19,46,36,42,27,14,0,0,187,12,26,48,59,48,30,5,0,0,223
SAL50832,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
SAL50833,0,0,0,0,0,0,0,0,0,7,0,3,19,20,15,9,4,0,0,65,0,14,29,37,27,18,3,0,0,135,0,0,3,7,4,3,0,0,0,22,9,17,35,43,24,19,9,0,0,148,0,0,8,6,8,6,3,0,0,39,11,23,27,21,16,6,3,0,0,106,20,32,28,17,11,14,0,0,0,116,0,4,42,36,34,24,20,0,0,156,0,0,0,5,4,0,0,0,0,14,0,0,6,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,4,14,23,8,7,0,0,0,57,0,4,7,12,4,10,5,0,0,50,0,3,9,17,6,10,7,0,0,54,0,3,7,7,16,7,4,0,0,50,0,10,13,16,13,12,3,0,0,68,0,3,12,5,6,3,0,0,0,33,4,8,9,15,15,10,0,0,0,65,6,15,24,24,26,18,0,0,0,109
SAL50834,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50835,0,0,5,0,0,0,3,0,0,10,0,4,26,31,20,9,0,0,0,98,0,4,13,13,7,12,7,0,0,52,0,0,3,0,0,0,0,0,0,8,6,22,38,27,23,24,7,0,0,142,0,0,11,13,14,8,0,0,0,47,13,9,21,9,7,13,0,0,0,72,13,8,25,10,9,0,0,0,0,62,0,7,15,17,21,5,9,0,0,66,0,0,0,3,3,0,0,0,0,14,0,3,0,7,6,0,0,0,0,22,0,4,4,0,3,5,0,0,0,20,3,11,37,29,38,15,6,0,0,129,3,7,8,6,6,7,0,0,0,37,0,7,14,22,21,17,0,0,0,87,3,9,11,13,5,12,3,0,0,60,0,3,21,7,6,9,6,0,0,62,3,3,8,9,8,5,0,0,0,33,0,7,14,7,7,6,0,0,0,33,0,6,16,13,6,9,0,0,0,48
SAL50836,0,0,0,0,0,0,0,0,0,0,0,5,39,30,32,16,7,0,0,136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,15,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,8,0,4,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10
SAL50837,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50838,0,0,0,7,3,0,0,0,0,12,0,4,12,15,12,8,0,0,0,52,0,13,32,18,28,9,0,0,0,105,0,0,7,4,4,4,0,0,0,14,0,5,32,30,17,25,0,0,0,105,0,5,4,8,5,3,0,0,0,33,11,3,9,17,4,6,0,0,0,52,18,6,11,3,0,3,0,0,0,36,3,7,6,15,18,23,5,0,0,78,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,6,0,5,9,7,5,8,0,0,0,27,0,3,9,0,7,7,0,0,0,29,0,0,9,11,7,9,3,0,0,33,0,0,3,7,0,8,0,0,0,28,0,0,9,6,11,9,0,0,0,30,0,0,0,0,4,0,0,0,0,9,0,0,8,6,9,0,0,0,0,32,0,10,13,7,15,12,0,0,0,62
SAL50839,0,0,3,0,4,4,0,0,0,12,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3
SAL50840,0,0,0,0,0,0,0,0,0,7,0,9,45,37,25,11,3,0,0,130,0,0,17,11,8,4,0,0,0,38,0,0,10,4,5,0,0,0,0,21,3,6,35,32,17,16,0,0,0,113,0,3,9,8,5,3,0,0,0,26,12,6,18,4,5,3,3,0,0,53,13,20,15,14,3,5,0,0,0,63,0,3,7,3,12,6,3,0,0,35,0,0,9,5,6,0,0,0,0,20,0,4,17,11,7,7,0,0,0,41,0,0,8,9,3,0,0,0,0,18,0,12,73,62,45,21,3,0,0,214,0,4,8,5,4,6,5,0,0,25,0,0,20,18,8,11,5,0,0,61,0,5,32,14,10,13,4,0,0,80,0,10,49,30,8,9,3,0,0,102,0,3,12,3,0,0,0,0,0,15,0,0,6,4,3,6,3,0,0,29,0,3,12,8,3,0,5,0,0,31
SAL50841,0,0,3,3,5,3,3,0,0,13,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,10
SAL50842,0,3,0,3,0,6,3,4,0,17,0,10,37,78,78,46,8,4,0,261,18,14,21,31,50,59,16,0,0,202,0,0,6,11,14,12,4,0,0,52,15,26,64,82,53,67,16,0,0,317,0,8,18,26,27,22,16,5,0,114,33,37,27,31,27,20,11,4,0,186,49,26,17,15,10,14,3,0,0,135,7,8,22,30,40,32,14,0,0,153,0,3,4,0,8,9,0,0,0,27,0,5,10,25,20,18,11,0,0,84,0,0,11,8,10,10,4,0,0,41,3,25,53,102,81,54,36,4,0,355,4,7,8,16,15,9,10,0,0,77,0,12,30,42,53,51,14,0,0,200,8,11,30,26,45,55,29,0,0,211,3,14,40,59,36,27,23,9,0,206,13,10,12,13,11,11,6,0,0,73,6,5,21,20,11,28,5,0,0,93,9,12,18,32,33,22,20,0,0,150
SAL50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50844,0,0,0,0,0,0,0,0,0,5,4,24,34,36,12,11,8,0,0,125,0,4,4,11,7,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,11,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
SAL50845,4,0,3,10,3,9,7,4,0,25,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL50846,0,0,0,0,0,0,0,0,0,4,0,5,18,15,10,10,0,0,0,57,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,6,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,19,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3
SAL50847,0,0,4,0,0,6,0,0,0,11,0,4,12,37,46,23,3,0,0,125,8,0,16,30,46,22,5,0,0,126,0,0,4,14,9,10,0,0,0,29,5,15,18,27,39,24,12,0,0,136,0,0,0,6,4,9,0,0,0,22,11,6,4,0,0,8,0,0,0,31,27,3,0,0,0,4,0,0,0,29,0,7,0,9,9,13,8,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,7,0,0,0,7,10,7,10,0,0,32,0,0,0,0,0,6,0,0,0,9,4,0,9,9,8,17,9,0,0,48,3,0,0,5,13,12,3,0,0,32,0,0,0,6,3,6,3,0,0,24,0,0,0,0,0,0,0,0,0,3,3,0,0,8,10,5,0,0,0,31,5,0,0,7,3,4,0,0,0,29
SAL50848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50849,3,4,0,5,6,6,0,0,0,24,0,11,34,67,84,53,12,3,0,264,16,20,21,28,52,37,16,0,0,190,0,4,5,6,10,5,0,0,0,24,14,25,61,78,54,57,22,4,0,306,4,4,6,10,25,23,3,0,0,91,34,21,15,19,10,13,9,0,0,122,43,21,0,3,6,4,3,0,0,84,6,0,11,23,50,46,15,0,0,145,0,0,0,4,7,3,0,0,0,23,0,0,0,8,7,6,4,0,0,24,5,0,0,0,6,4,0,0,0,22,4,11,18,43,45,19,18,0,0,156,5,0,11,10,23,9,4,0,0,63,0,0,13,26,45,37,11,0,0,141,5,14,12,21,33,31,10,4,0,131,3,8,4,13,31,11,8,0,0,83,4,4,4,0,4,8,0,0,0,36,11,10,8,16,10,19,3,0,0,78,9,10,11,15,21,22,6,0,0,101
SAL50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50852,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
