SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL50070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,12
SAL50072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50075,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,15,28,0,0,0,0,28,26,0,0,0,0,26,24,0,0,0,0,24,17,0,0,0,0,17,7,0,0,0,0,7,147,0,0,0,0,147
SAL50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50077,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,8,3,0,0,0,0,3,30,0,0,0,0,29
SAL50078,66,10,3,0,0,79,28,3,0,0,0,36,19,0,0,0,0,25,41,10,0,0,0,58,49,14,6,0,0,65,157,55,23,0,0,227,221,57,20,0,0,296,396,45,8,0,0,448,176,14,0,0,3,197,138,9,5,0,0,147,87,0,4,0,0,92,76,10,0,0,0,89,1451,238,71,0,6,1761
SAL50079,22,0,0,0,0,23,9,0,0,0,0,9,7,0,0,0,0,6,7,0,0,0,0,7,18,5,0,0,0,17,25,6,0,0,0,30,27,9,0,0,0,36,81,11,0,0,0,94,50,4,0,0,0,55,85,10,0,0,0,95,37,3,0,0,0,44,28,0,0,0,0,26,401,47,0,0,0,448
SAL50080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50081,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,27,0,0,0,0,26,41,0,0,0,0,42,90,0,0,0,0,86,45,0,0,0,0,51,44,0,0,0,0,44,41,0,0,0,0,41,14,0,0,0,0,14,313,0,0,3,0,318
SAL50082,17,0,0,0,0,17,10,0,0,0,0,10,11,0,0,0,0,11,11,0,0,0,0,11,20,0,0,0,0,20,99,0,0,0,0,99,128,0,0,0,0,128,101,0,0,0,0,101,24,0,0,0,0,24,14,0,0,0,0,14,12,0,0,0,0,12,25,0,0,0,0,25,465,0,0,0,0,466
SAL50083,97,20,0,0,0,116,38,7,0,0,0,43,21,3,0,0,0,27,49,15,7,0,0,65,70,9,8,0,0,91,199,44,21,0,0,258,308,49,5,0,0,355,598,47,3,0,0,651,333,16,0,0,0,347,293,18,0,0,0,312,136,5,0,0,0,148,113,11,0,0,0,123,2263,229,52,0,0,2544
SAL50084,11,0,0,0,0,11,5,0,0,0,0,5,5,0,0,0,0,5,18,0,0,0,0,18,21,0,0,0,0,20,47,0,0,0,0,47,36,0,0,0,0,36,40,0,0,0,0,40,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,202,0,0,0,0,204
SAL50085,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL50086,34,5,0,0,0,41,8,0,0,0,0,14,10,0,0,0,0,10,9,0,0,0,0,9,18,10,0,0,0,29,43,6,0,0,0,44,59,8,0,0,0,65,135,13,0,0,0,152,103,12,0,0,0,115,134,6,0,0,0,142,66,0,0,0,0,70,30,6,0,0,0,38,656,74,5,0,0,733
SAL50087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50090,36,6,0,0,0,46,23,0,0,0,0,23,21,4,0,0,0,18,17,0,0,0,0,23,46,5,0,0,0,53,158,35,0,0,0,203,253,38,7,0,0,298,286,18,3,0,0,305,105,13,0,0,0,117,53,0,0,0,0,58,39,0,0,0,0,39,66,8,0,0,0,75,1102,135,12,0,0,1253
SAL50091,47,8,0,0,0,52,10,3,0,0,0,14,8,0,0,0,0,7,17,0,0,0,0,15,17,0,0,0,0,23,80,10,0,0,0,88,93,9,0,0,0,103,199,13,0,0,0,215,126,8,0,0,0,133,113,16,0,0,0,126,52,4,0,0,0,50,41,0,0,0,0,40,798,70,0,0,0,867
SAL50092,17,0,0,0,0,17,9,0,0,0,0,9,4,0,0,0,0,4,7,0,0,0,0,7,12,0,0,0,0,12,43,0,0,0,0,43,57,0,0,0,0,57,106,0,0,0,0,106,107,0,0,0,0,107,110,0,0,0,0,109,60,0,0,0,0,60,26,0,0,0,0,26,554,0,0,0,0,555
SAL50093,77,7,0,0,0,81,33,0,0,0,0,33,27,0,0,0,0,28,59,5,0,0,0,62,58,4,0,0,0,61,239,23,0,0,0,258,300,15,0,0,0,312,289,9,0,0,0,297,63,0,0,0,0,65,54,0,0,0,0,52,22,0,0,0,0,22,76,5,0,0,0,73,1281,67,0,0,0,1348
SAL50094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SAL50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17
SAL50098,40,0,0,0,0,42,6,0,0,0,0,8,16,0,0,0,0,21,33,6,0,0,0,38,32,0,4,0,0,37,129,5,16,0,0,153,237,5,12,0,0,259,467,3,6,0,0,475,267,6,0,0,0,274,164,0,0,0,0,165,87,0,0,0,0,87,81,0,0,0,0,84,1569,30,43,0,5,1640
SAL50099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL50101,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,28,0,0,0,0,30
SAL50102,32,0,0,0,0,33,11,0,0,0,0,14,4,0,0,0,0,7,21,0,0,0,0,21,32,0,0,0,0,32,66,6,0,0,0,72,149,5,0,0,0,154,254,3,0,0,0,258,72,0,0,0,0,75,37,0,0,0,0,36,24,0,0,0,0,24,50,0,0,0,0,50,757,22,0,0,0,783
SAL50103,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,32,0,0,0,0,35
SAL50104,9,3,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,18,15,0,0,0,0,15,51,6,0,0,0,51,66,5,0,0,0,72,44,0,0,0,0,46,10,0,0,0,0,11,10,0,0,0,0,10,6,0,0,0,0,6,14,0,0,0,0,16,246,23,0,0,0,262
SAL50105,45,7,0,0,0,51,16,0,0,0,0,15,9,0,0,0,0,9,16,7,0,0,0,21,33,7,7,0,0,43,97,40,11,0,0,144,130,30,10,0,0,166,157,31,4,0,0,193,82,8,4,0,0,95,61,8,3,0,0,72,29,4,0,0,0,35,33,8,0,0,0,43,700,140,45,0,0,888
SAL50106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL50107,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
SAL50108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16
SAL50110,51,0,0,0,0,55,14,0,0,0,0,20,11,0,0,0,0,11,16,0,4,0,0,18,41,0,0,0,0,44,108,0,9,0,0,122,213,3,6,0,0,222,306,0,0,0,0,309,115,0,0,0,0,115,61,0,0,0,0,61,40,0,0,0,0,40,67,0,0,0,0,67,1056,12,19,0,0,1089
SAL50111,15,11,9,0,0,30,3,0,0,0,0,3,3,4,0,0,0,7,14,7,0,0,0,16,3,7,0,0,0,18,36,57,3,0,0,98,61,58,3,0,0,123,70,46,3,0,0,119,27,8,0,0,0,38,9,10,0,0,0,12,15,9,0,0,0,22,14,10,10,0,0,25,265,228,30,0,0,522
SAL50112,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,4,9,0,0,0,0,8,13,0,0,0,0,8,22,0,0,0,0,26,16,0,0,0,0,19,23,0,0,0,0,25,8,0,0,0,0,8,7,0,0,0,0,7,9,0,0,0,0,9,9,4,0,0,0,16,123,9,3,0,0,142
SAL50113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50115,34,0,0,0,0,34,16,0,0,0,0,16,9,0,0,0,0,9,25,0,0,0,0,25,51,0,0,0,0,50,190,0,0,0,0,193,355,0,0,0,0,355,297,0,0,0,0,297,90,0,0,0,0,90,33,0,0,0,0,33,27,0,0,0,0,27,62,0,0,0,0,62,1171,0,0,0,0,1178
SAL50116,17,0,0,0,0,17,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,14,16,0,0,0,0,16,27,0,0,0,0,27,13,0,0,0,0,13,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,112,0,0,0,0,112
SAL50117,57,3,0,0,0,61,7,6,0,0,0,16,15,0,0,0,0,15,25,5,0,0,0,29,28,0,0,0,0,30,108,9,0,0,0,115,156,8,0,0,0,161,240,11,0,0,0,248,102,3,0,0,0,103,76,0,0,0,0,76,19,0,0,0,0,19,43,5,0,0,0,45,878,45,0,0,0,924
SAL50118,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,24,0,0,0,0,24,10,0,0,0,0,10,26,0,0,0,0,27,21,0,0,0,0,21,4,0,0,0,0,9,113,0,3,0,0,117
SAL50119,35,6,0,0,0,42,9,0,0,0,0,9,7,0,0,0,0,9,14,5,0,0,0,18,13,3,4,0,0,24,45,29,0,0,0,77,48,35,0,0,0,80,109,52,0,0,0,163,87,11,0,0,0,102,113,18,0,0,0,134,154,20,0,0,4,173,46,11,0,0,0,60,688,192,6,0,5,894
SAL50120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50123,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,13,16,4,0,0,0,18,37,0,0,0,0,40,43,0,0,0,0,43,38,0,0,0,0,38,10,0,0,0,0,10,8,0,0,0,0,11,173,7,0,0,0,185
SAL50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50126,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,19,0,0,0,0,19,34,0,0,0,0,37,38,0,0,0,0,38,12,0,0,0,0,12,11,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,13,159,0,0,0,0,158
SAL50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50129,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,26,0,0,0,0,26,43,0,0,0,0,43,50,0,0,0,0,50,22,0,0,0,0,22,13,0,0,0,0,13,12,0,0,0,0,12,10,0,0,0,0,10,196,0,0,0,0,193
SAL50130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL50132,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,10,0,0,0,0,11,10,0,0,0,0,12,14,0,0,0,0,23,29,0,0,0,0,26,5,0,0,0,0,5,10,0,0,0,0,8,6,0,0,0,0,6,6,0,0,0,0,9,103,13,0,0,0,118
SAL50133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL50136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0
SAL50137,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,8,0,0,0,0,8,30,0,0,0,0,30,20,0,0,0,0,20,31,0,0,0,0,31,10,0,0,0,0,10,12,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,10,133,0,0,0,0,133
SAL50138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL50139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50140,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,11
SAL50141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
SAL50143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,3,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,21,0,0,0,4,28
SAL50144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
SAL50146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
