SAL_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL50381,0,3,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,15
SAL50382,0,5,0,3,4,3,0,32,0,52,0,3,5,0,3,7,0,3,0,22,0,5,0,0,5,0,0,3,0,16,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,3,0,4,0,20,0,0,0,0,0,0,3,0,0,3,4,6,0,0,3,3,0,17,0,33,0,0,0,0,0,5,0,10,0,15,0,0,0,0,0,0,0,0,0,5,3,23,12,6,19,21,10,72,0,174
SAL50383,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL50384,10,16,18,26,112,135,44,109,0,482,35,62,74,59,187,232,61,83,0,800,22,49,47,39,115,125,37,105,5,542,16,144,81,45,77,43,11,38,12,456,30,69,88,60,155,104,27,29,0,566,5,172,74,26,39,22,10,19,10,381,11,28,28,14,42,45,16,71,0,255,11,112,61,34,65,54,10,33,0,385,3,5,5,0,11,13,6,3,16,62,144,643,480,304,804,776,233,492,49,3924
SAL50385,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10
SAL50386,0,3,6,3,0,6,5,11,0,34,3,7,0,7,7,6,0,12,0,36,4,0,0,0,5,15,10,17,0,49,0,7,4,4,6,0,0,3,0,23,0,7,3,3,5,4,0,3,0,33,3,4,3,0,0,0,0,0,0,20,0,0,0,0,0,6,7,19,0,41,0,17,5,0,3,3,0,9,0,38,0,0,0,0,0,0,0,0,0,3,17,47,26,25,32,45,16,70,3,282
SAL50387,5,0,5,0,7,12,4,16,0,59,0,12,8,4,6,13,3,6,0,56,3,9,3,0,9,12,7,23,0,65,4,3,8,5,4,0,4,7,0,28,0,12,10,5,12,4,4,3,0,48,6,7,9,0,6,4,0,0,0,30,8,8,0,0,0,13,0,10,0,37,5,12,3,4,3,8,4,0,0,44,0,0,0,0,0,6,0,0,3,10,27,66,50,19,45,74,33,64,10,380
SAL50388,3,5,11,8,4,10,5,33,0,81,4,3,0,0,5,4,4,0,0,23,0,0,3,3,5,4,0,7,0,21,0,0,4,0,3,0,0,0,0,10,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,16,0,7,0,3,0,5,3,3,0,15,0,0,0,0,0,0,0,0,0,0,9,21,28,12,29,30,9,44,0,182
SAL50389,13,6,5,3,13,30,8,29,0,103,4,10,13,9,29,25,4,13,0,118,5,6,9,0,32,35,27,42,0,159,4,26,25,12,17,15,8,0,0,107,8,26,21,10,39,37,5,11,0,153,0,14,8,5,10,10,3,5,0,63,9,10,3,4,3,15,7,23,3,76,0,16,9,7,9,18,0,6,0,68,0,4,0,4,5,4,0,4,3,24,40,114,98,54,162,176,61,136,13,863
SAL50390,14,9,25,17,54,78,31,94,0,319,25,89,72,74,85,149,41,88,5,628,14,24,21,8,48,47,17,38,4,221,8,67,40,22,20,20,4,9,0,192,8,35,29,17,53,44,15,9,0,204,3,58,24,11,11,9,0,5,4,124,3,12,11,5,9,4,6,21,0,63,6,42,5,13,5,7,0,6,0,91,0,3,5,0,4,5,0,6,7,30,92,335,238,160,276,363,117,271,20,1873
SAL50391,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,3,0,0,0,14
SAL50392,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9
SAL50393,0,0,0,0,0,5,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,12,0,25
SAL50394,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,16
SAL50395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,8
SAL50396,7,21,21,17,39,54,27,72,0,263,31,47,60,47,70,55,30,59,9,400,42,30,35,33,101,112,47,188,8,598,26,111,84,50,58,26,3,11,7,368,17,52,42,31,53,37,11,30,5,284,10,115,66,24,30,19,7,10,6,286,42,13,15,3,42,24,34,139,8,330,18,100,35,22,37,37,13,45,4,317,5,4,3,5,9,6,8,14,17,55,192,501,359,233,433,368,193,563,55,2897
SAL50397,3,7,16,11,76,94,24,46,0,283,20,23,40,26,123,139,42,42,4,458,11,31,27,27,113,130,54,113,4,506,27,77,83,62,102,63,8,38,7,476,10,29,42,31,116,91,27,36,0,376,10,72,61,10,50,25,12,7,0,249,20,21,24,22,72,74,30,96,3,369,5,54,50,27,62,33,16,27,5,273,0,4,0,0,3,11,0,3,9,31,110,324,346,222,720,640,216,410,35,3021
SAL50398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17
SAL50399,0,0,9,0,6,10,3,10,0,37,3,0,0,0,3,7,0,0,0,14,3,3,0,6,0,0,5,0,0,16,0,3,4,0,0,0,0,0,0,8,0,3,3,3,3,3,0,0,0,15,0,5,0,0,0,3,0,0,0,12,0,5,0,0,6,0,0,0,0,12,0,4,5,0,5,7,0,5,0,28,0,0,0,0,0,0,0,0,0,0,12,17,16,7,30,33,11,16,3,149
SAL50400,3,0,3,3,10,13,7,25,0,64,9,6,5,8,12,13,7,14,0,69,7,8,3,0,12,27,15,40,0,120,0,12,8,6,3,3,0,4,4,47,5,8,11,9,12,13,5,5,0,69,0,15,8,3,3,3,0,0,0,44,4,4,0,0,5,10,5,25,0,63,0,20,5,11,3,11,6,9,0,62,0,0,0,0,0,3,0,0,3,11,27,73,57,42,68,100,42,129,6,546
SAL50401,0,0,0,0,5,0,0,0,0,6,0,6,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,9,0,7,3,0,0,0,36
SAL50402,0,0,0,4,0,4,4,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,5,4,3,0,4,5,10,7,13,0,57
SAL50403,0,5,0,0,4,20,9,28,0,61,3,0,4,0,14,10,0,9,0,40,8,7,0,0,9,8,10,12,0,48,9,9,9,5,6,13,7,0,0,58,0,3,9,4,15,3,0,4,0,51,0,7,3,3,6,0,0,4,0,31,0,3,0,0,3,4,0,5,0,20,8,4,22,8,19,7,7,6,0,75,0,0,0,0,4,0,0,0,3,7,25,36,48,20,82,65,30,73,10,386
SAL50404,5,12,8,12,11,26,11,26,0,114,9,39,39,31,19,39,10,19,4,218,11,14,20,14,28,34,13,35,0,158,10,40,28,17,8,13,0,14,0,118,7,22,20,18,13,12,3,0,0,95,4,30,14,5,9,6,5,6,3,83,10,4,6,0,11,8,3,20,3,62,5,48,28,13,16,10,4,8,5,132,0,0,0,0,0,4,0,0,5,16,56,209,162,112,119,149,43,126,22,1004
SAL50405,3,10,3,0,29,26,15,25,0,115,13,13,16,12,64,61,23,46,4,237,9,3,11,3,28,26,8,22,4,104,16,13,13,15,52,73,14,39,3,242,10,8,10,9,45,26,10,19,3,134,0,12,9,0,10,7,7,8,0,49,0,4,5,7,4,7,7,28,0,54,4,16,8,7,20,18,5,19,4,92,3,0,0,0,3,0,0,3,9,18,61,75,63,50,247,243,85,201,22,1044
SAL50406,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12
SAL50407,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,9,7,3,3,0,8,0,37
SAL50408,0,0,5,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,5,0,3,0,20
SAL50409,39,60,79,88,271,413,146,414,10,1530,132,307,324,251,693,840,253,418,22,3235,45,126,115,97,319,394,119,305,10,1536,56,345,294,153,209,157,40,82,24,1360,46,254,285,147,428,304,77,106,14,1648,26,405,199,82,160,130,42,73,12,1134,21,65,65,44,96,94,28,115,8,541,26,301,187,80,148,112,25,82,17,970,17,22,14,9,32,39,8,23,47,209,408,1882,1557,951,2361,2480,739,1609,166,12159
SAL50410,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL50411,0,0,0,0,0,7,0,8,0,15,0,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,5,7,0,14,0,0,0,0,3,0,0,0,0,10,0,5,0,0,9,3,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,3,0,5,0,3,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,8,7,5,4,16,12,11,19,0,98
SAL50412,0,0,0,0,0,4,0,11,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,8,4,14,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,4,4,3,7,10,0,25,4,68
SAL50413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL50414,0,0,0,0,0,6,0,8,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,7,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,14,3,23,0,55
SAL50415,9,5,8,14,52,56,25,53,0,223,30,20,28,31,108,86,31,69,4,403,8,10,13,10,40,52,29,64,3,238,18,20,18,20,63,58,7,29,3,236,13,21,25,28,95,51,12,11,0,252,6,39,12,8,32,18,10,10,0,133,4,6,0,0,6,8,3,42,0,68,3,35,14,5,19,16,7,27,0,122,0,0,0,0,3,4,0,0,15,29,86,150,119,119,418,353,135,306,28,1706
SAL50416,0,3,0,5,11,14,0,16,0,58,3,8,7,7,8,16,10,12,0,62,3,8,9,8,20,16,13,25,5,110,0,10,15,10,13,12,0,4,3,62,0,12,4,6,14,9,4,3,0,57,5,15,8,3,8,4,0,0,0,53,9,5,5,0,3,3,5,25,0,61,7,23,16,8,4,5,3,14,0,87,0,7,0,3,0,0,0,0,4,11,32,87,72,50,86,73,33,107,13,558
SAL50417,0,0,5,0,0,0,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,5,0,15,0,33
SAL50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50419,3,16,8,15,14,29,12,47,0,147,15,22,19,13,26,21,12,19,0,152,10,14,5,17,26,43,25,60,6,211,14,29,26,24,22,17,3,10,0,142,3,27,17,16,20,25,13,13,0,128,0,23,14,6,10,9,0,7,6,81,15,10,8,4,17,17,16,68,4,163,4,52,20,21,39,27,7,22,4,207,7,6,0,0,0,4,0,0,7,21,79,194,132,123,178,202,100,241,24,1265
SAL50420,0,0,0,0,0,3,0,8,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,17
SAL50421,0,0,3,0,0,6,0,11,0,20,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,10,5,9,0,15,0,41
SAL50422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50423,34,39,49,47,105,219,105,221,6,816,76,164,176,149,326,469,158,245,12,1765,26,35,37,28,94,151,41,143,8,557,19,170,105,40,70,57,19,34,5,514,23,84,86,47,144,114,29,45,0,564,15,148,61,24,49,56,17,25,5,393,12,19,9,9,15,23,12,55,0,152,12,107,37,24,27,28,4,35,0,278,0,9,0,6,13,6,0,13,15,72,221,766,558,373,847,1124,382,812,48,5125
SAL50424,0,0,8,6,0,3,8,19,0,41,0,5,0,0,0,5,0,4,0,17,0,0,0,3,0,4,0,0,5,20,6,3,0,3,3,0,0,4,0,16,0,8,3,6,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,8,0,7,0,21,0,0,3,4,6,5,0,3,0,22,0,0,0,0,0,0,0,4,0,4,11,23,15,21,15,30,8,39,9,172
SAL50425,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,3,0,19
SAL50426,3,4,0,9,10,21,6,28,0,83,4,8,15,13,35,40,13,15,0,151,8,10,6,5,14,42,13,53,0,151,10,20,25,13,13,28,13,11,0,132,3,12,18,13,19,13,5,0,0,95,0,22,12,0,7,12,0,5,0,65,5,0,0,0,4,11,7,42,0,77,3,15,9,3,3,10,0,13,0,57,0,3,0,0,4,0,0,4,0,16,43,104,84,51,122,172,63,173,5,826
SAL50427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL50428,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,15
SAL50429,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,17
SAL50430,0,0,6,0,0,5,0,11,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,9,0,11,0,35
SAL50431,6,21,21,9,43,58,25,65,3,257,20,35,40,28,79,70,25,35,0,322,32,30,28,28,82,98,33,111,7,442,20,90,94,55,50,40,10,27,11,396,14,55,57,23,73,42,10,27,4,305,10,85,50,24,38,23,8,19,3,261,29,20,22,9,48,34,20,98,0,292,21,79,50,27,33,42,17,46,4,319,7,9,6,0,9,8,0,6,15,50,165,412,367,197,462,400,156,436,50,2641
SAL50432,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,17
SAL50433,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,10
SAL50434,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,11,0,17
SAL50435,0,4,0,0,3,3,0,5,0,17,0,0,0,0,10,3,3,3,0,21,0,3,4,0,8,5,0,10,0,21,0,6,6,0,3,0,0,0,0,13,0,6,4,0,0,0,4,0,0,17,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,4,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,14,15,4,26,23,10,24,0,121
SAL50436,3,7,3,3,4,3,4,10,0,36,0,0,0,0,0,0,3,4,0,13,0,4,0,0,0,0,0,4,0,10,0,0,4,0,0,0,0,0,0,8,5,3,4,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,9,0,0,5,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,3,7,15,16,4,12,13,6,21,3,94
SAL50437,0,4,0,0,0,8,0,9,0,20,4,0,0,0,0,4,0,0,0,11,0,3,0,4,0,6,0,0,0,16,0,3,0,0,3,6,0,0,0,15,0,3,4,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,4,0,0,3,0,3,4,0,14,0,4,6,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3,7,21,10,7,15,24,8,21,3,117
SAL50438,37,45,81,69,156,341,151,349,3,1244,119,278,349,233,429,590,193,322,12,2522,48,66,82,33,160,266,89,203,4,965,34,237,157,79,85,92,32,42,16,771,43,205,179,122,186,184,48,72,5,1027,20,267,105,34,54,50,20,30,6,590,10,42,21,20,29,30,19,74,4,248,21,193,57,17,36,42,3,44,0,413,0,12,0,10,14,15,0,14,23,93,329,1348,1035,621,1154,1616,550,1152,79,7877
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL50441,26,35,39,32,57,93,37,108,0,424,52,91,80,73,78,116,32,75,5,609,48,44,50,44,116,148,45,143,9,643,24,112,88,45,36,21,11,16,8,366,11,74,71,26,45,32,9,9,5,284,15,80,59,26,30,45,9,14,3,282,17,13,9,7,10,12,3,53,3,120,27,104,54,32,30,42,7,21,6,323,3,3,3,5,9,8,4,9,12,54,230,562,449,291,414,520,154,444,53,3109
SAL50442,4,0,0,0,7,4,0,5,0,15,0,5,0,0,3,0,0,0,0,10,0,3,0,0,0,0,0,6,0,13,0,0,0,0,7,3,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,5,4,0,18,5,10,19,0,70
