SAL_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
SAL50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL50019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,18,7,10,10,9,12,3,0,0,64,0,0,0,0,3,3,0,0,0,14,24,14,12,14,15,24,15,5,0,124,0,0,0,3,0,7,7,5,0,28,3,0,6,0,0,6,3,0,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,6,4,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,5,0,0,6,9,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,5,0,0,0,26,39,21,16,22,22,21,14,0,0,162
SAL50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,5,0,0,6,4,3,4,0,0,26,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,0,0,0,4,0,0,0,0,29
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,0,0,0,3,0,3,3,9,0,16,0,0,0,0,0,7,13,13,4,45,12,44,45,48,31,33,22,9,5,252,0,0,0,0,0,0,5,4,3,18,21,15,34,32,45,53,69,25,16,325,507,330,271,356,320,324,231,101,22,2477,31,18,26,25,40,36,27,17,0,219,589,433,387,495,495,525,491,262,94,3766,0,3,0,19,32,79,142,129,61,472,51,66,54,64,56,48,58,26,10,429,0,0,11,3,29,36,83,64,26,256,0,0,0,0,0,0,7,14,16,35,0,0,3,12,23,54,70,45,22,230,0,0,0,7,8,39,87,93,32,272,0,4,0,3,3,8,6,14,11,41,0,0,0,6,3,8,30,30,20,94,13,55,79,81,44,55,33,17,12,392,0,0,0,5,0,5,15,14,9,40,45,26,59,52,65,82,104,47,20,507,1021,662,537,679,638,609,435,192,35,4807
SAL50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,5,0,21,0,0,0,0,0,5,0,0,0,9,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,3,3,0,0,0,23
SAL50024,0,0,0,0,0,4,0,0,4,8,0,0,0,0,6,3,3,10,4,21,9,33,31,27,26,18,21,7,3,171,0,0,0,0,0,0,6,4,5,17,12,13,9,25,24,32,40,27,12,189,390,196,170,272,231,177,127,57,17,1623,24,19,13,10,14,18,14,8,4,122,444,270,229,353,314,306,283,136,68,2401,0,5,3,11,27,69,95,74,33,315,34,30,31,55,37,34,38,11,5,278,0,0,0,5,14,31,41,30,10,131,0,0,0,0,0,0,3,6,9,19,0,4,0,6,14,29,49,24,8,148,0,0,0,6,10,29,69,32,25,162,0,0,0,0,0,6,9,0,8,23,0,0,0,0,4,11,10,21,7,51,15,49,45,40,46,37,30,14,5,266,0,0,0,0,6,6,8,9,3,26,35,25,17,36,46,46,61,45,18,325,754,433,318,494,439,329,225,97,19,3109
SAL50025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,3,4,0,0,24,49,17,16,21,44,24,17,3,0,190,0,4,0,0,4,8,0,5,0,18,56,28,22,29,56,52,31,14,7,295,0,0,0,0,6,15,17,4,0,46,0,0,0,4,7,9,11,4,0,44,0,0,0,0,5,5,4,3,0,23,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,7,0,3,0,16,0,0,0,0,0,7,6,6,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,5,16,16,5,0,0,49,0,0,0,0,0,0,0,0,0,4,10,0,0,6,10,13,8,6,3,37,92,43,33,46,72,52,28,3,0,369
SAL50026,3,3,3,0,6,21,25,16,5,89,0,0,3,16,30,67,99,46,18,273,34,193,228,171,195,181,100,50,27,1185,0,0,0,4,6,18,29,26,12,96,57,57,86,92,139,138,100,69,43,776,852,440,458,392,322,259,208,85,30,3035,176,120,122,96,81,69,48,36,15,764,1196,840,932,819,798,823,781,489,221,6900,0,12,41,90,201,356,446,317,122,1588,213,183,240,188,199,193,205,76,22,1505,4,9,6,24,45,81,133,101,30,433,0,0,0,0,0,6,20,62,65,164,5,14,36,61,157,246,310,179,60,1067,6,8,13,13,67,139,236,182,79,735,6,3,8,6,11,32,47,40,20,167,6,4,6,21,48,105,164,89,29,470,88,296,377,294,308,272,173,74,41,1917,0,0,0,8,15,28,52,52,19,181,154,104,162,162,228,252,188,121,69,1433,1716,917,971,851,689,556,384,173,51,6313
SAL50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,3,0,4,0,0,0,0,0,7,5,3,0,7,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,3,5,0,0,0,0,23
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,7
SAL50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,5,4,0,3,7,3,3,4,0,0,25,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,11,0,11,3,0,0,44
SAL50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,4,3,0,0,24,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,8,0,0,0,35,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,4,0,5,9,3,0,0,43
SAL50031,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,4,5,4,0,15,4,23,21,18,25,24,11,3,4,124,0,0,0,0,0,5,3,3,4,17,7,5,13,10,12,23,24,4,0,91,155,116,130,117,130,136,78,14,6,881,24,20,33,18,23,19,18,34,60,240,186,176,197,181,223,248,187,85,80,1566,0,6,5,10,24,54,72,43,15,236,12,19,19,32,32,34,19,9,5,183,0,0,3,0,7,20,43,23,0,105,0,0,0,0,0,0,3,6,0,16,0,0,4,7,10,28,34,26,9,115,0,0,4,0,5,15,37,30,6,104,0,0,0,0,0,3,5,10,0,24,0,0,0,0,6,6,16,14,3,36,3,36,27,29,37,37,14,6,4,198,0,0,0,5,5,3,8,9,4,28,8,7,16,16,27,41,37,10,0,176,294,248,281,260,270,263,161,43,5,1821
SAL50032,0,0,0,0,0,0,6,7,3,13,0,0,0,0,5,9,11,24,3,49,12,20,34,26,32,20,17,12,0,167,0,0,0,0,0,3,5,0,3,17,12,9,7,20,17,23,19,22,3,125,234,94,122,140,105,59,64,39,15,871,17,10,14,7,8,9,6,6,4,79,288,138,191,209,183,129,160,173,54,1515,6,0,3,4,32,39,70,99,39,289,36,21,32,29,26,19,32,17,5,216,0,0,0,9,12,11,28,32,9,102,0,0,0,0,0,0,5,7,6,15,0,0,5,12,23,23,47,38,22,163,0,0,0,3,8,18,22,48,32,131,0,0,0,4,3,0,6,9,5,30,0,0,0,0,7,8,18,23,13,73,15,34,47,44,51,29,25,20,0,268,0,0,0,0,4,6,7,5,8,28,18,15,15,26,26,40,33,29,10,206,464,204,259,264,233,121,95,60,21,1727
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,4,6,0,4,0,13,0,0,0,0,0,0,0,5,0,13,3,14,17,19,20,7,11,0,0,92,0,0,0,0,0,0,0,4,0,8,0,4,14,6,11,9,7,3,0,57,95,31,61,74,53,25,20,12,9,366,10,9,12,10,13,3,4,0,3,64,118,70,103,115,99,69,61,41,15,685,0,0,3,6,23,21,36,22,8,113,15,28,16,24,19,15,7,3,0,132,0,0,0,0,3,7,9,12,8,43,0,0,0,0,0,3,0,4,3,10,0,0,3,0,7,20,27,12,0,64,0,0,3,0,7,9,19,15,9,63,0,0,0,5,4,6,0,6,4,16,0,0,0,0,5,5,10,5,4,28,5,21,32,27,28,24,12,3,0,157,0,0,0,0,0,0,9,4,0,12,9,12,20,12,19,14,13,11,4,116,178,85,136,137,103,50,44,18,8,756
SAL50035,0,5,0,0,0,4,4,4,9,18,0,0,0,0,0,6,10,12,7,38,10,59,41,43,43,39,21,14,5,278,0,0,0,0,0,0,5,9,0,16,19,27,15,20,43,55,44,45,17,277,571,367,190,311,345,248,136,68,21,2256,23,23,17,23,25,21,13,12,6,173,657,499,271,435,521,454,310,241,106,3490,0,0,4,21,48,80,117,113,53,439,80,74,33,61,69,51,33,23,16,440,0,8,3,10,17,53,60,70,30,256,0,0,0,0,0,0,9,19,16,45,0,0,0,3,25,42,57,43,23,195,0,0,6,4,11,30,68,84,51,257,0,5,0,0,7,3,3,7,15,46,0,0,0,0,0,12,21,23,21,73,26,80,54,75,71,60,33,27,5,432,0,0,0,0,4,4,16,9,6,38,47,40,23,44,61,81,72,76,24,472,1065,671,367,566,706,510,269,126,46,4328
SAL50036,0,0,0,6,3,7,3,0,0,21,0,0,4,3,7,7,20,10,0,49,22,99,88,95,95,51,17,11,0,474,0,0,0,0,3,8,9,0,0,17,41,42,31,64,83,51,29,12,5,367,839,488,373,515,478,224,93,22,3,3048,72,49,26,46,44,15,11,9,0,271,1007,708,559,791,813,453,255,108,27,4719,0,9,14,55,109,124,116,66,20,516,86,112,74,123,116,55,40,12,5,627,4,3,5,19,42,59,49,24,9,206,0,0,0,0,0,0,3,11,6,20,7,13,6,33,78,101,71,31,9,342,3,4,3,10,24,54,56,39,7,199,0,0,0,6,9,15,12,10,4,51,3,7,4,3,13,18,22,14,8,85,36,147,134,145,152,79,34,9,3,748,0,0,0,5,12,9,15,8,0,50,104,92,59,101,143,94,68,36,10,702,1692,1028,744,998,1004,459,171,51,3,6152
SAL50037,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,4,16,22,62,68,84,48,18,6,3,0,318,0,0,0,0,0,0,4,3,0,6,33,20,32,62,41,34,14,24,46,313,826,244,336,540,253,102,56,16,0,2372,51,21,22,28,18,12,12,4,6,169,971,365,485,783,408,205,146,71,62,3500,0,3,14,32,52,53,52,34,18,258,118,59,70,136,51,21,17,11,0,489,0,0,6,13,20,25,29,14,12,122,0,0,0,0,0,0,10,16,17,39,4,4,8,32,35,28,39,17,11,176,0,0,3,10,11,16,35,18,9,108,0,0,7,5,3,0,9,6,5,37,0,4,0,4,5,4,15,9,4,40,35,83,102,126,77,37,14,8,0,479,0,0,0,5,3,4,4,0,7,29,85,32,51,103,67,47,32,30,61,512,1678,519,627,1039,537,208,94,25,0,4729
SAL50038,0,0,0,0,0,0,5,6,0,3,0,0,0,0,4,4,7,8,7,23,4,0,4,11,10,18,12,7,0,70,0,0,0,0,3,0,3,0,4,20,0,0,0,8,8,12,16,10,5,59,55,27,22,36,52,72,80,35,10,374,14,4,0,8,7,6,10,6,7,62,72,34,39,55,93,138,175,99,54,754,0,0,0,0,20,43,86,60,43,239,6,3,7,7,16,17,21,19,9,99,0,0,0,0,0,12,32,31,13,84,0,0,0,0,0,0,3,6,9,21,0,0,0,0,3,12,21,21,10,69,0,0,0,0,4,13,45,46,21,125,0,0,0,0,0,0,8,5,5,20,0,0,0,0,4,12,23,16,4,58,3,7,10,23,21,29,29,13,4,134,0,0,0,0,3,0,14,11,9,34,3,4,6,6,13,22,26,22,20,128,105,50,55,58,89,118,147,69,15,716
SAL50039,0,0,4,10,10,12,6,9,6,46,5,0,0,9,8,31,41,30,6,131,56,149,181,197,137,111,68,20,6,924,0,0,0,0,5,8,13,13,5,50,93,44,94,97,83,132,98,43,5,696,1392,579,634,718,558,456,274,114,14,4752,143,80,83,72,56,65,60,28,8,596,1797,895,1062,1179,981,982,783,399,108,8169,11,6,37,91,184,312,386,242,67,1339,325,152,191,219,161,148,128,60,12,1398,7,3,14,28,39,94,126,102,25,440,0,0,0,3,3,3,8,26,16,60,8,13,15,54,91,177,203,116,24,700,5,5,5,10,37,99,166,140,46,510,4,4,3,11,15,20,21,30,11,111,5,3,5,12,18,52,84,67,10,263,106,222,271,283,226,198,114,43,6,1472,0,0,3,7,12,22,38,25,8,117,195,100,120,174,156,231,173,78,15,1237,2854,1222,1321,1431,1107,876,516,211,35,9565
SAL50040,0,3,6,0,0,4,3,0,0,25,6,0,5,3,15,21,26,10,0,79,31,126,210,155,100,67,23,3,0,720,0,0,0,0,3,4,4,8,0,26,68,54,94,113,68,66,43,20,5,522,1529,583,976,858,498,264,114,27,5,4858,122,50,66,61,59,21,18,5,0,404,1831,848,1430,1248,860,531,333,119,29,7226,4,5,30,78,113,139,155,79,27,632,229,145,245,193,129,78,42,25,5,1093,5,4,9,19,37,56,45,33,10,206,0,0,0,0,0,0,10,3,4,21,3,6,26,47,97,104,84,52,11,435,8,5,6,14,26,51,76,50,15,249,0,3,7,8,10,8,13,8,0,53,8,0,4,9,20,25,41,26,5,142,66,170,300,249,147,91,39,14,8,1092,0,0,0,0,3,13,12,13,3,51,158,93,143,166,129,104,70,29,5,889,3051,1217,1810,1775,970,509,208,52,8,9607
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
SAL50043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,4,3,0,0,0,12,0,0,0,0,3,3,0,0,0,7,6,3,3,4,6,4,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,6,3,3,0,0,26
SAL50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,5
SAL50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,3,3,0,0,23,0,0,0,0,0,7,0,0,0,10,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,3,0,0,0,15
