SAL_CODE_2021,LFS_Emp_Dia_ges_dia,LFS_Emp_HD_HA_ang,LFS_Emp_Kid_dis,LFS_Emp_LC_COPD_emph,LFS_Emp_MHC_dep_anx,LFS_Emp_Stroke,LFS_Emp_oth_LTHC,LFS_Emp_no_LTHC,LFS_Emp_LTHC_NS,LFS_Emp_Tot,LFS_Unemp_Arth,LFS_Unemp_Asth,LFS_Unemp_Can_rem,LFS_Unemp_Dem_Alzh,LFS_Unemp_Dia_ges_dia,LFS_Unemp_HD_HA_ang,LFS_Unemp_Kid_dis,LFS_Unemp_LC_COPD_emph,LFS_Unemp_MHC_dep_anx,LFS_Unemp_Stroke,LFS_Unemp_oth_LTHC,LFS_Unemp_no_LTHC,LFS_Unemp_LTHC_NS,LFS_Unemp_Tot,LFS_NLF_Arth,LFS_NLF_Asth,LFS_NLF_Can_rem,LFS_NLF_Dem_Alzh,LFS_NLF_Dia_ges_dia,LFS_NLF_HD_HA_ang,LFS_NLF_Kid_dis,LFS_NLF_LC_COPD_emph,LFS_NLF_MHC_dep_anx,LFS_NLF_Stroke,LFS_NLF_oth_LTHC,LFS_NLF_no_LTHC,LFS_NLF_LTHC_NS,LFS_NLF_Tot,LFS_NS_Arth,LFS_NS_Asth,LFS_NS_Can_rem,LFS_NS_Dem_Alzh,LFS_NS_Dia_ges_dia,LFS_NS_HD_HA_ang,LFS_NS_Kid_dis,LFS_NS_LC_COPD_emph,LFS_NS_MHC_dep_anx,LFS_NS_Stroke,LFS_NS_oth_LTHC,LFS_NS_no_LTHC,LFS_NS_LTHC_NS,LFS_NS_Tot,LFS_Tot_Arth,LFS_Tot_Asth,LFS_Tot_Can_rem,LFS_Tot_Dem_Alzh,LFS_Tot_Dia_ges_dia,LFS_Tot_HD_HA_ang,LFS_Tot_Kid_dis,LFS_Tot_LC_COPD_emph,LFS_Tot_MHC_dep_anx,LFS_Tot_Stroke,LFS_Tot_oth_LTHC,LFS_Tot_no_LTHC,LFS_Tot_LTHC_NS,LFS_Tot_Tot,TPI_wk_NNI_Arth,TPI_wk_NNI_Asth,TPI_wk_NNI_Can_rem,TPI_wk_NNI_Dem_Alzh,TPI_wk_NNI_Dia_ges_dia,TPI_wk_NNI_HD_HA_ang,TPI_wk_NNI_Kid_dis,TPI_wk_NNI_LC_COPD_emph,TPI_wk_NNI_MHC_dep_anx,TPI_wk_NNI_Stroke,TPI_wk_NNI_oth_LTHC,TPI_wk_NNI_no_LTHC,TPI_wk_NNI_LTHC_NS,TPI_wk_NNI_Tot,TPI_wk_1_299_Arth,TPI_wk_1_299_Asth,TPI_wk_1_299_Can_rem,TPI_wk_1_299_Dem_Alzh,TPI_wk_1_299_Dia_ges_dia,TPI_wk_1_299_HD_HA_ang,TPI_wk_1_299_Kid_dis,TPI_wk_1_299_LC_COPD_emph,TPI_wk_1_299_MHC_dep_anx,TPI_wk_1_299_Stroke,TPI_wk_1_299_oth_LTHC,TPI_wk_1_299_no_LTHC,TPI_wk_1_299_LTHC_NS,TPI_wk_1_299_Tot,TPI_wk_300_649_Arth,TPI_wk_300_649_Asth,TPI_wk_300_649_Can_rem,TPI_wk_300_649_Dem_Alzh,TPI_wk_300_649_Dia_ges_dia,TPI_wk_300_649_HD_HA_ang,TPI_wk_300_649_Kid_dis,TPI_wk_300_649_LC_COPD_emph,TPI_wk_300_649_MHC_dep_anx,TPI_wk_300_649_Stroke,TPI_wk_300_649_oth_LTHC,TPI_wk_300_649_no_LTHC,TPI_wk_300_649_LTHC_NS,TPI_wk_300_649_Tot,TPI_wk_650_999_Arth,TPI_wk_650_999_Asth,TPI_wk_650_999_Can_rem,TPI_wk_650_999_Dem_Alzh,TPI_wk_650_999_Dia_ges_dia,TPI_wk_650_999_HD_HA_ang,TPI_wk_650_999_Kid_dis,TPI_wk_650_999_LC_COPD_emph,TPI_wk_650_999_MHC_dep_anx,TPI_wk_650_999_Stroke,TPI_wk_650_999_oth_LTHC,TPI_wk_650_999_no_LTHC,TPI_wk_650_999_LTHC_NS,TPI_wk_650_999_Tot,TPI_wk_1000_1749_Arth,TPI_wk_1000_1749_Asth,TPI_wk_1000_1749_Can_rem,TPI_wk_1000_1749_Dem_Alzh,TPI_wk_1000_1749_Dia_ges_dia,TPI_wk_1000_1749_HD_HA_ang,TPI_wk_1000_1749_Kid_dis,TPI_wk_1000_1749_LC_COPD_emph,TPI_wk_1000_1749_MHC_dep_anx,TPI_wk_1000_1749_Stroke,TPI_wk_1000_1749_oth_LTHC,TPI_wk_1000_1749_no_LTHC,TPI_wk_1000_1749_LTHC_NS,TPI_wk_1000_1749_Tot,TPI_wk_1750_2999_Arth,TPI_wk_1750_2999_Asth,TPI_wk_1750_2999_Can_rem,TPI_wk_1750_2999_Dem_Alzh,TPI_wk_1750_2999_Dia_ges_dia,TPI_wk_1750_2999_HD_HA_ang,TPI_wk_1750_2999_Kid_dis,TPI_wk_1750_2999_LC_COPD_emph,TPI_wk_1750_2999_MHC_dep_anx,TPI_wk_1750_2999_Stroke,TPI_wk_1750_2999_oth_LTHC,TPI_wk_1750_2999_no_LTHC,TPI_wk_1750_2999_LTHC_NS,TPI_wk_1750_2999_Tot,TPI_wk_3000_more_Arth,TPI_wk_3000_more_Asth,TPI_wk_3000_more_Can_rem,TPI_wk_3000_more_Dem_Alzh,TPI_wk_3000_more_Dia_ges_dia,TPI_wk_3000_more_HD_HA_ang,TPI_wk_3000_more_Kid_dis,TPI_wk_3000_more_LC_COPD_emph,TPI_wk_3000_more_MHC_dep_anx,TPI_wk_3000_more_Stroke,TPI_wk_3000_more_oth_LTHC,TPI_wk_3000_more_no_LTHC,TPI_wk_3000_more_LTHC_NS,TPI_wk_3000_more_Tot,TPI_wk_NS_Arth,TPI_wk_NS_Asth,TPI_wk_NS_Can_rem,TPI_wk_NS_Dem_Alzh,TPI_wk_NS_Dia_ges_dia,TPI_wk_NS_HD_HA_ang,TPI_wk_NS_Kid_dis,TPI_wk_NS_LC_COPD_emph,TPI_wk_NS_MHC_dep_anx,TPI_wk_NS_Stroke,TPI_wk_NS_oth_LTHC,TPI_wk_NS_no_LTHC,TPI_wk_NS_LTHC_NS,TPI_wk_NS_Tot,TPI_wk_Tot_Arth,TPI_wk_Tot_Asth,TPI_wk_Tot_Can_rem,TPI_wk_Tot_Dem_Alzh,TPI_wk_Tot_Dia_ges_dia,TPI_wk_Tot_HD_HA_ang,TPI_wk_Tot_Kid_dis,TPI_wk_Tot_LC_COPD_emph,TPI_wk_Tot_MHC_dep_anx,TPI_wk_Tot_Stroke,TPI_wk_Tot_oth_LTHC,TPI_wk_Tot_no_LTHC,TPI_wk_Tot_LTHC_NS,TPI_wk_Tot_Total,CANA_HNA_Arth,CANA_HNA_Asth,CANA_HNA_Can_rem,CANA_HNA_Dem_Alzh,CANA_HNA_Dia_ges_dia,CANA_HNA_HD_HA_ang,CANA_HNA_Kid_dis,CANA_HNA_LC_COPD_emph
SAL50011,154,61,18,22,538,12,347,3679,199,5356,15,29,4,0,9,7,0,3,57,0,22,209,8,322,196,142,78,43,122,103,24,43,238,27,228,739,42,1477,3,0,0,0,0,0,0,0,0,0,5,14,306,330,443,646,138,46,291,173,42,74,837,34,595,4644,562,7482,44,62,21,3,27,14,4,4,114,0,59,517,30,800,32,48,15,0,21,10,5,8,63,4,48,319,14,485,145,125,49,35,90,80,22,39,196,20,174,581,34,1170,72,106,19,3,36,20,3,5,156,3,86,773,47,1172,90,195,20,0,58,30,9,12,202,6,135,1344,73,2002,49,86,8,0,36,9,3,3,88,0,69,838,41,1156,13,25,5,0,19,6,0,0,12,0,19,221,15,317,6,4,4,0,0,5,0,5,3,0,3,47,312,386,443,646,138,46,291,173,42,74,837,34,595,4644,562,7482,70,37,38,42,43,52,15,23
SAL50012,0,4,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0
SAL50013,6,7,0,9,33,0,10,200,9,303,0,4,0,0,0,0,0,0,0,0,0,4,0,10,38,16,13,0,20,10,3,11,23,0,30,68,4,161,0,0,0,0,0,0,0,0,0,0,0,0,6,13,56,43,20,0,25,17,3,24,57,0,42,276,26,490,7,4,0,0,0,0,0,7,8,0,6,21,3,49,9,6,4,0,3,0,0,3,8,0,6,27,0,53,19,8,7,0,13,7,6,11,23,0,20,58,6,120,5,3,3,0,5,0,0,0,6,0,0,44,0,62,8,8,0,0,9,5,0,4,10,0,6,56,3,91,6,3,0,0,0,3,0,0,4,0,5,62,0,83,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,4,6,16,56,43,20,0,25,17,3,24,57,0,42,276,26,490,9,5,3,0,9,6,0,7
SAL50014,0,3,0,0,0,0,4,30,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,3,0,9,8,27,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,4,0,0,6,9,0,5,0,3,4,46,22,94,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,6,0,0,0,0,3,4,0,15,0,0,3,0,5,5,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,4,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,4,0,0,6,9,0,5,0,3,4,46,22,94,0,0,0,0,5,3,0,0
SAL50015,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0
SAL50016,11,8,0,0,26,0,18,210,11,315,0,0,0,0,0,0,0,0,0,0,0,4,0,5,15,10,4,0,7,8,0,7,17,0,11,47,0,94,0,0,0,0,0,0,0,0,0,0,0,0,25,25,35,41,10,0,16,19,0,8,35,3,28,260,33,437,3,4,0,0,0,0,0,3,6,0,0,21,0,39,0,0,0,0,0,0,0,0,0,0,0,18,0,30,16,12,0,0,7,5,0,5,16,0,5,54,0,96,5,9,0,0,0,7,0,0,11,0,5,42,0,64,4,7,0,0,7,3,0,0,3,0,9,58,6,93,3,10,4,0,0,0,0,0,0,0,0,41,3,63,0,0,0,0,0,0,0,0,3,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0,4,25,30,35,41,10,0,16,19,0,8,35,3,28,260,33,437,3,0,0,0,0,0,0,4
SAL50017,3,0,0,0,3,0,0,22,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,9,0,0,9,5,0,5,7,0,3,24,8,60,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,3,0,0,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,9,0,0,9,5,0,5,7,0,3,24,8,60,0,0,0,0,0,0,0,0
SAL50018,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0
SAL50019,5,4,0,9,10,0,13,82,5,133,0,0,0,0,0,0,0,0,0,0,0,8,0,6,11,3,0,0,4,5,0,0,6,0,12,32,4,72,0,0,0,0,0,0,0,0,0,0,0,0,20,16,28,9,4,0,7,11,0,5,17,0,26,115,24,232,4,3,0,0,0,0,0,0,0,0,7,11,0,24,3,5,0,0,0,0,0,0,4,0,7,11,0,23,10,0,0,0,0,3,0,0,0,0,4,19,0,40,0,0,0,0,3,4,0,0,6,0,0,17,0,32,3,3,0,0,0,6,0,3,4,0,6,28,0,49,0,0,0,0,3,0,0,0,0,0,0,16,0,25,5,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,18,28,9,4,0,7,11,0,5,17,0,26,115,24,232,3,3,0,0,0,0,0,0
SAL50020,0,0,0,0,0,0,5,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,5,0,0,0,0,0,5,21,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,5,0,0,0,0,0,5,21,3,43,0,0,0,0,0,0,0,0
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,91,78,12,15,219,8,240,2584,110,3594,3,14,4,0,4,4,0,0,20,0,9,99,6,142,319,128,165,35,138,192,34,73,134,25,210,1097,55,2085,4,0,0,0,3,0,0,0,0,3,0,5,208,218,467,375,256,35,230,272,41,90,377,40,464,3781,375,6039,41,31,21,4,24,13,3,4,32,4,39,396,16,565,32,35,22,9,15,23,3,7,51,3,33,339,15,509,107,61,48,22,48,57,18,20,66,15,92,472,25,852,81,40,31,9,25,42,9,17,49,5,67,373,22,650,89,77,50,4,43,54,9,21,74,6,107,749,32,1157,48,61,33,0,30,35,7,10,60,6,64,671,29,974,60,61,44,0,41,40,4,5,42,5,60,742,30,1056,5,3,6,0,5,4,0,0,9,3,5,40,211,275,467,375,256,35,230,272,41,90,377,40,464,3781,375,6039,77,29,38,23,33,46,8,17
SAL50023,5,0,0,0,7,0,0,13,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,5,0,3,5,0,0,8,0,3,20,3,46,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,5,0,3,5,0,0,8,0,3,20,3,46,0,0,0,0,0,0,0,0
SAL50024,54,54,8,11,165,7,134,1699,54,2325,4,8,0,0,0,3,0,0,13,0,8,82,0,119,186,82,84,19,84,106,11,35,73,23,151,572,31,1146,4,4,0,0,0,3,0,0,0,0,3,4,108,121,317,241,131,19,145,162,19,51,252,26,292,2359,195,3709,24,29,11,5,13,3,3,6,19,0,28,254,5,355,30,17,15,7,14,12,0,3,40,0,41,251,13,387,95,51,29,6,33,34,6,20,63,13,62,318,17,601,63,34,19,4,24,31,4,7,34,4,42,265,10,446,55,42,20,0,30,28,3,8,57,3,60,510,10,746,31,35,20,3,21,27,0,0,25,0,34,414,16,579,23,38,12,0,14,18,0,0,22,0,27,333,10,465,3,0,0,0,0,3,0,3,4,0,3,17,105,133,317,241,131,19,145,162,19,51,252,26,292,2359,195,3709,37,21,13,12,12,21,0,12
SAL50025,8,6,0,0,34,0,15,210,0,297,3,0,0,0,0,0,0,0,0,0,0,9,0,13,28,17,9,4,7,8,0,4,12,0,12,54,3,134,0,0,0,0,0,0,0,0,0,0,0,5,18,22,46,39,23,4,16,20,0,4,50,4,30,273,29,469,5,3,0,0,0,0,0,0,5,0,0,21,0,41,3,0,4,0,0,4,0,0,0,0,0,29,0,46,14,14,4,5,4,4,0,0,10,0,8,42,6,94,11,3,3,0,3,0,0,0,9,0,0,43,0,63,5,3,9,0,8,4,0,0,11,0,11,52,0,80,0,13,3,0,0,7,0,0,6,0,0,63,0,93,0,3,0,0,0,0,0,0,0,0,3,12,0,21,3,0,0,0,0,0,0,0,0,0,0,7,20,30,46,39,23,4,16,20,0,4,50,4,30,273,29,469,4,4,3,0,6,3,0,0
SAL50026,263,109,25,79,668,20,386,2763,192,4686,50,96,6,0,40,10,3,13,168,4,76,353,31,681,1139,639,328,135,728,588,133,367,960,155,790,1435,151,4557,37,28,14,25,24,20,5,13,38,4,29,50,845,1017,1582,1294,426,164,1064,732,167,472,1833,181,1280,4597,1220,10948,72,122,26,48,70,51,8,34,152,17,120,485,49,958,129,142,39,10,103,82,24,63,254,23,142,474,36,1078,866,502,241,62,526,390,95,247,776,95,590,1139,106,3482,220,219,54,12,147,87,16,50,271,23,148,911,60,1711,177,212,37,6,141,70,20,39,259,11,169,1064,71,1890,38,47,11,0,31,22,5,5,51,0,50,326,21,519,11,12,3,0,6,3,0,5,13,0,8,73,0,109,77,38,13,38,43,38,4,23,63,7,58,128,867,1188,1582,1294,426,164,1064,732,167,472,1833,181,1280,4597,1220,10948,397,221,117,120,269,220,69,158
SAL50027,0,0,0,0,5,0,0,13,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,3,0,0,5,0,0,4,0,4,19,7,39,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,3,3,0,0,5,0,0,4,0,4,19,7,39,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0
SAL50029,0,0,0,0,5,0,3,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,5,0,3,33,3,49,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,5,0,3,33,3,49,0,0,0,0,0,0,0,0
SAL50030,5,3,0,0,6,0,0,24,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,5,0,3,33,6,54,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,3,0,0,6,0,11,0,3,0,0,3,0,0,0,4,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,5,0,3,33,6,54,0,0,0,0,0,0,0,0
SAL50031,43,32,6,13,111,9,88,1127,50,1612,4,0,3,0,3,0,0,0,8,0,3,57,3,80,129,47,61,16,72,76,16,23,68,23,77,337,23,728,0,0,0,0,0,0,0,0,0,0,0,9,311,318,231,177,105,16,115,104,24,36,194,28,167,1532,387,2739,17,6,8,0,7,7,0,3,8,5,7,171,12,238,21,15,17,0,11,4,4,3,18,0,19,102,5,173,69,24,19,12,41,35,6,10,47,14,33,208,23,421,39,23,20,0,15,23,4,9,31,3,33,192,4,339,34,39,20,0,19,13,0,9,40,3,33,363,17,535,28,44,10,0,15,8,0,3,34,3,28,290,6,432,11,21,5,0,8,10,0,5,16,0,6,178,6,255,3,0,0,0,0,0,0,0,0,0,0,20,313,337,231,177,105,16,115,104,24,36,194,28,167,1532,387,2739,41,9,19,11,13,29,3,15
SAL50032,48,12,8,6,150,9,73,929,24,1332,6,8,0,0,3,3,0,4,10,0,0,38,0,64,212,69,66,9,105,112,20,61,91,21,96,284,39,797,10,7,6,4,3,6,0,3,4,0,6,9,68,95,289,181,96,15,164,131,30,73,252,28,184,1263,132,2282,14,9,0,4,7,10,3,3,9,0,15,118,4,188,19,16,11,0,11,3,3,7,31,0,15,76,5,147,144,58,41,7,77,79,10,43,75,12,66,248,22,609,46,30,18,0,20,11,3,7,52,3,36,225,10,363,32,36,10,0,23,7,0,7,53,3,39,348,17,510,19,19,5,0,10,6,3,0,23,0,13,184,10,269,7,4,0,0,0,3,0,0,4,0,0,53,0,71,18,5,5,3,7,8,4,3,4,5,8,14,72,116,289,181,96,15,164,131,30,73,252,28,184,1263,132,2282,38,14,17,9,17,35,8,21
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL50034,22,11,5,9,79,0,50,423,18,664,4,7,0,0,0,4,0,0,9,0,0,17,5,43,72,37,38,14,42,42,12,17,61,11,52,132,13,365,0,0,0,0,0,5,0,0,0,0,0,5,84,93,113,118,43,10,64,63,15,28,155,12,110,574,119,1168,9,9,6,0,5,5,0,0,16,0,6,46,0,85,6,12,0,0,7,7,0,0,23,0,18,38,0,98,62,27,19,14,33,29,8,17,47,9,35,90,13,265,19,19,3,0,6,9,0,3,27,0,12,91,9,166,10,20,5,0,10,11,5,3,27,5,13,149,9,227,7,21,3,0,7,0,0,0,15,0,14,103,5,162,6,0,0,0,0,0,0,0,5,0,4,52,0,63,3,0,0,0,0,6,0,0,0,0,3,6,86,103,113,118,43,10,64,63,15,28,155,12,110,574,119,1168,26,13,13,14,18,13,8,14
SAL50035,69,69,13,18,237,13,192,2368,101,3343,3,9,0,0,7,0,6,0,13,0,9,84,4,118,288,122,162,47,118,188,31,55,157,30,220,799,58,1735,0,0,0,0,3,0,0,0,0,0,0,14,149,170,443,362,253,45,190,260,46,73,406,38,424,3263,315,5371,23,33,17,5,17,19,5,8,50,9,43,357,27,547,33,29,17,10,12,19,0,3,44,5,46,302,18,478,117,66,62,20,55,71,13,18,90,9,102,448,21,863,70,55,42,11,31,40,6,17,41,3,59,331,19,593,77,67,45,3,27,44,3,9,79,4,73,638,29,994,71,52,34,0,25,35,5,5,58,3,50,566,18,846,44,56,30,0,25,28,9,8,46,3,45,583,21,828,7,4,3,3,3,0,0,4,6,0,9,37,148,205,443,362,253,45,190,260,46,73,406,38,424,3263,315,5371,64,15,37,36,30,50,17,19
