SAL_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL51434,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,..,0,0,3,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11
SAL51435,..,9,11,5,3,4,0,0,0,42,..,8,15,18,27,47,56,48,21,237,5,20,7,0,0,5,0,0,0,41,1141,599,546,812,718,395,273,166,36,4684,..,17,434,1116,1006,575,368,196,37,3749,..,52,229,201,139,71,18,3,0,714,..,8,43,95,135,45,15,11,3,354,2276,..,..,..,..,..,..,..,..,2276,..,629,..,..,..,..,..,..,..,629,..,422,171,40,21,6,0,0,0,656,..,23,18,8,8,16,21,15,3,119,..,19,26,4,5,5,0,0,0,52,..,22,22,9,13,15,5,0,0,90,..,14,33,42,61,70,83,76,22,400,15,21,17,12,3,7,0,0,0,77,2290,1230,993,1523,1390,799,515,296,69,9109
SAL51436,..,6,7,0,0,0,0,0,0,11,..,3,8,4,6,20,10,9,9,66,5,0,0,0,0,8,0,0,0,16,123,64,69,80,81,103,64,32,17,635,..,0,33,88,111,118,101,35,4,482,..,22,42,32,17,34,7,0,0,155,..,0,10,9,13,0,0,4,0,41,230,..,..,..,..,..,..,..,..,230,..,42,..,..,..,..,..,..,..,42,..,40,7,4,0,0,0,0,0,60,..,5,5,6,4,0,4,0,5,34,..,3,0,4,0,0,0,0,0,11,..,8,8,3,0,3,0,0,0,25,..,10,13,11,16,30,17,13,10,125,5,0,0,0,4,13,3,0,0,30,244,140,122,156,163,202,137,52,19,1227
SAL51437,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,5,..,0,4,0,0,0,0,0,0,5,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,7,0,3,0,6,4,0,0,0,19
SAL51438,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,..,0,0,5,4,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,3,6,4,3,4,0,0,25
SAL51439,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,7,6,0,0,31,..,0,0,4,12,8,18,4,0,35,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,0,0,0,5,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,3,5,4,14,14,23,4,0,79
SAL51440,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,24,24,19,5,7,0,0,0,106,..,0,8,13,5,7,5,0,0,31,..,8,19,9,4,3,0,0,0,43,..,0,4,6,0,0,0,6,0,14,66,..,..,..,..,..,..,..,..,66,..,4,..,..,..,..,..,..,..,4,..,6,4,0,0,0,0,0,0,14,..,28,14,9,7,4,5,0,0,57,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,66,45,49,40,17,11,9,4,0,235
SAL51441,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,7,0,0,0,0,26,..,0,5,14,8,0,6,0,0,27,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,4,5,15,8,0,4,4,0,53
SAL51442,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,9,24,15,11,9,13,18,10,10,0,108,..,3,6,16,10,24,21,14,4,88,..,0,5,3,9,0,4,4,0,25,..,0,0,0,3,0,0,0,0,7,43,..,..,..,..,..,..,..,..,43,..,3,..,..,..,..,..,..,..,3,..,7,5,0,0,0,0,0,0,10,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,5,7,0,0,20,0,0,4,0,7,0,0,0,0,13,43,16,14,20,29,34,30,21,7,213
SAL51443,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,..,0,4,0,6,3,0,0,0,14,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,8,6,0,0,20
SAL51444,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,3,9,3,3,0,0,27,..,0,0,5,9,10,4,0,0,27,..,0,0,4,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,8,5,3,4,9,12,9,0,0,47
SAL51445,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51446,..,0,0,6,0,5,0,0,0,14,..,3,11,3,12,25,25,22,4,103,6,15,3,3,4,7,0,3,0,41,605,360,270,430,437,370,212,104,10,2799,..,0,215,556,675,564,328,129,17,2490,..,47,106,110,83,59,21,8,0,426,..,0,14,38,41,18,5,5,0,132,1246,..,..,..,..,..,..,..,..,1246,..,372,..,..,..,..,..,..,..,372,..,241,85,23,10,14,0,0,0,368,..,28,5,3,7,9,20,21,9,94,..,14,10,6,0,0,3,0,0,41,..,8,6,6,4,11,4,0,0,34,..,3,27,16,25,47,50,35,8,213,11,33,11,6,3,11,4,6,0,85,1259,741,488,769,857,728,440,202,33,5513
SAL51447,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,6,6,11,4,5,0,41,..,0,0,3,8,14,4,5,0,35,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,3,0,8,0,0,0,0,0,0,0,0,0,0,13,3,0,4,11,19,9,11,0,72
SAL51448,..,38,46,23,20,20,26,7,0,180,..,24,53,53,93,170,248,209,94,942,36,28,20,10,18,14,24,7,3,168,2186,1351,1462,1556,1460,1404,1221,623,188,11441,..,61,986,1911,1747,1727,1564,734,123,8857,..,138,536,368,264,172,89,18,0,1581,..,34,143,230,290,195,108,64,33,1090,4359,..,..,..,..,..,..,..,..,4359,..,1242,..,..,..,..,..,..,..,1242,..,863,583,204,113,42,10,4,0,1818,..,156,107,57,65,98,95,55,27,658,..,80,90,43,32,17,10,5,0,276,..,92,170,82,67,55,49,17,0,533,..,47,158,199,234,324,374,294,131,1762,63,57,48,40,38,30,45,15,3,331,4415,2763,2827,3133,2853,2660,2338,1194,325,22511
SAL51449,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,5,0,18,0,0,0,0,0,0,0,0,0,4,25,8,14,14,18,21,16,16,3,137,..,5,11,11,14,14,28,19,0,99,..,9,9,8,7,0,3,0,3,38,..,0,4,7,3,5,0,0,0,13,46,..,..,..,..,..,..,..,..,46,..,9,..,..,..,..,..,..,..,9,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,4,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,8,5,9,11,8,0,49,0,0,0,0,0,0,0,0,0,6,54,15,25,30,31,36,40,32,4,272
SAL51450,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,3,6,6,0,0,4,39,..,0,0,9,5,5,6,3,0,29,..,5,6,6,3,0,0,0,0,21,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,4,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,21,7,4,14,11,9,7,3,4,82
SAL51451,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL51452,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,..,0,0,6,3,0,0,0,0,13,..,4,0,4,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,4,0,3,0,26
SAL51453,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,3,0,7,0,4,0,0,26,..,0,3,6,3,0,5,0,0,17,..,0,0,0,4,0,0,0,0,8,..,0,0,0,0,4,0,0,0,4,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,3,3,6,7,17,6,4,0,55
SAL51454,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51455,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,5,3,9,0,3,0,0,0,28,..,0,3,10,0,6,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,5,11,11,5,7,5,0,0,41
SAL51456,..,4,5,0,5,0,0,0,0,14,..,3,14,4,8,14,12,0,0,60,9,3,11,0,0,0,0,0,0,36,375,92,212,224,133,84,16,3,0,1145,..,3,172,305,202,100,14,4,0,799,..,44,118,104,35,28,0,0,0,329,..,0,4,17,6,8,0,0,0,48,757,..,..,..,..,..,..,..,..,757,..,68,..,..,..,..,..,..,..,68,..,43,3,4,0,0,0,0,0,56,..,16,0,6,4,11,0,6,0,31,..,4,0,0,3,0,0,0,0,12,..,4,10,6,6,5,0,0,0,33,..,9,40,34,27,38,22,5,0,168,21,12,27,16,8,4,0,0,0,88,779,194,383,482,299,191,42,11,0,2375
SAL51457,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,..,0,0,5,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,20
SAL51458,..,0,0,0,0,5,3,0,0,13,..,0,0,5,5,27,31,16,11,110,0,0,0,7,3,10,0,0,0,20,77,40,45,66,70,115,118,55,21,601,..,0,13,37,61,116,134,64,9,439,..,13,24,18,11,17,9,12,0,103,..,3,9,21,14,7,8,0,0,64,171,..,..,..,..,..,..,..,..,171,..,31,..,..,..,..,..,..,..,31,..,34,13,7,3,3,4,0,0,55,..,9,4,3,4,3,3,3,0,31,..,3,5,5,0,0,0,0,0,14,..,0,10,3,6,7,15,3,0,39,..,3,8,6,16,48,75,30,20,217,3,6,8,7,3,7,4,0,0,38,169,93,83,106,117,214,244,120,38,1191
SAL51459,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,7,..,0,0,0,4,3,0,0,0,5,..,0,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,25
SAL51460,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51461,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,11,..,0,3,0,6,0,5,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,3,5,6,4,5,0,0,21
SAL51462,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,6,0,11,3,0,0,0,0,0,0,0,0,3,26,10,12,16,19,33,23,4,0,134,..,0,10,18,18,39,29,3,0,118,..,0,12,3,0,7,0,0,0,24,..,0,0,0,3,0,3,0,0,16,49,..,..,..,..,..,..,..,..,49,..,6,..,..,..,..,..,..,..,6,..,7,3,6,3,0,0,0,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,7,9,4,0,29,5,0,0,4,0,0,0,0,0,18,58,17,28,31,40,65,39,19,3,294
SAL51463,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,6,0,7,8,4,0,0,34,..,0,3,0,5,10,4,3,0,31,..,0,0,0,0,0,4,0,0,10,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,4,10,0,10,8,13,4,0,64
SAL51464,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,..,0,0,3,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,11
SAL51465,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51466,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,12,0,0,3,0,0,0,0,0,0,8,4,3,6,3,10,9,10,6,0,47,..,0,3,0,3,5,8,4,0,31,..,0,4,0,0,3,4,0,0,9,..,0,0,0,0,0,0,0,0,8,9,..,..,..,..,..,..,..,..,9,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,13,0,0,21,0,0,3,3,0,0,0,0,0,6,10,7,13,3,6,24,23,6,0,97
SAL51467,..,21,18,0,0,0,0,0,0,42,..,7,46,20,12,10,30,9,0,122,0,4,7,0,0,5,0,0,0,19,416,214,604,328,154,131,116,41,3,2007,..,18,530,513,219,172,166,65,5,1684,..,51,306,91,20,16,8,0,0,488,..,4,14,29,35,8,5,4,0,102,834,..,..,..,..,..,..,..,..,834,..,138,..,..,..,..,..,..,..,138,..,91,60,5,3,0,0,0,0,163,..,30,25,13,0,9,10,4,0,80,..,8,26,0,3,0,0,0,0,40,..,35,48,14,5,6,0,0,0,106,..,23,81,37,15,12,39,9,0,222,9,6,10,5,0,5,6,0,0,36,838,401,1101,704,304,226,227,79,9,3904
SAL51468,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,3,8,9,8,11,3,0,0,54,..,0,6,16,4,14,14,7,4,57,..,0,0,0,4,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,31,..,..,..,..,..,..,..,..,31,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,3,..,0,0,0,0,5,4,0,0,12,3,0,0,0,0,0,0,0,0,5,32,5,9,17,11,19,13,7,3,127
SAL51469,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
