SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
505011082,4,17,9,17,12,18,11,3,0,87,331,248,85,276,404,492,289,92,57,2270,0,0,0,0,0,0,0,0,0,0,27,14,6,15,15,22,9,6,0,109,0,0,0,0,0,0,0,0,0,0,582,449,189,347,459,441,237,126,38,2874,4,4,3,3,6,11,5,9,0,47,24,21,11,20,33,24,12,4,0,148,0,0,3,3,8,5,9,0,0,26,0,0,0,0,0,0,0,0,0,0,3,8,0,3,8,9,6,0,0,47,0,0,0,0,3,0,0,0,0,10,5,3,0,6,5,0,0,0,0,21,29,13,4,18,23,12,5,6,0,104,21,22,7,19,53,60,31,3,15,225,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,0,0,56,56,12,53,79,89,54,26,18,441,43,43,22,21,46,27,14,4,5,227,0,0,0,4,0,0,0,0,0,11
505011083,16,17,16,10,19,19,0,5,0,104,359,303,105,300,533,383,159,122,43,2305,0,0,0,0,0,0,0,0,0,0,42,31,3,28,38,30,20,4,3,192,0,0,0,0,0,0,0,0,0,0,451,464,144,274,493,313,116,62,26,2341,23,5,3,10,16,14,3,3,0,75,19,23,3,10,40,15,0,4,0,124,3,4,0,4,8,4,0,0,4,36,0,0,0,0,0,0,0,0,0,6,7,12,0,10,13,12,6,0,0,56,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,12,17,24,9,8,29,19,8,0,0,113,29,26,5,30,56,61,32,18,4,256,0,4,0,0,9,3,5,0,0,16,0,0,0,0,0,3,0,0,0,8,51,57,11,43,85,67,29,24,15,382,66,32,14,44,37,22,9,5,0,227,0,0,0,0,4,0,7,0,0,16
505021084,44,37,47,49,45,40,12,4,0,281,199,117,216,266,248,335,298,201,77,1964,0,0,0,0,0,0,0,0,0,0,38,21,27,31,21,20,20,8,6,208,3,0,0,5,0,0,0,0,0,10,859,576,669,713,592,584,556,375,146,5070,10,0,9,10,7,10,9,8,6,64,143,110,121,122,144,145,134,104,32,1046,7,8,12,11,10,8,15,10,6,87,0,0,0,0,5,0,3,0,0,15,0,6,3,8,10,8,17,12,0,65,6,4,6,3,3,3,0,0,0,23,3,5,8,15,4,6,0,0,5,43,32,15,25,20,14,26,12,8,0,148,6,10,19,24,35,50,44,23,15,223,9,10,4,7,6,5,16,8,0,64,0,5,10,5,3,0,0,0,0,30,31,28,40,53,38,90,69,35,16,391,70,67,69,42,32,47,18,7,3,359,6,0,5,0,0,5,5,0,0,18
505021085,198,140,160,164,162,99,36,26,6,995,283,209,217,228,288,274,253,139,42,1935,0,0,0,0,0,0,0,0,0,0,297,138,141,106,77,44,32,12,0,843,0,0,0,0,0,0,0,0,0,4,814,556,533,498,472,442,287,144,37,3782,19,6,6,10,7,4,13,3,0,70,149,118,132,117,107,103,49,18,4,795,14,16,30,12,14,33,14,8,0,145,17,16,9,9,12,13,3,0,0,83,3,3,6,8,12,6,4,8,0,50,20,9,15,8,9,0,0,0,0,60,19,20,7,13,10,10,10,0,0,85,78,51,42,28,36,30,15,12,0,293,35,22,26,34,30,37,51,9,3,250,13,8,0,7,7,11,10,9,0,60,20,15,11,8,9,6,3,0,0,69,22,17,18,32,27,42,36,21,3,216,101,105,87,46,54,35,24,3,3,471,13,11,14,0,11,3,0,0,0,49
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,27,34,69,62,28,30,8,9,0,261,266,202,364,395,347,334,242,229,128,2500,0,0,0,0,0,0,0,0,0,0,28,18,45,34,24,21,13,9,8,197,0,0,0,0,0,0,0,0,0,5,790,515,800,610,457,414,279,229,92,4183,8,10,4,6,3,9,8,15,19,77,52,33,37,37,47,23,26,35,13,301,7,11,11,12,5,4,3,4,3,56,12,8,12,13,5,9,4,0,0,58,9,5,17,6,14,5,6,6,0,74,4,5,3,5,0,4,0,0,0,15,10,12,5,8,9,7,0,0,6,50,26,33,22,16,32,10,9,8,0,151,18,13,45,33,44,44,33,40,23,294,5,0,0,5,0,3,11,5,0,31,0,3,5,0,0,0,4,5,0,19,46,41,51,67,71,57,48,59,25,473,38,55,70,31,55,39,20,5,5,318,9,7,0,9,0,0,0,4,0,31
505021089,19,32,27,53,46,56,7,3,0,241,658,337,237,628,564,669,478,295,162,4028,0,0,0,0,0,0,0,0,0,0,40,29,27,35,33,42,30,15,9,254,0,3,0,0,0,0,0,0,0,12,1274,543,433,805,666,627,425,247,99,5129,21,15,7,16,15,12,17,8,0,114,59,58,37,54,66,60,30,21,5,396,3,13,6,4,9,11,8,8,0,66,8,5,3,5,4,0,0,0,0,27,19,10,11,20,25,20,22,9,7,139,3,0,6,6,3,0,0,0,0,16,3,4,9,4,3,6,3,0,0,38,53,26,20,30,29,31,14,4,5,214,32,31,17,55,80,75,55,50,20,417,9,0,7,9,5,7,8,0,3,45,7,0,0,4,0,0,0,0,0,19,123,72,50,107,145,154,106,50,37,843,70,39,24,55,54,56,19,9,7,340,4,8,0,5,5,3,0,0,0,25
505021090,107,102,149,120,84,80,25,22,0,685,180,153,281,180,233,205,197,153,35,1624,0,0,0,0,0,0,0,0,0,0,74,43,68,53,23,20,10,8,0,297,3,0,0,0,0,0,0,0,0,3,666,462,818,552,389,324,265,247,47,3777,4,7,9,12,6,8,12,7,0,59,96,91,128,118,87,97,75,76,21,793,17,11,26,26,16,24,19,4,5,152,7,8,7,0,0,4,6,0,0,36,11,15,11,11,8,13,9,3,3,79,8,3,6,9,0,3,0,0,0,31,12,8,11,9,4,0,0,4,0,53,42,42,54,33,27,12,6,3,0,222,12,8,32,18,32,34,19,30,5,194,3,0,6,3,0,6,6,6,0,31,6,3,12,6,0,9,5,5,0,46,18,22,45,37,39,36,49,36,0,276,97,58,159,51,35,29,12,8,3,448,10,8,6,8,8,4,0,0,0,40
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,9,16,36,44,31,21,9,3,0,177,217,187,389,402,329,340,253,166,77,2365,0,0,0,0,0,0,0,0,0,0,11,13,26,19,16,18,10,3,5,119,0,0,0,0,0,3,0,0,0,3,493,461,902,502,421,284,176,138,43,3419,3,0,8,4,0,8,8,3,8,42,23,12,27,28,16,7,4,4,7,121,11,12,19,5,9,7,10,6,3,77,4,8,9,4,0,0,0,0,0,21,7,11,21,15,15,8,18,4,0,93,3,3,0,3,0,0,0,0,0,12,3,0,7,7,4,0,0,0,0,26,12,8,25,9,12,11,4,4,7,91,15,18,35,31,45,43,32,32,10,259,0,0,0,0,0,6,0,3,0,10,10,0,3,0,0,0,0,0,0,21,29,35,60,44,69,70,63,28,20,411,37,52,100,45,41,33,7,9,0,320,0,5,0,0,5,3,0,0,0,15
505021093,37,50,72,54,65,53,15,7,0,363,133,108,159,214,211,211,137,83,27,1283,0,0,0,0,0,0,0,0,0,0,31,17,40,18,22,16,13,7,0,166,0,0,0,0,0,0,0,0,0,0,970,622,619,768,662,652,444,280,72,5094,12,0,10,9,3,5,3,0,0,42,165,100,109,137,121,146,87,68,15,952,0,7,3,5,7,11,9,0,0,42,0,4,6,0,0,3,5,3,0,19,11,9,3,4,14,9,6,3,0,55,0,0,3,0,11,0,0,0,0,18,11,3,13,9,8,3,5,3,0,56,20,21,29,17,29,29,6,0,0,146,12,7,27,21,38,34,20,15,3,181,3,0,0,0,3,0,0,0,0,17,5,0,0,4,0,0,0,0,0,20,37,20,41,43,21,49,38,12,5,260,30,26,66,41,28,20,18,3,7,233,7,0,4,5,4,6,0,0,0,26
505021094,0,5,12,10,9,9,9,0,0,59,215,96,94,202,224,277,223,122,58,1509,0,0,0,0,0,0,0,0,0,0,19,14,11,14,13,10,13,13,0,99,0,0,0,0,0,0,0,0,0,0,416,211,180,274,242,215,148,70,21,1774,0,3,3,4,10,10,15,0,0,41,14,9,8,11,11,8,6,3,0,76,0,4,12,6,4,9,3,0,5,41,0,3,0,0,0,0,0,0,0,0,12,5,8,8,9,4,13,6,6,64,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,15,4,4,3,3,4,8,0,4,0,28,6,4,10,9,20,31,26,14,6,128,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,24,19,16,30,50,47,45,35,13,266,24,10,23,12,18,22,14,8,0,136,0,0,0,0,6,0,3,0,0,17
505021095,56,60,98,80,64,51,13,16,4,442,79,72,221,200,160,173,108,100,65,1168,0,0,0,0,0,0,0,0,0,0,18,22,37,19,7,9,7,7,0,120,0,0,0,0,3,0,0,3,0,7,458,331,642,528,430,305,266,266,120,3347,0,0,4,0,4,5,4,4,4,36,66,33,65,68,71,41,40,44,16,440,17,5,13,17,7,11,3,6,3,81,7,0,3,3,0,4,0,0,0,26,4,6,12,9,3,7,9,7,0,57,0,0,4,3,0,0,0,0,0,7,0,3,12,6,3,0,0,0,0,26,18,6,43,25,5,10,14,11,0,132,5,13,36,13,23,24,20,24,8,166,0,0,0,0,3,4,0,0,0,12,5,5,5,10,0,0,0,0,0,29,9,19,49,23,32,46,28,39,19,271,33,31,73,43,18,25,8,3,4,247,0,0,0,3,0,8,4,0,0,24
505021096,24,42,22,36,40,26,22,6,0,215,461,269,132,354,384,317,368,247,93,2623,0,0,0,0,0,0,0,0,0,0,19,18,3,15,22,22,18,10,0,127,0,0,0,0,0,0,0,0,0,0,760,541,259,453,491,338,310,197,79,3425,15,5,6,12,14,12,12,8,0,78,32,40,21,29,47,40,20,21,8,259,0,0,0,3,0,0,0,4,0,11,3,0,3,4,0,0,0,5,0,12,7,11,9,7,15,17,3,3,0,77,4,0,4,3,0,0,0,0,0,10,13,9,0,6,13,7,5,0,0,55,24,32,16,14,26,29,6,5,0,155,27,19,7,34,42,37,53,41,17,277,3,0,0,4,0,6,6,3,0,22,0,0,0,0,3,0,4,0,0,10,65,59,41,66,65,74,103,74,22,573,62,37,43,38,38,40,21,11,3,291,3,0,0,5,3,0,0,0,0,11
505021097,52,54,103,55,65,34,23,10,0,397,169,135,167,226,239,249,223,221,184,1813,0,0,0,0,3,0,0,0,0,3,25,20,27,23,23,20,19,14,8,174,0,3,0,0,0,0,0,0,0,8,744,525,562,608,554,407,343,328,143,4210,5,0,0,5,3,12,7,5,9,55,109,58,70,106,97,63,62,60,17,655,8,0,11,8,12,7,0,8,0,57,5,0,3,3,5,5,8,8,0,41,5,0,8,10,10,4,10,5,0,60,0,0,0,0,0,0,0,0,0,7,6,0,8,6,6,4,0,3,5,38,27,11,37,18,16,12,8,6,0,148,14,8,25,15,32,38,32,46,38,248,0,3,0,0,0,6,0,12,3,25,5,4,3,8,5,0,0,6,0,30,17,23,27,37,43,65,50,84,53,406,40,37,49,40,34,27,16,17,4,259,8,0,6,5,3,0,4,0,0,35
505021301,112,108,93,113,120,103,41,14,9,698,157,94,71,176,201,218,210,135,69,1319,0,0,0,0,0,0,0,0,0,0,18,3,3,22,13,8,12,12,0,93,0,0,0,0,0,0,3,0,0,3,886,598,387,570,614,470,359,220,57,4162,7,7,0,6,4,11,0,5,0,48,163,120,90,155,147,137,74,70,19,982,0,0,0,0,4,3,5,4,0,21,8,0,0,0,0,0,0,0,0,15,0,0,4,5,5,6,11,7,0,36,3,0,0,0,0,0,5,0,0,19,0,4,3,0,9,0,0,0,0,22,8,6,3,6,3,5,10,0,3,53,5,13,14,7,26,25,24,15,4,133,0,0,0,0,0,0,7,0,0,4,5,0,3,3,3,4,0,0,0,17,17,12,11,27,25,29,64,22,17,219,41,29,22,26,21,19,11,3,0,168,4,3,0,0,0,3,0,0,0,19
505021302,46,47,73,69,72,51,23,17,0,387,137,108,125,192,199,192,266,225,74,1507,0,0,0,0,0,0,0,0,0,0,17,19,23,16,16,20,22,16,6,154,0,0,0,0,0,3,0,0,0,3,601,382,459,508,448,346,359,285,118,3509,3,3,0,6,4,5,16,6,0,52,74,47,66,79,65,54,50,34,14,479,12,0,3,3,4,0,3,0,0,26,0,5,3,3,3,6,9,0,0,31,9,0,7,10,8,6,5,4,9,50,0,0,7,0,0,0,0,0,0,13,0,3,5,8,0,0,4,0,0,21,7,3,10,3,3,19,3,0,0,53,7,14,25,7,17,25,33,19,12,164,3,0,0,0,0,8,0,0,0,21,0,4,5,3,5,0,3,0,0,23,28,23,19,34,42,49,60,65,23,338,40,38,56,35,41,36,27,16,0,283,0,0,0,5,0,0,0,0,0,10
505031098,178,135,131,159,158,92,23,7,0,894,234,191,154,200,297,277,168,83,19,1619,0,0,0,0,0,0,0,0,0,0,68,54,39,40,58,22,17,5,0,306,0,5,0,0,4,0,0,0,0,9,609,473,370,379,454,374,230,100,19,3006,9,4,6,6,5,14,5,3,0,57,114,100,84,97,108,56,26,14,4,605,3,10,3,4,13,7,0,5,0,54,4,0,3,3,0,9,0,3,0,27,10,3,0,8,6,5,6,0,0,39,14,0,4,4,7,0,0,0,0,26,10,6,7,5,8,12,4,3,0,61,49,37,25,32,35,16,12,3,3,213,21,8,15,17,14,41,21,12,5,154,11,5,5,7,7,6,10,0,0,50,15,5,0,8,4,5,0,0,0,49,38,19,29,31,42,35,21,18,0,236,88,56,31,33,46,35,15,4,0,308,4,0,0,3,9,3,4,0,0,18
505031099,43,23,52,41,22,20,7,0,0,202,906,443,512,767,466,317,428,359,148,4338,0,0,0,0,0,0,0,0,0,0,101,34,50,63,33,28,27,5,4,336,0,0,0,0,0,0,0,0,0,0,1076,541,657,651,390,224,219,141,34,3938,0,3,7,5,10,0,8,0,0,36,24,21,15,17,17,8,3,0,0,101,40,16,17,32,26,9,17,6,0,144,94,47,41,27,22,8,7,0,0,240,24,5,14,24,4,9,6,5,0,89,14,6,13,4,3,0,3,0,0,41,7,4,7,10,3,9,8,0,0,46,65,40,41,43,37,18,14,0,0,257,70,45,42,73,65,31,44,53,20,443,9,3,6,3,5,6,3,9,4,56,7,7,8,8,4,0,0,4,0,32,73,35,59,52,50,42,40,61,34,449,186,105,134,101,48,30,8,11,3,633,16,11,6,13,4,3,0,0,0,52
505031100,11,8,22,22,18,7,4,0,0,96,605,291,320,541,394,227,113,44,5,2537,0,0,0,0,0,0,0,0,0,0,80,34,24,64,36,18,23,3,0,282,0,0,0,0,0,0,0,0,0,0,739,395,439,391,327,151,53,15,4,2512,12,4,4,11,9,0,3,0,0,32,27,13,17,18,8,3,3,0,0,89,12,7,4,12,10,5,0,0,0,48,38,21,16,18,11,0,0,0,0,110,7,6,4,12,3,0,3,0,0,35,7,3,5,0,3,0,0,0,0,21,13,5,3,13,8,0,0,0,0,40,72,28,29,39,21,14,4,0,0,206,42,34,25,59,46,27,21,8,0,263,4,0,0,0,3,4,4,0,0,19,5,4,6,6,0,0,0,0,0,21,112,37,39,61,33,35,9,7,3,347,92,67,53,65,38,8,0,0,0,330,4,6,3,7,8,3,0,0,0,25
505031101,46,32,48,24,36,14,9,0,6,216,402,267,282,384,311,189,126,49,6,2017,0,0,0,0,0,0,0,0,0,0,61,35,50,36,19,11,14,0,0,226,0,0,0,0,0,0,0,0,0,0,615,385,471,362,315,169,58,35,0,2402,7,4,8,4,3,4,3,0,0,34,21,9,16,17,16,5,6,0,0,93,18,16,15,14,20,7,0,0,0,95,31,13,21,11,12,4,0,0,0,98,6,14,10,8,13,4,4,0,0,66,4,10,0,3,8,0,0,0,0,21,3,8,6,13,13,3,0,0,0,41,43,37,39,20,22,10,4,4,0,179,27,20,41,34,46,32,16,3,0,221,3,5,0,6,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,13,40,27,27,38,50,33,21,0,0,236,87,67,84,63,36,18,5,5,0,360,6,13,0,6,6,0,4,0,0,40
505031102,122,75,76,72,85,51,14,11,0,509,178,90,126,172,148,195,145,64,14,1130,0,0,0,0,0,0,0,0,0,0,106,54,52,48,43,20,14,6,7,361,0,0,0,0,0,0,0,0,0,0,360,252,275,250,228,255,184,73,21,1895,9,0,6,4,8,4,0,0,0,32,38,51,33,41,43,44,34,4,4,292,16,8,15,5,19,14,5,6,0,95,0,3,12,4,8,4,3,0,0,41,3,3,8,0,6,0,5,4,0,32,4,3,10,4,5,4,0,0,0,33,4,6,4,0,3,9,0,0,0,30,50,36,23,22,20,17,12,5,0,184,16,4,13,11,19,26,8,8,0,106,0,0,3,0,0,4,0,0,0,11,8,0,10,6,0,3,0,0,0,25,28,12,18,20,18,30,18,6,0,142,47,33,44,29,33,28,3,0,0,217,8,6,0,8,3,0,3,0,0,33
505031104,221,167,165,182,157,100,38,17,9,1060,197,104,126,163,212,189,125,66,24,1199,0,0,0,0,0,0,0,0,0,0,58,29,30,34,29,16,14,13,0,223,0,0,0,0,0,0,0,0,0,0,547,433,391,396,400,312,202,111,82,2876,5,0,3,5,5,6,5,0,0,29,172,108,128,124,113,111,59,25,4,839,7,4,6,3,14,4,9,7,0,56,3,0,9,0,0,6,0,4,0,14,9,0,4,8,3,12,5,0,4,37,17,11,4,5,3,0,0,0,0,39,0,6,0,7,14,3,0,0,0,30,41,35,18,34,27,25,10,4,0,193,22,9,9,23,30,28,22,15,3,165,7,5,5,4,6,9,0,0,0,43,8,7,3,7,3,9,0,0,0,35,16,14,32,25,34,40,33,11,5,207,100,49,44,43,26,30,22,7,0,325,9,0,0,4,0,3,0,4,0,25
505031105,26,26,19,33,31,14,7,0,0,158,1089,629,278,943,948,504,342,150,57,4941,0,0,0,0,0,0,0,0,0,0,128,89,23,123,77,25,24,6,4,496,0,0,0,0,0,0,0,0,0,0,922,526,311,661,602,311,179,65,17,3592,7,3,3,9,7,9,4,4,0,42,20,17,17,21,22,10,5,5,0,119,17,4,5,6,15,15,7,0,0,72,32,18,13,14,9,10,0,0,0,97,23,8,0,33,12,8,5,6,0,97,11,3,0,3,0,0,0,0,0,29,8,6,3,18,8,3,3,0,0,55,62,37,20,47,52,27,6,3,3,263,66,44,26,74,74,64,42,21,0,408,4,8,0,0,7,9,5,5,0,40,4,0,0,6,3,8,3,5,0,31,89,49,25,76,75,51,55,24,7,456,114,69,42,89,83,32,16,5,3,449,12,0,0,6,4,0,0,0,0,23
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,25,24,34,20,26,14,0,0,0,130,596,314,339,558,394,288,263,165,28,2942,0,0,0,0,0,0,0,0,0,0,79,44,27,60,25,20,9,3,0,279,0,0,0,0,0,0,0,0,0,0,824,323,487,538,329,159,139,61,14,2870,5,6,4,0,6,3,5,0,0,34,26,11,30,18,16,7,3,0,0,126,9,3,3,17,3,0,3,0,0,32,17,11,3,10,12,5,0,0,0,48,11,5,9,20,10,4,3,0,0,54,7,0,4,0,0,0,0,0,0,16,11,6,0,8,0,4,4,0,0,39,61,35,40,28,34,30,7,8,0,243,43,18,30,57,47,33,31,10,5,281,5,0,0,6,4,5,12,0,0,26,0,0,0,0,0,0,0,0,0,7,134,44,50,77,44,29,36,24,7,435,113,51,83,62,33,17,12,0,0,380,4,0,0,3,4,4,0,0,0,19
