POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA6125,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,4,3,0,3,0,0,4,4,0,0,0,4,0,0,5,0,3,0,3,0,0,0,3,0,0,5,0,7,0,8,0,0,0,10,0,0,8,0,0,0,7,0,0,0,7,10,0,10,4,0,0,7,0,0,0,7,3,0,7,0,0,0,4,0,0,0,4,3,0,4,0,5,0,3,0,0,0,3,0,0,3,3,0,0,4,0,0,0,4,0,0,7,3,0,0,3,0,0,0,3,0,0,4,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,4,4,0,13,0,0,0,13,3,0,12,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,0,0,12,0,16,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,4,0,0,6,3,11,0,18,0,4,0,4,0,0,6,11,25,0,31,8,13,0,24,4,3,3,29,30,0,62,5,19,0,25,3,3,8,31,33,0,67,9,23,0,32,0,3,3,33,34,0,70,32,18,0,56,4,0,6,57,51,0,113,19,14,5,32,4,0,4,40,16,0,55,24,9,0,38,0,0,0,38,14,0,46,13,12,0,29,0,0,0,29,13,0,44,35,9,4,45,0,0,0,50,21,0,69,17,5,0,23,0,0,0,23,12,0,34,11,4,0,12,0,0,0,12,6,0,21,6,0,0,7,0,0,0,7,0,0,5,5,0,0,7,0,0,0,12,3,0,10,15,9,5,25,4,0,4,26,17,0,43,0,0
POA6148,0,0,0,0,0,0,0,0,25,0,20,0,0,0,4,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,3,0,5,6,3,0,14,3,7,0,4,0,0,0,4,15,0,18,0,10,4,12,4,0,5,18,17,0,30,0,17,0,19,0,0,0,21,15,0,41,6,25,4,33,0,5,4,42,30,0,71,21,22,0,46,0,0,0,43,24,0,69,19,24,0,38,3,0,3,44,14,0,61,22,18,0,42,5,0,5,43,7,0,50,18,10,0,26,0,0,0,27,6,0,33,51,14,6,69,0,0,0,69,15,0,88,19,5,0,22,0,0,0,26,10,0,36,12,3,4,23,0,0,0,23,3,0,25,5,0,0,4,0,0,0,4,4,0,9,27,3,0,33,0,0,0,33,0,0,38,17,13,3,37,0,0,0,36,18,0,58,0,0
POA6149,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,9,0,7,0,4,0,4,0,4,3,8,9,0,15,0,4,5,8,0,0,0,5,7,0,16,9,9,0,13,0,0,0,20,9,0,29,4,14,0,18,0,0,0,18,32,0,55,20,21,0,38,0,0,0,45,16,0,59,24,18,5,40,0,0,0,40,14,0,57,22,14,6,34,0,0,0,35,17,0,56,19,7,0,23,0,0,0,24,5,0,32,48,22,0,67,0,0,0,67,18,0,88,10,9,0,12,0,0,0,14,9,0,27,17,5,0,20,0,0,0,20,5,0,25,11,0,0,14,0,0,0,14,3,0,13,32,0,0,39,0,0,0,34,6,0,43,25,11,0,35,0,0,0,36,9,0,46,0,0
POA6150,0,0,0,0,0,3,3,3,3,0,10,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,3,4,0,12,0,4,0,3,0,0,0,9,5,0,11,0,8,0,8,0,0,0,6,10,0,13,0,9,0,9,0,0,0,12,9,0,20,5,8,0,17,0,0,0,19,9,0,28,12,10,0,23,0,0,0,23,8,0,31,5,7,0,14,0,0,0,19,6,0,27,3,10,0,8,0,0,0,8,9,0,24,6,4,0,9,0,0,0,9,10,0,21,26,10,0,40,0,0,0,40,11,0,53,13,9,0,20,0,0,0,20,6,0,30,13,3,0,17,0,0,0,13,3,0,18,4,3,0,8,0,0,0,8,0,0,14,8,4,0,17,0,0,0,13,5,0,25,8,4,0,11,0,0,0,11,6,0,20,0,0
POA6151,0,0,0,6,0,0,0,0,19,0,23,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,6,0,12,0,0,0,0,0,0,0,0,4,0,3,0,5,0,10,0,0,0,9,16,0,29,0,19,0,19,0,0,5,18,7,0,25,3,8,0,10,0,0,0,10,13,0,23,11,22,0,33,0,0,0,33,11,0,47,19,12,0,35,0,0,0,32,14,0,49,24,12,0,33,0,0,0,33,10,0,40,16,10,0,30,0,0,0,31,3,0,36,24,13,0,35,0,0,0,34,10,0,54,10,4,4,11,0,0,0,11,11,0,25,20,3,0,20,0,0,0,20,6,0,19,0,0,0,3,0,0,0,3,0,0,4,35,8,0,40,0,0,0,40,10,0,52,14,5,0,25,0,0,0,25,9,0,37,0,0
POA6152,0,0,7,5,0,0,0,8,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,8,15,0,19,0,0,0,4,0,3,3,4,6,0,21,0,4,0,5,3,4,8,12,20,0,34,0,13,0,17,3,5,6,18,27,0,52,5,21,0,26,0,7,7,34,23,0,60,10,21,3,34,0,0,0,34,27,0,63,26,23,0,46,0,0,0,46,27,0,70,16,26,0,41,0,0,4,48,14,0,64,25,18,0,39,0,0,0,44,15,0,60,38,8,0,47,0,0,0,49,12,0,59,59,20,0,80,0,0,0,85,25,0,103,20,6,0,25,0,0,0,25,3,0,31,21,5,0,29,0,0,0,29,5,0,36,6,0,0,6,0,0,0,6,3,0,17,45,4,0,58,0,0,0,57,0,0,64,25,20,0,49,0,3,8,51,26,0,73,0,0
POA6153,0,5,0,3,3,0,3,4,14,0,22,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,5,6,5,5,0,12,0,0,0,5,4,0,7,9,3,3,15,0,6,0,10,0,5,3,12,17,0,26,0,13,3,14,4,0,4,21,13,0,32,3,11,0,16,0,0,0,20,21,0,30,14,19,0,31,0,0,0,31,9,0,45,12,22,0,32,0,0,0,30,28,0,54,13,22,0,35,0,0,0,35,27,0,56,12,19,4,38,0,0,0,34,13,0,48,16,14,0,34,0,0,0,35,6,0,41,46,16,0,69,3,3,0,69,18,0,93,25,6,0,29,0,0,0,29,8,0,39,16,9,6,34,0,0,0,33,3,0,40,11,0,0,13,0,0,0,13,4,0,11,53,8,0,59,0,0,0,59,11,0,73,24,10,0,39,0,0,0,39,16,0,52,0,0
POA6154,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,7,0,4,0,4,0,0,0,4,8,0,13,0,9,0,9,0,0,0,7,10,0,18,0,5,0,6,0,0,0,6,8,0,19,11,14,0,23,0,0,0,23,10,0,33,7,8,0,17,0,0,0,20,14,0,35,12,21,0,29,0,0,0,31,11,0,40,13,4,0,21,0,0,0,20,7,0,30,15,0,0,22,0,0,0,22,3,0,19,39,8,0,45,0,0,0,45,12,0,58,15,4,0,22,0,0,0,22,3,0,27,8,0,0,9,0,0,0,9,4,0,16,8,0,0,8,0,0,0,8,0,0,10,19,0,0,22,0,0,0,21,4,0,23,9,4,0,16,0,0,0,16,8,0,25,0,0
POA6155,0,0,0,4,6,4,5,11,35,0,48,0,0,0,0,0,0,0,4,10,0,14,0,5,0,5,0,0,0,5,13,0,19,0,13,5,16,0,4,4,17,10,0,30,0,20,0,25,0,4,6,27,23,0,52,3,32,4,42,4,0,9,45,39,0,90,6,49,6,61,3,7,8,70,25,0,99,37,39,4,79,3,0,3,83,43,0,128,57,61,4,124,0,6,6,130,47,0,171,52,49,8,109,0,0,0,113,48,0,164,68,29,8,102,0,0,0,107,27,0,132,62,20,3,90,0,0,0,88,23,0,116,116,36,0,156,0,0,0,155,30,0,184,54,27,0,80,0,0,0,83,19,0,97,56,8,9,69,0,0,0,74,11,0,85,26,3,0,27,0,0,0,27,6,0,32,54,16,0,63,0,0,0,69,16,0,82,57,36,11,99,3,0,3,101,28,3,139,0,0
POA6156,0,0,0,0,0,0,3,3,10,0,13,0,0,0,0,0,4,4,4,5,0,8,0,0,0,0,0,0,0,0,11,0,9,0,4,0,7,0,0,0,10,8,0,16,0,8,0,9,4,0,3,13,21,0,34,0,9,0,9,0,5,5,14,38,0,50,0,13,0,17,0,4,6,23,25,0,48,9,21,0,28,0,0,0,29,21,0,52,11,28,0,35,0,0,0,37,31,0,68,19,21,0,43,0,0,0,46,17,0,62,18,14,3,37,0,0,0,36,10,0,45,22,12,0,33,0,0,0,32,15,0,49,47,21,0,69,0,0,0,75,14,0,86,21,4,0,30,0,0,0,30,3,0,35,16,4,0,23,0,0,0,23,10,0,31,10,0,0,12,0,0,0,12,0,0,11,32,7,0,43,0,0,0,38,5,0,50,29,17,3,45,0,0,0,45,20,0,64,0,0
POA6157,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,4,0,3,4,3,3,9,16,0,28,4,11,0,14,4,0,3,16,13,3,28,4,25,0,25,0,0,0,31,14,0,45,6,14,0,21,0,0,0,22,24,0,42,17,25,4,41,0,6,0,47,15,0,61,17,18,0,38,0,0,0,39,8,0,52,27,18,0,41,0,0,0,41,9,0,50,22,5,0,26,0,0,0,26,7,0,34,54,15,6,74,0,0,0,74,11,0,82,16,6,0,23,0,0,0,20,4,0,23,18,6,0,20,0,0,0,23,6,0,25,3,0,0,10,0,0,0,10,0,0,8,27,0,0,33,0,0,0,33,0,0,35,23,8,5,39,0,0,0,39,6,5,49,0,0
POA6158,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,5,5,0,6,0,4,0,4,0,0,0,5,6,0,15,3,10,0,11,0,0,0,8,4,0,21,4,11,0,13,0,0,0,13,3,0,19,4,9,0,15,0,0,0,15,9,0,21,6,9,0,16,0,0,0,12,7,0,24,13,9,0,19,0,0,0,19,3,0,21,12,4,0,17,0,0,0,17,0,0,19,22,0,0,20,0,0,0,23,3,0,26,9,0,0,13,0,0,0,13,0,0,15,10,0,0,7,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,4,0,21,0,0,0,21,0,0,21,14,7,0,23,0,0,0,23,0,0,23,0,0
POA6159,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,5,0,7,0,3,0,3,0,0,0,3,5,0,9,4,0,0,3,0,0,0,3,5,0,10,0,0,0,5,0,0,0,5,4,0,10,3,3,0,7,0,0,0,8,5,0,7,4,5,0,9,0,0,0,9,0,0,7,6,0,0,6,0,0,0,6,5,0,17,3,0,0,3,0,0,0,0,5,0,5,5,0,0,6,0,0,0,6,0,0,8,3,0,0,3,0,0,0,3,0,0,3,6,4,0,12,0,0,0,12,4,0,17,0,0,0,4,0,0,0,4,3,0,8,0,0
POA6160,0,0,0,0,0,0,0,0,6,0,7,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,4,5,0,4,0,4,0,4,0,0,0,4,12,0,15,0,7,0,10,0,0,0,10,7,0,13,3,9,0,9,0,0,0,11,13,0,26,5,15,0,15,0,3,3,18,14,0,30,4,12,0,17,0,0,0,17,5,0,26,5,10,0,19,0,0,0,19,12,0,28,10,11,0,21,0,0,0,21,4,0,30,3,13,0,16,0,0,0,16,4,0,20,19,5,0,24,0,0,0,24,3,0,29,3,7,6,11,0,0,0,11,4,0,11,12,0,0,14,0,0,0,14,0,0,14,3,0,0,3,0,0,0,3,0,0,3,25,0,0,28,0,0,0,28,0,0,26,7,5,0,16,3,0,3,13,10,0,25,0,0
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,0,0,0,0,0,5,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,10,0,11,0,3,0,5,0,0,0,5,10,0,19,0,0,0,4,0,0,4,5,20,0,25,0,7,0,8,0,6,4,15,20,0,40,0,9,0,5,0,0,0,5,18,0,22,5,9,3,18,0,0,0,18,24,0,47,11,15,0,28,0,3,4,27,23,0,47,14,14,0,34,0,0,0,30,9,0,43,17,16,0,31,0,0,0,29,8,0,42,20,13,0,26,0,0,0,29,3,0,30,32,9,0,44,0,0,0,40,10,0,48,14,0,0,22,0,0,0,22,4,0,25,18,0,0,26,0,0,0,26,0,0,26,8,0,0,8,0,0,0,8,0,0,9,22,3,3,23,0,0,0,23,3,0,29,12,11,0,25,0,0,0,27,15,0,47,0,0
POA6163,0,3,0,4,0,0,0,6,22,0,26,0,3,0,8,4,0,3,11,9,0,12,0,5,0,9,6,4,8,17,22,0,38,4,16,0,16,3,5,4,26,48,0,74,0,24,5,35,3,6,8,40,65,0,106,9,46,4,59,7,11,16,79,88,0,164,10,77,4,92,0,13,16,110,84,0,188,35,87,3,125,7,3,4,135,126,3,258,66,94,0,165,9,0,9,167,108,3,279,75,67,9,154,9,3,8,159,76,0,242,83,65,8,158,0,9,11,165,58,0,227,89,42,0,134,0,0,3,137,37,0,176,169,50,8,230,0,0,0,228,57,6,290,70,16,4,85,0,0,4,87,22,0,111,51,9,5,60,3,0,3,63,7,0,74,24,7,0,30,0,0,0,30,8,0,39,52,9,9,67,0,0,0,68,8,0,83,84,56,14,150,3,7,7,158,65,9,232,3,3
POA6164,0,0,0,0,4,0,4,8,21,0,30,0,6,0,6,0,0,3,8,16,0,21,0,6,6,13,0,5,3,16,12,0,30,6,7,0,12,0,4,7,23,27,0,48,0,24,0,31,0,7,6,33,65,0,96,0,59,8,64,0,16,17,84,84,0,166,16,83,4,109,4,6,12,121,64,0,181,60,94,7,159,0,8,8,165,85,0,255,88,119,9,209,0,3,3,214,68,0,282,111,71,3,178,0,4,11,192,56,0,240,115,62,6,183,6,0,7,189,36,0,224,97,35,4,137,0,3,6,140,26,0,169,191,60,7,257,5,0,7,264,42,0,306,91,30,4,118,0,0,5,123,24,0,140,76,22,3,92,0,0,0,95,9,0,107,28,5,0,34,0,0,0,38,0,0,34,54,13,5,73,0,0,0,75,9,0,88,75,30,9,120,3,6,6,124,59,0,184,5,0
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,5,0,0,7,0,0,0,0,0,0,0,3,6,0,3,0,6,0,6,0,0,0,6,3,0,8,0,3,0,8,0,3,3,13,9,0,23,0,9,0,12,0,0,0,12,0,0,15,0,9,3,15,0,0,0,16,17,0,34,12,16,0,23,0,0,0,23,18,0,42,13,7,0,15,0,0,0,15,9,0,20,10,9,0,19,0,0,0,19,10,0,20,10,7,0,21,0,0,0,21,9,0,26,19,5,0,33,0,0,0,33,11,0,43,10,3,0,8,0,0,0,8,6,0,15,9,5,0,17,0,0,0,17,3,0,20,3,0,0,7,0,0,0,7,0,0,7,9,0,0,9,0,0,0,9,3,0,13,10,3,0,22,0,0,0,22,14,0,30,0,0
POA6167,0,0,0,0,0,3,7,7,17,0,19,0,5,0,6,0,0,0,6,8,0,9,0,6,0,0,0,7,9,8,14,0,20,0,9,0,9,8,0,14,17,26,0,48,0,7,0,15,8,11,17,30,52,0,80,3,32,3,41,8,17,20,65,87,0,151,12,48,3,68,8,3,12,83,66,0,150,33,54,0,88,7,4,5,96,83,0,180,44,44,5,94,8,0,10,102,64,0,166,53,31,6,89,6,0,9,99,53,0,155,64,13,5,78,0,0,0,78,24,0,110,49,13,3,61,0,0,4,66,14,0,83,56,16,11,83,0,0,0,85,21,0,113,26,11,0,40,0,0,0,41,13,0,57,10,3,0,18,0,0,0,15,4,0,24,9,0,0,12,0,0,0,14,4,0,16,10,5,0,12,0,0,0,12,8,0,19,35,22,10,63,0,0,4,72,38,0,102,0,0
POA6168,0,0,0,3,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,5,0,6,0,4,0,3,4,0,4,12,19,0,27,0,3,0,3,4,0,4,7,28,0,39,0,11,0,16,0,10,12,26,45,4,73,7,32,0,34,10,15,17,52,69,0,124,14,45,0,58,3,4,11,67,41,0,113,23,38,0,66,0,0,6,75,73,0,150,31,33,3,69,6,0,4,72,79,0,152,36,25,8,63,0,0,0,64,37,0,104,43,10,3,54,0,6,0,55,28,0,86,45,9,3,53,0,0,0,58,14,0,74,46,16,7,65,0,3,5,68,21,0,91,31,6,0,40,4,0,4,40,18,0,59,24,0,5,26,0,0,0,26,5,0,29,7,0,0,7,0,0,0,7,4,0,6,15,0,0,21,0,0,0,21,9,0,24,38,15,10,59,5,0,7,65,38,0,105,0,0
POA6169,0,0,0,0,0,4,4,6,30,0,36,0,4,0,3,0,0,0,3,3,0,10,0,5,0,3,0,0,4,10,17,0,25,0,9,0,9,4,10,8,13,22,0,44,0,8,0,9,0,7,9,21,56,6,78,6,42,0,54,12,15,20,73,102,0,180,8,58,4,76,8,7,14,90,97,0,184,33,64,11,101,8,6,13,115,96,0,211,52,62,7,117,3,0,7,121,74,0,200,60,44,5,107,6,3,6,112,49,0,158,59,30,4,97,0,0,0,98,42,0,141,50,19,4,75,0,0,0,75,23,0,95,91,19,5,111,0,0,0,119,35,0,148,31,8,0,40,0,3,0,44,18,0,60,21,3,4,30,0,0,0,34,11,0,40,12,3,0,15,0,0,0,15,4,0,20,23,6,0,28,0,0,0,28,3,0,33,39,16,11,65,5,3,5,68,54,0,123,5,0
POA6170,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,8,3,0,9,0,0,0,0,5,0,5,12,15,0,21,0,4,0,6,5,3,5,15,18,0,29,5,14,5,17,0,3,3,22,44,0,64,5,23,0,30,0,4,5,31,34,0,65,20,23,5,46,0,0,0,48,21,0,69,38,28,0,66,0,0,0,70,30,0,95,34,17,3,60,0,0,0,57,19,0,75,35,9,3,42,0,0,6,48,12,0,63,26,9,0,31,0,0,0,31,9,0,47,47,14,0,60,0,0,0,60,10,0,67,12,3,0,23,0,0,0,23,3,0,21,16,0,0,16,0,0,0,16,4,0,20,0,3,3,8,0,0,0,8,0,0,10,13,0,0,11,0,0,0,11,0,0,15,19,16,5,42,0,0,0,42,23,0,63,0,0
POA6171,0,0,4,4,5,3,5,11,30,0,39,0,6,0,0,0,0,0,7,8,0,14,0,5,0,5,0,0,0,6,4,0,19,0,7,0,14,0,3,3,16,11,0,27,0,13,5,15,8,3,12,25,31,0,58,9,36,3,53,5,5,12,66,66,0,131,14,62,0,83,7,8,11,95,51,0,149,28,62,3,96,6,3,9,105,47,3,157,58,68,8,138,7,6,7,143,48,0,190,76,41,3,126,3,0,3,129,33,0,159,58,18,0,83,3,0,3,82,22,0,103,60,14,3,81,3,0,4,86,18,0,101,96,19,0,122,0,0,0,120,18,0,142,33,8,5,45,0,6,0,45,12,0,60,26,0,4,34,0,0,0,34,7,0,39,16,0,0,18,0,0,0,18,0,0,23,21,4,0,27,0,0,0,30,4,0,40,49,30,8,79,4,0,3,84,27,0,114,4,0
