POA_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA6111,129,0,0,0,130,18,0,152,0,0,0,0,0,0,0,0,0,0,5,3,419,61,24,3,511,6,0,8,522,35,4,565,88,18,3,0,107,0,0,0,107,8,0,118,121,18,10,3,147,0,0,0,153,4,0,157,7,4,0,0,13,0,0,0,13,0,0,13,0,0,0,0,3,0,0,0,3,0,0,5,219,37,14,3,276,0,0,0,277,11,0,287,3,0,0,0,3,0,0,0,6,0,0,6,9,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,12,0,0,0,13,0,0,13,229,37,14,3,285,3,0,7,288,11,0,300,61,6,3,0,72,0,0,0,72,16,0,84,0,0,0,0,0,0,0,0,0,0,3,4,293,39,15,8,357,3,0,7,363,21,3,387,122,14,4,0,146,0,0,0,144,11,0,156,152,17,3,4,177,4,0,3,179,7,0,187
POA6112,459,14,0,15,474,58,0,534,4,0,0,6,3,0,0,0,3,0,3,9,1754,210,52,22,2041,35,10,45,2080,113,8,2199,301,46,4,0,353,3,0,3,361,30,3,392,408,45,12,3,466,9,3,9,477,16,0,490,17,3,0,0,22,0,0,0,25,0,0,21,3,3,0,5,12,0,0,0,12,0,0,13,734,93,16,9,854,14,5,14,870,48,4,920,11,0,0,0,11,0,0,0,14,0,0,15,27,6,0,0,25,0,0,0,25,3,0,28,34,6,0,0,39,0,0,0,40,5,0,49,770,92,16,9,894,14,5,17,907,52,4,966,234,24,8,3,272,7,0,7,279,40,3,323,0,0,0,3,10,0,0,0,10,0,3,10,1001,126,26,15,1171,25,5,25,1196,94,6,1299,399,50,5,4,457,4,4,8,466,27,0,493,428,53,14,4,491,13,4,16,508,14,0,519
POA6121,12,0,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,87,12,6,0,106,0,0,0,105,5,4,111,23,3,0,0,26,0,0,0,26,0,0,26,33,0,0,0,36,0,0,0,36,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,61,0,0,0,61,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,0,58,0,0,0,58,3,0,60,11,5,0,0,17,0,0,0,15,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,59,17,0,0,76,0,0,0,74,4,0,84,33,4,0,0,36,0,0,0,36,0,0,36,36,5,0,0,44,0,0,0,44,0,0,44
POA6122,172,0,0,0,167,11,0,182,0,0,0,0,4,0,0,0,4,0,0,4,604,56,29,21,707,4,0,4,713,18,7,741,143,10,0,0,153,0,0,0,157,10,0,167,143,11,11,0,160,0,0,0,166,0,0,162,4,0,0,0,10,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,291,18,15,0,325,4,0,4,326,14,0,341,3,0,0,0,3,5,0,5,11,0,0,11,12,0,0,0,16,0,0,0,16,0,0,18,19,0,0,0,19,5,0,5,19,0,0,24,307,18,15,0,343,7,0,7,348,14,0,361,71,7,0,6,85,0,0,0,91,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0,380,29,18,6,435,6,0,6,438,16,5,462,136,6,4,0,152,4,0,4,151,7,0,158,129,22,11,0,166,3,0,3,164,3,0,170
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,7,0,45,0,0,0,45,0,0,50,8,0,0,0,8,0,0,0,8,0,0,8,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,0,0,0,15,0,0,15,5,0,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,19,8,0,0,0,9,0,0,0,9,0,0,9,11,3,0,0,13,0,0,0,19,0,0,20
POA6124,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,39,0,0,0,39,0,0,36,8,0,0,0,8,3,0,3,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,3,0,3,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,3,0,3,11,0,0,11,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,3,0,3,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,10,0,0,10
POA6125,24,0,0,0,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,0,88,0,0,0,88,10,0,92,20,0,0,0,21,0,0,0,21,0,0,21,19,0,4,0,20,0,0,0,20,8,0,33,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,41,5,4,0,50,0,0,0,50,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,4,0,52,0,0,0,52,8,0,58,8,0,0,0,8,0,0,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,51,5,4,0,59,0,0,0,59,6,0,67,36,3,0,0,39,0,0,0,39,0,0,39,19,6,4,0,27,0,0,0,32,0,0,33
POA6126,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
POA6147,107,0,0,0,107,20,0,130,0,0,0,0,0,0,0,0,0,0,0,3,271,65,10,6,347,7,0,9,354,37,3,391,45,10,0,0,55,3,0,3,58,5,0,67,62,13,0,0,77,4,0,3,83,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,23,4,0,135,4,0,3,141,8,0,149,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,10,0,0,0,10,0,0,7,114,24,4,5,142,4,0,3,147,7,0,157,48,13,3,4,63,0,0,0,65,6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,163,33,4,8,206,6,0,9,213,18,0,235,59,5,5,0,69,3,0,3,72,9,0,85,73,24,3,0,104,0,0,0,105,4,0,109
POA6148,124,0,0,0,124,16,0,141,0,0,0,0,0,0,0,0,0,0,0,0,547,68,10,3,624,4,3,10,634,31,3,666,121,12,7,0,136,0,0,0,138,4,0,151,142,31,3,0,180,5,0,3,181,0,0,180,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,269,49,9,0,319,3,0,10,328,7,0,337,3,4,0,0,9,0,0,0,9,0,0,9,4,3,3,0,11,0,0,0,12,0,0,16,8,3,3,0,21,0,0,0,19,0,0,21,278,51,7,0,338,9,0,6,348,10,0,358,60,9,0,0,70,4,0,4,78,8,0,84,0,0,0,0,0,0,0,0,0,0,0,0,342,58,10,0,411,11,0,9,425,13,4,443,158,28,0,0,187,3,0,4,195,18,0,212,188,28,5,0,217,7,0,8,226,6,4,232
POA6149,100,6,0,6,105,3,0,109,0,0,0,3,3,0,0,0,3,0,0,5,565,70,3,11,650,14,0,20,669,30,3,697,120,16,0,0,135,3,0,3,142,8,0,156,162,12,0,0,183,0,0,0,183,0,0,186,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,281,29,3,4,325,3,0,3,330,15,3,348,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,29,3,4,331,3,0,3,333,15,3,347,52,5,0,3,60,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,3,3,342,33,3,8,388,9,0,9,391,15,5,415,182,19,3,0,200,3,0,4,210,12,3,227,159,19,5,3,192,4,5,4,196,6,4,200
POA6150,60,3,0,3,65,8,0,67,0,0,0,0,0,0,0,0,0,0,0,3,299,39,3,0,334,11,0,11,342,21,0,369,70,17,0,0,87,0,0,0,87,0,0,87,90,7,0,0,97,0,0,0,101,0,0,101,5,0,0,0,5,0,0,0,5,0,0,8,4,0,0,0,3,0,0,0,3,0,0,3,166,29,0,0,195,3,0,3,202,3,0,202,0,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,5,0,0,0,5,0,0,5,6,3,0,0,11,0,0,0,11,0,0,11,178,28,0,0,207,3,0,3,212,3,0,212,26,6,0,0,36,0,0,0,36,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,200,37,0,4,238,3,0,3,242,8,0,250,97,24,0,0,121,0,0,0,121,7,0,130,123,17,0,0,139,4,0,4,142,5,0,149
POA6151,51,0,0,5,57,6,0,63,0,0,0,0,0,0,0,0,0,0,4,4,306,37,4,0,352,0,0,3,353,11,4,375,85,6,0,0,92,8,0,8,94,0,0,97,101,14,0,0,113,0,0,0,113,5,0,118,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,187,16,6,0,214,8,0,8,213,9,0,223,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,9,0,0,0,9,0,0,9,7,0,0,0,6,0,0,0,6,0,0,6,191,21,6,0,219,8,0,8,222,9,0,228,29,3,0,0,34,0,0,0,34,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,222,25,6,0,254,8,0,8,252,8,0,264,119,15,0,0,133,4,0,4,140,5,0,146,125,18,0,0,150,0,0,0,145,3,0,151
POA6152,56,0,0,5,60,17,0,79,0,0,0,0,0,0,0,0,0,0,0,4,452,41,12,3,501,9,0,11,510,33,7,547,113,9,0,0,120,4,0,7,124,8,0,134,138,9,0,0,149,0,0,0,152,7,0,160,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,246,25,5,0,275,0,0,3,279,14,0,299,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,4,0,0,0,4,0,0,5,4,0,0,0,10,0,0,0,10,6,0,13,253,20,5,0,281,0,0,3,289,15,0,310,46,9,0,0,55,0,0,0,52,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,297,24,5,0,331,0,4,6,342,25,3,366,152,15,3,0,170,5,0,7,180,18,0,194,146,17,0,0,165,0,5,3,164,7,0,172
POA6153,113,0,0,4,119,8,0,125,0,0,0,0,0,0,0,0,0,0,3,0,557,49,15,10,630,7,0,15,641,21,0,661,122,12,4,0,138,0,0,0,138,9,0,145,150,12,0,0,162,3,0,3,167,4,0,171,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,281,19,4,0,306,3,0,3,309,11,0,322,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,10,0,0,10,289,19,4,0,318,7,0,7,317,11,0,329,74,11,0,3,81,0,0,0,81,3,0,88,0,0,0,0,0,0,0,0,0,0,4,4,358,31,5,5,398,7,0,5,402,14,4,421,155,11,3,0,171,0,0,0,174,5,0,184,212,20,0,6,239,0,0,6,240,5,0,242
POA6154,52,0,0,0,49,13,0,58,0,0,0,0,0,0,0,0,0,0,0,0,311,18,3,4,337,6,0,5,343,22,7,367,97,8,0,0,101,0,0,0,105,3,0,103,92,6,0,0,100,6,0,6,102,6,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,14,4,0,203,4,0,4,205,3,0,213,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,6,0,0,0,6,0,0,6,195,14,4,0,209,4,0,4,215,3,0,221,26,3,0,0,29,0,0,0,29,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,218,11,4,0,237,4,0,4,245,11,0,253,106,4,5,0,118,0,0,0,118,5,0,120,116,7,7,0,123,0,0,0,123,8,0,134
POA6155,405,15,0,8,419,41,0,462,5,0,0,5,7,0,0,0,7,0,11,14,1645,196,39,24,1895,46,9,55,1949,89,10,2047,407,53,15,7,475,14,4,15,489,21,0,515,415,48,5,0,475,0,0,0,475,19,0,493,6,0,5,0,14,0,0,0,14,0,0,14,7,3,0,4,9,0,0,4,9,0,0,10,837,107,19,6,975,18,5,16,994,40,4,1038,8,3,0,0,15,3,0,3,18,0,0,16,19,6,0,0,29,3,0,3,32,3,0,32,30,5,0,0,45,10,0,10,52,3,0,55,869,116,20,13,1018,19,5,27,1046,45,4,1091,198,25,6,5,230,9,0,8,244,45,0,286,4,0,0,3,6,0,0,0,6,0,0,6,1070,142,26,23,1256,31,7,39,1296,88,4,1385,571,67,11,3,648,9,6,14,663,32,0,688,605,72,6,0,683,5,0,5,692,27,3,725
POA6156,57,0,0,0,63,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,459,33,8,3,505,9,3,11,518,19,0,537,123,8,3,0,139,0,0,0,141,4,0,144,153,14,0,0,175,0,0,3,175,0,0,182,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,283,23,4,0,316,0,3,3,320,8,0,329,0,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,6,0,0,0,10,0,0,10,5,0,0,0,5,0,0,0,9,0,0,9,288,23,4,0,326,6,3,6,326,8,0,339,33,0,4,0,40,0,0,0,40,4,0,43,0,0,0,3,3,0,0,0,3,0,0,4,322,30,12,6,365,6,3,6,371,13,0,385,180,15,5,0,200,0,0,0,202,5,0,204,167,29,3,0,198,3,0,3,204,0,0,204
POA6157,42,5,0,5,44,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,279,23,8,3,317,6,0,6,321,7,0,329,70,3,0,0,81,3,0,3,83,0,0,83,94,9,0,0,99,7,0,7,103,0,0,102,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,169,12,0,0,180,5,0,5,184,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,173,12,0,0,186,5,0,5,190,0,0,192,20,3,0,0,31,0,0,0,26,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,193,16,0,0,212,3,0,3,220,3,0,225,103,3,0,0,111,0,0,0,115,4,0,121,116,14,0,0,135,0,0,0,137,4,0,142
POA6158,28,0,0,0,28,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,211,21,0,0,237,0,0,0,236,9,0,247,68,8,0,0,76,0,0,0,76,5,0,79,70,3,0,0,75,3,0,3,78,0,0,79,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,132,14,0,7,153,3,0,3,154,5,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,14,0,7,153,3,0,3,154,5,0,158,15,0,0,0,21,0,0,0,21,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,149,12,6,7,168,3,0,3,171,8,0,176,78,11,0,0,87,0,0,0,91,4,0,97,83,7,0,0,91,0,0,0,91,0,0,92
POA6159,5,0,0,0,5,5,0,10,3,0,0,0,3,0,0,0,3,0,0,3,42,4,0,0,51,0,0,0,51,5,0,58,10,0,0,0,10,0,0,0,10,4,0,12,15,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,29,0,0,0,29,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,29,0,0,0,29,4,0,32,7,0,0,0,5,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,35,0,0,0,35,3,0,40,9,0,0,0,18,0,0,0,13,5,0,20,16,5,0,0,20,0,0,0,20,0,0,20
POA6160,15,0,0,0,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,83,21,0,0,103,0,0,5,109,5,0,118,32,5,0,0,36,0,0,0,37,0,0,43,33,8,0,0,40,0,0,0,41,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,0,79,0,0,0,84,5,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,72,6,0,0,83,0,0,0,82,5,0,89,9,5,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,81,10,0,0,91,0,0,0,93,5,0,98,40,8,0,3,49,4,0,4,51,4,0,53,38,4,0,0,40,0,0,0,40,3,0,42
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,27,0,0,0,26,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,172,36,3,0,208,0,0,4,214,11,0,234,39,9,0,0,52,0,3,0,55,0,0,58,76,12,4,0,89,0,0,0,89,5,0,91,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,25,4,0,141,3,3,4,148,5,0,155,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,122,25,3,0,146,0,3,7,153,5,0,161,12,0,0,0,18,0,0,0,18,0,0,18,3,0,0,0,3,0,0,0,3,0,0,4,136,24,3,0,167,0,3,7,175,5,0,176,64,14,0,0,80,0,0,3,82,4,0,85,91,15,0,0,111,0,0,0,107,0,0,108
POA6163,165,11,0,10,171,19,0,189,4,0,0,0,6,0,0,0,6,0,3,10,805,119,28,14,970,23,3,25,995,57,5,1058,163,29,0,0,191,0,0,3,194,6,0,204,227,39,9,3,282,4,0,8,282,16,0,301,4,0,3,0,10,0,0,0,10,0,0,10,0,0,0,3,3,0,0,0,3,0,0,3,396,66,12,10,487,6,0,5,494,25,0,516,6,0,4,0,6,0,0,0,6,0,0,6,14,0,0,0,10,0,0,0,10,0,0,10,12,0,4,0,18,0,0,0,18,0,0,18,409,69,15,10,506,6,0,5,511,25,0,534,66,9,3,0,86,4,0,4,84,23,0,117,0,0,0,0,0,0,0,0,0,0,0,0,480,76,18,9,590,10,0,9,600,46,3,650,253,35,6,0,304,5,3,7,310,7,0,318,291,39,5,0,342,8,4,5,345,22,0,370
